02_timing/forward_time_s,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,disk/counter/disk_write_sys_count,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,02_timing/step_time_s,disk/time/disk_read_time_sys_s,process/memory/data_resident_set_proc_MB,process/memory/dirty_pages_proc_count,01_general/step,_runtime,process/memory/resident_set_size_proc_MB,cpu/interrupts/interrupts_count,_timestamp,01_general/step_based_sps,process/memory/shared_memory_proc_MB,02_timing/opt_step_time_s,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,02_timing/backward_time_s,cpu/interrupts/soft_interrupts_count,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/ctx_switches_count,disk/time/disk_busy_time_sys_s,_step,memory/available_memory_sys_MB,memory/used_memory_sys_percent,cpu/logical_core_count,01_general/minibatch_loss,01_general/lr,01_general/dataset_iteration_count,bandwidth/net_sent_sys_bandwidth_Mbits
0.1966315399999985,,5015.810048,,0.13070658409201785,14.124999999999998,0.0,0.001579583960850367,0.001508489999878293,4312.0,19153.0,291.0,,0.007999999999999119,0.0,0.0,,97,3697.373184,182216.0,1696165090.0,,967.24992,2.4820001272019e-06,2.654208,19.5,29865.30816,0.07556059499984258,100135.0,0.0013545170002089435,,251.60799999999972,12.0,3603.664896,18.75,93653.0,7.256,249,26050.904064,17.4,,,,,0.004419644017763866
,0.001860882000073616,,,,,,,,,,,0.2769185060001291,,,,152.0,97,,,1696165090.0,10.833512152483594,,,,,,,,,459.0,,,,,,,250,,,,1.5792642831802368,0.0001,0.0,
0.19842482399985784,0.001716299000008803,,,,,,,0.001517442000022129,,,,0.2600126929999078,,,,153.0,98,,,1696165091.0,11.537898267147533,,2.3180000425782055e-06,,,,0.05714478000004419,,0.0012070299999322742,462.0,,,,,,,251,,,,2.632720708847046,0.0001,0.0,
0.19646650200002114,,5037.006848,,0.057186496299231726,14.124999999999998,0.0,0.0015796493096424291,0.0015173090000644152,4318.0,19172.0,292.0,,0.007999999999999119,0.0,0.0,,98,3697.373184,183521.0,1696165091.0,,967.24992,2.9839998205716256e-06,2.654208,19.625,29865.30816,0.07023270800004866,100687.0,0.001327828000057707,,251.61299999999983,12.0,3603.664896,19.25,94174.0,7.268000000000001,252,26032.590848,17.5,,,,,0.004483651076963564
,0.00185840999984066,,,,,,,,,,,0.27140574099985315,,,,154.0,98,,,1696165091.0,11.0535613172664,,,,,,,,,465.0,,,,,,,253,,,,2.266843557357788,0.0001,0.0,
0.19830589600019266,0.0017545929999869259,,,,,,,0.0015343280001616222,,,,0.27555271700043704,,,,155.0,99,,,1696165092.0,10.887208925598225,,2.9099999210302485e-06,,,,0.07281937400011884,,0.0011356160000559612,468.0,,,,,,,254,,,,2.0121054649353027,0.0001,0.0,
0.1913053780001519,,5027.516416,,0.012254141403876586,14.124999999999998,0.0,0.01881999972189783,0.0015104060000794561,4321.0,19190.0,293.0,,0.007999999999999119,0.0,0.0,,99,3697.373184,184840.0,1696165092.0,,967.24992,,2.654208,19.625,29865.30816,,101277.0,0.0012683750001087901,,251.61599999999999,12.0,3603.664896,19.25,94699.0,7.284000000000006,255,26042.08128,17.5,,,,,0.27925241638246817
,0.001989982000168311,,,,,,,,,,,0.26607594500046616,,,,156.0,100,,,1696165093.0,11.27497639816611,,2.5580000055924756e-06,,,,0.06999924599995211,,,471.0,,,,,,,256,,,,1.8327083587646484,0.0001,0.0,
0.20320201200001975,0.0018182830001478578,,,,,,,0.0015862019999985932,,,,0.2787793719999172,,,,157.0,100,,,1696165093.0,10.761197926799587,,2.832999825841398e-06,,,,0.07090003999996952,,0.001270001999955639,474.0,,,,,,,257,,,,2.1315081119537354,0.0001,0.0,
,,5023.862784,,0.012254412371385874,14.124999999999998,0.0,0.0015796703498437983,,4324.0,19208.0,294.0,,0.007999999999999119,0.0,0.0,,100,3697.373184,186128.0,1696165093.0,,967.24992,,2.654208,19.625,29865.30816,,101878.0,0.0013543390000450017,,251.61799999999994,12.0,3603.664896,19.25,95238.0,7.308000000000007,258,26045.546496,17.5,,,,,0.004483710776535657
0.19516361199998755,0.0019484499998725369,,,,,,,0.001564454999879672,,,,0.2617097229997398,,,,158.0,101,,,1696165094.0,11.463081942901228,,2.4280000161525095e-06,,,,0.06167643899993891,,,477.0,,,,,,,259,,,,2.399885654449463,0.0001,0.0,
0.20274266000001262,0.0020211600001402985,,,,,,,0.0015409779998662998,,,,0.27767117600023994,,,,159.0,101,,,1696165094.0,10.80414626830913,,2.5409999580006115e-06,,,,0.07001357200010716,,0.0013502650001555594,480.0,,,,,,,260,,,,1.7157726287841797,0.0001,0.0,
,,5018.0096,,0.01225408604639724,14.124999999999998,0.0,0.0019147009399312132,,4327.0,19227.0,296.0,,0.007999999999999119,0.0,0.0,,101,3697.373184,187334.0,1696165094.0,,967.24992,,2.654208,19.625,29865.30816,,102437.0,0.0012870279999788181,,251.6210000000001,12.0,3603.664896,19.25,95790.0,7.320000000000007,261,26051.39968,17.4,,,,,0.005345206804132699
0.1936928729999181,0.0018822849999651226,,,,,,,0.0015687070001604297,,,,0.26851695300001666,,,,160.0,102,,,1696165095.0,11.17247893096647,,2.9400000585155794e-06,,,,0.07008311999993566,,,483.0,,,,,,,262,,,,2.056175708770752,0.0001,0.0,
0.20356275300014204,0.0018438179999975546,,,,,,,0.0015370609999081353,,,,0.27780950800001847,,,,161.0,102,,,1696165095.0,10.79876646986395,,2.8280001060920767e-06,,,,0.06964318999985153,,0.0012198580000131187,486.0,,,,,,,263,,,,2.0998587608337402,0.0001,0.0,
,,5015.375872,,0.020404944047922303,14.124999999999998,0.0,0.0015781948963432939,,4332.0,19248.0,296.0,,0.007999999999999119,0.0,0.0,,102,3697.373184,188649.0,1696165095.0,,967.24992,,2.654208,19.625,29865.30816,,102983.0,0.0011894069998561463,,251.62599999999975,12.0,3603.664896,19.25,96445.0,7.3359999999999985,264,26054.22592,17.4,,,,,0.0044157574230462545
0.19788930400000027,0.0017919970000548346,,,,,,,0.0018392299998595263,,,,0.2769558929996947,,,,162.0,103,,,1696165096.0,10.83204970837471,,2.5329998152301414e-06,,,,0.0742434220001087,,,489.0,,,,,,,265,,,,1.9275630712509155,0.0001,0.0,
0.20503662200007966,,5016.477696,,0.044929822123701994,14.249999999999998,0.0,0.0015795640568327988,0.0017553259999658621,4336.0,19275.0,298.0,,0.007999999999999119,0.0,0.0,,103,3697.373184,189867.0,1696165096.0,,967.24992,2.646999973876518e-06,2.654208,19.75,29865.30816,0.05652067900018665,103514.0,0.001160508999873855,,251.6289999999999,12.0,3603.664896,19.75,96949.0,7.352000000000004,266,26050.240512,17.5,,,,,0.0028400242677095937
,0.0023262830000021495,,,,,,,,,,,0.26680206600008205,,,,163.0,103,,,1696165096.0,11.244290739484294,,,,,,,,,492.0,,,,,,,267,,,,2.1784074306488037,0.0001,0.0,
0.19838846900006502,0.0020811050001157128,,,,,,,0.0018048480001198186,,,,0.2724030220001623,,,,164.0,104,,,1696165097.0,11.013093679989396,,3.1770000532560516e-06,,,,0.06901458299989827,,0.0011108399999102403,495.0,,,,,,,268,,,,2.0789921283721924,0.0001,0.0,
0.19850515400003133,,5016.313856,,0.012253733518394818,14.249999999999998,0.0,0.00157958283419447,0.0018074849999720755,4339.0,19294.0,299.0,,0.007999999999999119,0.0,0.0,,104,3697.373184,190707.0,1696165097.0,,967.24992,2.702000074350508e-06,2.654208,19.75,29865.30816,0.056415094000158206,103911.0,0.0011215570000331354,,251.63099999999986,12.0,3603.664896,19.75,97403.0,7.364000000000004,269,26056.179712,17.4,,,,,0.0044196408653750805
,0.002226672000006147,,,,,,,,,,,0.26007866400027524,,,,165.0,104,,,1696165097.0,11.534971588429972,,,,,,,,,498.0,,,,,,,270,,,,2.634110450744629,0.0001,0.0,
0.2011052010000185,0.002151899999944362,,,,,,,0.0017829730002176802,,,,0.26921538900000996,,,,166.0,105,,,1696165098.0,11.143493732447402,,3.12499992105586e-06,,,,0.06303320699998949,,0.0011389829999188805,501.0,,,,,,,271,,,,2.1149260997772217,0.0001,0.0,
0.19699242299998332,,5016.563712,,0.012254275429318924,14.249999999999998,0.0,0.0746665128588049,0.001857692999919891,4342.0,19313.0,301.0,,0.007999999999999119,0.0,0.0,,105,3697.373184,191899.0,1696165098.0,,967.24992,2.7460000637802295e-06,2.654208,19.75,29865.30816,0.07680098600008023,104530.0,0.0011553300000741729,,251.63400000000001,12.0,3603.664896,19.75,98134.0,7.38000000000001,272,26061.508608,17.4,,,,,0.06320206377075101
,0.002109354000140229,,,,,,,,,,,0.2789185320002616,,,,167.0,105,,,1696165098.0,10.755828874064152,,,,,,,,,504.0,,,,,,,273,,,,1.5987743139266968,0.0001,0.0,
,,3949.842432,,0.008158822414890519,14.249999999999998,0.0,0.000525861597863706,,4344.0,19328.0,301.0,,0.007999999999999119,0.0,0.0,,106,3700.334592,193558.0,1696165099.0,,970.121216,,2.654208,19.75,29865.30816,,105288.0,,,251.63599999999997,12.0,3603.664896,19.75,98853.0,7.388000000000005,274,27122.659328,14.1,,,,,0.001258880802421402
0.1935223660000247,0.7864850840001054,,,,,,,0.0016346310001154052,,,,1.0505746430003455,,,,0.0,107,,,1696165100.0,2.855580058007371,,2.3779998628015164e-06,,,,0.06764040400003068,,0.0012897800002065196,507.0,,,,,,,275,,,,1.8455965518951416,0.0001,1.0,
0.18485992600017198,,3928.231936,,0.008163038301429549,14.249999999999998,0.0,0.05623249235133906,0.0015718279998964135,4346.0,19350.0,304.0,,0.007999999999999119,0.0,0.0,,107,3698.327552,195401.0,1696165100.0,,967.839744,3.1879999369266443e-06,2.654208,19.75,29865.30816,0.05770486200003688,106110.0,0.001167105999911655,,251.63799999999992,12.0,3603.664896,19.75,99807.0,7.396000000000001,276,27135.791104,14.0,,,,,0.021730900787675145
,0.0018356860000494635,,,,,,,,,,,0.24714259600000332,,,,1.0,107,,,1696165100.0,12.13874115006852,,,,,,,,,510.0,,,,,,,277,,,,2.1793062686920166,0.0001,1.0,
0.19144325999991452,0.002278811999985919,,,,,,,0.001559942999847408,,,,0.2651650939999399,,,,2.0,108,,,1696165101.0,11.31370632063917,,2.784000116662355e-06,,,,0.06877961200007121,,0.00110068300000421,513.0,,,,,,,278,,,,2.3510899543762207,0.0001,1.0,
0.19373461199984376,,3950.010368,,0.04901667050406022,14.249999999999998,0.0,0.0018668458500197469,0.0015332279999711318,4351.0,19370.0,307.0,,0.007999999999999119,0.0,0.0,,108,3698.327552,196674.0,1696165101.0,,967.839744,2.654000127222389e-06,2.654208,19.625,29865.30816,0.07427729899995938,106665.0,0.0011596219999319146,,251.64199999999983,12.0,3603.664896,19.125,100338.0,7.412000000000006,279,27116.70784,14.1,,,,,0.004882519913532889
,0.001250704000085534,,,,,,,,,,,0.27195811899991895,,,,3.0,108,,,1696165101.0,11.03111027180216,,,,,,,,,516.0,,,,,,,280,,,,1.7767804861068726,0.0001,1.0,
0.19778634700014663,0.0018320429999221233,,,,,,,0.0014898590000029799,,,,0.2718572920002771,,,,4.0,109,,,1696165102.0,11.035201512994334,,3.0800001695752144e-06,,,,0.06956746499986366,,0.0011784980001721124,519.0,,,,,,,281,,,,1.7175207138061523,0.0001,1.0,
0.1990969319999749,,3945.345024,,0.020421816161541373,14.249999999999998,0.0,0.02126740699031876,0.0015180010000221955,4356.0,19387.0,309.0,,0.007999999999999119,0.0,0.0,,109,3698.327552,198027.0,1696165102.0,,967.839744,,2.654208,19.625,29865.30816,,107304.0,0.0011557689999790455,,251.64599999999973,12.0,3603.664896,19.125,100913.0,7.427999999999997,282,27121.176576,14.1,,,,,0.2595006561562673
,0.0017193710000356077,,,,,,,,,,,0.27670536400000856,,,,5.0,110,,,1696165103.0,10.841857044736969,,2.945000005638576e-06,,,,0.07321234599999116,,,522.0,,,,,,,283,,,,1.6961257457733154,0.0001,1.0,
0.20309384000006503,0.0017093029998704878,,,,,,,0.0016178739999759273,,,,0.277799492999975,,,,6.0,110,,,1696165103.0,10.799155778157846,,2.525000127207022e-06,,,,0.07020052699999724,,0.0011754239999390848,525.0,,,,,,,284,,,,1.9575508832931519,0.0001,1.0,
,,3939.569664,,0.3717092210563998,14.249999999999998,0.0,0.0015796365399131857,,4415.0,19404.0,310.0,,0.007999999999999119,0.0,0.0,,110,3698.327552,199341.0,1696165103.0,,967.839744,,2.654208,19.625,29865.30816,,107897.0,0.0011761170001136634,,251.7449999999999,12.0,3603.664896,19.125,101455.0,7.4480000000000075,285,27127.148544,14.0,,,,,0.0042921437355897376
0.20303527700002633,0.00177635799991549,,,,,,,0.0015890979998403054,,,,0.2793879890000426,,,,7.0,111,,,1696165104.0,10.737755802378258,,2.5040001219167607e-06,,,,0.07180863500002488,,,528.0,,,,,,,286,,,,1.7859985828399658,0.0001,1.0,
0.2037253779999446,0.0017783189998681337,,,,,,,0.001575037999828055,,,,0.2782709849998355,,,,8.0,111,,,1696165104.0,10.780858090547147,,3.2210000426857732e-06,,,,0.07010671800003365,,0.0010823110001183522,531.0,,,,,,,287,,,,1.79922354221344,0.0001,1.0,
,,3932.049408,,0.073527593103668,14.249999999999998,0.0,0.0010531295897022951,,4430.0,19421.0,311.0,,0.007999999999999119,0.0,0.0,,111,3698.335744,200528.0,1696165104.0,,967.839744,,2.654208,19.625,29865.30816,,108380.0,0.001103165000131412,,251.76099999999997,12.0,3603.664896,19.125,101973.0,7.4680000000000035,288,27134.472192,14.0,,,,,0.004356126935213678
0.20561483100004807,0.0021035879999544704,,,,,,,0.0018604889999096486,,,,0.27601705799997944,,,,9.0,112,,,1696165105.0,10.868893472519453,,2.4859998575266218e-06,,,,0.06533249900007831,,,534.0,,,,,,,289,,,,1.866245985031128,0.0001,1.0,
0.2019753279998895,,3943.54688,,0.008168980879820523,14.249999999999998,0.0,0.0015795490352648908,0.0018823850000444509,4432.0,19434.0,314.0,,0.007999999999999119,0.0,0.0,,112,3698.335744,201794.0,1696165105.0,,967.839744,2.874000074370997e-06,2.654208,19.625,29865.30816,0.06482902499988086,108936.0,0.0011025690000678878,,251.76299999999992,12.0,3603.664896,19.125,102441.0,7.475999999999999,290,27120.279552,14.1,,,,,0.0015795490374188711
,0.002069876999939879,,,,,,,,,,,0.27186205799989693,,,,10.0,112,,,1696165105.0,11.035008055449714,,,,,,,,,537.0,,,,,,,291,,,,1.9430737495422363,0.0001,1.0,
0.20400406299995666,0.0023519440001109615,,,,,,,0.001771409999946627,,,,0.28650211099989065,,,,11.0,113,,,1696165106.0,10.471127034736387,,2.3529998998128576e-06,,,,0.07727315500005716,,0.0010991859999194276,540.0,,,,,,,292,,,,1.6953431367874146,0.0001,1.0,
0.20137040100007653,,3931.029504,,0.012252451769350406,14.249999999999998,0.0,0.0015794176159868486,0.0016259569999874657,4435.0,19454.0,316.0,,0.007999999999999119,0.0,0.0,,113,3701.219328,203047.0,1696165106.0,,970.719232,2.5809999897319358e-06,2.654208,19.625,29865.30816,0.08208395799988466,109458.0,0.0011534060001849866,,251.76499999999987,12.0,3603.664896,19.625,102937.0,7.492000000000004,293,27132.801024,14.0,,,,,0.004355363714921701
,0.0020926320000853593,,,,,,,,,,,0.28832893500020873,,,,12.0,113,,,1696165106.0,10.404782995497238,,,,,,,,,543.0,,,,,,,294,,,,1.5306967496871948,0.0001,1.0,
0.20002478100013832,0.0017792339999687101,,,,,,,0.0015104660001270531,,,,0.26712224200014134,,,,13.0,114,,,1696165107.0,11.230813194501462,,2.797999968606746e-06,,,,0.06264259499994296,,0.0011623679999956948,546.0,,,,,,,295,,,,2.165581464767456,0.0001,1.0,
0.20301667000012458,,3951.456256,,0.012248939987866019,14.249999999999998,0.0,0.0015789649179168536,0.0018915109999397828,4438.0,19475.0,319.0,,0.007999999999999119,0.0,0.0,,114,3698.33984,204402.0,1696165107.0,,967.839744,2.337999831070192e-06,2.654208,19.625,29865.30816,0.06255777899991699,110096.0,0.001239893000047232,,251.76800000000003,12.0,3603.664896,19.625,103451.0,7.504000000000005,296,27115.261952,14.1,,,,,0.004354115385702625
,0.001823894999915865,,,,,,,,,,,0.2705320859997755,,,,14.0,115,,,1696165108.0,11.089257634314361,,,,,,,,,549.0,,,,,,,297,,,,2.2062108516693115,0.0001,1.0,
0.19892434999997022,0.0017286729998886585,,,,,,,0.0014612570000736014,,,,0.2652370969997264,,,,15.0,115,,,1696165108.0,11.310635027810964,,3.1549998311675154e-06,,,,0.061896579999938695,,0.0012230820000240783,552.0,,,,,,,298,,,,2.2090582847595215,0.0001,1.0,
0.2101383839999471,,3946.504192,,0.05716254863713202,14.249999999999998,0.0,0.0015789878089825333,0.0015571960000215768,4443.0,19491.0,323.0,,0.007999999999999119,0.0,0.0,,115,3698.33984,205710.0,1696165108.0,,967.839744,,2.654208,19.625,29865.30816,,110689.0,0.0011836209998818958,,251.77099999999973,12.0,3603.664896,19.625,103963.0,7.52000000000001,299,27120.20992,14.1,,,,,0.004354178509550495
,0.00169086599998991,,,,,,,,,,,0.2879841479998504,,,,16.0,116,,,1696165109.0,10.417240048926438,,2.2560000161320204e-06,,,,0.07341182499999377,,,555.0,,,,,,,300,,,,1.7210345268249512,0.0001,1.0,
0.19464624499983074,0.0017393860000538552,,,,,,,0.0015820599999187834,,,,0.2644259939997937,,,,17.0,116,,,1696165109.0,11.345329385439845,,2.2250001165957656e-06,,,,0.06530680799983202,,0.0011492700000417244,558.0,,,,,,,301,,,,1.7223647832870483,0.0001,1.0,
,,3941.511168,,0.012250817928159055,14.249999999999998,0.0,0.001052804666678751,,4446.0,19506.0,325.0,,0.007999999999999119,0.0,0.0,,116,3698.33984,206904.0,1696165109.0,,967.839744,,2.654208,19.625,29865.30816,,111265.0,0.0011579209999581508,,251.7739999999999,12.0,3603.664896,19.625,104484.0,7.540000000000006,302,27125.010432,14.0,,,,,0.004290976592078772
0.2092593059999217,0.0017908590000388358,,,,,,,0.001495260999945458,,,,0.2769806549997611,,,,18.0,117,,,1696165110.0,10.831081325887498,,2.339999809919391e-06,,,,0.06327496800008703,,,561.0,,,,,,,303,,,,1.7946851253509521,0.0001,1.0,
0.2016957129999355,0.00174525099987477,,,,,,,0.0014965679999932036,,,,0.2700271259996043,,,,19.0,117,,,1696165110.0,11.109994926970396,,2.6610000531945843e-06,,,,0.06395284999985051,,0.0011340829998971458,564.0,,,,,,,304,,,,2.0582683086395264,0.0001,1.0,
,,3932.438528,,0.012248191881144272,14.249999999999998,0.0,0.0015788684825186192,,4449.0,19526.0,327.0,,0.007999999999999119,0.0,0.0,,117,3698.33984,208258.0,1696165110.0,,967.839744,,2.654208,19.625,29865.30816,,111812.0,0.001164950999964276,,251.77700000000004,12.0,3603.664896,19.625,105043.0,7.555999999999997,305,27134.083072,14.0,,,,,0.004353849457785915
0.2050905529999909,0.0017510650000076566,,,,,,,0.0014839269999811222,,,,0.28734936000000744,,,,20.0,118,,,1696165111.0,10.440252938095712,,2.6319999051338527e-06,,,,0.07785623200015834,,,567.0,,,,,,,306,,,,1.6957155466079712,0.0001,1.0,
0.19859130400004688,,3930.60352,,0.008164357265300322,14.374999999999998,0.0,0.001578655022953055,0.0016323090001151286,4451.0,19540.0,329.0,,0.007999999999999119,0.0,0.0,,118,3698.33984,209412.0,1696165111.0,,967.839744,2.7689998205460142e-06,2.654208,19.75,29865.30816,0.06569321999995736,112380.0,0.0011414160001095297,,251.7779999999998,12.0,3603.664896,20.125,105486.0,7.564000000000007,307,27133.41952,14.0,,,,,0.002774605788982845
,0.0022713389998898492,,,,,,,,,,,0.2693323569999393,,,,21.0,118,,,1696165111.0,11.138654239010267,,,,,,,,,570.0,,,,,,,308,,,,2.0244977474212646,0.0001,1.0,
0.20858625500000016,0.002756565000026967,,,,,,,0.0014370549999966897,,,,0.2770603410001513,,,,22.0,119,,,1696165112.0,10.82796617217172,,2.7460000637802295e-06,,,,0.06312991100003273,,0.0011478090000309749,573.0,,,,,,,309,,,,1.9426535367965698,0.0001,1.0,
0.19931796600008056,,3931.435008,,0.016328252828085064,14.374999999999998,0.0,0.021446777392826126,0.0015377390000139712,4455.0,19560.0,332.0,,0.007999999999999119,0.0,0.0,,119,3698.33984,210708.0,1696165112.0,,967.839744,2.3549998786620563e-06,2.654208,19.75,29865.570304,0.07963897800004816,113002.0,0.0011243100000228878,,251.7819999999997,12.0,3603.959808,20.125,106039.0,7.584000000000003,310,27132.391424,14.0,,,,,0.2658363935994451
,0.001825145000111661,,,,,,,,,,,0.2834464930001559,,,,23.0,119,,,1696165112.0,10.584008178214962,,,,,,,,,576.0,,,,,,,311,,,,1.9215540885925293,0.0001,1.0,
0.20441844599986325,0.0016607259999545931,,,,,,,0.0014591720000680652,,,,0.2853621559995645,,,,24.0,120,,,1696165113.0,10.512956735596637,,2.8769998152711196e-06,,,,0.0767128979998688,,0.0011080369999945106,579.0,,,,,,,312,,,,1.8356468677520752,0.0001,1.0,
0.1991281660000368,,3953.278976,,0.044906216397316075,14.374999999999998,0.0,0.0015787341752674711,0.0016541079999115027,4460.0,19579.0,336.0,,0.007999999999999119,0.0,0.0,,120,3698.33984,212017.0,1696165113.0,,967.839744,2.798999958031345e-06,2.654208,19.75,29865.570304,0.05613429400000314,113616.0,0.0011779660001138836,,251.78600000000006,12.0,3603.959808,20.125,106584.0,7.603999999999999,313,27113.230336,14.1,,,,,0.004353479075368268
,0.001677492999988317,,,,,,,,,,,0.25977482600001167,,,,25.0,121,,,1696165114.0,11.548463129371378,,,,,,,,,582.0,,,,,,,314,,,,2.8144421577453613,0.0001,1.0,
0.20594518300003983,0.0017120329998761008,,,,,,,0.0014752510001017072,,,,0.2681227379998745,,,,26.0,121,,,1696165114.0,11.188905582492612,,2.6669999897421803e-06,,,,0.057811065999885614,,0.0011765379999815195,585.0,,,,,,,315,,,,3.090554714202881,0.0001,1.0,
0.20028010500004712,,3948.724224,,0.0816773031837159,14.374999999999998,0.0,0.0015793072273447683,0.0015627339998900425,4466.0,19596.0,338.0,,0.007999999999999119,0.0,0.0,,121,3698.356224,213350.0,1696165114.0,,967.839744,,2.654208,19.75,29865.570304,,114199.0,0.0011286029998700542,,251.78999999999996,12.0,3603.959808,20.125,107125.0,7.6200000000000045,316,27117.981696,14.1,,,,,0.0042912489367631515
,0.0019122520000109944,,,,,,,,,,,0.27901311499977055,,,,27.0,122,,,1696165115.0,10.752182742386383,,2.7129999580211006e-06,,,,0.07412670799999432,,,588.0,,,,,,,317,,,,1.8908305168151855,0.0001,1.0,
0.2065593310001077,0.001747165000097084,,,,,,,0.0015749119997963135,,,,0.270283506999931,,,,28.0,122,,,1696165115.0,11.099456394136421,,2.50500011134136e-06,,,,0.05922798099982174,,0.0011716129999967961,591.0,,,,,,,318,,,,2.094162940979004,0.0001,1.0,
,,3940.855808,,0.012249903633256556,14.374999999999998,0.0,0.05459022810476643,,4469.0,19609.0,341.0,,0.007999999999999119,0.0,0.0,,122,3698.356224,214752.0,1696165115.0,,967.839744,,2.654208,19.75,29865.570304,,114818.0,0.0011392409999189113,,251.79300000000012,12.0,3603.959808,20.125,107724.0,7.63600000000001,319,27125.661696,14.0,,,,,0.02127782740481567
0.2033532150001065,0.0018683289999898989,,,,,,,0.0015368320000561653,,,,0.2654377700000623,,,,29.0,123,,,1696165116.0,11.302084100538126,,2.6989998787030345e-06,,,,0.05753745400011212,,,594.0,,,,,,,320,,,,2.374547004699707,0.0001,1.0,
0.20448732799991376,0.0019136939999953029,,,,,,,0.0015172179998899082,,,,0.27462516399964443,,,,30.0,123,,,1696165116.0,10.92398073180171,,2.5290000849054195e-06,,,,0.06539407399986885,,0.001310320999891701,597.0,,,,,,,321,,,,1.6518261432647705,0.0001,1.0,
,,3935.141888,,0.012258355867388673,14.374999999999998,0.0,0.001580178683868644,,4472.0,19627.0,342.0,,0.007999999999999119,0.0,0.0,,123,3698.356224,216046.0,1696165116.0,,967.839744,,2.654208,19.875,29865.570304,,115407.0,0.0012244649999502144,,251.79599999999982,12.0,3603.959808,20.5,108246.0,7.64800000000001,322,27131.379712,14.0,,,,,0.005841872718094944
0.1982511250000698,0.0018626349999522063,,,,,,,0.0014882440000292263,,,,0.26421158999983163,,,,31.0,124,,,1696165117.0,11.354535961128397,,2.198999936808832e-06,,,,0.06138292199989337,,,600.0,,,,,,,323,,,,2.210049629211426,0.0001,1.0,
0.2044651859998794,0.00182878499981598,,,,,,,0.0014829189999545633,,,,0.27513501399971574,,,,32.0,124,,,1696165117.0,10.903737610085132,,2.4599999051133636e-06,,,,0.06620569500000784,,0.0011499690001528506,603.0,,,,,,,324,,,,2.004024028778076,0.0001,1.0,
,,3934.048256,,0.02446051786622107,14.374999999999998,0.0,0.023433367217125668,,4477.0,19648.0,344.0,,0.007999999999999119,0.0,0.0,,124,3698.36032,217378.0,1696165117.0,,967.84384,,2.654208,19.875,29865.5744,,116037.0,,,251.80099999999993,12.0,3603.959808,20.5,108769.0,7.659999999999997,325,27129.97888,14.0,,,,,0.008129618731007263
0.19975815500015415,0.002401351999878898,,,,,,,0.0015057489999890095,,,,0.2762195760001305,,,,33.0,125,,,1696165118.0,10.860924643511085,,2.558999995017075e-06,,,,0.07130205800012845,,0.0012497029999849474,606.0,,,,,,,326,,,,2.16031551361084,0.0001,1.0,
0.20837490400003844,,3933.4912,,0.012253072218924818,14.374999999999998,0.0,0.001579497588559782,0.0014863690000765928,4480.0,19665.0,346.0,,0.007999999999999119,0.0,0.0,,125,3698.376704,218727.0,1696165118.0,,967.839744,2.8089998522773385e-06,2.654208,19.875,29865.570304,0.064132440000094,116559.0,0.0013579010001194547,,251.80299999999988,12.0,3603.959808,20.5,109336.0,7.676000000000002,327,27130.535936,14.0,,,,,0.0043555842653563576
,0.001703159000044252,,,,,,,,,,,0.277057582000225,,,,34.0,125,,,1696165118.0,10.82807399942429,,,,,,,,,609.0,,,,,,,328,,,,2.458326578140259,0.0001,1.0,
0.19801893199996812,0.001760435000051075,,,,,,,0.0016499280000061844,,,,0.2670663119999972,,,,35.0,126,,,1696165119.0,11.233165192321342,,2.7319999844621634e-06,,,,0.06437728900004913,,0.0012569959999382263,612.0,,,,,,,329,,,,2.1273319721221924,0.0001,1.0,
0.20601022999994711,,3933.229056,,0.049016728775673014,14.374999999999998,0.0,0.001579640678529517,0.0015055700000630168,4485.0,19687.0,348.0,,0.007999999999999119,0.0,0.0,,126,3698.376704,220053.0,1696165119.0,,967.839744,4.0639999951963546e-06,2.654208,19.875,29865.570304,0.06510121299993443,117176.0,0.0012601070000073378,,251.808,12.0,3603.959808,20.5,109872.0,7.692000000000007,330,27130.404864,14.0,,,,,0.004355978826779809
,0.0018234839999422547,,,,,,,,,,,0.27570466799988935,,,,36.0,126,,,1696165119.0,10.881208583676225,,,,,,,,,615.0,,,,,,,331,,,,1.9496359825134277,0.0001,1.0,
0.20214964899992083,0.0019419549998929142,,,,,,,0.0014661019999948621,,,,0.2818139709997922,,,,37.0,127,,,1696165120.0,10.645320348586308,,3.2929999633779516e-06,,,,0.07500894400004654,,0.0012440279999736958,618.0,,,,,,,332,,,,1.7702741622924805,0.0001,1.0,
