process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,02_timing/backward_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,02_timing/forward_time_s,memory/used_memory_sys_percent,process/memory/virtual_memory_size_proc_MB,cpu/load/avg_sys_load_five_min_percent,01_general/lr,01_general/step,cpu/interrupts/interrupts_count,01_general/minibatch_loss,memory/total_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_fifteen_min_percent,_timestamp,02_timing/step_time_s,cpu/logical_core_count,cpu/load/avg_sys_load_one_min_percent,process/memory/dirty_pages_proc_count,process/memory/text_resident_set_proc_MB,02_timing/loss_calc_time_s,disk/time/disk_busy_time_sys_s,process/memory/shared_memory_proc_MB,02_timing/dataload_time_s,02_timing/opt_step_time_s,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,_step,03_hivemind/num_peers,03_hivemind/global_epoch,process/memory/data_resident_set_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/involuntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,memory/used_memory_sys_MB,cpu/interrupts/soft_interrupts_count
,,,,0.029285488999903464,,,0.03669882200006214,,,,0.0001,232.0,,6.9879150390625,,,,,,7456.0,,1680687626.0,0.08428258399953847,,,,,0.00030430099991463067,,,0.0025827099998423364,0.012697592999984408,,0.0,0.002713668999831498,332,2.0,1.0,,,,,100,,
,,,,0.029169200000069395,,,0.03679666800007908,,,,0.0001,233.0,,6.98779296875,,,,,,7488.0,,1680687626.0,0.08404859000029319,,,,,0.0003166090000377153,,,0.0029283789999681176,0.012145821000103751,,0.0,0.002691913000035129,333,2.0,1.0,,,,,100,,
,,,,0.0291773540000122,,,0.03666788500004259,,,,0.0001,234.0,,7.016357421875,,,,,,7520.0,,1680687626.0,0.08420290999993085,,,,,0.00026860700018005446,,,0.0027246399999967252,0.012615647999837165,,0.0,0.0027487759998621186,334,2.0,1.0,,,,,100,,
,,,,0.02919648700003563,,,0.036522165000178575,,,,0.0001,235.0,,7.0943603515625,,,,,,7552.0,,1680687626.0,0.08442659000002095,,,,,0.0002694330000849732,,,0.002867720999802259,0.012852327000018704,,0.0,0.002718456999900809,335,2.0,1.0,,,,,100,,
6448.525312,4087.0,0.44515122416210795,5456.715776,0.02927250900006584,0.0,695.0,0.03694221899991135,4.9,27855.007744,3.6333333333333337,,,2057377.0,,,0.11443894825899482,200771.13344,0.32200000000000273,1121543.0,,2.2666666666666666,1680687626.0,,,5.5,0.0,2.719744,0.0002608409999993455,1.6240000000000094,1908.846592,,0.012002440000060233,0.0,,0.0027504699999099103,336,,,0.0,0.0,2220.0,217.78621916375266,100,7448.264704,437262.0
,,,,,,,,,,,0.0001,236.0,,6.9625244140625,,,,,,7584.0,,1680687626.0,0.08396107699991262,,,,,,,,0.0027325979999659467,,,0.0,,337,2.0,1.0,,,,,100,,
,,,,0.02921273700007987,,,0.03667839900003855,,,,0.0001,237.0,,7.030517578125,,,,,,7616.0,,1680687626.0,0.08431187099972703,,,,,0.0002642939998622751,,,0.0025922179997905914,0.012839512000027753,,0.0,0.002724710999927993,338,2.0,1.0,,,,,100,,
,,,,0.02926352099984797,,,0.03658055500000046,,,,0.0001,238.0,,6.904541015625,,,,,,7648.0,,1680687626.0,0.08402270299961856,,,,,0.00030158799995660956,,,0.0026894829998127534,0.012464977999798066,,0.0,0.0027225780002027022,339,2.0,1.0,,,,,100,,
,,,,0.02898708199995781,,,0.0367470940000203,,,,0.0001,239.0,,7.0926513671875,,,,,,7680.0,,1680687627.0,0.08419157800040011,,,,,0.00029665500005648937,,,0.0025818650001383503,0.012884549000091283,,0.0,0.0026943330001358845,340,2.0,1.0,,,,,101,,
,,,,0.0295027070001197,,,0.038082536000047185,,,,0.0001,240.0,,7.2830810546875,,,,,,7712.0,,1680687627.0,0.0843852620000689,,,,,0.0003044000000045344,,,0.0025704929998937587,0.011235461000069336,,0.0,0.0026896649999343936,341,2.0,1.0,,,,,101,,
,,,,0.02922558700015543,,,0.03665163900018342,,,,0.0001,241.0,,7.03955078125,,,,,,7744.0,,1680687627.0,0.08404623900014485,,,,,0.00026507999996283615,,,0.002729874000124255,0.012455944999828716,,0.0,0.0027181139998901926,342,2.0,1.0,,,,,101,,
,,,,0.029248830999904385,,,0.03734498800008623,,,,0.0001,242.0,,7.099365234375,,,,,,7776.0,,1680687627.0,0.08434655899986865,,,,,0.00027110399992125167,,,0.0027263320000656677,0.012014336999982334,,0.0,0.0027409669999087782,343,2.0,1.0,,,,,101,,
6448.525312,4195.0,0.4842398809034669,5456.748544,,0.0,703.0,0.03693476900002679,4.9,27855.007744,3.733333333333334,,,2063253.0,,,0.03269615007530434,200763.297792,0.3250000000000455,1126163.0,,2.3,1680687627.0,,,5.833333333333333,0.0,2.719744,0.00027397700000619807,1.6600000000000108,1908.87936,,,0.0,,0.002711849999968763,344,,,0.0,0.0,2230.0,203.28832907485057,101,7456.07168,444394.0
,,,,0.030077222000045367,,,,,,,0.0001,243.0,,7.00927734375,,,,,,7808.0,,1680687627.0,0.08420565799997348,,,,,,,,0.002603905999876588,0.011603934000049776,,0.0,,345,2.0,1.0,,,,,101,,
,,,,0.029342501999963133,,,0.03672787799996513,,,,0.0001,244.0,,7.06591796875,,,,,,7840.0,,1680687627.0,0.08421399600001678,,,,,0.00030259499999374384,,,0.0026932129999295285,0.01239380800006984,,0.0,0.0027540000000954024,346,2.0,1.0,,,,,101,,
,,,,0.029213533999836727,,,0.036397106000094936,,,,0.0001,245.0,,7.1036376953125,,,,,,7872.0,,1680687627.0,0.08459499499986123,,,,,0.00026292400002603245,,,0.002647788000103901,0.013311991999898964,,0.0,0.0027616509999006666,347,2.0,1.0,,,,,101,,
,,,,0.02940208899985919,,,0.03688403600017409,,,,0.0001,246.0,,7.1226806640625,,,,,,7904.0,,1680687628.0,0.0840080200000557,,,,,0.00031111599992073025,,,0.0027849020000303426,0.01196875400000863,,0.0,0.002657123000062711,348,2.0,1.0,,,,,102,,
,,,,0.029352075999895533,,,0.036609860999988086,,,,0.0001,247.0,,6.9403076171875,,,,,,7936.0,,1680687628.0,0.08423634199948538,,,,,0.00031803999991097953,,,0.0027206129998376127,0.012574515999858704,,0.0,0.00266123599999446,349,2.0,1.0,,,,,102,,
,,,,0.02912945499997477,,,0.036773230000108015,,,,0.0001,248.0,,7.177490234375,,,,,,7968.0,,1680687628.0,0.0845483680000143,,,,,0.0002655480000157695,,,0.0027711089999229443,0.012901657000156774,,0.0,0.002707368999836035,350,2.0,1.0,,,,,102,,
,,,,0.02928878700004134,,,0.03679347299998881,,,,0.0001,249.0,,7.10888671875,,,,,,8000.0,,1680687628.0,0.08394987899987427,,,,,0.0003138019999369135,,,0.002381046999971659,0.012414366000029986,,0.0,0.0027584039999055676,351,2.0,1.0,,,,,102,,
6448.525312,4274.0,0.6604621852206486,5456.744448,,0.0,711.0,,4.9,27855.007744,3.733333333333334,,,2069868.0,,,0.032708086315167306,200766.574592,0.3269999999999982,1134735.0,,2.3,1680687628.0,,,5.833333333333333,0.0,2.719744,,1.6920000000000073,1908.875264,,,0.0,,0.0027272299998912786,352,,,0.0,0.0,2240.0,268.8402904364467,102,7452.573696,453254.0
,,,,0.029168466999863085,,,0.03817845799994757,,,,0.0001,250.0,,6.9761962890625,,,,,,8032.0,,1680687628.0,0.08470395699941946,,,,,0.00026286299998901086,,,0.002603149999913512,0.011763788999815006,,0.0,,353,2.0,1.0,,,,,102,,
,,,,0.02903702600019642,,,0.036549262999869825,,,,0.0001,251.0,,7.01123046875,,,,,,8064.0,,1680687628.0,0.08453023200013376,,,,,0.0002830319999702624,,,0.002780107000035059,0.013157047000049715,,0.0,0.0027237570000124833,354,2.0,1.0,,,,,102,,
,,,,0.029155561999914426,,,0.03676355900006456,,,,0.0001,252.0,,7.1612548828125,,,,,,8096.0,,1680687628.0,0.08429522900019037,,,,,0.0002976279999984399,,,0.002830451000136236,0.012523399999963658,,0.0,0.0027246290001130546,355,2.0,1.0,,,,,102,,
,,,,0.02917049000006955,,,0.03700325199997678,,,,0.0001,253.0,,7.1903076171875,,,,,,8128.0,,1680687629.0,0.08467795699993985,,,,,0.0002626759999202477,,,0.002914653000061662,0.012577056000054654,,0.0,0.0027498299998569564,356,2.0,1.0,,,,,103,,
,,,,0.029256425000085073,,,0.036773089999996955,,,,0.0001,254.0,,6.9918212890625,,,,,,8160.0,,1680687629.0,0.08408425299990085,,,,,0.0002928379999502795,,,0.002734670999871014,0.012286485999993602,,0.0,0.0027407430000039312,357,2.0,1.0,,,,,103,,
,,,,0.02903793800010135,,,0.036593614000139496,,,,0.0001,255.0,,6.9462890625,,,,,,8192.0,,1680687629.0,0.0851778830008243,,,,,0.00028862800013484957,,,0.0029904530001658713,0.013496119000137696,,0.0,0.002771131000145033,358,2.0,1.0,,,,,103,,
6448.525312,4359.0,0.4526231648799908,5456.744448,0.031505897999977606,0.0,718.0,0.036673766000149044,4.9,27855.007744,3.733333333333334,,,2074856.0,,,0.028632978959517046,200745.7792,0.3300000000000409,1143631.0,,2.3,1680687629.0,,,5.833333333333333,0.0,2.719744,0.00026894799998444796,1.7199999999999989,1908.875264,,0.010229859999981272,0.0,,0.0026789649998590903,359,,,0.0,0.0,2250.0,202.67628064350467,103,7459.741696,459416.0
,,,,,,,,,,,0.0001,256.0,,6.963623046875,,,,,,8224.0,,1680687629.0,0.08392246699986572,,,,,,,,0.002565029999914259,,,0.0,,360,2.0,1.0,,,,,103,,
,,,,0.029157897000004596,,,0.036713060000010955,,,,0.0001,257.0,,7.1937255859375,,,,,,8256.0,,1680687629.0,0.08432449800011454,,,,,0.00026880599989453913,,,0.002598248000140302,0.012775414000088858,,0.0,0.002811072999975295,361,2.0,1.0,,,,,103,,
,,,,0.03016283800002384,,,0.036758931000122175,,,,0.0001,258.0,,6.95703125,,,,,,8288.0,,1680687629.0,0.08467360800023016,,,,,0.0002911009999024827,,,0.002852837000091313,0.01191492499992819,,0.0,0.0026929760001621617,362,2.0,1.0,,,,,103,,
,,,,0.029283803999987867,,,0.03708165900002314,,,,0.0001,259.0,,7.162353515625,,,,,,8320.0,,1680687630.0,0.08396725900001911,,,,,0.0002831419999438367,,,0.0028655930000240915,0.011704483000130494,,0.0,0.002748577999909685,363,2.0,1.0,,,,,104,,
,,,,0.02916382200010048,,,0.03681531100005486,,,,0.0001,260.0,,7.2982177734375,,,,,,8352.0,,1680687630.0,0.08422123600030318,,,,,0.0002606720001949725,,,0.0027310919999763428,0.01251628999989407,,0.0,0.0027340490000824502,364,2.0,1.0,,,,,104,,
,,,,0.029188415000135137,,,0.03683020999983455,,,,0.0001,261.0,,7.0867919921875,,,,,,8384.0,,1680687630.0,0.0845503389998612,,,,,0.0002698650000638736,,,0.0025994529999024962,0.01285473699999784,,0.0,0.0028076589999272983,365,2.0,1.0,,,,,104,,
,,,,0.029267644000128712,,,0.03690415000005487,,,,0.0001,262.0,,7.0126953125,,,,,,8416.0,,1680687630.0,0.08437405400013631,,,,,0.0002627789999678498,,,0.002629980999927284,0.012583043999939036,,0.0,0.00272645600011856,366,2.0,1.0,,,,,104,,
6448.525312,4446.0,0.45493462880460034,5456.707584,0.029196510999781822,0.0,734.0,0.037061364000010144,4.9,27855.007744,3.733333333333334,,,2080515.0,,,0.1348592994000658,200756.645888,0.33600000000001273,1151008.0,,2.3,1680687630.0,,,5.833333333333333,0.0,2.719744,0.00026738200017462077,1.76400000000001,1908.8384,,0.013291789000049903,0.0,,0.002671669999926962,367,,,0.0,0.0,2260.0,194.42778376374935,104,7462.78912,466246.0
,,,,,,,,,,,0.0001,263.0,,7.087646484375,,,,,,8448.0,,1680687630.0,0.0852245439998569,,,,,,,,0.002735827999913454,,,0.0,,368,2.0,1.0,,,,,104,,
,,,,0.029507405999993352,,,0.03666476699982013,,,,0.0001,264.0,,7.1270751953125,,,,,,8480.0,,1680687630.0,0.08433928099998411,,,,,0.0002775509999537462,,,0.00259864200006632,0.01257583100004922,,0.0,0.002715084000101342,369,2.0,1.0,,,,,104,,
,,,,0.029047865000165984,,,0.036816322000049695,,,,0.0001,265.0,,7.1859130859375,,,,,,8512.0,,1680687630.0,0.08409167100012382,,,,,0.0002956450000510813,,,0.002618627999936507,0.012647997999920335,,0.0,0.0026652130000002217,370,2.0,1.0,,,,,104,,
,,,,0.03048476899994057,,,0.036693990000003396,,,,0.0001,266.0,,7.291259765625,,,,,,8544.0,,1680687631.0,0.0845772659999966,,,,,0.00027083199984190287,,,0.0027758650001032947,0.011649321000049895,,0.0,0.0027024890000575397,371,2.0,1.0,,,,,105,,
,,,,0.02920267799981957,,,0.03726327100002891,,,,0.0001,267.0,,7.09130859375,,,,,,8576.0,,1680687631.0,0.08452105299966206,,,,,0.00027116599994769786,,,0.0026295239999853948,0.012449203999949532,,0.0,0.0027052099999309576,372,2.0,1.0,,,,,105,,
,,,,0.02923054799998681,,,0.03684512899985748,,,,0.0001,268.0,,7.0997314453125,,,,,,8608.0,,1680687631.0,0.0846023119995607,,,,,0.00025740499995663413,,,0.0026862259999234084,0.012843824999890785,,0.0,0.0027391789999455796,373,2.0,1.0,,,,,105,,
,,,,0.03065221199994994,,,0.036797524999883535,,,,0.0001,269.0,,7.2913818359375,,,,,,8640.0,,1680687631.0,0.08446268299985604,,,,,0.00026839700012715184,,,0.0025260359998355852,0.011502121999910742,,0.0,0.0027163910001490876,374,2.0,1.0,,,,,105,,
6448.525312,4543.0,0.46910723669030374,5456.740352,0.02944248099993274,0.0,745.0,0.03907197000012275,4.9,27855.007744,3.733333333333334,,,2086645.0,,,0.1184676290623512,200752.513024,0.3410000000000082,1157959.0,,2.3,1680687631.0,,,5.833333333333333,0.0,2.719744,0.00028244999998605635,1.7960000000000065,1908.871168,,,0.0,,0.0027109610000479734,375,,,0.0,0.0,2269.0,186.82054677823788,105,7466.872832,473791.0
,,,,,,,,,,,0.0001,270.0,,7.0181884765625,,,,,,8672.0,,1680687631.0,0.08521188800023083,,,,,,,,0.002600980000124764,0.011103046000016548,,0.0,,376,2.0,1.0,,,,,105,,
,,,,0.02928062000000864,,,0.03628655599982267,,,,0.0001,271.0,,7.121337890625,,,,,,8704.0,,1680687631.0,0.08462874299948453,,,,,0.00027343299984750047,,,0.0026448029998391576,0.013405409999904805,,0.0,0.0027379210000617604,377,2.0,1.0,,,,,105,,
,,,,0.029253413999867917,,,0.036686204000034195,,,,0.0001,272.0,,7.0384521484375,,,,,,8736.0,,1680687631.0,0.08362906700017447,,,,,0.00030761900006837095,,,0.0025843400001122063,0.012075239000068905,,0.0,0.0027222510000228795,378,2.0,1.0,,,,,105,,
,,,,0.029919619999873248,,,0.03692994900006852,,,,0.0001,273.0,,7.0863037109375,,,,,,8768.0,,1680687632.0,0.08535347299971363,,,,,0.00031023399992591294,,,0.002920270000004166,0.01251042800004143,,0.0,0.0027629719998003566,379,2.0,1.0,,,,,106,,
,,,,0.02924388800011002,,,0.0366962529999455,,,,0.0001,274.0,,7.2984619140625,,,,,,8800.0,,1680687632.0,0.0840328799999952,,,,,0.00028351599985398934,,,0.0027009799998722883,0.012402065000060247,,0.0,0.002706178000153159,380,2.0,1.0,,,,,106,,
,,,,0.029331926000168096,,,0.03666324499999973,,,,0.0001,275.0,,6.8016357421875,,,,,,8832.0,,1680687632.0,0.08447869200017522,,,,,0.0002927670000190119,,,0.002654566000046543,0.012828293999973539,,0.0,0.0027078939999682916,381,2.0,1.0,,,,,106,,
,,,,0.02972456899988174,,,0.037427636000074926,,,,0.0001,276.0,,6.78173828125,,,,,,8864.0,,1680687632.0,0.0855146540000078,,,,,0.00030341900014718703,,,0.003942431000041324,0.011375235999821598,,0.0,0.0027413630000410194,382,2.0,1.0,,,,,106,,
6448.525312,4705.0,0.5474044592510615,5456.707584,,0.0,753.0,,4.9,27855.007744,3.8,,,2093186.0,,,0.03269086947830583,200755.085312,0.34400000000005093,1164897.0,,2.333333333333333,1680687632.0,,,5.9,0.0,2.719744,,1.828000000000003,1908.8384,,,0.0,,0.0026819659999546275,383,,,0.0,0.0,2283.0,250.32899221427638,106,7464.361984,481795.0
,,,,0.029474359999994704,,,0.036732000000029075,,,,0.0001,277.0,,7.056884765625,,,,,,8896.0,,1680687632.0,0.0843509300000278,,,,,0.0003050020000046061,,,0.0034287860000858927,0.011728815999958897,,0.0,,384,2.0,1.0,,,,,106,,
,,,,0.029356336000091687,,,0.03562992799993481,,,,0.0001,278.0,,7.1180419921875,,,,,,8928.0,,1680687632.0,0.08508052300021518,,,,,0.0002561280000463739,,,0.0034120960001473577,0.01376786900004845,,0.0,0.0026581659999465046,385,2.0,1.0,,,,,106,,
,,,,0.029818792000014582,,,0.0356215599999814,,,,0.0001,279.0,,6.9532470703125,,,,,,8960.0,,1680687632.0,0.08540302099982,,,,,0.0002677149998362438,,,0.003568680000171298,0.013457420999884562,,0.0,0.0026688529999319144,386,2.0,1.0,,,,,106,,
,,,,0.030044223999993847,,,0.039434145999848624,,,,0.0001,280.0,,7.170654296875,,,,,,8992.0,,1680687633.0,0.08487027799992575,,,,,0.00047968800004127843,,,0.0035918440000841656,0.008757556000091427,,0.0,0.002562819999866406,387,2.0,1.0,,,,,107,,
,,,,0.029633611000008386,,,0.036476543000162565,,,,0.0001,281.0,,7.0709228515625,,,,,,9024.0,,1680687633.0,0.08467361000043638,,,,,0.00027104400010102836,,,0.0032085350001125335,0.012446312000065518,,0.0,0.0026375649999863526,388,2.0,1.0,,,,,107,,
,,,,0.029410862999839082,,,0.0361267329999464,,,,0.0001,282.0,,7.0509033203125,,,,,,9056.0,,1680687633.0,0.08418526999957976,,,,,0.00026026799991996086,,,0.0028954540000540874,0.012822533999951702,,0.0,0.0026694179998685286,389,2.0,1.0,,,,,107,,
,,,,0.03439710399993601,,,0.03612739100003637,,,,0.0001,283.0,,7.265625,,,,,,9088.0,,1680687633.0,0.0862144590000753,,,,,0.0002690890000849322,,,0.0028583719999915047,0.009825160999980653,,0.0,0.002737342000045828,390,2.0,1.0,,,,,107,,
6448.5376,4842.0,0.5988028945153939,5443.760128,,0.0,761.0,,4.9,27855.007744,3.8,,,2099535.0,,,0.032691724834790256,200739.90144,0.34600000000000364,1171090.0,,2.333333333333333,1680687633.0,,,5.9,0.0,2.719744,,1.8640000000000043,1895.890944,,,0.0,,,391,,,0.0,0.0,2311.0,193.88734897561542,107,7479.533568,489019.0
,,,,0.02937092299998767,,,0.036373400999991645,,,,0.0001,284.0,,7.018310546875,,,,,,9120.0,,1680687633.0,0.08452769100017576,,,,,0.0003148589999000251,,,0.0027537780001694045,0.013019081000038568,,0.0,0.0026956490000884514,392,2.0,1.0,,,,,107,,
,,,,0.02947892200018032,,,0.03610572000002321,,,,0.0001,285.0,,7.3079833984375,,,,,,9152.0,,1680687633.0,0.08469496500038076,,,,,0.00030030000016267877,,,0.002805992000048718,0.013308049999977811,,0.0,0.0026959809999880235,393,2.0,1.0,,,,,107,,
6448.5376,4970.0,0.2500022276698964,5456.736256,0.029405494000002363,0.0,764.0,0.0360867550000421,4.9,27855.007744,3.8,,,2108496.0,,,0.012260254202264547,200715.198464,0.34699999999998,1185388.0,,2.333333333333333,1680687634.0,,,5.9,0.0,2.719744,0.00028079200001229765,1.8760000000000048,1908.867072,,,0.0,,0.0026837909999812837,394,,,0.0,0.0,2320.0,125.06984628892263,108,7485.743104,493552.0
6448.5376,4970.0,0.6820414710486766,5456.736256,,0.0,773.0,,4.9,27855.007744,3.8,,,2109187.0,,,0.0940009171334801,200715.69408,0.3490000000000464,1186258.0,,2.333333333333333,1680687635.0,,,5.9,0.0,2.719744,,1.8880000000000052,1908.867072,,,0.0,,,395,,,0.0,0.0,2320.0,0.08206720694643503,109,7485.247488,493919.0
6448.5376,4970.0,76.32575404862266,5456.736256,,0.0,776.0,,4.9,27855.007744,3.8,,,2117502.0,,,0.06947799663992002,200664.641536,0.35199999999997544,1200592.0,,2.333333333333333,1680687636.0,,,5.9,0.0,2.719744,,1.8960000000000008,1908.867072,,,0.0,,,396,,,0.0,0.0,2320.0,55.67514372744686,110,7535.34976,496715.0
6448.5376,4970.0,1033.8040434169714,5456.736256,,0.0,777.0,,5.0,27855.007744,3.9,,,2232515.0,,,0.004086620158880481,200545.640448,0.35199999999997544,1415071.0,,2.3666666666666667,1680687637.0,,,6.233333333333333,0.0,2.719744,,1.9000000000000057,1908.867072,,,0.0,,,397,,,0.0,0.0,2320.0,1049.5598797444354,111,7654.395904,527974.0
6448.5376,4970.0,944.2902670545914,5456.736256,,0.0,778.0,,5.0,27855.007744,3.9,,,2338811.0,,,0.004086653210376605,200434.262016,0.35199999999997544,1617622.0,,2.3666666666666667,1680687638.0,,,6.233333333333333,0.0,2.719744,,1.9040000000000106,1908.867072,,,0.0,,,398,,,0.0,0.0,2320.0,980.6092161908064,112,7765.786624,554009.0
,,,,,,,,,,,0.0001,286.0,,6.9395751953125,,,,,,9184.0,,1680687638.0,4.927763671000093,,,,,,,,0.002777207000008275,4.856529632000047,,0.0,,399,2.0,2.0,,,,,112,,
,,,,0.03338854799994806,,,0.03890171299985923,,,,0.0001,287.0,,7.017822265625,,,,,,9216.0,,1680687638.0,0.19441525199999887,,,,,0.00036964900004932133,,,0.0026110810001682694,0.11647176099995704,,0.0,0.002672500000016953,400,2.0,2.0,,,,,112,,
,,,,0.030539242000031663,,,0.038756573999989996,,,,0.0001,288.0,,7.1597900390625,,,,,,9248.0,,1680687639.0,0.08132608800042362,,,,,0.0002593060000890546,,,0.0026812680000602995,0.006535910000138756,,0.0,0.0025537880001138547,401,2.0,2.0,,,,,113,,
,,,,0.030384701999992103,,,0.036567087000094034,,,,0.0001,289.0,,7.09912109375,,,,,,9280.0,,1680687639.0,0.08422006099999635,,,,,0.00028288799990150437,,,0.003165011000191953,0.011136558999851331,,0.0,0.002683813999965423,402,2.0,2.0,,,,,113,,
,,,,0.031233824000082677,,,0.036877920000051745,,,,0.0001,290.0,,7.191162109375,,,,,,9312.0,,1680687639.0,0.08363627700009602,,,,,0.0002946039999187633,,,0.0026219670000955375,0.009934256999940771,,0.0,0.002673705000006521,403,2.0,2.0,,,,,113,,
,,,,0.03244099199991979,,,0.036834275000046546,,,,0.0001,291.0,,7.0684814453125,,,,,,9344.0,,1680687639.0,0.08412658899987946,,,,,0.0003246250000756845,,,0.0028017699999054457,0.008996827999908419,,0.0,0.002728099000023576,404,2.0,2.0,,,,,113,,
6448.5376,5136.0,78.4206901494218,5456.728064,,0.0,788.0,,5.0,27855.003648,3.9,,,2404383.0,,,0.08988894413465476,200442.482688,0.35599999999999454,1738698.0,,2.3666666666666667,1680687639.0,,,6.233333333333333,0.0,2.719744,,1.936000000000007,1908.85888,,,0.0,,0.002732493000166869,405,,,0.0,0.0,2346.0,178.83847537473403,113,7776.82944,572190.0
,,,,0.030195673999969586,,,0.03759573999991517,,,,0.0001,292.0,,7.06005859375,,,,,,9376.0,,1680687639.0,0.08419104699987656,,,,,0.00027840899997499946,,,0.0029909749998751067,0.010397755999974834,,0.0,,406,2.0,2.0,,,,,113,,
,,,,0.0318618169999354,,,0.036559064999892144,,,,0.0001,293.0,,7.1119384765625,,,,,,9408.0,,1680687639.0,0.0840676119996715,,,,,0.0003254219998325425,,,0.0027448719999938476,0.00983536700005061,,0.0,0.0027410689999669557,407,2.0,2.0,,,,,113,,
,,,,0.030956225000181803,,,0.03679149399999915,,,,0.0001,294.0,,7.1748046875,,,,,,9440.0,,1680687640.0,0.08624020300021584,,,,,0.00027480900007503806,,,0.002871677000030104,0.012594671999977436,,0.0,0.0027513259999523143,408,2.0,2.0,,,,,114,,
,,,,0.03085565400010637,,,0.036459594999996625,,,,0.0001,295.0,,7.251220703125,,,,,,9472.0,,1680687640.0,0.08396595100020932,,,,,0.00028820700003961974,,,0.002859585000123843,0.010814320999998017,,0.0,0.002688588999944841,409,2.0,2.0,,,,,114,,
,,,,0.030994314999816197,,,0.03683074100013073,,,,0.0001,296.0,,7.157470703125,,,,,,9504.0,,1680687640.0,0.08429521900006876,,,,,0.0002617429997826548,,,0.002729655000166531,0.01076671200007695,,0.0,0.0027120530000956933,410,2.0,2.0,,,,,114,,
,,,,0.031333838999898944,,,0.03665408300003037,,,,0.0001,297.0,,7.04150390625,,,,,,9536.0,,1680687640.0,0.08433401100000992,,,,,0.00031262900006368,,,0.003114307000032568,0.010283592999940083,,0.0,0.002635560000044279,411,2.0,2.0,,,,,114,,
6448.5376,5229.0,2.9358804149052657,5456.728064,0.031793046000075265,0.0,802.0,0.03691360299990265,5.0,27855.003648,3.9,,,2433852.0,,,0.08172559913740118,200441.40544,0.36000000000001364,1786467.0,,2.3666666666666667,1680687640.0,,,6.233333333333333,0.0,2.719744,0.00031597700012753194,1.9680000000000035,1908.85888,,0.009403432999988581,0.0,,0.0026866870000503695,412,,,0.0,0.0,2363.0,230.44405822009963,114,7777.808384,590285.0
,,,,,,,,,,,0.0001,298.0,,7.1131591796875,,,,,,9568.0,,1680687640.0,0.08409908500016172,,,,,,,,0.002986339000017324,,,0.0,,413,2.0,2.0,,,,,114,,
,,,,0.030628916000068784,,,0.036519363000024896,,,,0.0001,299.0,,7.049072265625,,,,,,9600.0,,1680687640.0,0.08458764699980748,,,,,0.0002902339999764081,,,0.003004267000051186,0.011485918999824207,,0.0,0.0026589479998619936,414,2.0,2.0,,,,,114,,
,,,,0.030838973999834707,,,0.036792778000062754,,,,0.0001,300.0,,6.9886474609375,,,,,,9632.0,,1680687640.0,0.0848194299996976,,,,,0.0002707080000163842,,,0.0030323379999117606,0.011200616999985868,,0.0,0.0026840149998861307,415,2.0,2.0,,,,,114,,
,,,,0.030614443999866126,,,0.03663953099999162,,,,0.0001,301.0,,7.244384765625,,,,,,9664.0,,1680687641.0,0.08533178600009705,,,,,0.00027710099993782933,,,0.002722784000070533,0.01240988900008233,,0.0,0.0026680370001486153,416,2.0,2.0,,,,,115,,
,,,,0.030692347000012887,,,0.03688204099989889,,,,0.0001,302.0,,6.95703125,,,,,,9696.0,,1680687641.0,0.08420646300010048,,,,,0.00030287100003079104,,,0.0025941750000129105,0.011000101000036011,,0.0,0.0027349280001089937,417,2.0,2.0,,,,,115,,
,,,,0.030519297999944683,,,0.03653873200005364,,,,0.0001,303.0,,7.131591796875,,,,,,9728.0,,1680687641.0,0.08379468099997212,,,,,0.00027691900004356285,,,0.0027198669999961567,0.011016982000001008,,0.0,0.002722882999933063,418,2.0,2.0,,,,,115,,
,,,,0.030602683000097386,,,0.036531770999999935,,,,0.0001,304.0,,7.119873046875,,,,,,9760.0,,1680687641.0,0.08465340999987347,,,,,0.00025660300002527947,,,0.0026718639999216975,0.011911705999864353,,0.0,0.002678782999964824,419,2.0,2.0,,,,,115,,
6448.5376,5331.0,2.738627437878049,5456.699392,0.03054341699998986,0.0,810.0,0.03720618500005912,5.0,27855.003648,3.9,,,2461120.0,,,0.03269412007109154,200434.372608,0.36199999999996635,1830508.0,,2.3666666666666667,1680687641.0,,,6.233333333333333,0.0,2.719744,0.0002704260000427894,2.0,1908.826112,,0.010870387000068149,0.0,,0.0026906369998869195,420,,,0.0,0.0,2372.0,221.01032804569792,115,7784.947712,607280.0
,,,,,,,,,,,0.0001,305.0,,7.005615234375,,,,,,9792.0,,1680687641.0,0.08417641800019737,,,,,,,,0.002595366000150534,,,0.0,,421,2.0,2.0,,,,,115,,
