02_timing/step_time_s,02_timing/forward_time_s,01_general/step_based_sps,disk/time/disk_busy_time_sys_s,cpu/interrupts/interrupts_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,_timestamp,01_general/lr,01_general/minibatch_loss,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,memory/total_memory_sys_MB,01_general/dataset_iteration_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_five_min_percent,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,01_general/locally_processed_samples,_step,02_timing/backward_time_s,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/voluntary_proc_ctx_switches,01_general/step,02_timing/opt_step_time_s,02_timing/loss_calc_time_s,disk/time/disk_write_time_sys_s,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,cpu/logical_core_count,memory/available_memory_sys_MB,memory/used_memory_sys_percent,process/involuntary_proc_ctx_switches,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB
0.17251824799950555,0.017006387000037648,185.48762447490026,,,,,,,1680627353.0,0.0001,7.10791015625,,,0.0033791779997045523,,0.0,,,,,23296.0,983,0.148988122999981,,,,727.0,1.6049998521339148e-06,0.0004340189998401911,,0.002708936000090034,,,,255,,,,,,,,,
0.17302430299969274,0.01704084899938607,184.9451172189194,,,,,,,1680627354.0,0.0001,7.3389892578125,,,0.002954628000225057,,0.0,,,,,23328.0,984,0.1499594070000967,,,,728.0,1.6020003386074677e-06,0.0004444309997779783,,0.002623385999868333,,,,256,,,,,,,,,
,0.01765874500051723,,4.536000000000001,634923.0,0.0,4.966666666666667,0.0,3834.929152,1680627354.0,,,4.633333333333333,27130.748928,,,,868.237312,4.933333333333334,4392.927232,0.0,,985,0.14914356200006296,0.0,885138.0,5202.0,,2.0609995772247203e-06,0.0004697940003097756,0.9189999999999827,0.002736919000199123,0.0,0.016347483913616845,76.11833115967312,256,,204842.020864,3.0,3515.0,1751.0,5527.609344,870781.0,0.07922303604475725,2.719744
0.17320068500066554,,184.75677506631706,,,,,,,1680627354.0,0.0001,7.3759765625,,,0.0031896039999992354,,0.0,,,,,23360.0,986,,,,,729.0,,,,,,,,256,,,,,,,,,
0.17257150400018872,0.01725751300000411,185.4303825269148,,,,,,,1680627354.0,0.0001,7.263671875,,,0.0032434390004709712,,0.0,,,,,23392.0,987,0.1489479060001031,,,,730.0,1.9809995137620717e-06,0.0005530560001716367,,0.0025676089999251417,,,,256,,,,,,,,,
0.17142164199958643,0.017117572000643122,186.67421234990388,,,,,,,1680627355.0,0.0001,7.2989501953125,,,0.0030126960000416148,,0.0,,,,,23424.0,988,0.14814388699960546,,,,731.0,2.132999725290574e-06,0.0004466379996301839,,0.0026987159999407595,,,,257,,,,,,,,,
,0.01714854900001228,,4.552000000000021,637679.0,0.0,4.966666666666667,0.0,3834.925056,1680627355.0,,,4.633333333333333,27130.748928,,,,868.233216,4.933333333333334,4383.739904,0.0,,989,,0.0,889211.0,5220.0,,,0.00045267499990586657,0.9209999999999923,0.0027125740007249988,0.0,0.08991066957263202,108.88313790583966,257,,204851.208192,2.9,3521.0,1758.0,5527.609344,874831.0,0.10197964439675908,2.719744
0.1739620050011581,,183.94821328822331,,,,,,,1680627355.0,0.0001,6.9532470703125,,,0.0031236389995683567,,0.0,,,,,23456.0,990,0.15052255200043874,,,,732.0,2.016000507865101e-06,,,,,,,257,,,,,,,,,
0.17244580699934886,0.016961239999545796,185.56554407913686,,,,,,,1680627355.0,0.0001,7.166015625,,,0.003099401999861584,,0.0,,,,,23488.0,991,0.1493450580001081,,,,733.0,1.5819996406207792e-06,0.00043003500013583107,,0.0026084900000569178,,,,257,,,,,,,,,
0.17182631700052298,0.016984318999675452,186.23456847941753,,,,,,,1680627356.0,0.0001,7.30322265625,,,0.0029157400003896328,,0.0,,,,,23520.0,992,0.14879063600074005,,,,734.0,1.806999534892384e-06,0.0004354530001364765,,0.0026983620000464725,,,,258,,,,,,,,,
,0.017034483999850636,,4.567999999999984,640204.0,0.0,4.966666666666667,0.0,3834.929152,1680627356.0,,,4.633333333333333,27130.748928,,,,868.237312,4.933333333333334,4406.767616,0.0,,993,,0.0,892696.0,5242.0,,,0.0004267689992047963,0.9230000000000018,0.0025436699997953838,0.0,0.016346955046151114,92.01435196530062,258,,204828.676096,3.0,3529.0,1762.0,5527.609344,878528.0,0.05945725982514357,2.719744
0.17329644299934444,,184.65468445951342,,,,,,,1680627356.0,0.0001,7.1795654296875,,,0.0033934729999600677,,0.0,,,,,23552.0,994,0.14989622100074484,,,,735.0,1.8259997887071222e-06,,,,,,,258,,,,,,,,,
0.1721958750003978,0.016966089999186806,185.83488135198405,,,,,,,1680627356.0,0.0001,7.3377685546875,,,0.002838694999809377,,0.0,,,,,23584.0,995,0.14919760200064047,,,,736.0,1.7600004866835661e-06,0.0004542679998849053,,0.0027374600003895466,,,,258,,,,,,,,,
0.17256292599813605,0.016914797999561415,185.43960016270034,,,,,,,1680627357.0,0.0001,7.1146240234375,,,0.0032602739993308205,,0.0,,,,,23616.0,996,0.14942311699996935,,,,737.0,1.8079999790643342e-06,0.0004465989995878772,,0.002516329999707523,,,,259,,,,,,,,,
,0.016909134999878006,,4.5919999999999845,642580.0,0.0,4.833333333333333,0.0,3834.925056,1680627357.0,,,4.633333333333333,27130.748928,,,,868.233216,4.9,4409.724928,0.0,,997,,0.0,895811.0,5261.0,,,0.00043512400043255184,0.9259999999999877,0.002547784000853426,0.0,0.06130582101662434,83.79895069840614,259,,204825.718784,3.0,3537.0,1771.0,5527.609344,881981.0,0.39007425129062684,2.719744
0.17288442600056442,,185.09475225891967,,,,,,,1680627357.0,0.0001,7.2991943359375,,,0.0029019859994150465,,0.0,,,,,23648.0,998,0.15008876400042936,,,,738.0,1.6329995560226962e-06,,,,,,,259,,,,,,,,,
0.1729294850010774,0.017327409000245098,185.04652344162494,,,,,,,1680627357.0,0.0001,7.3740234375,,,0.0029677980000997195,,0.0,,,,,23680.0,999,0.14944985900001484,,,,739.0,2.3040001906338148e-06,0.00045913200028735446,,0.002722983000239765,,,,259,,,,,,,,,
0.17167388899997604,0.0171708360003322,186.39992480163636,,,,,,,1680627358.0,0.0001,7.5166015625,,,0.0031373319998238003,,0.0,,,,,23712.0,1000,0.14822627100056707,,,,740.0,1.8119999367627315e-06,0.0005108799996378366,,0.002626757999678375,,,,260,,,,,,,,,
,0.016946859000199765,,4.608000000000004,644981.0,0.0,4.833333333333333,0.0,3834.929152,1680627358.0,,,4.633333333333333,27130.748928,,,,868.237312,4.9,4411.113472,0.0,,1001,,0.0,899240.0,5284.0,,,0.0004369509997559362,0.9279999999999973,0.0026939120007227757,0.0,0.01634847563235573,96.38884814826031,260,,204823.834624,3.0,3543.0,1775.0,5527.609344,885410.0,0.0699998939453632,2.719744
0.17412187100035226,,183.77932545840414,,,,,,,1680627358.0,0.0001,7.539306640625,,,0.0031760109995957464,,0.0,,,,,23744.0,1002,0.15086586699999316,,,,741.0,2.271000084874686e-06,,,,,,,260,,,,,,,,,
0.1720490770012475,0.01692461099992215,185.99344185826683,,,,,,,1680627358.0,0.0001,7.1531982421875,,,0.002936216999842145,,0.0,,,,,23776.0,1003,0.14925100400068914,,,,742.0,2.0799998310394585e-06,0.0004589440004565404,,0.0024762210005064844,,,,260,,,,,,,,,
,0.017284504000599554,,4.6200000000000045,647297.0,0.0,4.833333333333333,0.0,3834.929152,1680627359.0,,,4.633333333333333,27130.748928,,,,868.237312,4.9,4398.002176,0.0,,1004,0.14804970199929812,0.0,903089.0,5297.0,,1.7699994714348577e-06,0.0004895199999737088,0.9289999999999736,0.002584154999567545,0.0,0.012261059194186137,95.21843580415566,261,,204817.616896,3.0,3549.0,1778.0,5527.609344,888702.0,0.07430872399514217,2.719744
0.17151724599898444,,186.57015983214583,,,,,,,1680627359.0,0.0001,7.3028564453125,,,0.0031075950000740704,,0.0,,,,,23808.0,1005,,,,,743.0,,,,,,,,261,,,,,,,,,
0.17226892300095642,0.017110130999753892,185.7560809143872,,,,,,,1680627359.0,0.0001,7.3248291015625,,,0.002627621000101499,,0.0,,,,,23840.0,1006,0.14938616900053603,,,,744.0,2.1830001060152426e-06,0.00045170400062488625,,0.002691114999834099,,,,261,,,,,,,,,
0.17259959099919797,0.017178400999910082,185.4002075830452,,,,,,,1680627360.0,0.0001,7.24072265625,,,0.0033189569994647172,,0.0,,,,,23872.0,1007,0.14909713700035354,,,,745.0,2.021000000240747e-06,0.00042609599950083066,,0.00257697899996856,,,,262,,,,,,,,,
,0.016871531999640865,,4.6440000000000055,649769.0,0.0,4.833333333333333,0.0,3834.925056,1680627360.0,,,4.633333333333333,27130.748928,,,,868.233216,4.9,4405.84192,0.0,,1008,0.14939302800030418,0.0,906672.0,5317.0,,1.686999894445762e-06,0.0004389830000945949,0.9309999999999832,0.0027281650000077207,0.0,0.06538853568859716,103.15901165863738,262,,204809.777152,3.0,3555.0,1784.0,5527.609344,892286.0,0.0665618895375927,2.719744
0.17229231300007086,,185.73086310581272,,,,,,,1680627360.0,0.0001,7.197509765625,,,0.0028589180001290515,,0.0,,,,,23904.0,1009,,,,,746.0,,,,,,,,262,,,,,,,,,
0.17409174499971414,0.01705515799949353,183.81112786279755,,,,,,,1680627360.0,0.0001,7.2086181640625,,,0.00317432599968015,,0.0,,,,,23936.0,1010,0.15094655200027773,,,,747.0,1.8809996618074365e-06,0.0004380770005809609,,0.0024757510000199545,,,,262,,,,,,,,,
0.17293104299915285,0.017574919999788108,185.04485629082086,,,,,,,1680627361.0,0.0001,7.23388671875,,,0.0028748539998559863,,0.0,,,,,23968.0,1011,0.14945265400001517,,,,748.0,2.0019997464260086e-06,0.00044457799958763644,,0.0025820350001595216,,,,263,,,,,,,,,
,0.016812782000670268,,4.660000000000025,652393.0,0.0,4.833333333333333,0.0,3834.929152,1680627361.0,,,4.633333333333333,27130.748928,,,,868.237312,4.9,4410.134528,0.0,,1012,0.14959909400022298,0.0,910307.0,5335.0,,1.8120008462574333e-06,0.00043557200024224585,0.9329999999999927,0.00267345700012811,0.0,0.01634695503889161,90.49756525983526,263,,204805.98016,3.0,3563.0,1788.0,5527.609344,896181.0,0.07668222514952747,2.719744
0.17269569800191675,,185.29703038488447,,,,,,,1680627361.0,0.0001,7.33544921875,,,0.003172980999806896,,0.0,,,,,24000.0,1013,,,,,749.0,,,,,,,,263,,,,,,,,,
0.17243371199947433,0.0173048030001155,185.5785601837392,,,,,,,1680627361.0,0.0001,7.278076171875,,,0.0028189939994263113,,0.0,,,,,24032.0,1014,0.1492564170002879,,,,750.0,1.6710000636521727e-06,0.00044779800009564497,,0.0026040289994853083,,,,263,,,,,,,,,
0.17473044900089008,0.017115976000241062,183.1392306434066,,,,,,,1680627362.0,0.0001,7.14697265625,,,0.003280642000390799,,0.0,,,,,24064.0,1015,0.15116918199964857,,,,751.0,2.069999936793465e-06,0.00044203500056028133,,0.002720544000112568,,,,264,,,,,,,,,
,0.017320033999567386,,4.680000000000007,654683.0,0.0,5.233333333333333,0.0,3834.925056,1680627362.0,,,4.633333333333333,27130.748928,,,,868.233216,5.0,4409.524224,0.0,,1016,0.14822923700012325,0.0,913902.0,5357.0,,1.48799972521374e-06,0.000469892000182881,0.9350000000000023,0.0025414880001335405,0.0,0.08173749733804202,84.60460767859317,264,,204806.590464,3.0,3571.0,1798.0,5527.609344,899339.0,0.07473712768922902,2.719744
0.1714670629999091,,186.62476303111907,,,,,,,1680627362.0,0.0001,7.1566162109375,,,0.002904924000176834,,0.0,,,,,24096.0,1017,,,,,752.0,,,,,,,,264,,,,,,,,,
0.1728853499998877,0.017243766999854415,185.09376300548766,,,,,,,1680627362.0,0.0001,7.0728759765625,,,0.003115069000159565,,0.0,,,,,24128.0,1018,0.1494875240005058,,,,753.0,1.8450000425218605e-06,0.0004396699996505049,,0.002597474999674887,,,,264,,,,,,,,,
0.17288473799908388,0.016879861999768764,185.09441822545128,,,,,,,1680627363.0,0.0001,6.8328857421875,,,0.0030063849999351078,,0.0,,,,,24160.0,1019,0.1498828229996434,,,,754.0,2.3550001060357317e-06,0.0004453269993973663,,0.0026679860002332134,,,,265,,,,,,,,,
,0.01705795300040336,,4.696000000000026,656774.0,0.0,5.233333333333333,0.0,3834.929152,1680627363.0,,,4.633333333333333,27130.748928,,,,868.237312,5.0,4409.094144,0.0,,1020,0.14911407899944606,0.0,917311.0,5382.0,,2.1249998098937795e-06,0.0004464760004339041,0.936999999999955,0.0025798540000323555,0.0,0.016347771686854026,82.2469404981433,265,,204806.569984,3.0,3579.0,1802.0,5527.609344,902192.0,0.06701149577784264,2.719744
0.17226315999960207,,185.7622953165025,,,,,,,1680627363.0,0.0001,7.29443359375,,,0.00306267299947649,,0.0,,,,,24192.0,1021,,,,,755.0,,,,,,,,265,,,,,,,,,
0.17265578000024107,0.017759132000719546,185.3398710425757,,,,,,,1680627363.0,0.0001,7.337646484375,,,0.0030084259997238405,,0.0,,,,,24224.0,1022,0.14862859900040348,,,,756.0,1.8379996618023142e-06,0.0004612800003087614,,0.0027965049994236324,,,,265,,,,,,,,,
0.1735900789999505,0.016882812000403646,184.3423321445065,,,,,,,1680627364.0,0.0001,7.3189697265625,,,0.0034846359994844534,,0.0,,,,,24256.0,1023,0.1502885210002205,,,,757.0,1.75300010596402e-06,0.00042697899971244624,,0.0025053780000234838,,,,266,,,,,,,,,
,0.017130152999925485,,4.711999999999989,658866.0,0.0,5.233333333333333,0.0,3834.925056,1680627364.0,,,4.633333333333333,27130.748928,,,,868.233216,5.0,4406.542336,0.0,,1024,,0.0,921215.0,5395.0,,,0.0004909729996143142,0.9399999999999977,0.002570364999883168,0.0,0.07764942179877452,84.90029575166461,266,,204823.498752,3.0,3587.0,1809.0,5527.609344,905039.0,0.07098440666702895,2.719744
0.1715620629993282,,186.52142228043334,,,,,,,1680627364.0,0.0001,7.320068359375,,,0.002900458000112849,,0.0,,,,,24288.0,1025,0.14846850499998254,,,,758.0,1.6089998098323122e-06,,,,,,,266,,,,,,,,,
0.1720321460015839,0.0173084160005601,186.01174689587012,,,,,,,1680627364.0,0.0001,7.3699951171875,,,0.0034506570000303327,,0.0,,,,,24320.0,1026,0.1480902410003182,,,,759.0,1.6700005289749242e-06,0.00045149499965191353,,0.0027296670004943735,,,,266,,,,,,,,,
0.1733745799983808,0.01716941299946484,184.57146370764883,,,,,,,1680627365.0,0.0001,7.1995849609375,,,0.0030609959994762903,,0.0,,,,,24352.0,1027,0.1501144949997979,,,,760.0,1.9799999790848233e-06,0.000435100999311544,,0.002592595000351139,,,,267,,,,,,,,,
,0.017335178999928758,,4.728000000000009,661844.0,0.0,5.233333333333333,0.0,3834.929152,1680627365.0,,,4.633333333333333,27130.748928,,,,868.237312,5.0,4400.234496,0.0,,1028,,0.0,925012.0,5418.0,,,0.0004651910003303783,0.9409999999999741,0.0028161049995105714,0.0,0.016346433989615338,107.37245357318044,267,,204834.320384,3.0,3595.0,1813.0,5527.609344,909550.0,0.07428528374986905,2.719744
0.17343527600041853,,184.50687044729457,,,,,,,1680627365.0,0.0001,7.4398193359375,,,0.0031816680002521025,,0.0,,,,,24384.0,1029,0.1496347419997619,,,,761.0,2.3910006348160096e-06,,,,,,,267,,,,,,,,,
0.17333610200148541,0.017221220999999787,184.6124357851648,,,,,,,1680627365.0,0.0001,7.1322021484375,,,0.00301869600025384,,0.0,,,,,24416.0,1030,0.1500939780007684,,,,762.0,2.124000275216531e-06,0.00044723500013788,,0.0025528480000502896,,,,267,,,,,,,,,
0.1727653129992177,0.017102095000154804,185.22236578904526,,,,,,,1680627366.0,0.0001,7.2769775390625,,,0.003058293999856687,,0.0,,,,,24448.0,1031,0.1494689479995941,,,,763.0,1.5549994714092463e-06,0.0004451200002222322,,0.002689300999918487,,,,268,,,,,,,,,
,0.017167703000268375,,4.744000000000028,664403.0,0.0,5.233333333333333,0.0,3834.925056,1680627366.0,,,4.633333333333333,27130.748928,,,,868.233216,5.0,4400.877568,0.0,,1032,,0.0,929009.0,5439.0,,,0.0004541409998637391,0.9420000000000073,0.0027153660003023106,0.0,0.016346367887802325,91.41220957163752,268,,204834.226176,3.0,3601.0,1817.0,5527.609344,913210.0,0.07178673474724852,2.719744
0.1720635260007839,,185.97782309688466,,,,,,,1680627366.0,0.0001,7.064453125,,,0.0031623900003978633,,0.0,,,,,24480.0,1033,0.14856200799931685,,,,764.0,1.9180006347596645e-06,,,,,,,268,,,,,,,,,
0.17234413200094423,0.017766662999747496,185.67501909391774,,,,,,,1680627366.0,0.0001,7.213623046875,,,0.003105380000306468,,0.0,,,,,24512.0,1034,0.1483969460005028,,,,765.0,1.7129996194853447e-06,0.0004587680004988215,,0.0026146620002691634,,,,268,,,,,,,,,
0.17463259299893252,0.01742478799951641,183.24185337038205,,,,,,,1680627367.0,0.0001,7.1220703125,,,0.0030121159998088842,,0.0,,,,,24544.0,1035,0.15096569799970894,,,,766.0,1.7090005712816492e-06,0.0004479629997149459,,0.0027803189996120636,,,,269,,,,,,,,,
,0.01734635499997239,,4.771999999999991,666920.0,0.0,5.1000000000000005,0.0,3834.929152,1680627367.0,,,4.633333333333333,27130.748928,,,,868.237312,4.966666666666667,4406.714368,0.0,,1036,,0.0,932493.0,5458.0,,,0.0004525859994828352,0.950999999999965,0.002586931999758235,0.0,0.15121426214748418,113.70606889824353,269,,204828.389376,3.0,3607.0,1837.0,5527.609344,916764.0,0.41878464230330276,2.719744
0.17259888499938825,,185.40096594548348,,,,,,,1680627367.0,0.0001,7.1923828125,,,0.0034330589996898198,,0.0,,,,,24576.0,1037,0.14877824599989253,,,,767.0,1.7070005924324505e-06,,,,,,,269,,,,,,,,,
0.17306958100289194,0.016974693000520347,184.89673236953922,,,,,,,1680627367.0,0.0001,7.3958740234375,,,0.0028091590002077282,,0.0,,,,,24608.0,1038,0.15017177700065076,,,,768.0,1.8130003809346817e-06,0.0004356180006652721,,0.0026765210004668916,,,,269,,,,,,,,,
0.17540727800042077,0.01725636100036354,182.43256702223746,,,,,,,1680627368.0,0.0001,7.3121337890625,,,0.00331197100058489,,0.0,,,,,24640.0,1039,0.15169893399979628,,,,769.0,1.9889994291588664e-06,0.00044276900007389486,,0.0026952540001730085,,,,270,,,,,,,,,
,,,4.788000000000011,669201.0,0.0,5.1000000000000005,0.0,3817.693184,1680627368.0,,,4.633333333333333,27130.748928,,,,851.001344,4.966666666666667,4412.98944,0.0,,1040,,0.0,936352.0,5472.0,,,,0.9519999999999982,,0.0,0.016348856795486776,102.09378105525067,270,,204805.758976,3.0,3613.0,1841.0,5527.609344,919997.0,0.08804274490837226,2.719744
0.17452876699917397,0.017353611999169516,183.3508627271254,,,,,,,1680627368.0,0.0001,7.27001953125,,,0.0031973149998520967,,0.0,,,,,24672.0,1041,0.15089882500069507,,,,770.0,1.5969999367371202e-06,0.0004580180002449197,,0.002619399999275629,,,,270,,,,,,,,,
0.1725033920010901,0.017065451000235043,185.5035986758903,,,,,,,1680627369.0,0.0001,7.124267578125,,,0.0030197590003808727,,0.0,,,,,24704.0,1042,0.14921356800005015,,,,771.0,2.2180001906235702e-06,0.0004359969998404267,,0.002766399000392994,,,,271,,,,,,,,,
,0.01721231000010448,,4.807999999999993,671565.0,0.0,5.1000000000000005,0.0,3834.925056,1680627369.0,,,4.633333333333333,27130.748928,,,,868.233216,4.966666666666667,4406.915072,0.0,,1043,0.1518609380000271,0.0,939915.0,5487.0,,1.6909998521441594e-06,0.00044666099984169705,0.9540000000000077,0.002576753000539611,0.0,0.06130570434063967,102.08435105116175,271,,204808.859648,3.0,3617.0,1846.0,5527.609344,923462.0,0.08090277519731265,2.719744
0.17559429300035845,,182.23826898482787,,,,,,,1680627369.0,0.0001,7.43359375,,,0.003495939999993425,,0.0,,,,,24736.0,1044,,,,,772.0,,,,,,,,271,,,,,,,,,
0.1707141210008558,0.017001170000185084,187.44787960358346,,,,,,,1680627369.0,0.0001,7.058837890625,,,0.0029191479998189607,,0.0,,,,,24768.0,1045,0.14767905400003656,,,,773.0,1.6470003174617887e-06,0.00043838000055984594,,0.0026747219999379013,,,,271,,,,,,,,,
0.1722050019998278,0.017542697999488155,185.82503195831674,,,,,,,1680627370.0,0.0001,6.987548828125,,,0.002968335999867122,,0.0,,,,,24800.0,1046,0.14853880900045624,,,,774.0,2.734999725362286e-06,0.0004482710000957013,,0.0027041530001952196,,,,272,,,,,,,,,
,0.017486003999692912,,4.824000000000012,674279.0,0.0,5.1000000000000005,0.0,3834.929152,1680627370.0,,,4.633333333333333,27130.748928,,,,868.237312,4.966666666666667,4406.734848,0.0,,1047,0.15115253099975234,0.0,943004.0,5510.0,,1.764999979059212e-06,0.00044821099982073065,0.9549999999999841,0.0026489080000828835,0.0,0.016348541751216566,91.35647350976552,272,,204809.535488,3.0,3623.0,1850.0,5527.609344,927272.0,0.09109841720650437,2.719744
0.17523602099936397,,182.6108571599908,,,,,,,1680627370.0,0.0001,7.3114013671875,,,0.003498602000036044,,0.0,,,,,24832.0,1048,,,,,775.0,,,,,,,,272,,,,,,,,,
0.17165618799845106,0.017025029999786057,186.41914616144658,,,,,,,1680627370.0,0.0001,7.3131103515625,,,0.0028799539995816303,,0.0,,,,,24864.0,1049,0.14856910100024834,,,,776.0,1.954999788722489e-06,0.00043938099952356424,,0.002740766999522748,,,,272,,,,,,,,,
0.173159240998757,0.017204957999638282,184.80099482666193,,,,,,,1680627371.0,0.0001,7.2071533203125,,,0.0032452529994770885,,0.0,,,,,24896.0,1050,0.14966929599995638,,,,777.0,1.9009994502994232e-06,0.00044846599939774023,,0.0025893670008372283,,,,273,,,,,,,,,
,0.017560780000167142,,4.839999999999975,677088.0,0.0,5.1000000000000005,0.0,3834.925056,1680627371.0,,,4.633333333333333,27130.748928,,,,868.233216,4.966666666666667,4406.595584,0.0,,1051,0.14945358299974032,0.0,946067.0,5528.0,,2.210999809904024e-06,0.00047883600018394645,0.9559999999999604,0.0026924909998342628,0.0,0.01634765113618598,98.52513019392985,273,,204809.179136,3.0,3630.0,1854.0,5527.609344,931284.0,0.06825623283481788,2.719744
0.17342755699974077,,184.51508257161134,,,,,,,1680627371.0,0.0001,6.9451904296875,,,0.0032396560000051977,,0.0,,,,,24928.0,1052,,,,,778.0,,,,,,,,273,,,,,,,,,
0.17136382100034098,0.017394225999851187,186.7371993294683,,,,,,,1680627371.0,0.0001,7.1240234375,,,0.003482527999949525,,0.0,,,,,24960.0,1053,0.14731842800028971,,,,779.0,1.7840002328739502e-06,0.0004372470002635964,,0.00272960799975408,,,,273,,,,,,,,,
0.1728952039993601,0.01713904600001115,185.0832137606225,,,,,,,1680627372.0,0.0001,6.9990234375,,,0.003066408000449883,,0.0,,,,,24992.0,1054,0.1495886460006659,,,,780.0,1.7489992387709208e-06,0.0004510359995038016,,0.0026483189994905842,,,,274,,,,,,,,,
,0.017271601000174996,,4.8559999999999945,679303.0,0.0,5.2,0.0,3834.929152,1680627372.0,,,4.666666666666666,27130.748928,,,,868.237312,5.0,4406.861824,0.0,,1055,0.15220764600053371,0.0,949680.0,5548.0,,1.9299995983601548e-06,0.00044908400013810024,0.9569999999999936,0.0027308690005156677,0.0,0.0163479739170486,83.90362134407896,274,,204808.912896,3.0,3636.0,1858.0,5527.609344,934335.0,0.07074809222227095,2.719744
0.1758793480012173,,181.9429078152969,,,,,,,1680627372.0,0.0001,7.181640625,,,0.0032182180002564564,,0.0,,,,,25024.0,1056,,,,,781.0,,,,,,,,274,,,,,,,,,
0.1729718150008921,0.017166761999760638,185.00123849561828,,,,,,,1680627372.0,0.0001,7.4102783203125,,,0.003071633000217844,,0.0,,,,,25056.0,1057,0.14970343900040461,,,,782.0,1.7929996829479933e-06,0.00044845800039183814,,0.0025797300004342105,,,,274,,,,,,,,,
0.17300795200208086,0.017546529000355804,184.96259639912458,,,,,,,1680627373.0,0.0001,7.299560546875,,,0.0032727550005802186,,0.0,,,,,25088.0,1058,0.14901376699981483,,,,783.0,1.410000550094992e-06,0.0004569749999063788,,0.0027165160008735256,,,,275,,,,,,,,,
,0.017275284999413998,,4.875999999999976,681672.0,0.0,5.2,0.0,3834.925056,1680627373.0,,,4.666666666666666,27130.748928,,,,868.233216,5.0,4396.457984,0.0,,1059,,0.0,953511.0,5562.0,,,0.0004496399997151457,0.9609999999999559,0.00272045200017601,0.0,0.1266923071273823,95.90372176841709,275,,204819.316736,3.0,3642.0,1870.0,5527.609344,937669.0,0.08536883976385173,2.719744
0.17200280199904228,,186.04348085084206,,,,,,,1680627373.0,0.0001,7.0042724609375,,,0.0028490410004451405,,0.0,,,,,25120.0,1060,0.14870688899918605,,,,784.0,1.4950001059332862e-06,,,,,,,275,,,,,,,,,
0.17405102599968814,0.017452293000133068,183.85413022533598,,,,,,,1680627373.0,0.0001,7.098388671875,,,0.003234757999962312,,0.0,,,,,25152.0,1061,0.15028991399958613,,,,785.0,1.5679997886763886e-06,0.000441467000200646,,0.0026310260000173002,,,,275,,,,,,,,,
0.17285126099977788,0.017358017000333348,185.13026642045222,,,,,,,1680627374.0,0.0001,7.36962890625,,,0.003131130999463494,,0.0,,,,,25184.0,1062,0.14913550999972358,,,,786.0,1.7230004232260399e-06,0.0004487850001169136,,0.0027760949997173157,,,,276,,,,,,,,,
,0.01730846800001018,,4.891999999999996,684240.0,0.0,5.2,0.0,3834.933248,1680627374.0,,,4.666666666666666,27130.748928,,,,868.237312,5.0,4403.191808,0.0,,1063,,0.0,955690.0,5583.0,,,0.00043063200064352714,0.9619999999999891,0.0029636350000146194,0.0,0.01634639121779293,89.10953419374096,276,,204825.468928,3.0,3648.0,1874.0,5527.609344,941092.0,0.0662555632225338,2.719744
0.17361068800073554,,184.32044921027227,,,,,,,1680627374.0,0.0001,7.1319580078125,,,0.00313117699988652,,0.0,,,,,25216.0,1064,0.1497746510003708,,,,787.0,2.1249998098937795e-06,,,,,,,276,,,,,,,,,
0.17436514200016973,0.017101865000768157,183.52291996509746,,,,,,,1680627374.0,0.0001,7.2752685546875,,,0.002884174999962852,,0.0,,,,,25248.0,1065,0.15124493799976335,,,,788.0,2.136000148311723e-06,0.000438607999967644,,0.00269341999955941,,,,276,,,,,,,,,
0.17410047900102654,0.01730636800039065,183.80190671279726,,,,,,,1680627375.0,0.0001,7.4510498046875,,,0.0033552730001247255,,0.0,,,,,25280.0,1066,0.1503124939999907,,,,789.0,1.6430003597633913e-06,0.00044129400066594826,,0.002683406999494764,,,,277,,,,,,,,,
,0.017213572999935423,,4.9080000000000155,686499.0,0.0,5.2,0.0,3834.929152,1680627375.0,,,4.666666666666666,27130.748928,,,,868.233216,5.0,4406.820864,0.0,,1067,,0.0,958861.0,5601.0,,,0.0004336199999670498,0.9639999999999986,0.0026426679996802704,0.0,0.01634713003527445,80.34042102027678,277,,204827.787264,3.0,3654.0,1878.0,5527.609344,944114.0,0.05613738550885188,2.719744
0.17011041999830923,,188.11310912240447,,,,,,,1680627375.0,0.0001,7.501708984375,,,0.00297281999974075,,0.0,,,,,25312.0,1068,0.146845972999472,,,,790.0,1.7659995137364604e-06,,,,,,,277,,,,,,,,,
0.17262131900042732,0.017610996000257728,185.3768710915758,,,,,,,1680627375.0,0.0001,7.2052001953125,,,0.003267811000114307,,0.0,,,,,25344.0,1069,0.14844321500004298,,,,791.0,1.9090002751909196e-06,0.0004944490001435042,,0.002802938999593607,,,,277,,,,,,,,,
