_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,01_general/step_based_sps,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
4308,1116,,,1682878719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002590611999949033,0.0004911770001854165,0.016976923000129318,1.7160000425064936e-06,0.15017827899964686,184.89337571684,102034.0,7.3216552734375,0.1730727230001321,0.0001,0.0028340160001789627,2.0,478.0
4309,1117,,,1682878720.0,4.433333333333334,0.0009999999999994458,20.32799999999999,5049.503744,0.012260668348047987,3964091.0,0.2762960769958524,874.9056,6386.0,3846.51264,2.0,0.0,0.0,5.1000000000000005,3889422.0,184.69066104543433,203985.92,2.719744,25704.0,2.8290000000000077,5583.1552,0.0,2809032.0,3.4,4.833333333333333,28693.471232,11522.0,0.0024947689998953138,0.00042845999996643513,0.016598896000232344,1.5020000319054816e-06,0.149783908000245,,,,,,,,
4310,1117,,,1682878720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5457646013961,102066.0,6.96533203125,0.17246419000048263,0.0001,0.003156655000111641,2.0,479.0
4311,1117,,,1682878720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002547214999594871,0.0004829760000575334,0.018110538000200904,1.8609998733154498e-06,0.14821632299981502,185.67682259750475,102098.0,7.5174560546875,0.17234245799954806,0.0001,0.0029835450000064156,2.0,480.0
4312,1118,,,1682878721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002550831999997172,0.00046673799988639075,0.01662265999993906,1.5480000001844019e-06,0.15142528199976368,184.13112506824936,102130.0,7.3355712890625,0.17378919499969925,0.0001,0.0027221350001127576,2.0,481.0
4313,1118,,,1682878721.0,4.433333333333334,0.0009999999999994458,20.35199999999999,5017.391104,0.06947657524301035,3968436.0,0.0894399156169646,874.934272,6392.0,3846.541312,2.0,0.0,0.0,5.1000000000000005,3892591.0,84.54826663452742,204018.03264,2.719744,25737.0,2.8319999999999936,5583.1552,0.0,2811438.0,3.3,4.833333333333333,28693.471232,11527.0,0.0026225019996672927,0.00048371000002589426,0.016878511999948387,1.5210002857202198e-06,0.14966150100008235,,,,,,,,
4314,1118,,,1682878721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.94023355821298,102162.0,7.504150390625,0.1730288720000317,0.0001,0.00338112600002205,2.0,482.0
4315,1118,,,1682878721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002513603999886982,0.00046435900003416464,0.01701831599984871,1.9709996195160784e-06,0.1500012940000488,185.11122853634416,102194.0,7.2828369140625,0.17286903799958964,0.0001,0.0028694940001514624,2.0,483.0
4316,1119,,,1682878722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002583818000402971,0.0004185090001556091,0.01659748199972455,2.131999735865975e-06,0.15005031900000176,185.49853063435714,102226.0,7.263427734375,0.1725081049999062,0.0001,0.0028558449998854485,2.0,484.0
4317,1119,,,1682878722.0,4.433333333333334,0.0009999999999994458,20.36800000000001,5009.985536,0.01634737890788779,3972734.0,0.06824711411375384,874.9056,6396.0,3846.51264,2.0,0.0,0.0,5.1000000000000005,3896310.0,120.9548871636415,204025.42592,2.719744,25757.0,2.834000000000003,5583.1552,0.0,2814078.0,3.3,4.833333333333333,28693.471232,11531.0,0.0025515359998280474,0.00044117900006312993,0.016780645999915578,1.900999905046774e-06,0.15170227499993416,,,,,,,,
4318,1119,,,1682878722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.27113244806816,102258.0,7.4888916015625,0.17460469399929934,0.0001,0.00312715699965338,2.0,485.0
4319,1119,,,1682878722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002504076000150235,0.00044937099983144435,0.016825990999677742,1.6100002540042624e-06,0.14984174099981828,185.48427750950006,102290.0,7.1475830078125,0.17252136099978088,0.0001,0.002898572000049171,2.0,486.0
4320,1120,,,1682878723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024575120000918105,0.0004567609998957778,0.01658675900034723,1.982000412681373e-06,0.15171458899976642,183.86506804517418,102322.0,7.328857421875,0.17404067200050122,0.0001,0.0028230689999872993,2.0,487.0
4321,1120,,,1682878723.0,4.433333333333334,0.0009999999999994458,20.384,5022.343168,0.016347970035219168,3976502.0,0.07993582612781852,874.934272,6400.0,3846.541312,2.0,0.0,0.0,4.933333333333334,3900325.0,116.43911102899735,204013.510656,2.719744,25781.0,2.8349999999999795,5583.1552,0.0,2816786.0,3.3,4.833333333333333,28693.471232,11536.0,0.002419253999960347,0.00045586900023408816,0.01691301900018516,1.8239998098579235e-06,0.14809531499986406,,,,,,,,
4322,1120,,,1682878723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.17495460595904,102354.0,7.5577392578125,0.17096304400001827,0.0001,0.0030777629999647615,2.0,488.0
4323,1120,,,1682878723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024796060001790465,0.00043988900006297627,0.016630976000215014,1.7160000425064936e-06,0.15014676099963253,185.6850885575957,102386.0,7.3936767578125,0.17233478600019225,0.0001,0.0026358380000601755,2.0,489.0
4324,1121,,,1682878724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025583149999874877,0.0004191140001239546,0.01659830999960832,1.4450001799559686e-06,0.15081335700006093,185.19654990903496,102418.0,7.3199462890625,0.1727893959996436,0.0001,0.0023988549996829533,2.0,490.0
4325,1121,,,1682878724.0,4.433333333333334,0.0009999999999994458,20.40400000000001,5007.593472,0.06947626121404467,3979874.0,0.055603358872373276,874.897408,6407.0,3846.504448,2.0,0.0,0.0,4.933333333333334,3902806.0,57.21878571302921,204027.84256,2.719744,25809.0,2.836999999999989,5583.1552,0.0,2818721.0,3.3,4.833333333333333,28712.747008,11537.0,0.0024486920001436374,0.000431849000051443,0.016625086999738414,,,,,,,,,,
4326,1121,,,1682878724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5880000319157261e-06,0.15087346900008924,184.31662615057303,102450.0,7.1800537109375,0.1736142889999428,0.0001,0.003233603999888146,2.0,491.0
4327,1121,,,1682878724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024851110001691268,0.000425537999944936,0.016780133999873215,1.6079998204077128e-06,0.14878584100006265,187.28101691595563,102482.0,7.5213623046875,0.1708662229998481,0.0001,0.0023879909999777738,2.0,492.0
4328,1122,,,1682878725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025154909999400843,0.00043135100031577167,0.016700821000085853,1.9180001800123136e-06,0.14852387599967187,187.00957068766908,102514.0,7.1795654296875,0.17111423700043815,0.0001,0.0029407800002445583,2.0,493.0
4329,1122,,,1682878725.0,4.433333333333334,0.0009999999999994458,20.423999999999992,5016.477696,0.08173491132491724,3983703.0,0.07914876764227605,874.934272,6414.0,3846.541312,2.0,0.0,0.0,4.933333333333334,3906957.0,108.64291415736437,204038.230016,2.719744,25831.0,2.841000000000008,5583.1552,0.0,2821567.0,3.3,4.833333333333333,28693.471232,11542.0,0.00247281199972349,0.00044490099980976083,0.016745229000207473,,,,,,,,,,
4330,1122,,,1682878725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8689997887122445e-06,0.15392481399976532,181.18745695726253,102546.0,7.1519775390625,0.17661266699906264,0.0001,0.0030230419997678837,2.0,494.0
4331,1122,,,1682878725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025233860001208086,0.00044127499995738617,0.016800906999833387,1.8719997569860425e-06,0.1480587379996905,187.27992743115547,102578.0,7.048583984375,0.1708672169993406,0.0001,0.003041038999981538,2.0,495.0
4332,1123,,,1682878726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002568894999967597,0.000441730999682477,0.01661821500010774,1.497000084782485e-06,0.14834155500011548,187.02062049031372,102610.0,6.9749755859375,0.17110412700003508,0.0001,0.0031322340000770055,2.0,496.0
4333,1123,,,1682878726.0,4.433333333333334,0.0009999999999994458,20.439999999999984,4964.352,0.016347830021973604,3987293.0,0.06719532869474333,874.9056,6418.0,3846.51264,2.0,0.0,0.0,4.933333333333334,3910136.0,97.158067403849,204090.34752,2.719744,25861.0,2.8419999999999845,5583.1552,0.0,2823902.0,3.3,4.833333333333333,28693.471232,11554.0,0.002487566000127117,0.000438802000189753,0.01681242899985591,,,,,,,,,,
4334,1123,,,1682878726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8719997569860425e-06,0.1509280199998102,184.35089496857927,102642.0,6.9854736328125,0.17358201599972745,0.0001,0.0029133269999874756,2.0,497.0
4335,1123,,,1682878726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025924489996214106,0.00044512599970403244,0.016709690999960003,1.7269999261770863e-06,0.15143447999980708,183.51839634360118,102674.0,7.0068359375,0.1743694399992819,0.0001,0.00318596700026319,2.0,498.0
4336,1124,,,1682878727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002501392999874952,0.00046646700002384023,0.016820710000047256,1.686999894445762e-06,0.1478406599999289,187.1554501063477,102706.0,7.1688232421875,0.17098086099986176,0.0001,0.003349944000092364,2.0,499.0
4337,1124,,,1682878727.0,4.433333333333334,0.0009999999999994458,20.456000000000003,4969.18528,0.016348981260766685,3990535.0,0.06914788850633968,874.934272,6422.0,3846.541312,2.0,0.0,0.0,4.933333333333334,3913722.0,86.90394387887298,204085.506048,2.719744,25890.0,2.8430000000000177,5583.1552,0.0,2826418.0,3.3,4.833333333333333,28693.471232,11564.0,0.002504127000065637,0.0004706370000349125,0.016701617000308033,,,,,,,,,,
4338,1124,,,1682878727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8099999579135329e-06,0.15122454600032142,183.98375211791122,102738.0,7.1885986328125,0.17392840200091086,0.0001,0.0030256650002229435,2.0,500.0
4339,1125,,,1682878728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024620489998596895,0.00046460399971692823,0.016683053000178916,1.5460000213352032e-06,0.1534468680001737,181.79009111779766,102770.0,7.08740234375,0.1760271959997226,0.0001,0.0029690759997720306,2.0,501.0
4340,1125,,,1682878728.0,4.433333333333334,0.0009999999999994458,20.468000000000004,4987.953152,0.01226154632835865,3993328.0,0.06697550371809169,874.934272,6425.0,3846.541312,2.0,0.0,0.0,4.833333333333333,3917471.0,84.63919519184367,204047.466496,2.719744,25912.0,2.843999999999994,5583.1552,0.0,2829092.0,3.3,4.8,28693.471232,11572.0,0.0024386029999732273,0.0004309020000619057,0.01667808199999854,1.8470000213710591e-06,0.14967936999983067,,,,,,,,
4341,1125,,,1682878728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.58782161630288,102802.0,7.0972900390625,0.17242510699952618,0.0001,0.0031963029996404657,2.0,502.0
4342,1125,,,1682878728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025132770001619065,0.00043434599956526654,0.016630081000130303,1.5929999790387228e-06,0.14767661499990936,188.1068525458569,102834.0,6.8612060546875,0.1701160779998645,0.0001,0.0028601660001186247,2.0,503.0
4343,1126,,,1682878729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002576468999905046,0.0004185180000604305,0.016619645999981003,2.1400001060101204e-06,0.15084229399963078,184.43612582498145,102866.0,7.0418701171875,0.17350180099947465,0.0001,0.0030427339997913805,2.0,504.0
4344,1126,,,1682878729.0,4.433333333333334,0.0009999999999994458,20.492000000000004,4992.774144,0.06947986437050536,3996873.0,0.07599360165654478,874.9056,6434.0,3846.51264,2.0,0.0,0.0,4.833333333333333,3921890.0,86.54541701930157,204042.637312,2.719744,25941.0,2.84699999999998,5583.1552,0.0,2832094.0,3.3,4.8,28693.471232,11585.0,0.0024806449996503943,0.00045246299987411476,0.01705285699972592,1.3170001693652011e-06,0.14828789900002448,,,,,,,,
4345,1126,,,1682878729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.9012960127982,102898.0,7.247802734375,0.1712133659993924,0.0001,0.0029381849999481346,2.0,505.0
4346,1126,,,1682878729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002459094999721856,0.00046384899997065077,0.01666996799986009,1.894999968499178e-06,0.1485832919997847,187.05459342105794,102930.0,7.3052978515625,0.17107305099943915,0.0001,0.002894952000133344,2.0,506.0
4347,1127,,,1682878730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002486722999947233,0.0004413090000525699,0.01663973700033239,2.1680002646462526e-06,0.15157683300003555,183.81756864452305,102962.0,7.2955322265625,0.1740856450010142,0.0001,0.002938875000381813,2.0,507.0
4348,1127,,,1682878730.0,4.433333333333334,0.0009999999999994458,20.516000000000005,4994.461696,0.06540778259358879,4000626.0,0.07353584932487363,874.934272,6440.0,3846.541312,2.0,0.0,0.0,4.833333333333333,3925768.0,84.57244653109629,204040.941568,2.719744,25970.0,2.849999999999966,5583.1552,0.0,2834810.0,3.3,4.8,28693.471232,11589.0,0.002641720000156056,0.00045667599988519214,0.016863290999935998,1.478999820392346e-06,0.14968866899971545,,,,,,,,
4349,1127,,,1682878730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.44199552060482,102994.0,7.064697265625,0.172560696999426,0.0001,0.002908861999912915,2.0,508.0
4350,1127,,,1682878730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025107699998443422,0.00044758500007446855,0.016769547999956558,1.8749997252598405e-06,0.14911850799990134,186.10862754685357,103026.0,7.0950927734375,0.17194259299958503,0.0001,0.003094307000083063,2.0,509.0
4351,1128,,,1682878731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002574939000169252,0.00044407700033843867,0.016716755000288686,1.6829999367473647e-06,0.15084524399981092,184.21558224514504,103058.0,7.279541015625,0.1737095180005781,0.0001,0.0031268200000340585,2.0,510.0
4352,1128,,,1682878731.0,4.433333333333334,0.0009999999999994458,20.531999999999996,4996.64896,0.016347717248377875,4004296.0,0.0749376804230178,874.9056,6444.0,3846.51264,2.0,0.0,0.0,4.833333333333333,3930195.0,95.20137040823433,204039.196672,2.719744,25994.0,2.850999999999999,5583.1552,0.0,2837725.0,3.3,4.8,28693.471232,11590.0,0.0025174519996653544,0.0004327840001678851,0.01658943199981877,1.7820002540247515e-06,0.14873286200008806,,,,,,,,
4353,1128,,,1682878731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.94891294336938,103090.0,7.2701416015625,0.17116975700037074,0.0001,0.0028954450003766397,2.0,511.0
4354,1128,,,1682878731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025978160001614015,0.00042732300016723457,0.016687187000115955,1.8139999156119302e-06,0.14812624599971969,187.1130133774237,103122.0,7.1131591796875,0.17101963899995098,0.0001,0.003179252999871096,2.0,512.0
4355,1129,,,1682878732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002464056000007986,0.000436063000051945,0.016601966000052926,1.696000254014507e-06,0.15110466600026484,183.88873026159348,103154.0,7.322021484375,0.1740182770008687,0.0001,0.0034098300002369797,2.0,513.0
4356,1129,,,1682878732.0,4.433333333333334,0.0009999999999994458,20.555999999999997,4995.039232,0.01634811393275894,4007890.0,0.07562599188348702,874.934272,6448.0,3846.541312,2.0,0.0,0.0,4.833333333333333,3933267.0,82.50300002630055,204040.368128,2.719744,26022.0,2.8530000000000086,5583.1552,0.0,2839995.0,3.3,4.8,28693.471232,11598.0,0.0025145250001514796,0.00043349899988243124,0.016658145999826957,1.99999976757681e-06,0.14935417300011977,,,,,,,,
4357,1129,,,1682878732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.10727024158268,103186.0,7.116943359375,0.1719438469999659,0.0001,0.002981504000217683,2.0,514.0
4358,1129,,,1682878732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002484014999936335,0.00046127199993861723,0.016717002999939723,1.8880000425269827e-06,0.15058972600036213,184.56329872287498,103218.0,7.2347412109375,0.1733822500000315,0.0001,0.0031283459998121543,2.0,515.0
4359,1130,,,1682878733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002481034000084037,0.00043442300011520274,0.016764550000061718,2.0050001694471575e-06,0.14971719300001496,185.62123395507447,103250.0,7.464599609375,0.1723940700003368,0.0001,0.0029948649998914334,2.0,516.0
4360,1130,,,1682878733.0,4.433333333333334,0.0009999999999994458,20.57199999999999,4995.239936,0.016347184469839522,4011606.0,0.07862293314297143,874.9056,6452.0,3846.51264,2.0,0.0,0.0,4.966666666666667,3937185.0,85.38029886686228,204040.17152,2.719744,26048.0,2.853999999999985,5583.1552,0.0,2842726.0,3.3,4.833333333333333,28693.471232,11611.0,0.0024829280000631115,0.00044218199991519214,0.016703166000297642,,,,,,,,,,
4361,1130,,,1682878733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.347000306850532e-06,0.1503910060000635,184.81305532770608,103282.0,7.052490234375,0.17314794100047948,0.0001,0.003127311999833182,2.0,517.0
4362,1130,,,1682878733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025092409996432252,0.00045992800005478784,0.016840132000197627,2.0920001588820014e-06,0.14908378700010871,186.1289375291169,103314.0,7.564453125,0.1719238310001856,0.0001,0.0030286510000223643,2.0,518.0
4363,1131,,,1682878734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024936149998211476,0.0004409479997775634,0.016915054000037344,2.008999672398204e-06,0.1490495570001258,185.72730470165098,103346.0,7.17626953125,0.17229561399926752,0.0001,0.0033944309998332756,2.0,519.0
4364,1131,,,1682878734.0,4.433333333333334,0.0009999999999994458,20.59599999999999,4997.382144,0.12260484602817122,4014904.0,0.07509546819065548,874.934272,6464.0,3846.541312,2.0,0.0,0.0,4.966666666666667,3940314.0,81.85516983781434,204057.325568,2.719744,26072.0,2.858000000000004,5583.1552,0.0,2845031.0,3.3,4.833333333333333,28693.471232,11622.0,0.002429860000120243,0.00045230099976834026,0.01673551599969869,,,,,,,,,,
4365,1131,,,1682878734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9049998627451714e-06,0.1492929420001019,186.16462875596716,103378.0,7.1322021484375,0.17189086999951542,0.0001,0.0029783459999634943,2.0,520.0
4366,1131,,,1682878734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002484138999989227,0.0004421850003382133,0.016831727999942814,1.609000264579663e-06,0.14918523299957087,186.23304567792437,103410.0,7.22705078125,0.17182772200021645,0.0001,0.0028828280001107487,2.0,521.0
4367,1132,,,1682878735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025854570003502886,0.00047443299990845844,0.016697652999937418,1.6280000636470504e-06,0.15024524399996153,184.95444488154195,103442.0,7.2747802734375,0.17301557700056946,0.0001,0.003011162000348122,2.0,522.0
4368,1132,,,1682878735.0,4.433333333333334,0.0009999999999994458,20.61200000000001,5000.126464,0.016348685658821235,4018369.0,1.0610759990978909,874.9056,6468.0,3846.51264,2.0,0.0,0.0,4.966666666666667,3944128.0,93.19727115367029,204054.581248,2.719744,26103.0,2.8600000000000136,5583.1552,0.0,2847683.0,3.3,4.833333333333333,28693.471232,11630.0,0.002538944000207266,0.0004325500003687921,0.01677052300010473,,,,,,,,,,
4369,1132,,,1682878735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7429997569706757e-06,0.14982940400022926,185.40249235609227,103474.0,7.5126953125,0.17259746400031872,0.0001,0.003024299999651703,2.0,523.0
4370,1133,,,1682878736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025631819999034633,0.0004268859997864638,0.016617418999885558,2.142000084859319e-06,0.15076653100004478,184.49577529496915,103506.0,7.2213134765625,0.1734457059997112,0.0001,0.003069546000006085,2.0,524.0
4371,1133,,,1682878736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002494708999620343,0.00043735899998864625,0.01659435300007317,2.2579997676075436e-06,0.14961355900004492,185.90553254528984,103538.0,7.148193359375,0.17213043399988237,0.0001,0.0029881960003876884,2.0,525.0
4372,1133,,,1682878736.0,4.433333333333334,0.0009999999999994458,20.628,4993.06496,0.016345244231511475,4021476.0,0.0927480875352379,874.934272,6472.0,3846.541312,2.0,0.0,0.0,4.966666666666667,3947345.0,86.3194662640851,204061.200384,2.719744,26133.0,2.86099999999999,5583.1552,0.0,2850009.0,3.3,4.833333333333333,28693.471232,11633.0,0.002597636000245984,,,,,,,,,,,,
4373,1133,,,1682878736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004352269997980329,0.017565251999712927,1.433999841538025e-06,0.1476205270000719,186.96422880605263,103570.0,7.544677734375,0.17115573499995662,0.0001,0.0029356590002862504,2.0,526.0
4374,1134,,,1682878737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024819499999466643,0.0004461409998839372,0.01670436599988534,1.5309997252188623e-06,0.14871820500002286,186.95042126292574,103602.0,7.2333984375,0.17116837599951396,0.0001,0.002816183000049932,2.0,527.0
4375,1134,,,1682878737.0,4.433333333333334,0.0009999999999994458,20.64,4999.745536,0.012261738859122708,4025788.0,0.10444830160014612,874.934272,6475.0,3846.541312,2.0,0.0,0.0,4.966666666666667,3951785.0,112.23247013667378,204036.132864,2.719744,26172.0,2.8619999999999663,5583.1552,0.0,2853033.0,3.3,4.833333333333333,28693.471232,11641.0,0.002571925000211195,0.0004504339999584772,0.01720560800004023,1.7970000953937415e-06,0.1504670829999668,,,,,,,,
4376,1134,,,1682878737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.33359597387093,103634.0,7.267822265625,0.17359830600025816,0.0001,0.002901458999986062,2.0,528.0
4377,1134,,,1682878737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024768799999037583,0.00042468199990253197,0.016547139000067546,1.6939998204179574e-06,0.1498820740002884,185.69561493229534,103666.0,7.19873046875,0.17232501699982095,0.0001,0.00299254799983828,2.0,529.0
4378,1135,,,1682878738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024949549997472786,0.0004329540001890564,0.016607233999820892,2.106000010826392e-06,0.14984562799963896,185.7361465279764,103698.0,7.306396484375,0.1722874119991502,0.0001,0.0029045349997431913,2.0,530.0
4379,1135,,,1682878738.0,4.433333333333334,0.0009999999999994458,20.659999999999982,4999.593984,0.01634826561128645,4029758.0,0.0893247520335502,874.9056,6479.0,3846.51264,2.0,0.0,0.0,4.833333333333333,3955383.0,99.42417250281899,204035.842048,2.719744,26199.0,2.8629999999999995,5583.1552,0.0,2855589.0,3.3,4.8,28693.471232,11645.0,0.002506195000023581,0.00043179899967071833,0.016628978999960964,1.5830000847927295e-06,0.15205452800000785,,,,,,,,
4380,1135,,,1682878738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.50722190975688,103730.0,7.2083740234375,0.17438005799976963,0.0001,0.002756974000021728,2.0,531.0
4381,1135,,,1682878738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025288340002589393,0.0004350119997980073,0.01660833100004311,1.5350001376646105e-06,0.14920561799999632,186.38418559034747,103762.0,7.368408203125,0.17168838600036906,0.0001,0.002909056000135024,2.0,532.0
4382,1136,,,1682878739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002502594999896246,0.00043210500007262453,0.016601649999756773,1.606000296305865e-06,0.14816143300004114,187.64620094590734,103794.0,7.2139892578125,0.17053369499990367,0.0001,0.0028343059998405806,2.0,533.0
4383,1136,,,1682878739.0,4.433333333333334,0.0009999999999994458,20.676000000000002,5003.07968,0.06130657942135002,4032615.0,0.06282327865423672,874.934272,6485.0,3846.541312,2.0,0.0,0.0,4.833333333333333,3959115.0,86.52265406396079,204033.232896,2.719744,26224.0,2.865000000000009,5583.1552,0.0,2858274.0,3.3,4.8,28693.471232,11649.0,0.0024679400003151386,0.000430649000008998,0.016624713000055635,1.6730000425013714e-06,0.15026089299999512,,,,,,,,
4384,1136,,,1682878739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.37640717087092,103826.0,7.3489990234375,0.17262175100040622,0.0001,0.0028358829999888258,2.0,534.0
4385,1136,,,1682878739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025224720002370304,0.00043704899962904165,0.01661168100008581,1.8910000108007807e-06,0.15021171800026423,185.27011888321906,103858.0,7.3768310546875,0.17272078299993154,0.0001,0.002935971999704634,2.0,535.0
4386,1137,,,1682878740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025945689999389288,0.00044083500006308896,0.016685524000422447,2.2099998204794247e-06,0.1518266789998961,183.380147228423,103890.0,7.3243408203125,0.17450089600015417,0.0001,0.0029510790000131237,2.0,536.0
4387,1137,,,1682878740.0,4.433333333333334,0.0009999999999994458,20.700000000000003,4992.438272,0.06539471151260783,4036151.0,0.06561822859109785,874.9056,6493.0,3846.51264,2.0,0.0,0.0,4.833333333333333,3962166.0,88.76723003538056,204042.981376,2.719744,26249.0,2.866999999999962,5583.1552,0.0,2860532.0,3.3,4.8,28693.471232,11651.0,0.00251923199994053,0.000428426999860676,0.016692172000148275,1.7980000848183408e-06,0.1491491329998098,,,,,,,,
4388,1137,,,1682878740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.82603228166846,103922.0,7.1849365234375,0.1722040750000815,0.0001,0.0034133130002373946,2.0,537.0
4389,1137,,,1682878740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002573209999809478,0.00045251899973663967,0.016545136999866372,2.085000232909806e-06,0.1493364059997475,186.22517736298371,103954.0,7.1470947265625,0.17183498199938185,0.0001,0.0029256249999889405,2.0,538.0
4390,1138,,,1682878741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025157959998978185,0.0004540539998743043,0.016583566999997856,2.0259999473637436e-06,0.1524619819997497,182.9038324579845,103986.0,7.2723388671875,0.1749553279992142,0.0001,0.002937902999747166,2.0,539.0
4391,1138,,,1682878741.0,4.433333333333334,0.0009999999999994458,20.715999999999994,4992.516096,0.016347277806785094,4040061.0,0.07862338201871497,874.934272,6497.0,3846.541312,2.0,0.0,0.0,4.833333333333333,3966297.0,86.10528681850371,204043.34592,2.719744,26271.0,2.867999999999995,5583.1552,0.0,2863377.0,3.3,4.8,28693.471232,11652.0,0.0025835129999904893,0.0004610879996107542,0.0166829240001789,,,,,,,,,,
