cpu/load/avg_sys_load_one_min_percent,03_hivemind/num_peers,02_timing/backward_time_s,02_timing/dataload_time_s,disk/time/disk_write_time_sys_s,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,01_general/step,02_timing/step_time_s,memory/used_memory_sys_MB,01_general/dataset_iteration_count,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,cpu/load/avg_sys_load_fifteen_min_percent,_step,memory/available_memory_sys_MB,disk/counter/disk_read_sys_count,process/voluntary_proc_ctx_switches,_timestamp,disk/time/disk_read_time_sys_s,process/memory/lib_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,01_general/lr,02_timing/opt_step_time_s,disk/time/disk_busy_time_sys_s,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,03_hivemind/global_epoch,01_general/minibatch_loss,memory/total_memory_sys_MB,process/memory/virtual_memory_size_proc_MB,_runtime,cpu/logical_core_count,02_timing/forward_time_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/resident_set_size_proc_MB
14.249999999999998,,,,1.3980000000001382,2874560.0,0.007354585000030056,,,,15275.761664,,5079.384064,653.0,0.0,0.0009359159994346555,64.2,3100026.0,9.125,656,11312.971776,0.0,10620.0,1681080610.0,0.0,7855.804416,34.921879033418755,12.875,,,3.5279999999999916,1343.0,874532.0,1.3223857412206872,2.654208,,,,37237.465088,248,,0.03429524500006664,0.0,0.0,0.02042799858471371,11975.520256
,6.0,0.11428198100020381,0.0011249059998590383,,,,13120.0,409.0,0.17503628299982665,,0.0,,,,,,,,657,,,,1681080611.0,,,,,0.0001,0.017043650000232446,,,,,,2.0,12.809502601623535,,,249,,,,,,
,6.0,0.11689559000024019,0.001167919999716105,,,0.007978035999258282,13152.0,410.0,0.1748250429982363,,0.0,,,,0.0010278869995090645,,,,658,,,,1681080611.0,,,,,0.0001,0.01712900499933312,,,,,,2.0,12.524491310119629,,,249,,0.030626605000179552,,,,
,6.0,0.11500374100069166,0.0012275279996174504,,,0.008071616000052018,13184.0,411.0,0.17363131899946893,,0.0,,,,0.0010833340002136538,,,,659,,,,1681080611.0,,,,,0.0001,0.016881640999599767,,,,,,2.0,12.660674095153809,,,249,,0.03136345899929438,,,,
14.124999999999998,,0.1164886540000225,,1.40099999999984,2880588.0,0.00808402999973623,,,,15275.773952,,5079.384064,655.0,0.0,0.0010396480001872987,64.2,3105178.0,9.125,660,11312.78336,0.0,10692.0,1681080611.0,0.0,7855.804416,28.6341702588485,12.875,,0.017098627999985183,3.548000000000002,1347.0,877173.0,1.3765354333133304,2.654208,,,,37237.465088,249,,0.03118114999961108,0.0,0.0,0.01634627845315899,11975.520256
,6.0,,0.0012786879997293,,,,13216.0,412.0,0.1751707979992716,,0.0,,,,,,,,661,,,,1681080611.0,,,,,0.0001,,,,,,,2.0,12.735026359558105,,,249,,,,,,
,6.0,0.11653886800013424,0.0011521530004756642,,,0.007887030000347295,13248.0,413.0,0.17448039400005655,,0.0,,,,0.0010113809994436451,,,,662,,,,1681080612.0,,,,,0.0001,0.017113101999711944,,,,,,2.0,12.613136291503906,,,250,,0.030777859999943757,,,,
,6.0,0.11563776299954043,0.0011999500002275454,,,0.008113690000755014,13280.0,414.0,0.17429460000039398,,0.0,,,,0.0009693590000097174,,,,663,,,,1681080612.0,,,,,0.0001,0.017186314000355196,,,,,,2.0,12.596713066101074,,,250,,0.031187523999506084,,,,
,6.0,0.11732790200039744,0.0011459620000096038,,,0.008014310000362457,13312.0,415.0,0.17441163800049253,,0.0,,,,0.0009641379992899601,,,,664,,,,1681080612.0,,,,,0.0001,0.017008445000101347,,,,,,2.0,12.664684295654297,,,250,,0.02995088100033172,,,,
14.124999999999998,,0.10879347799982497,,1.4039999999995416,2887149.0,0.00792111400005524,,,,15274.917888,,5079.384064,657.0,0.0,0.0011619719998634537,64.1,3110423.0,9.125,665,11313.741824,0.0,10768.0,1681080612.0,0.0,7855.804416,21.694649311595143,12.875,,0.0170986980001544,3.568000000000012,1352.0,879598.0,1.864101422428212,2.654208,,,,37237.469184,250,,0.039271595000172965,0.0,0.0,0.020425972983295952,11975.520256
,6.0,,0.0012029780000375467,,,,13344.0,416.0,0.17544983500010858,,0.0,,,,,,,,666,,,,1681080612.0,,,,,0.0001,,,,,,,2.0,12.600647926330566,,,250,,,,,,
,6.0,0.11296779999975115,0.001204746000439627,,,0.0074106790007135714,13376.0,417.0,0.175601564002136,,0.0,,,,0.0012544580004032468,,,,667,,,,1681080613.0,,,,,0.0001,0.01761052900019422,,,,,,2.0,12.575994491577148,,,251,,0.035153352000634186,,,,
,6.0,0.1166392379991521,0.0013728379999520257,,,0.008049686999584083,13408.0,418.0,0.17538182699809113,,0.0,,,,0.0012595439993674518,,,,668,,,,1681080613.0,,,,,0.0001,0.016934193999986746,,,,,,2.0,12.633583068847656,,,251,,0.03112632600004872,,,,
,6.0,0.11677268000039476,0.0010923109994109836,,,0.008085804000074859,13440.0,419.0,0.17437559700010752,,0.0,,,,0.001010184000733716,,,,669,,,,1681080613.0,,,,,0.0001,0.017047978999471525,,,,,,2.0,12.678722381591797,,,251,,0.030366639000021678,,,,
14.124999999999998,,,,1.4080000000003565,2892238.0,0.00790620600037073,,,,15273.897984,,5079.379968,661.0,0.0,0.0009638100000302074,64.1,3115207.0,9.125,670,11314.745344,0.0,10842.0,1681080613.0,0.0,7855.804416,17.296304457927135,12.875,,,3.587999999999994,1357.0,882105.0,1.2631785502172201,2.654208,,,,37237.465088,251,,0.030123788000310014,0.0,0.0,0.020427129031177896,11975.51616
,6.0,0.11720896899987565,0.00123923899991496,,,,13472.0,420.0,0.1745598270008486,,0.0,,,,,,,,671,,,,1681080614.0,,,,,0.0001,0.017117815000347036,,,,,,2.0,12.649846076965332,,,252,,,,,,
,6.0,0.1176872669993827,0.0012400520008668536,,,0.00798449299963977,13504.0,421.0,0.17476157499913825,,0.0,,,,0.0009696329998405417,,,,672,,,,1681080614.0,,,,,0.0001,0.016918799999984913,,,,,,2.0,12.697288513183594,,,252,,0.02996132999942347,,,,
,6.0,0.11705192099998385,0.0012655050004468649,,,0.00795025000024907,13536.0,422.0,0.1747649270009788,,0.0,,,,0.0009777879995453986,,,,673,,,,1681080614.0,,,,,0.0001,0.017095947000598244,,,,,,2.0,12.572345733642578,,,252,,0.03042351600015536,,,,
,6.0,0.10917373499978567,0.0012506719995144522,,,0.007220813000458293,13568.0,423.0,0.1748946990001059,,0.0,,,,0.0012766429999828688,,,,674,,,,1681080614.0,,,,,0.0001,0.01686456800052838,,,,,,2.0,13.01779556274414,,,252,,0.039108267999836244,,,,
14.124999999999998,,,,1.4129999999995562,2897737.0,0.007629118999830098,,,,15274.819584,,5079.379968,663.0,0.0,0.000919642000553722,64.1,3120453.0,9.125,675,11314.03264,0.0,10935.0,1681080614.0,0.0,7855.804416,23.52733416149924,12.875,,,3.6200000000000045,1364.0,884935.0,1.3290375685765115,2.654208,,,,37237.465088,252,,0.031027355999867723,0.0,0.0,0.05311553737444009,11975.51616
,6.0,0.11639198399916495,0.001189694000458985,,,,13600.0,424.0,0.174741405999157,,0.0,,,,,,,,676,,,,1681080615.0,,,,,0.0001,0.017583610999281518,,,,,,2.0,12.727409362792969,,,253,,,,,,
,6.0,0.11541304999991553,0.001369825999972818,,,0.008075547999396804,13632.0,425.0,0.17468702999849484,,0.0,,,,0.0012299299996811897,,,,677,,,,1681080615.0,,,,,0.0001,0.017087686999730067,,,,,,2.0,12.576265335083008,,,253,,0.03151098899979843,,,,
,6.0,0.11575409100078105,0.0013933729997006594,,,0.0082031760002792,13664.0,426.0,0.1745705680004903,,0.0,,,,0.0011765990002459148,,,,678,,,,1681080615.0,,,,,0.0001,0.017231815999366518,,,,,,2.0,12.589123725891113,,,253,,0.030811513000116975,,,,
,6.0,0.11244042099951912,0.0012298829997234861,,,0.008092135999504535,13696.0,427.0,0.17501766899840732,,0.0,,,,0.0009593750000931323,,,,679,,,,1681080615.0,,,,,0.0001,0.017095211999730964,,,,,,2.0,12.653778076171875,,,253,,0.03520064199983608,,,,
14.124999999999998,,,,1.417000000000371,2903771.0,0.0079751249995752,,,,15267.659776,,5079.379968,664.0,0.0,,64.1,3126027.0,9.125,680,11321.085952,0.0,11015.0,1681080615.0,0.0,7855.804416,22.535693083694998,12.875,,,3.647999999999996,1369.0,887739.0,1.7039841804356566,2.654208,,,,37237.465088,253,,,0.0,0.0,0.02041081556127391,11975.51616
,6.0,0.11015770799986058,0.0011657499999273568,,,,13728.0,428.0,0.17473313299888105,,0.0,,,,0.001027227000122366,,,,681,,,,1681080616.0,,,,,0.0001,0.017077200999665365,,,,,,2.0,12.709526062011719,,,254,,0.03733012199973018,,,,
,6.0,0.0998699920000945,0.0012801550001313444,,,0.008049053999457101,13760.0,429.0,0.16884509200008324,,0.0,,,,0.0015856179998081643,,,,682,,,,1681080616.0,,,,,0.0001,0.02164261100006115,,,,,,2.0,12.917205810546875,,,254,,0.03641766200053098,,,,
,6.0,0.12088455899993278,0.0012369369997031754,,,0.008146510000187845,13792.0,430.0,0.18202195699996082,,0.0,,,,0.0010112910003954312,,,,683,,,,1681080616.0,,,,,0.0001,0.017527611999867077,,,,,,2.0,12.66110897064209,,,254,,0.033215047999874514,,,,
14.000000000000002,,0.11569346899977972,,1.418999999999869,2910179.0,0.007311135999771068,,,,15268.089856,,5079.379968,666.0,0.0,0.0012115110002923757,64.1,3131636.0,9.125,684,11320.246272,0.0,11105.0,1681080616.0,0.0,7855.804416,28.2642025108397,12.875,,0.017291805999775534,3.6639999999999873,1373.0,890640.0,1.4544827972879635,2.654208,,,,37237.469184,254,,0.033669626000119024,0.0,0.0,0.01634008287812747,11975.51616
,6.0,,0.0014643999993495527,,,,13824.0,431.0,0.17664194799908728,,0.0,,,,,,,,685,,,,1681080616.0,,,,,0.0001,,,,,,,2.0,12.566332817077637,,,254,,,,,,
,6.0,0.11543871199955902,0.001347355999314459,,,0.008054773000367277,13856.0,432.0,0.1746881149992987,,0.0,,,,0.0011404930000935565,,,,686,,,,1681080617.0,,,,,0.0001,0.017345726000712602,,,,,,2.0,12.65357494354248,,,255,,0.03136105499925179,,,,
,6.0,0.11027633799949399,0.0014679360001537134,,,0.007584296999993967,13888.0,433.0,0.1727289929995095,,0.0,,,,0.0013535979996959213,,,,687,,,,1681080617.0,,,,,0.0001,0.017015501000059885,,,,,,2.0,12.588205337524414,,,255,,0.035031323000112025,,,,
,6.0,0.1138792799993098,0.001416672999766888,,,0.008130121999784024,13920.0,434.0,0.17306277599891473,,0.0,,,,0.0012278750000405125,,,,688,,,,1681080617.0,,,,,0.0001,0.017363212999953248,,,,,,2.0,12.786958694458008,,,255,,0.031045613000060257,,,,
14.000000000000002,,0.11693075299990596,,1.425000000000182,2915151.0,0.00794298999971943,,,,15267.049472,,5079.375872,667.0,0.0,0.0010287889999744948,64.1,3136362.0,9.125,689,11321.393152,0.0,11210.0,1681080617.0,0.0,7855.804416,24.086653284882146,12.875,,0.01743525999972917,3.687999999999988,1381.0,893205.0,1.2126327679170368,2.654208,,,,37237.465088,255,,0.029795104000186257,0.0,0.0,0.1019052583748607,11975.512064
,6.0,,0.0012178300003142795,,,,13952.0,435.0,0.1743507259998296,,0.0,,,,,,,,690,,,,1681080617.0,,,,,0.0001,,,,,,,2.0,12.569921493530273,,,255,,,,,,
,6.0,0.11368007100008981,0.0012306680000619963,,,0.007327791000534489,13984.0,436.0,0.17443551599990315,,0.0,,,,0.001001480999548221,,,,691,,,,1681080618.0,,,,,0.0001,0.017035359000146855,,,,,,2.0,12.727241516113281,,,256,,0.034160145999521774,,,,
,6.0,0.11217511700033356,0.0013022590001128265,,,0.00804189700011193,14016.0,437.0,0.17465790499954892,,0.0,,,,0.0011136069997519371,,,,692,,,,1681080618.0,,,,,0.0001,0.017170246999739902,,,,,,2.0,12.656824111938477,,,256,,0.034854777999498765,,,,
,6.0,0.11559095000029629,0.0011836749999929452,,,0.007874246000028506,14048.0,438.0,0.17435707500044373,,0.0,,,,0.0009897689997160342,,,,693,,,,1681080618.0,,,,,0.0001,0.017157934000351815,,,,,,2.0,12.491536140441895,,,256,,0.03156050100005814,,,,
14.000000000000002,,,,1.4290000000000873,2920692.0,0.008018710999749601,,,,15267.577856,,5079.375872,670.0,0.0,0.0009694460004538996,64.1,3141677.0,9.125,694,11321.266176,0.0,11289.0,1681080618.0,0.0,7855.804416,30.59698097640548,12.875,,,3.7079999999999984,1386.0,896008.0,1.4420744392867577,2.654208,,,,37237.465088,256,,0.03070673100046406,0.0,0.0,0.020432653658651923,11975.512064
,6.0,0.115552736000609,0.001192520000586228,,,,14080.0,439.0,0.17326635100198473,,0.0,,,,,,,,695,,,,1681080619.0,,,,,0.0001,0.01682620700012194,,,,,,2.0,11.79296875,,,257,,,,,,
,6.0,0.1139270249996116,0.0011474660004751058,,,0.00759477599967795,14112.0,440.0,0.17462522099958733,,0.0,,,,0.0010028480000983109,,,,696,,,,1681080619.0,,,,,0.0001,0.017119964999437798,,,,,,2.0,12.740367889404297,,,257,,0.03383314100028656,,,,
,6.0,0.11520939099955285,0.0011329220005791285,,,0.008023579000109748,14144.0,441.0,0.17518712699984462,,0.0,,,,0.0010980619999827468,,,,697,,,,1681080619.0,,,,,0.0001,0.017122465999818814,,,,,,2.0,12.777083396911621,,,257,,0.03260070699980133,,,,
,6.0,0.11625431600077718,0.0011435269998401054,,,0.008141222000631387,14176.0,442.0,0.17511640800148598,,0.0,,,,0.0010194400001637405,,,,698,,,,1681080619.0,,,,,0.0001,0.017112041000473255,,,,,,2.0,12.759880065917969,,,257,,0.03144586199960031,,,,
14.000000000000002,,,,1.4359999999996944,2925574.0,0.00792935099980241,,,,15269.101568,,5079.375872,671.0,0.0,0.0010329699998692377,64.1,3146364.0,9.125,699,11319.750656,0.0,11349.0,1681080619.0,0.0,7855.804416,22.15483454584448,12.875,,,3.740000000000009,1394.0,898553.0,1.41795352870824,2.654208,,,,37237.465088,257,,0.03041159699932905,0.0,0.0,0.14301561444440047,11975.512064
,6.0,0.11792190500000288,0.0014084129998082062,,,,14208.0,443.0,0.1758794779980235,,0.0,,,,,,,,700,,,,1681080620.0,,,,,0.0001,0.01717524199921172,,,,,,2.0,12.736101150512695,,,258,,,,,,
,6.0,0.1170182690002548,0.0012607870003193966,,,0.008017177000510856,14240.0,444.0,0.17470414500076004,,0.0,,,,0.0009650729998611496,,,,701,,,,1681080620.0,,,,,0.0001,0.017146621999927447,,,,,,2.0,12.635638236999512,,,258,,0.030296216999886383,,,,
,6.0,0.09748165699966194,0.001574216000335582,,,0.008032920000005106,14272.0,445.0,0.29207624399896304,,0.0,,,,0.001318233999882068,,,,702,,,,1681080620.0,,,,,0.0001,0.017250185999728274,,,,,,2.0,12.730628967285156,,,258,,0.16641903099935007,,,,
14.000000000000002,,,,1.4390000000003056,2930591.0,0.008034188000237918,,,,15315.931136,,5079.375872,673.0,0.0,0.001157345000137866,64.3,3151049.0,9.125,703,11272.728576,0.0,11424.0,1681080620.0,0.0,7855.804416,23.819240117294633,12.875,,,3.7560000000000002,1398.0,901007.0,1.3052595110642875,2.654208,,,,37237.465088,258,,0.02964061300008325,0.0,0.0,0.016346173473803693,11975.512064
,6.0,0.11768455500077835,0.0013379419997363584,,,,14304.0,446.0,0.17502762300046015,,0.0,,,,,,,,704,,,,1681080621.0,,,,,0.0001,0.017172979999486415,,,,,,2.0,12.631250381469727,,,259,,,,,,
,6.0,0.11691079800039006,0.001044132999595604,,,0.008237869000367937,14336.0,447.0,0.17450127900065127,,0.0,,,,0.0010850950002350146,,,,705,,,,1681080621.0,,,,,0.0001,0.016999520999888773,,,,,,2.0,12.628812789916992,,,259,,0.03022386300017388,,,,
,6.0,0.11286736399961228,0.0011604000001170789,,,0.008103750999907788,14368.0,448.0,0.17524249399866676,,0.0,,,,0.0009687339997981326,,,,706,,,,1681080621.0,,,,,0.0001,0.017405631999281468,,,,,,2.0,12.548285484313965,,,259,,0.03473661299995001,,,,
,6.0,0.11930871899949125,0.0010580690004644566,,,0.008109003999379638,14400.0,449.0,0.17642565599908266,,0.0,,,,0.0009603080006854725,,,,707,,,,1681080621.0,,,,,0.0001,0.0170292109996808,,,,,,2.0,12.69432258605957,,,259,,0.02996034499938105,,,,
14.875,,,,1.4420000000000073,2936109.0,0.008306000000629865,,,,15316.754432,,5079.371776,677.0,0.0,0.0009734179993756698,64.3,3156291.0,9.25,708,11272.0896,0.0,11515.0,1681080621.0,0.0,7855.804416,26.121298494958932,13.125,,,3.780000000000001,1403.0,903838.0,1.3482141742066942,2.654208,,,,37237.465088,259,,0.030663647000437777,0.0,0.0,0.02042942209190029,11975.507968
,6.0,0.11726615800034779,0.00124816599964106,,,,14432.0,450.0,0.17551174400068703,,0.0,,,,,,,,709,,,,1681080622.0,,,,,0.0001,0.017054355000254873,,,,,,2.0,12.560208320617676,,,260,,,,,,
,6.0,0.1107110160000957,0.0013114680004946422,,,0.007315079000363767,14464.0,451.0,0.18084951100172475,,0.0,,,,0.0015258410003298195,,,,710,,,,1681080622.0,,,,,0.0001,0.02365869300047052,,,,,,2.0,12.611306190490723,,,260,,0.036327413999970304,,,,
,6.0,0.11550275299941859,0.0012220620001244242,,,0.007998982000572141,14496.0,452.0,0.17497059100060142,,0.0,,,,0.0010986240004058345,,,,711,,,,1681080622.0,,,,,0.0001,0.01711571800024103,,,,,,2.0,12.7861328125,,,260,,0.032032451999839395,,,,
,6.0,0.11593129199991381,0.0010645950005709892,,,0.008088397000392433,14528.0,453.0,0.1753708940004799,,0.0,,,,0.001006102999781433,,,,712,,,,1681080622.0,,,,,0.0001,0.01726450499972998,,,,,,2.0,12.635793685913086,,,260,,0.03201600200009125,,,,
14.875,,,,1.4480000000003201,2943770.0,0.008213353999963147,,,,15316.865024,,5079.363584,678.0,0.0,,64.3,3162748.0,9.25,713,11271.983104,0.0,11608.0,1681080622.0,0.0,7855.804416,30.336816172852345,13.125,,,3.812000000000012,1410.0,907082.0,1.9952551998884411,2.654208,,,,37237.460992,260,,,0.0,0.0,0.06945430326336091,11975.499776
,6.0,0.11591064300046128,0.0011198880001757061,,,,14560.0,454.0,0.17590943499999412,,0.0,,,,0.001081632999557769,,,,714,,,,1681080623.0,,,,,0.0001,0.01780706600038684,,,,,,2.0,12.672395706176758,,,261,,0.03177685099944938,,,,
,6.0,0.11858951900012471,0.0011782829997173394,,,0.00807959000030678,14592.0,455.0,0.17524338600014744,,0.0,,,,0.0010202619996562134,,,,715,,,,1681080623.0,,,,,0.0001,0.017200096000124176,,,,,,2.0,12.514787673950195,,,261,,0.02917563600021822,,,,
,6.0,0.11417050199997902,0.0012746600004902575,,,0.007380703000308131,14624.0,456.0,0.17573956700107374,,0.0,,,,0.0009925060003297403,,,,716,,,,1681080623.0,,,,,0.0001,0.017241378000107943,,,,,,2.0,12.750633239746094,,,261,,0.03467981799985864,,,,
14.875,,0.10842877399954887,,1.4510000000000218,2948817.0,0.00821103199996287,,,,15316.570112,,5079.363584,679.0,0.0,0.000990658000773692,64.3,3167508.0,9.25,717,11271.868416,0.0,11714.0,1681080623.0,0.0,7855.804416,23.507457363357304,13.125,,0.018772385999909602,3.8359999999999843,1414.0,909595.0,1.4864956635050917,2.654208,,,,37237.460992,261,,0.031147358000453096,0.0,0.0,0.016345290888774035,11975.499776
,6.0,,0.0011301490003461367,,,,14656.0,457.0,0.16868035700099426,,0.0,,,,,,,,718,,,,1681080623.0,,,,,0.0001,,,,,,,2.0,12.662904739379883,,,261,,,,,,
,6.0,0.11890978500014171,0.001092579000214755,,,0.008202694999454252,14688.0,458.0,0.17699154199999612,,0.0,,,,0.0010076739999931306,,,,719,,,,1681080624.0,,,,,0.0001,0.017387713000061922,,,,,,2.0,12.622754096984863,,,262,,0.030391096000130347,,,,
,6.0,0.1141971500001091,0.0013534879999497207,,,0.008252526999967813,14720.0,459.0,0.17606524799975887,,0.0,,,,0.0012144100001023617,,,,720,,,,1681080624.0,,,,,0.0001,0.01730706999933318,,,,,,2.0,12.79665756225586,,,262,,0.03374060300029669,,,,
,6.0,0.11534627199944225,0.0014428619997488568,,,0.008256115000222053,14752.0,460.0,0.17561629399915546,,0.0,,,,0.0012473979995775153,,,,721,,,,1681080624.0,,,,,0.0001,0.017313545999968483,,,,,,2.0,12.666040420532227,,,262,,0.0320101010001963,,,,
14.875,,0.11450198700003966,,1.457999999999629,2955825.0,0.00808311800028605,,,,15314.61632,,5079.363584,680.0,0.0,0.0011950369998885435,64.3,3173366.0,9.25,722,11273.80992,0.0,11802.0,1681080624.0,0.0,7855.804416,19.325536986615692,13.125,,0.01723829599995952,3.8719999999999857,1424.0,912427.0,1.5940364425887066,2.654208,,,,37237.465088,262,,0.03242842799954815,0.0,0.0,0.11850242880324158,11975.499776
,6.0,,0.0012651759998334455,,,,14784.0,461.0,0.17471204199955537,,0.0,,,,,,,,723,,,,1681080625.0,,,,,0.0001,,,,,,,2.0,12.631623268127441,,,263,,,,,,
,6.0,0.11208491300021706,0.0014796400000705034,,,0.008135443000355735,14816.0,462.0,0.17572375800136797,,0.0,,,,0.0013221059998613782,,,,724,,,,1681080625.0,,,,,0.0001,0.01729894400068588,,,,,,2.0,12.643787384033203,,,263,,0.035402712000177416,,,,
,6.0,0.11533009800041327,0.001513621000412968,,,0.008174976999725914,14848.0,463.0,0.17521654900065187,,0.0,,,,0.001196846999846457,,,,725,,,,1681080625.0,,,,,0.0001,0.017284837000261177,,,,,,2.0,12.602598190307617,,,263,,0.03171616899999208,,,,
,6.0,0.11284191100003227,0.0013993219999974826,,,0.00818510499993863,14880.0,464.0,0.1760834180004167,,0.0,,,,0.0012027580005451455,,,,726,,,,1681080625.0,,,,,0.0001,0.01729880899983982,,,,,,2.0,12.60069465637207,,,263,,0.035155513000063365,,,,
14.875,,,,1.4619999999995343,2961456.0,0.00820406099956017,,,,15314.292736,,5079.363584,680.0,0.0,0.0011660929994832259,64.3,3178340.0,9.25,727,11274.539008,0.0,11893.0,1681080625.0,0.0,7855.804416,20.153640299553707,13.125,,,3.8959999999999866,1429.0,915066.0,1.6177133094680614,2.654208,,,,37237.465088,263,,0.03227413800050272,0.0,0.0,0.020425773841149058,11975.499776
,6.0,0.11511299700032396,0.0014069680000829976,,,,14912.0,465.0,0.17540152599940484,,0.0,,,,,,,,728,,,,1681080626.0,,,,,0.0001,0.01723726899945177,,,,,,2.0,12.68871784210205,,,264,,,,,,
,6.0,0.11514523700043355,0.0012059270002282574,,,0.008009983000192733,14944.0,466.0,0.1756444710017604,,0.0,,,,0.0009960099996533245,,,,729,,,,1681080626.0,,,,,0.0001,0.01750643100058369,,,,,,2.0,12.643303871154785,,,264,,0.03278088300066884,,,,
,6.0,0.11549440799990407,0.0011621700004980084,,,0.007920920000287879,14976.0,467.0,0.1738492419999602,,0.0,,,,0.0011676519998218282,,,,730,,,,1681080626.0,,,,,0.0001,0.017004774000270118,,,,,,2.0,12.370535850524902,,,264,,0.03109931799917831,,,,
,6.0,0.11961180899925239,0.0012150370002927957,,,0.008101379999970959,15008.0,468.0,0.1750382729987905,,0.0,,,,0.0010474689997863607,,,,731,,,,1681080626.0,,,,,0.0001,0.014408504000130051,,,,,,2.0,12.648563385009766,,,264,,0.030654073999357934,,,,
15.625,,,,1.470999999999549,2967786.0,0.008081870000751223,,,,15313.358848,,5079.363584,681.0,0.0,0.00117463799961115,64.3,3184427.0,9.25,732,11275.48928,0.0,11965.0,1681080626.0,0.0,7855.804416,30.05190548892455,13.25,,,3.931999999999988,1434.0,918340.0,1.6873280388442828,2.654208,,,,37237.465088,264,,0.03282938499978627,0.0,0.0,0.020424802489407208,11975.499776
,6.0,0.11415798399957566,0.00143993399979081,,,,15040.0,469.0,0.17484254299961322,,0.0,,,,,,,,733,,,,1681080627.0,,,,,0.0001,0.017158732000098098,,,,,,2.0,12.803288459777832,,,265,,,,,,
,6.0,0.11572691899982601,0.00113680399954319,,,0.007486765000066953,15072.0,470.0,0.1755313470002875,,0.0,,,,0.001027103000524221,,,,734,,,,1681080627.0,,,,,0.0001,0.017033613999956287,,,,,,2.0,12.810625076293945,,,265,,0.033120142000370834,,,,
,6.0,0.11796024699924601,0.0010562499992374796,,,0.008082586999989871,15104.0,471.0,0.17554091499823699,,0.0,,,,0.0010036040002887603,,,,735,,,,1681080627.0,,,,,0.0001,0.017318739999609534,,,,,,2.0,12.707077980041504,,,265,,0.03011948699986533,,,,
,6.0,0.1180191499997818,0.001192726999761362,,,0.008008807999431156,15136.0,472.0,0.17570065999825601,,0.0,,,,0.0011710039998433786,,,,736,,,,1681080627.0,,,,,0.0001,0.017204361999574758,,,,,,2.0,12.620738983154297,,,265,,0.030104608999863558,,,,
15.625,,,,1.4750000000003638,2973674.0,0.008118509000269114,,,,15314.90304,,5079.363584,682.0,0.0,,64.3,3189783.0,9.25,737,11273.834496,0.0,12082.0,1681080627.0,0.0,7855.804416,25.483436566718545,13.25,,,3.955999999999989,1439.0,921253.0,1.5183124667559473,2.654208,,,,37237.465088,265,,,0.0,0.0,0.02041396361789238,11975.499776
,6.0,0.11463250899942068,0.0012085759999536094,,,,15168.0,473.0,0.1750354680007149,,0.0,,,,0.0009754729999258416,,,,738,,,,1681080628.0,,,,,0.0001,0.01718716800041875,,,,,,2.0,12.758886337280273,,,266,,0.032913233000726905,,,,
,6.0,0.11442122599964932,0.0012043759998050518,,,0.008013309000489244,15200.0,474.0,0.1742059270009122,,0.0,,,,0.0009929440002451884,,,,739,,,,1681080628.0,,,,,0.0001,0.017215361000125995,,,,,,2.0,12.6682767868042,,,266,,0.032358711000597395,,,,
,6.0,0.11037901199961198,0.0011682730000757147,,,0.007538065000517236,15232.0,475.0,0.17411743400043633,,0.0,,,,0.00106972199955635,,,,740,,,,1681080628.0,,,,,0.0001,0.017177175000142597,,,,,,2.0,12.575663566589355,,,266,,0.03678518700053246,,,,
15.625,,0.11673932200028503,,1.4780000000000655,2979668.0,0.00817839899991668,,,,15314.04288,,5079.363584,683.0,0.0,0.0012159520001659985,64.3,3195148.0,9.25,741,11274.395648,0.0,12178.0,1681080628.0,0.0,7855.804416,20.90666277076209,13.25,,0.017309086999375722,3.9720000000000084,1443.0,923914.0,1.6291170347244897,2.654208,,,,37237.469184,266,,0.03094537600009062,0.0,0.0,0.01634424125006938,11975.499776
,6.0,,0.0014153169995552162,,,,15264.0,476.0,0.17580345299938926,,0.0,,,,,,,,742,,,,1681080628.0,,,,,0.0001,,,,,,,2.0,12.771949768066406,,,266,,,,,,
,6.0,0.11123493300055998,0.001427482000508462,,,0.008089941999969597,15296.0,477.0,0.17491592700116598,,0.0,,,,0.0012881379998361808,,,,743,,,,1681080629.0,,,,,0.0001,0.01728962299966952,,,,,,2.0,12.54372787475586,,,267,,0.03558580900062225,,,,
,6.0,0.1143654460001926,0.001493685999776062,,,0.008335282000189181,15328.0,478.0,0.1747411700007433,,0.0,,,,0.0012428870004441706,,,,744,,,,1681080629.0,,,,,0.0001,0.017125334999946062,,,,,,2.0,12.625571250915527,,,267,,0.032178534000195214,,,,
,6.0,0.10636477700063551,0.001321789999565226,,,0.008016641000722302,15360.0,479.0,0.17481452000083664,,0.0,,,,0.0013580360000560177,,,,745,,,,1681080629.0,,,,,0.0001,0.01704334199985169,,,,,,2.0,12.536531448364258,,,267,,0.04070993400000589,,,,
