04_peers/peer_1_samples_accumulated,03_hivemind/overshot_TBS,04_peers/peer_2_epoch_oos,03_hivemind/next_fetch_time_s,03_hivemind/total_training_samples,03_hivemind/num_clients,04_peers/peer_1_epoch,04_peers/peer_2_samples_per_second,03_hivemind/epoch_based_sps,04_peers/peer_2_samples_accumulated,03_hivemind/global_samples_accumulated,_step,04_peers/peer_2_epoch,04_peers/peer_1_epoch_oos,03_hivemind/estimated_current_samples,03_hivemind/actual_total_samples_per_second,03_hivemind/optimistic_total_samples_per_second,_runtime,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/eta_next_epoch_s,_timestamp,03_hivemind/per_epoch_training_samples,04_peers/peer_1_samples_per_second,03_hivemind/num_peers,03_hivemind/reached_TBS,03_hivemind/global_epoch
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,641,2.0,0.0,88118,383.7673050869687,383.7673050869687,798,,,0.0,1681393410.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,642,2.0,0.0,88569,383.7673050869687,383.7673050869687,799,,,0.0,1681393411.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,643,2.0,0.0,89021,383.7673050869687,383.7673050869687,800,,,0.0,1681393412.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,644,2.0,0.0,89474,383.7673050869687,383.7673050869687,801,,,0.0,1681393413.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,645,2.0,0.0,89927,383.7673050869687,383.7673050869687,802,,,0.0,1681393414.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,646,2.0,0.0,90379,383.7673050869687,383.7673050869687,803,,,0.0,1681393415.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,647,2.0,0.0,90832,383.7673050869687,383.7673050869687,805,,,0.0,1681393417.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,648,2.0,0.0,91282,383.7673050869687,383.7673050869687,806,,,0.0,1681393418.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,649,2.0,0.0,91734,383.7673050869687,383.7673050869687,807,,,0.0,1681393419.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,650,2.0,0.0,92185,383.7673050869687,383.7673050869687,808,,,0.0,1681393420.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,651,2.0,0.0,92636,383.7673050869687,383.7673050869687,809,,,0.0,1681393421.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,652,2.0,0.0,93086,383.7673050869687,383.7673050869687,811,,,0.0,1681393423.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,653,2.0,0.0,93540,383.7673050869687,383.7673050869687,812,,,0.0,1681393424.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,654,2.0,0.0,93990,383.7673050869687,383.7673050869687,813,,,0.0,1681393425.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,655,2.0,0.0,94443,383.7673050869687,383.7673050869687,814,,,0.0,1681393426.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,656,2.0,0.0,94895,383.7673050869687,383.7673050869687,815,,,0.0,1681393427.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,657,2.0,0.0,95347,383.7673050869687,383.7673050869687,816,,,0.0,1681393428.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,658,2.0,0.0,95797,383.7673050869687,383.7673050869687,818,,,0.0,1681393430.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,659,2.0,0.0,96248,383.7673050869687,383.7673050869687,819,,,0.0,1681393431.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,660,2.0,0.0,96700,383.7673050869687,383.7673050869687,820,,,0.0,1681393432.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,661,2.0,0.0,97150,383.7673050869687,383.7673050869687,821,,,0.0,1681393433.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,662,2.0,0.0,97602,383.7673050869687,383.7673050869687,822,,,0.0,1681393434.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,663,2.0,0.0,98053,383.7673050869687,383.7673050869687,823,,,0.0,1681393435.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,664,2.0,0.0,98505,383.7673050869687,383.7673050869687,825,,,0.0,1681393437.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,665,2.0,0.0,98956,383.7673050869687,383.7673050869687,826,,,0.0,1681393438.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,666,2.0,0.0,99407,383.7673050869687,383.7673050869687,827,,,0.0,1681393439.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,667,2.0,0.0,99857,383.7673050869687,383.7673050869687,828,,,0.0,1681393440.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,668,2.0,0.0,100307,383.7673050869687,383.7673050869687,829,,,0.0,1681393441.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,669,2.0,0.0,100758,383.7673050869687,383.7673050869687,831,,,0.0,1681393443.0,,264.56,2,,2
22176.0,,0.0,10.0,,0,2.0,119.2,,10624.0,0,670,2.0,0.0,504,383.7673050869687,383.7673050869687,832,,,84.07,1681393444.0,,264.56,2,,3
0.0,3.0,0.0,10.0,98400.0,0,3.0,119.2,123.29877928634511,0.0,0,671,3.0,0.0,955,383.7673050869687,383.7673050869687,833,266.02047635708004,0.0,82.9,1681393445.0,32800.0,264.56,2,0.0,3
0.0,,0.0,10.0,,0,3.0,119.2,,0.0,0,672,3.0,0.0,1406,383.7673050869687,383.7673050869687,834,,,81.72,1681393446.0,,264.56,2,,3
0.0,,0.0,10.0,,0,3.0,119.2,,0.0,0,673,3.0,0.0,1857,383.7673050869687,383.7673050869687,835,,,80.55,1681393447.0,,264.56,2,,3
