bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,process/memory/virtual_memory_size_proc_MB,memory/available_memory_sys_MB,cpu/interrupts/soft_interrupts_count,process/memory/dirty_pages_proc_count,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/opt_step_time_s,02_timing/step_time_s,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/resident_set_size_proc_MB,_step,01_general/lr,01_general/minibatch_loss,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/used_memory_sys_percent,process/memory/shared_memory_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs,_timestamp,process/memory/text_resident_set_proc_MB,02_timing/backward_time_s,memory/total_memory_sys_MB,disk/time/disk_read_time_sys_s,cpu/interrupts/ctx_switches_count,process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,01_general/step_based_sps,02_timing/loss_calc_time_s,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,cpu/load/avg_sys_load_five_min_percent,_runtime,disk/time/disk_write_time_sys_s,cpu/logical_core_count,02_timing/forward_time_s,cpu/interrupts/interrupts_count,disk/counter/disk_write_sys_count,process/involuntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,01_general/step
,,,,,,,,,0.16994371199962188,,,,628,0.0001,7.490966796875,0.002706002999730117,,,,,1680626453.0,,,,,,,,188.29764057449327,,,0.0,,14880.0,,163,,,,,,,,464.0
,,,,,,,,1.776999852154404e-06,0.16972685199834814,,,,629,0.0001,7.176513671875,0.002939168999546382,,,,,1680626453.0,,0.14620318499964924,,,,,,188.53822847260162,0.0004716459998235223,,0.0,0.0026684049998948467,14912.0,,163,,,0.017442669999581994,,,,,465.0
,,,,,,,,1.5800005712662823e-06,0.1714638429994011,,,,630,0.0001,6.9066162109375,0.0029270109998833505,,,,,1680626454.0,,0.1483855329997823,,,,,,186.62826774570644,0.000461837999864656,,0.0,0.002559920999374299,14944.0,,164,,,0.017127959999925224,,,,,466.0
0.0,4.866666666666666,0.0,28237.553664,204782.862336,544173.0,0.0,4.933333333333334,1.8750006347545423e-06,,2.8999999999999773,5527.928832,3831.959552,631,,,,4433.2032,3.0,865.046528,0.01633686257237306,1680626454.0,2.719744,0.14840803500010225,,0.0,565856.0,3513.0,0.06679128432590671,,0.000468672000351944,0.0,,0.0025864680001177476,,4.4,164,0.43200000000001637,,0.017567505999977584,399160.0,1054.0,4191.0,78.81143408717338,
,,,,,,,,,0.17187722400103667,,,,632,0.0001,7.2467041015625,0.0028446679998523905,,,,,1680626454.0,,,,,,,,186.17940908684326,,,0.0,,14976.0,,164,,,,,,,,467.0
,,,,,,,,1.9449998944764957e-06,0.16957630599972617,,,,633,0.0001,7.3807373046875,0.002743995000855648,,,,,1680626454.0,,0.14655473899983917,,,,,,188.70560843595493,0.0004527299997789669,,0.0,0.0025739900002008653,15008.0,,164,,,0.017248906999157043,,,,,468.0
,,,,,,,,1.7880001905723475e-06,0.17060093399959442,,,,634,0.0001,7.22265625,0.003142272999866691,,,,,1680626455.0,,0.14678698400075518,,,,,,187.57224388980237,0.0004604719997587381,,0.0,0.002720739999858779,15040.0,,165,,,0.017488676999164454,,,,,469.0
0.0,4.866666666666666,0.0,28237.553664,204781.207552,547314.0,0.0,4.933333333333334,,,2.919999999999959,5527.928832,3831.898112,635,,,,4434.857984,3.0,864.985088,0.07765102885562218,1680626455.0,2.719744,,,0.0,569536.0,3542.0,0.07444217671740122,,0.0005906459991820157,0.0,,0.0026764690001073177,,4.4,165,0.4350000000000023,,0.01818214199920476,401433.0,1061.0,4230.0,87.89518553793327,
,,,,,,,,1.6569993022130802e-06,0.17380274199695123,,,,636,0.0001,7.2178955078125,0.00362825999945926,,,,,1680626455.0,,0.14872356799969566,,,,,,184.11677302859428,,,0.0,,15072.0,,165,,,,,,,,470.0
,,,,,,,,1.6700005289749242e-06,0.1701359480011888,,,,637,0.0001,7.234130859375,0.002907770000092569,,,,,1680626456.0,,0.1468891459999213,,,,,,188.08488374118562,0.0004468060005820007,,0.0,0.00256966699998884,15104.0,,166,,,0.017320889000075113,,,,,471.0
,,,,,,,,1.6939993656706065e-06,0.17044369599898346,,,,638,0.0001,7.04443359375,0.0027158140001120046,,,,,1680626456.0,,0.14707083200028137,,,,,,187.74528334677072,0.0004706899999291636,,0.0,0.002579188999334292,15136.0,,166,,,0.017605476999960956,,,,,472.0
0.0,4.866666666666666,0.0,28237.553664,204797.677568,550245.0,0.0,4.933333333333334,,,2.9359999999999786,5527.928832,3831.959552,639,,,,4437.221376,3.0,865.046528,0.016346562306425557,1680626456.0,2.719744,,,0.0,573075.0,3558.0,0.0757864302138997,,0.00047081899992917897,0.0,,0.0026543309995759046,,4.4,166,0.4370000000000118,,0.017710389000058058,403508.0,1065.0,4267.0,92.91785099666701,
,,,,,,,,2.140999640687369e-06,0.17196615799912252,,,,640,0.0001,7.1314697265625,0.0029392149999694084,,,,,1680626456.0,,0.14818926299994928,,,,,,186.0831245654932,,,0.0,,15168.0,,166,,,,,,,,473.0
,,,,,,,,2.221999238827266e-06,0.17111762599779468,,,,641,0.0001,7.439208984375,0.003454788999988523,,,,,1680626457.0,,0.14718530299978738,,,,,,187.00586694916169,0.0004584139996950398,,0.0,0.0026999259998774505,15200.0,,167,,,0.017316971999207453,,,,,474.0
,,,,,,,,2.153999957954511e-06,0.17035598199981905,,,,642,0.0001,7.3359375,0.0030189429999154527,,,,,1680626457.0,,0.14667586799987475,,,,,,187.84195086283492,0.0004586140003084438,,0.0,0.002697165999961726,15232.0,,167,,,0.01750323699980072,,,,,475.0
0.0,5.0,0.0,28237.553664,204806.135808,554368.0,0.0,4.966666666666667,,,2.9559999999999604,5527.928832,3831.898112,643,,,,4429.258752,3.0,864.985088,0.057216302578607374,1680626457.0,2.719744,,,0.0,576460.0,3574.0,0.08789183979976445,,0.00047183399965433637,0.0,,0.002648642000167456,,4.466666666666667,167,0.4399999999999977,,0.0178712370006906,406262.0,1074.0,4306.0,83.86276004628364,
,,,,,,,,1.7490001482656226e-06,0.17338490300062404,,,,644,0.0001,7.3553466796875,0.003152807999867946,,,,,1680626457.0,,0.14923863300009543,,,,,,184.5604746791872,,,0.0,,15264.0,,167,,,,,,,,476.0
,,,,,,,,1.5360001270892099e-06,0.17085144399970886,,,,645,0.0001,7.357421875,0.002659738999682304,,,,,1680626458.0,,0.14788342799965903,,,,,,187.29721710783159,0.0004758479999509291,,0.0,0.0025915260002875584,15296.0,,168,,,0.01723936700000195,,,,,477.0
,,,,,,,,1.8099999579135329e-06,0.1698415409991867,,,,646,0.0001,7.243896484375,0.0027674369994201697,,,,,1680626458.0,,0.14594201500040072,,,,,,188.410914148225,0.0005010779996155179,,0.0,0.0027310609993946855,15328.0,,168,,,0.01789814000039769,,,,,478.0
0.0,5.0,0.0,28237.553664,204804.435968,558138.0,0.0,4.966666666666667,,,2.97199999999998,5527.928832,3831.959552,647,,,,4431.454208,3.0,865.046528,0.016348199487399132,1680626458.0,2.719744,,,0.0,579798.0,3592.0,0.07105240414148632,,0.00045801099986420013,0.0,,0.0028093499995520688,,4.466666666666667,168,0.4420000000000073,,0.017396397999618785,408835.0,1078.0,4337.0,95.05730841010512,
,,,,,,,,1.4839997675153427e-06,0.17075730099895736,,,,648,0.0001,7.0927734375,0.003189516999555053,,,,,1680626458.0,,0.14690254100059974,,,,,,187.40047900028233,,,0.0,,15360.0,,168,,,,,,,,479.0
,,,,,,,,1.4610004654969089e-06,0.17235881100077677,,,,649,0.0001,7.3546142578125,0.0030694070001118234,,,,,1680626459.0,,0.14768881400050304,,,,,,185.65920601445657,0.0004934389999107225,,0.0,0.0028474539994931547,15392.0,,169,,,0.018258236000292527,,,,,480.0
,,,,,,,,1.4730003385921009e-06,0.17096322599991254,,,,650,0.0001,7.2557373046875,0.002968814999803726,,,,,1680626459.0,,0.1471707040000183,,,,,,187.17475534777503,0.000468244000330742,,0.0,0.002636280999467999,15424.0,,169,,,0.017717708999953174,,,,,481.0
0.0,5.0,0.0,28237.553664,204801.191936,562659.0,0.0,4.966666666666667,,,2.991999999999962,5527.928832,3831.898112,651,,,,4434.202624,3.0,864.985088,0.016338493933552196,1680626459.0,2.719744,,,0.0,583218.0,3609.0,0.08651104892116128,,0.0005698750001101871,0.0,,0.002634819999911997,,4.466666666666667,169,0.44299999999998363,,0.017768374999832304,412020.0,1082.0,4395.0,116.27848448583347,
,,,,,,,,1.7749998733052053e-06,0.17098319299930154,,,,652,0.0001,7.3289794921875,0.003063883000322676,,,,,1680626459.0,,0.14694446499925107,,,,,,187.15289753730778,,,0.0,,15456.0,,169,,,,,,,,482.0
,,,,,,,,1.7399997886968777e-06,0.1732659719991716,,,,653,0.0001,7.141845703125,0.0028677919999609003,,,,,1680626460.0,,0.1496087189998434,,,,,,184.68715830799712,0.0004663199997594347,,0.0,0.0026796959991770564,15488.0,,170,,,0.017641705000642105,,,,,483.0
0.0,5.0,0.0,28237.553664,204783.661056,566452.0,0.0,4.966666666666667,2.2629992599831894e-06,,3.0120000000000005,5527.928832,3831.898112,654,,,,4432.40448,3.0,864.985088,0.05722155692712798,1680626460.0,2.719744,0.1483049549997304,,0.0,586145.0,3628.0,0.07381804365201321,,0.0005043999999543303,0.0,,0.0027650990004985943,,4.466666666666667,170,0.4449999999999932,,0.017436807000194676,414679.0,1087.0,4425.0,100.00784254374122,
,,,,,,,,,0.17206170699955692,,,,655,0.0001,7.2421875,0.003048182999918936,,,,,1680626460.0,,,,,,,,185.97978921644898,,,0.0,,15520.0,,170,,,,,,,,484.0
,,,,,,,,1.9959998098784126e-06,0.16951612800039584,,,,656,0.0001,7.1993408203125,0.0027364340003259713,,,,,1680626460.0,,0.146075767000184,,,,,,188.7725986752439,0.00045098900045559276,,0.0,0.002665375000105996,15552.0,,170,,,0.017585566999514413,,,,,485.0
,,,,,,,,1.499999598308932e-06,0.17020502099876467,,,,657,0.0001,7.20654296875,0.0029518799992729328,,,,,1680626461.0,,0.14619071499964775,,,,,,188.00855469611707,0.0005592070001512184,,0.0,0.002575165000052948,15584.0,,171,,,0.017926554000041506,,,,,486.0
0.0,5.0,0.0,28237.553664,204784.758784,569700.0,0.0,4.966666666666667,1.5320001693908125e-06,,3.027999999999963,5527.928832,3831.959552,658,,,,4431.147008,3.0,865.046528,0.01634842896054067,1680626461.0,2.719744,0.14910697800041817,,0.0,590003.0,3646.0,0.40123099840274146,,0.00045404600041365484,0.0,,0.0025771820000954904,,4.466666666666667,171,0.44599999999996953,,0.017493150999143836,417000.0,1091.0,4467.0,96.33307772331911,
,,,,,,,,,0.1726375640000697,,,,659,0.0001,7.0203857421875,0.003004674999829149,,,,,1680626461.0,,,,,,,,185.3594273375352,,,0.0,,15616.0,,171,,,,,,,,487.0
,,,,,,,,1.800999598344788e-06,0.1709856209999998,,,,660,0.0001,7.1715087890625,0.002886962000047788,,,,,1680626461.0,,0.14683797199995752,,,,,,187.15023996082124,0.0004716499997812207,,0.0,0.0027181920004295534,15648.0,,171,,,0.018069044000185386,,,,,488.0
,,,,,,,,1.901000359794125e-06,0.16985457800183212,,,,661,0.0001,7.3067626953125,0.0029312710003068787,,,,,1680626462.0,,0.14492801199958194,,,,,,188.39645287426302,0.0005573200005528633,,0.0,0.0030075820004640264,15680.0,,172,,,0.01842849200056662,,,,,489.0
0.0,4.866666666666666,0.0,28237.553664,204806.025216,573729.0,0.0,4.933333333333334,1.5810001059435308e-06,,3.047999999999945,5527.928832,3831.898112,662,,,,4409.872384,3.0,864.985088,0.08173728344379025,1680626462.0,2.719744,0.14847384200038505,,0.0,594448.0,3666.0,0.15634650106193748,,0.0004583609998007887,0.0,,0.0026722439997683978,,4.433333333333334,172,0.44999999999998863,,0.017535612999381556,419747.0,1101.0,4586.0,123.67826405041238,
,,,,,,,,,0.17215264499918703,,,,663,0.0001,7.3458251953125,0.0030110039997452986,,,,,1680626462.0,,,,,,,,185.8815471592151,,,0.0,,15712.0,,172,,,,,,,,490.0
,,,,,,,,1.7410002328688279e-06,0.1733147380000446,,,,664,0.0001,7.36181640625,0.0028681289995802217,,,,,1680626462.0,,0.14946599700033403,,,,,,184.63519242080707,0.0004803359997822554,,0.0,0.0026021020003099693,15744.0,,172,,,0.017896432999805256,,,,,491.0
,,,,,,,,1.5619998521287926e-06,0.16945996100002958,,,,665,0.0001,7.65283203125,0.0030101379998086486,,,,,1680626463.0,,0.14571256300041568,,,,,,188.83516679196222,0.00046233499961090274,,0.0,0.0026951800000460935,15776.0,,173,,,0.01757818300029612,,,,,492.0
0.0,4.866666666666666,0.0,28237.553664,204800.831488,577384.0,0.0,4.933333333333334,2.1200003175181337e-06,,3.0639999999999645,5527.928832,3831.959552,666,,,,4415.062016,3.0,865.046528,0.01634716114484415,1680626463.0,2.719744,0.14638933700007328,,0.0,598073.0,3680.0,0.06864530557911609,,0.00046730299982300494,0.0,,0.002440839999508171,,4.433333333333334,173,0.45100000000002183,,0.017454770999393077,422338.0,1105.0,4621.0,82.64829339221988,
,,,,,,,,,0.16962782999962656,,,,667,0.0001,6.921142578125,0.0028734590005115024,,,,,1680626463.0,,,,,,,,188.64828961185466,,,0.0,,15808.0,,173,,,,,,,,493.0
,,,,,,,,1.7209995348821394e-06,0.17035375799969188,,,,668,0.0001,7.624755859375,0.0025522150008328026,,,,,1680626463.0,,0.14696351400016283,,,,,,187.84440317458615,0.00045368599967332557,,0.0,0.002902284999436233,15840.0,,173,,,0.017480337000051804,,,,,494.0
,,,,,,,,1.714000063657295e-06,0.17108140699929208,,,,669,0.0001,6.941650390625,0.003227962999517331,,,,,1680626464.0,,0.14665579099983006,,,,,,187.0454572549337,0.00045636600043508224,,0.0,0.002744682999946235,15872.0,,174,,,0.01799488999949972,,,,,495.0
0.0,4.866666666666666,0.0,28237.553664,204788.85888,580767.0,0.0,4.933333333333334,1.606000296305865e-06,,3.079999999999984,5527.928832,3831.898112,670,,,,4427.14112,3.0,864.985088,0.07356800031550204,1680626464.0,2.719744,0.1477395380006783,,0.0,601316.0,3703.0,0.07814205242304822,,0.00046958499933680287,0.0,,0.002622281000185467,,4.433333333333334,174,0.45299999999997453,,0.017495697000413202,424790.0,1112.0,4651.0,100.44584093311437,
,,,,,,,,,0.17117417800091062,,,,671,0.0001,7.337158203125,0.0028454710000005434,,,,,1680626464.0,,,,,,,,186.94408452091275,,,0.0,,15904.0,,174,,,,,,,,496.0
,,,,,,,,2.1020005078753456e-06,0.171167981000508,,,,672,0.0001,7.4613037109375,0.0028106069994464633,,,,,1680626464.0,,0.14785956400010036,,,,,,186.95085268257634,0.0004679690000557457,,0.0,0.0026276070002495544,15936.0,,174,,,0.017400132000148005,,,,,497.0
,,,,,,,,2.2980002540862188e-06,0.1699805180014664,,,,673,0.0001,7.3741455078125,0.0031190490008157212,,,,,1680626465.0,,0.1464653940001881,,,,,,188.25686835313644,0.00045713600047747605,,0.0,0.0025192200000674347,15968.0,,175,,,0.01741742099966359,,,,,498.0
0.0,4.866666666666666,0.0,28237.553664,204791.001088,583485.0,0.0,4.933333333333334,1.7040001694113016e-06,,3.095999999999947,5527.928832,3831.959552,674,,,,4425.048064,3.0,865.046528,0.016348059484743275,1680626465.0,2.719744,0.14755141499972524,,0.0,604951.0,3718.0,0.08023959663950088,,0.0004662789997382788,0.0,,0.0028402869993442437,,4.433333333333334,175,0.45400000000000773,,0.017542073999720742,426888.0,1116.0,4688.0,83.98153813940012,
,,,,,,,,,0.17115596699841262,,,,675,0.0001,7.091552734375,0.0027542079997147084,,,,,1680626465.0,,,,,,,,186.96397537981707,,,0.0,,16000.0,,175,,,,,,,,499.0
,,,,,,,,1.9919998521800153e-06,0.17280150299939123,,,,676,0.0001,7.2593994140625,0.003362860999914119,,,,,1680626465.0,,0.14794523599994136,,,,,,185.18357447453877,0.0005270949995974661,,0.0,0.0027691690002029645,16032.0,,175,,,0.018195149999883142,,,,,500.0
,,,,,,,,1.7809998098528013e-06,0.16997209300006944,,,,677,0.0001,7.2042236328125,0.0030156960001477273,,,,,1680626466.0,,0.1465442520002398,,,,,,188.26619967541924,0.0004439590002220939,,0.0,0.0025664569993750774,16064.0,,176,,,0.01739994800027489,,,,,501.0
0.0,4.866666666666666,0.0,28237.553664,204786.249728,586916.0,0.0,4.933333333333334,,,3.1119999999999663,5527.928832,3831.898112,678,,,,4429.4144,3.0,864.985088,0.01634778336110451,1680626466.0,2.719744,,,0.0,608480.0,3733.0,0.07266302339601423,,0.0005730590000894153,0.0,,0.002620233999550692,,4.433333333333334,176,0.4549999999999841,,0.01735254600043845,429238.0,1120.0,4730.0,96.29293004499712,
,,,,,,,,1.3270000636111945e-06,0.1698774959995717,,,,679,0.0001,7.103515625,0.00292165499922703,,,,,1680626466.0,,0.1464086750002025,,,,,,188.37103650315566,,,0.0,,16096.0,,176,,,,,,,,502.0
,,,,,,,,1.600000359758269e-06,0.17317080000066198,,,,680,0.0001,7.144775390625,0.003213129999494413,,,,,1680626467.0,,0.1492682779999086,,,,,,184.78865951925886,0.0004840600004172302,,0.0,0.0025531370001772302,16128.0,,177,,,0.017650595000304747,,,,,503.0
,,,,,,,,1.5540008462266997e-06,0.17049151500032167,,,,681,0.0001,7.0509033203125,0.0027669390001392458,,,,,1680626467.0,,0.14681042700067337,,,,,,187.69262505491622,0.0004998449994673138,,0.0,0.0028122779995101155,16160.0,,177,,,0.017600471999685396,,,,,504.0
0.0,5.033333333333333,0.0,28237.553664,204825.23136,591813.0,0.0,4.966666666666667,,,3.131999999999948,5527.928832,3831.959552,682,,,,4409.81504,3.0,865.046528,0.14711808086106323,1680626467.0,2.719744,,,0.0,613381.0,3750.0,0.12108986570979745,,0.0004749260006065015,0.0,,0.0028347769994070404,,4.466666666666667,177,0.464999999999975,,0.01764023499981704,432526.0,1140.0,4778.0,119.39703401659311,
,,,,,,,,1.952000275196042e-06,0.1717088679997687,,,,683,0.0001,7.33349609375,0.0032008589996621595,,,,,1680626467.0,,0.14755611900000076,,,,,,186.36195307072379,,,0.0,,16192.0,,177,,,,,,,,505.0
,,,,,,,,1.8379996618023142e-06,0.17265350800062151,,,,684,0.0001,7.0908203125,0.003088155999648734,,,,,1680626468.0,,0.14892834200054494,,,,,,185.34230998587535,0.00048032100039563375,,0.0,0.002604004999739118,16224.0,,178,,,0.01755084600063128,,,,,506.0
,,,,,,,,2.2329995772452094e-06,0.16939058499792736,,,,685,0.0001,7.1722412109375,0.0026526799993007444,,,,,1680626468.0,,0.1462483000004795,,,,,,188.9125065622245,0.0004808229996342561,,0.0,0.0026519389994064113,16256.0,,178,,,0.017354609999529202,,,,,507.0
0.0,5.033333333333333,0.0,28237.553664,204807.49568,594537.0,0.0,4.966666666666667,,,3.1479999999999677,5527.928832,3831.898112,686,,,,4427.657216,3.0,864.985088,0.0163459362877287,1680626468.0,2.719744,,,0.0,616664.0,3770.0,0.06288556252453595,,0.0004605049998644972,0.0,,0.0026045770000564517,,4.466666666666667,178,0.46699999999998454,,0.017471811999712372,434513.0,1144.0,4812.0,87.04416996337821,
,,,,,,,,1.7519996617920697e-06,0.1699160039988783,,,,687,0.0001,7.2982177734375,0.00282137199974386,,,,,1680626468.0,,0.14655598599983932,,,,,,188.32834604685766,,,0.0,,16288.0,,178,,,,,,,,508.0
,,,,,,,,1.5480000001844019e-06,0.1728452469997137,,,,688,0.0001,7.427001953125,0.0029015469999649213,,,,,1680626469.0,,0.14921567400051572,,,,,,185.13670786708414,0.00046298599954752717,,0.0,0.002745220999713638,16320.0,,179,,,0.01751827099997172,,,,,509.0
,,,,,,,,1.8390001059742644e-06,0.17010678500082577,,,,689,0.0001,7.40185546875,0.003073681000387296,,,,,1680626469.0,,0.14654702600000746,,,,,,188.11712889550324,0.000492486000439385,,0.0,0.002589529000033508,16352.0,,179,,,0.01740222399985214,,,,,510.0
0.0,5.033333333333333,0.0,28237.553664,204812.996608,597780.0,0.0,4.966666666666667,,,3.1679999999999495,5527.928832,3831.959552,690,,,,4422.139904,3.0,865.046528,0.06947503821645387,1680626469.0,2.719744,,,0.0,620212.0,3789.0,0.06543616305700264,,0.0004580059994623298,0.0,,0.002646472999913385,,4.466666666666667,179,0.4689999999999941,,0.017748685999322333,436826.0,1150.0,4850.0,93.72113211483921,
,,,,,,,,0.17190062000008766,0.344283199999154,,,,691,0.0001,7.031494140625,0.0030147249999572523,,,,,1680626469.0,,0.14851469000041106,,,,,,92.94673687266364,,,0.0,,16384.0,,179,,,,,,,,511.0
,,,,,,,,1.8959999579237774e-06,0.17419025399885868,,,,692,0.0001,7.138671875,0.002690613999220659,,,,,1680626470.0,,0.15093171300031827,,,,,,183.70717801588182,0.000470713999675354,,0.0,0.0030109609997452935,16416.0,,180,,,0.01708435599994118,,,,,512.0
,,,,,,,,1.8109994925907813e-06,0.16986602999986644,,,,693,0.0001,7.303466796875,0.002830186000210233,,,,,1680626470.0,,0.14624123999965377,,,,,,188.38375159544944,0.00046475199997075833,,0.0,0.0026251310000589,16448.0,,180,,,0.017702910000480188,,,,,513.0
0.0,5.033333333333333,0.0,28237.553664,204809.986048,601218.0,0.0,4.966666666666667,,,3.183999999999969,5527.928832,3831.898112,694,,,,4424.704,3.0,864.985088,0.01634440451165318,1680626470.0,2.719744,,,0.0,623609.0,3813.0,0.42089235830196825,,,0.0,,0.0028387170004862128,,4.466666666666667,180,0.47100000000000364,,,439238.0,1154.0,4886.0,91.57720370519607,
,,,,,,,,2.1340001694625244e-06,0.17045468900050764,,,,695,0.0001,6.8778076171875,0.003338511999572802,,,,,1680626470.0,,0.1450630369999999,,,,,,187.7331752364096,0.0004800529995918623,,0.0,,16480.0,,180,,,0.018732236000687408,,,,,514.0
,,,,,,,,1.9630006136139855e-06,0.1719191980009782,,,,696,0.0001,7.21630859375,0.0030152899998938665,,,,,1680626471.0,,0.14855022200026724,,,,,,186.13395346235805,0.00044936999984201975,,0.0,0.0025033860001713037,16512.0,,181,,,0.01739896700019017,,,,,515.0
0.0,5.033333333333333,0.0,28237.553664,204787.79392,604083.0,0.0,4.966666666666667,1.7060001482605003e-06,,3.1959999999999695,5527.928832,3831.898112,697,,,,4428.06272,3.0,864.985088,0.012261164209132923,1680626471.0,2.719744,0.14794770699973014,,0.0,627079.0,3846.0,0.07335943947463688,,0.00045498999952542363,0.0,,0.002579739999418962,,4.466666666666667,181,0.47199999999998,,0.017354533000798256,441388.0,1157.0,4915.0,62.31042226575473,
,,,,,,,,,0.17121240599954035,,,,698,0.0001,7.1484375,0.0028737299999193056,,,,,1680626471.0,,,,,,,,186.90234398134623,,,0.0,,16544.0,,181,,,,,,,,516.0
,,,,,,,,1.9059998521697707e-06,0.16913079599999037,,,,699,0.0001,7.378662109375,0.002852468000128283,,,,,1680626471.0,,0.14586499399956665,,,,,,189.20268074657332,0.0004664469997806009,,0.0,0.0026215500001853798,16576.0,,181,,,0.017323431000477285,,,,,517.0
,,,,,,,,1.8099999579135329e-06,0.17165562999889517,,,,700,0.0001,7.1749267578125,0.0028173410000817967,,,,,1680626472.0,,0.14795990499987965,,,,,,186.419752152644,0.00045597699954669224,,0.0,0.0026186959994447534,16608.0,,182,,,0.017801900999984355,,,,,518.0
0.0,4.9,0.0,28237.553664,204787.212288,607744.0,0.0,4.933333333333334,1.4110000847722404e-06,,3.2199999999999704,5527.928832,3831.959552,701,,,,4428.644352,3.0,865.046528,0.08582208560296903,1680626472.0,2.719744,0.148229352999806,,0.0,630246.0,3864.0,0.08807299968476848,,0.0005062050004198682,0.0,,0.0027813729993795278,,4.433333333333334,182,0.47399999999998954,,0.01740469500055042,443863.0,1167.0,4943.0,104.08865243151976,
,,,,,,,,,0.1720617110004241,,,,702,0.0001,7.337646484375,0.003138674000183528,,,,,1680626472.0,,,,,,,,185.97978489195148,,,0.0,,16640.0,,182,,,,,,,,519.0
,,,,,,,,1.6549993233638816e-06,0.17075165800088143,,,,703,0.0001,7.0865478515625,0.00282499100012501,,,,,1680626472.0,,0.14724829000078898,,,,,,187.40667220832967,0.00046401500003412366,,0.0,0.002554104999944684,16672.0,,182,,,0.01765860200066527,,,,,520.0
,,,,,,,,2.128999767592177e-06,0.16940114100088977,,,,704,0.0001,7.220703125,0.002890805000788532,,,,,1680626473.0,,0.14589359699948545,,,,,,188.90073473490904,0.00045738600056211,,0.0,0.002650940000421542,16704.0,,183,,,0.017506283999864536,,,,,521.0
0.0,4.9,0.0,28237.553664,204819.111936,609617.0,0.0,4.933333333333334,1.520999830972869e-06,,3.23599999999999,5527.928832,3831.898112,705,,,,4416.073728,3.0,864.985088,0.06944490640430351,1680626473.0,2.719744,0.14611128799970174,,0.0,633424.0,3882.0,0.05528306025187037,,0.0004701790003309725,0.0,,0.0026137160002690507,,4.433333333333334,183,0.4759999999999991,,0.01799063999987993,445550.0,1174.0,4975.0,37.558412755681545,
,,,,,,,,,0.17026966200046445,,,,706,0.0001,7.2060546875,0.003082318000451778,,,,,1680626473.0,,,,,,,,187.93717931919494,,,0.0,,16736.0,,183,,,,,,,,522.0
,,,,,,,,1.4289998944150284e-06,0.17076105900014227,,,,707,0.0001,7.125,0.0026024039998446824,,,,,1680626473.0,,0.1479547779999848,,,,,,187.39635480928553,0.0005229889993643155,,0.0,0.002614044000438298,16768.0,,183,,,0.017065415000615758,,,,,523.0
,,,,,,,,1.7149995983345434e-06,0.17023080899980414,,,,708,0.0001,6.9486083984375,0.0034172949999629054,,,,,1680626474.0,,0.14512948900028277,,,,,,187.98007357197497,0.00046155099971656455,,0.0,0.002678347999790276,16800.0,,184,,,0.018542411000453285,,,,,524.0
0.0,4.9,0.0,28237.553664,204786.274304,616200.0,0.0,4.933333333333334,1.6839994714246131e-06,,3.2519999999999527,5527.928832,3831.959552,709,,,,4430.020608,3.0,865.046528,0.01633555771071482,1680626474.0,2.719744,0.14697023599910608,,0.0,637767.0,3901.0,0.3562156601683342,,0.0005036499997004285,0.0,,0.002705658999730076,,4.433333333333334,184,0.47699999999997544,,0.018151674000364437,450340.0,1178.0,5033.0,138.7462269613408,
,,,,,,,,,0.1713324839984125,,,,710,0.0001,7.3623046875,0.0029995810000400525,,,,,1680626474.0,,,,,,,,186.7713538799595,,,0.0,,16832.0,,184,,,,,,,,525.0
,,,,,,,,2.4630007828818634e-06,0.17434928900092928,,,,711,0.0001,7.1436767578125,0.002846512000360235,,,,,1680626474.0,,0.15095243799987657,,,,,,183.53960709199933,0.00045105600020178827,,0.0,0.0026037919997179415,16864.0,,184,,,0.017493027999989863,,,,,526.0
,,,,,,,,1.556999450258445e-06,0.1696478849989944,,,,712,0.0001,6.994873046875,0.002613873999507632,,,,,1680626475.0,,0.14663473299970065,,,,,,188.62598847129559,0.00045935700018162606,,0.0,0.002684262000002491,16896.0,,185,,,0.01725410200015176,,,,,527.0
0.0,4.9,0.0,28237.553664,204786.827264,619825.0,0.0,4.933333333333334,1.440000232832972e-06,,3.2679999999999723,5527.928832,3831.959552,713,,,,4429.4144,3.0,865.046528,0.016337087836195547,1680626475.0,2.719744,0.1483111369998369,,0.0,640072.0,3917.0,0.06376888678917737,,0.0004496359997574473,0.0,,0.0025384219998159097,,4.433333333333334,185,0.47800000000000864,,0.017211463999956322,453018.0,1182.0,5071.0,97.56704293209224,
,,,,,,,,,0.17141003499909857,,,,714,0.0001,6.9432373046875,0.0028979359994991682,,,,,1680626475.0,,,,,,,,186.68685296148666,,,0.0,,16928.0,,185,,,,,,,,528.0
