02_timing/forward_time_s,01_general/minibatch_loss,02_timing/dataload_time_s,cpu/interrupts/soft_interrupts_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,01_general/lr,02_timing/step_time_s,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_percent,01_general/dataset_iteration_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,_step,02_timing/opt_step_time_s,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,process/memory/dirty_pages_proc_count,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,_timestamp,cpu/logical_core_count,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,01_general/step,03_hivemind/num_peers,memory/total_memory_sys_MB,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,02_timing/loss_calc_time_s,disk/time/disk_write_time_sys_s,_runtime,03_hivemind/global_epoch,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples
,7.325927734375,0.00279569399981483,,,,,,,0.0001,0.20655962600039857,0.14365899600034027,,,0.0,,,228,0.04008921800004828,,,,,,1681395511.0,,,,,,133.0,9.0,,,,,,94,1.0,,,,,,,4288.0
0.016735214999698655,7.3856201171875,0.0026448110002093017,,,,,,,0.0001,0.21072545800006992,0.147579640999993,,,0.0,,,229,0.040405354000085936,,,,,,1681395512.0,,,,,,134.0,9.0,,,,0.00032438000016554724,,95,1.0,,0.0030360569999174913,,,,,4320.0
0.018230933000268124,7.243896484375,0.0010145330002160335,,,,,,,0.0001,0.2065980870002022,0.14377100699994116,,,0.0,,,230,0.04014413599998079,,,,,,1681395512.0,,,,,,135.0,9.0,,,,0.0003938959998777136,,95,1.0,,0.0030435819999183877,,,,,4352.0
,,,599861.0,2451.709952,3.6000000000000005,2.2551740377314937,1.7333333333333332,34260.733952,,,,1.1119999999999948,6.1,,0.1103538907232321,0.0,231,,2.0,6818.701312,0.0,6369.898496,2.719744,1681395512.0,,9584.398336,0.0009999999999994458,532.0,0.0,,,,1353.0,2.433333333333333,,0.32499999999998863,95,,2815145.0,,3085.0,6.399743349667978,198102.974464,1450061.0,
0.017384193999987474,,,607392.0,2451.714048,3.3000000000000003,2.4064304291352636,1.7333333333333332,34299.285504,,,0.14215995200038378,1.1159999999999997,6.2,,0.00408713835119648,0.0,232,0.04002311800013558,2.0,6818.701312,0.0,6369.902592,2.719744,1681395513.0,,9603.432448,0.0009999999999994458,533.0,0.0,,,,1353.0,2.4,0.00041874000044117565,0.32600000000002183,96,,2821460.0,0.0027720580001187045,3106.0,206.33933148572945,198026.399744,1455050.0,
,7.1324462890625,0.8013904429999457,,,,,,,0.0001,1.0041485050010124,,,,0.0,,,233,,,,,,,1681395513.0,,,,,,136.0,9.0,,,,,,96,1.0,,,,,,,4384.0
0.017247829000098136,7.1019287109375,0.0024088569998639286,,,,,,,0.0001,0.20667984100009562,0.1433830979999584,,,0.0,,,234,0.040170581999973365,,,,,,1681395514.0,,,,,,137.0,9.0,,,,0.0004166359999544511,,97,1.0,,0.0030528390002473316,,,,,4416.0
0.016869796000264614,7.054931640625,0.0026874959999076964,,,,,,,0.0001,0.2074355230006404,0.1440829019998091,,,0.0,,,235,0.04032316600023478,,,,,,1681395514.0,,,,,,138.0,9.0,,,,0.0003835540001091431,,97,1.0,,0.0030886090003150457,,,,,4448.0
0.017047312000158854,,,612269.0,2451.759104,3.3000000000000003,2.6582411005904567,1.7333333333333332,34260.733952,,,0.14647803000025306,1.1359999999999957,6.2,,0.01634745280281864,0.0,236,0.040045233000000735,2.0,6818.701312,0.0,6369.947648,2.719744,1681395514.0,,9613.692928,0.0009999999999994458,537.0,0.0,,,,1354.0,2.4,0.0003923469998881046,0.3269999999999982,97,,2826337.0,0.0030962350001573213,3138.0,102.88464184590738,198016.126976,1459765.0,
,7.4302978515625,0.0025377780002600048,,,,,,,0.0001,0.20959693500071808,,,,0.0,,,237,,,,,,,1681395514.0,,,,,,139.0,9.0,,,,,,97,1.0,,,,,,,4480.0
0.016861313999925187,7.182373046875,0.002897891999964486,,,,,,,0.0001,0.2071908880002411,0.14390292500002033,,,0.0,,,238,0.04005468400009704,,,,,,1681395515.0,,,,,,140.0,9.0,,,,0.00037999599999238853,,98,1.0,,0.0030940770002416684,,,,,4512.0
0.01696695499958878,7.370361328125,0.002693689999887283,,,,,,,0.0001,0.20837731099982193,0.14514205399973434,,,0.0,,,239,0.04013142500025424,,,,,,1681395515.0,,,,,,141.0,9.0,,,,0.000383730000066862,,98,1.0,,0.003059457000290422,,,,,4544.0
0.01703407100012555,,,617130.0,2451.70176,3.3000000000000003,2.5920183564610433,1.7333333333333332,34260.733952,,,0.14710538000008455,1.152000000000001,6.2,,0.016348794563557485,0.0,240,0.0399948540002697,2.0,6818.701312,0.0,6369.890304,2.719744,1681395515.0,,9608.06912,0.0009999999999994458,541.0,0.0,,,,1356.0,2.4,0.0003803149998020672,0.32799999999997453,98,,2831515.0,0.003005855000083102,3186.0,88.8711691259936,198021.4272,1464532.0,
,7.180419921875,0.002583619999768416,,,,,,,0.0001,0.21010409500013338,,,,0.0,,,241,,,,,,,1681395515.0,,,,,,142.0,9.0,,,,,,98,1.0,,,,,,,4576.0
0.017004713999995147,7.296142578125,0.0025395659999958298,,,,,,,0.0001,0.20687699400014026,0.14380450799990285,,,0.0,,,242,0.0400753750000149,,,,,,1681395516.0,,,,,,143.0,9.0,,,,0.0003939680000257795,,99,1.0,,0.003058863000205747,,,,,4608.0
0.01697493299980124,7.3802490234375,0.002914833999966504,,,,,,,0.0001,0.2077383769997141,0.1442526139999245,,,0.0,,,243,0.040152472000045236,,,,,,1681395516.0,,,,,,144.0,9.0,,,,0.0004026860001431487,,99,1.0,,0.0030408379998334567,,,,,4640.0
0.017061119999652874,,,621879.0,2451.705856,3.3000000000000003,3.133978911803454,1.7333333333333332,34260.733952,,,0.14573962100030258,1.1680000000000064,6.2,,0.016348292828675365,0.0,244,0.04010141000026124,2.0,6818.701312,0.0,6369.8944,2.719744,1681395516.0,,9610.170368,0.0009999999999994458,545.0,0.0,,,,1364.0,2.4,0.0004103989999748592,0.32900000000000773,99,,2836374.0,0.003101516999777232,3227.0,87.90469074089432,198019.739648,1469410.0,
,7.2176513671875,0.0027880550001100346,,,,,,,0.0001,0.20920212200007882,,,,0.0,,,245,,,,,,,1681395516.0,,,,,,145.0,9.0,,,,,,99,1.0,,,,,,,4672.0
0.016953505000401492,7.16552734375,0.0025212000000465196,,,,,,,0.0001,0.20866401200055407,0.14566758000000846,,,0.0,,,246,0.040059898999970756,,,,,,1681395517.0,,,,,,146.0,9.0,,,,0.0003969180002059147,,100,1.0,,0.0030649099999209284,,,,,4704.0
0.016851068000050873,7.49267578125,0.0027686339999490883,,,,,,,0.0001,0.20743778999940332,0.14430446699998356,,,0.0,,,247,0.04002877699986129,,,,,,1681395517.0,,,,,,147.0,9.0,,,,0.00039032799986671307,,100,1.0,,0.0030945159996917937,,,,,4736.0
0.016950793999967573,,,626714.0,2451.70176,3.3000000000000003,2.802621519607104,1.7333333333333332,34260.733952,,,0.14438091900001382,1.195999999999998,6.2,,0.10625629466183427,0.0,248,,2.0,6818.701312,0.0,6369.890304,2.719744,1681395517.0,,9610.539008,0.0009999999999994458,555.0,0.0,,,,1369.0,2.4,0.00037955299967507017,0.33300000000002683,100,,2841161.0,0.003076160000091477,3277.0,85.34852484639109,198018.92864,1474006.0,
,7.279296875,0.0027522850000423205,,,,,,,0.0001,0.2074273379994338,,,,0.0,,,249,0.039887626999643544,,,,,,1681395517.0,,,,,,148.0,9.0,,,,,,100,1.0,,,,,,,4768.0
0.016987763000088307,7.280517578125,0.002608244999919407,,,,,,,0.0001,0.2086211589994491,0.14556289099982678,,,0.0,,,250,0.039984228999855986,,,,,,1681395518.0,,,,,,149.0,9.0,,,,0.0003833900000245194,,101,1.0,,0.0030946409997341107,,,,,4800.0
0.016913322000164044,7.30078125,0.0026140420000047015,,,,,,,0.0001,0.2108181799999329,0.14758993699979328,,,0.0,,,251,0.04028608199996597,,,,,,1681395518.0,,,,,,150.0,9.0,,,,0.0003851270002996898,,101,1.0,,0.00302966999970522,,,,,4832.0
0.016893923000225186,,,631804.0,2451.705856,3.3000000000000003,2.6078246128920695,1.7333333333333332,34260.733952,,,,1.2120000000000033,6.2,,0.01634709503715007,0.0,252,,2.0,6818.701312,0.0,6369.8944,2.719744,1681395518.0,,9609.977856,0.0009999999999994458,559.0,0.0,,,,1370.0,2.4,0.0003857859996969637,0.33499999999997954,101,,2845949.0,0.0030562249999093183,3319.0,90.05782276287233,198018.977792,1479999.0,
,7.140625,0.0027968750000582077,,,,,,,0.0001,0.20843649299968092,0.14539878400000816,,,0.0,,,253,0.03990489999978308,,,,,,1681395518.0,,,,,,151.0,9.0,,,,,,101,1.0,,,,,,,4864.0
0.01697072900014973,7.4117431640625,0.0029114439998920716,,,,,,,0.0001,0.20832044199960364,0.14469339900006162,,,0.0,,,254,0.04023891099996035,,,,,,1681395519.0,,,,,,152.0,9.0,,,,0.0003797879999183351,,102,1.0,,0.003126170999621536,,,,,4896.0
0.01690942899995207,7.1077880859375,0.0027408500000092317,,,,,,,0.0001,0.20989298800031975,0.14658405099999072,,,0.0,,,255,0.040198213000167016,,,,,,1681395519.0,,,,,,153.0,9.0,,,,0.00038923000010981923,,102,1.0,,0.0030712150000908878,,,,,4928.0
0.01684432399997604,,,636583.0,2451.70176,3.3000000000000003,2.6719078665214453,1.7333333333333332,34260.733952,,,,1.2360000000000042,6.2,,0.016346142367993064,0.0,256,,2.0,6818.701312,0.0,6369.890304,2.719744,1681395519.0,,9612.0832,0.0009999999999994458,563.0,0.0,,,,1375.0,2.4,0.00038393699969674344,0.33600000000001273,102,,2850737.0,0.0030433179999818094,3355.0,86.98428855494555,198036.64384,1485541.0,
,7.34423828125,0.002889995999794337,,,,,,,0.0001,0.2096404339995388,0.14635425100004795,,,0.0,,,257,0.04012460800004192,,,,,,1681395519.0,,,,,,154.0,9.0,,,,,,102,1.0,,,,,,,4960.0
0.017288195999753952,6.9671630859375,0.003531279000071663,,,,,,,0.0001,0.20884387400019477,0.1443793650000771,,,0.0,,,258,0.04013390199997957,,,,,,1681395520.0,,,,,,155.0,9.0,,,,0.0003962140003750392,,103,1.0,,0.003114917999937461,,,,,4992.0
0.016986538000310247,7.471435546875,0.002797499000280368,,,,,,,0.0001,0.20862000800070746,0.14515264800002114,,,0.0,,,259,0.04017711100004817,,,,,,1681395520.0,,,,,,156.0,9.0,,,,0.00038009899981261697,,103,1.0,,0.003126113000234909,,,,,5024.0
0.01743121399977099,,,641724.0,2451.70176,3.3000000000000003,3.5070770064606176,1.7333333333333332,34260.733952,,,,1.2519999999999953,6.2,,0.08990294899422033,0.0,260,,2.0,6818.701312,0.0,6370.16064,2.719744,1681395520.0,,9615.802368,0.0009999999999994458,570.0,0.0,,,,1385.0,2.4,0.0003853899997920962,0.33899999999999864,103,,2856021.0,0.003081385000314185,3421.0,92.0378407400839,198032.863232,1492920.0,
,7.1295166015625,0.0027430209997874044,,,,,,,0.0001,0.21040150099997845,0.14643014100010987,,,0.0,,,261,0.04033035000020391,,,,,,1681395520.0,,,,,,157.0,9.0,,,,,,103,1.0,,,,,,,5056.0
0.01700954699981594,7.53857421875,0.002958919999855425,,,,,,,0.0001,0.2095626719997199,0.14584096299995508,,,0.0,,,262,0.04030128300018987,,,,,,1681395521.0,,,,,,158.0,9.0,,,,0.00041069700000662124,,104,1.0,,0.0030412619998969603,,,,,5088.0
0.016955510000116192,7.0052490234375,0.0028590829997483524,,,,,,,0.0001,0.2077039649989274,0.14436163899972598,,,0.0,,,263,0.04005135199986398,,,,,,1681395521.0,,,,,,159.0,9.0,,,,0.00038956499975029146,,104,1.0,,0.003086815999722603,,,,,5120.0
0.017131564000010258,,,647183.0,2451.697664,3.3000000000000003,2.859370214140884,1.7333333333333332,34260.733952,,,,1.2720000000000056,6.2,,0.01634765113618598,0.0,264,,2.0,6818.701312,0.0,6370.156544,2.719744,1681395521.0,,9617.895424,0.0009999999999994458,574.0,0.0,,,,1402.0,2.4,0.00041848899991236976,0.339999999999975,104,,2861017.0,0.0029581290000351146,3468.0,91.79530191097834,198030.802944,1499748.0,
,7.224365234375,0.002826420000019425,,,,,,,0.0001,0.20974098999977286,0.14618500999995376,,,0.0,,,265,0.040221377999841934,,,,,,1681395522.0,,,,,,160.0,9.0,,,,,,105,1.0,,,,,,,5152.0
0.01685409099991375,7.390625,0.002643124999849533,,,,,,,0.0001,0.20982348099914816,0.14659062599957906,,,0.0,,,266,0.04025430499996219,,,,,,1681395522.0,,,,,,161.0,9.0,,,,0.0003961259999414324,,105,1.0,,0.0030852079999021953,,,,,5184.0
0.01697235500023453,7.6219482421875,0.002631276000101934,,,,,,,0.0001,0.20896551700025157,0.14558212500014633,,,0.0,,,267,0.04030759599982048,,,,,,1681395522.0,,,,,,162.0,9.0,,,,0.00038593099998252,,105,1.0,,0.0030862339999657706,,,,,5216.0
,,,652492.0,2451.70176,3.3000000000000003,2.736961270750229,1.7333333333333332,34260.733952,,,,1.2920000000000016,6.2,,0.06946634619912224,0.0,268,,2.0,6818.701312,0.0,6370.16064,2.719744,1681395522.0,,9620.021248,0.0009999999999994458,586.0,0.0,,,,1415.0,2.4,,0.34300000000001774,105,,2865919.0,0.003093186000114656,3513.0,95.80316577092098,198028.169216,1506306.0,
0.017857165999885183,7.3028564453125,0.00268424599971695,,,,,,,0.0001,0.2097212710000349,0.14529253000000608,,,0.0,,,269,0.04039691700018011,,,,,,1681395523.0,,,,,,163.0,9.0,,,,0.0003972260001319228,,106,1.0,,,,,,,5248.0
0.01688690899982248,7.3306884765625,0.0028516060001493315,,,,,,,0.0001,0.20963377999942168,0.1460721339999509,,,0.0,,,270,0.04035274699981528,,,,,,1681395523.0,,,,,,164.0,9.0,,,,0.00038739699994039256,,106,1.0,,0.003082986999743298,,,,,5280.0
0.016970912000033422,,,658394.0,2451.70176,3.5666666666666664,3.0112044022711006,1.7666666666666668,34260.733952,,,0.1451193470002181,1.304000000000002,6.2,,0.012261371305637897,0.0,271,0.04042199600007734,2.0,6818.701312,0.0,6370.16064,2.719744,1681395523.0,,9620.893696,0.0009999999999994458,589.0,0.0,,,,1431.0,2.5,0.00038663799978166935,0.3439999999999941,106,,2871327.0,0.0030716050000592077,3570.0,99.20811230223275,198008.918016,1513610.0,
,7.200927734375,0.002838675000020885,,,,,,,0.0001,0.20880917300019064,,,,0.0,,,272,,,,,,,1681395523.0,,,,,,165.0,9.0,,,,,,106,1.0,,,,,,,5312.0
0.016885185999854002,7.267578125,0.0028131469998697867,,,,,,,0.0001,0.20905248599956394,0.14580464899972867,,,0.0,,,273,0.040059340999960114,,,,,,1681395524.0,,,,,,166.0,9.0,,,,0.00038052500030971714,,107,1.0,,0.0031096379998416523,,,,,5344.0
0.01693096000008154,7.0621337890625,0.002769697000076121,,,,,,,0.0001,0.21108736799988037,0.14745993700034887,,,0.0,,,274,0.040453387999605184,,,,,,1681395524.0,,,,,,167.0,9.0,,,,0.0003753859996322717,,107,1.0,,0.0030980000001363805,,,,,5376.0
0.016901348999908805,,,663869.0,2451.697664,3.5666666666666664,3.0236328490776043,1.7666666666666668,34260.733952,,,0.1462208380003176,1.323999999999998,6.2,,0.01634883734795798,0.0,275,0.04024869100021533,2.0,6818.701312,0.0,6370.156544,2.719744,1681395524.0,,9620.80768,0.0009999999999994458,593.0,0.0,,,,1438.0,2.5,0.0003910210002686654,0.3450000000000273,107,,2876492.0,0.00312908099976994,3624.0,90.01617954128251,198008.205312,1520900.0,
,7.1644287109375,0.002679608999642369,,,,,,,0.0001,0.2095705890001227,,,,0.0,,,276,,,,,,,1681395524.0,,,,,,168.0,9.0,,,,,,107,1.0,,,,,,,5408.0
0.01693850699984978,7.0872802734375,0.002670779000254697,,,,,,,0.0001,0.2099898670003313,0.1465570850000404,,,0.0,,,277,0.04039630999977817,,,,,,1681395525.0,,,,,,169.0,9.0,,,,0.00038883500019437633,,108,1.0,,0.003038351000213879,,,,,5440.0
0.017304136999882758,7.055908203125,0.0027676839999912772,,,,,,,0.0001,0.20950467899956493,0.14577566099978867,,,0.0,,,278,0.04021972000009555,,,,,,1681395525.0,,,,,,170.0,9.0,,,,0.0004114359999221051,,108,1.0,,0.0030260409998845716,,,,,5472.0
0.017119813000135764,,,669220.0,2451.70176,3.5666666666666664,2.871989322610359,1.7666666666666668,34260.738048,,,0.14744900899995628,1.343999999999994,6.2,,0.06947614552255277,0.0,279,0.040133428999979515,2.0,6818.701312,0.0,6370.16064,2.719744,1681395525.0,,9622.204416,0.0009999999999994458,599.0,0.0,,,,1446.0,2.5,0.0004019570001219108,0.3480000000000132,108,,2881571.0,0.0031023329997879046,3670.0,94.10659651551379,198007.652352,1528308.0,
,7.1201171875,0.0026180519998888485,,,,,,,0.0001,0.21082459299987022,,,,0.0,,,280,,,,,,,1681395525.0,,,,,,171.0,9.0,,,,,,108,1.0,,,,,,,5504.0
0.017052729999704752,7.142822265625,0.0030171979997248854,,,,,,,0.0001,0.20939628199903382,0.14549550099991393,,,0.0,,,281,0.04043928000010055,,,,,,1681395526.0,,,,,,172.0,9.0,,,,0.00038392599981307285,,109,1.0,,0.0030076469997766253,,,,,5536.0
0.017017606000081287,7.192626953125,0.002734586999849853,,,,,,,0.0001,0.20905253800037826,0.1454395799996746,,,0.0,,,282,0.0404066160003822,,,,,,1681395526.0,,,,,,173.0,9.0,,,,0.0003890110001520952,,109,1.0,,0.003065138000238221,,,,,5568.0
0.017003815999942162,,,675167.0,2451.693568,3.5666666666666664,3.362559965529494,1.7666666666666668,34260.733952,,,0.1474568690000524,1.3640000000000043,6.2,,0.016347168922255077,0.0,283,,2.0,6818.701312,0.0,6370.152448,2.719744,1681395526.0,,9610.661888,0.0009999999999994458,603.0,0.0,,,,1455.0,2.5,0.00038741499975003535,0.34899999999998954,109,,2887101.0,0.0030999619998510752,3708.0,101.51257452826944,198018.768896,1535652.0,
,6.9134521484375,0.00282067999978608,,,,,,,0.0001,0.21133154299923262,,,,0.0,,,284,0.04056280099985088,,,,,,1681395526.0,,,,,,174.0,9.0,,,,,,109,1.0,,,,,,,5600.0
0.017007237000143505,7.3265380859375,0.0024648439998600224,,,,,,,0.0001,0.2093318220004221,0.14616098000033162,,,0.0,,,285,0.04021212999987256,,,,,,1681395527.0,,,,,,175.0,9.0,,,,0.00039449799987778533,,110,1.0,,0.0030921330003366165,,,,,5632.0
0.017119027000262577,7.1776123046875,0.002610603999983141,,,,,,,0.0001,0.2099505789997238,0.14635458299972015,,,0.0,,,286,0.040325570999812044,,,,,,1681395527.0,,,,,,176.0,9.0,,,,0.00045076299966240185,,110,1.0,,0.0030900310002834885,,,,,5664.0
0.016794451999885496,,,680566.0,2451.697664,3.5666666666666664,2.9493880259469845,1.7666666666666668,34260.733952,,,,1.3840000000000003,6.2,,0.07764593083551949,0.0,287,,2.0,6818.701312,0.0,6370.156544,2.719744,1681395527.0,,9609.936896,0.0009999999999994458,613.0,0.0,,,,1461.0,2.5,0.0003848369997285772,0.3509999999999991,110,,2892276.0,0.003079149999848596,3759.0,84.81814644699571,198038.790144,1543238.0,
,7.341796875,0.002977798999836523,,,,,,,0.0001,0.20964460199957102,0.14614592799989623,,,0.0,,,288,0.0402624360003756,,,,,,1681395527.0,,,,,,177.0,9.0,,,,,,110,1.0,,,,,,,5696.0
0.017523896000056993,7.3048095703125,0.003136740000172722,,,,,,,0.0001,0.20995899000035934,0.1454605779999838,,,0.0,,,289,0.04029487400021026,,,,,,1681395528.0,,,,,,178.0,9.0,,,,0.0004112000001441629,,111,1.0,,0.003131701999791403,,,,,5728.0
0.017008744000122533,7.2410888671875,0.002639002999785589,,,,,,,0.0001,0.20879983200029528,0.1456010229999265,,,0.0,,,290,0.04007632700040631,,,,,,1681395528.0,,,,,,179.0,9.0,,,,0.00038447199995061965,,111,1.0,,0.0030902630001037323,,,,,5760.0
0.01801850799984095,,,687354.0,2451.693568,3.833333333333333,3.035909755165095,1.8000000000000003,34260.733952,,,,1.4080000000000013,6.2,,0.016347157248881868,0.0,291,,2.0,6818.701312,0.0,6370.152448,2.719744,1681395528.0,,9657.257984,0.0009999999999994458,617.0,0.0,,,,1469.0,2.566666666666667,0.0004015250001430104,0.35199999999997544,111,,2898178.0,0.003045430999918608,3806.0,119.39626019177433,197991.424,1551284.0,
,6.964111328125,0.0029944459997750528,,,,,,,0.0001,0.20861971799922685,0.14390617699973518,,,0.0,,,292,0.04025363099981405,,,,,,1681395528.0,,,,,,180.0,9.0,,,,,,111,1.0,,,,,,,5792.0
0.016925569000250107,7.22021484375,0.0027861439998559945,,,,,,,0.0001,0.20832495700005893,0.14480017799996858,,,0.0,,,293,0.04030569199994716,,,,,,1681395529.0,,,,,,181.0,9.0,,,,0.00038118900010886136,,112,1.0,,0.0031261849999282276,,,,,5824.0
0.016939111999818124,7.138427734375,0.002730934000283014,,,,,,,0.0001,0.20882312200001252,0.14563549900003636,,,0.0,,,294,0.04002548000016759,,,,,,1681395529.0,,,,,,182.0,9.0,,,,0.00041018599995368277,,112,1.0,,0.0030819109997537453,,,,,5856.0
0.016913609999846813,,,692669.0,2451.697664,3.833333333333333,3.0728158418784233,1.8000000000000003,34260.733952,,,,1.4320000000000022,6.2,,0.0735508699387207,0.0,295,,2.0,6818.701312,0.0,6370.156544,2.719744,1681395529.0,,9661.58336,0.0009999999999994458,624.0,0.0,,,,1478.0,2.566666666666667,0.0004975290003130795,0.3550000000000182,112,,2903122.0,0.003133582999907958,3852.0,85.68928540162369,197987.147776,1558121.0,
,7.3826904296875,0.0028855309997197764,,,,,,,0.0001,0.21035480899990944,0.14652067800034274,,,0.0,,,296,0.04040387799977907,,,,,,1681395530.0,,,,,,183.0,9.0,,,,,,113,1.0,,,,,,,5888.0
0.017128667999713798,7.1290283203125,0.002854676999959338,,,,,,,0.0001,0.20858772700012196,0.1446244580001803,,,0.0,,,297,0.04048359899979914,,,,,,1681395530.0,,,,,,184.0,9.0,,,,0.0003943330002584844,,113,1.0,,0.0031019920002108847,,,,,5920.0
0.017070277000129863,7.1544189453125,0.0029841669997949793,,,,,,,0.0001,0.21268949000022985,0.14438745799998287,,,0.0,,,298,0.04478155400011019,,,,,,1681395530.0,,,,,,185.0,9.0,,,,0.00038921500026845024,,113,1.0,,0.003076818999943498,,,,,5952.0
0.01709647899997435,,,699096.0,2451.685376,3.833333333333333,3.8046504814264424,1.8000000000000003,34260.733952,,,,1.4480000000000075,6.2,,0.01634534531471996,0.0,299,,2.0,6818.701312,0.0,6370.144256,2.719744,1681395530.0,,9662.492672,0.0009999999999994458,628.0,0.0,,,,1485.0,2.566666666666667,0.0004232449996379728,0.35599999999999454,113,,2909616.0,0.0030974109999988286,3917.0,94.82793589072674,197985.738752,1567046.0,
,7.2525634765625,0.0025320790000478155,,,,,,,0.0001,0.20948250499941423,0.14579022399993846,,,0.0,,,300,0.0405430669998168,,,,,,1681395531.0,,,,,,186.0,9.0,,,,,,114,1.0,,,,,,,5984.0
0.016991607999898406,7.104248046875,0.0027901339999516495,,,,,,,0.0001,0.2101999279998381,0.14656109699990338,,,0.0,,,301,0.04037001999995482,,,,,,1681395531.0,,,,,,187.0,9.0,,,,0.000398214000142616,,114,1.0,,0.003088854999987234,,,,,6016.0
0.016937319000135176,7.16552734375,0.0027133649996358145,,,,,,,0.0001,0.20804294700019454,0.14447396900004605,,,0.0,,,302,0.040407240000149613,,,,,,1681395531.0,,,,,,188.0,9.0,,,,0.0003787320001720218,,114,1.0,,0.003132322000055865,,,,,6048.0
,,,705386.0,2434.502656,3.833333333333333,2.960259316899103,1.8000000000000003,34260.733952,,,,1.4639999999999986,6.2,,0.016346997820924192,0.0,303,,2.0,6818.701312,0.0,6352.961536,2.719744,1681395531.0,,9661.353984,0.0009999999999994458,631.0,0.0,,,,1495.0,2.566666666666667,,0.35700000000002774,114,,2915370.0,,3965.0,100.60244174641393,197968.064512,1574759.0,
0.017211051000231237,7.38232421875,0.002961795999908645,,,,,,,0.0001,0.2084864730004483,0.14443512000025294,,,0.0,,,304,0.040494937999937974,,,,,,1681395532.0,,,,,,189.0,9.0,,,,0.00040188200000557117,,115,1.0,,0.0029816860001119494,,,,,6080.0
0.01686824800026443,7.1881103515625,0.00287587800039546,,,,,,,0.0001,0.21097374700048022,0.14741456499996275,,,0.0,,,305,0.04034879699975136,,,,,,1681395532.0,,,,,,190.0,9.0,,,,0.00038761299992984277,,115,1.0,,0.003078646000176377,,,,,6112.0
0.016897386999971786,,,710628.0,2451.689472,3.833333333333333,2.8496192077129643,1.8000000000000003,34260.733952,,,0.14713488600000346,1.480000000000004,6.2,,0.053129183689344626,0.0,306,0.04082868299974507,2.0,6818.701312,0.0,6370.148352,2.719744,1681395532.0,,9662.275584,0.0009999999999994458,640.0,0.0,,,,1504.0,2.566666666666667,0.00038348499992935103,0.35899999999998045,115,,2920299.0,0.003047501999844826,4009.0,86.95676482401696,197967.069184,1581599.0,
,7.1773681640625,0.0027869390000887506,,,,,,,0.0001,0.21107888199958325,,,,0.0,,,307,,,,,,,1681395532.0,,,,,,191.0,9.0,,,,,,115,1.0,,,,,,,6144.0
0.0168691270000636,7.2496337890625,0.0025450260000070557,,,,,,,0.0001,0.20850470599998516,0.14517445399997086,,,0.0,,,308,0.040455294999901525,,,,,,1681395533.0,,,,,,192.0,9.0,,,,0.0003770660000554926,,116,1.0,,0.0030837379999866243,,,,,6176.0
0.016800721999970847,7.2200927734375,0.002645975000177714,,,,,,,0.0001,0.2096670070000073,0.1463313740000558,,,0.0,,,309,0.040392311999767117,,,,,,1681395533.0,,,,,,193.0,9.0,,,,0.00037748000022475026,,116,1.0,,0.003119143999811058,,,,,6208.0
0.017054158999599167,,,716267.0,2451.685376,4.333333333333334,2.922652341325863,1.866666666666667,34260.733952,,,0.14635683000005884,1.4959999999999951,6.2,,0.01634724280076834,0.0,310,0.040469602000030136,2.0,6818.701312,0.0,6370.144256,2.719744,1681395533.0,,9664.69632,0.0009999999999994458,644.0,0.0,,,,1512.0,2.666666666666667,0.0003996159998678195,0.36099999999999,116,,2925697.0,0.0030685219999213587,4059.0,104.28344400446667,197964.689408,1587661.0,
,7.24609375,0.002874924000025203,,,,,,,0.0001,0.21022365299950252,,,,0.0,,,311,,,,,,,1681395533.0,,,,,,194.0,9.0,,,,,,116,1.0,,,,,,,6240.0
0.016843744000198058,7.3314208984375,0.0028280749997975363,,,,,,,0.0001,0.20849529299994174,0.1452118080001128,,,0.0,,,312,0.040151276999949914,,,,,,1681395534.0,,,,,,195.0,9.0,,,,0.0003858939999190625,,117,1.0,,0.0030744949999643723,,,,,6272.0
0.01690650499995172,7.2818603515625,0.0028689360001408204,,,,,,,0.0001,0.2111354650000976,0.14729238099971553,,,0.0,,,313,0.04056704200002059,,,,,,1681395534.0,,,,,,196.0,9.0,,,,0.0003873780001413252,,117,1.0,,0.0031132230001276184,,,,,6304.0
