03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
225,5.709003095395369,1,224,0,5700.24,52,0,10.0,5.709003095395369,1683584266,0,,,,,,,,,,,,,,,,,,,
355,10.921486625861192,1,352,1,2967.78,53,0,10.0,10.921486625861192,1683584267,0,224.0,0.0,5.71,0.0,,,,,,,,,,,,,,,
487,18.009493798059903,1,480,2,1792.45,54,0,10.0,18.009493798059903,1683584268,0,352.0,0.0,10.92,0.0,,,,,,,,,,,,,,,
645,29.7929761006596,1,640,3,1078.2,55,0,10.0,29.7929761006596,1683584269,0,480.0,0.0,18.01,0.0,,,,,,,,,,,,,,,
902,41.381372014584684,1,768,4,770.05,60,0,10.0,41.381372014584684,1683584274,0,640.0,0.0,29.79,0.0,,,,,,,,,,,,,,,
1278,87.27475265934285,1,1248,5,360.81,61,0,10.0,87.27475265934285,1683584275,0,768.0,0.0,41.38,0.0,,,,,,,,,,,,,,,
1416,96.16877344819751,1,1376,6,326.01,62,0,10.0,96.16877344819751,1683584276,0,1248.0,0.0,87.27,0.0,,,,,,,,,,,,,,,
1553,102.94609655529328,1,1504,7,303.21,63,0,10.0,102.94609655529328,1683584277,0,1376.0,0.0,96.17,0.0,,,,,,,,,,,,,,,
1694,108.89888848041532,1,1664,8,285.34,64,0,10.0,108.89888848041532,1683584278,0,1504.0,0.0,102.95,0.0,,,,,,,,,,,,,,,
2155,112.06193840360673,1,1792,9,273.18,68,0,10.0,112.06193840360673,1683584282,0,1664.0,0.0,108.9,0.0,,,,,,,,,,,,,,,
2311,116.96403809890786,1,2272,10,260.4,69,0,10.0,116.96403809890786,1683584283,0,1792.0,0.0,112.06,0.0,,,,,,,,,,,,,,,
2446,117.32968446412585,1,2400,11,258.44,70,0,10.0,117.32968446412585,1683584284,0,2272.0,0.0,116.96,0.0,,,,,,,,,,,,,,,
2581,117.63437935085908,1,2528,12,256.62,72,0,10.0,117.63437935085908,1683584286,0,2400.0,0.0,117.33,0.0,,,,,,,,,,,,,,,
2716,117.77601167551539,1,2688,13,255.16,73,0,10.0,117.77601167551539,1683584287,0,2528.0,0.0,117.63,0.0,,,,,,,,,,,,,,,
2920,125.63267094810995,2,2880,14,237.58,74,0,10.0,125.63267094810995,1683584288,0,2688.0,0.0,117.78,0.0,,,,,,,,,,,,,,,
3223,147.37996121350707,2,3168,15,200.47,75,0,10.0,147.37996121350707,1683584289,0,2816.0,0.0,117.88,0.0,64.0,0.0,0.0,7.75,,,,,,,,,,,
3497,164.9677444153745,2,3424,16,177.43,76,0,10.0,164.9677444153745,1683584290,0,2944.0,0.0,118.17,0.0,224.0,0.0,0.0,29.21,,,,,,,,,,,
3773,181.64714104308715,2,3680,17,159.62,77,0,10.0,181.64714104308715,1683584291,0,3072.0,0.0,117.87,0.0,352.0,0.0,0.0,47.1,,,,,,,,,,,
4093,199.4902600450096,2,4000,18,143.74,79,0,10.0,199.4902600450096,1683584293,0,3200.0,0.0,117.67,0.0,480.0,0.0,0.0,63.98,,,,,,,,,,,
4398,210.5259206055979,2,4256,19,134.76,80,0,10.0,210.5259206055979,1683584294,0,3360.0,0.0,117.72,0.0,640.0,0.0,0.0,81.77,,,,,,,,,,,
4710,220.46785205704637,2,4576,20,127.26,81,0,10.0,220.46785205704637,1683584295,0,3488.0,0.0,117.68,0.0,768.0,0.0,0.0,92.85,,,,,,,,,,,
5018,226.75256891552698,2,4896,21,122.38,82,0,10.0,226.75256891552698,1683584296,0,3648.0,0.0,117.67,0.0,928.0,0.0,0.0,102.8,,,,,,,,,,,
5324,230.84483161235698,2,5184,22,118.88,84,0,10.0,230.84483161235698,1683584298,0,3808.0,0.0,117.5,0.0,1088.0,0.0,0.0,109.25,,,,,,,,,,,
5628,232.94425180086375,2,5504,23,116.51,85,0,10.0,232.94425180086375,1683584299,0,3936.0,0.0,117.42,0.0,1248.0,0.0,0.0,113.42,,,,,,,,,,,
5929,234.0576065800351,2,5792,24,114.67,86,0,10.0,234.0576065800351,1683584300,0,4096.0,0.0,117.18,0.0,1408.0,0.0,0.0,115.77,,,,,,,,,,,
6366,250.0275167337332,3,6208,25,105.6,88,0,10.0,250.0275167337332,1683584302,0,4256.0,0.0,117.07,0.0,1536.0,0.0,0.0,116.99,,,,,,,,,,,
6838,272.0470267467439,3,6688,26,95.32,89,0,10.0,272.0470267467439,1683584303,0,4384.0,0.0,116.97,0.0,1696.0,0.0,0.0,117.77,15.29,0.0,0.0,128.0,,,,,,,
7308,294.1323813305169,3,7168,27,86.56,90,0,10.0,294.1323813305169,1683584304,0,4544.0,0.0,116.84,0.0,1856.0,0.0,0.0,118.34,36.86,0.0,0.0,288.0,,,,,,,
7762,309.84253736978224,3,7552,28,80.71,91,0,10.0,309.84253736978224,1683584305,0,4704.0,0.0,116.8,0.0,2016.0,0.0,0.0,118.78,58.55,0.0,0.0,448.0,,,,,,,
8231,325.6418736359165,3,8032,29,75.35,93,0,10.0,325.6418736359165,1683584307,0,4832.0,0.0,116.75,0.0,2144.0,0.0,0.0,118.87,74.22,0.0,0.0,576.0,,,,,,,
8695,336.9370055681078,3,8512,30,71.45,94,0,10.0,336.9370055681078,1683584308,0,4992.0,0.0,116.6,0.0,2304.0,0.0,0.0,119.06,89.99,0.0,0.0,736.0,,,,,,,
9157,344.53724833768564,3,8960,31,68.53,95,0,10.0,344.53724833768564,1683584309,0,5152.0,0.0,116.66,0.0,2464.0,0.0,0.0,119.04,101.24,0.0,0.0,896.0,,,,,,,
9618,349.3430854321508,3,9408,32,66.27,96,0,10.0,349.3430854321508,1683584310,0,5280.0,0.0,116.58,0.0,2624.0,0.0,0.0,118.88,109.07,0.0,0.0,1056.0,,,,,,,
10075,352.20410291558073,3,9888,33,64.43,98,0,10.0,352.20410291558073,1683584312,0,5440.0,0.0,116.61,0.0,2752.0,0.0,0.0,118.79,113.94,0.0,0.0,1216.0,,,,,,,
10532,353.9525949556108,3,10336,34,62.82,99,0,10.0,353.9525949556108,1683584313,0,5600.0,0.0,116.5,0.0,2912.0,0.0,0.0,118.75,116.95,0.0,0.0,1376.0,,,,,,,
10986,354.54905416664064,3,10784,35,61.44,100,0,10.0,354.54905416664064,1683584314,0,5728.0,0.0,116.51,0.0,3072.0,0.0,0.0,118.52,118.92,0.0,0.0,1536.0,,,,,,,
11443,355.3258488796571,3,11232,36,60.02,102,0,10.0,355.3258488796571,1683584316,0,5888.0,0.0,116.42,0.0,3232.0,0.0,0.0,118.44,119.69,0.0,0.0,1664.0,,,,,,,
11899,355.64401567366673,3,11680,37,58.68,103,0,10.0,355.64401567366673,1683584317,0,6048.0,0.0,116.54,0.0,3360.0,0.0,0.0,118.46,120.32,0.0,0.0,1824.0,,,,,,,
12358,356.25795023099903,3,12160,38,57.29,104,0,10.0,356.25795023099903,1683584318,0,6176.0,0.0,116.65,0.0,3520.0,0.0,0.0,118.48,120.51,0.0,0.0,1984.0,,,,,,,
12816,356.61568018947617,3,12640,39,55.95,105,0,10.0,356.61568018947617,1683584319,0,6336.0,0.0,116.74,0.0,3680.0,0.0,0.0,118.64,120.88,0.0,0.0,2144.0,,,,,,,
13272,356.53204602242283,3,13056,40,54.68,107,0,10.0,356.53204602242283,1683584321,0,6496.0,0.0,116.89,0.0,3840.0,0.0,0.0,118.6,121.13,0.0,0.0,2304.0,,,,,,,
13729,356.4663142946657,3,13536,41,53.41,108,0,10.0,356.4663142946657,1683584322,0,6624.0,0.0,116.92,0.0,3968.0,0.0,0.0,118.53,121.09,0.0,0.0,2464.0,,,,,,,
14187,356.2691052534133,3,13984,42,52.15,109,0,10.0,356.2691052534133,1683584323,0,6784.0,0.0,117.02,0.0,4128.0,0.0,0.0,118.4,121.05,0.0,0.0,2624.0,,,,,,,
14642,356.2693162438771,3,14464,43,50.88,111,0,10.0,356.2693162438771,1683584325,0,6944.0,0.0,117.04,0.0,4288.0,0.0,0.0,118.24,120.99,0.0,0.0,2752.0,,,,,,,
15099,356.2334977812226,3,14880,44,49.6,112,0,10.0,356.2334977812226,1683584326,0,7104.0,0.0,117.25,0.0,4448.0,0.0,0.0,118.14,120.88,0.0,0.0,2912.0,,,,,,,
15556,356.40879049386274,3,15360,45,48.29,113,0,10.0,356.40879049386274,1683584327,0,7232.0,0.0,117.23,0.0,4576.0,0.0,0.0,118.12,120.89,0.0,0.0,3072.0,,,,,,,
16013,356.4112532263873,3,15840,46,47.01,114,0,10.0,356.4112532263873,1683584328,0,7392.0,0.0,117.43,0.0,4736.0,0.0,0.0,118.09,120.88,0.0,0.0,3232.0,,,,,,,
16469,356.27835299110654,3,16256,47,45.75,116,0,10.0,356.27835299110654,1683584330,0,7552.0,0.0,117.48,0.0,4896.0,0.0,0.0,118.09,120.84,0.0,0.0,3392.0,,,,,,,
16926,356.25914788573454,3,16704,48,44.47,117,0,10.0,356.25914788573454,1683584331,0,7680.0,0.0,117.51,0.0,5024.0,0.0,0.0,117.91,120.86,0.0,0.0,3552.0,,,,,,,
17384,356.39844414984947,3,17184,49,43.17,118,0,10.0,356.39844414984947,1683584332,0,7840.0,0.0,117.4,0.0,5184.0,0.0,0.0,117.99,120.87,0.0,0.0,3680.0,,,,,,,
17842,356.5442691099345,3,17664,50,41.86,120,0,10.0,356.5442691099345,1683584334,0,8000.0,0.0,117.61,0.0,5344.0,0.0,0.0,117.9,120.89,0.0,0.0,3840.0,,,,,,,
18300,356.42977390420623,3,18080,51,40.59,121,0,10.0,356.42977390420623,1683584335,0,8160.0,0.0,117.6,0.0,5504.0,0.0,0.0,118.0,120.94,0.0,0.0,4000.0,,,,,,,
18758,356.42514494477587,3,18560,52,39.31,122,0,10.0,356.42514494477587,1683584336,0,8288.0,0.0,117.68,0.0,5632.0,0.0,0.0,117.87,120.88,0.0,0.0,4160.0,,,,,,,
19214,356.38164301964656,3,19040,53,38.03,123,0,10.0,356.38164301964656,1683584337,0,8448.0,0.0,117.63,0.0,5792.0,0.0,0.0,117.84,120.96,0.0,0.0,4320.0,,,,,,,
19669,356.4132926662641,3,19488,54,36.75,125,0,10.0,356.4132926662641,1683584339,0,8608.0,0.0,117.76,0.0,5952.0,0.0,0.0,117.77,120.85,0.0,0.0,4480.0,,,,,,,
20124,356.34625821954626,3,19904,55,35.48,126,0,10.0,356.34625821954626,1683584340,0,8736.0,0.0,117.77,0.0,6112.0,0.0,0.0,117.8,120.83,0.0,0.0,4640.0,,,,,,,
20579,356.0847946794456,3,20384,56,34.23,127,0,10.0,356.0847946794456,1683584341,0,8896.0,0.0,117.77,0.0,6240.0,0.0,0.0,117.78,120.79,0.0,0.0,4768.0,,,,,,,
21035,356.0098940653919,3,20864,57,32.96,129,0,10.0,356.0098940653919,1683584343,0,9056.0,0.0,117.75,0.0,6400.0,0.0,0.0,117.64,120.69,0.0,0.0,4928.0,,,,,,,
21491,355.9948376230273,3,21280,58,31.68,130,0,10.0,355.9948376230273,1683584344,0,9216.0,0.0,117.79,0.0,6560.0,0.0,0.0,117.68,120.53,0.0,0.0,5088.0,,,,,,,
21948,355.96835574308324,3,21760,59,30.4,131,0,10.0,355.96835574308324,1683584345,0,9344.0,0.0,117.71,0.0,6688.0,0.0,0.0,117.61,120.67,0.0,0.0,5248.0,,,,,,,
22404,355.7993330630168,3,22240,60,29.13,132,0,10.0,355.7993330630168,1683584346,0,9504.0,0.0,117.84,0.0,6848.0,0.0,0.0,117.43,120.7,0.0,0.0,5408.0,,,,,,,
22861,355.5518087477446,3,22624,61,27.86,134,0,10.0,355.5518087477446,1683584348,0,9664.0,0.0,117.78,0.0,7008.0,0.0,0.0,117.32,120.7,0.0,0.0,5568.0,,,,,,,
23318,355.5021406658829,3,23104,62,26.58,135,0,10.0,355.5021406658829,1683584349,0,9792.0,0.0,117.78,0.0,7136.0,0.0,0.0,117.34,120.43,0.0,0.0,5696.0,,,,,,,
23774,355.36228409652193,3,23584,63,25.31,136,0,10.0,355.36228409652193,1683584350,0,9952.0,0.0,117.95,0.0,7296.0,0.0,0.0,117.21,120.34,0.0,0.0,5856.0,,,,,,,
24230,355.3644051364525,3,24064,64,24.03,137,0,10.0,355.3644051364525,1683584351,0,10112.0,0.0,117.93,0.0,7456.0,0.0,0.0,117.28,120.16,0.0,0.0,6016.0,,,,,,,
24685,355.1212012628607,3,24480,65,22.76,139,0,10.0,355.1212012628607,1683584353,0,10272.0,0.0,117.94,0.0,7616.0,0.0,0.0,117.25,120.17,0.0,0.0,6176.0,,,,,,,
25141,355.16632379985884,3,24928,66,21.48,140,0,10.0,355.16632379985884,1683584354,0,10400.0,0.0,118.05,0.0,7744.0,0.0,0.0,117.04,120.03,0.0,0.0,6336.0,,,,,,,
25599,355.2982909165895,3,25408,67,20.18,141,0,10.0,355.2982909165895,1683584355,0,10560.0,0.0,118.07,0.0,7904.0,0.0,0.0,116.91,120.19,0.0,0.0,6464.0,,,,,,,
26053,355.3231811106582,3,25856,68,18.9,143,0,9.45,355.3231811106582,1683584357,0,10720.0,0.0,118.09,0.0,8064.0,0.0,0.0,117.01,120.21,0.0,0.0,6624.0,,,,,,,
26509,355.47231140928557,3,26304,69,17.61,144,0,8.8,355.47231140928557,1683584358,0,10880.0,0.0,118.2,0.0,8192.0,0.0,0.0,116.98,120.14,0.0,0.0,6784.0,,,,,,,
26962,355.0464043988492,3,26784,70,16.35,145,0,8.18,355.0464043988492,1683584359,0,11008.0,0.0,118.16,0.0,8352.0,0.0,0.0,117.27,120.04,0.0,0.0,6944.0,,,,,,,
27417,354.8820370464157,3,27200,71,15.08,146,0,7.54,354.8820370464157,1683584360,0,11168.0,0.0,118.14,0.0,8512.0,0.0,0.0,116.81,120.1,0.0,0.0,7104.0,,,,,,,
27872,355.030051779946,3,27680,72,13.79,148,0,6.89,355.030051779946,1683584362,0,11328.0,0.0,118.16,0.0,8640.0,0.0,0.0,116.77,119.95,0.0,0.0,7232.0,,,,,,,
28326,354.66025884301655,3,28128,73,12.53,149,0,6.26,354.66025884301655,1683584363,0,11488.0,0.0,118.15,0.0,8800.0,0.0,0.0,116.79,120.09,0.0,0.0,7392.0,,,,,,,
28779,354.67172237029797,3,28576,74,11.25,150,0,5.62,354.67172237029797,1683584364,0,11616.0,0.0,118.1,0.0,8960.0,0.0,0.0,116.63,119.93,0.0,0.0,7552.0,,,,,,,
