01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,02_timing/backward_time_s,memory/total_memory_sys_MB,disk/time/disk_write_time_sys_s,process/memory/data_resident_set_proc_MB,process/memory/text_resident_set_proc_MB,01_general/lr,01_general/step,01_general/minibatch_loss,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,03_hivemind/num_peers,03_hivemind/global_epoch,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_five_min_percent,02_timing/step_time_s,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,_timestamp,02_timing/forward_time_s,memory/available_memory_sys_MB,cpu/interrupts/soft_interrupts_count,cpu/logical_core_count,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,02_timing/opt_step_time_s,01_general/dataset_iteration_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/resident_set_size_proc_MB,_step,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count
,0.0,0.23526312400987046,31927.76704,,1245332.0,,,,0.15699999999998226,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5000000000000002,,2.0,391.0,0.887999999999991,6495.318016,3275.0,0.16247532703246315,55,1681395472.0,,199765.413888,274021.0,,7865.315328,0.0010000000000012221,,,2.933333333333333,1895.0,0.0,0.004087228780957504,6304.043008,184,5.4,313684.0
,0.0,226.4634677312668,31927.76704,,1267982.0,,,,0.15899999999999181,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5000000000000002,,2.0,395.0,0.8960000000000008,6495.318016,3275.0,291.58968863337316,56,1681395473.0,,199636.557824,282757.0,,7994.171392,0.0010000000000012221,,,2.933333333333333,1895.0,0.0,0.07356604016062351,6304.043008,185,5.4,351038.0
,0.0,91.39596172207129,31927.76704,,1282013.0,,,,0.15899999999999181,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5000000000000002,,2.0,396.0,0.8999999999999915,6495.318016,3275.0,38.06776897495549,57,1681395474.0,,199605.485568,290616.0,,8025.25184,0.0010000000000012221,,,2.933333333333333,1895.0,0.0,0.004086699872222475,6304.043008,186,5.4,372933.0
,0.0,312.85408909525376,31927.76704,,1316737.0,,,,0.16100000000000136,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5333333333333334,,2.0,401.0,0.9080000000000013,6495.318016,3275.0,206.32155790319342,58,1681395475.0,,199522.97984,305199.0,,8107.757568,0.0010000000000012221,,,2.966666666666667,1895.0,0.0,0.028606470423156047,6304.043008,187,5.5,431258.0
,0.0,784.2018357052741,31927.76704,,1396877.0,,,,0.16100000000000136,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5333333333333334,,2.0,402.0,0.9119999999999919,6495.318016,3275.0,812.1724450547298,59,1681395476.0,,199440.224256,332999.0,,8190.513152,0.0010000000000012221,,,2.966666666666667,1895.0,0.0,0.004086485042147866,6304.043008,188,5.5,573378.0
,0.0,652.8283204122546,31927.76704,,1467158.0,,,,0.16100000000000136,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5333333333333334,,2.0,403.0,0.9159999999999968,6495.318016,3275.0,824.9946033456854,60,1681395477.0,,199362.06848,358557.0,,8268.668928,0.0010000000000012221,,,2.966666666666667,1895.0,0.0,0.004086509350318599,6304.043008,189,5.5,696696.0
,0.0,775.4484613507212,31927.76704,,1539624.0,,,,0.16300000000001091,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5333333333333334,,2.0,406.0,0.9239999999999924,6495.318016,3275.0,673.3140247275402,61,1681395478.0,,199280.795648,382357.0,,8349.94176,0.0010000000000012221,,,2.966666666666667,1895.0,0.0,0.05719023568422569,6304.043008,190,5.6,826726.0
,0.0,482.18047680551183,31927.76704,,1584783.0,,,,0.16399999999998727,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5333333333333334,,2.0,407.0,0.9279999999999973,6495.318016,3275.0,460.31740846546614,62,1681395479.0,,199219.83488,401846.0,,8410.902528,0.0010000000000012221,,,2.966666666666667,1895.0,0.0,0.004086563778150366,6304.043008,191,5.6,902998.0
,0.0,586.5927584206036,31927.76704,,1639104.0,,,,0.16800000000000637,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.6,,2.0,414.0,0.9359999999999928,6495.318016,3275.0,628.5914564331413,63,1681395480.0,,199155.122176,420035.0,,8475.615232,0.0010000000000012221,,,3.266666666666666,1895.0,0.0,0.03675175492329267,6304.043008,192,5.6,999795.0
,0.0,827.3025829017195,31927.76704,,1710732.0,,,,0.16800000000000637,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.6,,2.0,415.0,0.9399999999999977,6495.318016,3275.0,577.9052674672672,64,1681395481.0,,199052.333056,440678.0,,8578.400256,0.0010000000000012221,,,3.266666666666666,1895.0,0.0,0.004086818475876901,6304.043008,193,5.7,1131980.0
,0.0,371.8095903112799,31927.76704,,1741000.0,,,,0.16800000000000637,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.6,,2.0,416.0,0.9439999999999884,6495.318016,3275.0,267.1923987765122,65,1681395482.0,,199050.940416,453796.0,,8579.792896,0.0010000000000012221,,,3.266666666666666,1895.0,0.0,0.004084438006688771,6304.043008,194,5.7,1183631.0
,0.0,71.10978811310662,31927.76704,,1748539.0,,,,0.16899999999998272,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.6,,2.0,417.0,0.9479999999999933,6495.318016,3275.0,167.75922785220305,66,1681395483.0,,199039.168512,457915.0,,8591.568896,0.0010000000000012221,,,3.266666666666666,1895.0,0.0,0.004084675922278957,6304.043008,195,5.7,1195560.0
,0.0,142.44189938278268,31927.76704,,1760586.0,,,,0.17099999999999227,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.6,,2.0,420.0,0.9519999999999982,6495.318016,3275.0,129.75619879718278,67,1681395484.0,,199022.12096,464346.0,,8608.612352,0.0010000000000012221,,,3.266666666666666,1895.0,0.0,0.04899545719253104,6304.043008,196,5.7,1214769.0
,0.0,112.1915493848538,31927.76704,,1767923.0,,,,0.17099999999999227,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.6,,2.0,421.0,0.9559999999999889,6495.318016,3275.0,92.34149083241344,68,1681395485.0,,198999.552,467925.0,,8631.185408,0.0010000000000012221,,,3.0000000000000004,1895.0,0.0,0.0040838243908055145,6304.043008,197,5.7,1227198.0
,0.0,26.035248834720583,31927.76704,,1772841.0,,,,0.17199999999996862,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.6,,2.0,425.0,0.9639999999999986,6495.318016,3275.0,92.6553021936301,69,1681395486.0,,198991.09376,470556.0,,8639.643648,0.0010000000000012221,,,3.0000000000000004,1895.0,0.0,0.028607076056615794,6304.043008,198,5.7,1235050.0
,0.0,89.02654613703099,31927.76704,,1778609.0,,,,0.17300000000000182,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.6,,2.0,426.0,0.9679999999999893,6495.318016,3275.0,99.74129087145523,70,1681395487.0,,198968.397824,473154.0,,8662.339584,0.0010000000000012221,,,3.0000000000000004,1895.0,0.0,0.00408669695582589,6304.043008,199,5.7,1245047.0
,0.0,24.50088866038356,31927.76704,,1784573.0,,,,0.17300000000000182,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.6,,2.0,427.0,0.9719999999999942,6495.318016,3275.0,48.34052760778255,71,1681395488.0,,198964.035584,477076.0,,8666.693632,0.0010000000000012221,,,3.0000000000000004,1895.0,0.0,0.004086715433667359,6304.043008,200,5.7,1253577.0
,0.0,54.74327477885185,31927.76704,,1805874.0,,,,0.17500000000001137,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.6,,2.0,430.0,0.9799999999999898,6495.318016,3275.0,70.32684367808014,72,1681395489.0,,198954.725376,490647.0,,8675.991552,0.0010000000000012221,,,3.0000000000000004,1895.0,0.0,0.06127752551769301,6304.043008,201,5.7,1284951.0
,0.0,64.58365631139813,31927.76704,,1811976.0,,,,0.17500000000001137,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.5666666666666667,,2.0,431.0,0.9839999999999947,6495.318016,3275.0,71.12425272700243,73,1681395490.0,,198958.116864,495352.0,,8672.600064,0.0010000000000012221,,,2.7666666666666666,1895.0,0.0,0.004086755284548469,6304.043008,202,5.7,1293439.0
,0.0,41.68615257371991,31927.76704,,1816765.0,,,,0.228999999999985,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.5666666666666667,,2.0,485.0,0.9919999999999902,6495.318016,3275.0,50.14890813405263,74,1681395491.0,,198957.428736,498053.0,,8673.308672,0.0010000000000012221,,,2.7666666666666666,1895.0,0.0,0.3145586375248153,6304.043008,203,5.7,1300906.0
,0.0,42.048603964572294,31927.76704,,1824781.0,,,,0.22999999999996135,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.5666666666666667,,2.0,486.0,0.9959999999999951,6495.318016,3275.0,67.13744472380586,75,1681395492.0,,198955.368448,503240.0,,8675.36896,0.0010000000000012221,,,2.7666666666666666,1895.0,0.0,0.004085240250134312,6304.043008,204,5.7,1312504.0
,0.0,26.277459907889625,31927.76704,,1828274.0,,,,0.22999999999996135,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.5666666666666667,,2.0,487.0,1.0,6495.318016,3275.0,48.35079026717409,76,1681395493.0,,198953.61536,505646.0,,8677.122048,0.0010000000000012221,,,2.7666666666666666,1895.0,0.0,0.004086661966650909,6304.043008,205,5.7,1317762.0
,0.0,12.26977215900664,31927.76704,,1829458.0,,,,0.2699999999999818,0.0,2.719744,,,,2454.71232,1.5666666666666667,,,,1.5666666666666667,,2.0,494.0,1.019999999999996,6495.318016,3275.0,4.878817285741964,77,1681395494.0,,198958.94016,507024.0,,8671.776768,0.0010000000000012221,,,2.7666666666666666,1895.0,0.0,0.11434360370209622,6304.043008,206,5.7,1318965.0
,0.0,30.55220599265067,31927.76704,,1910719.0,,,,0.27099999999995816,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5333333333333334,,2.0,495.0,1.024000000000001,6495.318016,3275.0,49.254455014149784,78,1681395495.0,,198902.173696,554100.0,,8728.543232,0.0010000000000012221,,,2.533333333333333,1895.0,0.0,0.004086822371897519,6304.043008,207,5.8,1441359.0
,0.0,39.7144964195725,31927.76704,,1935410.0,,,,0.27099999999995816,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5333333333333334,,2.0,496.0,1.0279999999999916,6495.318016,3275.0,9.121637073248518,79,1681395496.0,,198900.563968,577927.0,,8730.15296,0.0010000000000012221,,,2.533333333333333,1895.0,0.0,0.004083849623606109,6304.043008,208,5.8,1469694.0
,0.0,2.4654692467236643,31927.76704,,1942085.0,,,,0.2729999999999677,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5333333333333334,,2.0,502.0,1.0360000000000014,6495.318016,3275.0,14.871653043773213,80,1681395497.0,,198899.859456,583680.0,,8730.857472,0.0010000000000012221,,,2.533333333333333,1895.0,0.0,0.0285985655162194,6304.043008,209,5.8,1477850.0
,0.0,0.47708457174834695,31927.76704,,1943789.0,,,,0.2729999999999677,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5333333333333334,,2.0,503.0,1.039999999999992,6495.318016,3275.0,17.953163811856385,81,1681395498.0,,198898.671616,585350.0,,8732.045312,0.0010000000000012221,,,2.533333333333333,1895.0,0.0,0.0040871296074018425,6304.043008,210,5.8,1479760.0
,0.0,35.22181736338084,31927.76704,,1946810.0,,,,0.27499999999997726,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5333333333333334,,2.0,506.0,1.0479999999999876,6495.318016,3275.0,17.67461356884583,82,1681395499.0,,198901.497856,588120.0,,8729.219072,0.0010000000000012221,,,2.533333333333333,1895.0,0.0,0.04902033023021822,6304.043008,211,5.8,1483848.0
,0.0,0.7738954344590747,31927.76704,,1948132.0,,,,0.27499999999997726,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5000000000000002,,2.0,507.0,1.0519999999999925,6495.318016,3275.0,10.901443330684318,83,1681395500.0,,198901.497856,589186.0,,8729.219072,0.0010000000000012221,,,2.333333333333333,1895.0,0.0,0.004086913752651002,6304.043008,212,5.8,1485507.0
,0.0,6.281636453075688,31927.76704,,1950301.0,,,,0.27499999999997726,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5000000000000002,,2.0,508.0,1.0559999999999974,6495.318016,3275.0,11.78932318763454,84,1681395501.0,,198899.228672,590102.0,,8731.488256,0.0010000000000012221,,,2.333333333333333,1895.0,0.0,0.004086863197074796,6304.043008,213,5.8,1489412.0
,0.0,29.068355102819314,31927.76704,,1951243.0,,,,0.27899999999999636,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5000000000000002,,2.0,520.0,1.063999999999993,6495.318016,3275.0,1.197378700719035,85,1681395502.0,,198903.27552,591700.0,,8727.441408,0.0010000000000012221,,,2.333333333333333,1895.0,0.0,0.08991935414171101,6304.043008,214,5.8,1490094.0
,0.0,0.11923581667682721,31927.76704,,1951896.0,,,,0.27899999999999636,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5000000000000002,,2.0,521.0,1.0679999999999978,6495.318016,3275.0,12.08539315310424,86,1681395503.0,,198902.587392,592129.0,,8728.129536,0.0010000000000012221,,,2.333333333333333,1895.0,0.0,0.0040859874230405255,6304.043008,215,5.8,1491054.0
,0.0,0.005532682171221408,31927.76704,,1952219.0,,,,0.27899999999999636,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5000000000000002,,2.0,522.0,1.0719999999999885,6495.318016,3275.0,0.5963161569409792,87,1681395504.0,,198902.050816,592278.0,,8728.666112,0.0010000000000012221,,,2.333333333333333,1895.0,0.0,0.004087638203114851,6304.043008,216,5.8,1491619.0
,0.0,0.18439811130165382,31927.76704,,1953514.0,,,,0.2810000000000059,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.4666666666666666,,2.0,525.0,1.0759999999999934,6495.318016,3275.0,16.934393247752116,88,1681395505.0,,198901.362688,593407.0,,8729.35424,0.0010000000000012221,,,2.1333333333333333,1895.0,0.0,0.061279856976966765,6304.043008,217,5.8,1493110.0
,0.0,0.15161875874881578,31927.76704,,1954307.0,,,,0.2810000000000059,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.4666666666666666,,2.0,526.0,1.0799999999999983,6495.318016,3275.0,10.596651973898805,89,1681395506.0,,198902.206464,594062.0,,8728.510464,0.0010000000000012221,,,2.1333333333333333,1895.0,0.0,0.00408744757919016,6304.043008,218,5.8,1494104.0
,0.0,7.861555001799642,31927.76704,,1955315.0,,,,0.2810000000000059,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.4666666666666666,,2.0,527.0,1.083999999999989,6495.318016,3275.0,12.29555170025877,90,1681395507.0,,198901.972992,594935.0,,8728.743936,0.0010000000000012221,,,2.1333333333333333,1895.0,0.0,0.004086022415181129,6304.043008,219,5.8,1495540.0
,0.0,10.813855855763196,31927.76704,,1956160.0,,,,0.28199999999998226,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.4666666666666666,,2.0,533.0,1.0919999999999987,6495.318016,3275.0,12.235475546936632,91,1681395508.0,,198898.8928,595888.0,,8731.828224,0.0010000000000012221,,,2.1333333333333333,1895.0,0.0,0.03677386934411431,6304.043008,220,5.8,1496471.0
4160.0,,,,0.003209383000012167,,,,,,,,0.0001,129.0,7.14892578125,,,9.0,1.0,,,39.47882061100063,,,,,,,92,1681395509.0,,,,,,,39.31102122499988,0.0,,,,,,221,,
,0.0,1.9801504893174777,33387.507712,,1974474.0,0.0032852269996510586,,,0.2839999999999918,0.0,2.719744,,,,2452.672512,1.5333333333333334,,,,1.4666666666666666,,2.0,537.0,1.0999999999999943,6749.40928,3350.0,31.806598674454968,92,1681395509.0,,198911.700992,600770.0,,8738.299904,0.0010000000000012221,,,2.1333333333333333,1897.0,0.0,0.053117482805168946,6302.490624,222,5.8,1511971.0
4192.0,,,,0.002502139000171155,,,0.13018073700004607,,,,,0.0001,130.0,7.1607666015625,,,9.0,1.0,0.0005838950000907062,,0.2026769209996928,,,,,,,93,1681395510.0,0.026556202999927336,,,,,,0.03956871999980649,0.0,,,,,,223,,
4224.0,,,,0.003690839000228152,,0.0030315439998958027,0.1370298100000582,,,,,0.0001,131.0,7.1368408203125,,,9.0,1.0,0.00046661600026709493,,0.20400582700040104,,,,,,,93,1681395510.0,0.020349811999949452,,,,,,0.039437206000002334,0.0,,,,,,224,,
,0.0,3.3678447479387756,34192.81408,,2909754.0,0.0030164079998939997,0.14057168099998307,,0.2839999999999918,0.0,2.719744,,,,2452.672512,1.7333333333333332,,,0.0003993800000898773,2.1333333333333333,,2.0,540.0,1.1159999999999997,6751.031296,3441.0,56.73977157423078,93,1681395510.0,0.01698360699992918,198130.9952,608712.0,,9500.688384,0.0010000000000012221,,,5.166666666666667,1921.0,0.0,0.012259478462483502,6303.113216,225,6.1,1554749.0
4256.0,,,,0.002604660000088188,,,,,,,,0.0001,132.0,7.278076171875,,,9.0,1.0,,,0.40418538199992327,,,,,,,93,1681395510.0,,,,,,,0.24060964599993895,0.0,,,,,,226,,
4288.0,,,,0.0027100180000161345,,0.0029142240000510355,0.1404214620001767,,,,,0.0001,133.0,7.3260498046875,,,9.0,1.0,0.0004034030002912914,,0.20295200999998997,,,,,,,94,1681395511.0,0.016942220999681012,,,,,,0.039560681999773806,0.0,,,,,,227,,
4320.0,,,,0.0027974629997515876,,0.003046717999950488,0.13906042200005686,,,,,0.0001,134.0,7.3853759765625,,,9.0,1.0,0.0003721630000654841,,0.2030679799995596,,,,,,,94,1681395511.0,0.017865822999738157,,,,,,0.039925390999997035,0.0,,,,,,228,,
,0.0,3.139462287824244,34192.81408,,2913665.0,0.0029378469998846413,0.14238741100007246,,0.28600000000000136,0.0,2.719744,,,,2452.697088,1.7333333333333332,,,0.00031787599982635584,2.1333333333333333,,2.0,544.0,1.1319999999999908,6751.031296,3494.0,2.8990648788526707,94,1681395511.0,0.016101619999972172,198200.672256,611550.0,,9488.400384,0.0010000000000012221,0.03995111400035967,,5.166666666666667,1922.0,0.0,0.016347375026341187,6303.137792,229,6.1,1560697.0
4352.0,,,,0.0026381889997537655,,,,,,,,0.0001,135.0,7.2440185546875,,,9.0,1.0,,,0.20433405699986906,,,,,,,94,1681395511.0,,,,,,,,0.0,,,,,,230,,
4384.0,,,,0.0009316539999417728,,0.0029833570001756016,0.14350447300012092,,,,,0.0001,136.0,7.0626220703125,,,9.0,1.0,0.00027021100004276377,,0.2033445620004386,,,,,,,95,1681395512.0,0.01591706899989731,,,,,,0.03973779800026023,0.0,,,,,,231,,
,0.0,1.9896417528557113,34192.81408,,2917806.0,0.002613362999909441,,,0.2880000000000109,0.0,2.719744,,,,2452.697088,1.7333333333333332,,,0.0004397950001475692,2.1333333333333333,,2.0,551.0,1.1439999999999912,6751.035392,3520.0,18.225112389779135,95,1681395512.0,0.016861881000295398,198204.391424,615402.0,,9484.181504,0.0010000000000012221,,,5.166666666666667,1922.0,0.0,0.07765047469057437,6303.137792,232,6.1,1564907.0
4416.0,,,,0.44191872400006105,,,0.14015339900015533,,,,,0.0001,137.0,7.1240234375,,,9.0,1.0,,,0.6417347720007456,,,,,,,95,1681395512.0,,,,,,,0.03974761000017679,0.0,,,,,,233,,
4448.0,,,,0.42880492399990544,,0.0028066820000276493,0.1402044700002989,,,,,0.0001,138.0,7.134033203125,,,9.0,1.0,0.00042192799992335495,,0.6291507030000503,,,,,,,96,1681395513.0,0.017470604999743955,,,,,,0.03944209400015097,0.0,,,,,,234,,
,0.0,2.477278106013898,34212.089856,,2924518.0,0.0031164979995992326,,,0.2909999999999968,0.0,2.719744,,,,2452.701184,1.7333333333333332,,,0.00040996300003826036,2.1333333333333333,,2.0,558.0,1.1599999999999966,6751.035392,3551.0,203.25825186822507,96,1681395513.0,0.017321355000149197,198163.72224,623165.0,,9485.856768,0.0010000000000012221,,,5.166666666666667,1923.0,0.0,0.044957965726999546,6303.17056,235,6.1,1570467.0
4480.0,,,,0.002539408000302501,,,0.14099887399970612,,,,,0.0001,139.0,7.089111328125,,,9.0,1.0,,,0.20389839699964796,,,,,,,97,1681395514.0,,,,,,,0.039512298999852646,0.0,,,,,,236,,
4512.0,,,,0.002718300999731582,,0.0031227340000441473,0.14130647800038787,,,,,0.0001,140.0,7.033447265625,,,9.0,1.0,0.0003925149999304267,,0.2042234309997184,,,,,,,97,1681395514.0,0.017124493999745027,,,,,,0.03955890899987935,0.0,,,,,,237,,
4544.0,,,,0.002190867000081198,,0.0031072890001269116,0.14353492200007167,,,,,0.0001,141.0,7.3902587890625,,,9.0,1.0,0.0003965060000155063,,0.20590140000058454,,,,,,,97,1681395514.0,0.01704112100014754,,,,,,0.039630695000141714,0.0,,,,,,238,,
,0.0,2.739279166704333,34192.81408,,2929794.0,0.003102249000221491,,,0.29199999999997317,0.0,2.719744,,,,2452.713472,1.7333333333333332,,,,2.1333333333333333,,2.0,562.0,1.1759999999999877,6751.035392,3603.0,106.75516926545826,97,1681395514.0,,198161.362944,629007.0,,9488.605184,0.0010000000000012221,,,5.166666666666667,1923.0,0.0,0.016344423948637374,6303.182848,239,6.1,1575114.0
4576.0,,,,0.0026414779999868188,,,0.14218824899990068,,,,,0.0001,142.0,7.070068359375,,,9.0,1.0,0.00038470999970741104,,0.2063574339999832,,,,,,,98,1681395515.0,0.018197885000063252,,,,,,0.039842863000103534,0.0,,,,,,240,,
4608.0,,,,0.0025284049997935654,,0.0030986300002950884,0.14355244100033815,,,,,0.0001,143.0,7.2855224609375,,,9.0,1.0,0.0003900859996974759,,0.20627990999992107,,,,,,,98,1681395515.0,0.017096353999932035,,,,,,0.03961399399986476,0.0,,,,,,241,,
,0.0,2.6644509248043393,34192.81408,,2934519.0,0.0030963160002102086,0.1438144129997454,,0.29300000000000637,0.0,2.719744,,,,2452.713472,1.7666666666666668,,,0.000395345000015368,2.2,,2.0,565.0,1.1879999999999882,6751.035392,3669.0,86.29358120164314,98,1681395515.0,0.01722593800013783,198132.219904,634002.0,,9498.8288,0.0010000000000012221,0.039771612999629724,,5.300000000000001,1924.0,0.0,0.012261359644894354,6303.182848,242,6.1,1579970.0
4640.0,,,,0.0027752970004257804,,,,,,,,0.0001,144.0,7.220703125,,,9.0,1.0,,,0.2070789220001643,,,,,,,98,1681395515.0,,,,,,,,0.0,,,,,,243,,
4672.0,,,,0.002709040999889112,,0.003058216000226821,0.14260878300001423,,,,,0.0001,145.0,7.425048828125,,,9.0,1.0,0.000417569000092044,,0.20571727400010786,,,,,,,99,1681395516.0,0.017143627999757882,,,,,,0.03978003700012778,0.0,,,,,,244,,
4704.0,,,,0.0028690059998552897,,0.003118183999959001,0.14287868200017328,,,,,0.0001,146.0,7.282470703125,,,9.0,1.0,0.0003940530000363651,,0.2061154600005466,,,,,,,99,1681395516.0,0.01709362900010092,,,,,,0.03976190600042173,0.0,,,,,,245,,
,0.0,2.6930745646624334,34192.81408,,2939665.0,0.0031103719998100132,0.14211697900009312,,0.2939999999999827,0.0,2.719744,,,,2452.688896,1.7666666666666668,,,0.0004160779999438091,2.2,,2.0,569.0,1.2039999999999935,6751.035392,3709.0,91.66357681267476,99,1681395516.0,0.01708898099968792,198135.570432,639415.0,,9494.87616,0.0010000000000012221,0.039668001999871194,,5.300000000000001,1925.0,0.0,0.016348611752744848,6303.158272,246,6.1,1585043.0
4736.0,,,,0.0028090939999856346,,,,,,,,0.0001,147.0,7.224365234375,,,9.0,1.0,,,0.2052095059993917,,,,,,,99,1681395516.0,,,,,,,,0.0,,,,,,247,,
4768.0,,,,0.002788300999782223,,0.003078142000049411,0.14196043000038117,,,,,0.0001,148.0,7.1953125,,,9.0,1.0,0.00041732999989108066,,0.20536698700016132,,,,,,,100,1681395517.0,0.017235215000255266,,,,,,0.03988756899980217,0.0,,,,,,248,,
4800.0,,,,0.0026640090000000782,,0.003124132999801077,0.14284877199997936,,,,,0.0001,149.0,7.4996337890625,,,9.0,1.0,0.0004282749996491475,,0.20574943099882148,,,,,,,100,1681395517.0,0.017027885999596037,,,,,,0.03965635599979578,0.0,,,,,,249,,
,0.0,3.1579988231241836,34192.81408,,2945062.0,0.0030920160002096964,0.14259166700003334,,0.2969999999999686,0.0,2.719744,,,,2452.713472,1.7666666666666668,,,0.0003959830000894726,2.2,,2.0,575.0,1.2239999999999895,6751.035392,3770.0,91.47766250202201,100,1681395517.0,0.017011627000101726,198134.984704,645069.0,,9495.687168,0.0010000000000012221,0.03964746400015429,,5.300000000000001,1926.0,0.0,0.07356955802608904,6303.182848,250,6.1,1590230.0
4832.0,,,,0.0028415980000318086,,,,,,,,0.0001,150.0,7.2930908203125,,,9.0,1.0,,,0.20558035500062033,,,,,,,100,1681395517.0,,,,,,,,0.0,,,,,,251,,
4864.0,,,,0.002849657999831834,,0.003057776999867201,0.14179248599975836,,,,,0.0001,151.0,7.42578125,,,9.0,1.0,0.0004274080001778202,,0.20490895299963086,,,,,,,101,1681395518.0,0.01696960500021305,,,,,,0.039812018999782595,0.0,,,,,,252,,
4896.0,,,,0.002860615999907168,,0.003158687999984977,0.14432049600009123,,,,,0.0001,152.0,7.263671875,,,9.0,1.0,0.0003970870002376614,,0.20733843300013177,,,,,,,101,1681395518.0,0.016974512000160757,,,,,,0.03962703399974998,0.0,,,,,,253,,
,0.0,2.612310562593493,34192.81408,,2950362.0,0.0031290329998228117,0.14428622000014002,,0.29899999999997817,0.0,2.719744,,,,2452.688896,1.7666666666666668,,,0.000398657000005187,2.2,,2.0,579.0,1.2399999999999949,6751.035392,3821.0,93.19839403159459,101,1681395518.0,0.01699315999985629,198133.567488,651072.0,,9497.04704,0.0010000000000012221,0.039707540000108565,,5.300000000000001,1927.0,0.0,0.016348743993203487,6303.158272,254,6.1,1596564.0
4928.0,,,,0.0028123070001129236,,,,,,,,0.0001,153.0,7.145263671875,,,9.0,1.0,,,0.2073269170000458,,,,,,,101,1681395518.0,,,,,,,,0.0,,,,,,255,,
4960.0,,,,0.0025434059998588054,,0.003109849999873404,0.1436065029997735,,,,,0.0001,154.0,7.3994140625,,,9.0,1.0,0.0003916670002581668,,0.20635869099942283,,,,,,,102,1681395519.0,0.016964379000000918,,,,,,0.03974288599965803,0.0,,,,,,256,,
4992.0,,,,0.0027614800001174444,,0.003111023000201385,0.144565319999856,,,,,0.0001,155.0,7.3746337890625,,,9.0,1.0,0.0003930369998670358,,0.2079985539999143,,,,,,,102,1681395519.0,0.01742344600006618,,,,,,0.03974424799980625,0.0,,,,,,257,,
,0.0,2.764608201129781,34192.818176,,2955457.0,0.0031387690000883595,0.14493698300020696,,0.3009999999999877,0.0,2.719744,,,,2452.713472,1.7666666666666668,,,0.0004039129999000579,2.2,,2.0,587.0,1.259999999999991,6751.035392,3870.0,96.969836855352,102,1681395519.0,0.01709288399979414,198133.215232,656461.0,,9497.419776,0.0010000000000012221,0.03979809700012993,,5.300000000000001,1928.0,0.0,0.06948201322694009,6303.182848,258,6.1,1604144.0
5024.0,,,,0.002787270000226272,,,,,,,,0.0001,156.0,7.261962890625,,,9.0,1.0,,,0.20815791600034572,,,,,,,102,1681395519.0,,,,,,,,0.0,,,,,,259,,
