process/memory/shared_memory_proc_MB,memory/available_memory_sys_MB,memory/used_memory_sys_percent,disk/time/disk_write_time_sys_s,_timestamp,01_general/minibatch_loss,01_general/locally_processed_samples,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,process/voluntary_proc_ctx_switches,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/forward_time_s,memory/used_memory_sys_MB,cpu/interrupts/interrupts_count,cpu/load/avg_sys_load_five_min_percent,02_timing/loss_calc_time_s,disk/time/disk_read_time_sys_s,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,01_general/lr,03_hivemind/num_peers,03_hivemind/global_epoch,memory/total_memory_sys_MB,disk/time/disk_busy_time_sys_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,process/memory/resident_set_size_proc_MB,02_timing/step_time_s,02_timing/backward_time_s,02_timing/dataload_time_s,process/memory/virtual_memory_size_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,_runtime,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,_step,cpu/logical_core_count,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,01_general/step,02_timing/opt_step_time_s,cpu/interrupts/ctx_switches_count
2451.324928,199917.477888,5.3,0.33199999999999363,1681394212.0,,,61.0,522.0,2239.0,0.0,95.79317131223428,0.016803250000066328,7712.423936,1179448.0,1.1666666666666665,0.00039530799995191046,0.007999999999999119,2.433333333333333,0.0,,,,,0.7759999999999962,,0.0030604389999098203,6243.516416,,0.14307487899986882,,31870.910464,0.016345753548089727,2.719744,0.8,46,949.0,0.0,2.1806097222884753,150,,6437.998592,214084.0,,,229607.0
,,,,1681394212.0,7.24365234375,3328.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20705532899978607,,0.0034546209999462008,,,,,46,,,,151,,,,103.0,0.040266832000042996,
,,,,1681394213.0,7.2076416015625,3360.0,,,,,,0.016850839999960954,,,,0.0003834459998870443,,,,0.0001,8.0,0.0,,,0.0,0.003110908000053314,,0.20702244299991435,0.1433387050001329,0.003268967999929373,,,,,47,,,,152,,,,104.0,0.04006957599995076,
,,,,1681394213.0,6.8919677734375,3392.0,,,,,,0.01707849800004624,,,,0.00045432800015987596,,,,0.0001,8.0,0.0,,,0.0,0.003106870000010531,,0.2092305410001245,0.14528234999988854,0.0035260370000287367,,,,,47,,,,153,,,,105.0,0.039782457999990584,
2451.288064,199917.146112,5.3,0.33299999999997,1681394213.0,,,61.0,526.0,2278.0,0.0,75.71693620910837,0.016669951000039873,7713.214464,1183682.0,1.1666666666666665,0.00038021399996068794,0.007999999999999119,2.433333333333333,0.0,,,,,0.7920000000000016,,0.0030874530000346567,6243.479552,,,,31870.910464,0.01634796225704594,2.719744,0.8,47,969.0,0.0,2.175899407782467,154,,6437.998592,218481.0,,,235184.0
,,,,1681394213.0,6.9700927734375,3424.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.21008393499982958,0.14621216699993056,0.0035329209999872546,,,,,47,,,,155,,,,106.0,0.04020122899987655,
,,,,1681394214.0,7.372802734375,3456.0,,,,,,0.016688371999862284,,,,0.0003873660000408563,,,,0.0001,9.0,0.0,,,0.0,0.0030941429999984393,,0.20774007999989408,0.14414701300006527,0.003504759999941598,,,,,48,,,,156,,,,107.0,0.03991842599998563,
2453.426176,199886.176256,5.3,0.33499999999997954,1681394214.0,,,61.0,532.0,2327.0,0.0,95.19237047611688,0.01692195099985838,7744.16384,1190188.0,1.1666666666666665,0.0003799520000029588,0.007999999999999119,2.433333333333333,0.0,,,,,0.8119999999999976,,0.0031134139999267063,6245.888,,0.14403808799988838,,31870.910464,0.0817332781377777,2.719744,0.8,48,980.0,0.0,2.882039902532093,157,,6438.035456,224513.0,,,241813.0
2453.426176,199885.930496,5.3,0.33799999999996544,1681394215.0,,,61.0,537.0,2328.0,0.0,0.11655734784418915,,7744.405504,1190910.0,1.1666666666666665,,0.007999999999999119,2.433333333333333,0.0,,,,,0.8199999999999932,,,6245.888,,,,31870.910464,0.040832953878731405,2.719744,0.8,49,981.0,0.0,0.5348957454590169,158,,6438.035456,225048.0,,,242629.0
2453.426176,199885.930496,5.3,0.33899999999999864,1681394216.0,,,61.0,538.0,2328.0,0.0,0.00953201013681099,,7744.405504,1191199.0,1.1666666666666665,,0.007999999999999119,2.433333333333333,0.0,,,,,0.8239999999999981,,,6245.888,,,,31870.910464,0.004087428129509785,2.719744,0.8,50,981.0,0.0,0.005276933585218187,159,,6438.035456,225197.0,,,243119.0
2453.426176,199885.930496,5.3,0.33899999999999864,1681394217.0,,,61.0,539.0,2328.0,0.0,0.01888872756300579,,7744.401408,1191519.0,1.1666666666666665,,0.007999999999999119,2.2333333333333334,0.0,,,,,0.828000000000003,,,6245.888,,,,31870.910464,0.004085774618503981,2.719744,0.8,51,981.0,0.0,0.13298717567846616,160,,6438.035456,225401.0,,,243647.0
2453.426176,199885.934592,5.3,0.33899999999999864,1681394218.0,,,61.0,540.0,2328.0,0.0,0.007700441852491604,,7744.401408,1191806.0,1.1666666666666665,,0.007999999999999119,2.2333333333333334,0.0,,,,,0.8319999999999936,,,6245.888,,,,31870.910464,0.004085623032802138,2.719744,0.8,52,981.0,0.0,0.07995691956896764,161,,6438.035456,225551.0,,,244133.0
2453.426176,199885.934592,5.3,0.33899999999999864,1681394219.0,,,61.0,541.0,2328.0,0.0,0.01627225317266258,,7744.393216,1192159.0,1.1666666666666665,,0.007999999999999119,2.2333333333333334,0.0,,,,,0.8359999999999985,,,6245.888,,,,31870.910464,0.004088024346331726,2.719744,0.8,53,981.0,0.0,0.0614002094664437,162,,6438.035456,225729.0,,,244663.0
2453.426176,199885.164544,5.3,0.3429999999999609,1681394220.0,,,61.0,549.0,2328.0,0.0,0.23664775437892502,,7745.159168,1193351.0,1.1666666666666665,,0.007999999999999119,2.2333333333333334,0.0,,,,,0.8439999999999941,,,6245.888,,,,31870.910464,0.08175684901981685,2.719744,0.8,54,981.0,0.0,0.31722296143455947,163,,6438.035456,226603.0,,,246003.0
2453.426176,199741.17376,5.4,0.3429999999999609,1681394221.0,,,61.0,550.0,2328.0,0.0,143.83405223500858,,7889.154048,1217011.0,1.1666666666666665,,0.007999999999999119,2.2333333333333334,0.0,,,,,0.847999999999999,,,6245.888,,,,31870.910464,0.004085292708491833,2.719744,0.8,55,981.0,0.0,243.6879655747083,164,,6438.035456,234581.0,,,286074.0
2453.426176,199736.930304,5.4,0.3439999999999941,1681394222.0,,,61.0,551.0,2328.0,0.0,8.073339284750073,,7893.397504,1223179.0,1.1333333333333333,,0.007999999999999119,2.0666666666666664,0.0,,,,,0.8520000000000039,,,6245.888,,,,31870.910464,0.004086986678810396,2.719744,0.8,56,981.0,0.0,14.361862752076917,165,,6438.035456,239013.0,,,294799.0
2453.426176,199643.611136,5.4,0.3439999999999941,1681394223.0,,,61.0,552.0,2328.0,0.0,310.90649264571096,,7986.720768,1252378.0,1.1333333333333333,,0.007999999999999119,2.0666666666666664,0.0,,,,,0.8559999999999945,,,6245.888,,,,31870.910464,0.004085419974179992,2.719744,0.8,57,981.0,0.0,159.46788959072154,166,,6438.035456,253453.0,,,340617.0
2453.426176,199621.095424,5.4,0.3439999999999941,1681394224.0,,,61.0,553.0,2328.0,0.0,135.15162563483602,,8009.240576,1266669.0,1.1333333333333333,,0.007999999999999119,2.0666666666666664,0.0,,,,,0.8599999999999994,,,6245.888,,,,31870.910464,0.004085263572050439,2.719744,0.8,58,981.0,0.0,150.79536052294048,167,,6438.035456,261246.0,,,362963.0
2453.426176,199522.299904,5.5,0.34600000000000364,1681394225.0,,,61.0,556.0,2328.0,0.0,501.73652134851744,,8108.036096,1317271.0,1.1333333333333333,,0.007999999999999119,2.0666666666666664,0.0,,,,,0.8640000000000043,,,6245.888,,,,31870.910464,0.04902090138327661,2.719744,0.8,59,981.0,0.0,520.5739995045485,168,,6438.035456,282289.0,,,449462.0
2453.426176,199457.767424,5.5,0.34699999999998,1681394226.0,,,61.0,560.0,2328.0,0.0,396.28606212619843,,8172.56448,1362204.0,1.1,,0.007999999999999119,1.9,0.0,,,,,0.8719999999999999,,,6245.888,,,,31870.910464,0.02860673580994259,2.719744,0.8,60,981.0,0.0,531.7734774268205,169,,6438.035456,299273.0,,,528281.0
2453.426176,199338.418176,5.6,0.34699999999998,1681394227.0,,,61.0,561.0,2328.0,0.0,711.8539558621032,,8291.917824,1422037.0,1.1,,0.007999999999999119,1.9,0.0,,,,,0.8760000000000048,,,6245.888,,,,31870.910464,0.004086811670563023,2.719744,0.8,61,981.0,0.0,619.3633093987546,170,,6438.035456,324187.0,,,630987.0
2453.426176,199263.727616,5.6,0.34699999999998,1681394228.0,,,61.0,562.0,2328.0,0.0,477.9977070098449,,8366.608384,1469710.0,1.1,,0.007999999999999119,1.9,0.0,,,,,0.8799999999999955,,,6245.888,,,,31870.910464,0.004084649700851239,2.719744,0.8,62,981.0,0.0,613.1154221538799,171,,6438.035456,341202.0,,,715789.0
2453.426176,199170.760704,5.6,0.34699999999998,1681394229.0,,,61.0,563.0,2328.0,0.0,689.5611655707646,,8459.575296,1519111.0,1.1,,0.007999999999999119,1.9,0.0,,,,,0.8880000000000052,,,6245.888,,,,31870.910464,0.004086698907349253,2.719744,0.8,63,981.0,0.0,471.03301135887943,172,,6438.035456,359576.0,,,802955.0
2453.426176,199100.903424,5.7,0.34899999999998954,1681394230.0,,,61.0,566.0,2328.0,0.0,401.242936503872,,8529.432576,1561458.0,1.1,,0.007999999999999119,1.9,0.0,,,,,0.8919999999999959,,,6245.888,,,,31870.910464,0.04493820913634151,2.719744,0.8,64,981.0,0.0,507.2741702058915,173,,6438.035456,377382.0,,,875509.0
2453.426176,199055.003648,5.7,0.3499999999999659,1681394231.0,,,61.0,569.0,2328.0,0.0,463.30012551654085,,8575.328256,1598453.0,1.2,,0.007999999999999119,2.2666666666666666,0.0,,,,,0.9000000000000057,,,6245.888,,,,31870.910464,0.024519971778127345,2.719744,0.8333333333333334,65,981.0,0.0,403.88449046022896,174,,6438.035456,392592.0,,,939122.0
2453.426176,198993.829888,5.7,0.3499999999999659,1681394232.0,,,61.0,570.0,2328.0,0.0,542.9305121306564,,8636.506112,1647129.0,1.2,,0.007999999999999119,2.2666666666666666,0.0,,,,,0.9039999999999964,,,6245.888,,,,31870.910464,0.004086682373905402,2.719744,0.8333333333333334,66,981.0,0.0,456.1304639689504,175,,6438.035456,411912.0,,,1023630.0
2453.426176,198933.655552,5.8,0.3499999999999659,1681394233.0,,,61.0,571.0,2328.0,0.0,405.8178567006771,,8696.680448,1683950.0,1.2,,0.007999999999999119,2.2666666666666666,0.0,,,,,0.9080000000000013,,,6245.888,,,,31870.910464,0.004086713489387704,2.719744,0.8333333333333334,67,981.0,0.0,387.76607697783027,176,,6438.035456,424666.0,,,1089379.0
2453.426176,198919.9872,5.8,0.35300000000000864,1681394234.0,,,61.0,575.0,2328.0,0.0,181.07779326250022,,8710.344704,1716717.0,1.2,,0.007999999999999119,2.2666666666666666,0.0,,,,,0.9159999999999968,,,6245.888,,,,31870.910464,0.057214111283174315,2.719744,0.8333333333333334,68,981.0,0.0,345.7830757544009,177,,6438.035456,435467.0,,,1148264.0
2453.426176,198910.672896,5.8,0.35300000000000864,1681394235.0,,,61.0,576.0,2328.0,0.0,92.7971178933114,,8719.663104,1729925.0,1.2,,0.007999999999999119,2.2666666666666666,0.0,,,,,0.9200000000000017,,,6245.888,,,,31870.910464,0.004084693403417801,2.719744,0.8333333333333334,69,981.0,0.0,201.6809072413445,178,,6438.035456,441223.0,,,1170977.0
2453.426176,198895.906816,5.8,0.35300000000000864,1681394236.0,,,61.0,577.0,2328.0,0.0,105.77148198701443,,8734.429184,1735739.0,1.1666666666666665,,0.007999999999999119,2.1,0.0,,,,,0.9240000000000066,,,6245.888,,,,31870.910464,0.004084174867170628,2.719744,0.8333333333333334,70,981.0,0.0,48.20863487713751,179,,6438.035456,444001.0,,,1180644.0
2453.426176,198882.316288,5.8,0.41399999999998727,1681394237.0,,,61.0,630.0,2328.0,0.0,80.23514892085464,,8747.995136,1761005.0,1.1666666666666665,,0.007999999999999119,2.1,0.0,,,,,0.9320000000000022,,,6245.888,,,,31870.910464,0.286072393771679,2.719744,0.8333333333333334,71,981.0,0.0,19.07485065050101,180,,6438.035456,455307.0,,,1221755.0
2453.426176,198863.552512,5.8,0.41399999999998727,1681394238.0,,,61.0,631.0,2328.0,0.0,26.898546702565863,,8766.783488,1782650.0,1.1666666666666665,,0.007999999999999119,2.1,0.0,,,,,0.9359999999999928,,,6245.888,,,,31870.910464,0.004086690150916712,2.719744,0.8333333333333334,72,981.0,0.0,15.054488527407328,181,,6438.035456,475403.0,,,1247596.0
2453.426176,198866.47296,5.8,0.4159999999999968,1681394239.0,,,61.0,634.0,2328.0,0.0,12.889153746904183,,8763.850752,1784546.0,1.1666666666666665,,0.007999999999999119,2.1,0.0,,,,,0.9440000000000026,,,6245.888,,,,31870.910464,0.0490437000885198,2.719744,0.8333333333333334,73,981.0,0.0,28.902592345276577,182,,6438.035456,477633.0,,,1249522.0
2453.426176,198866.65728,5.8,0.4159999999999968,1681394240.0,,,61.0,635.0,2328.0,0.0,15.378474690949428,,8763.674624,1788739.0,1.1666666666666665,,0.007999999999999119,2.1,0.0,,,,,0.9479999999999933,,,6245.888,,,,31870.910464,0.0040894548157410825,2.719744,0.8333333333333334,74,981.0,0.0,66.1577782165262,183,,6438.035456,480145.0,,,1256378.0
2453.426176,198865.67424,5.8,0.4159999999999968,1681394241.0,,,61.0,636.0,2328.0,0.0,22.10536078085381,,8764.653568,1791051.0,1.1666666666666665,,0.007999999999999119,1.9333333333333331,0.0,,,,,0.9519999999999982,,,6245.888,,,,31870.910464,0.00408424185532083,2.719744,0.8333333333333334,75,981.0,0.0,4.533221289542925,184,,6438.035456,481709.0,,,1259708.0
2453.426176,198862.696448,5.8,0.4230000000000018,1681394242.0,,,61.0,649.0,2328.0,0.0,23.125684187205948,,8767.635456,1794006.0,1.1666666666666665,,0.007999999999999119,1.9333333333333331,0.0,,,,,0.9599999999999937,,,6245.888,,,,31870.910464,0.08987032762646999,2.719744,0.8333333333333334,76,981.0,0.0,0.5648809655162566,185,,6438.035456,483524.0,,,1264159.0
2453.426176,198861.80352,5.8,0.4230000000000018,1681394243.0,,,61.0,650.0,2328.0,0.0,22.320627931859796,,8768.577536,1799909.0,1.1666666666666665,,0.007999999999999119,1.9333333333333331,0.0,,,,,0.9639999999999986,,,6245.888,,,,31870.910464,0.004086996394266975,2.719744,0.8333333333333334,77,981.0,0.0,33.09310429923717,186,,6438.035456,487351.0,,,1272986.0
2453.426176,198864.883712,5.8,0.4230000000000018,1681394244.0,,,61.0,651.0,2328.0,0.0,14.511410303569006,,8765.50144,1802242.0,1.1666666666666665,,0.007999999999999119,1.9333333333333331,0.0,,,,,0.9680000000000035,,,6245.888,,,,31870.910464,0.0040843078819285065,2.719744,0.8333333333333334,78,981.0,0.0,38.457380369517814,187,,6438.035456,489632.0,,,1275693.0
2453.426176,198868.242432,5.8,0.4249999999999545,1681394245.0,,,61.0,654.0,2328.0,0.0,35.526450152272155,,8762.146816,1805218.0,1.1666666666666665,,0.007999999999999119,1.9333333333333331,0.0,,,,,0.9759999999999991,,,6245.888,,,,31870.910464,0.06128418522584755,2.719744,0.8333333333333334,79,981.0,0.0,0.789033884719284,188,,6438.035456,491715.0,,,1279819.0
2453.426176,198866.407424,5.8,0.4249999999999545,1681394246.0,,,61.0,655.0,2328.0,0.0,22.78156949790258,,8763.981824,1812846.0,1.1333333333333333,,0.007999999999999119,1.7666666666666668,0.0,,,,,0.980000000000004,,,6245.888,,,,31870.910464,0.004086861252654536,2.719744,0.8,80,981.0,0.0,41.586950262181475,189,,6438.035456,497882.0,,,1289704.0
2453.426176,198870.97856,5.8,0.4259999999999877,1681394247.0,,,61.0,656.0,2328.0,0.0,14.53563153301341,,8759.406592,1814457.0,1.1333333333333333,,0.007999999999999119,1.7666666666666668,0.0,,,,,0.9839999999999947,,,6245.888,,,,31870.910464,0.004085335460591826,2.719744,0.8,81,981.0,0.0,10.933307202632434,190,,6438.035456,499908.0,,,1291064.0
2453.426176,198873.808896,5.8,0.4309999999999832,1681394248.0,,,61.0,663.0,2328.0,0.0,35.392975931821496,,8756.580352,1817872.0,1.1333333333333333,,0.007999999999999119,1.7666666666666668,0.0,,,,,0.9920000000000044,,,6245.888,,,,31870.910464,0.04084802181212908,2.719744,0.8,82,981.0,0.0,0.551009497375478,191,,6438.035456,502674.0,,,1295574.0
,,,,1681394249.0,7.2449951171875,3488.0,,,,,,,,,,,,,,0.0001,9.0,1.0,,,0.0,,,35.51228170499962,,0.003299975999880189,,,,,83,,,,192,,,,108.0,35.344528324000066,
2451.349504,198899.847168,5.8,0.4319999999999595,1681394249.0,,,61.0,667.0,2377.0,0.0,36.619219838693084,,8749.34272,1858984.0,1.1333333333333333,,0.007999999999999119,1.7666666666666668,0.0,,,,,1.0040000000000049,,0.003077783999970052,6244.27008,,,,32458.235904,0.0490188616120373,2.719744,0.8,83,986.0,0.0,4.084897156039379,193,,6690.369536,513741.0,,,1365228.0
,,,,1681394250.0,6.9290771484375,3520.0,,,,,,0.03666620900003181,,,,0.0013492269999915152,,,,0.0001,9.0,1.0,,,0.0,,,0.20473003600000084,0.1215506280000227,0.002969379999967714,,,,,84,,,,194,,,,109.0,0.039116808000017045,
,,,,1681394250.0,7.1475830078125,3552.0,,,,,,0.025886900999921636,,,,0.000751032000152918,,,,0.0001,9.0,1.0,,,0.0,0.003116950000048746,,0.20696586800022487,0.1334825390001697,0.00415634000000864,,,,,84,,,,195,,,,110.0,0.039572105999923224,
2451.349504,198080.180224,6.2,0.4329999999999927,1681394250.0,,,61.0,670.0,2443.0,0.0,75.7587806355468,0.01767543799996929,9550.68416,2821408.0,1.1333333333333333,0.0004867360000844201,0.007999999999999119,1.7666666666666668,0.0,,,,,1.0160000000000053,,0.003109941999809962,6244.921344,,0.14152882900020813,,34135.957504,0.012259411392477867,2.719744,0.8,84,1053.0,0.0,14.477175630023286,196,,6693.752832,548406.0,,,1434320.0
,,,,1681394250.0,7.188720703125,3584.0,,,,,,,,,,,,,,0.0001,9.0,1.0,,,0.0,,,0.41046021100032704,,0.0025481580000814574,,,,,84,,,,197,,,,111.0,0.24511110800017377,
,,,,1681394251.0,7.192626953125,3616.0,,,,,,0.017590551000012056,,,,0.00047304699978667486,,,,0.0001,9.0,1.0,,,0.0,0.0030147869999836985,,0.204987872999709,0.14143313899990062,0.002498607000006814,,,,,85,,,,198,,,,112.0,0.039977742000019134,
,,,,1681394251.0,7.3006591796875,3648.0,,,,,,0.018141197999966607,,,,0.0004825700000310462,,,,0.0001,9.0,1.0,,,0.0,0.0031655779998800426,,0.20412018000024545,0.1395827780002037,0.002756877000138047,,,,,85,,,,199,,,,113.0,0.03999117900002602,
2451.390464,198153.101312,6.1,0.4350000000000023,1681394251.0,,,61.0,674.0,2466.0,0.0,2.9038655174604644,0.016998839000052612,9534.713856,2824761.0,1.1666666666666665,0.00040930099999059166,0.007999999999999119,1.9,0.0,,,,,1.0360000000000014,,0.003089148000071873,6244.999168,,0.14271542899996348,,34135.957504,0.016348697327116437,2.719744,0.8333333333333334,85,1105.0,0.0,2.549119540694595,200,,6693.773312,551126.0,,0.040321339999991324,1438470.0
,,,,1681394251.0,7.132568359375,3680.0,,,,,,,,,,,,,,0.0001,9.0,1.0,,,0.0,,,0.2060841810000511,,0.002550123999981224,,,,,85,,,,201,,,,114.0,,
,,,,1681394252.0,7.3115234375,3712.0,,,,,,0.016553388000147606,,,,0.0003976489999786281,,,,0.0001,9.0,1.0,,,0.0,0.003034323000065342,,0.20884028300019963,0.1479007069999625,0.0009908199999699718,,,,,86,,,,202,,,,115.0,0.03996339600007559,
2451.390464,198154.940416,6.1,0.436999999999955,1681394252.0,,,61.0,680.0,2483.0,0.0,12.226429637160658,0.017408294999995633,9532.878848,2828332.0,1.1666666666666665,0.0004142500001762528,0.007999999999999119,1.9,0.0,,,,,1.0600000000000023,,0.0027144199998474505,6245.126144,,,,34136.219648,0.07765503755167794,2.719744,0.8333333333333334,86,1130.0,0.0,1.7123861765387502,203,,6694.07232,554514.0,,,1442125.0
,,,,1681394253.0,7.362060546875,3744.0,,,,,,,,,,,,,,0.0001,9.0,1.0,,,0.0,,,0.699718028000234,0.1415291780001553,0.49781703700000435,,,,,87,,,,204,,,,116.0,0.03983484800005499,
,,,,1681394253.0,7.2279052734375,3776.0,,,,,,0.017339547000119637,,,,0.0004949990000113758,,,,0.0001,9.0,1.0,,,0.0,0.002709487999936755,,0.45091192500012767,0.14193427200007136,0.24837876700007655,,,,,87,,,,205,,,,117.0,0.04005485199991199,
2451.37408,198122.569728,6.1,0.4399999999999977,1681394253.0,,,61.0,689.0,2505.0,0.0,228.11069047313873,0.017409452000038073,9526.980608,2835085.0,1.1666666666666665,0.0005200240000249323,0.007999999999999119,1.9,0.0,,,,,1.0799999999999983,,0.003111071999910564,6245.10976,,,,34155.495424,0.049037773884641145,2.719744,0.8333333333333334,87,1161.0,0.0,2.1622673236527596,206,,6694.07232,562227.0,,,1447795.0
,,,,1681394254.0,7.135498046875,3808.0,,,,,,,,,,,,,,0.0001,9.0,1.0,,,0.0,,,0.20520166299979792,0.14217056699999375,0.0023532499999419088,,,,,88,,,,207,,,,118.0,0.03963729799988869,
,,,,1681394254.0,7.1893310546875,3840.0,,,,,,0.016824533999852065,,,,0.00047232599990820745,,,,0.0001,9.0,1.0,,,0.0,0.00313692099985019,,0.20643664199997147,0.14282693200016183,0.002977560000090307,,,,,88,,,,208,,,,119.0,0.04019836900010887,
,,,,1681394254.0,6.9888916015625,3872.0,,,,,,0.016949353999962113,,,,0.0004649200000130804,,,,0.0001,9.0,1.0,,,0.0,0.0031507959999999002,,0.20957659899977443,0.14655358899995008,0.002319609999858585,,,,,88,,,,209,,,,120.0,0.040138329999990674,
2451.390464,198112.628736,6.1,0.4409999999999741,1681394254.0,,,61.0,693.0,2523.0,0.0,96.15571309220397,0.016877300000032847,9536.507904,2839326.0,1.1666666666666665,0.00046424700008174113,0.007999999999999119,1.9,0.0,,,,,1.0960000000000036,,0.003101592000120945,6245.126144,,,,34136.219648,0.016346947268943698,2.719744,0.8333333333333334,88,1218.0,0.0,2.1924544830621104,210,,6694.07232,566470.0,,,1452001.0
,,,,1681394255.0,7.4354248046875,3904.0,,,,,,,,,,,,,,0.0001,9.0,1.0,,,0.0,,,0.20739527900036592,0.14424420500017732,0.0026789519999965705,,,,,89,,,,211,,,,121.0,0.0400289829999565,
,,,,1681394255.0,7.1845703125,3936.0,,,,,,0.01678702499998508,,,,0.00039564799999425304,,,,0.0001,9.0,1.0,,,0.0,0.0031370789999982662,,0.20605497399969863,0.14335019800000737,0.0025247249998301413,,,,,89,,,,212,,,,122.0,0.039860298999883526,
,,,,1681394255.0,7.2935791015625,3968.0,,,,,,0.016813433999914196,,,,0.00039736300004733494,,,,0.0001,9.0,1.0,,,0.0,0.003101229000094463,,0.20702475199982473,0.14398960800008354,0.002677697999843076,,,,,89,,,,213,,,,123.0,0.040045419999842125,
2451.365888,198105.505792,6.1,0.4420000000000073,1681394255.0,,,61.0,697.0,2566.0,0.0,80.06914938659695,0.0171982649999336,9544.019968,2843882.0,1.1666666666666665,0.00047413100014637166,0.007999999999999119,1.9,0.0,,,,,1.1119999999999948,,0.0031614910001280805,6245.101568,,,,34136.219648,0.016347196135991983,2.719744,0.8333333333333334,89,1218.0,0.0,2.3960455749973737,214,,6694.07232,571163.0,,,1456681.0
,,,,1681394256.0,7.2742919921875,4000.0,,,,,,,,,,,,,,0.0001,9.0,1.0,,,0.0,,,0.20693534600013663,0.14320201000009547,0.0026932079999824055,,,,,90,,,,215,,,,124.0,0.040206240999850706,
,,,,1681394256.0,7.1448974609375,4032.0,,,,,,0.016808609999998225,,,,0.0004551310000806552,,,,0.0001,9.0,1.0,,,0.0,0.0031760500000928005,,0.2082427689999804,0.14486612299992885,0.002826716999834389,,,,,90,,,,216,,,,125.0,0.04011013800004548,
,,,,1681394256.0,7.2388916015625,4064.0,,,,,,0.016844321000007767,,,,0.00040045400010058074,,,,0.0001,9.0,1.0,,,0.0,0.003045726999971521,,0.2082600360001834,0.14526771100008773,0.0024366809998355166,,,,,90,,,,217,,,,126.0,0.040265142000180276,
2451.390464,198111.080448,6.1,0.44399999999996,1681394256.0,,,61.0,701.0,2603.0,0.0,97.43935391534222,0.017067343000007895,9538.035712,2848494.0,1.2,0.0003944490001686063,0.007999999999999119,2.0,0.0,,,,,1.1280000000000001,,0.0031479599999784114,6245.126144,,,,34136.219648,0.016347441136299844,2.719744,0.8333333333333334,90,1218.0,0.0,2.2926887083008625,218,,6694.07232,576234.0,,,1462254.0
,,,,1681394257.0,7.378662109375,4096.0,,,,,,,,,,,,,,0.0001,9.0,1.0,,,0.0,,,0.2062647919999563,0.1429657999999563,0.00276183799996943,,,,,91,,,,219,,,,127.0,0.039927401999875656,
,,,,1681394257.0,7.3494873046875,4128.0,,,,,,0.0169541999998728,,,,0.00038373799998225877,,,,0.0001,9.0,1.0,,,0.0,0.003068489999805024,,0.20739468999977362,0.14415043799999694,0.002778632999934416,,,,,91,,,,220,,,,128.0,0.04005919100018218,
,,,,1681394257.0,7.2030029296875,4160.0,,,,,,0.017056658000001335,,,,0.0003968870000790048,,,,0.0001,9.0,1.0,,,0.0,0.0030606980001266493,,0.20988170100031311,0.14618523300009656,0.002770689000044513,,,,,91,,,,221,,,,129.0,0.040411535999965054,
2451.361792,198108.504064,6.1,0.44599999999996953,1681394257.0,,,61.0,707.0,2651.0,0.0,85.29593618654768,,9540.530176,2853156.0,1.2,,0.007999999999999119,2.0,0.0,,,,,1.1440000000000055,,0.003099645000020246,6245.097472,,,,34136.219648,0.06537390193266977,2.719744,0.8333333333333334,91,1221.0,0.0,2.202802035114829,222,,6694.07232,581234.0,,,1467707.0
,,,,1681394258.0,7.1737060546875,4192.0,,,,,,0.01794999799994912,,,,0.00039171100002022285,,,,0.0001,9.0,1.0,,,0.0,,,0.20816530899992358,0.14367871700005708,0.002891758000032496,,,,,92,,,,223,,,,130.0,0.04015347999984442,
,,,,1681394258.0,7.1292724609375,4224.0,,,,,,0.016899297999998453,,,,0.00038380999990295095,,,,0.0001,9.0,1.0,,,0.0,0.003069333999974333,,0.20765771999981553,0.14439285499997823,0.0026894220000031055,,,,,92,,,,224,,,,131.0,0.04022300099995846,
2451.361792,198080.536576,6.2,0.4479999999999791,1681394258.0,,,61.0,714.0,2698.0,0.0,95.75814737305144,0.016769123999893054,9550.139392,2857688.0,1.2,0.0003805209998972714,0.007999999999999119,2.0,0.0,,,,,1.1599999999999966,,0.003067269000212036,6245.097472,,0.14586301100007404,,34136.219648,0.06948055859955067,2.719744,0.8333333333333334,92,1222.0,0.0,2.3004658525219432,225,,6694.07232,586303.0,,0.04011884499982443,1472902.0
,,,,1681394258.0,7.3531494140625,4256.0,,,,,,,,,,,,,,0.0001,9.0,1.0,,,0.0,,,0.20891460499979075,,0.002715834999889921,,,,,92,,,,226,,,,132.0,,
,,,,1681394259.0,7.2294921875,4288.0,,,,,,0.016780934999815145,,,,0.0003975920001266786,,,,0.0001,9.0,1.0,,,0.0,0.003082863999907204,,0.2076952709996931,0.14450965499986523,0.00285283499988509,,,,,93,,,,227,,,,133.0,0.04007139000009374,
