disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_one_min_percent,process/memory/text_resident_set_proc_MB,01_general/step,memory/used_memory_sys_percent,cpu/interrupts/soft_interrupts_count,_runtime,cpu/interrupts/interrupts_count,disk/time/disk_write_time_sys_s,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_fifteen_min_percent,03_hivemind/global_epoch,memory/available_memory_sys_MB,process/memory/virtual_memory_size_proc_MB,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/dirty_pages_proc_count,01_general/minibatch_loss,disk/time/disk_read_time_sys_s,cpu/logical_core_count,02_timing/backward_time_s,02_timing/opt_step_time_s,disk/counter/disk_write_sys_count,cpu/load/avg_sys_load_five_min_percent,01_general/lr,03_hivemind/num_peers,02_timing/step_time_s,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,01_general/dataset_iteration_count,process/voluntary_proc_ctx_switches,_step,_timestamp,process/memory/data_resident_set_proc_MB,process/memory/shared_memory_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/dataload_cuda_move_time_s,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,02_timing/forward_time_s,02_timing/loss_calc_time_s
0.0,5725222.0,,4.0625,2.854912,,5.4,2808035.0,219,5801408.0,0.09200000000000585,877.0,1.8875,,511616.741376,149374.808064,0.30000000000001137,13556.547584,0.0,,0.0,,,,516.0,2.5250000000000004,,,,,21645.96736,,,12930.0,398,1681390592.0,0.0,3632.98816,0.0,,0.0,313.37125249806735,0.4683217418071566,11303.411712,,
,,45830.0,,,70.0,,,220,,,,,1.0,,,,,,7.1727294921875,,,0.09344940900336951,0.028482847999839578,,,0.0001,2.0,0.6043457710111397,0.016544222002266906,,,1.0,,399,1681390593.0,,,,0.025954189004551154,,,,,0.4350783039990347,0.004836799002077896
0.0,5752451.0,,4.0625,2.854912,,5.4,2825060.0,220,5810544.0,0.09200000000000585,880.0,1.8875,,511743.852544,149220.6592,0.30000000000001137,13556.547584,0.0,,0.0,,,,516.0,2.5250000000000004,,,,,21673.005056,,,12972.0,400,1681390593.0,0.0,3635.986432,0.0,0.025684476000606082,0.0,395.41023643787645,1.6431021592413817,11306.442752,,
,,46086.0,,,71.0,,,220,,,,,1.0,,,,,,7.234588623046875,,,0.09756041299988283,0.02581325199571438,,,0.0001,2.0,0.617875986994477,0.01923262299533235,,,1.0,,401,1681390593.0,,,,,,,,,0.4436959070008015,0.005889316002139822
0.0,5795388.0,,4.0375000000000005,2.854912,,5.4,2840328.0,221,5819212.0,0.09200000000000585,882.0,1.9,,511620.36224,149220.6592,0.30000000000001137,13556.547584,0.0,,0.0,,,,516.0,2.5500000000000003,,,,,21642.346496,,,13032.0,402,1681390594.0,0.0,3635.986432,0.0,0.02754038000421133,0.0,236.42171614975797,1.3909903312841783,11306.409984,0.5079722809969098,0.004560172004858032
,,46342.0,,,72.0,,,221,,,,,1.0,,,,,,7.1195831298828125,,,0.09707880399946589,0.025124501997197513,,,0.0001,2.0,0.6802126780021354,0.017936538999492768,,,1.0,,403,1681390594.0,,,,,,,,,,
,,46598.0,,,73.0,,,222,,,,,1.0,,,,,,7.2345123291015625,,,0.09238740099681308,0.03097150399844395,,,0.0001,2.0,0.6286152249886072,0.017974809001316316,,,1.0,,404,1681390595.0,,,,0.03302561699820217,,,,,0.4488978919980582,0.00535800199577352
0.0,5826302.0,,4.0375000000000005,2.854912,,5.4,2857715.0,222,5829019.0,0.09200000000000585,885.0,1.9,,511730.016256,149220.6592,0.30000000000001137,13556.547584,0.0,,0.0,,,,516.0,2.5500000000000003,,,,,21795.221504,,,13080.0,405,1681390595.0,0.0,3633.102848,0.0,0.027392281997890677,0.0,344.617832694563,1.3333213089506166,11303.559168,,
,,46854.0,,,74.0,,,222,,,,,1.0,,,,,,7.26422119140625,,,0.1000046119952458,0.022944065000046976,,,0.0001,2.0,0.6237743169913301,0.020761617000971455,,,1.0,,406,1681390595.0,,,,,,,,,0.4468738419964211,0.005797899000754114
0.0,5854959.0,,4.0375000000000005,2.854912,,5.4,2878418.0,223,5840900.0,0.09200000000000585,886.0,1.9,,511619.006464,149391.593472,0.30000000000001137,13573.3248,0.0,,0.0,,,,516.0,2.5500000000000003,,,,,21643.702272,,,13142.0,407,1681390596.0,0.0,3635.994624,0.0,0.031968054005119484,0.0,344.7466728500857,1.4011545279723323,11306.459136,,
,,47110.0,,,75.0,,,223,,,,,1.0,,,,,,7.1114959716796875,,,0.09292755400383612,0.02888453000196023,,,0.0001,2.0,0.6125974130118266,0.02037928599747829,,,1.0,,408,1681390596.0,,,,,,,,,0.43365829400136136,0.004779695002071094
0.0,5902124.0,,4.0375000000000005,2.854912,,5.4,2896902.0,224,5851362.0,0.09200000000000585,889.0,1.9,,511608.160256,149220.6592,0.30000000000001137,13556.547584,0.0,,0.0,,0.09753471799922409,,516.0,2.5500000000000003,,,,,21794.762752,,,13204.0,409,1681390597.0,0.0,3633.106944,0.0,0.025616359002015088,0.0,357.9664634703943,1.0876848890868056,11303.530496,0.529949748000945,0.005645204997563269
,,47366.0,,,76.0,,,224,,,,,1.0,,,,,,7.23126220703125,,,,0.025263518997235224,,,0.0001,2.0,0.7007049639942124,0.016695414997229818,,,1.0,,410,1681390597.0,,,,,,,,,,
,,47622.0,,,77.0,,,225,,,,,1.0,,,,,,7.2356414794921875,,,0.10110285400151042,0.02172809199691983,,,0.0001,2.0,0.5985565630035126,0.01771671700407751,,,1.0,,411,1681390598.0,,,,0.025843700997938868,,,,,0.4271495720022358,0.005015627000830136
0.0,5928663.0,,4.0375000000000005,2.854912,,5.4,2915003.0,225,5860955.0,0.09200000000000585,893.0,1.9,,511770.062848,149220.6592,0.30000000000001137,13556.547584,0.0,,0.0,,,,516.0,2.5500000000000003,,,,,21646.442496,,,13255.0,412,1681390598.0,0.0,3635.990528,0.0,0.0302919369933079,0.0,402.153949829739,1.1447861139880413,11306.446848,,
,,47878.0,,,78.0,,,225,,,,,1.0,,,,,,7.245452880859375,,,0.1100516769947717,0.012765656996634789,,,0.0001,2.0,0.6196420149790356,0.019073841998761054,,,1.0,,413,1681390598.0,,,,,,,,,0.441403012999217,0.006055888996343128
0.0,5968629.0,,4.8125,2.854912,,5.4,2931146.0,226,5870053.0,0.09800000000000608,896.0,1.9625,,511613.91104,149220.6592,0.3079999999999927,13556.547584,0.0,,0.0,,,,534.0,2.7375,,,,,21648.797696,,,13310.0,414,1681390599.0,0.0,3635.990528,0.08987549928730583,0.025920467000105418,0.0,403.25793663819877,0.7966556596999301,11306.41408,0.4402143410043209,
,,48134.0,,,79.0,,,226,,,,,1.0,,,,,,7.2386474609375,,,0.19532398100272985,0.007831843999156263,,,0.0001,2.0,0.6943713410073542,0.01928664899605792,,,1.0,,415,1681390599.0,,,,,,,,,,0.005794059004983865
,,48390.0,,,80.0,,,227,,,,,1.0,,,,,,7.16278076171875,,,0.10122392400080571,0.02055532299709739,,,0.0001,2.0,0.6025158529955661,0.01961936199950287,,,1.0,,416,1681390600.0,,,,0.030813801000476815,,,,,0.4252988840016769,0.005004558996006381
0.0,5998626.0,,4.8125,2.854912,,5.4,2946870.0,227,5878927.0,0.09800000000000608,900.0,1.9625,,511724.814336,149220.6592,0.3079999999999927,13556.547584,0.0,,0.0,,,,534.0,2.7375,,,,,21691.691008,,,13363.0,417,1681390600.0,0.0,3633.168384,0.0,0.025216661000740714,0.0,337.0001568587753,0.7627793693879169,11303.624704,,
,,48646.0,,,81.0,,,228,,,,,1.0,,,,,,7.2438507080078125,,,0.1022874930058606,0.019812108999758493,,,0.0001,2.0,0.5975885120060411,0.016802320002170745,,,1.0,,418,1681390601.0,,,,,,,,,0.42847376199642895,0.004996167001081631
0.0,6025356.0,,4.8125,2.854912,,5.4,2965207.0,228,5888556.0,0.09800000000000608,904.0,1.9625,,511615.909888,149254.230016,0.3120000000000118,13590.102016,0.0,,0.0,,,,535.0,2.7375,,,,,21646.819328,,,13433.0,419,1681390601.0,0.0,3633.106944,0.004047947379002525,0.025119398000242654,0.0,390.39092358956646,0.7375328500099841,11303.563264,,
,,48902.0,,,82.0,,,228,,,,,1.0,,,,,,7.263824462890625,,,0.10173596599634038,0.019481067996821366,,,0.0001,2.0,0.5975134059917764,0.015716376998170745,,,1.0,,420,1681390601.0,,,,,,,,,0.43089191499893786,0.004568682001263369
0.0,6069866.0,,4.8125,2.854912,,5.4,2984647.0,229,5898541.0,0.09800000000000608,906.0,1.9625,,511617.347584,149220.6592,0.3120000000000118,13556.547584,0.0,,0.0,,0.10190744000283303,,535.0,2.7375,,,,,21645.377536,,,13474.0,421,1681390602.0,0.0,3635.986432,0.0,0.028998066001804546,0.0,432.3397188024966,0.7792876481853246,11306.43456,0.5269701049983269,0.004881467000814155
,,49158.0,,,83.0,,,229,,,,,1.0,,,,,,7.2564544677734375,,,,0.019906317997083534,,,0.0001,2.0,0.6998900679973303,0.017226671996468212,,,1.0,,422,1681390602.0,,,,,,,,,,
,,49414.0,,,84.0,,,230,,,,,1.0,,,,,,7.22021484375,,,0.10894603600172559,0.014121743995929137,,,0.0001,2.0,0.5969088369965903,0.01909594600147102,,,1.0,,423,1681390603.0,,,,0.026501710002776235,,,,,0.4217642379953759,0.006479162999312393
0.0,6094862.0,,4.8125,2.854912,,5.4,2998950.0,230,5906254.0,0.09800000000000608,914.0,1.9625,,511619.145728,149374.808064,0.3120000000000118,13556.547584,0.0,,0.0,,,,535.0,2.7375,,,,,21643.227136,,,13547.0,424,1681390603.0,0.0,3635.99872,0.0,0.02287090299796546,0.0,317.7264039009193,0.9081487986088869,11306.459136,,
,,49670.0,,,85.0,,,230,,,,,1.0,,,,,,7.2222137451171875,,,0.10305748199607478,0.01893230000132462,,,0.0001,2.0,0.5997074779952527,0.01986652799678268,,,1.0,,425,1681390603.0,,,,,,,,,0.42852072499954375,0.006459540003561415
0.0,6138421.0,,4.725,2.854912,,5.4,3014426.0,231,5915154.0,0.09800000000000608,924.0,1.975,,511618.412544,149220.6592,0.3160000000000025,13556.547584,0.0,,0.0,,,,536.0,2.7500000000000004,,,,,21644.316672,,,13613.0,426,1681390604.0,0.0,3633.115136,0.004077659639215522,0.029679491999559104,0.0,220.3196536437902,1.8679822520169609,11303.542784,0.43110649599839235,0.007225521003419999
,,49926.0,,,86.0,,,231,,,,,1.0,,,,,,7.2528533935546875,,,0.10842243200022494,0.014324449002742767,,,0.0001,2.0,0.6065539449991775,0.015795554994838312,,,1.0,,427,1681390604.0,,,,,,,,,,
0.0,6168194.0,,4.725,2.854912,,5.4,3030488.0,232,5924144.0,0.09800000000000608,936.0,1.975,,511777.845248,149374.803968,0.3199999999999932,13556.547584,0.0,,0.0,,0.10518874500121456,0.02916719200584339,538.0,2.7500000000000004,,,,,21639.020544,,,13676.0,428,1681390605.0,0.0,3635.990528,0.09795976434915458,0.03344795500015607,0.0,298.913203627044,1.1638222686882984,11306.450944,0.6030174810002791,0.008155553005053662
,,50182.0,,,87.0,,,232,,,,,1.0,,,,,,7.198760986328125,,,,,,,0.0001,2.0,0.7986299170079292,0.019652990995382424,,,1.0,,429,1681390605.0,,,,,,,,,,
,,50438.0,,,88.0,,,233,,,,,1.0,,,,,,7.1495513916015625,,,0.10860576000413857,0.01278172800084576,,,0.0001,2.0,0.6092156990052899,0.016740516999561805,,,1.0,,430,1681390606.0,,,,0.030235591999371536,,,,,0.4355790050030919,0.00527309699828038
0.0,6194894.0,,4.725,2.854912,,5.4,3048327.0,233,5933938.0,0.09800000000000608,943.0,1.975,,511579.508736,149220.655104,0.3199999999999932,13556.547584,0.0,,0.0,,,,538.0,2.7500000000000004,,,,,21682.855936,,,13727.0,431,1681390606.0,0.0,3632.971776,0.0,0.02658144499582704,0.0,424.0987380411414,0.7488389985199091,11303.436288,,
,,50694.0,,,89.0,,,233,,,,,1.0,,,,,,7.2073974609375,,,0.10710132899839664,0.014555698995536659,,,0.0001,2.0,0.5953792299915222,0.019900626000890043,,,1.0,,432,1681390606.0,,,,,,,,,0.4222868360011489,0.004953294999722857
0.0,6238482.0,,4.725,2.854912,,5.4,3065215.0,234,5943037.0,0.09800000000000608,951.0,1.975,,511734.341632,149220.655104,0.3199999999999932,13556.547584,0.0,,0.0,,,,538.0,2.7500000000000004,,,,,21682.520064,,,13796.0,433,1681390607.0,0.0,3635.982336,0.0,0.031749309004226234,0.0,373.61853761338995,0.7878898029021454,11306.43456,0.4334552349973819,0.006604887996218167
,,50950.0,,,90.0,,,234,,,,,1.0,,,,,,7.2491302490234375,,,0.10228877600457054,0.020749231000081636,,,0.0001,2.0,0.614183846002561,0.019336407000082545,,,1.0,,434,1681390607.0,,,,,,,,,,
,,51206.0,,,91.0,,,235,,,,,1.0,,,,,,7.23321533203125,,,0.10111171300377464,0.024109408004733268,,,0.0001,2.0,0.617734860003111,0.016553882000152953,,,1.0,,435,1681390608.0,,,,0.03315470199595438,,,,,0.43608786899858387,0.006717285999911837
0.0,6269090.0,,4.725,2.854912,,5.4,3085401.0,235,5953855.0,0.09800000000000608,962.0,1.975,,511566.598144,149220.655104,0.3199999999999932,13556.547584,0.0,,0.0,,,,538.0,2.7500000000000004,,,,,21695.762432,,,13855.0,436,1681390608.0,0.0,3633.033216,0.0,0.02397303399629891,0.0,476.29616533817904,1.1878437700897537,11303.497728,,
,,51462.0,,,92.0,,,236,,,,,1.0,,,,,,7.2482452392578125,,,0.089335413002118,0.03213698499894235,,,0.0001,2.0,0.6650774820009246,0.017212844999448862,,,1.0,,437,1681390609.0,,,,,,,,,0.49736445500457194,0.005054749999544583
0.0,6294677.0,,4.75,2.854912,,5.4,3100206.0,236,5961589.0,0.09900000000000375,968.0,1.9875,,511555.514368,149245.837312,0.3240000000000123,13581.713408,0.0,,0.0,,,,539.0,2.7875,,,,,21706.842112,,,13918.0,438,1681390609.0,0.0,3633.037312,0.019510584043346702,0.029970009003591258,0.0,251.9522744091949,0.6527281134241975,11303.501824,,
,,51718.0,,,93.0,,,236,,,,,1.0,,,,,,7.2076263427734375,,,0.0935769520001486,0.028892777001601644,,,0.0001,2.0,0.6006606200098759,0.01713991499855183,,,1.0,,439,1681390609.0,,,,,,,,,0.42605257800460095,0.0050283890013815835
,,51974.0,,,94.0,,,237,,,,,1.0,,,,,,7.192901611328125,,,0.09725472900026944,0.025028226998983882,,,0.0001,2.0,0.5984613820037339,0.017336132004857063,,,1.0,,440,1681390610.0,,,,0.024965600001451094,,,,,0.42952519199752714,0.004351502000645269
0.0,6343780.0,,4.75,2.854912,,5.5,3124497.0,237,5973785.0,0.09900000000000375,975.0,1.9875,,511438.446592,149374.803968,0.3240000000000123,13556.547584,0.0,,0.0,,,,539.0,2.7875,,,,,21869.518848,,,13994.0,441,1681390610.0,0.0,3634.93376,0.0,,0.0,383.308051101469,2.62695820837332,11305.398272,,
,,52230.0,,,95.0,,,238,,,,,1.0,,,,,,7.15057373046875,,,0.09315552999760257,0.029998640005942434,,,0.0001,2.0,0.6078077919955831,0.01922576299693901,,,1.0,,442,1681390611.0,,,,0.030223494999518152,,,,,0.42944244499813067,0.005761918997450266
0.0,6369776.0,,4.75,2.854912,,5.4,3143122.0,238,5983549.0,0.09900000000000375,982.0,1.9875,,511455.985664,149220.6592,0.3240000000000123,13556.55168,0.0,,0.0,,,,539.0,2.7875,,,,,21861.94944,,,14039.0,443,1681390611.0,0.0,3635.982336,0.0,0.02412605100107612,0.0,381.5911059857927,0.7226782660832209,11306.459136,,
,,52486.0,,,96.0,,,238,,,,,1.0,,,,,,7.1983642578125,,,0.08892054000170901,0.03271455100184539,,,0.0001,2.0,0.647384341005818,0.016650978002871852,,,1.0,,444,1681390611.0,,,,,,,,,0.4809366219997173,0.004035598998598289
0.0,6413625.0,,4.75,2.854912,,5.4,3158465.0,239,5992003.0,0.09900000000000375,988.0,1.9875,,511554.719744,149220.6592,0.3240000000000123,13556.555776,0.0,,0.0,,,,539.0,2.7875,,,,,21708.345344,,,14105.0,445,1681390612.0,0.0,3635.982336,0.0,0.02508573399973102,0.0,344.9626864616687,0.6871362362255192,11306.43456,0.42389947100309655,0.004905718000372872
,,52742.0,,,97.0,,,239,,,,,1.0,,,,,,7.2152557373046875,,,0.09335353299684357,0.02861493400268955,,,0.0001,2.0,0.5912575740003376,0.015398183997604065,,,1.0,,446,1681390612.0,,,,,,,,,,
,,52998.0,,,98.0,,,240,,,,,1.0,,,,,,7.2014617919921875,,,0.09313144600309897,0.02876726999966195,,,0.0001,2.0,0.602563337997708,0.01852420600334881,,,1.0,,447,1681390613.0,,,,0.02849147899542004,,,,,0.4284055559983244,0.005243380997853819
0.0,6440017.0,,4.75,2.854912,,5.4,3176077.0,240,6001197.0,0.09900000000000375,996.0,1.9875,,511646.818304,149374.808064,0.3240000000000123,13556.555776,0.0,,0.0,,,,539.0,2.7875,,,,,21769.691136,,,14167.0,448,1681390613.0,0.0,3633.115136,0.0,0.024640806004754268,0.0,388.59753143917726,1.109736265204451,11303.600128,,
,,53254.0,,,99.0,,,241,,,,,1.0,,,,,,7.16925048828125,,,0.09844849700311897,0.02387840700248489,,,0.0001,2.0,0.6073276060124044,0.017558431005454622,,,1.0,,449,1681390614.0,,,,,,,,,0.4377526139942347,0.005048851002356969
0.0,6468187.0,,4.875,2.854912,,5.4,3195780.0,241,6011662.0,0.09900000000000375,1003.0,2.0125,,511615.148032,149254.230016,0.33600000000001273,13590.110208,0.0,,0.0,,,,544.0,2.8499999999999996,,,,,21647.556608,,,14234.0,450,1681390614.0,0.0,3635.982336,0.14552263905641677,0.029151950002415106,0.0,376.38715295141327,1.0314406539886418,11306.467328,,
,,53510.0,,,100.0,,,241,,,,,1.0,,,,,,7.2020721435546875,,,0.0926932950023911,0.03002410200133454,,,0.0001,2.0,0.6889578749978682,0.017313024996838067,,,1.0,,451,1681390614.0,,,,,,,,,0.5145574359994498,0.005218066995439585
,,53766.0,,,101.0,,,242,,,,,1.0,,,,,,7.1920013427734375,,,0.11817317299573915,0.004836209998757113,,,0.0001,2.0,0.601442886996665,0.016445904002466705,,,1.0,,452,1681390615.0,,,,0.024685643998964224,,,,,0.43166664500313345,0.0056353109976043925
0.0,6516075.0,,4.875,2.854912,,5.4,3217472.0,242,6023687.0,0.09900000000000375,1008.0,2.0125,,511621.128192,149374.808064,0.33600000000001273,13556.559872,0.0,,0.0,,,,544.0,2.8499999999999996,,,,,21641.924608,,,14300.0,453,1681390615.0,0.0,3633.115136,0.0,,0.0,303.576525768063,2.6893930520288074,11303.571456,,
,,54022.0,,,102.0,,,243,,,,,1.0,,,,,,7.223236083984375,,,0.0917014719962026,0.031178808996628504,,,0.0001,2.0,0.5940812069893582,0.016006632999051362,,,1.0,,454,1681390616.0,,,,0.024166932998923585,,,,,0.4266112740006065,0.004416085997945629
0.0,6542938.0,,4.875,2.854912,,5.4,3235341.0,243,6033676.0,0.09900000000000375,1014.0,2.0125,,511776.13312,149220.6592,0.33600000000001273,13556.559872,0.0,,0.0,,,,544.0,2.8499999999999996,,,,,21640.364032,,,14353.0,455,1681390616.0,0.0,3635.982336,0.0,0.03079388199694222,0.0,378.33587648290006,1.2500622124722696,11306.471424,,
,,54278.0,,,103.0,,,243,,,,,1.0,,,,,,7.2312774658203125,,,0.09660517999873264,0.02614822499890579,,,0.0001,2.0,0.6020858369956841,0.01871551200019894,,,1.0,,456,1681390616.0,,,,,,,,,0.42467997199855745,0.005143066002347041
0.0,6587313.0,,4.875,2.854912,,5.4,3251185.0,244,6042340.0,0.09900000000000375,1021.0,2.0125,,511607.373824,149220.6592,0.33600000000001273,13556.559872,0.0,,0.0,,,,544.0,2.8499999999999996,,,,,21655.330816,,,14442.0,457,1681390617.0,0.0,3633.164288,0.0,0.02465395600302145,0.0,345.76632899947265,1.069071465923257,11303.620608,0.49434153600304853,0.0051855709971277975
,,54534.0,,,104.0,,,244,,,,,1.0,,,,,,7.2484893798828125,,,0.10233702700497815,0.019790045997069683,,,0.0001,2.0,0.6649767770068138,0.018668641001568176,,,1.0,,458,1681390617.0,,,,,,,,,,
,,54790.0,,,105.0,,,245,,,,,1.0,,,,,,7.1580810546875,,,0.10198909600148909,0.020803284998692106,,,0.0001,2.0,0.6011239829967963,0.016539385003852658,,,1.0,,459,1681390618.0,,,,0.023397853001370095,,,,,0.4320943759958027,0.006299987995589618
0.0,6614380.0,,4.875,2.854912,,5.4,3268977.0,245,6051802.0,0.09900000000000375,1030.0,2.0125,,511614.353408,149220.6592,0.33600000000001273,13556.559872,0.0,,0.0,,,,544.0,2.8499999999999996,,,,,21647.998976,,,14494.0,460,1681390618.0,0.0,3635.982336,0.0,0.03151241100567859,0.0,419.1453139536589,1.1198382966753178,11306.471424,,
,,55046.0,,,106.0,,,246,,,,,1.0,,,,,,7.232086181640625,,,0.09335390000342159,0.029788551000820007,,,0.0001,2.0,0.6172411870065844,0.018299618997843936,,,1.0,,461,1681390619.0,,,,,,,,,0.43828133100032574,0.006005374998494517
0.0,6651731.0,,4.775,2.854912,,5.4,3285239.0,246,6060811.0,0.10000000000000142,1037.0,2.025,,511612.858368,149254.230016,0.3480000000000132,13590.114304,0.0,,0.0,,,,547.0,2.8625000000000003,,,,,21650.202624,,,14553.0,462,1681390619.0,0.0,3635.982336,0.03238523488596334,0.02464979100477649,0.0,370.4080848325625,0.8620671216046045,11306.995712,,
,,55302.0,,,107.0,,,246,,,,,1.0,,,,,,7.2932586669921875,,,0.1875299180028378,0.004761078002047725,,,0.0001,2.0,0.6696265310019953,0.016385189999709837,,,1.0,,463,1681390619.0,,,,,,,,,0.4314765639937832,0.004823989998840261
,,55558.0,,,108.0,,,247,,,,,1.0,,,,,,7.254425048828125,,,0.09164515900192782,0.029408722002699506,,,0.0001,2.0,0.5868022280046716,0.01688874899991788,,,1.0,,464,1681390620.0,,,,0.030730799000593834,,,,,0.4143687579999096,0.0037600409996230155
0.0,6685484.0,,4.775,2.854912,,5.4,3301295.0,247,6069585.0,0.10000000000000142,1050.0,2.025,,511658.336256,149220.6592,0.35200000000000387,13556.559872,0.0,,0.0,,,,549.0,2.8625000000000003,,,,,21758.173184,,,14611.0,465,1681390620.0,0.0,3633.102848,0.08158568632329737,0.027145365995238535,0.0,296.85187005674436,1.0683422538158658,11303.596032,,
,,55814.0,,,109.0,,,248,,,,,1.0,,,,,,7.2333984375,,,0.0931048179991194,0.029403920998447575,,,0.0001,2.0,0.6127571459946921,0.01771114299481269,,,1.0,,466,1681390621.0,,,,,,,,,0.44028284100204473,0.005109057005029172
0.0,6710690.0,,4.775,2.854912,,5.4,3316297.0,248,6077841.0,0.10000000000000142,1156.0,2.025,,511713.46432,149254.230016,0.35200000000000387,13590.114304,0.0,,0.0,,,,549.0,2.8625000000000003,,,,,21703.04512,,,14690.0,467,1681390621.0,0.0,3633.164288,0.0,0.030309741996461526,0.0,337.8467691092589,0.5082025130086574,11303.657472,,
,,56070.0,,,110.0,,,248,,,,,1.0,,,,,,7.177154541015625,,,0.10035650400095619,0.022074551998230163,,,0.0001,2.0,0.6194299599883379,0.019283547000668477,,,1.0,,468,1681390621.0,,,,,,,,,0.441984273995331,0.00542134099669056
0.0,6756765.0,,4.775,2.854912,,5.4,3335658.0,249,6088503.0,0.10000000000000142,1165.0,2.025,,511585.886208,149220.6592,0.35200000000000387,13556.559872,0.0,,0.0,,0.0912388450014987,,549.0,2.8625000000000003,,,,,21676.826624,,,14781.0,469,1681390622.0,0.0,3633.11104,0.0,0.025221537005563732,0.0,375.71887594429813,1.0343283912899084,11303.571456,0.523131744004786,0.004457903000002261
,,56326.0,,,111.0,,,249,,,,,1.0,,,,,,7.2389678955078125,,,,0.030731084996659774,,,0.0001,2.0,0.6912563560108538,0.016475242002343293,,,1.0,,470,1681390622.0,,,,,,,,,,
,,56582.0,,,112.0,,,250,,,,,1.0,,,,,,7.21697998046875,,,0.09361064199765678,0.028101001000322867,,,0.0001,2.0,0.5999033870029962,0.01703844399889931,,,1.0,,471,1681390623.0,,,,0.024102765004499815,,,,,0.432673588002217,0.0043769469994003884
0.0,6783398.0,,4.775,2.854912,,5.4,3349752.0,250,6096297.0,0.10000000000000142,1179.0,2.025,,511746.502656,149220.6592,0.35200000000000387,13556.559872,0.0,,0.0,,,,549.0,2.8625000000000003,,,,,21670.006784,,,14847.0,472,1681390623.0,0.0,3633.11104,0.0,0.02981215600448195,0.0,211.28675945922416,1.397776142738422,11303.604224,,
,,56838.0,,,113.0,,,251,,,,,1.0,,,,,,7.233306884765625,,,0.09865775399521226,0.024729157994443085,,,0.0001,2.0,0.6186403619940393,0.01701285500166705,,,1.0,,473,1681390624.0,,,,,,,,,0.4429399590007961,0.005488479997438844
0.0,6826531.0,,4.8,2.854912,,5.4,3374454.0,251,6109509.0,0.10000000000000142,1266.0,2.0374999999999996,,511588.84352,149220.6592,0.35200000000000387,13556.576256,0.0,,0.0,,,,549.0,2.9,,,,,21674.573824,,,14927.0,474,1681390624.0,0.0,3635.994624,0.0,0.027916859005927108,0.0,524.4033135279495,1.664275112525297,11306.47552,,
,,57094.0,,,114.0,,,251,,,,,1.0,,,,,,7.112617492675781,,,0.11742975899687735,0.005848499997227918,,,0.0001,2.0,0.6263186340074753,0.01945130700187292,,,1.0,,475,1681390624.0,,,,,,,,,0.4508649650015286,0.004807244004041422
0.0,6857635.0,,4.8,2.854912,,5.4,3388393.0,252,6117285.0,0.10000000000000142,1272.0,2.0374999999999996,,511586.312192,149220.6592,0.35200000000000387,13556.600832,0.0,,0.0,,0.1051918180019129,,549.0,2.9,,,,,21676.40064,,,15039.0,476,1681390625.0,0.0,3635.994624,0.0,0.03064094900037162,0.0,267.21441265900387,0.7525662855043241,11306.508288,0.5053751900049974,0.004801077993761282
0.0,6862582.0,,4.8,2.854912,,5.5,3400265.0,253,6131075.0,0.10000000000000142,1272.0,2.0374999999999996,,511309.303808,149220.6592,0.35200000000000387,13556.600832,0.0,,0.0,,,,549.0,2.9,,,,,21799.26016,,,15050.0,477,1681390626.0,0.0,3635.994624,0.0,,0.0,227.56207868869802,0.3824538176585699,11306.508288,,
0.0,6866714.0,,4.8,2.854912,,5.5,3403430.0,254,6133903.0,0.10000000000000142,1272.0,2.0374999999999996,,511277.412352,149220.6592,0.35200000000000387,13556.600832,0.0,,0.0,,,,549.0,2.9,,,,,21677.002752,,,15050.0,478,1681390627.0,0.0,3635.994624,0.0,,0.0,19.276107038984104,2.413737947499632,11306.508288,,
0.0,6887318.0,,4.8,2.854912,,5.5,3410576.0,255,6138049.0,0.10000000000000142,1272.0,2.0374999999999996,,511282.7904,149220.6592,0.35200000000000387,13556.600832,0.0,,0.0,,,,549.0,2.9,,,,,21671.620608,,,15050.0,479,1681390628.0,0.0,3635.994624,0.0,,0.0,23.054445173165288,59.02070005055966,11306.508288,,
0.0,6933366.0,,6.0125,2.854912,,5.5,3423896.0,256,6147051.0,0.10000000000000142,1272.0,2.1374999999999997,,511282.470912,149220.6592,0.36000000000001364,13556.600832,0.0,,0.0,,,,550.0,3.1875,,,,,21671.940096,,,15050.0,480,1681390629.0,0.0,3635.994624,0.02448061772566563,,0.0,118.90783496280265,99.30662192292846,11306.508288,,
0.0,6979377.0,,6.0125,2.854912,,5.5,3436780.0,257,6155711.0,0.10000000000000142,1272.0,2.1374999999999997,,511282.266112,149220.6592,0.36000000000001364,13556.600832,0.0,,0.0,,,,550.0,3.1875,,,,,21672.144896,,,15050.0,481,1681390630.0,0.0,3635.994624,0.0,,0.0,139.3871127949048,165.16962751425294,11306.508288,,
