01_general/lr,disk/time/disk_read_time_sys_s,memory/used_memory_sys_percent,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,_timestamp,01_general/minibatch_loss,01_general/step_based_sps,memory/used_memory_sys_MB,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,_runtime,02_timing/forward_time_s,02_timing/opt_step_time_s,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,01_general/locally_processed_samples,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,02_timing/loss_calc_time_s,disk/time/disk_write_time_sys_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,bandwidth/disk_write_sys_bandwidth_MBs,cpu/logical_core_count,memory/total_memory_sys_MB,disk/time/disk_busy_time_sys_s,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,02_timing/backward_time_s,disk/counter/disk_read_sys_count,process/involuntary_proc_ctx_switches,_step,01_general/step,02_timing/step_time_s,cpu/interrupts/ctx_switches_count,process/memory/resident_set_size_proc_MB,memory/available_memory_sys_MB,process/voluntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB
0.0001,,,,,,,1682874759.0,7.2901611328125,193.75244162165066,,,,1103,0.017234073000054195,1.7329998627246823e-06,,,89242.0,,0.0029794440001751354,0.0004374439999992319,,3.0,0.002585984999768698,,,,,,,,0.14192052999987936,,,3898,60.0,0.16515920899973935,,,,,,,
0.0001,,,,,,,1682874760.0,7.0791015625,192.97300501194243,,,,1104,0.01727267700016455,1.6619997040834278e-06,,,89274.0,,0.002638230999764346,0.00045328600026550703,,3.0,0.0026409260003674717,,,,,,,,0.1428195210000922,,,3899,61.0,0.16582630300035817,,,,,,,
,0.0,3.3,0.0,0.0707480632832144,0.0,3.8,1682874760.0,,,4970.315776,5623.0,3400100.0,1104,0.017314929999884043,,2462499.0,5586.415616,,28697.747456,,0.0004660459999286104,2.104000000000042,,0.0025484870002401294,0.016346122919662403,,,18.060000000000002,2.333333333333333,3.3333333333333335,2.719744,,0.0,10381.0,3900,,,3407271.0,3848.134656,204092.440576,22787.0,873.701376,78.28167048265435,0.0
0.0001,,,,,,,1682874760.0,7.3359375,191.6891319840073,,,,1104,,1.4389997886610217e-06,,,89306.0,,0.002822773999923811,,,3.0,,,,,,,,,0.1437832790002176,,,3901,62.0,0.16693695499998285,,,,,,,
0.0001,,,,,,,1682874760.0,7.159423828125,192.8020499734699,,,,1104,0.017421775000002526,1.5289997463696636e-06,,,89338.0,,0.002859328999875288,0.0004726060001303267,,3.0,0.0026155269997616415,,,,,,,,0.1426025729997491,,,3902,63.0,0.16597333899926525,,,,,,,
0.0001,,,,,,,1682874761.0,7.1075439453125,192.81034679584974,,,,1105,0.017521790000046167,1.6069998309831135e-06,,,89370.0,,0.0028250249997654464,0.0004420320001372602,,3.0,0.002584857000329066,,,,,,,,0.14259088600010728,,,3903,64.0,0.1659661970002162,,,,,,,
,0.0,3.3,0.0,0.07961242000159145,0.0,3.8,1682874761.0,,,4970.991616,5630.0,3404140.0,1105,0.017194205000123475,,2465269.0,5586.415616,,28697.747456,,0.00045008600000073784,2.118000000000052,,0.0025550580003255163,0.08990919379896652,,,18.087999999999994,2.333333333333333,3.3333333333333335,2.719744,,0.0,10383.0,3904,,,3411093.0,3848.134656,204091.817984,22813.0,873.701376,101.2167356183539,0.0
0.0001,,,,,,,1682874761.0,7.1231689453125,191.6915571663682,,,,1105,,1.773999883880606e-06,,,89402.0,,0.002888018999783526,,,3.0,,,,,,,,,0.14384570099991834,,,3905,65.0,0.16693484300003547,,,,,,,
0.0001,,,,,,,1682874761.0,7.3492431640625,192.55485914994478,,,,1105,0.017383302000325784,1.8160003492084797e-06,,,89434.0,,0.0026670460001696483,0.0004480189995774708,,3.0,0.0025320509998891794,,,,,,,,0.14315417199986769,,,3906,66.0,0.16618640600017898,,,,,,,
0.0001,,,,,,,1682874762.0,7.4063720703125,193.83241254506146,,,,1106,0.01755430499997601,1.6949998098425567e-06,,,89466.0,,0.002808532000017294,0.0004938159995617752,,3.0,0.002538882999942871,,,,,,,,0.14169383700027538,,,3907,67.0,0.16509106799958317,,,,,,,
,0.0,3.3,0.0,0.07891069896816688,0.0,3.8,1682874762.0,,,4965.31456,5634.0,3409266.0,1106,0.017365344999689114,,2468575.0,5586.415616,,28697.747456,,0.0004506229997787159,2.119000000000028,,0.0025771079999685753,0.016347270022010914,,,18.103999999999985,2.333333333333333,3.3333333333333335,2.719744,,0.0,10389.0,3908,,,3414816.0,3848.134656,204096.57344,22838.0,873.701376,101.29479710746757,0.0
0.0001,,,,,,,1682874762.0,7.3447265625,193.45004972891243,,,,1106,,1.5900000107649248e-06,,,89498.0,,0.0028720889999931387,,,3.0,,,,,,,,,0.14215062299990677,,,3909,68.0,0.16541737799934708,,,,,,,
0.0001,,,,,,,1682874762.0,7.150634765625,192.80755864777595,,,,1106,0.017265151000174228,1.7450001905672252e-06,,,89530.0,,0.002863062000415084,0.0004692390002674074,,3.0,0.002553974999955244,,,,,,,,0.14281542500020805,,,3910,69.0,0.16596859700121058,,,,,,,
0.0001,,,,,,,1682874763.0,7.3330078125,192.6452336164729,,,,1107,0.01743985600023734,1.5489999896090012e-06,,,89562.0,,0.002734413999860408,0.00046346599992830306,,3.0,0.0025478849997853104,,,,,,,,0.1429212739999457,,,3911,70.0,0.16610844399974667,,,,,,,
,0.0,3.3,0.0,0.06883808565155901,0.0,3.8,1682874763.0,,,4967.829504,5640.0,3412663.0,1107,0.017347378000067692,,2471038.0,5586.415616,,28697.747456,,0.0004491309996410564,2.1210000000000946,,0.002535306000027049,0.14712704020401554,,,18.123999999999995,2.333333333333333,3.3333333333333335,2.719744,,0.0,10398.0,3912,,,3418386.0,3848.134656,204093.595648,22862.0,873.701376,90.82182045124601,0.0
0.0001,,,,,,,1682874763.0,7.26318359375,191.6633521385967,,,,1107,,1.6079998204077128e-06,,,89594.0,,0.0027145660001224314,,,3.0,,,,,,,,,0.14391142000022228,,,3913,71.0,0.16695940899990092,,,,,,,
0.0001,,,,,,,1682874763.0,7.2769775390625,193.4060316789443,,,,1107,0.017409269999916432,1.8989999261975754e-06,,,89626.0,,0.002872430000024906,0.00046031600004425854,,3.0,0.0025768280002012034,,,,,,,,0.14213428299990483,,,3914,72.0,0.16545502600001782,,,,,,,
0.0001,,,,,,,1682874764.0,7.341064453125,193.2793624876976,,,,1108,0.01754864099984843,1.785999756975798e-06,,,89658.0,,0.0029657200002475292,0.0004590140001710097,,3.0,0.0026422920000186423,,,,,,,,0.1419460069996603,,,3915,73.0,0.1655634599997029,,,,,,,
,0.0,3.3,0.0,0.0770272430240852,0.0,3.8,1682874764.0,,,4971.74528,5644.0,3416688.0,1108,0.017201947000103246,,2473733.0,5586.415616,,28697.747456,,0.00047675899986643344,2.122000000000071,,0.00255316299990227,0.016347336138379985,,,18.139999999999986,2.333333333333333,3.3333333333333335,2.719744,,0.0,10399.0,3916,,,3421924.0,3848.134656,204091.170816,22888.0,873.701376,96.93698139171659,0.0
0.0001,,,,,,,1682874764.0,7.1290283203125,191.66879938130208,,,,1108,,1.4480001482297666e-06,,,89690.0,,0.0029226189999462804,,,3.0,,,,,,,,,0.14379872800009252,,,3917,74.0,0.16695466400005898,,,,,,,
0.0001,,,,,,,1682874764.0,7.1165771484375,190.96875117488833,,,,1108,0.017111181000018405,1.461000010749558e-06,,,89722.0,,0.002942137999980332,0.00045032799971522763,,3.0,0.002568022999639652,,,,,,,,0.14449355100032335,,,3918,75.0,0.16756668199968772,,,,,,,
0.0001,,,,,,,1682874765.0,7.2501220703125,192.9478827143901,,,,1109,0.017191864999858808,1.4960000953578856e-06,,,89754.0,,0.00273220000008223,0.00045161500020185485,,3.0,0.002570217000084085,,,,,,,,0.14290050099998552,,,3919,76.0,0.16584789400030786,,,,,,,
,0.0,3.3,0.0,0.08225088076429118,0.0,3.833333333333333,1682874765.0,,,4973.79328,5648.0,3421581.0,1109,0.017344979000426974,,2476911.0,5586.415616,,28697.747456,,0.00044138400016890955,2.1230000000000473,,0.002591032000054838,0.016348001147986093,,,18.156000000000006,2.666666666666667,3.3666666666666663,2.719744,,0.0,10405.0,3920,,,3425318.0,3848.134656,204089.171968,22911.0,873.701376,81.60439235372337,0.0
0.0001,,,,,,,1682874765.0,7.4207763671875,192.78692770610476,,,,1109,,1.8189998627349269e-06,,,89786.0,,0.002819909999743686,,,3.0,,,,,,,,,0.1427872340000249,,,3921,77.0,0.16598635800028205,,,,,,,
0.0001,,,,,,,1682874765.0,6.9627685546875,192.60170621976866,,,,1109,0.017322199999853183,1.8269997781317215e-06,,,89818.0,,0.003022686000349495,0.00044533699974635965,,3.0,0.0025529480003569915,,,,,,,,0.14280098600011115,,,3922,78.0,0.1661459840001953,,,,,,,
0.0001,,,,,,,1682874766.0,7.0714111328125,190.8407792888731,,,,1110,0.01734806500007835,1.5109999367268756e-06,,,89850.0,,0.002810963000229094,0.0004418400003487477,,3.0,0.00251681899999312,,,,,,,,0.1445598489999611,,,3923,79.0,0.16767904700054714,,,,,,,
,0.0,3.3,0.0,0.07021108889547623,0.0,3.833333333333333,1682874766.0,,,4976.943104,5654.0,3424722.0,1110,0.017170949000046676,,2479163.0,5586.415616,,28697.747456,,0.0004735560000881378,2.12600000000009,,0.002555555000071763,0.057242161648007425,,,18.175999999999988,2.666666666666667,3.3666666666666663,2.719744,,0.0,10409.0,3924,,,3428925.0,3848.134656,204086.075392,22938.0,873.701376,98.59634127667567,0.0
0.0001,,,,,,,1682874766.0,7.255126953125,190.87509101228588,,,,1110,,1.4469997040578164e-06,,,89882.0,,0.002816257000176847,,,3.0,,,,,,,,,0.14463114099999075,,,3925,80.0,0.16764890500007823,,,,,,,
0.0001,,,,,,,1682874766.0,6.9339599609375,192.40313883363442,,,,1110,0.017284562999975606,1.4990000636316836e-06,,,89914.0,,0.0026815370001713745,0.00045942099995954777,,3.0,0.0025443299996368296,,,,,,,,0.14334610300011263,,,3926,81.0,0.16631745299991962,,,,,,,
0.0001,,,,,,,1682874767.0,7.0562744140625,192.6328134320204,,,,1111,0.01715650000005553,1.5079999684530776e-06,,,89946.0,,0.0027852760003952426,0.00044842299985248246,,3.0,0.002532330000121874,,,,,,,,0.14319511699977738,,,3927,82.0,0.16611915400017097,,,,,,,
,0.0,3.3,0.0,1.0648858057690795,0.0,3.833333333333333,1682874767.0,,,4970.319872,5658.0,3428541.0,1111,0.0172098329999244,,2481799.0,5586.415616,,28697.747456,,0.0005105109999021806,2.1270000000000664,,0.002603657999770803,0.016348471735767454,,,18.192000000000007,2.666666666666667,3.3666666666666663,2.719744,,0.0,10417.0,3928,,,3432507.0,3848.134656,204092.203008,22960.0,873.701376,92.8565814376786,0.0
0.0001,,,,,,,1682874767.0,7.283447265625,192.65284539534602,,,,1111,,1.5850000636419281e-06,,,89978.0,,0.002892963999784115,,,3.0,,,,,,,,,0.1428833299996768,,,3929,83.0,0.16610188099912193,,,,,,,
0.0001,,,,,,,1682874767.0,7.357177734375,193.72864769780378,,,,1111,0.017264796000290517,1.583999619469978e-06,,,90010.0,,0.002826196000114578,0.0004844649997721717,,3.0,0.0025682999998934974,,,,,,,,0.14203415300016786,,,3930,84.0,0.1651794939998581,,,,,,,
0.0001,,,,,,,1682874768.0,7.323974609375,192.02240171751308,,,,1112,0.017583566999746836,1.6209996829275042e-06,,,90042.0,,0.0027713650001714996,0.0005227629999353667,,3.0,0.0025671590001365985,,,,,,,,0.14320074800025395,,,3931,85.0,0.16664722299992718,,,,,,,
,0.0,3.3,0.0,0.07339129975107037,0.0,3.833333333333333,1682874768.0,,,4953.853952,5662.0,3431480.0,1112,0.017230555999958597,,2484062.0,5586.415616,,28697.747456,,0.0004718459999821789,2.1280000000000427,,0.0026469500003258872,0.016348203383857757,,,18.208,2.666666666666667,3.3666666666666663,2.719744,,0.0,10423.0,3932,,,3435428.0,3848.134656,204108.005376,22982.0,873.701376,99.0114649092369,0.0
0.0001,,,,,,,1682874768.0,7.159912109375,190.88994898580526,,,,1112,,1.779999820428202e-06,,,90074.0,,0.002692637999643921,,,3.0,,,,,,,,,0.14459208600010243,,,3933,86.0,0.16763585599983344,,,,,,,
0.0001,,,,,,,1682874768.0,7.1170654296875,191.35515646841108,,,,1112,0.017257134999908885,1.4140000530460384e-06,,,90106.0,,0.0028700529996967816,0.0004536230003395758,,3.0,0.002596319000076619,,,,,,,,0.14404976899959365,,,3934,87.0,0.16722831299966856,,,,,,,
0.0001,,,,,,,1682874769.0,7.1812744140625,192.2799457564798,,,,1113,0.01737925100042048,1.6310000319208484e-06,,,90138.0,,0.0027186620000065886,0.00046419899990723934,,3.0,0.00262870100004875,,,,,,,,0.1432315679999192,,,3935,88.0,0.1664240120003342,,,,,,,
,0.0,3.3,0.0,0.07645878879858004,0.0,3.833333333333333,1682874769.0,,,4973.174784,5674.0,3435266.0,1113,0.017575541000041994,,2486712.0,5586.415616,,28697.747456,,0.0004990929996893101,2.132000000000062,,0.0026310499997634906,0.07356903295018186,,,18.22799999999998,2.666666666666667,3.3666666666666663,2.719744,,0.0,10425.0,3936,,,3439417.0,3848.134656,204088.233984,23008.0,873.701376,103.06476294005003,0.0
0.0001,,,,,,,1682874769.0,7.061279296875,192.82905618709032,,,,1113,,1.5599998732795939e-06,,,90170.0,,0.002738461999797437,,,3.0,,,,,,,,,0.1425043879999066,,,3937,89.0,0.16595009399907212,,,,,,,
0.0001,,,,,,,1682874769.0,6.84765625,191.41201177757154,,,,1113,0.017354214000079082,1.514999894425273e-06,,,90202.0,,0.0028356550001262804,0.0005088699999760138,,3.0,0.0025698309996187163,,,,,,,,0.14390855600004215,,,3938,90.0,0.16717864099973667,,,,,,,
0.0001,,,,,,,1682874770.0,7.3729248046875,193.1233389810061,,,,1114,0.017265276999751222,1.6730000425013714e-06,,,90234.0,,0.0024881770000320103,0.0004511560000537429,,3.0,0.002565431000220997,,,,,,,,0.142925503999777,,,3939,91.0,0.16569721799987747,,,,,,,
,0.0,3.3,0.0,0.07633104662358478,0.0,3.833333333333333,1682874770.0,,,4978.151424,5681.0,3438132.0,1114,0.01737803999958487,,2488772.0,5586.415616,,28697.747456,,0.00045378999993772595,2.1340000000000146,,0.0025179029998980695,0.06539468038996031,,,18.244,3.0000000000000004,3.4333333333333336,2.719744,,0.0,10431.0,3940,,,3442888.0,3848.134656,204083.806208,23030.0,873.701376,92.22402149164363,0.0
0.0001,,,,,,,1682874770.0,7.06640625,191.1199016448535,,,,1114,,1.5020000319054816e-06,,,90266.0,,0.0028968940000595467,,,3.0,,,,,,,,,0.14418603000012808,,,3941,92.0,0.1674341589996402,,,,,,,
0.0001,,,,,,,1682874770.0,7.2763671875,191.8488058740089,,,,1114,0.017305938999925274,1.759000042511616e-06,,,90298.0,,0.0027565020000110962,0.00045167000007495517,,3.0,0.002576704000148311,,,,,,,,0.14370544100029292,,,3942,93.0,0.16679801500049507,,,,,,,
0.0001,,,,,,,1682874771.0,7.1558837890625,192.2672018054651,,,,1115,0.01715783100007684,1.5220002751448192e-06,,,90330.0,,0.002815394000208471,0.0004519869999057846,,3.0,0.0025418519999220734,,,,,,,,0.14346645699970395,,,3943,94.0,0.16643504300009226,,,,,,,
,0.0,3.3,0.0,0.07957213739951119,0.0,3.833333333333333,1682874771.0,,,4992.688128,5685.0,3441815.0,1115,0.017352242000015394,,2491400.0,5586.415616,,28697.747456,,0.0004904639999949723,2.1350000000001046,,0.0025828879997789045,0.016348689548251118,,,18.25999999999999,3.0000000000000004,3.4333333333333336,2.719744,,0.0,10434.0,3944,,,3446603.0,3848.134656,204069.179392,23057.0,873.701376,97.00671361060932,0.0
0.0001,,,,,,,1682874771.0,7.1656494140625,191.18654522376295,,,,1115,,2.2149997676024213e-06,,,90362.0,,0.002802289999635832,,,3.0,,,,,,,,,0.14414569600012328,,,3945,95.0,0.16737579499931599,,,,,,,
0.0001,,,,,,,1682874771.0,7.125,193.06599962991373,,,,1115,0.017344825999771274,1.4799998098169453e-06,,,90394.0,,0.002681757000118523,0.00045871300017097383,,3.0,0.0025388410003870376,,,,,,,,0.14272081199987952,,,3946,96.0,0.16574642900013714,,,,,,,
0.0001,,,,,,,1682874772.0,7.2001953125,195.8215308020668,,,,1116,0.017228652000085276,2.1200003175181337e-06,,,90426.0,,0.0029008740002609557,0.0004425080001055903,,3.0,0.0026105489996552933,,,,,,,,0.1402294009999423,,,3947,97.0,0.16341410400036693,,,,,,,
,0.0,3.3,0.0,0.08023869948321521,0.0,3.833333333333333,1682874772.0,,,4986.277888,5689.0,3444823.0,1116,0.017288344000007783,,2493556.0,5586.415616,,28697.747456,,0.00045493000015994767,2.1370000000000573,,0.0025803759999689646,0.016347876697628938,,,18.275999999999982,3.0000000000000004,3.4333333333333336,2.719744,,0.0,10440.0,3948,,,3450020.0,3848.134656,204075.147264,23082.0,873.701376,88.76181027732467,0.0
0.0001,,,,,,,1682874772.0,7.37841796875,189.69334298725448,,,,1116,,1.7339998521492817e-06,,,90458.0,,0.003035086999716441,,,3.0,,,,,,,,,0.1453328499997042,,,3949,98.0,0.16869332099940948,,,,,,,
0.0001,,,,,,,1682874772.0,7.3076171875,191.7540945490561,,,,1116,0.017212286999892967,1.371000053040916e-06,,,90490.0,,0.0027486960002534033,0.0004467180001483939,,3.0,0.0025242739998248,,,,,,,,0.14394705399990926,,,3950,99.0,0.16688040000008186,,,,,,,
0.0001,,,,,,,1682874773.0,7.333251953125,193.14603547838234,,,,1117,0.017231949000233726,1.6049998521339148e-06,,,90522.0,,0.0029889880001974234,0.0004510589997153147,,3.0,0.002643959000124596,,,,,,,,0.14236018699966735,,,3951,100.0,0.16567774699979054,,,,,,,
,0.0,3.3,0.0,0.09858423041456285,0.0,3.833333333333333,1682874773.0,,,4997.525504,5693.0,3448942.0,1117,0.017538256999614532,,2496357.0,5586.415616,,28697.747456,,0.00046724200001335703,2.1380000000000337,,0.00259865499992884,0.01634821893341045,,,18.295999999999992,3.0000000000000004,3.4333333333333336,2.719744,,0.0,10444.0,3952,,,3454519.0,3848.134656,204064.3584,23104.0,873.701376,104.7951407035444,0.0
0.0001,,,,,,,1682874773.0,7.1807861328125,192.69713275089993,,,,1117,,1.8040000213659368e-06,,,90554.0,,0.0030600379996030824,,,3.0,,,,,,,,,0.14239770999984103,,,3953,101.0,0.1660637059990222,,,,,,,
0.0001,,,,,,,1682874773.0,7.2197265625,191.14184079895446,,,,1117,0.017195009000261052,1.7269999261770863e-06,,,90586.0,,0.0026996010001312243,0.00045029100010651746,,3.0,0.002590419999705773,,,,,,,,0.1444778929999302,,,3954,102.0,0.16741494100006094,,,,,,,
0.0001,,,,,,,1682874774.0,7.3038330078125,193.33882963370314,,,,1118,0.01776743600021291,1.701999735814752e-06,,,90618.0,,0.0030694219999531924,0.00045162500009610085,,3.0,0.0025683900003059534,,,,,,,,0.14165396099997452,,,3955,103.0,0.1655125360002785,,,,,,,
,0.0,3.3,0.0,0.09779198174173591,0.0,3.833333333333333,1682874774.0,,,5001.568256,5704.0,3453890.0,1118,0.017660579000221333,,2499607.0,5586.415616,,28697.747456,,,2.1410000000000764,,0.0025609550002627657,0.08985470938934005,,,18.319999999999993,3.0000000000000004,3.4333333333333336,2.719744,,0.0,10447.0,3956,,,3457536.0,3848.134656,204060.758016,23139.0,873.701376,110.67121525259732,0.0
0.0001,,,,,,,1682874774.0,7.3731689453125,192.38812881260188,,,,1118,,1.3119997674948536e-06,,,90650.0,,0.0030054200001359277,0.0011882710000463703,,3.0,,,,,,,,,0.14191389200004778,,,3957,104.0,0.16633042900048167,,,,,,,
0.0001,,,,,,,1682874774.0,7.4793701171875,190.97130176356987,,,,1118,0.01736711000012292,1.8609998733154498e-06,,,90682.0,,0.0028738760001942865,0.0004467270000532153,,3.0,0.002595200000087061,,,,,,,,0.14427966999983255,,,3958,105.0,0.16756444400016335,,,,,,,
0.0001,,,,,,,1682874775.0,7.420654296875,191.80376135201405,,,,1119,0.017282375999911892,1.6710000636521727e-06,,,90714.0,,0.002949935000287951,0.00043983500017930055,,3.0,0.0025517949998175027,,,,,,,,0.14361157499979527,,,3959,106.0,0.16683718700005556,,,,,,,
,0.0,3.3,0.0,0.07111995948902618,0.0,3.833333333333333,1682874775.0,,,5002.698752,5710.0,3457796.0,1119,,,2502360.0,5586.415616,,28697.747456,,,2.143000000000029,,0.002542304000144213,0.04494474997767697,,,18.340000000000003,3.0000000000000004,3.4333333333333336,2.719744,,0.0,10448.0,3960,,,3461369.0,3848.134656,204059.72992,23179.0,873.701376,91.89823980779597,0.0
0.0001,,,,,,,1682874775.0,7.0155029296875,191.90304329052714,,,,1119,0.01846586900001057,1.4709999049955513e-06,,,90746.0,,0.002765438999631442,0.00045859300007577986,,3.0,,,,,,,,,0.14251719699996102,,,3961,107.0,0.16675087299972802,,,,,,,
0.0001,,,,,,,1682874775.0,7.0684814453125,191.52922843420683,,,,1119,0.01735102500015273,1.7819997992774006e-06,,,90778.0,,0.002665782999883959,0.0004920780002066749,,3.0,0.0026119280000784784,,,,,,,,0.1439537310002379,,,3962,108.0,0.16707632700035902,,,,,,,
0.0001,,,,,,,1682874776.0,7.1676025390625,193.62439872693594,,,,1120,0.017731567000282666,1.5929999790387228e-06,,,90810.0,,0.0028925009996783047,0.0005563599997913116,,3.0,0.002515621999918949,,,,,,,,0.14157078500011266,,,3963,109.0,0.16526842799976293,,,,,,,
,0.0,3.3,0.0,0.06752483357268999,0.0,3.833333333333333,1682874776.0,,,5002.752,5714.0,3461248.0,1120,,,2504819.0,5586.415616,,28697.747456,,,2.1450000000000955,,0.002547742999922775,0.016342573762265458,,,18.355999999999995,3.0000000000000004,3.4333333333333336,2.719744,,0.0,10455.0,3964,,,3464961.0,3848.134656,204059.119616,23230.0,873.701376,93.64067340961341,0.0
0.0001,,,,,,,1682874776.0,7.214111328125,192.58002407213678,,,,1120,0.018000435999965703,1.5009995877335314e-06,,,90842.0,,0.0025937119999071,0.0004625639999176201,,3.0,,,,,,,,,0.14255873399997654,,,3965,110.0,0.16616468999927747,,,,,,,
0.0001,,,,,,,1682874776.0,7.0089111328125,190.22533873721946,,,,1120,0.017017877000398585,1.6939998204179574e-06,,,90874.0,,0.002615366999634716,0.0004421019998517295,,3.0,0.0025613630000407284,,,,,,,,0.1455831399998715,,,3966,111.0,0.16822154299961767,,,,,,,
,0.0,3.3,0.0,0.08014666720911669,0.0,3.833333333333333,1682874777.0,,,5004.726272,5717.0,3464398.0,1121,0.01736984899980598,1.503000021330081e-06,2507078.0,5586.415616,,28697.747456,,0.00044476299990492407,2.1450000000000955,,0.0025040629998329678,0.012261482152780875,,,18.367999999999995,3.0000000000000004,3.4333333333333336,2.719744,0.1445616180003526,0.0,10460.0,3967,,,3468376.0,3848.134656,204037.844992,23273.0,873.701376,87.42658696351937,0.0
0.0001,,,,,,,1682874777.0,7.0169677734375,190.78672767303482,,,,1121,,,,,90906.0,,0.0028447560002859973,,,3.0,,,,,,,,,,,,3968,112.0,0.1677265520002038,,,,,,,
0.0001,,,,,,,1682874777.0,7.288330078125,191.5120655595846,,,,1121,0.017447661999995034,1.4439997357840184e-06,,,90938.0,,0.0026974349998454272,0.000437302999671374,,3.0,0.0024857510002220806,,,,,,,,0.14402170500034117,,,3969,113.0,0.16709129999981087,,,,,,,
0.0001,,,,,,,1682874777.0,7.211181640625,191.438591016649,,,,1121,0.0170719329998974,1.3760000001639128e-06,,,90970.0,,0.0028708869999718445,0.00048320300038540154,,3.0,0.0025546259998918686,,,,,,,,0.1441734049999468,,,3970,114.0,0.16715543000009347,,,,,,,
,0.0,3.3,0.0,0.05494955809546023,0.0,3.833333333333333,1682874778.0,,,5010.30912,5721.0,3466219.0,1122,0.01710081800001717,2.007000148296356e-06,2508668.0,5586.415616,,28697.747456,,0.00046536799982277444,2.146000000000072,,0.002430997000374191,0.01634757335782129,,,18.379999999999995,3.0000000000000004,3.4333333333333336,2.719744,0.14730636599961144,0.0,10469.0,3971,,,3471731.0,3848.134656,204032.26624,23297.0,873.701376,60.463790950739984,0.0
0.0001,,,,,,,1682874778.0,7.341064453125,188.1541067272461,,,,1122,,,,,91002.0,,0.0027677980001499236,,,3.0,,,,,,,,,,,,3972,115.0,0.1700733540001238,,,,,,,
0.0001,,,,,,,1682874778.0,7.1363525390625,191.59039697425467,,,,1122,0.016957834000095318,1.4110000847722404e-06,,,91034.0,,0.0029991450001034536,0.0004448380000212637,,3.0,0.0024684519999027543,,,,,,,,0.144151304999923,,,3973,116.0,0.16702298500013057,,,,,,,
0.0001,,,,,,,1682874778.0,6.9327392578125,192.39105405706826,,,,1122,0.016811643999972148,1.4839997675153427e-06,,,91066.0,,0.0028014659997097624,0.0004426240002430859,,3.0,0.0024817529997562815,,,,,,,,0.14378892900003848,,,3974,117.0,0.16632789999948727,,,,,,,
