03_hivemind/global_epoch,04_peers/peer_1_epoch_oos,03_hivemind/estimated_current_samples,03_hivemind/num_peers,03_hivemind/eta_next_epoch_s,04_peers/peer_1_samples_accumulated,03_hivemind/epoch_based_sps,04_peers/peer_4_samples_per_second,04_peers/peer_5_samples_per_second,03_hivemind/actual_total_samples_per_second,03_hivemind/optimistic_total_samples_per_second,04_peers/peer_1_epoch,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_5_samples_accumulated,04_peers/peer_5_epoch,03_hivemind/reached_TBS,03_hivemind/undershot_TBS,04_peers/peer_2_samples_accumulated,04_peers/peer_4_samples_accumulated,03_hivemind/global_samples_accumulated,03_hivemind/total_training_samples,04_peers/peer_3_samples_per_second,03_hivemind/epoch_s,03_hivemind/num_clients,03_hivemind/next_fetch_time_s,_runtime,_timestamp,04_peers/peer_2_epoch_oos,03_hivemind/overshot_TBS,04_peers/peer_4_epoch_oos,04_peers/peer_5_epoch_oos,04_peers/peer_1_samples_per_second,04_peers/peer_3_samples_accumulated,_step,04_peers/peer_3_epoch,04_peers/peer_4_epoch,03_hivemind/per_epoch_training_samples
2,0.0,79361,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,380,1681397229.0,0.0,,0.0,0.0,251.08,3968.0,274,2.0,2.0,
2,0.0,81629,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,381,1681397230.0,0.0,,0.0,0.0,251.08,3968.0,275,2.0,2.0,
2,0.0,83883,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,382,1681397231.0,0.0,,0.0,0.0,251.08,3968.0,276,2.0,2.0,
2,0.0,86152,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,383,1681397232.0,0.0,,0.0,0.0,251.08,3968.0,277,2.0,2.0,
2,0.0,88423,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,385,1681397234.0,0.0,,0.0,0.0,251.08,3968.0,278,2.0,2.0,
2,0.0,90689,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,386,1681397235.0,0.0,,0.0,0.0,251.08,3968.0,279,2.0,2.0,
2,0.0,92945,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,387,1681397236.0,0.0,,0.0,0.0,251.08,3968.0,280,2.0,2.0,
2,0.0,95220,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,388,1681397237.0,0.0,,0.0,0.0,251.08,3968.0,281,2.0,2.0,
2,0.0,97489,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,389,1681397238.0,0.0,,0.0,0.0,251.08,3968.0,282,2.0,2.0,
2,0.0,99748,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,391,1681397240.0,0.0,,0.0,0.0,251.08,3968.0,283,2.0,2.0,
2,0.0,102018,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,392,1681397241.0,0.0,,0.0,0.0,251.08,3968.0,284,2.0,2.0,
2,0.0,104287,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,393,1681397242.0,0.0,,0.0,0.0,251.08,3968.0,285,2.0,2.0,
2,0.0,106574,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,394,1681397243.0,0.0,,0.0,0.0,251.08,3968.0,286,2.0,2.0,
2,0.0,108832,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,395,1681397244.0,0.0,,0.0,0.0,251.08,3968.0,287,2.0,2.0,
2,0.0,111092,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,397,1681397246.0,0.0,,0.0,0.0,251.08,3968.0,288,2.0,2.0,
2,0.0,113363,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,398,1681397247.0,0.0,,0.0,0.0,251.08,3968.0,289,2.0,2.0,
2,0.0,115641,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,399,1681397248.0,0.0,,0.0,0.0,251.08,3968.0,290,2.0,2.0,
2,0.0,117921,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,400,1681397249.0,0.0,,0.0,0.0,251.08,3968.0,291,2.0,2.0,
2,0.0,120214,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,401,1681397250.0,0.0,,0.0,0.0,251.08,3968.0,292,2.0,2.0,
2,0.0,122491,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,403,1681397252.0,0.0,,0.0,0.0,251.08,3968.0,293,2.0,2.0,
2,0.0,124769,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,404,1681397253.0,0.0,,0.0,0.0,251.08,3968.0,294,2.0,2.0,
2,0.0,127036,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,405,1681397254.0,0.0,,0.0,0.0,251.08,3968.0,295,2.0,2.0,
2,0.0,129304,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,406,1681397255.0,0.0,,0.0,0.0,251.08,3968.0,296,2.0,2.0,
2,0.0,131592,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,407,1681397256.0,0.0,,0.0,0.0,251.08,3968.0,297,2.0,2.0,
2,0.0,133871,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,409,1681397258.0,0.0,,0.0,0.0,251.08,3968.0,298,2.0,2.0,
2,0.0,136138,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,410,1681397259.0,0.0,,0.0,0.0,251.08,3968.0,299,2.0,2.0,
2,0.0,138407,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,411,1681397260.0,0.0,,0.0,0.0,251.08,3968.0,300,2.0,2.0,
2,0.0,140671,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,412,1681397261.0,0.0,,0.0,0.0,251.08,3968.0,301,2.0,2.0,
2,0.0,142940,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,413,1681397262.0,0.0,,0.0,0.0,251.08,3968.0,302,2.0,2.0,
2,0.0,145224,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,415,1681397264.0,0.0,,0.0,0.0,251.08,3968.0,303,2.0,2.0,
2,0.0,147502,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,416,1681397265.0,0.0,,0.0,0.0,251.08,3968.0,304,2.0,2.0,
2,0.0,149765,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,417,1681397266.0,0.0,,0.0,0.0,251.08,3968.0,305,2.0,2.0,
2,0.0,152036,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,418,1681397267.0,0.0,,0.0,0.0,251.08,3968.0,306,2.0,2.0,
2,0.0,154305,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,419,1681397268.0,0.0,,0.0,0.0,251.08,3968.0,307,2.0,2.0,
2,0.0,156577,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,421,1681397270.0,0.0,,0.0,0.0,251.08,3968.0,308,2.0,2.0,
2,0.0,158852,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,422,1681397271.0,0.0,,0.0,0.0,251.08,3968.0,309,2.0,2.0,
2,0.0,161114,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,423,1681397272.0,0.0,,0.0,0.0,251.08,3968.0,310,2.0,2.0,
2,0.0,163394,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,424,1681397273.0,0.0,,0.0,0.0,251.08,3968.0,311,2.0,2.0,
2,0.0,165672,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,426,1681397275.0,0.0,,0.0,0.0,251.08,3968.0,312,2.0,2.0,
2,0.0,167949,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,427,1681397276.0,0.0,,0.0,0.0,251.08,3968.0,313,2.0,2.0,
2,0.0,170225,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,428,1681397277.0,0.0,,0.0,0.0,251.08,3968.0,314,2.0,2.0,
2,0.0,172497,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,429,1681397278.0,0.0,,0.0,0.0,251.08,3968.0,315,2.0,2.0,
2,0.0,174763,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,430,1681397279.0,0.0,,0.0,0.0,251.08,3968.0,316,2.0,2.0,
2,0.0,177039,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,432,1681397281.0,0.0,,0.0,0.0,251.08,3968.0,317,2.0,2.0,
2,0.0,179307,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,433,1681397282.0,0.0,,0.0,0.0,251.08,3968.0,318,2.0,2.0,
2,0.0,181581,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,434,1681397283.0,0.0,,0.0,0.0,251.08,3968.0,319,2.0,2.0,
2,0.0,183854,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,435,1681397284.0,0.0,,0.0,0.0,251.08,3968.0,320,2.0,2.0,
2,0.0,186121,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,436,1681397285.0,0.0,,0.0,0.0,251.08,3968.0,321,2.0,2.0,
2,0.0,188397,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,438,1681397287.0,0.0,,0.0,0.0,251.08,3968.0,322,2.0,2.0,
2,0.0,190672,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,439,1681397288.0,0.0,,0.0,0.0,251.08,3968.0,323,2.0,2.0,
2,0.0,192949,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,440,1681397289.0,0.0,,0.0,0.0,251.08,3968.0,324,2.0,2.0,
2,0.0,195210,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,441,1681397290.0,0.0,,0.0,0.0,251.08,3968.0,325,2.0,2.0,
2,0.0,197479,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,442,1681397291.0,0.0,,0.0,0.0,251.08,3968.0,326,2.0,2.0,
2,0.0,199750,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,444,1681397293.0,0.0,,0.0,0.0,251.08,3968.0,327,2.0,2.0,
2,0.0,202021,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,445,1681397294.0,0.0,,0.0,0.0,251.08,3968.0,328,2.0,2.0,
2,0.0,204299,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,446,1681397295.0,0.0,,0.0,0.0,251.08,3968.0,329,2.0,2.0,
2,0.0,206555,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,447,1681397296.0,0.0,,0.0,0.0,251.08,3968.0,330,2.0,2.0,
2,0.0,208825,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,448,1681397297.0,0.0,,0.0,0.0,251.08,3968.0,331,2.0,2.0,
2,0.0,211107,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,450,1681397299.0,0.0,,0.0,0.0,251.08,3968.0,332,2.0,2.0,
2,0.0,213374,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,451,1681397300.0,0.0,,0.0,0.0,251.08,3968.0,333,2.0,2.0,
2,0.0,215650,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,452,1681397301.0,0.0,,0.0,0.0,251.08,3968.0,334,2.0,2.0,
2,0.0,217927,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,453,1681397302.0,0.0,,0.0,0.0,251.08,3968.0,335,2.0,2.0,
2,0.0,220208,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,454,1681397303.0,0.0,,0.0,0.0,251.08,3968.0,336,2.0,2.0,
2,0.0,222488,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,456,1681397305.0,0.0,,0.0,0.0,251.08,3968.0,337,2.0,2.0,
2,0.0,224757,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,457,1681397306.0,0.0,,0.0,0.0,251.08,3968.0,338,2.0,2.0,
2,0.0,227027,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,458,1681397307.0,0.0,,0.0,0.0,251.08,3968.0,339,2.0,2.0,
2,0.0,229302,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,459,1681397308.0,0.0,,0.0,0.0,251.08,3968.0,340,2.0,2.0,
2,0.0,231563,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,460,1681397309.0,0.0,,0.0,0.0,251.08,3968.0,341,2.0,2.0,
2,0.0,233830,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,462,1681397311.0,0.0,,0.0,0.0,251.08,3968.0,342,2.0,2.0,
2,0.0,236114,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,463,1681397312.0,0.0,,0.0,0.0,251.08,3968.0,343,2.0,2.0,
2,0.0,238376,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,464,1681397313.0,0.0,,0.0,0.0,251.08,3968.0,344,2.0,2.0,
2,0.0,240653,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,465,1681397314.0,0.0,,0.0,0.0,251.08,3968.0,345,2.0,2.0,
2,0.0,242928,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,467,1681397316.0,0.0,,0.0,0.0,251.08,3968.0,346,2.0,2.0,
2,0.0,245203,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,468,1681397317.0,0.0,,0.0,0.0,251.08,3968.0,347,2.0,2.0,
2,0.0,247471,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,469,1681397318.0,0.0,,0.0,0.0,251.08,3968.0,348,2.0,2.0,
2,0.0,249736,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,470,1681397319.0,0.0,,0.0,0.0,251.08,3968.0,349,2.0,2.0,
2,0.0,252005,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,471,1681397320.0,0.0,,0.0,0.0,251.08,3968.0,350,2.0,2.0,
2,0.0,254278,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,473,1681397322.0,0.0,,0.0,0.0,251.08,3968.0,351,2.0,2.0,
2,0.0,256548,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,474,1681397323.0,0.0,,0.0,0.0,251.08,3968.0,352,2.0,2.0,
2,0.0,258806,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,475,1681397324.0,0.0,,0.0,0.0,251.08,3968.0,353,2.0,2.0,
2,0.0,261087,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,476,1681397325.0,0.0,,0.0,0.0,251.08,3968.0,354,2.0,2.0,
2,0.0,263351,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,477,1681397326.0,0.0,,0.0,0.0,251.08,3968.0,355,2.0,2.0,
2,0.0,265627,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,479,1681397328.0,0.0,,0.0,0.0,251.08,3968.0,356,2.0,2.0,
2,0.0,267905,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,480,1681397329.0,0.0,,0.0,0.0,251.08,3968.0,357,2.0,2.0,
2,0.0,270170,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,481,1681397330.0,0.0,,0.0,0.0,251.08,3968.0,358,2.0,2.0,
2,0.0,272437,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,482,1681397331.0,0.0,,0.0,0.0,251.08,3968.0,359,2.0,2.0,
2,0.0,274701,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,483,1681397332.0,0.0,,0.0,0.0,251.08,3968.0,360,2.0,2.0,
2,0.0,276960,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,485,1681397334.0,0.0,,0.0,0.0,251.08,3968.0,361,2.0,2.0,
2,0.0,279231,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,486,1681397335.0,0.0,,0.0,0.0,251.08,3968.0,362,2.0,2.0,
2,0.0,281501,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,487,1681397336.0,0.0,,0.0,0.0,251.08,3968.0,363,2.0,2.0,
2,0.0,283771,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,488,1681397337.0,0.0,,0.0,0.0,251.08,3968.0,364,2.0,2.0,
2,0.0,286047,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,489,1681397338.0,0.0,,0.0,0.0,251.08,3968.0,365,2.0,2.0,
2,0.0,288316,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,491,1681397340.0,0.0,,0.0,0.0,251.08,3968.0,366,2.0,2.0,
2,0.0,290589,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,492,1681397341.0,0.0,,0.0,0.0,251.08,3968.0,367,2.0,2.0,
2,0.0,292865,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,493,1681397342.0,0.0,,0.0,0.0,251.08,3968.0,368,2.0,2.0,
