process/memory/resident_set_size_proc_MB,02_timing/step_time_s,02_timing/opt_step_time_s,disk/time/disk_write_time_sys_s,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_five_min_percent,process/involuntary_proc_ctx_switches,03_hivemind/num_peers,03_hivemind/global_epoch,01_general/minibatch_loss,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_one_min_percent,_runtime,disk/time/disk_busy_time_sys_s,disk/counter/disk_read_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,process/memory/virtual_memory_size_proc_MB,02_timing/backward_time_s,memory/total_memory_sys_MB,memory/available_memory_sys_MB,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,process/memory/shared_memory_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,_step,01_general/lr,01_general/step,cpu/logical_core_count,disk/time/disk_read_time_sys_s,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/dataload_time_s,memory/used_memory_sys_MB,01_general/dataset_iteration_count,process/voluntary_proc_ctx_switches,_timestamp,02_timing/forward_time_s,cpu/interrupts/soft_interrupts_count,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB
,0.20821278899984463,,,,,,,9.0,1.0,7.4210205078125,,4448.0,,95,,,,,,,,,,,,,,234,0.0001,138.0,,,,,,0.0028609319999759464,,0.0,,1681394261.0,,,,,
,0.20316651300026933,0.03922853800008852,,,,,,9.0,1.0,7.1541748046875,,4480.0,,95,,,,,,0.14109389400005057,,,,,,,,235,0.0001,139.0,,,0.0030450080000719026,0.0003909299998667848,,0.002704222000147638,,0.0,,1681394261.0,0.01670392100004392,,,,
,0.20519954500014137,0.03955950799991115,,,,,,9.0,1.0,7.3558349609375,,4512.0,,95,,,,,,0.1425331590000951,,,,,,,,236,0.0001,140.0,,,0.0030887880000136647,0.0004000450001058198,,0.0028742399999828194,,0.0,,1681394261.0,0.016743805000032808,,,,
6730.8544,,0.039545212999883006,0.5250000000000341,715.0,7172.317184,1.3,296.0,,,,1488112.0,,2.2666666666666666,96,1.2360000000000042,61.0,0.0,0.0,34549.620736,0.14276296599996385,,197468.348416,6.4,2909706.0,2450.30912,2.9068567994283105,0.0,237,,,,0.0129999999999999,0.003003640000088126,0.000392889000067953,0.7333333333333333,,10168.664064,,3095.0,1681394262.0,0.016930283999954554,637072.0,0.14305334777781573,99.98063137453234,2.719744
,0.20555369499993503,,,,,,,9.0,1.0,7.12158203125,,4544.0,,96,,,,,,,,,,,,,,238,0.0001,141.0,,,,,,0.0029187029999775405,,0.0,,1681394262.0,,,,,
,0.20507268899996234,0.039791551999996955,,,,,,9.0,1.0,7.5201416015625,,4576.0,,96,,,,,,0.14230616000008922,,,,,,,,239,0.0001,142.0,,,0.003117440000096394,0.00038231299981816846,,0.0027191819999643485,,0.0,,1681394262.0,0.01675604199999725,,,,
,0.20571286199992755,0.03981186000009984,,,,,,9.0,1.0,7.328857421875,,4608.0,,96,,,,,,0.14303573999995933,,,,,,,,240,0.0001,143.0,,,0.0030743019999590615,0.00038363999988177966,,0.0026505099999667436,,0.0,,1681394262.0,0.016756810000060796,,,,
6730.89536,,0.039256499999964944,0.5260000000000105,719.0,7172.317184,1.3,300.0,,,,1494041.0,,2.2666666666666666,97,1.2519999999999953,61.0,0.0,0.0,34549.620736,0.14363524899999902,,197466.595328,6.4,2914518.0,2450.35008,2.6556978624029854,0.0,241,,,,0.0129999999999999,0.0030972239999300655,0.000378888000113875,0.7333333333333333,,10169.913344,,3140.0,1681394263.0,0.016664377000097375,642195.0,0.016348798453039187,92.42598423527316,2.719744
,0.20549963700023,,,,,,,9.0,1.0,7.399169921875,,4640.0,,97,,,,,,,,,,,,,,242,0.0001,144.0,,,,,,0.002467399000124715,,0.0,,1681394263.0,,,,,
,0.20498696599997857,0.03959432599981483,,,,,,9.0,1.0,7.43408203125,,4672.0,,97,,,,,,0.14266939699996328,,,,,,,,243,0.0001,145.0,,,0.003034018000107608,0.0003819999999450374,,0.00275452599998971,,0.0,,1681394263.0,0.0165526990001581,,,,
,0.20643286500012437,0.03995448000000579,,,,,,9.0,1.0,7.21484375,,4704.0,,97,,,,,,0.14338054899985764,,,,,,,,244,0.0001,146.0,,,0.003105657000105566,0.0003853850000723469,,0.0028771360000519053,,0.0,,1681394263.0,0.016729658000031122,,,,
6730.8544,,0.03927672899999379,0.5270000000000437,723.0,7172.317184,1.3666666666666665,300.0,,,,1500805.0,,2.6333333333333333,98,1.2680000000000007,61.0,0.0,0.0,34549.620736,0.14219719900006567,,197465.4976,6.4,2919361.0,2450.30912,2.637718337613286,0.0,245,,,,0.0129999999999999,0.0030677600000217353,0.00039856300008977996,0.7666666666666667,,10171.035648,,3179.0,1681394264.0,0.016753430000107983,647525.0,0.016348685651560963,96.96959466204392,2.719744
,0.2044492950003587,,,,,,,9.0,1.0,7.192626953125,,4736.0,,98,,,,,,,,,,,,,,246,0.0001,147.0,,,,,,0.0027556140000797313,,0.0,,1681394264.0,,,,,
,0.20511033699972359,0.03980783099996188,,,,,,9.0,1.0,7.2469482421875,,4768.0,,98,,,,,,0.1423739150000074,,,,,,,,247,0.0001,148.0,,,0.003131650999876001,0.00038794900001448696,,0.002702817999988838,,0.0,,1681394264.0,0.01670617299987498,,,,
,0.2054466400002184,0.03962762700007261,,,,,,9.0,1.0,7.0518798828125,,4800.0,,98,,,,,,0.1425091539999812,,,,,,,,248,0.0001,149.0,,,0.003000745999997889,0.0003859949999878154,,0.0034221870000692434,,0.0,,1681394264.0,0.01650093100010963,,,,
6730.89536,,0.040064290000145775,0.5290000000000532,727.0,7172.317184,1.3666666666666665,337.0,,,,1507405.0,,2.6333333333333333,99,1.2839999999999918,61.0,0.0,0.0,34549.620736,0.141496805000088,,197471.207424,6.4,2924318.0,2450.35008,2.707877497537601,0.0,249,,,,0.0129999999999999,0.003002800000103889,0.00038174900009835255,0.7666666666666667,,10165.28896,,3233.0,1681394265.0,0.016611294999847814,653168.0,0.016348677879967025,85.42446823657849,2.719744
,0.20479561300021487,,,,,,,9.0,1.0,7.0809326171875,,4832.0,,99,,,,,,,,,,,,,,250,0.0001,150.0,,,,,,0.003238673999931052,,0.0,,1681394265.0,,,,,
,0.2049543939999694,0.03957872999990286,,,,,,9.0,1.0,7.1842041015625,,4864.0,,99,,,,,,0.14232551800000692,,,,,,,,251,0.0001,151.0,,,0.003067852000185667,0.00041407000003346184,,0.002616126000020813,,0.0,,1681394265.0,0.01695209799981967,,,,
,0.20618863300001067,0.03963617499994143,,,,,,9.0,1.0,7.0943603515625,,4896.0,,99,,,,,,0.14367093100008788,,,,,,,,252,0.0001,152.0,,,0.0030271059999904537,0.00039635999996789906,,0.002514654000151495,,0.0,,1681394265.0,0.016943406999871513,,,,
6730.8544,,0.0392567669998698,0.5300000000000296,731.0,7172.317184,1.3666666666666665,361.0,,,,1514320.0,,2.6333333333333333,100,1.2999999999999972,61.0,0.0,0.0,34549.620736,0.14274263200013593,,197470.007296,6.4,2929283.0,2450.30912,2.6757203355179002,0.0,253,,,,0.0129999999999999,0.0030599689998780377,0.0003853989999242913,0.7666666666666667,,10166.898688,,3277.0,1681394266.0,0.01660383700004786,658931.0,0.016348222829878335,108.95558878048058,2.719744
,0.20481027199980417,,,,,,,9.0,1.0,7.121337890625,,4928.0,,100,,,,,,,,,,,,,,254,0.0001,153.0,,,,,,0.0027616679999482585,,0.0,,1681394266.0,,,,,
,0.20553836799990677,0.03945245599993541,,,,,,9.0,1.0,6.936767578125,,4960.0,,100,,,,,,0.14268957300009788,,,,,,,,255,0.0001,154.0,,,0.003169153000044389,0.0003834469998764689,,0.0029813230000854674,,0.0,,1681394266.0,0.016862415999867153,,,,
,0.20627048199958153,0.039494976999776554,,,,,,9.0,1.0,7.14306640625,,4992.0,,100,,,,,,0.14331130499999745,,,,,,,,256,0.0001,155.0,,,0.003047152999897662,0.0003972229999362753,,0.0034782069999437226,,0.0,,1681394266.0,0.016541617000029873,,,,
6730.89536,,0.03981354300003659,0.535000000000025,741.0,7172.317184,1.3666666666666665,381.0,,,,1521079.0,,2.6333333333333333,101,1.3199999999999932,61.0,0.0,0.0,34549.624832,0.14088224299985086,,197474.308096,6.4,2933908.0,2450.35008,3.0632170173975646,0.0,257,,,,0.0129999999999999,0.003034456000023056,0.0004065109999373817,0.7666666666666667,,10162.11456,,3309.0,1681394267.0,0.016745865999837406,663973.0,0.11443728755066397,97.39235806347395,2.719744
,0.20419153099965115,,,,,,,9.0,1.0,7.1055908203125,,5024.0,,101,,,,,,,,,,,,,,258,0.0001,156.0,,,,,,0.003308911999965858,,0.0,,1681394267.0,,,,,
,0.20337362599980224,0.03960549899989019,,,,,,9.0,1.0,7.220947265625,,5056.0,,101,,,,,,0.14050656500012337,,,,,,,,259,0.0001,157.0,,,0.0030156160000842647,0.0004067319998739549,,0.003141584999866609,,0.0,,1681394267.0,0.016697628999963854,,,,
,0.20579811900006462,0.03975633999993988,,,,,,9.0,1.0,7.480712890625,,5088.0,,101,,,,,,0.1420824490000996,,,,,,,,260,0.0001,158.0,,,0.003078998000091815,0.00041125500001726323,,0.0034963670000252023,,0.0,,1681394267.0,0.016972709999890867,,,,
6730.858496,,,0.5360000000000014,745.0,7172.317184,1.3666666666666665,405.0,,,,1527673.0,,2.6333333333333333,102,1.3359999999999985,61.0,0.0,0.0,34549.620736,0.14226568899994163,,197424.31232,6.5,2939154.0,2450.30912,2.8669497675087614,0.0,261,,,,0.0129999999999999,0.003049890000056621,0.0003919679998034553,0.7666666666666667,,10212.06528,,3348.0,1681394268.0,0.01657910099993387,669994.0,0.016347130028014866,119.9381427443166,2.719744
,0.2052223549997052,0.03968467200002124,,,,,,9.0,1.0,7.2320556640625,,5120.0,,102,,,,,,,,,,,,,,262,0.0001,159.0,,,,,,0.003251034999948388,,0.0,,1681394268.0,,,,,
,0.20433646600008615,0.040079832999936116,,,,,,9.0,1.0,6.953857421875,,5152.0,,102,,,,,,0.14093323800011603,,,,,,,,263,0.0001,160.0,,,0.0030902119999609567,0.0003831520000403543,,0.0032535539999116736,,0.0,,1681394268.0,0.016596477000121013,,,,
,0.2047729010000694,0.04035221300000558,,,,,,9.0,1.0,7.3046875,,5184.0,,102,,,,,,0.14105768700005683,,,,,,,,264,0.0001,161.0,,,0.003081200999986322,0.0003866009999455855,,0.002916926999887437,,0.0,,1681394268.0,0.016978272000187644,,,,
6730.899456,,,0.5370000000000346,749.0,7172.317184,1.4000000000000001,421.0,,,,1533601.0,,2.7,103,1.3520000000000039,61.0,0.0,0.0,34549.620736,0.14093764100016415,,197422.026752,6.5,2944108.0,2450.35008,2.7603508448146132,0.0,265,,,,0.0129999999999999,0.0030768730000545474,0.0003908659998614894,0.8,,10214.326272,,3402.0,1681394269.0,0.017018972999949256,675476.0,0.016345621363263143,87.6039346773622,2.719744
,0.20408143100007692,0.0397790150000219,,,,,,9.0,1.0,6.881103515625,,5216.0,,103,,,,,,,,,,,,,,266,0.0001,162.0,,,,,,0.002878063000025577,,0.0,,1681394269.0,,,,,
,0.20325313799980904,0.039571413999965444,,,,,,9.0,1.0,7.3892822265625,,5248.0,,103,,,,,,0.1402448960000129,,,,,,,,267,0.0001,163.0,,,0.003031537999959255,0.0003883159999986674,,0.002641999999923428,,0.0,,1681394269.0,0.01737497399994936,,,,
,0.2056301459997485,0.040079522000041834,,,,,,9.0,1.0,7.1177978515625,,5280.0,,103,,,,,,0.14210604100003366,,,,,,,,268,0.0001,164.0,,,0.00319190899995192,0.0004007019999789918,,0.0026868989998547477,,0.0,,1681394269.0,0.017165072999887343,,,,
6730.858496,,,0.5400000000000205,756.0,7172.317184,1.4000000000000001,444.0,,,,1538850.0,,2.7,104,1.3719999999999999,61.0,0.0,0.0,34549.620736,,,197425.717248,6.5,2949276.0,2450.30912,2.6215976529934863,0.0,269,,,,0.0129999999999999,0.0030763879999540222,0.0004008089999842923,0.8,,10211.053568,,3448.0,1681394270.0,0.01709166099999493,681207.0,0.08582708768728337,89.01827163398558,2.719744
,0.2043053529998815,0.0397485159999178,,,,,,9.0,1.0,7.45361328125,,5312.0,,104,,,,,,0.14125450000005912,,,,,,,,270,0.0001,165.0,,,,,,0.0027334789999713394,,0.0,,1681394270.0,,,,,
,0.2032495360001576,0.039755946000013864,,,,,,9.0,1.0,7.294189453125,,5344.0,,104,,,,,,0.1405617819998497,,,,,,,,271,0.0001,166.0,,,0.00313964300016778,0.00038297900005090924,,0.0025155690000246977,,0.0,,1681394270.0,0.016893617000050654,,,,
,0.2047102479998557,0.03997946899994531,,,,,,9.0,1.0,7.1680908203125,,5376.0,,104,,,,,,0.14141939899991485,,,,,,,,272,0.0001,167.0,,,0.003072434000159774,0.00040372899979956856,,0.0027331659998708346,,0.0,,1681394270.0,0.017102051000165375,,,,
6730.899456,,,0.54200000000003,760.0,7172.317184,1.4000000000000001,461.0,,,,1545508.0,,2.7,105,1.391999999999996,61.0,0.0,0.0,34549.620736,,,197441.830912,6.5,2954390.0,2450.35008,3.2100824084181085,0.0,273,,,,0.0129999999999999,0.0030967289999352943,0.0003836950002096273,0.8,,10210.840576,,3485.0,1681394271.0,0.017002149000063582,686596.0,0.01634657396443068,89.7446386330721,2.719744
,0.20501258400031475,0.039802602000008847,,,,,,9.0,1.0,7.091552734375,,5408.0,,105,,,,,,0.14199634900001,,,,,,,,274,0.0001,168.0,,,,,,0.002731060000087382,,0.0,,1681394271.0,,,,,
,0.20422757599999386,0.03979418199992324,,,,,,9.0,1.0,7.1632080078125,,5440.0,,105,,,,,,0.14072944700001244,,,,,,,,275,0.0001,169.0,,,0.003067366000095717,0.0003975609999997687,,0.00261407999983021,,0.0,,1681394271.0,0.017624940000132483,,,,
,0.20521052500021142,0.039778777000037735,,,,,,9.0,1.0,7.0770263671875,,5472.0,,105,,,,,,0.1420425910000631,,,,,,,,276,0.0001,170.0,,,0.003091245999939929,0.000383037000119657,,0.0030136759999095375,,0.0,,1681394271.0,0.01690119800014145,,,,
6730.858496,,,0.5440000000000396,769.0,7172.317184,1.4000000000000001,487.0,,,,1550458.0,,2.7,106,1.411999999999992,61.0,0.0,0.0,34549.620736,,,197428.072448,6.5,2959142.0,2450.30912,2.658990279735278,0.0,277,,,,0.0129999999999999,0.0030939690000195696,0.00039401600020028127,0.8,,10214.21568,,3521.0,1681394272.0,0.017283715000075972,691614.0,0.06130108141943692,98.72996525341998,2.719744
,0.2051339270005883,0.03979569800003446,,,,,,9.0,1.0,7.4287109375,,5504.0,,106,,,,,,0.1418548510000619,,,,,,,,278,0.0001,171.0,,,,,,0.002711678000196116,,0.0,,1681394272.0,,,,,
,0.20458403800012093,0.04001154499997028,,,,,,9.0,1.0,7.2469482421875,,5536.0,,106,,,,,,0.14128039800016268,,,,,,,,279,0.0001,172.0,,,0.00309485599996151,0.00038346599990290997,,0.0028127860000495275,,0.0,,1681394272.0,0.01700098700007402,,,,
,0.2037076019998949,0.03991077000000587,,,,,,9.0,1.0,7.13818359375,,5568.0,,106,,,,,,0.14046227600010752,,,,,,,,280,0.0001,173.0,,,0.0031101199999739038,0.00041989199985437153,,0.0026049339999190124,,0.0,,1681394272.0,0.017199610000034227,,,,
6730.89536,,,0.5450000000000159,773.0,7172.317184,1.4000000000000001,498.0,,,,1555194.0,,2.7,107,1.4320000000000022,61.0,0.0,0.0,34549.620736,,,197442.207744,6.5,2964340.0,2450.345984,2.460626737131143,0.0,281,,,,0.0129999999999999,0.003077848999964772,0.00040890800005399797,0.8,,10213.879808,,3566.0,1681394273.0,0.017338081999923816,697257.0,0.01634755779497739,100.73241392138033,2.719744
,0.20463908299984723,0.03978276799989544,,,,,,9.0,1.0,7.197265625,,5600.0,,107,,,,,,0.14145709900003567,,,,,,,,282,0.0001,174.0,,,,,,0.0025743769999735377,,0.0,,1681394273.0,,,,,
,0.20578355800034842,0.03989081500003522,,,,,,9.0,1.0,7.523193359375,,5632.0,,107,,,,,,0.14256554200005667,,,,,,,,283,0.0001,175.0,,,0.003055761000041457,0.0003939670000363549,,0.0027631370001017785,,0.0,,1681394273.0,0.017114336000076946,,,,
,0.20555788299998312,0.039725851000184775,,,,,,9.0,1.0,7.1700439453125,,5664.0,,107,,,,,,0.14220035500011363,,,,,,,,284,0.0001,176.0,,,0.0030871439998918504,0.000389865999977701,,0.0030203049998362985,,0.0,,1681394273.0,0.017134361999978864,,,,
6730.8544,,,0.5460000000000491,777.0,7172.317184,1.5000000000000002,530.0,,,,1560370.0,,3.0000000000000004,108,1.4519999999999982,61.0,0.0,0.0,34549.620736,,,197438.50496,6.5,2969640.0,2450.305024,2.5747554073339947,0.0,285,,,,0.0129999999999999,0.0030676560002120823,0.00040638899986333854,0.8333333333333334,,10217.160704,,3608.0,1681394274.0,0.01772248700012824,702593.0,0.01634674117564352,94.33530327748205,2.719744
,0.20535077900012766,0.03997902299988709,,,,,,9.0,1.0,7.2855224609375,,5696.0,,108,,,,,,0.14137731200003145,,,,,,,,286,0.0001,177.0,,,,,,0.0027979120000054536,,0.0,,1681394274.0,,,,,
,0.20542076400010956,0.03954126400003588,,,,,,9.0,1.0,7.24462890625,,5728.0,,108,,,,,,0.14268450999998095,,,,,,,,287,0.0001,178.0,,,0.0030954679998558277,0.0003872160000355507,,0.002790957000115668,,0.0,,1681394274.0,0.016921349000085684,,,,
,0.20591048000028422,0.039722501000142074,,,,,,9.0,1.0,7.477783203125,,5760.0,,108,,,,,,0.1430553200000304,,,,,,,,288,0.0001,179.0,,,0.0030962900000304217,0.00040831799992702145,,0.0026137229999676492,,0.0,,1681394274.0,0.01701432800018665,,,,
6730.89536,,,0.549000000000035,783.0,7172.317184,1.5000000000000002,542.0,,,,1567115.0,,3.0000000000000004,109,1.4719999999999942,61.0,0.0,0.0,34549.620736,,,197442.691072,6.5,2975071.0,2450.345984,2.5975223902366387,0.0,289,,,,0.0129999999999999,0.003121882999948866,0.00041439599999648635,0.8333333333333334,,10212.921344,,3657.0,1681394275.0,0.016978377999976146,709285.0,0.061304114674595456,90.79512955599937,2.719744
,0.2064446939998561,0.039651069999990796,,,,,,9.0,1.0,7.1754150390625,,5792.0,,109,,,,,,0.1436408060001213,,,,,,,,290,0.0001,180.0,,,,,,0.002638160999822503,,0.0,,1681394275.0,,,,,
,0.20782410600008916,0.04018919999998616,,,,,,9.0,1.0,7.125244140625,,5824.0,,109,,,,,,0.14318417799995586,,,,,,,,291,0.0001,181.0,,,0.0030877970000346977,0.00043436900000415335,,0.0028656260001298506,,0.0,,1681394275.0,0.018062935999978436,,,,
,0.20620103599958384,0.0395997879998049,,,,,,9.0,1.0,7.100830078125,,5856.0,,110,,,,,,0.14362549800011948,,,,,,,,292,0.0001,182.0,,,0.0030424929998389416,0.0004073549998793169,,0.002620407999984309,,0.0,,1681394276.0,0.01690549399995689,,,,
6730.8544,,,0.5500000000000114,787.0,7172.317184,1.5000000000000002,569.0,,,,1573689.0,,3.0000000000000004,110,1.4879999999999995,61.0,0.0,0.0,34549.620736,,,197433.483264,6.5,2979874.0,2450.305024,2.374728295821184,0.0,293,,,,0.0129999999999999,0.003099550999877465,0.00041041399981622817,0.8333333333333334,,10222.178304,,3698.0,1681394276.0,0.016891477000172017,714790.0,0.01634644565469666,118.68141315192175,2.719744
,0.20858640499955072,0.04038068999989264,,,,,,9.0,1.0,7.33984375,,5888.0,,110,,,,,,0.14507717799983766,,,,,,,,294,0.0001,183.0,,,,,,0.0027270949999547156,,0.0,,1681394276.0,,,,,
,0.20588332300008005,0.0398108649999358,,,,,,9.0,1.0,7.1578369140625,,5920.0,,110,,,,,,0.14268182299997534,,,,,,,,295,0.0001,184.0,,,0.003078397000081168,0.00038645800009362574,,0.002875325000104567,,0.0,,1681394276.0,0.017050454999889553,,,,
,0.2037320839997392,0.03950974999997925,,,,,,9.0,1.0,7.1795654296875,,5952.0,,111,,,,,,0.1408755279999241,,,,,,,,296,0.0001,185.0,,,0.003109075999873312,0.0005233910001152253,,0.0028425460000107705,,0.0,,1681394277.0,0.016871792999836543,,,,
6730.89536,,,0.5529999999999973,795.0,7172.317184,1.5000000000000002,580.0,,,,1580265.0,,3.0000000000000004,111,1.5120000000000005,61.0,0.0,0.0,34549.620736,,,197431.853056,6.5,2985169.0,2450.345984,3.2261553330797366,0.0,297,,,,0.0129999999999999,0.0030611310000949743,,0.8333333333333334,,10223.812608,,3745.0,1681394277.0,,721072.0,0.06946343833153451,92.96423472915332,2.719744
,0.20461045399997602,0.03969764900011796,,,,,,9.0,1.0,6.99072265625,,5984.0,,111,,,,,,0.14081012699989515,,,,,,,,298,0.0001,186.0,,,,0.00038973300001998723,,0.0028045009999004833,,0.0,,1681394277.0,0.017847312999947462,,,,
,0.20754788299996108,0.039704393999954846,,,,,,9.0,1.0,7.036376953125,,6016.0,,111,,,,,,0.14375620500004516,,,,,,,,299,0.0001,187.0,,,0.0031844580000779388,0.0006628050000472285,,0.0029667909998352116,,0.0,,1681394277.0,0.017273230000000694,,,,
6730.891264,,0.04041002600001775,0.5550000000000068,801.0,7172.317184,1.5000000000000002,606.0,,,,1587518.0,,3.0000000000000004,112,1.5279999999999916,61.0,0.0,0.0,34549.620736,0.14227970000001733,,197413.486592,6.5,2990303.0,2450.341888,2.7718409702373594,0.0,300,,,,0.0129999999999999,0.003174800999886429,0.000400210999941919,0.8333333333333334,,10222.87872,,3807.0,1681394278.0,0.017001340999968306,726710.0,0.07765727299512114,105.97364689273863,2.719744
,0.20571225999992748,,,,,,,9.0,1.0,7.050537109375,,6048.0,,112,,,,,,,,,,,,,,301,0.0001,188.0,,,,,,0.0024461810000957485,,0.0,,1681394278.0,,,,,
,0.2039555270002893,0.039572246000034283,,,,,,9.0,1.0,7.3043212890625,,6080.0,,112,,,,,,0.1408259199999975,,,,,,,,302,0.0001,189.0,,,0.0031124489999001526,0.0004001890001745778,,0.00255899000012505,,0.0,,1681394278.0,0.017485733000057735,,,,
,0.20725762899974143,0.03980966099993566,,,,,,9.0,1.0,7.13525390625,,6112.0,,112,,,,,,0.1440584150000177,,,,,,,,303,0.0001,190.0,,,0.003141045999882408,0.00038684199989802437,,0.0027084040000318055,,0.0,,1681394278.0,0.017153260999975828,,,,
6730.850304,,0.03939085100000739,0.55600000000004,805.0,7172.317184,1.6,610.0,,,,1594400.0,,3.3000000000000003,113,1.5480000000000018,61.0,0.0,0.0,34549.620736,0.14350577899995187,,197411.610624,6.5,2994986.0,2450.300928,2.766499882987187,0.0,304,,,,0.0129999999999999,0.0031801079999240756,0.00042419900000822963,0.8666666666666666,,10225.246208,,3844.0,1681394279.0,0.01718114000004789,731738.0,0.016348471743027632,103.35041638933907,2.719744
,0.2063306149998425,,,,,,,9.0,1.0,7.4013671875,,6144.0,,113,,,,,,,,,,,,,,305,0.0001,191.0,,,,,,0.0026485379999030556,,0.0,,1681394279.0,,,,,
,0.20513473200003318,0.039641910999989705,,,,,,9.0,1.0,7.318603515625,,6176.0,,113,,,,,,0.14215832700006104,,,,,,,,306,0.0001,192.0,,,0.003126237000060428,0.00038873199991940055,,0.0026212210000267078,,0.0,,1681394279.0,0.017198303999975906,,,,
,0.20553046200029712,0.03991276800002197,,,,,,9.0,1.0,6.96875,,6208.0,,113,,,,,,0.1426351009999962,,,,,,,,307,0.0001,193.0,,,0.0030686520001381723,0.0004001419999895006,,0.0024644080001507973,,0.0,,1681394279.0,0.01704939100000047,,,,
6730.891264,,0.0398643019998417,0.5570000000000164,809.0,7172.317184,1.6,634.0,,,,1604347.0,,3.3000000000000003,114,1.563999999999993,61.0,0.0,0.0,34549.620736,0.14311873899987404,,197394.878464,6.5,3002655.0,2450.341888,4.0137525077087135,0.0,308,,,,0.0129999999999999,0.003130816000066261,0.00039259699997273856,0.8666666666666666,,10241.921024,,3911.0,1681394280.0,0.017188753000027646,741007.0,0.016347736693241965,162.02658510118198,2.719744
,0.2065140969998538,,,,,,,9.0,1.0,7.1051025390625,,6240.0,,114,,,,,,,,,,,,,,309,0.0001,194.0,,,,,,0.0028188900000714057,,0.0,,1681394280.0,,,,,
,0.20561737600041852,0.03969128400012778,,,,,,9.0,1.0,7.1474609375,,6272.0,,114,,,,,,0.14247378799996113,,,,,,,,310,0.0001,195.0,,,0.003106920000163882,0.0004183450000709854,,0.0025886099999752332,,0.0,,1681394280.0,0.017338429000119504,,,,
,0.20656022299999677,0.03990263899981983,,,,,,9.0,1.0,7.317138671875,,6304.0,,114,,,,,,0.1432501910001065,,,,,,,,311,0.0001,196.0,,,0.003157032999979492,0.00040261699996335665,,0.0025141119999716466,,0.0,,1681394280.0,0.017333631000155947,,,,
6730.838016,,0.04273468600013075,0.5580000000000496,813.0,7172.317184,1.6,644.0,,,,1612188.0,,3.3000000000000003,115,1.5879999999999939,61.0,0.0,0.0,34568.896512,0.14169417600010092,,197390.49984,6.5,3009941.0,2450.28864,3.5393278355091753,0.0,312,,,,0.0129999999999999,0.0030599419999362,0.0003920130000096833,0.8666666666666666,,10246.311936,,3983.0,1681394281.0,0.01719706199992288,748907.0,0.016347713352150767,135.47959905387881,2.719744
,0.2079897130001882,,,,,,,9.0,1.0,7.1676025390625,,6336.0,,115,,,,,,,,,,,,,,313,0.0001,197.0,,,,,,0.002911834000087765,,0.0,,1681394281.0,,,,,
6730.850304,,,0.5600000000000023,820.0,7172.317184,1.6,660.0,,,,1628124.0,,3.3000000000000003,116,1.5999999999999943,61.0,0.0,0.0,34549.620736,0.1413901309999801,,197385.637888,6.5,3019403.0,2450.300928,1.5907175233475763,0.0,314,,,,0.0129999999999999,0.0031416629999512224,0.00038401500000873057,0.8666666666666666,,10251.145216,,4083.0,1681394282.0,0.016900013999929797,752888.0,0.06130701697833367,55.60764366773892,2.719744
6730.850304,,,0.5620000000000118,823.0,7172.317184,1.6,660.0,,,,1656240.0,,3.3000000000000003,117,1.608000000000004,61.0,0.0,0.0,34549.620736,,,197372.370944,6.5,3036551.0,2450.300928,177.3268873591651,0.0,315,,,,0.0129999999999999,,,0.8666666666666666,,10263.969792,,4083.0,1681394283.0,,760845.0,0.06130003150665876,225.71728388607593,2.719744
6730.850304,,,0.5620000000000118,824.0,7172.317184,1.7333333333333332,660.0,,,,1700233.0,,3.833333333333333,118,1.6119999999999948,61.0,0.0,0.0,34549.620736,,,197356.945408,6.5,3065347.0,2450.300928,198.48172692603305,0.0,316,,,,0.0129999999999999,,,0.9000000000000001,,10279.387136,,4083.0,1681394284.0,,777204.0,0.004086796115644978,221.03084002562133,2.719744
6730.850304,,,0.5620000000000118,825.0,7172.317184,1.7333333333333332,660.0,,,,1749854.0,,3.833333333333333,119,1.6159999999999997,61.0,0.0,0.0,34549.620736,,,197363.920896,6.5,3095949.0,2450.300928,286.4655440171129,0.0,317,,,,0.0129999999999999,,,0.9000000000000001,,10272.411648,,4083.0,1681394285.0,,792558.0,0.004083328389963244,162.30561209880722,2.719744
6730.850304,,,0.563000000000045,826.0,7172.317184,1.7333333333333332,660.0,,,,1815495.0,,3.833333333333333,120,1.6200000000000045,61.0,0.0,0.0,34549.620736,,,197348.573184,6.5,3134832.0,2450.300928,392.2774408079991,0.0,318,,,,0.0129999999999999,,,0.9000000000000001,,10287.75936,,4083.0,1681394286.0,,809599.0,0.004086817503687817,467.9665462351513,2.719744
