memory/total_memory_sys_MB,memory/available_memory_sys_MB,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,_runtime,03_hivemind/global_epoch,02_timing/opt_step_time_s,02_timing/loss_calc_time_s,02_timing/dataload_cuda_move_time_s,bandwidth/disk_write_sys_bandwidth_MBs,_step,01_general/step,02_timing/backward_time_s,cpu/load/avg_sys_load_one_min_percent,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,01_general/lr,process/memory/shared_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/involuntary_proc_ctx_switches,_timestamp,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,cpu/logical_core_count,process/memory/data_resident_set_proc_MB,process/memory/text_resident_set_proc_MB,cpu/interrupts/interrupts_count,01_general/locally_processed_samples,process/memory/virtual_memory_size_proc_MB,memory/used_memory_sys_MB,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,02_timing/step_time_s,02_timing/forward_time_s,01_general/minibatch_loss,02_timing/dataload_time_s,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,01_general/dataset_iteration_count,cpu/interrupts/soft_interrupts_count,03_hivemind/num_peers,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count
,198967.762944,1187.0,6467.211264,140,,,,,0.0040865336442601555,335,,,3.7000000000000006,0.0,277.9545253147179,1.0333333333333332,,2450.432,0.0,758.0,1681394233.0,3610.0,1.8000000000000003,,0.0,2.719744,1803467.0,,31833.051136,8663.293952,1.7000000000000028,5.7,1232566.0,,,,,440.2647218161512,6280.339456,,551972.0,,0.008000000000000007,0.6879999999999882,61.0
,198939.848704,1190.0,6467.211264,141,,,,,0.04903625756654502,336,,,3.7000000000000006,0.0,435.08287876670414,1.0333333333333332,,2450.432,0.0,758.0,1681394234.0,3610.0,1.8000000000000003,,0.0,2.719744,1835023.0,,31833.051136,8691.208192,1.7079999999999984,5.7,1286799.0,,,,,208.4249334727694,6280.339456,,565004.0,,0.008000000000000007,0.6889999999999645,61.0
,198920.802304,1193.0,6467.211264,142,,,,,0.02042979622056548,337,,,3.7000000000000006,0.0,204.5322584584172,1.0333333333333332,,2450.432,0.0,758.0,1681394235.0,3610.0,1.8000000000000003,,0.0,2.719744,1852182.0,,31833.051136,8710.258688,1.715999999999994,5.8,1315686.0,,,,,201.14396079432623,6280.339456,,573025.0,,0.008000000000000007,0.6899999999999977,61.0
,198891.933696,1194.0,6467.211264,143,,,,,0.0040864228403899965,338,,,3.7000000000000006,0.0,206.7382768796577,1.0333333333333332,,2450.432,0.0,758.0,1681394236.0,3610.0,1.8000000000000003,,0.0,2.719744,1882948.0,,31833.051136,8739.127296,1.7199999999999989,5.8,1368772.0,,,,,320.81575866101247,6280.339456,,584890.0,,0.008000000000000007,0.6899999999999977,61.0
,198869.614592,1195.0,6467.211264,144,,,,,0.00408673584145594,339,,,3.7000000000000006,0.0,142.5144323349342,1.0333333333333332,,2450.432,0.0,758.0,1681394237.0,3610.0,1.8000000000000003,,0.0,2.719744,1937401.0,,31833.051136,8761.421824,1.7240000000000038,5.8,1463400.0,,,,,292.2689003499113,6280.339456,,604137.0,,0.008000000000000007,0.6899999999999977,61.0
,198809.141248,1196.0,6467.211264,145,,,,,0.004088766706632839,340,,,3.4000000000000004,0.0,35.18182503454539,1.0,,2450.432,0.0,758.0,1681394238.0,3610.0,1.7666666666666668,,0.0,2.719744,1966039.0,,31833.051136,8821.911552,1.7279999999999944,5.8,1496895.0,,,,,31.637886495215643,6280.339456,,630162.0,,0.008000000000000007,0.6909999999999741,61.0
,198809.788416,1199.0,6467.211264,146,,,,,0.04903996687976287,341,,,3.4000000000000004,0.0,18.33202399941772,1.0,,2450.432,0.0,758.0,1681394239.0,3610.0,1.7666666666666668,,0.0,2.719744,1970885.0,,31833.051136,8821.256192,1.7319999999999993,5.8,1503584.0,,,,,30.759497103744998,6280.339456,,633769.0,,0.008000000000000007,0.6920000000000073,61.0
,198813.827072,1200.0,6467.211264,147,,,,,0.004090520033615516,342,,,3.4000000000000004,0.0,9.152530592770747,1.0,,2450.432,0.0,758.0,1681394240.0,3610.0,1.7666666666666668,,0.0,2.719744,1972668.0,,31833.051136,8817.217536,1.7360000000000042,5.8,1505286.0,,,,,28.805673787889305,6280.339456,,635951.0,,0.008000000000000007,0.6920000000000073,61.0
,198809.915392,1232.0,6467.211264,148,,,,,0.1675490353180215,343,,,3.4000000000000004,0.0,18.161191624187495,1.0,,2450.432,0.0,758.0,1681394241.0,3610.0,1.7666666666666668,,0.0,2.719744,1975557.0,,31833.051136,8821.133312,1.7439999999999998,5.8,1509339.0,,,,,0.5701711550652928,6280.339456,,637628.0,,0.008000000000000007,0.7099999999999795,61.0
,198808.076288,1233.0,6467.211264,149,,,,,0.004083368182062601,344,,,3.4000000000000004,0.0,27.38416759608549,1.0,,2450.432,0.0,758.0,1681394242.0,3610.0,1.7666666666666668,,0.0,2.719744,1980220.0,,31833.051136,8822.980608,1.7480000000000047,5.8,1516547.0,,,,,11.334305540438512,6280.339456,,640331.0,,0.008000000000000007,0.7099999999999795,61.0
,198805.938176,1234.0,6467.211264,150,,,,,0.004085842630870459,345,,,3.1333333333333333,0.0,27.33867630974834,1.0,,2450.432,0.0,758.0,1681394243.0,3610.0,1.7333333333333332,,0.0,2.719744,1985739.0,,31833.051136,8825.11872,1.7519999999999953,5.8,1523743.0,,,,,38.96860441867051,6280.339456,,644969.0,,0.008000000000000007,0.7110000000000127,61.0
,198807.564288,1237.0,6467.211264,151,,,,,0.06946401658126429,346,,,3.1333333333333333,0.0,9.357953850663545,1.0,,2450.432,0.0,758.0,1681394244.0,3610.0,1.7333333333333332,,0.0,2.719744,1987378.0,,31833.051136,8823.492608,1.759999999999991,5.8,1525234.0,,,,,22.389879011270086,6280.339456,,647043.0,,0.008000000000000007,0.7129999999999654,61.0
,198801.993728,1241.0,6467.211264,152,,,,,0.06129134201013865,347,,,3.1333333333333333,0.0,35.97642960899296,1.0,,2450.432,0.0,758.0,1681394245.0,3610.0,1.7333333333333332,,0.0,2.719744,1992519.0,,31833.051136,8829.063168,1.7639999999999958,5.8,1533237.0,,,,,9.705284490436071,6280.339456,,650073.0,,0.008000000000000007,0.714999999999975,61.0
,198798.548992,1282.0,6467.211264,153,,,,,0.21249237008500635,348,,,3.1333333333333333,0.0,28.300066505663285,1.0,,2450.432,0.0,758.0,1681394246.0,3610.0,1.7333333333333332,,0.0,2.719744,1999422.0,,31833.051136,8832.516096,1.7719999999999914,5.8,1543111.0,,,,,46.01536480772643,6280.339456,,655737.0,,0.008000000000000007,0.7400000000000091,61.0
,198800.244736,1283.0,6467.211264,154,,,,,0.004086383953457344,349,,,3.1333333333333333,0.0,8.940385561801236,1.0,,2450.432,0.0,758.0,1681394247.0,3610.0,1.7333333333333332,,0.0,2.719744,2000671.0,,31833.051136,8830.820352,1.7759999999999962,5.8,1544324.0,,,,,17.72012515431014,6280.339456,,657358.0,,0.008000000000000007,0.7400000000000091,61.0
,198797.901824,1284.0,6467.211264,155,,,,,0.004086354801446399,350,,,2.9000000000000004,0.0,35.528133385906294,1.0,,2450.432,0.0,758.0,1681394248.0,3610.0,1.7000000000000002,,0.0,2.719744,2004739.0,,31833.051136,8833.159168,1.7800000000000011,5.8,1550253.0,,,,,16.635622210042648,6280.339456,,660396.0,,0.008000000000000007,0.7400000000000091,61.0
,198745.944064,1285.0,6467.211264,156,,,,,0.004086581275451848,351,,,2.9000000000000004,0.0,35.26176894278265,1.0,,2450.432,0.0,758.0,1681394249.0,3610.0,1.7000000000000002,,0.0,2.719744,2036664.0,,31833.051136,8885.080064,1.7839999999999918,5.8,1605601.0,,,,,5.5604163945295735,6280.339456,,671621.0,,0.008000000000000007,0.7409999999999854,61.0
,,,,156,1.0,35.10887023400005,,,,352,195.0,,,,,,0.0001,,,,1681394249.0,,,,,,,6272.0,,,,,,35.279925103000096,,7.293212890625,0.003895260000035705,,,0.0,,9.0,,,
,,,,157,1.0,0.039704137999933664,0.0007792810001774342,0.003084056000034252,,353,196.0,0.136240288999943,,,,,0.0001,,,,1681394250.0,,,,,,,6304.0,,,,,,0.2048405860002731,0.021835223000152837,7.145263671875,0.0031975990000319143,,,0.0,,9.0,,,
,,,,157,1.0,0.03935252600012973,0.0008245559999977559,0.0034776640000018233,,354,197.0,0.1277435259999038,,,,,0.0001,,,,1681394250.0,,,,,,,6336.0,,,,,,0.21837129900018226,0.031512159000158135,7.09326171875,0.015460867999991024,,,0.0,,9.0,,,
,198081.08544,1291.0,6722.924544,157,,,0.00048367199997301213,0.0032462650001434668,0.07355489372462065,355,,0.14031722799995805,2.9000000000000004,0.0,78.35024021029295,1.0,,2448.367616,0.0,968.0,1681394250.0,3755.0,1.7000000000000002,,0.0,2.719744,3013003.0,,34098.098176,9568.354304,1.8079999999999927,6.2,1698632.0,,0.018394123999996737,,,21.919733446224846,6279.385088,,720444.0,,0.008000000000000007,0.742999999999995,61.0
,,,,158,1.0,0.24714394900001935,,,,356,198.0,,,,,,0.0001,,,,1681394251.0,,,,,,,6368.0,,,,,,0.4137126939999689,,7.148193359375,0.004127455999878293,,,0.0,,9.0,,,
,,,,158,1.0,0.03973374999986845,0.0005358020000585384,0.003063388999862582,,357,199.0,0.14030836799997815,,,,,0.0001,,,,1681394251.0,,,,,,,6400.0,,,,,,0.2051661850000528,0.01805315700016763,7.0284423828125,0.003471719000117446,,,0.0,,9.0,,,
,,,,158,1.0,0.03961570400019809,0.00042635799991330714,0.002989578999859077,,358,200.0,0.14224331700006587,,,,,0.0001,,,,1681394251.0,,,,,,,6432.0,,,,,,0.20632819299999028,0.017324176000101943,7.2967529296875,0.0037290589998519863,,,0.0,,9.0,,,
,198102.593536,1295.0,6723.223552,158,,,0.0004785309999988385,0.0031084079998890957,0.01634560191617199,359,,,2.9000000000000004,0.0,7.4452620500700215,1.0,,2448.30208,0.0,986.0,1681394251.0,3794.0,1.7000000000000002,,0.0,2.719744,3016673.0,,34098.36032,9566.912512,1.828000000000003,6.1,1704217.0,,0.017504440999800863,,,2.515027851848432,6279.59808,,723282.0,,0.008000000000000007,0.7439999999999714,61.0
,,,,159,1.0,0.0402554129998407,,,,360,201.0,0.14200201900007414,,,,,0.0001,,,,1681394252.0,,,,,,,6464.0,,,,,,0.20430786499969145,,7.022705078125,0.0009590530000878061,,,0.0,,9.0,,,
,198076.903424,1304.0,6723.25632,159,,0.03986920000011196,0.00046065000015005353,0.0029672860000573564,0.057211471063197024,361,,0.14050148700016507,2.9000000000000004,0.0,98.39308289171065,1.0,,2448.359424,0.0,987.0,1681394252.0,3811.0,1.7000000000000002,,0.0,2.719744,3021643.0,,34117.636096,9573.23264,1.8400000000000034,6.2,1708293.0,,0.017867375999912838,,,1.971632762165799,6279.65952,,729090.0,,0.008000000000000007,0.7459999999999809,61.0
,,,,159,1.0,,,,,362,202.0,,,,,,0.0001,,,,1681394252.0,,,,,,,6496.0,,,,,,0.7005041760003223,,7.01513671875,0.49883817699992505,,,0.0,,9.0,,,
,,,,160,1.0,0.0398324989998855,0.00044000399998367357,0.003092965000178083,,363,203.0,0.14163988199993582,,,,,0.0001,,,,1681394253.0,,,,,,,6528.0,,,,,,0.20635109099998772,0.017823937999992268,7.1881103515625,0.003521803000012369,,,0.0,,9.0,,,
,,,,160,1.0,0.04065525499981959,0.00044846900004813506,0.003098911000051885,,364,204.0,0.1423661759999959,,,,,0.0001,,,,1681394253.0,,,,,,,6560.0,,,,,,0.20513410099988505,0.0173599639999793,6.9674072265625,0.0012053259999902366,,,0.0,,9.0,,,
,198073.061376,1308.0,6723.25632,160,,0.04001836700012973,0.00044505400001071393,0.003039655999828028,0.016345979064429497,365,,0.1405281830000149,2.933333333333333,0.0,137.16647717504787,1.0,,2448.367616,0.0,1000.0,1681394253.0,3847.0,1.7333333333333332,,0.0,2.719744,3027052.0,,34136.911872,9577.058304,1.8559999999999945,6.2,1713189.0,,0.018031516000064585,,,1.9996288400071485,6279.667712,,735044.0,,0.008000000000000007,0.7479999999999905,61.0
,,,,160,1.0,,,,,366,205.0,,,,,,0.0001,,,,1681394253.0,,,,,,,6592.0,,,,,,0.2683541690000766,,7.1766357421875,0.06629139300002862,,,0.0,,9.0,,,
,,,,161,1.0,0.04010319000008167,0.0004908140001589345,0.003085241999997379,,367,206.0,0.1411061950000203,,,,,0.0001,,,,1681394254.0,,,,,,,6624.0,,,,,,0.20675183900038974,0.018672926000135703,7.0164794921875,0.003293471999995745,,,0.0,,9.0,,,
,,,,161,1.0,0.040040463999957865,0.0004713109999556764,0.0030708890001278633,,368,207.0,0.14294765199997528,,,,,0.0001,,,,1681394254.0,,,,,,,6656.0,,,,,,0.20700271700002304,0.01741676799997549,7.2332763671875,0.0030556330000308662,,,0.0,,9.0,,,
,198046.8224,1312.0,6723.25632,161,,,0.0004509329999109468,0.0031139569998686056,0.016343386078356073,369,,0.1443916129999252,2.933333333333333,0.0,115.22214871450787,1.0,,2448.412672,0.0,1012.0,1681394254.0,3892.0,1.7333333333333332,,0.0,2.719744,3031276.0,,34098.36032,9584.45568,1.8719999999999999,6.2,1716834.0,,0.018785142000069754,,,2.1627694382481635,6279.712768,,739850.0,,0.008000000000000007,0.7489999999999668,61.0
,,,,162,1.0,0.039933967000024495,,,,370,208.0,,,,,,0.0001,,,,1681394255.0,,,,,,,6688.0,,,,,,0.2089360239999678,,7.1910400390625,0.002260412000168799,,,0.0,,9.0,,,
,,,,162,1.0,0.039878037999869775,0.00045969600000717037,0.003071537000096214,,371,209.0,0.14581683699998393,,,,,0.0001,,,,1681394255.0,,,,,,,6720.0,,,,,,0.20966562900002828,0.017257859999972425,7.259033203125,0.0031816610000987566,,,0.0,,9.0,,,
,,,,162,1.0,0.040136508999921716,0.00045151299991630367,0.003139078000003792,,372,210.0,0.1422225310000158,,,,,0.0001,,,,1681394255.0,,,,,,,6752.0,,,,,,0.2062464480000017,0.017449697000074593,7.3388671875,0.0028471200000694807,,,0.0,,9.0,,,
,198054.436864,1318.0,6723.25632,162,,,0.00045645699992746813,0.0031326609998814092,0.07767534601530665,373,,0.14333919400019113,2.933333333333333,0.0,86.58293080486489,1.0,,2448.40448,0.0,1017.0,1681394255.0,3953.0,1.7333333333333332,,0.0,2.719744,3035393.0,,34098.36032,9576.783872,1.891999999999996,6.2,1720802.0,,0.017680641999959334,,,2.0516575666064503,6279.704576,,743930.0,,0.008000000000000007,0.7520000000000095,61.0
,,,,163,1.0,0.03978817200004414,,,,374,211.0,,,,,,0.0001,,,,1681394256.0,,,,,,,6784.0,,,,,,0.20763528299994505,,7.2646484375,0.003238156999941566,,,0.0,,9.0,,,
,,,,163,1.0,0.03969271999994817,0.0005862600000909879,0.003147333000015351,,375,212.0,0.14580383899988192,,,,,0.0001,,,,1681394256.0,,,,,,,6816.0,,,,,,0.20979302299974734,0.017494522999868423,7.0733642578125,0.003068347999942489,,,0.0,,9.0,,,
,,,,163,1.0,0.04000761999986935,0.0005455729999539471,0.0030823230001715274,,376,213.0,0.1434335920000649,,,,,0.0001,,,,1681394256.0,,,,,,,6848.0,,,,,,0.20751401799998348,0.017519307999918965,7.2861328125,0.002925602000004801,,,0.0,,9.0,,,
,198050.443264,1325.0,6723.25632,163,,,0.000549674000012601,0.0030700899999374087,0.08173432803630348,377,,,2.933333333333333,0.0,79.79462236881864,1.0,,2448.36352,0.0,1065.0,1681394256.0,3970.0,1.7333333333333332,,0.0,2.719744,3040075.0,,34098.36032,9580.699648,1.911999999999992,6.2,1724564.0,,0.017380399000103353,,,2.216724373152326,6279.663616,,749524.0,,0.008000000000000007,0.7549999999999955,61.0
,,,,164,1.0,0.0400127599998541,,,,378,214.0,0.14304975800018838,,,,,0.0001,,,,1681394257.0,,,,,,,6880.0,,,,,,0.20671913300020606,,7.3006591796875,0.002656452000110221,,,0.0,,9.0,,,
,,,,164,1.0,0.04000291800002742,0.0005576019998443371,0.0031547159999263386,,379,215.0,0.14385664599990378,,,,,0.0001,,,,1681394257.0,,,,,,,6912.0,,,,,,0.20824290599966844,0.017653551999956107,7.453857421875,0.003017472000010457,,,0.0,,9.0,,,
,,,,164,1.0,0.0400181640000028,0.0005425530000593426,0.0031185650000224996,,380,216.0,0.1443007810000836,,,,,0.0001,,,,1681394257.0,,,,,,,6944.0,,,,,,0.20816236800010302,0.017281744999991133,7.2093505859375,0.0029005599999436527,,,0.0,,9.0,,,
,198075.375616,1337.0,6723.25632,164,,,0.0005765719999999419,0.003132629999981873,0.06947059278401534,381,,,2.933333333333333,0.0,92.62936195441267,1.0,,2448.40448,0.0,1113.0,1681394257.0,3988.0,1.7333333333333332,,0.0,2.719744,3044670.0,,34098.36032,9574.617088,1.9320000000000022,6.2,1728648.0,,0.017714291999936904,,,2.1282552350842967,6279.704576,,754611.0,,0.008000000000000007,0.7609999999999673,61.0
,,,,165,1.0,0.04013061900013781,,,,382,217.0,0.14296944400007305,,,,,0.0001,,,,1681394258.0,,,,,,,6976.0,,,,,,0.20719606900001963,,7.1551513671875,0.002672511999890048,,,0.0,,9.0,,,
,,,,165,1.0,0.039993921999894155,0.0005401480000273295,0.0030946619999667746,,383,218.0,0.14388086799999655,,,,,0.0001,,,,1681394258.0,,,,,,,7008.0,,,,,,0.20770146199993178,0.017285183000012694,7.299072265625,0.0029066790000342735,,,0.0,,9.0,,,
,,,,165,1.0,0.040089997000222866,0.0005705680000573921,0.003078004000144574,,384,219.0,0.14470319800011566,,,,,0.0001,,,,1681394258.0,,,,,,,7040.0,,,,,,0.20863017600049716,0.017559127999902557,7.246337890625,0.0026292810000541067,,,0.0,,9.0,,,
,198073.389056,1341.0,6723.25632,165,,,0.0005563429999710934,0.003133449999950244,0.01634615792088358,385,,,2.966666666666667,0.0,88.01216792324905,1.0333333333333332,,2448.384,0.0,1163.0,1681394258.0,4005.0,1.7666666666666668,,0.0,2.719744,3049062.0,,34098.36032,9576.587264,1.9519999999999982,6.2,1732390.0,,0.017581128000074386,,,2.118830812586719,6279.712768,,759613.0,,0.008000000000000007,0.7620000000000005,61.0
,,,,166,1.0,0.03981323999983033,,,,386,220.0,0.1443084090001321,,,,,0.0001,,,,1681394259.0,,,,,,,7072.0,,,,,,0.20803551899984996,,7.370849609375,0.0026429489998918143,,,0.0,,9.0,,,
,,,,166,1.0,0.039913293000154226,0.000560507000045618,0.003076135999890539,,387,221.0,0.14079357200012055,,,,,0.0001,,,,1681394259.0,,,,,,,7104.0,,,,,,0.20486700900005417,0.017539365999937218,7.1763916015625,0.0029841349999060185,,,0.0,,9.0,,,
,,,,166,1.0,0.03984617299988713,0.000537705999931859,0.0031526540001323156,,388,222.0,0.14301321899984032,,,,,0.0001,,,,1681394259.0,,,,,,,7136.0,,,,,,0.20697524299976067,0.01751588799993442,7.525390625,0.002909603000034622,,,0.0,,9.0,,,
,198069.624832,1345.0,6723.25632,166,,,0.0005534930000976601,0.0031306509999922127,0.016345543596952714,389,,,2.966666666666667,0.0,95.479300461669,1.0333333333333332,,2448.42496,0.0,1212.0,1681394259.0,4024.0,1.7666666666666668,,0.0,2.719744,3053863.0,,34098.36032,9580.806144,1.9680000000000035,6.2,1736082.0,,0.017611170000009224,,,2.142894381234032,6279.753728,,765378.0,,0.008000000000000007,0.76400000000001,61.0
,,,,167,1.0,0.039962675999959174,,,,390,223.0,0.14168363499993575,,,,,0.0001,,,,1681394260.0,,,,,,,7168.0,,,,,,0.2056431230000726,,7.1383056640625,0.0027014980000785727,,,0.0,,9.0,,,
,,,,167,1.0,0.03993959499985067,0.0005435560001387785,0.0031107790000532987,,391,224.0,0.1421589720000611,,,,,0.0001,,,,1681394260.0,,,,,,,7200.0,,,,,,0.20622718300000997,0.017528547999972943,7.4119873046875,0.0029457329999331705,,,0.0,,9.0,,,
,,,,167,1.0,0.039732289999847126,0.0004876680000052147,0.0032195490000503924,,392,225.0,0.14576041400005124,,,,,0.0001,,,,1681394260.0,,,,,,,7232.0,,,,,,0.20960966499978895,0.017792184999962046,7.0078125,0.0026175589998729265,,,0.0,,9.0,,,
,198065.094656,1349.0,6723.25632,167,,,,0.003172439000081795,0.01634254267015339,393,,,2.966666666666667,0.0,93.19948599678176,1.0333333333333332,,2448.384,0.0,1235.0,1681394260.0,4084.0,1.7666666666666668,,0.0,2.719744,3059438.0,,34098.36032,9584.861184,1.9839999999999947,6.2,1740597.0,,,,,2.6481941308250154,6279.712768,,772270.0,,0.008000000000000007,0.7649999999999864,61.0
,,,,168,1.0,0.045288350999953764,0.0005580790000294655,,,394,226.0,0.139208114999974,,,,,0.0001,,,,1681394261.0,,,,,,,7264.0,,,,,,0.21334178700021766,0.022045233999961056,7.234619140625,0.003069569000217598,,,0.0,,9.0,,,
,,,,168,1.0,0.03977315899987843,0.00048638199996275944,0.007480918000055681,,395,227.0,0.14220299399994474,,,,,0.0001,,,,1681394261.0,,,,,,,7296.0,,,,,,0.21038996799984488,0.01764449400002377,6.9544677734375,0.0028020209999795043,,,0.0,,9.0,,,
,198055.538688,1354.0,6723.25632,168,,0.03972258399994644,0.00048732199979895086,0.0031400610000673623,0.06129886498715001,396,,0.14339820899999722,2.966666666666667,0.0,95.64276730652121,1.0333333333333332,,2448.375808,0.0,1244.0,1681394261.0,4153.0,1.7666666666666668,,0.0,2.719744,3065692.0,,34098.356224,9575.15776,2.0039999999999907,6.2,1746378.0,,0.018009446999940337,,,2.5055990880680596,6279.704576,,778893.0,,0.008000000000000007,0.7669999999999959,61.0
,,,,168,1.0,,,,,397,228.0,,,,,,0.0001,,,,1681394261.0,,,,,,,7328.0,,,,,,0.2077788439996766,,7.538330078125,0.0030212209999262996,,,0.0,,9.0,,,
,,,,169,1.0,0.03973098200003733,0.0004884380000476085,0.0031000639999092527,,398,229.0,0.143859300000031,,,,,0.0001,,,,1681394262.0,,,,,,,7360.0,,,,,,0.2078363230002651,0.01765882000017882,7.2349853515625,0.002998719000061101,,,0.0,,9.0,,,
,,,,169,1.0,0.03975685299997167,0.0004708659998868825,0.003176655000061146,,399,230.0,0.14368082999999388,,,,,0.0001,,,,1681394262.0,,,,,,,7392.0,,,,,,0.20792027099992083,0.017907651999848895,7.275390625,0.002927415000158362,,,0.0,,9.0,,,
,198054.170624,1363.0,6723.25632,169,,0.039897763999988456,0.00047547600001962564,0.0030942579999191366,0.07354535981580392,400,,0.1416396590000204,2.966666666666667,0.0,89.32391186279803,1.0333333333333332,,2448.416768,0.0,1254.0,1681394262.0,4185.0,1.7666666666666668,,0.0,2.719744,3070284.0,,34098.356224,9576.464384,2.024000000000001,6.2,1751917.0,,0.018076882000059413,,,2.4536826033368953,6279.753728,,784105.0,,0.008000000000000007,0.7699999999999818,61.0
,,,,169,1.0,,,,,401,231.0,,,,,,0.0001,,,,1681394262.0,,,,,,,7424.0,,,,,,0.20626911700014716,,7.2470703125,0.003085078000140129,,,0.0,,9.0,,,
,,,,170,1.0,0.04006893099995068,0.0004410839999309246,0.0031408840000040072,,402,232.0,0.1435541949999788,,,,,0.0001,,,,1681394263.0,,,,,,,7456.0,,,,,,0.20788881099974788,0.01764625900000283,7.2742919921875,0.003037457999880644,,,0.0,,9.0,,,
,,,,170,1.0,0.03997337200007678,0.0005483939999066934,0.003140151000025071,,403,233.0,0.14524271299978864,,,,,0.0001,,,,1681394263.0,,,,,,,7488.0,,,,,,0.2097973559998536,0.017956436000076792,7.511962890625,0.0029362899999796355,,,0.0,,9.0,,,
,198051.958784,1367.0,6723.25632,170,,0.04026064399999996,0.0004405380000207515,0.003129541999896901,0.016345512500798128,404,,0.14273329700017712,3.266666666666666,0.0,92.94702490081822,1.0666666666666667,,2448.375808,0.0,1265.0,1681394263.0,4221.0,1.8333333333333333,,0.0,2.719744,3074949.0,,34098.36032,9579.163648,2.043999999999997,6.2,1756696.0,,0.0175538940000024,,,2.1563625814687764,6279.712768,,789313.0,,0.008000000000000007,0.7719999999999914,61.0
,,,,170,1.0,,,,,405,234.0,,,,,,0.0001,,,,1681394263.0,,,,,,,7520.0,,,,,,0.2071023220000825,,7.200439453125,0.0029844069999853673,,,0.0,,9.0,,,
,,,,171,1.0,0.040061512999955085,0.0005473090000123193,0.003180358999998134,,406,235.0,0.14173122200008947,,,,,0.0001,,,,1681394264.0,,,,,,,7552.0,,,,,,0.20626309600015702,0.018015452000099685,7.0181884765625,0.002727241000002323,,,0.0,,9.0,,,
,,,,171,1.0,0.04010261000007631,0.00050255099995411,0.003147869999793329,,407,236.0,0.1441777610000372,,,,,0.0001,,,,1681394264.0,,,,,,,7584.0,,,,,,0.20886923299985938,0.017713794999963284,7.0767822265625,0.0032246460000351362,,,0.0,,9.0,,,
,198051.704832,1374.0,6723.25632,171,,0.04034538799987786,0.0004633690000446222,0.0031289490000290243,0.08173216993355814,408,,0.14474211200013087,3.266666666666666,0.0,98.98758697487443,1.0666666666666667,,2448.416768,0.0,1276.0,1681394264.0,4258.0,1.8333333333333333,,0.0,2.719744,3079925.0,,34098.36032,9579.37664,2.067999999999998,6.2,1762316.0,,0.018040866000092137,,,2.052451227591133,6279.753728,,795039.0,,0.008000000000000007,0.7749999999999773,61.0
,,,,172,1.0,,,,,409,237.0,,,,,,0.0001,,,,1681394265.0,,,,,,,7616.0,,,,,,0.2099241220003023,,7.1986083984375,0.0032034380001277896,,,0.0,,9.0,,,
,,,,172,1.0,0.040004489000011745,0.00045355500014920835,0.0031508489998941513,,410,238.0,0.14267442400000618,,,,,0.0001,,,,1681394265.0,,,,,,,7648.0,,,,,,0.20695208699999057,0.017673950000016703,7.1168212890625,0.002994819999912579,,,0.0,,9.0,,,
,,,,172,1.0,0.04062682199992196,0.0004790919999777543,0.0031185770001229685,,411,239.0,0.142719009999837,,,,,0.0001,,,,1681394265.0,,,,,,,7680.0,,,,,,0.2078256149995923,0.01778021399991303,7.1396484375,0.0031018999998195795,,,0.0,,9.0,,,
,198050.062336,1378.0,6723.25632,172,,,0.0007587199997942662,0.003185468000083347,0.01634649231518843,412,,0.14222128400001566,3.266666666666666,0.0,94.21873929574711,1.0666666666666667,,2448.375808,0.0,1286.0,1681394265.0,4292.0,1.8333333333333333,,0.0,2.719744,3084334.0,,34098.36032,9581.09696,2.084000000000003,6.2,1766799.0,,0.017627838000180418,,,2.122697385081645,6279.712768,,799945.0,,0.008000000000000007,0.7760000000000105,61.0
,,,,173,1.0,0.03998711100007313,,,,413,240.0,,,,,,0.0001,,,,1681394266.0,,,,,,,7712.0,,,,,,0.2066606240002784,,7.0048828125,0.002880203000131587,,,0.0,,9.0,,,
,,,,173,1.0,0.04013642799986883,0.0004843510000682727,0.00316363599995384,,414,241.0,0.14374801899998602,,,,,0.0001,,,,1681394266.0,,,,,,,7744.0,,,,,,0.20848606300000938,0.01785694900013368,7.232177734375,0.0030966799999987416,,,0.0,,9.0,,,
,,,,173,1.0,0.039830457999869395,0.0004816369998934533,0.003171784999949523,,415,242.0,0.14501722899990455,,,,,0.0001,,,,1681394266.0,,,,,,,7776.0,,,,,,0.20968773599975066,0.01803545400002804,7.1939697265625,0.0031511730001057003,,,0.0,,9.0,,,
,198069.67808,1382.0,6723.25632,173,,,0.0005465409999487747,0.0031521299999894836,0.016346433989615338,416,,,3.266666666666666,0.0,85.84652267398513,1.0666666666666667,,2448.416768,0.0,1290.0,1681394266.0,4326.0,1.8333333333333333,,0.0,2.719744,3088468.0,,34098.36032,9578.827776,2.103999999999999,6.2,1772124.0,,0.01781417799998053,,,2.0791578526502326,6279.753728,,804436.0,,0.008000000000000007,0.7779999999999632,61.0
