process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/virtual_memory_size_proc_MB,memory/used_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,01_general/minibatch_loss,02_timing/dataload_time_s,02_timing/opt_step_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,02_timing/dataload_cuda_move_time_s,_runtime,02_timing/step_time_s,disk/time/disk_busy_time_sys_s,memory/available_memory_sys_MB,01_general/dataset_iteration_count,process/memory/dirty_pages_proc_count,process/memory/data_resident_set_proc_MB,02_timing/forward_time_s,memory/total_memory_sys_MB,03_hivemind/global_epoch,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_fifteen_min_percent,_step,01_general/lr,cpu/interrupts/interrupts_count,disk/time/disk_write_time_sys_s,process/voluntary_proc_ctx_switches,_timestamp,01_general/step,02_timing/loss_calc_time_s,process/memory/lib_memory_proc_MB,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches,cpu/logical_core_count,02_timing/backward_time_s,cpu/interrupts/ctx_switches_count,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,03_hivemind/num_peers,memory/used_memory_sys_percent
,,,,,,,,7.5108642578125,0.0046193569996830774,0.10903520200008643,,,,328,0.512197959000332,,,0.0,,,0.028105944000344607,,2.0,,9790.0,,633,0.0001,,,,1681082653.0,305.0,0.0006645350003964268,,,,,0.362957004999771,,,,,8.0,
6601.781248,2.654208,673601.0,16.25,0.05719933463033271,28888.010752,9183.014912,0.0,,,,0.0,1122.0,0.006889188000059221,329,,3.524000000000001,20248.178688,,0.0,0.0,0.025173017000270193,,,0.0,,6.125,634,,1951150.0,0.944999999999709,5858.0,1681082654.0,,0.0007077059999573976,5197.840384,2365.022208,568.0,,,1668238.0,30.519755135644598,1.0148891987822535,11.25,,35.8
,,,,,,,,7.0350341796875,0.0045767659994453425,0.10978214399983699,,,,329,0.5092344189997675,,,0.0,,,,,2.0,,9822.0,,635,0.0001,,,,1681082654.0,306.0,,,,,,0.36210559800019837,,,,,8.0,
6601.826304,2.654208,675181.0,16.25,0.008176544839219427,28888.014848,9182.408704,0.0,,,,0.0,1124.0,0.006878721998873516,330,,3.5319999999999823,20229.50912,,0.0,0.0,0.024845351001204108,,,0.0,,6.125,636,,1953623.0,0.9470000000001164,5873.0,1681082655.0,,0.0006083749995013932,5197.840384,2365.067264,570.0,,,1670181.0,45.12092122449748,1.7250912626983113,11.25,,35.9
,,,,,,,,7.3028564453125,0.004585460999805946,0.10919089799972426,,,,330,0.508450178998828,,,0.0,,,,,2.0,,9854.0,,637,0.0001,,,,1681082655.0,307.0,,,,,,0.36234137199971883,,,,,8.0,
6601.777152,2.654208,676569.0,16.25,0.0081722955543049,28888.010752,9182.982144,0.0,,,,0.0,1126.0,0.006944449000002351,331,,3.5439999999999827,20228.93568,,0.0,0.0,0.024166042001525057,,,0.0,,6.125,638,,1955893.0,0.9489999999996144,5888.0,1681082656.0,,0.000571511000089231,5197.840384,2365.018112,571.0,,,1672002.0,39.85257437831712,0.8861194533571685,11.25,,35.9
,,,,,,,,7.236083984375,0.004698523000115529,0.11029337299987674,,,,331,0.5077903530018375,,,0.0,,,,,2.0,,9886.0,,639,0.0001,,,,1681082656.0,308.0,,,,,,0.3611164550002286,,,,,8.0,
6601.822208,2.654208,677949.0,16.25,0.00817212645601068,28888.010752,9183.428608,0.0,,,,0.0,1128.0,0.0068020560011063935,332,,3.5519999999999925,20228.48512,,0.0,0.0,0.023882421999587677,,,0.0,,6.125,640,,1958131.0,0.9510000000000218,5901.0,1681082657.0,,0.0006593750003958121,5197.840384,2365.063168,572.0,,0.36252600899933896,1673833.0,38.40048702657336,1.0127132136319432,11.25,,35.9
,,,,,,,,7.082763671875,0.004926632000206155,0.10985584900117829,,,,332,0.5086523430018133,,,0.0,,,,,2.0,,9918.0,,641,0.0001,,,,1681082657.0,309.0,,,,,,,,,,,8.0,
6601.777152,2.654208,679174.0,16.25,0.028601367788790345,28888.010752,9183.277056,0.0,,,0.11021485600031156,0.0,1134.0,0.006740144999639597,333,,3.563999999999993,20228.640768,,0.0,0.0,0.024682473000211758,,,0.0,,6.125,642,,1960239.0,0.956000000000131,5920.0,1681082658.0,,0.0007194940008048434,5197.840384,2365.018112,573.0,,0.36173941000015475,1675702.0,30.74198544818934,0.9621279867988182,11.25,,35.9
,,,,,,,,7.2386474609375,0.004545035000774078,,,,,333,0.5086414130018966,,,0.0,,,,,2.0,,9950.0,,643,0.0001,,,,1681082658.0,310.0,,,,,,,,,,,8.0,
6601.822208,2.654208,680373.0,15.875,0.04086494765381467,28888.010752,9181.843456,0.0,,,0.11014870500002871,0.0,1138.0,0.006747242001438281,334,,3.584000000000003,20230.074368,,0.0,0.0,0.02790580400142062,,,0.0,,6.25,644,,1962297.0,0.9579999999996289,5932.0,1681082659.0,,0.000797198999862303,5197.840384,2365.063168,573.0,,0.3578749839998636,1677465.0,28.627555971145675,0.8904966942890381,11.375,,35.9
,,,,,,,,7.0362548828125,0.005061350000687526,,,,,334,0.5085352840033011,,,0.0,,,,,2.0,,9982.0,,645,0.0001,,,,1681082659.0,311.0,,,,,,,,,,,8.0,
6601.777152,2.654208,681751.0,15.875,0.008173238380830788,28888.010752,9181.478912,0.0,,,0.10882920600124635,0.0,1140.0,0.007012787000348908,335,,3.5919999999999845,20230.443008,,0.0,0.0,0.02386965500045335,,,0.0,,6.25,646,,1964544.0,0.9600000000000364,5940.0,1681082660.0,,0.0007740010005363729,5197.840384,2365.018112,574.0,,0.38005935000001045,1679334.0,34.11797040091444,0.8456907219736208,11.375,,35.9
,,,,,,,,7.0975341796875,0.004248571000061929,,,,,335,0.5247935700026574,,,0.0,,,,,2.0,,10014.0,,647,0.0001,,,,1681082660.0,312.0,,,,,,,,,,,8.0,
6601.822208,2.654208,683039.0,15.875,0.008172004007262278,28888.010752,9181.605888,0.0,,,0.10873451599945838,0.0,1142.0,0.006866693998745177,336,,3.5999999999999943,20230.320128,,0.0,0.0,0.025072161999560194,,,0.0,,6.25,648,,1966785.0,0.9619999999995343,5954.0,1681082661.0,,0.0007613519992446527,5197.840384,2365.063168,576.0,,0.3593641490006121,1681329.0,26.755029389419924,1.0876665995986756,11.375,,35.9
,,,,,,,,7.2777099609375,0.005381663999287412,,,,,336,0.5061805369969079,,,0.0,,,,,2.0,,10046.0,,649,0.0001,,,,1681082661.0,313.0,,,,,,,,,,,8.0,
,,,,,,,,7.3145751953125,0.004967257998941932,0.1103533299992705,,,0.006730125000103726,336,0.5127754029963398,,,0.0,,,0.025043753999852925,,2.0,,10078.0,,650,0.0001,,,,1681082661.0,314.0,0.0007620019987371052,,,,,0.36491893399943365,,,,,8.0,
6601.822208,2.654208,684406.0,15.875,0.08996483642984622,28888.010752,9181.339648,0.0,,,,0.0,1148.0,0.006687509001494618,337,,3.6119999999999948,20249.853952,,0.0,0.0,0.024019696000323165,,,0.0,,6.25,651,,1969087.0,0.9659999999994398,5974.0,1681082662.0,,0.0006682099992758594,5197.840384,2365.063168,578.0,,,1683273.0,35.44028314379204,0.9290882069167775,11.375,,35.8
,,,,,,,,7.14990234375,0.003967139000451425,0.11036272599994845,,,,337,0.5071646490014246,,,0.0,,,,,2.0,,10110.0,,652,0.0001,,,,1681082662.0,315.0,,,,,,0.36145936899993103,,,,,8.0,
6601.777152,2.654208,685926.0,15.875,0.00817203121777814,28888.010752,9180.135424,0.0,,,,0.0,1150.0,0.0069495070001721615,338,,3.619999999999976,20231.7824,,0.0,0.0,0.023204897999676177,,,0.0,,6.25,653,,1971555.0,0.9669999999996435,5985.0,1681082663.0,,0.0007716840009379666,5197.840384,2365.018112,580.0,,,1685299.0,46.320038576336174,1.0902399420096462,11.375,,35.9
,,,,,,,,7.398681640625,0.0038765749995945953,0.11063436299991736,,,,338,0.5084943650017522,,,0.0,,,,,2.0,,10142.0,,654,0.0001,,,,1681082663.0,316.0,,,,,,0.3630573380014539,,,,,8.0,
6601.822208,2.654208,687531.0,15.625,0.008171417081674301,28888.010752,9181.67552,0.0,,,,0.0,1152.0,0.006729979999363422,339,,3.6319999999999766,20230.385664,,0.0,0.0,0.024298450000060257,,,0.0,,6.25,655,,1974218.0,0.9690000000000509,6009.0,1681082664.0,,0.00061939999977767,5197.840384,2365.063168,581.0,,,1687614.0,35.86951256140222,1.253410793201556,11.375,,35.9
,,,,,,,,7.2620849609375,0.004420608000145876,0.11015440499977558,,,,339,0.5075259699988237,,,0.0,,,,,2.0,,10174.0,,656,0.0001,,,,1681082664.0,317.0,,,,,,0.3613031269997009,,,,,8.0,
6601.777152,2.654208,688963.0,15.625,0.008171720247623072,28888.010752,9181.896704,0.0,,,,0.0,1154.0,0.0067986640005983645,340,,3.6399999999999864,20229.87776,,0.0,0.0,0.02506474999972852,,,0.0,,6.25,657,,1976557.0,0.9699999999993452,6027.0,1681082665.0,,0.0007545759999629809,5197.840384,2365.018112,582.0,,0.36098891899928276,1689488.0,35.1365297096656,1.0149372312997065,11.375,,35.9
,,,,,,,,7.2861328125,0.004487296999286627,0.10933387900149683,,,,340,0.5074280850003561,,,0.0,,,,,2.0,,10206.0,,658,0.0001,,,,1681082665.0,318.0,,,,,,,,,,,8.0,
6601.822208,2.654208,690274.0,15.625,0.0081733608665738,28888.010752,9182.179328,0.0,,,0.10930193300009705,0.0,1156.0,0.006692334000035771,341,,3.647999999999996,20229.7344,,0.0,0.0,0.025048591000086162,,,0.0,,6.25,659,,1978741.0,0.9719999999997526,6041.0,1681082666.0,,0.0007096779991115909,5197.840384,2365.063168,584.0,,0.36224351300006674,1691256.0,36.140917587613934,0.8327329743580594,11.375,,35.9
,,,,,,,,7.1395263671875,0.004601136999554001,,,,,341,0.5085971859989513,,,0.0,,,,,2.0,,10238.0,,660,0.0001,,,,1681082666.0,319.0,,,,,,,,,,,8.0,
6601.777152,2.654208,691566.0,15.625,0.040867222343050374,28888.010752,9181.446144,0.0,,,0.1090699880005559,0.0,1160.0,0.007153821999963839,342,,3.6639999999999873,20230.455296,,0.0,0.0,0.02477674100009608,,,0.0,,6.25,661,,1980949.0,0.9749999999994543,6058.0,1681082667.0,,0.0007100570001057349,5197.840384,2365.018112,584.0,,0.36065991099894745,1693179.0,31.408727225670994,1.0046153005115068,11.375,,35.9
,,,,,,,,7.2802734375,0.004204184999252902,,,,,342,0.5065747039989219,,,0.0,,,,,2.0,,10270.0,,662,0.0001,,,,1681082667.0,320.0,,,,,,,,,,,8.0,
6601.867264,2.654208,692760.0,15.625,0.008169285812772318,28888.014848,9182.347264,0.0,,,0.1091290950007533,0.0,1162.0,0.0067579459991975455,343,,3.6759999999999877,20229.55008,,0.0,0.0,0.024339772999155684,,,0.0,,6.25,663,,1983019.0,0.975999999999658,6070.0,1681082668.0,,0.0006808350008213893,5197.840384,2365.104128,585.0,,0.36355812100009643,1694934.0,28.87303233893775,0.9510835716230881,11.375,,35.9
,,,,,,,,6.76953125,0.004143275999012985,,,,,343,0.5086090459990373,,,0.0,,,,,2.0,,10302.0,,664,0.0001,,,,1681082668.0,321.0,,,,,,,,,,,8.0,
6601.818112,2.654208,694121.0,15.375,0.008170902133630637,28888.010752,9183.113216,0.0,,,0.10989107699970191,0.0,1164.0,0.006806145000155084,344,,3.6839999999999975,20228.800512,,0.0,0.0,0.024437256999590318,,,0.0,,6.25,665,,1985366.0,0.9780000000000655,6083.0,1681082669.0,,0.0007188840008893749,5197.840384,2365.054976,588.0,,0.3611113250008202,1696979.0,33.99301953492668,1.0318636524940221,11.375,,35.9
,,,,,,,,7.0269775390625,0.004108674998860806,,,,,344,0.5070733630000177,,,0.0,,,,,2.0,,10334.0,,666,0.0001,,,,1681082669.0,322.0,,,,,,,,,,,8.0,
,,,,,,,,7.33984375,0.004078687999935937,0.10848317999989376,,,0.006803223999668262,344,0.5053351739989012,,,0.0,,,0.024375276998398476,,2.0,,10366.0,,667,0.0001,,,,1681082669.0,323.0,0.0006668780006293673,,,,,0.36092792700037535,,,,,8.0,
6601.818112,2.654208,695471.0,15.375,0.01225691282874896,28888.010752,9179.922432,0.0,,,,0.0,1167.0,0.0069110549993638415,345,,3.695999999999998,20251.271168,,0.0,0.0,0.0245439210011682,,,0.0,,6.25,668,,1987775.0,0.9799999999995634,6108.0,1681082670.0,,0.0006079689992475323,5197.840384,2365.054976,590.0,,,1699109.0,34.75569723470714,0.9948128592845057,11.375,,35.8
,,,,,,,,7.1424560546875,0.00405472800048301,0.10934581399851595,,,,345,0.507060994998028,,,0.0,,,,,2.0,,10398.0,,669,0.0001,,,,1681082670.0,324.0,,,,,,0.3615975079992495,,,,,8.0,
6601.863168,2.654208,697327.0,15.375,0.008171879618640193,28888.010752,9181.310976,0.0,,,,0.0,1169.0,0.006734053999025491,346,,3.7079999999999984,20230.742016,,0.0,0.0,0.02452478199847974,,,0.0,,6.25,670,,1991020.0,0.9819999999999709,6125.0,1681082671.0,,0.000621118999333703,5197.840384,2365.100032,590.0,,,1702110.0,45.23547154413825,1.1745002058967189,11.375,,35.9
,,,,,,,,7.3526611328125,0.0048678869989089435,0.10894559799999115,,,,346,0.5046061449957051,,,0.0,,,,,2.0,,10430.0,,671,0.0001,,,,1681082671.0,325.0,,,,,,0.3589127049999661,,,,,8.0,
6601.818112,2.654208,698856.0,15.375,0.040865248986982745,28888.010752,9181.720576,0.0,,,,0.0,1173.0,0.006753128000127617,347,,3.7159999999999798,20230.197248,,0.0,0.0,0.0250552699999389,,,0.0,,6.25,672,,1993610.0,0.9849999999996726,6137.0,1681082672.0,,0.0006880170003569219,5197.840384,2365.054976,592.0,,,1704459.0,38.342849476210795,0.8696396355292633,11.375,,35.9
,,,,,,,,7.18359375,0.004621526000846643,0.10915081199891574,,,,347,0.5058202790005453,,,0.0,,,,,2.0,,10462.0,,673,0.0001,,,,1681082672.0,326.0,,,,,,0.35955152600035944,,,,,8.0,
6601.863168,2.654208,700150.0,15.125,0.008173098401619679,28888.010752,9183.858688,0.0,,,,0.0,1175.0,0.006716370000503957,348,,3.7239999999999895,20227.919872,,0.0,0.0,0.024609932999737794,,,0.0,,6.375,674,,1995824.0,0.9859999999998763,6153.0,1681082673.0,,0.0006381259991030674,5197.840384,2365.100032,593.0,,0.36374181899918767,1706328.0,34.28266783789725,1.0230340698189806,11.375,,35.9
,,,,,,,,7.2408447265625,0.004357235999123077,0.10849189600048703,,,,348,0.5085553799981426,,,0.0,,,,,2.0,,10494.0,,675,0.0001,,,,1681082673.0,327.0,,,,,,,,,,,8.0,
6601.818112,2.654208,701725.0,15.125,0.008173508632038431,28888.010752,9183.731712,0.0,,,0.11024466100025165,0.0,1177.0,0.0070045889988250565,349,,3.7319999999999993,20228.194304,,0.0,0.0,0.024508133001290844,,,0.0,,6.375,676,,1998597.0,0.9879999999993743,6174.0,1681082674.0,,0.0006282840004132595,5197.840384,2365.054976,596.0,,0.3614490300005855,1708857.0,36.50557946003039,1.4078948436046328,11.375,,35.9
,,,,,,,,7.2470703125,0.004115318999538431,,,,,349,0.5079500160009047,,,0.0,,,,,2.0,,10526.0,,677,0.0001,,,,1681082674.0,328.0,,,,,,,,,,,8.0,
6601.863168,2.654208,703223.0,15.125,0.08581392020310105,28888.010752,9183.45728,0.0,,,0.10772557599921129,0.0,1182.0,0.006777937000151724,350,,3.7439999999999998,20228.562944,,0.0,0.0,0.026820322000276065,,,0.0,,6.375,678,,2000980.0,0.9909999999999854,6192.0,1681082675.0,,0.0006321840010059532,5197.840384,2365.100032,597.0,,0.3582437189998018,1710781.0,41.668181253998625,0.9643610644050121,11.375,,35.9
,,,,,,,,6.7581787109375,0.004426923000210081,,,,,350,0.5046266610006569,,,0.0,,,,,2.0,,10558.0,,679,0.0001,,,,1681082675.0,329.0,,,,,,,,,,,8.0,
6601.818112,2.654208,704486.0,15.125,0.008173026469723472,28888.010752,9183.6416,0.0,,,0.10902598000029684,0.0,1184.0,0.006788668000808684,351,,3.759999999999991,20228.28032,,0.0,0.0,0.02448352099963813,,,0.0,,6.375,680,,2003145.0,0.9929999999994834,6205.0,1681082676.0,,0.000661247999232728,5197.840384,2365.054976,597.0,,0.36131292000027315,1712613.0,35.241260059461986,0.8966145258005649,11.375,,35.9
,,,,,,,,7.2078857421875,0.004398654999022256,,,,,351,0.5066709919992718,,,0.0,,,,,2.0,,10590.0,,681,0.0001,,,,1681082676.0,330.0,,,,,,,,,,,8.0,
,,,,,,,,7.223388671875,0.004041013999085408,0.10816367000006721,,,0.006893376999869361,352,0.5038109819979582,,,0.0,,,0.024414891999185784,,2.0,,10622.0,,682,0.0001,,,,1681082677.0,331.0,0.0006996020001679426,,,,,0.35959842699958244,,,,,8.0,
6601.818112,2.654208,705809.0,15.125,0.012259533872323404,28888.010752,9183.043584,0.0,,,,0.0,1187.0,0.006868469999972149,352,,3.7719999999999914,20248.010752,,0.0,0.0,,,,0.0,,6.375,683,,2005439.0,0.9949999999998909,6231.0,1681082677.0,,,5197.840384,2365.054976,598.0,,,1714701.0,35.342432337394285,1.0581031283863886,11.375,,35.8
,,,,,,,,7.353515625,0.0041219159993488574,0.10817025399956037,,,,352,0.5037534719995165,,,0.0,,,0.02523551499871246,,2.0,,10654.0,,684,0.0001,,,,1681082677.0,332.0,0.0006183710011100629,,,,,0.3587389460008126,,,,,8.0,
6601.863168,2.654208,707089.0,16.0,0.008172606564618658,28888.010752,9180.172288,0.0,,,,0.0,1189.0,0.006712419999530539,353,,3.783999999999992,20251.021312,,0.0,0.0,0.026159247998293722,,,0.0,,6.375,685,,2007637.0,0.9960000000000946,6254.0,1681082678.0,,0.0008309470013045939,5197.840384,2365.100032,601.0,,,1716570.0,31.251472876205632,1.0747217067817363,11.625,,35.8
,,,,,,,,6.895751953125,0.004387607999888132,0.1089776199987682,,,,353,0.5027484009970067,,,0.0,,,,,2.0,,10686.0,,686,0.0001,,,,1681082678.0,333.0,,,,,,0.3556805579992215,,,,,8.0,
6601.818112,2.654208,708498.0,16.0,0.008171807708195446,28888.010752,9181.499392,0.0,,,,0.0,1191.0,0.007020679000561358,354,,3.7920000000000016,20230.414336,,0.0,0.0,0.02606667899999593,,,0.0,,6.375,687,,2009879.0,0.9979999999995925,6271.0,1681082679.0,,0.0006625320002058288,5197.840384,2365.054976,604.0,,,1718312.0,44.23076310453309,0.8219449984259403,11.625,,35.9
,,,,,,,,7.2890625,0.004349885999545222,0.10978213899943512,,,,354,0.505714620998333,,,0.0,,,,,2.0,,10718.0,,688,0.0001,,,,1681082679.0,334.0,,,,,,0.3578327059985895,,,,,8.0,
6601.863168,2.654208,709808.0,16.0,0.1143962207766377,28888.010752,9181.855744,0.0,,,,0.0,1197.0,0.006673140000202693,355,,3.804000000000002,20230.057984,,0.0,0.0,0.025656331999925897,,,0.0,,6.375,689,,2012134.0,1.0029999999997017,6285.0,1681082680.0,,0.0007124639996618498,5197.840384,2365.100032,609.0,,,1720246.0,38.53971652345157,0.9543179148548766,11.625,,35.9
,,,,,,,,7.16796875,0.004836305999560864,0.10911477100125921,,,,355,0.5046934340007283,,,0.0,,,,,2.0,,10750.0,,690,0.0001,,,,1681082680.0,335.0,,,,,,0.3577004210001178,,,,,8.0,
6601.818112,2.654208,711133.0,16.0,0.008172894270235131,28888.010752,9181.229056,0.0,,,,0.0,1199.0,0.0070313910000550095,356,,3.8160000000000025,20230.836224,,0.0,0.0,0.024140857000020333,,,0.0,,6.375,691,,2014353.0,1.0039999999999054,6295.0,1681082681.0,,0.0006774989997211378,5197.840384,2365.054976,610.0,,0.35847358600040025,1722073.0,36.84763749277418,0.960578461349463,11.625,,35.9
,,,,,,,,7.2529296875,0.004151564999119728,0.10843982600090385,,,,356,0.5029147240002203,,,0.0,,,,,2.0,,10782.0,,692,0.0001,,,,1681082681.0,336.0,,,,,,,,,,,8.0,
6601.859072,2.654208,712411.0,16.0,0.008172163385718521,28888.010752,9182.093312,0.0,,,0.10827235599936103,0.0,1201.0,0.006763155999578885,357,,3.823999999999984,20229.828608,,0.0,0.0,0.02863882199926593,,,0.0,,6.375,693,,2016449.0,1.0059999999994034,6305.0,1681082682.0,,0.0006307369985734113,5197.840384,2365.095936,613.0,,0.3555243379996682,1723868.0,32.15266656062756,0.8862966570512371,11.625,,35.9
,,,,,,,,7.33154296875,0.00460349400054838,,,,,357,0.5044329029969958,,,0.0,,,,,2.0,,10814.0,,694,0.0001,,,,1681082682.0,337.0,,,,,,,,,,,8.0,
6601.814016,2.654208,713644.0,15.625,0.008172040935863436,28888.010752,9181.540352,0.0,,,0.10823724299916648,0.0,1203.0,0.006736395000189077,358,,3.8319999999999936,20230.520832,,0.0,0.0,0.025688499999887426,,,0.0,,6.5,695,,2018506.0,1.006999999999607,6321.0,1681082683.0,,0.0006664850006927736,5197.840384,2365.05088,613.0,,0.3586632639999152,1725568.0,33.299327058196674,0.9400321032680434,11.625,,35.9
,,,,,,,,7.1824951171875,0.004287174999262788,,,,,358,0.5042790619991138,,,0.0,,,,,2.0,,10846.0,,696,0.0001,,,,1681082683.0,338.0,,,,,,,,,,,8.0,
6601.859072,2.654208,715145.0,15.625,0.008172311104258397,28888.010752,9182.138368,0.0,,,0.10942947300100059,0.0,1205.0,0.0067201159999967786,359,,3.8400000000000034,20229.779456,,0.0,0.0,0.030885056001352496,,,0.0,,6.5,697,,2021183.0,1.0090000000000146,6335.0,1681082684.0,,0.0006604169993806863,5197.840384,2365.095936,614.0,,0.35413552099998924,1728042.0,27.94480282925726,1.4802018684421798,11.625,,35.9
,,,,,,,,7.3116455078125,0.005462064000312239,,,,,359,0.507292647002032,,,0.0,,,,,2.0,,10878.0,,698,0.0001,,,,1681082684.0,339.0,,,,,,,,,,,8.0,
,,,,,,,,7.0574951171875,0.004759404000651557,0.10982357099965157,,,0.007150489000196103,360,0.5094645860008313,,,0.0,,,0.026302228001441108,,2.0,,10910.0,,699,0.0001,,,,1681082685.0,340.0,0.0008602269990660716,,,,,0.3605686669998249,,,,,8.0,
6601.859072,2.654208,716642.0,15.625,0.06945233780696394,28888.010752,9180.50816,0.0,,,,0.0,1211.0,0.00672604699866497,360,,3.859999999999985,20250.68544,,0.0,0.0,0.02512238800045452,,,0.0,,6.5,700,,2023657.0,1.01299999999992,6360.0,1681082685.0,,0.000795197000115877,5197.840384,2365.095936,617.0,,,1730245.0,30.36882466158827,1.715625947451553,11.625,,35.8
,,,,,,,,7.2882080078125,0.0052992129985796055,0.11011017700002412,,,,360,0.5093115129984653,,,0.0,,,,,2.0,,10942.0,,701,0.0001,,,,1681082685.0,341.0,,,,,,0.36125849100062624,,,,,8.0,
6601.814016,2.654208,717980.0,15.625,0.008172355810704333,28888.010752,9177.526272,0.0,,,,0.0,1213.0,0.006738013000358478,361,,3.867999999999995,20253.220864,,0.0,0.0,0.02629645499837352,,,0.0,,6.5,702,,2025956.0,1.0140000000001237,6374.0,1681082686.0,,0.0007588460011902498,5197.840384,2365.05088,620.0,,,1732136.0,37.085991063855694,0.9523268575424308,11.625,,35.8
,,,,,,,,7.1727294921875,0.005107238001073711,0.10934396300035587,,,,361,0.5052603370022553,,,0.0,,,,,2.0,,10974.0,,703,0.0001,,,,1681082686.0,342.0,,,,,,0.3570158220009034,,,,,8.0,
6601.859072,2.654208,719584.0,15.625,0.008172437453453555,28888.010752,9180.75392,0.0,,,,0.0,1215.0,0.006742838999343803,362,,3.8759999999999764,20231.31136,,0.0,0.0,0.036193404001096496,,,0.0,,6.5,704,,2028525.0,1.0159999999996217,6383.0,1681082687.0,,0.0009623379992262926,5197.840384,2365.095936,621.0,,,1734190.0,48.57772640173157,0.9805488381515995,11.625,,35.9
,,,,,,,,7.1934814453125,0.004260118999809492,0.10902802599957795,,,,362,0.5012319449997449,,,0.0,,,,,2.0,,11006.0,,705,0.0001,,,,1681082687.0,343.0,,,,,,0.34404521900069085,,,,,8.0,
6601.814016,2.654208,720956.0,15.375,0.08989129578853211,28888.010752,9181.241344,0.0,,,,0.0,1220.0,0.006947761001356412,363,,3.887999999999977,20230.537216,,0.0,0.0,0.024182563000067603,,,0.0,,6.5,706,,2030759.0,1.019999999999527,6397.0,1681082688.0,,0.0006371489998855395,5197.840384,2365.05088,625.0,,0.36167152999951213,1736133.0,34.98531883724332,0.9000860775702024,11.625,,35.9
,,,,,,,,7.1689453125,0.0044639360003202455,0.10869528500006709,,,,363,0.506598224001209,,,0.0,,,,,2.0,,11038.0,,707,0.0001,,,,1681082688.0,344.0,,,,,,,,,,,8.0,
6601.859072,2.654208,722271.0,15.375,0.02860774976890747,28888.010752,9184.346112,0.0,,,0.108786262000649,0.0,1226.0,0.006678587000351399,364,,3.9039999999999964,20227.571712,,0.0,0.0,0.024148069000148098,,,0.0,,6.5,708,,2032898.0,1.0249999999996362,6409.0,1681082689.0,,0.0006060870000510477,5197.840384,2365.095936,626.0,,0.35804290499982017,1737904.0,30.04478632380201,1.0170917106714394,11.625,,35.9
,,,,,,,,7.310302734375,0.004700247000073432,,,,,364,0.5029621570010931,,,0.0,,,,,2.0,,11070.0,,709,0.0001,,,,1681082689.0,345.0,,,,,,,,,,,8.0,
6601.814016,2.654208,723559.0,15.375,0.008172293610564874,28888.010752,9183.80544,0.0,,,0.10859111599893367,0.0,1228.0,0.006912927001394564,365,,3.915999999999997,20228.112384,,0.0,0.0,0.02832822500022303,,,0.0,,6.5,710,,2034980.0,1.02599999999984,6425.0,1681082690.0,,0.0006442539997806307,5197.840384,2365.05088,630.0,,0.353425444000095,1739587.0,27.371684863115085,0.890772023080097,11.625,,35.9
,,,,,,,,7.056396484375,0.005395611000494682,,,,,365,0.5032975770009216,,,0.0,,,,,2.0,,11102.0,,711,0.0001,,,,1681082690.0,346.0,,,,,,,,,,,8.0,
6601.859072,2.654208,724831.0,15.375,0.008171912658998599,28888.010752,9185.345536,0.0,,,0.10947398899952532,0.0,1230.0,0.006803311998737627,366,,3.923999999999978,20226.58048,,0.0,0.0,0.02872417199978372,,,0.0,,6.5,712,,2037059.0,1.0279999999993379,6439.0,1681082691.0,,0.0009766279999894323,5197.840384,2365.095936,631.0,,0.35437900299984904,1741258.0,30.866407421332255,0.8259776679517838,11.625,,35.9
,,,,,,,,7.238037109375,0.005223067000770243,,,,,366,0.5055801709986554,,,0.0,,,,,2.0,,11134.0,,713,0.0001,,,,1681082691.0,347.0,,,,,,,,,,,8.0,
6601.814016,2.654208,726049.0,15.375,0.00817622769225709,28888.010752,9185.701888,0.0,,,0.10876495699994848,0.0,1232.0,0.0069677159990533255,367,,3.931999999999988,20226.224128,,0.0,0.0,0.029156741000406328,,,0.0,,6.5,714,,2039204.0,1.0289999999995416,6455.0,1681082692.0,,0.0008406769993598573,5197.840384,2365.05088,632.0,,0.3544112950003182,1743175.0,26.466808342953655,1.0401295435958244,11.625,,35.9
,,,,,,,,7.4339599609375,0.005207513999266666,,,,,367,0.5053488999983529,,,0.0,,,,,2.0,,11166.0,,715,0.0001,,,,1681082692.0,348.0,,,,,,,,,,,8.0,
,,,,,,,,7.1204833984375,0.004485986999497982,0.10865397100133123,,,0.0069531290009763325,368,0.5025589490014681,,,0.0,,,0.024760268999671098,,2.0,,11198.0,,716,0.0001,,,,1681082693.0,349.0,0.0006545500000356697,,,,,0.3570510429999558,,,,,8.0,
