disk/counter/disk_write_sys_count,02_timing/dataload_cuda_move_time_s,_timestamp,03_hivemind/global_epoch,02_timing/opt_step_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,memory/available_memory_sys_MB,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,02_timing/dataload_time_s,01_general/locally_processed_samples,01_general/step,cpu/logical_core_count,memory/total_memory_sys_MB,cpu/interrupts/interrupts_count,process/memory/virtual_memory_size_proc_MB,02_timing/step_time_s,memory/used_memory_sys_MB,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,02_timing/forward_time_s,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/memory/resident_set_size_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,_runtime,01_general/minibatch_loss,memory/used_memory_sys_percent,disk/time/disk_write_time_sys_s,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,03_hivemind/num_peers,02_timing/backward_time_s,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,_step,01_general/lr,02_timing/loss_calc_time_s,cpu/interrupts/soft_interrupts_count,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent
,,1681395467.0,0.0,0.0401610429998982,,,,,,,0.0028384040001583344,3904.0,121.0,,,,,0.20694425000056071,,,,,,,,,,,50,7.164306640625,,,0.0,,9.0,0.14371550500027297,,,,172,0.0001,,,,
,0.0030803079998804606,1681395468.0,0.0,0.04006924500026798,,,,,,,0.002705459000026167,3936.0,122.0,,,,,0.20701108800039947,,,,,,0.01673125400020581,,,,,51,7.2445068359375,,,0.0,,9.0,0.14404159500008973,,,,173,0.0001,0.0003832269999293203,,,
,0.0031168410000645963,1681395468.0,0.0,0.04015135100007683,,,,,,,0.0028594829996109183,3968.0,123.0,,,,,0.2097418230000585,,,,,,0.016856908000136173,,,,,51,7.0633544921875,,,0.0,,9.0,0.1463722600001347,,,,174,0.0001,0.0003849800000352843,,,
433.0,0.0030866160000186937,1681395468.0,,,0.847999999999999,0.0009999999999998899,199794.610176,0.0,0.016347063927831983,1.2,,,,,,1212393.0,31890.702336,,7854.874624,2453.458944,2.733333333333333,85.62595276987571,2.719744,0.016754359000060504,2.0,276831.0,6341.251072,2.9964854624464485,51,,5.3,0.22400000000004638,,0.0,,,6525.607936,2770.0,5053.0,175,,0.00038757099991926225,251595.0,0.0,1.2666666666666666
,,1681395468.0,0.0,0.040015014999880805,,,,,,,0.00277556499986531,4000.0,124.0,,,,,0.20938308599988886,,,,,,,,,,,51,7.24951171875,,,0.0,,9.0,0.1463639600001443,,,,176,0.0001,,,,
,0.0030459499998869433,1681395469.0,0.0,0.03995300299993687,,,,,,,0.0029530130000239296,4032.0,125.0,,,,,0.20697559900008855,,,,,,0.016760468000029505,,,,,52,7.207763671875,,,0.0,,9.0,0.14387318500030233,,,,177,0.0001,0.0003899799999089737,,,
,0.0031452580001314345,1681395469.0,0.0,0.04007329100022616,,,,,,,0.0029747560001851525,4064.0,126.0,,,,,0.20748415600064618,,,,,,0.016861080000126094,,,,,52,7.218505859375,,,0.0,,9.0,0.14400221999994756,,,,178,0.0001,0.00042755100002977997,,,
439.0,0.003106174000095052,1681395469.0,,,0.867999999999995,0.0009999999999998899,199789.654016,0.0,0.08582861905193181,1.2,,,,,,1217190.0,31890.702336,,7860.686848,2453.458944,2.733333333333333,97.81710979067425,2.719744,0.016786869999577902,2.0,283521.0,6341.251072,2.45982970242002,52,,5.3,0.2270000000000323,,0.0,,,6525.612032,2823.0,5072.0,179,,0.00038235200008784886,256917.0,0.0,1.2666666666666666
,,1681395469.0,0.0,0.04003381799975614,,,,,,,0.0027426950000517536,4096.0,127.0,,,,,0.20936621999953786,,,,,,,,,,,52,7.1328125,,,0.0,,9.0,0.14631431099996917,,,,180,0.0001,,,,
,0.0031040879998727178,1681395470.0,0.0,0.040060074999928474,,,,,,,0.0030108010000731156,4128.0,128.0,,,,,0.20825170000034632,,,,,,0.017537721000280726,,,,,53,7.0802001953125,,,0.0,,9.0,0.14410074299985354,,,,181,0.0001,0.00043827200033774716,,,
442.0,0.0031133039997257583,1681395470.0,,,0.8799999999999955,0.0009999999999998899,199774.416896,0.0,0.012263991334699654,1.2,,,,,,1223015.0,31890.96448,,7855.767552,2455.543808,2.733333333333333,89.20103914391342,2.719744,0.016747391000080825,2.0,290165.0,6343.356416,3.1051212440308715,53,,5.4,0.22800000000000864,,0.0,,0.14358758500020485,6525.976576,2871.0,5092.0,182,,0.00041170299982695724,262573.0,0.0,1.2666666666666666
443.0,,1681395471.0,,,0.8840000000000003,0.0009999999999998899,199772.50816,0.0,0.004075422265273617,1.2,,,,,,1224822.0,31890.96448,,7858.069504,2455.543808,2.733333333333333,0.9479655053911197,2.719744,,2.0,291273.0,6343.356416,0.4441016293179634,54,,5.4,0.22800000000000864,,0.0,,,6525.976576,2875.0,5094.0,183,,,263532.0,0.0,1.2666666666666666
450.0,,1681395472.0,,,0.8960000000000008,0.0009999999999998899,199772.250112,0.0,0.06130685653544968,1.2,,,,,,1226157.0,31890.96448,,7858.327552,2455.543808,2.5,0.24491610227171162,2.719744,,2.0,292768.0,6343.356416,0.4004024241014878,55,,5.4,0.2310000000000514,,0.0,,,6525.976576,2875.0,5094.0,184,,,264469.0,0.0,1.2666666666666666
454.0,,1681395473.0,,,0.9000000000000057,0.0009999999999998899,199625.4208,0.0,0.07352717352504827,1.2,,,,,,1249457.0,31890.96448,,8005.165056,2455.543808,2.5,174.98162063261077,2.719744,,2.0,331751.0,6343.356416,240.34795604145057,56,,5.4,0.23200000000002774,,0.0,,,6525.976576,2875.0,5094.0,185,,,272436.0,0.0,1.2666666666666666
455.0,,1681395474.0,,,0.9039999999999964,0.0009999999999998899,199591.780352,0.0,0.004086811670563023,1.2,,,,,,1260846.0,31890.96448,,8038.801408,2455.543808,2.5,33.73390848531622,2.719744,,2.0,349054.0,6343.356416,60.08309195336394,57,,5.4,0.23200000000002774,,0.0,,,6525.976576,2875.0,5094.0,186,,,278935.0,0.0,1.2666666666666666
456.0,,1681395475.0,,,0.9080000000000013,0.0009999999999998899,199558.496256,0.0,0.004083615679668711,1.2,,,,,,1277382.0,31890.96448,,8072.085504,2455.543808,2.5,133.861376700989,2.719744,,2.0,374286.0,6343.356416,128.8971117495143,58,,5.5,0.2330000000000041,,0.0,,,6525.976576,2875.0,5094.0,187,,,288354.0,0.0,1.2666666666666666
457.0,,1681395476.0,,,0.9120000000000061,0.0009999999999998899,199497.007104,0.0,0.004086780568104922,1.2,,,,,,1314395.0,31890.96448,,8133.574656,2455.543808,2.5,416.3005327195502,2.719744,,2.0,434967.0,6343.356416,337.57864273756456,59,,5.5,0.2330000000000041,,0.0,,,6525.976576,2875.0,5094.0,188,,,305950.0,0.0,1.2666666666666666
458.0,,1681395477.0,,,0.9159999999999968,0.0009999999999998899,199373.811712,0.0,0.00408624982426199,1.4333333333333333,,,,,,1367020.0,31890.96448,,8256.765952,2455.543808,3.6333333333333337,593.6598562896227,2.719744,,2.0,522753.0,6343.356416,506.8141821568851,60,,5.5,0.2330000000000041,,0.0,,,6525.976576,2875.0,5094.0,189,,,329996.0,0.0,1.3333333333333335
468.0,,1681395478.0,,,0.9279999999999973,0.0009999999999998899,199319.175168,0.0,0.08990579327083756,1.4333333333333333,,,,,,1407910.0,31890.96448,,8311.402496,2455.543808,3.6333333333333337,422.7356910283474,2.719744,,2.0,592596.0,6343.356416,456.91986266587907,61,,5.6,0.2400000000000091,,0.0,,,6525.976576,2875.0,5094.0,190,,,347739.0,0.0,1.3333333333333335
469.0,,1681395479.0,,,0.9320000000000022,0.0009999999999998899,199270.088704,0.0,0.004084834229160607,1.4333333333333333,,,,,,1442552.0,31890.96448,,8360.48896,2455.543808,3.6333333333333337,250.18582081222746,2.719744,,2.0,650598.0,6343.356416,419.62717811313127,62,,5.6,0.2400000000000091,,0.0,,,6525.976576,2875.0,5094.0,191,,,363089.0,0.0,1.3333333333333335
470.0,,1681395480.0,,,0.936000000000007,0.0009999999999998899,199178.461184,0.0,0.004086635712459119,1.4333333333333333,,,,,,1482882.0,31890.96448,,8452.112384,2455.543808,3.6333333333333337,558.0291890572219,2.719744,,2.0,720493.0,6343.356416,426.7175219901628,63,,5.6,0.2400000000000091,,0.0,,,6525.976576,2875.0,5094.0,192,,,379425.0,0.0,1.3333333333333335
471.0,,1681395481.0,,,0.9399999999999977,0.0009999999999998899,199100.076032,0.0,0.004085915518810613,1.4333333333333333,,,,,,1527080.0,31890.96448,,8530.505728,2455.543808,3.6333333333333337,579.2423187441317,2.719744,,2.0,800335.0,6343.356416,545.5444407844103,64,,5.7,0.2400000000000091,,0.0,,,6525.976576,2875.0,5094.0,193,,,394430.0,0.0,1.3333333333333335
472.0,,1681395482.0,,,0.9440000000000026,0.0009999999999998899,199003.148288,0.0,0.004084786638685407,1.7666666666666668,,,,,,1571327.0,31890.96448,,8627.433472,2455.543808,4.933333333333334,417.13558760772514,2.719744,,2.0,878765.0,6343.356416,512.776941599453,65,,5.7,0.2400000000000091,,0.0,,,6525.976576,2875.0,5094.0,194,,,410335.0,0.0,1.4333333333333333
483.0,,1681395483.0,,,0.9599999999999937,0.0009999999999998899,198992.318464,0.0,0.07764842434867068,1.7666666666666668,,,,,,1579029.0,31890.96448,,8638.255104,2455.543808,4.933333333333334,168.44629167918762,2.719744,,2.0,889915.0,6343.356416,106.72814240098135,66,,5.7,0.2440000000000282,,0.0,,,6525.976576,2875.0,5094.0,195,,,415764.0,0.0,1.4333333333333333
484.0,,1681395484.0,,,0.9639999999999986,0.0009999999999998899,198926.024704,0.0,0.004083128470664271,1.7666666666666668,,,,,,1621352.0,31890.96448,,8704.55296,2455.543808,4.933333333333334,484.7915255191476,2.719744,,2.0,964257.0,6343.356416,365.2915776240054,67,,5.8,0.24500000000000455,,0.0,,,6525.976576,2875.0,5094.0,196,,,431192.0,0.0,1.4333333333333333
485.0,,1681395485.0,,,0.9680000000000035,0.0009999999999998899,198912.782336,0.0,0.004086759173189175,1.7666666666666668,,,,,,1632346.0,31890.96448,,8717.795328,2455.543808,4.933333333333334,162.400817474563,2.719744,,2.0,980954.0,6343.356416,106.49984262370054,68,,5.8,0.24500000000000455,,0.0,,,6525.976576,2875.0,5094.0,197,,,437853.0,0.0,1.4333333333333333
486.0,,1681395486.0,,,0.9719999999999942,0.0009999999999998899,198885.23264,0.0,0.004082879076972976,1.7666666666666668,,,,,,1660111.0,31890.96448,,8745.34912,2455.543808,4.933333333333334,200.24060995969774,2.719744,,2.0,1029993.0,6343.356416,274.9920494426417,69,,5.8,0.24500000000000455,,0.0,,,6525.976576,2875.0,5094.0,198,,,448184.0,0.0,1.4333333333333333
487.0,,1681395487.0,,,0.9759999999999991,0.0009999999999998899,198859.456512,0.0,0.004086183742111835,1.7333333333333332,,,,,,1693508.0,31890.96448,,8771.125248,2455.543808,4.533333333333333,407.30844863169307,2.719744,,2.0,1088252.0,6343.356416,283.5995951036746,70,,5.8,0.24500000000000455,,0.0,,,6525.976576,2875.0,5094.0,199,,,460645.0,0.0,1.4333333333333333
547.0,,1681395488.0,,,0.9879999999999995,0.0009999999999998899,198861.471744,0.0,0.39229901840066683,1.7333333333333332,,,,,,1703685.0,31890.96448,,8769.101824,2455.543808,4.533333333333333,79.62958935852136,2.719744,,2.0,1103234.0,6343.356416,94.03163720895994,71,,5.8,0.30000000000001137,,0.0,,,6525.976576,2875.0,5094.0,200,,,467145.0,0.0,1.4333333333333333
548.0,,1681395489.0,,,0.9920000000000044,0.0009999999999998899,198846.32064,0.0,0.004086687241793416,1.7333333333333332,,,,,,1726780.0,31890.96448,,8784.244736,2455.543808,4.533333333333333,156.543292397159,2.719744,,2.0,1137950.0,6343.356416,87.07455808092148,72,,5.8,0.30000000000001137,,0.0,,,6525.976576,2875.0,5094.0,201,,,481235.0,0.0,1.4333333333333333
549.0,,1681395490.0,,,0.9959999999999951,0.0009999999999998899,198839.435264,0.0,0.004084914844128301,1.7333333333333332,,,,,,1752812.0,31890.96448,,8791.134208,2455.543808,4.533333333333333,211.90187805490964,2.719744,,2.0,1184891.0,6343.356416,256.1293149321842,73,,5.8,0.30000000000001137,,0.0,,,6525.976576,2875.0,5094.0,202,,,490195.0,0.0,1.4333333333333333
550.0,,1681395491.0,,,1.0040000000000049,0.0009999999999998899,198831.505408,0.0,0.0040833206257416006,1.7333333333333332,,,,,,1782736.0,31890.96448,,8799.06816,2455.543808,4.533333333333333,169.25525873582984,2.719744,,2.0,1238921.0,6343.356416,257.1523478962808,74,,5.8,0.30100000000004457,,0.0,,,6525.976576,2875.0,5094.0,203,,,499285.0,0.0,1.4333333333333333
551.0,,1681395492.0,,,1.0079999999999956,0.0009999999999998899,198825.914368,0.0,0.004085429689443763,1.7000000000000002,,,,,,1794623.0,31890.96448,,8804.663296,2455.543808,4.2,72.1810286948555,2.719744,,2.0,1256844.0,6343.356416,120.59959444779153,75,,5.8,0.30100000000004457,,0.0,,,6525.976576,2875.0,5094.0,204,,,506763.0,0.0,1.4333333333333333
554.0,,1681395493.0,,,1.0160000000000053,0.0009999999999998899,198819.49184,0.0,0.06536448132287614,1.7000000000000002,,,,,,1811152.0,31890.96448,,8811.085824,2455.543808,4.2,26.99590580151277,2.719744,,2.0,1286956.0,6343.356416,182.36561027743167,76,,5.8,0.30299999999999727,,0.0,,,6525.976576,2875.0,5094.0,205,,,511768.0,0.0,1.4333333333333333
570.0,,1681395494.0,,,1.024000000000001,0.0009999999999998899,198823.038976,0.0,0.11851579056865406,1.7000000000000002,,,,,,1812485.0,31890.96448,,8807.530496,2455.543808,4.2,4.863617297726014,2.719744,,2.0,1288095.0,6343.356416,24.565582388276297,77,,5.8,0.3090000000000259,,0.0,,,6525.976576,2875.0,5094.0,206,,,513800.0,0.0,1.4333333333333333
571.0,,1681395495.0,,,1.0280000000000058,0.0009999999999998899,198760.660992,0.0,0.004086782505188821,1.7000000000000002,,,,,,1883832.0,31890.96448,,8869.90848,2455.543808,4.2,40.348452496047294,2.719744,,2.0,1395957.0,6343.356416,34.4695120919838,78,,5.8,0.3090000000000259,,0.0,,,6525.976576,2875.0,5094.0,207,,,556335.0,0.0,1.4333333333333333
572.0,,1681395496.0,,,1.0319999999999965,0.0009999999999998899,198752.874496,0.0,0.004085192657454738,1.7000000000000002,,,,,,1916734.0,31890.96448,,8877.715456,2455.543808,4.2,17.711975101763578,2.719744,,2.0,1434827.0,6343.356416,12.247998012448932,79,,5.8,0.3090000000000259,,0.0,,,6525.976576,2875.0,5094.0,208,,,585572.0,0.0,1.4333333333333333
573.0,,1681395497.0,,,1.0360000000000014,0.0009999999999998899,198761.291776,0.0,0.0040868126427493325,1.6666666666666667,,,,,,1923823.0,31890.96448,,8869.285888,2455.543808,3.833333333333333,15.014798001628153,2.719744,,2.0,1444137.0,6343.356416,26.990667662433484,80,,5.8,0.3100000000000023,,0.0,,,6525.976576,2875.0,5094.0,209,,,591593.0,0.0,1.4000000000000001
574.0,,1681395498.0,,,1.0400000000000063,0.0009999999999998899,198759.890944,0.0,0.004087168501265808,1.6666666666666667,,,,,,1926632.0,31890.96448,,8870.68672,2455.543808,3.833333333333333,18.195475442610714,2.719744,,2.0,1447361.0,6343.356416,11.86231206339677,81,,5.8,0.3100000000000023,,0.0,,,6525.976576,2875.0,5094.0,210,,,594259.0,0.0,1.4000000000000001
579.0,,1681395499.0,,,1.0480000000000018,0.0009999999999998899,198759.510016,0.0,0.0735677202859441,1.6666666666666667,,,,,,1929034.0,31890.96448,,8871.071744,2455.543808,3.833333333333333,17.63598502657063,2.719744,,2.0,1451192.0,6343.356416,12.307641722809745,82,,5.8,0.3120000000000118,,0.0,,,6525.976576,2875.0,5094.0,211,,,595822.0,0.0,1.4000000000000001
580.0,,1681395500.0,,,1.0520000000000067,0.0009999999999998899,198764.716032,0.0,0.0040870596003120645,1.6666666666666667,,,,,,1930987.0,31890.96448,,8865.857536,2455.543808,3.833333333333333,5.829352347328997,2.719744,,2.0,1452680.0,6343.356416,23.462803341444573,83,,5.8,0.3120000000000118,,0.0,,,6525.976576,2875.0,5094.0,212,,,598643.0,0.0,1.4000000000000001
581.0,,1681395501.0,,,1.0559999999999974,0.0009999999999998899,198763.577344,0.0,0.004085351968627344,1.6666666666666667,,,,,,1931972.0,31890.96448,,8866.996224,2455.543808,3.833333333333333,17.137078058444672,2.719744,,2.0,1454065.0,6343.356416,0.3274984107894608,84,,5.8,0.313000000000045,,0.0,,,6525.976576,2875.0,5094.0,213,,,599347.0,0.0,1.4000000000000001
582.0,,1681395502.0,,,1.0600000000000023,0.0009999999999998899,198763.577344,0.0,0.004085789193947125,1.633333333333333,,,,,,1932307.0,31890.96448,,8866.996224,2455.543808,3.5333333333333337,0.018960615461603977,2.719744,,2.0,1454632.0,6343.356416,0.08641603738045932,85,,5.8,0.3140000000000214,,0.0,,,6525.976576,2875.0,5094.0,214,,,599512.0,0.0,1.4000000000000001
583.0,,1681395503.0,,,1.063999999999993,0.0009999999999998899,198786.240512,0.0,0.004085028487498975,1.633333333333333,,,,,,1934302.0,31890.96448,,8844.32896,2455.543808,3.5333333333333337,13.172541382063182,2.719744,,2.0,1458352.0,6343.356416,1.9537366827470963,86,,5.8,0.3140000000000214,,0.0,,,6525.976576,2875.0,5094.0,215,,,600169.0,0.0,1.4000000000000001
593.0,,1681395504.0,,,1.0799999999999983,0.0009999999999998899,198786.51904,0.0,0.093969218090783,1.633333333333333,,,,,,1935368.0,31890.96448,,8844.050432,2455.543808,3.5333333333333337,0.07926258860263259,2.719744,,2.0,1458980.0,6343.356416,33.224462474084234,87,,5.8,0.3170000000000073,,0.0,,,6525.976576,2875.0,5094.0,216,,,602124.0,0.0,1.4000000000000001
594.0,,1681395505.0,,,1.0840000000000032,0.0009999999999998899,198785.519616,0.0,0.004082800482891695,1.633333333333333,,,,,,1937016.0,31890.96448,,8845.037568,2455.543808,3.5333333333333337,17.526362043845445,2.719744,,2.0,1460753.0,6343.356416,0.2317706955598076,88,,5.8,0.3170000000000073,,0.0,,,6525.976576,2875.0,5094.0,217,,,603742.0,0.0,1.4000000000000001
595.0,,1681395506.0,,,1.0879999999999939,0.0009999999999998899,198785.29024,0.0,0.004085822224745378,1.633333333333333,,,,,,1937677.0,31890.96448,,8845.266944,2455.543808,3.5333333333333337,4.38666482969826,2.719744,,2.0,1461641.0,6343.356416,0.12292579217990016,89,,5.8,0.3170000000000073,,0.0,,,6525.976576,2875.0,5094.0,218,,,604263.0,0.0,1.4000000000000001
596.0,,1681395507.0,,,1.0919999999999987,0.0009999999999998899,198790.303744,0.0,0.004087600272872036,1.6,,,,,,1939502.0,31890.96448,,8840.249344,2455.543808,3.266666666666666,21.930382604720847,2.719744,,2.0,1463884.0,6343.356416,2.111924144278089,90,,5.8,0.3180000000000405,,0.0,,,6525.976576,2875.0,5094.0,219,,,605864.0,0.0,1.4000000000000001
597.0,,1681395508.0,,,1.0960000000000036,0.0009999999999998899,198794.235904,0.0,0.004085507413217402,1.6,,,,,,1940784.0,31890.96448,,8836.337664,2455.543808,3.266666666666666,8.951314831034852,2.719744,,2.0,1464871.0,6343.356416,14.487879576681017,91,,5.8,0.3180000000000405,,0.0,,,6525.976576,2875.0,5094.0,220,,,607731.0,0.0,1.4000000000000001
604.0,,1681395509.0,,,1.1039999999999992,0.0009999999999998899,198791.766016,0.0,0.04087084876743327,1.6,,,,,,1946634.0,31890.96448,,8838.811648,2455.543808,3.266666666666666,29.951850281166905,2.719744,,2.0,1474154.0,6343.356416,1.1006391850146726,92,,5.8,0.32000000000005,,0.0,,,6525.976576,2875.0,5094.0,221,,,610927.0,0.0,1.4000000000000001
,,1681395509.0,1.0,39.415184016999774,,,,,,,0.0026373470000180532,4160.0,129.0,,,,,39.58168134699963,,,,,,,,,,,92,7.14892578125,,,0.0,,9.0,,,,,222,0.0001,,,,
,0.003540390000125626,1681395510.0,1.0,0.04226187399990522,,,,,,,0.0030994620001365547,4192.0,130.0,,,,,0.20718931699957466,,,,,,0.025670893999631517,,,,,93,7.1607666015625,,,0.0,,9.0,0.13190213500001846,,,,223,0.0001,0.0007145619997572794,,,
,0.003072532000260253,1681395510.0,1.0,0.03963992599983612,,,,,,,0.006783463999909145,4224.0,131.0,,,,,0.20858876900047107,,,,,,0.02323404200024015,,,,,93,7.1368408203125,,,0.0,,9.0,0.13539945399998032,,,,224,0.0001,0.00045935100024507847,,,
610.0,0.0031582060000800993,1681395510.0,,,1.1200000000000045,0.0009999999999998899,198029.84448,0.0,0.06539080675555997,1.6,,,,,,2886381.0,34156.01152,,9600.659456,2453.495808,3.266666666666666,47.98032086848081,2.719744,0.01763028100003794,2.0,1521827.0,6342.418432,3.7233167763642037,93,,6.2,0.3230000000000359,,0.0,,0.14126165800007584,6781.689856,3002.0,5172.0,225,,0.00047205000009853393,618797.0,0.0,1.4000000000000001
,,1681395510.0,1.0,0.24595913299981476,,,,,,,0.0038660199998048483,4256.0,132.0,,,,,0.412347347999912,,,,,,,,,,,93,7.278076171875,,,0.0,,9.0,,,,,226,0.0001,,,,
,0.0029500989999178273,1681395511.0,1.0,0.039923754000028566,,,,,,,0.003648336999958701,4288.0,133.0,,,,,0.20515693800007284,,,,,,0.017427048000172363,,,,,94,7.3260498046875,,,0.0,,9.0,0.14071430700005294,,,,227,0.0001,0.0004933929999424436,,,
,0.0031521500000053493,1681395511.0,1.0,0.04001906900020913,,,,,,,0.003653910000139149,4320.0,134.0,,,,,0.20642863500052044,,,,,,0.01737030300000697,,,,,94,7.3853759765625,,,0.0,,9.0,0.14177711199999976,,,,228,0.0001,0.00045609100016008597,,,
614.0,0.003043222000087553,1681395511.0,,,1.1400000000000006,0.0009999999999998899,198104.440832,0.0,0.016348786784599636,1.6,,,,,,2890055.0,34156.01152,,9583.886336,2453.471232,3.266666666666666,12.73065977000145,2.719744,0.017118842999934714,2.0,1527135.0,6342.393856,2.332136872319355,94,,6.1,0.3240000000000123,,0.0,,,6781.689856,3022.0,5260.0,229,,0.0004349099999672035,621510.0,0.0,1.4000000000000001
,,1681395511.0,1.0,0.04002175599998736,,,,,,,0.003673969999908877,4352.0,135.0,,,,,0.20635110199964402,,,,,,,,,,,94,7.2440185546875,,,0.0,,9.0,0.1420584009997583,,,,230,0.0001,,,,
,0.003018538000105764,1681395512.0,1.0,0.04003394399978788,,,,,,,0.0011294070000076317,4384.0,136.0,,,,,0.2075791159995788,,,,,,0.01651216599975669,,,,,95,7.0626220703125,,,0.0,,9.0,0.1465961559997595,,,,231,0.0001,0.00028890500016132137,,,
621.0,,1681395512.0,,,1.156000000000006,0.0009999999999998899,198105.960448,0.0,0.07356304761454874,1.633333333333333,,,,,,2893078.0,34156.01152,,9582.374912,2453.495808,3.266666666666666,6.351661499604241,2.719744,,2.0,1530479.0,6342.418432,1.881301507341493,95,,6.1,0.3280000000000314,,0.0,,,6781.698048,3044.0,5277.0,232,,,624308.0,0.0,1.4000000000000001
,0.002721289999954024,1681395513.0,1.0,0.04008281400001579,,,,,,,0.4359308279999823,4416.0,137.0,,,,,0.6375962229999459,,,,,,0.017565124000157084,,,,,96,7.1240234375,,,0.0,,9.0,0.14087626999980785,,,,233,0.0001,0.0004198970000288682,,,
,0.002778161000151158,1681395513.0,1.0,0.039517048000107025,,,,,,,0.14413423399992098,4448.0,138.0,,,,,0.34562979700012875,,,,,,0.01708439999993061,,,,,96,7.134033203125,,,0.0,,9.0,0.14169200900005308,,,,234,0.0001,0.0004239449999658973,,,
624.0,0.0030187969996404718,1681395513.0,,,1.1680000000000064,0.0009999999999998899,198045.835264,0.0,0.01225900315609781,1.633333333333333,,,,,,2900794.0,34175.287296,,9584.504832,2453.504,3.266666666666666,241.42996545658914,2.719744,0.016969035000329313,2.0,1536673.0,6342.426624,2.112459292876395,96,,6.2,0.32900000000000773,,0.0,,0.14194572299993524,6781.698048,3084.0,5283.0,235,,0.0004140630003348633,633331.0,0.0,1.4000000000000001
,,1681395513.0,1.0,0.03958774600005199,,,,,,,0.0024706780000087747,4480.0,139.0,,,,,0.20440604200030066,,,,,,,,,,,96,7.089111328125,,,0.0,,9.0,,,,,236,0.0001,,,,
,0.003082228000039322,1681395514.0,1.0,0.03988369299986516,,,,,,,0.00262112900009015,4512.0,140.0,,,,,0.20539080599974113,,,,,,0.016662124999584194,,,,,97,7.033447265625,,,0.0,,9.0,0.14275219499995728,,,,237,0.0001,0.00038943600020502345,,,
,0.002957573000003322,1681395514.0,1.0,0.03997309699980178,,,,,,,0.002272156999879371,4544.0,141.0,,,,,0.2090981549999924,,,,,,0.016630701999929443,,,,,97,7.3902587890625,,,0.0,,9.0,0.14688138800011075,,,,238,0.0001,0.00038323800026773824,,,
628.0,0.003107304999957705,1681395514.0,,,1.1839999999999975,0.0009999999999998899,198042.288128,0.0,0.01634690448717569,1.633333333333333,,,,,,2905362.0,34156.01152,,9588.113408,2453.467136,3.266666666666666,89.21011832999292,2.719744,0.016701094999916677,2.0,1541610.0,6342.38976,2.300930571805262,97,,6.2,0.3300000000000409,,0.0,,,6781.698048,3153.0,5284.0,239,,0.00037688700012949994,637486.0,0.0,1.4000000000000001
,,1681395514.0,1.0,0.03987507900001219,,,,,,,0.0028384600000208593,4576.0,142.0,,,,,0.20595779099994616,,,,,,,,,,,97,7.070068359375,,,0.0,,9.0,0.14305896499990922,,,,240,0.0001,,,,
,0.003058811999835598,1681395515.0,1.0,0.040086861999952816,,,,,,,0.0027520840003489866,4608.0,143.0,,,,,0.20474819899982322,,,,,,0.01677850300029604,,,,,98,7.2855224609375,,,0.0,,9.0,0.1416828439996607,,,,241,0.0001,0.0003890939997290843,,,
,0.0030860390002089844,1681395515.0,1.0,0.039610738000192214,,,,,,,0.0026666490002753562,4640.0,144.0,,,,,0.20611932700057878,,,,,,0.016654004999963945,,,,,98,7.220703125,,,0.0,,9.0,0.1437214950001362,,,,242,0.0001,0.0003804009998020774,,,
638.0,0.0031411459999617364,1681395515.0,,,1.2039999999999935,0.0009999999999998899,198052.962304,0.0,0.06538906455480463,1.633333333333333,,,,,,2909807.0,34156.01152,,9593.675776,2453.491712,3.266666666666666,82.9413668602724,2.719744,0.017171160000089003,2.0,1547406.0,6342.414336,2.2212007506611338,98,,6.2,0.3320000000000505,,0.0,,,6781.698048,3212.0,5286.0,243,,0.00046999699998195865,641828.0,0.0,1.4000000000000001
,,1681395515.0,1.0,0.03988685100011935,,,,,,,0.0026296549999642593,4672.0,145.0,,,,,0.206685202999779,,,,,,,,,,,98,7.425048828125,,,0.0,,9.0,0.1433863939996627,,,,244,0.0001,,,,
,0.003095976000167866,1681395516.0,1.0,0.03963014600003589,,,,,,,0.002751384000021062,4704.0,146.0,,,,,0.2056417059998239,,,,,,0.01667143099984969,,,,,99,7.282470703125,,,0.0,,9.0,0.1431180219997259,,,,245,0.0001,0.0003747470000234898,,,
,0.0031122630002755614,1681395516.0,1.0,0.039882456000214006,,,,,,,0.002670759000011458,4736.0,147.0,,,,,0.20825242300088576,,,,,,0.01663793000034275,,,,,99,7.224365234375,,,0.0,,9.0,0.14556429499998558,,,,246,0.0001,0.0003847200000564044,,,
