process/voluntary_proc_ctx_switches,01_general/locally_processed_samples,process/memory/resident_set_size_proc_MB,_step,02_timing/backward_time_s,memory/used_memory_sys_percent,cpu/interrupts/soft_interrupts_count,process/memory/shared_memory_proc_MB,02_timing/loss_calc_time_s,memory/total_memory_sys_MB,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,01_general/lr,02_timing/dataload_time_s,cpu/logical_core_count,01_general/dataset_iteration_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/virtual_memory_size_proc_MB,02_timing/step_time_s,03_hivemind/num_peers,01_general/step,02_timing/opt_step_time_s,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,_runtime,_timestamp,cpu/load/avg_sys_load_one_min_percent,process/memory/text_resident_set_proc_MB,disk/counter/disk_write_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/lib_memory_proc_MB,process/involuntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/forward_time_s,memory/used_memory_sys_MB,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,cpu/interrupts/interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,03_hivemind/global_epoch,01_general/minibatch_loss
,9435.0,,477,0.14223626100010733,,,,0.0003886399999828427,,,,,0.0001,0.002953344999696128,,0.0,,,0.20484977800015258,9.0,294.0,0.03942908599992734,,0.0031531990002804378,,183,1681395600.0,,,,,,,,,,0.016689247000158502,,,,,,,2.0,7.1361083984375
,9467.0,,478,0.14109114800021416,,,,0.0003885989999616868,,,,,0.0001,0.0027793070003099274,,0.0,,,0.20368787700090252,9.0,295.0,0.0395342490000985,,0.0032108519999383134,,183,1681395600.0,,,,,,,,,,0.01668372200037993,,,,,,,2.0,7.5108642578125
5956.0,,6291.869696,479,,6.1,1253055.0,2450.604032,0.0003779219996431493,,198137.311232,0.5209999999999582,2.0,,,,,0.0163626995981412,34183.499776,,,,,2959189.0,0.003082618000007642,0.0,183,1681395600.0,3.5333333333333337,2.719744,1009.0,0.0,6741.680128,4506.0,90.28019636029883,0.0,1.4666666666666666,0.016650001000016346,9531.260928,2.368000000000009,0.0019999999999988916,3843575.0,2.2820533018721267,2.1333333333333333,,
,9499.0,,480,0.1428629799997907,,,,,,,,,0.0001,0.0026490310001463513,,0.0,,,0.20515712699943833,9.0,296.0,0.03953457499983415,,,,184,1681395601.0,,,,,,,,,,,,,,,,,2.0,7.210205078125
,9531.0,,481,0.14105717500024184,,,,0.0004183189998911985,,,,,0.0001,0.002529837999645679,,0.0,,,0.2035775759995886,9.0,297.0,0.03958099499959644,,0.0030889200002093276,,184,1681395601.0,,,,,,,,,,0.0169023290000041,,,,,,,2.0,6.955322265625
,9563.0,,482,0.14131201600002896,,,,0.0003929109998352942,,,,,0.0001,0.002524294000068039,,0.0,,,0.20380615600015517,9.0,298.0,0.03955975799999578,,0.0031958180002220615,,184,1681395601.0,,,,,,,,,,0.01682135900000503,,,,,,,2.0,7.2137451171875
6007.0,,6291.8656,483,,6.1,1257805.0,2450.599936,0.0003949609999835957,,198132.809728,0.5249999999999773,2.0,,,,,0.07765160150114797,34183.499776,,,,,2963063.0,0.003213202000097226,0.0,184,1681395601.0,3.5333333333333337,2.719744,1020.0,0.0,6741.680128,4577.0,99.4118663662566,0.0,1.4666666666666666,0.0174337309999828,9535.729664,2.3880000000000052,0.0019999999999988916,3847900.0,2.1282429732626467,2.1333333333333333,,
,9595.0,,484,0.14270794100002604,,,,,,,,,0.0001,0.002800347000174952,,0.0,,,0.20614059000035923,9.0,299.0,0.03959040800009461,,,,185,1681395602.0,,,,,,,,,,,,,,,,,2.0,7.2587890625
,9627.0,,485,0.14352121299998544,,,,0.0003851769997709198,,,,,0.0001,0.0026528220000727742,,0.0,,,0.20607884199944237,9.0,300.0,0.03971820199967624,,0.003090372999849933,,185,1681395602.0,,,,,,,,,,0.01671105500008707,,,,,,,2.0,7.1986083984375
,9659.0,,486,0.14084213700016335,,,,0.0003756979999707255,,,,,0.0001,0.0027767779997702746,,0.0,,,0.20352503199956118,9.0,301.0,0.03975601899992398,,0.0031815069996810053,,185,1681395602.0,,,,,,,,,,0.016592893000051845,,,,,,,2.0,6.972900390625
6041.0,,6291.869696,487,,6.1,1262410.0,2450.604032,0.00036976899991714163,,198128.533504,0.5279999999999063,2.0,,,,,0.07355732570432486,34183.499776,,,,,2966752.0,0.0031078070001058222,0.0,185,1681395602.0,3.5333333333333337,2.719744,1026.0,0.0,6741.680128,4624.0,89.85356171417695,0.0,1.4666666666666666,0.017041589000200474,9539.989504,2.412000000000006,0.0019999999999988916,3852067.0,2.1968786053901397,2.1333333333333333,,
,9691.0,,488,0.1407070670002213,,,,,,,,,0.0001,0.0027008639999621664,,0.0,,,0.2037073690003126,9.0,302.0,0.03978027299990572,,,,186,1681395603.0,,,,,,,,,,,,,,,,,2.0,7.058837890625
,9723.0,,489,0.14090854999994917,,,,0.0004023559999950521,,,,,0.0001,0.0027545350003492786,,0.0,,,0.2037711300004048,9.0,303.0,0.03978504599990629,,0.0032158580002032977,,186,1681395603.0,,,,,,,,,,0.01670478500000172,,,,,,,2.0,7.3037109375
,9755.0,,490,0.14072389800003293,,,,0.0003841749999082822,,,,,0.0001,0.0029358599999795842,,0.0,,,0.20384763299898623,9.0,304.0,0.039624197999728494,,0.0030817379997643,,186,1681395603.0,,,,,,,,,,0.017097763999572635,,,,,,,2.0,7.0428466796875
6079.0,,6291.8656,491,,6.1,1267248.0,2450.599936,0.0004187380000075791,,198123.978752,0.5289999999999964,2.0,,,,,0.01634621235623346,34183.499776,,,,,2970729.0,0.003073535000112315,0.0,186,1681395603.0,3.8,2.719744,1030.0,0.0,6741.680128,4682.0,96.1919444526215,0.0,1.5000000000000002,0.01659609999978784,9544.536064,2.4279999999999973,0.0019999999999988916,3856487.0,2.2805440513981057,2.2,,
,9787.0,,492,0.1441060639999705,,,,,,,,,0.0001,0.0025294059996667784,,0.0,,,0.20465790799926253,9.0,305.0,0.03793406499971752,,,,187,1681395604.0,,,,,,,,,,,,,,,,,2.0,7.3455810546875
,9819.0,,493,0.14147798099975262,,,,0.0003919619998669077,,,,,0.0001,0.002949892999822623,,0.0,,,0.20470663099922604,9.0,306.0,0.03977630800000043,,0.0031195100000331877,,187,1681395604.0,,,,,,,,,,0.016990976999750274,,,,,,,2.0,7.4482421875
,9851.0,,494,0.14176592000012533,,,,0.0003831809999610414,,,,,0.0001,0.0029875099999117083,,0.0,,,0.2093339430002743,9.0,307.0,0.04423525999982303,,0.00318962300025305,,187,1681395604.0,,,,,,,,,,0.01677244900020014,,,,,,,2.0,7.18603515625
6168.0,,6291.857408,495,,6.1,1273118.0,2450.591744,0.0003939470002478629,,198125.109248,0.5309999999999491,2.0,,,,,0.01634716502628909,34183.49568,,,,,2976420.0,0.003134857999611995,0.0,187,1681395604.0,3.8,2.719744,1034.0,0.0,6741.680128,4854.0,98.88986805454418,0.0,1.5000000000000002,0.017007530000228144,9543.467008,2.4440000000000026,0.0019999999999988916,3862310.0,2.9469915616266875,2.2,,
,9883.0,,496,0.14176334399962798,,,,,,,,,0.0001,0.003017963999809581,,0.0,,,0.2052355209993948,9.0,308.0,0.03991787799986923,,,,188,1681395605.0,,,,,,,,,,,,,,,,,2.0,7.2852783203125
,9915.0,,497,0.14087677699990309,,,,0.00039084399986677454,,,,,0.0001,0.002693446000193944,,0.0,,,0.20372709000002942,9.0,309.0,0.039839761999701295,,0.0031276000004254456,,188,1681395605.0,,,,,,,,,,0.016798660999938875,,,,,,,2.0,7.1805419921875
,9947.0,,498,0.1408069690000957,,,,0.0003924190000361705,,,,,0.0001,0.002897196000049007,,0.0,,,0.20402614800013907,9.0,310.0,0.03986648800037074,,0.003169245999742998,,188,1681395605.0,,,,,,,,,,0.016893829999844456,,,,,,,2.0,7.3460693359375
6225.0,,6291.853312,499,,6.1,1278887.0,2450.587648,,,198137.761792,0.5319999999999254,2.0,,,,,0.016341551671063718,34183.49568,,,,,2981765.0,0.00327444699996704,0.0,188,1681395605.0,3.8,2.719744,1038.0,0.0,6741.680128,4939.0,98.12183362747815,0.0,1.5000000000000002,,9530.30656,2.4639999999999986,0.0019999999999988916,3868200.0,2.506138129716525,2.2,,
,9979.0,,500,0.14030844099988826,,,,0.00040548700008002925,,,,,0.0001,0.0026648130001376558,,0.0,,,0.20427197000026354,9.0,311.0,0.03974546300014481,,,,189,1681395606.0,,,,,,,,,,0.01787331900004574,,,,,,,2.0,7.1026611328125
,10011.0,,501,0.14152289399999063,,,,0.00038677900010952726,,,,,0.0001,0.0031545649999316083,,0.0,,,0.20469257199965796,9.0,312.0,0.03965295799980595,,0.0031512890000158222,,189,1681395606.0,,,,,,,,,,0.016824086999804422,,,,,,,2.0,6.872314453125
,10043.0,,502,0.140953704000367,,,,0.0003866220004056231,,,,,0.0001,0.0029500430000553024,,0.0,,,0.20402005700134396,9.0,313.0,0.03979891000017233,,0.003153588000259333,,189,1681395606.0,,,,,,,,,,0.016777190000084374,,,,,,,2.0,7.3472900390625
6324.0,,6283.206656,503,,6.1,1284010.0,2441.940992,,,198137.810944,0.5369999999999209,2.0,,,,,0.13486696685106553,34183.49568,,,,,2986074.0,,0.0,189,1681395606.0,3.8,2.719744,1052.0,0.0,6741.680128,4940.0,97.4150822558397,0.0,1.5000000000000002,,9530.32704,2.4879999999999995,0.0019999999999988916,3872897.0,2.7093525226799664,2.2,,
,10075.0,,504,0.14157078500011266,,,,0.00038086799986558617,,,,,0.0001,0.002685630000087258,,0.0,,,0.2042972519993782,9.0,314.0,0.0395785419996173,,0.0031857750000199303,,190,1681395607.0,,,,,,,,,,0.016895651999675465,,,,,,,2.0,7.462890625
,10107.0,,505,0.14189297399980205,,,,0.0003907539999090659,,,,,0.0001,0.0029956930002299487,,0.0,,,0.2051263159996779,9.0,315.0,0.039670337999723415,,0.00326245199994446,,190,1681395607.0,,,,,,,,,,0.016914105000068957,,,,,,,2.0,7.3773193359375
6367.0,,6291.857408,506,0.141063407999809,6.1,1288631.0,2450.591744,0.00041558899965821183,,198121.029632,0.5369999999999209,2.0,,,,,0.012260808349770485,34183.49568,,,,0.03967987299984088,2989826.0,0.0031226820001393207,0.0,190,1681395607.0,3.766666666666666,2.719744,1055.0,0.0,6741.680128,4941.0,95.29643047133769,0.0,1.5000000000000002,0.01684685400005037,9528.205312,2.5,0.0019999999999988916,3877152.0,2.1488503449769247,2.2,,
,10139.0,,507,,,,,,,,,,0.0001,0.0030712000002495188,,0.0,,,0.2041996059997473,9.0,316.0,,,,,190,1681395607.0,,,,,,,,,,,,,,,,,2.0,7.2269287109375
,10171.0,,508,0.14060717499978637,,,,0.00040128000000549946,,,,,0.0001,0.0026174560002800717,,0.0,,,0.2036571560001903,9.0,317.0,0.039663853000092786,,0.0031423430000359076,,191,1681395608.0,,,,,,,,,,0.017225048999989667,,,,,,,2.0,7.296630859375
,10203.0,,509,0.14188284400006523,,,,0.00042466200011404,,,,,0.0001,0.0030113010002423835,,0.0,,,0.2049908510007299,9.0,318.0,0.03966058300011355,,0.003167025000038848,,191,1681395608.0,,,,,,,,,,0.016844436000155838,,,,,,,2.0,7.334228515625
6438.0,,6291.853312,510,0.1423196639998423,6.1,1294078.0,2450.587648,0.00041943899987018085,,198119.686144,0.5380000000000109,2.0,,,,,0.016348961812941775,34183.499776,,,,0.0389814350000961,2993930.0,0.0032133069998963038,0.0,191,1681395608.0,3.766666666666666,2.719744,1059.0,0.0,6741.680128,4944.0,101.50966610646965,0.0,1.5000000000000002,0.016837650000070425,9529.58976,2.5160000000000053,0.0019999999999988916,3881961.0,2.0640005483666735,2.2,,
,10235.0,,511,,,,,,,,,,0.0001,0.0026441850000082923,,0.0,,,0.2044156799997836,9.0,319.0,,,,,191,1681395608.0,,,,,,,,,,,,,,,,,2.0,6.920166015625
,10267.0,,512,0.14122902799999792,,,,0.0004160090002187644,,,,,0.0001,0.002746371000284853,,0.0,,,0.2042947460004143,9.0,320.0,0.039760193999882176,,0.003124209999896266,,192,1681395609.0,,,,,,,,,,0.017018934000134323,,,,,,,2.0,7.037109375
,10299.0,,513,0.14185054100016714,,,,0.0004074590001437173,,,,,0.0001,0.0030022679998182866,,0.0,,,0.2047921429998496,9.0,321.0,0.039425806000053853,,0.003177434000008361,,192,1681395609.0,,,,,,,,,,0.016928634999658243,,,,,,,2.0,7.0634765625
6488.0,,6291.857408,514,0.14259584399997038,6.1,1298450.0,2450.591744,0.0004170429997429892,,198124.085248,0.5389999999999873,2.0,,,,,0.01634789224656004,34183.499776,,,,0.03966084800003955,2998141.0,0.003119461999631312,0.0,192,1681395609.0,3.766666666666666,2.719744,1063.0,0.0,6741.680128,4946.0,82.98946037248486,0.0,1.5000000000000002,0.016655772999911278,9525.669888,2.5319999999999965,0.0019999999999988916,3886236.0,2.3102812593353312,2.2,,
,10331.0,,515,,,,,,,,,,0.0001,0.0027219930002502224,,0.0,,,0.20517096299954574,9.0,322.0,,,,,192,1681395609.0,,,,,,,,,,,,,,,,,2.0,7.18408203125
,10363.0,,516,0.1420273509997969,,,,0.00040024000008997973,,,,,0.0001,0.0030589180000788474,,0.0,,,0.20532419299979665,9.0,323.0,0.03975336499979676,,0.003146996999930707,,193,1681395610.0,,,,,,,,,,0.01693732200010345,,,,,,,2.0,7.161376953125
,10395.0,,517,0.14360825099993235,,,,0.00037656399990737555,,,,,0.0001,0.002964167999834899,,0.0,,,0.20661376699945322,9.0,324.0,0.039622306000183016,,0.0031522689996563713,,193,1681395610.0,,,,,,,,,,0.016890208999939205,,,,,,,2.0,7.2088623046875
6550.0,,6291.853312,518,0.14308291499992265,6.1,1303138.0,2450.587648,0.0003860270003315236,,198122.573824,0.5399999999999636,2.0,,,,,0.016347429469797697,34183.499776,,,,0.039865503999862995,3002094.0,0.003244913999878918,0.0,193,1681395610.0,3.766666666666666,2.719744,1067.0,0.0,6741.680128,4964.0,117.73596704298,0.0,1.5000000000000002,0.017352917000152956,9526.734848,2.548000000000002,0.0019999999999988916,3890585.0,2.296318947302313,2.2,,
,10427.0,,519,,,,,,,,,,0.0001,0.0027579529996728525,,0.0,,,0.2066902299998219,9.0,325.0,,,,,194,1681395611.0,,,,,,,,,,,,,,,,,2.0,7.13037109375
,10459.0,,520,0.14354333300025246,,,,0.00039690200037512113,,,,,0.0001,0.0031695340003352612,,0.0,,,0.2065548740010854,9.0,326.0,0.03945562599983532,,0.003116630000022269,,194,1681395611.0,,,,,,,,,,0.016872849000264978,,,,,,,2.0,7.2393798828125
,10491.0,,521,0.1440553679999539,,,,0.00042380700006106053,,,,,0.0001,0.002839884999957576,,0.0,,,0.20726855800012345,9.0,327.0,0.03974774900007105,,0.0032402169999841135,,194,1681395611.0,,,,,,,,,,0.016961532000095758,,,,,,,2.0,7.3912353515625
6604.0,,6291.857408,522,0.1414744450003127,6.1,1307744.0,2450.591744,0.0003911989997504861,,198130.900992,0.5449999999999591,2.0,,,,,0.13078581373818388,34183.499776,,,,0.03960592099974747,3005918.0,0.003171878000102879,0.0,194,1681395611.0,3.766666666666666,2.719744,1078.0,0.0,6741.680128,4971.0,99.69083195139875,0.0,1.5000000000000002,0.016897480000352516,9518.338048,2.5720000000000027,0.0019999999999988916,3894853.0,1.9851520788626473,2.2,,
,10523.0,,523,,,,,,,,,,0.0001,0.0030086530000517087,,0.0,,,0.20454957600031776,9.0,328.0,,,,,195,1681395612.0,,,,,,,,,,,,,,,,,2.0,7.230712890625
,10555.0,,524,0.14148871900033555,,,,0.00039165799989859806,,,,,0.0001,0.0030118069998934516,,0.0,,,0.20470844500005114,9.0,329.0,0.03965351599981659,,0.0032350890000998334,,195,1681395612.0,,,,,,,,,,0.01692765600000712,,,,,,,2.0,7.306396484375
,10587.0,,525,0.14177955500008466,,,,0.0003859399998873414,,,,,0.0001,0.003154255000026751,,0.0,,,0.20497798999986117,9.0,330.0,0.03962898600002518,,0.003209395999874687,,195,1681395612.0,,,,,,,,,,0.01681985799996255,,,,,,,2.0,7.1434326171875
6648.0,,6291.853312,526,0.14168454899981953,6.1,1311906.0,2450.587648,0.0003972570002588327,,198129.938432,0.5459999999999354,2.0,,,,,0.016347270022010914,34183.499776,,,,0.039889525000035064,3009604.0,0.0032028929999796674,0.0,195,1681395612.0,3.733333333333334,2.719744,1082.0,0.0,6741.680128,4977.0,92.25439758963732,0.0,1.5000000000000002,0.017032391999691754,9519.34976,2.5919999999999987,0.0019999999999988916,3898835.0,2.2055803769745514,2.2333333333333334,,
,10619.0,,527,,,,,,,,,,0.0001,0.003054532000078325,,0.0,,,0.20526114799986317,9.0,331.0,,,,,196,1681395613.0,,,,,,,,,,,,,,,,,2.0,7.21435546875
,10651.0,,528,0.14230526699975599,,,,0.0003871970002364833,,,,,0.0001,0.0027194799999961106,,0.0,,,0.2049476849997518,9.0,332.0,0.039557587999752286,,0.003166909999890777,,196,1681395613.0,,,,,,,,,,0.016811243000120157,,,,,,,2.0,7.1446533203125
,10683.0,,529,0.14244084900019516,,,,0.0003899859998455213,,,,,0.0001,0.002871468999728677,,0.0,,,0.20568509499980792,9.0,333.0,0.039782084000307805,,0.003228872999898158,,196,1681395613.0,,,,,,,,,,0.016971833999832597,,,,,,,2.0,7.282470703125
6693.0,,6291.857408,530,0.14209674399990035,6.1,1316618.0,2450.591744,0.00039930799994181143,,198121.201664,0.5599999999999454,2.0,,,,,0.15936567643953584,34183.499776,,,,,3013445.0,0.0032339129998035787,0.0,196,1681395613.0,3.733333333333334,2.719744,1101.0,0.0,6741.680128,4987.0,90.42514469336278,0.0,1.5000000000000002,0.01738527499992415,9528.000512,2.6159999999999997,0.0019999999999988916,3903178.0,2.257281363493721,2.2333333333333334,,
,10715.0,,531,,,,,,,,,,0.0001,0.003226669000014226,,0.0,,,0.20621899299976576,9.0,334.0,0.03987708400018164,,,,197,1681395614.0,,,,,,,,,,,,,,,,,2.0,7.133056640625
,10747.0,,532,0.1424874199997248,,,,0.0005906999999751861,,,,,0.0001,0.003889671999786515,,0.0,,,0.20805295999980444,9.0,335.0,0.040136512000117364,,0.003240766000089934,,197,1681395614.0,,,,,,,,,,0.017707890000110638,,,,,,,2.0,7.130126953125
,10779.0,,533,0.14362757499975487,,,,0.0003839850000986189,,,,,0.0001,0.0029182029998082726,,0.0,,,0.20728393299987147,9.0,336.0,0.04047580599990397,,0.0030840620001981733,,197,1681395614.0,,,,,,,,,,0.016794302000107564,,,,,,,2.0,7.0123291015625
6769.0,,6291.853312,534,,6.1,1322322.0,2450.587648,0.0004034200001115096,,198122.450944,0.5639999999999645,2.0,,,,,0.061303356330849414,34183.499776,,,,,3019236.0,0.0032073830002445902,0.0,197,1681395614.0,3.733333333333334,2.719744,1108.0,0.0,6741.680128,5119.0,88.76597483495969,0.0,1.5000000000000002,0.01795242900016092,9527.164928,2.6359999999999957,0.0019999999999988916,3908943.0,2.9334134937899594,2.2333333333333334,,
,10811.0,,535,0.1424259210002674,,,,,,,,,0.0001,0.0026041500000246742,,0.0,,,0.2061714230007965,9.0,337.0,0.03957811999998739,,,,198,1681395615.0,,,,,,,,,,,,,,,,,2.0,7.193115234375
,10843.0,,536,0.14193327100019815,,,,0.0003866769998239761,,,,,0.0001,0.002931408999756968,,0.0,,,0.2059415299995635,9.0,338.0,0.04087831299966638,,0.003133616000013717,,198,1681395615.0,,,,,,,,,,0.016678244000104314,,,,,,,2.0,7.6005859375
,10875.0,,537,0.142273823999858,,,,0.00038963100041655707,,,,,0.0001,0.0025746310002432438,,0.0,,,0.20536576900076398,9.0,339.0,0.04021231800015812,,0.0032461559999319434,,198,1681395615.0,,,,,,,,,,0.016669209000156116,,,,,,,2.0,7.1827392578125
6822.0,,6291.857408,538,,6.1,1326523.0,2450.591744,0.0007036599999992177,,198122.5984,0.5649999999999409,2.0,,,,,0.016346577860115206,34183.499776,,,,,3023234.0,0.0030750430000807683,0.0,198,1681395615.0,3.733333333333334,2.719744,1112.0,0.0,6741.684224,5159.0,83.19705737618686,0.0,1.5000000000000002,0.01661593900007574,9526.951936,2.652000000000001,0.0019999999999988916,3913055.0,2.453231828154583,2.2333333333333334,,
,10907.0,,539,0.14328708299990467,,,,,,,,,0.0001,0.002834518999861757,,0.0,,,0.20681096599992088,9.0,340.0,0.04029472199999873,,,,199,1681395616.0,,,,,,,,,,,,,,,,,2.0,7.1875
,10939.0,,540,0.1443187569998372,,,,0.00041035799995370326,,,,,0.0001,0.002717449000101624,,0.0,,,0.20722241500016025,9.0,341.0,0.039962763999938034,,0.0032242970000879723,,199,1681395616.0,,,,,,,,,,0.016588790000241715,,,,,,,2.0,7.304931640625
,10971.0,,541,0.1432859719998305,,,,0.000384944999950676,,,,,0.0001,0.0028267190000406117,,0.0,,,0.20624293899936674,9.0,342.0,0.04000119599959362,,0.003126712000266707,,199,1681395616.0,,,,,,,,,,0.01661739499968462,,,,,,,2.0,7.3729248046875
6874.0,,6291.853312,542,,6.1,1330876.0,2450.587648,0.00040244399997391156,,198131.707904,0.56899999999996,2.0,,,,,0.07764840587761412,34183.499776,,,,,3028518.0,0.0031973010000001523,0.0,199,1681395616.0,3.733333333333334,2.719744,1123.0,0.0,6741.684224,5203.0,95.95365039362011,0.0,1.5000000000000002,0.016907134000121005,9527.795712,2.676000000000002,0.0019999999999988916,3917075.0,2.208932719054423,2.2333333333333334,,
,11003.0,,543,0.14336376000028395,,,,,,,,,0.0001,0.002605764999771054,,0.0,,,0.20672490900051343,9.0,343.0,0.040248505000363366,,,,200,1681395617.0,,,,,,,,,,,,,,,,,2.0,6.9757080078125
,11035.0,,544,0.14235492299985708,,,,0.0003792700003941718,,,,,0.0001,0.0029290669999681995,,0.0,,,0.20579308699961985,9.0,344.0,0.04039194999995743,,0.0030649339996671188,,200,1681395617.0,,,,,,,,,,0.01667294299977584,,,,,,,2.0,7.2059326171875
,11067.0,,545,0.1446542240000781,,,,0.0003955809997933102,,,,,0.0001,0.0025744429999576823,,0.0,,,0.20733333699990908,9.0,345.0,0.039877257000171085,,0.0031369140001515916,,200,1681395617.0,,,,,,,,,,0.01669491799975731,,,,,,,2.0,7.05322265625
6927.0,,6291.857408,546,,6.1,1335118.0,2450.591744,0.00038125399987620767,,198139.748352,0.5699999999999363,2.0,,,,,0.01634652341507162,34183.499776,,,,,3034330.0,0.0031027969998831395,0.0,200,1681395617.0,5.033333333333333,2.719744,1127.0,0.0,6741.684224,5240.0,93.04845802925477,0.0,1.6,0.0166582130000279,9528.68864,2.695999999999998,0.0019999999999988916,3920838.0,2.597676481042127,2.533333333333333,,
,11099.0,,547,0.1430100349998611,,,,,,,,,0.0001,0.0028605630000129167,,0.0,,,0.20627267199961352,9.0,346.0,0.04025980999995227,,,,201,1681395618.0,,,,,,,,,,,,,,,,,2.0,7.0675048828125
,11131.0,,548,0.14228441099976408,,,,0.0003799500000241096,,,,,0.0001,0.00251706099970761,,0.0,,,0.20512056899951858,9.0,347.0,0.040030569000009564,,0.0032492430000274908,,201,1681395618.0,,,,,,,,,,0.01665933499998573,,,,,,,2.0,7.375244140625
,11163.0,,549,0.14192827299984856,,,,0.0004323940001995652,,,,,0.0001,0.0029149330002837814,,0.0,,,0.20501231900016137,9.0,348.0,0.04006118899997091,,0.0031232019996423332,,201,1681395618.0,,,,,,,,,,0.01655232800021622,,,,,,,2.0,7.3782958984375
6982.0,,6291.853312,550,,6.1,1339245.0,2450.587648,0.0010282029998052167,,198145.449984,0.5720000000000027,2.0,,,,,0.016347032818632302,34183.499776,,,,,3040301.0,0.003748801999790885,0.0,201,1681395618.0,5.033333333333333,2.719744,1131.0,0.0,6741.684224,5275.0,88.50542980132322,0.0,1.6,0.03325391899988972,9522.982912,2.7120000000000033,0.0019999999999988916,3924655.0,2.1153124319937824,2.533333333333333,,
,11195.0,,551,0.12576981299980616,,,,,,,,,0.0001,0.007591895999667031,,0.0,,,0.21138492499903805,9.0,349.0,0.03999229200007903,,,,202,1681395619.0,,,,,,,,,,,,,,,,,2.0,7.2305908203125
,11227.0,,552,0.1418657450003593,,,,0.00037980700017214986,,,,,0.0001,0.0029622080000990536,,0.0,,,0.20559900600073888,9.0,350.0,0.04054150299998582,,0.003145293000216043,,202,1681395619.0,,,,,,,,,,0.0167044499999065,,,,,,,2.0,6.9691162109375
,11259.0,,553,0.14179888199987545,,,,0.0004180009996161971,,,,,0.0001,0.0026247830001011607,,0.0,,,0.2047439899993151,9.0,351.0,0.04001519500025097,,0.003265194999585219,,202,1681395619.0,,,,,,,,,,0.016621933999886096,,,,,,,2.0,7.114501953125
7058.0,,6291.853312,554,,6.1,1344299.0,2450.587648,0.0004389350001474668,,198152.11008,0.5739999999999554,2.0,,,,,0.07763669699643676,34183.499776,,,,,3045046.0,0.0034717859998636413,0.0,202,1681395619.0,5.033333333333333,2.719744,1137.0,0.0,6741.684224,5306.0,115.14897247111804,0.0,1.6,0.018155824999666947,9535.143936,2.7280000000000086,0.0019999999999988916,3929538.0,2.2181924828560704,2.533333333333333,,
,11291.0,,555,0.1407060689998616,,,,,,,,,0.0001,0.0038877530000718252,,0.0,,,0.2066407679999429,9.0,352.0,0.03998040000033143,,,,203,1681395620.0,,,,,,,,,,,,,,,,,2.0,6.98388671875
,11323.0,,556,0.14179274100024486,,,,0.0004077309999956924,,,,,0.0001,0.002912032000040199,,0.0,,,0.20579133200044453,9.0,353.0,0.03986622500042358,,0.0032926919998317317,,203,1681395620.0,,,,,,,,,,0.01751991099990846,,,,,,,2.0,7.2933349609375
,11355.0,,557,0.14123519500026305,,,,0.0004198019996692892,,,,,0.0001,0.002938063999863516,,0.0,,,0.20558531000006042,9.0,354.0,0.039906343999973615,,0.0034341520004090853,,203,1681395620.0,,,,,,,,,,0.017651752999881865,,,,,,,2.0,7.3125
7108.0,,6291.849216,558,,6.1,1348766.0,2450.583552,,,198130.065408,0.5759999999999081,2.0,,,,,0.016343459937195513,34183.499776,,,,,3048870.0,0.0031489129996771226,0.0,203,1681395620.0,5.033333333333333,2.719744,1141.0,0.0,6741.684224,5374.0,124.04514516188226,0.0,1.6,,9537.912832,2.7439999999999998,0.0019999999999988916,3933685.0,2.0072370346943904,2.533333333333333,,
,11387.0,,559,0.14509769300002517,,,,0.00039646000004722737,,,,,0.0001,0.003031410999938089,,0.0,,,0.2095750449998377,9.0,355.0,0.03986624000026495,,,,204,1681395621.0,,,,,,,,,,0.018034327999885136,,,,,,,2.0,7.5447998046875
,11419.0,,560,0.14236652899990077,,,,0.00038121399984447635,,,,,0.0001,0.00275913399991623,,0.0,,,0.20586235999917335,9.0,356.0,0.03991098899996359,,0.0032550419996368873,,204,1681395621.0,,,,,,,,,,0.017189451999911398,,,,,,,2.0,7.052978515625
7157.0,,6291.902464,561,0.14155219300027966,6.1,1352579.0,2450.61632,0.00040282200006913627,,198111.92832,0.5809999999999036,2.0,,,,,0.06948254218755502,34183.499776,,,,0.03998687199964479,3052730.0,0.003304050000224379,0.0,204,1681395621.0,5.033333333333333,2.719744,1150.0,0.0,6741.684224,5431.0,85.1618158762858,0.0,1.6,0.017293424000399682,9537.695744,2.763999999999996,0.0019999999999988916,3937756.0,2.261894636541201,2.533333333333333,,
,11451.0,,562,,,,,,,,,,0.0001,0.0029618339999615273,,0.0,,,0.20550119500057917,9.0,357.0,,,,,204,1681395621.0,,,,,,,,,,,,,,,,,2.0,7.1783447265625
