process/memory/lib_memory_proc_MB,01_general/step,02_timing/dataload_time_s,_step,_runtime,memory/used_memory_sys_percent,disk/time/disk_read_time_sys_s,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,_timestamp,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,02_timing/dataload_cuda_move_time_s,02_timing/opt_step_time_s,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_one_min_percent,memory/total_memory_sys_MB,cpu/interrupts/interrupts_count,01_general/step_based_sps,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,02_timing/backward_time_s,cpu/load/avg_sys_load_five_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/data_resident_set_proc_MB,01_general/locally_processed_samples,02_timing/loss_calc_time_s,process/memory/virtual_memory_size_proc_MB,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/logical_core_count,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/interrupts/ctx_switches_count,process/involuntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,process/memory/text_resident_set_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs,memory/used_memory_sys_MB,process/memory/resident_set_size_proc_MB,02_timing/forward_time_s,01_general/minibatch_loss,02_timing/step_time_s,01_general/lr,disk/time/disk_busy_time_sys_s
10287.058944,,,237,114,3.5,73.62400000001071,0.0017886841242358799,2075922.845696,1696238392.0,10066.0,1425224.0,,,2239.0,2.6875,,3305917.0,,0.5449999999254942,122694.0,0.0,,2.1953125,2.1640625,0.0,,,96402.219008,,24.378276674168163,,0.004210530768245427,4275509.0,5955.0,904.200192,2.854912,1.094104839067289,48158.584832,3773.915136,,,,,90.05199999999604
,28.0,0.6795873211231083,238,115,,,,,1696238393.0,,,0.0033978919964283705,5.237990990281105e-06,,,,,17.778608654766327,,,,0.05354508897289634,,,,1976.0,0.0012066378258168697,,3.0,,,,,,,,,,,0.1622157609090209,2.269782543182373,0.899957938818261,0.0001,
10287.058944,,,239,115,3.5,73.62400000001071,0.0015673648661925388,2076124.860416,1696238393.0,10080.0,1439139.0,0.0026517841033637524,4.608882591128349e-06,2254.0,2.6875,,3332716.0,,0.5459999998565763,122694.0,0.0,0.048912829952314496,2.1953125,2.1640625,0.0,,0.0008047749288380146,96386.842624,,0.0,,0.004258799481006393,4305667.0,6022.0,904.245248,2.854912,0.04255633053538485,47971.926016,3773.960192,0.1599974101409316,,,,90.07600000000093
,29.0,0.0037511459086090326,240,116,,,,,1696238394.0,,,,,,,,,74.03206981429027,,,,,,,,1992.0,,,3.0,,,,,,,,,,,,2.3250129222869873,0.21612255391664803,0.0001,
,30.0,0.00434213993139565,241,116,,,,,1696238394.0,,,0.0024142549373209476,4.190020263195038e-06,,,,,74.27306915802515,,,,0.04797549801878631,,,,2008.0,0.000803099013864994,,3.0,,,,,,,,,,,0.15988210309296846,2.372455596923828,0.21542128501459956,0.0001,
,31.0,0.00288602989166975,242,116,,,,,1696238394.0,,,0.001300295116379857,4.81889583170414e-06,,,,,62.03693793352455,,,,0.034965702099725604,,,,2016.0,0.0005523699801415205,,3.0,,,,,,,,,,,0.089246213901788,2.2092854976654053,0.12895542988553643,0.0001,
10287.058944,,,243,117,3.5,73.62400000001071,0.0014437931931380297,2076151.668736,1696238395.0,11178.0,1454326.0,,,2297.0,2.6875,,3364018.0,,0.6239999998360872,122694.0,0.0,,2.1953125,2.1640625,0.0,,,96371.46624,,0.0,,0.003981369113829832,4338975.0,6109.0,899.018752,2.854912,5.794306678440799,47983.570944,3768.745984,,,,,90.18000000000757
10287.058944,,,244,118,3.5,73.62400000001071,0.0005223551380752769,2075987.869696,1696238396.0,11225.0,1485572.0,,,2298.0,2.69140625,,3403641.0,,0.628000000026077,122694.0,0.0,,2.203125,2.16796875,0.0,,,96371.46624,,0.0,,0.0011871707672435248,4375684.0,6109.0,899.018752,2.854912,0.3403856144286176,48147.410944,3768.745984,,,,,90.2280000000028
10287.058944,,,245,119,3.5,73.62400000001071,0.0005215557595150419,2075810.656256,1696238397.0,11256.0,1497180.0,,,2298.0,2.69140625,,3427113.0,,0.628000000026077,122694.0,0.0,,2.203125,2.16796875,0.0,,,96371.46624,,0.0,,0.0011221351179263445,4405475.0,6109.0,899.018752,2.854912,0.0829431690471884,48293.896192,3768.745984,,,,,90.29200000000128
10287.058944,,,246,120,3.5,73.62400000001071,0.019121130094488206,2075767.013376,1696238398.0,11912.0,1508227.0,0.0023238109424710274,,2317.0,2.69140625,,3449449.0,,0.6699999999254942,122694.0,0.0,,2.203125,2.16796875,0.0,,,96394.52672,,0.0,,0.22913763992943634,4434248.0,6110.0,906.715136,2.854912,7.064503301316996,48337.526784,3776.442368,,,,,90.3640000000014
,0.0,3.2251593130640686,247,120,,,,,1696238398.0,,,,9.010080248117447e-06,,,,,4.60591772258707,,,,0.05396064091473818,,,,2032.0,0.0008378101047128439,,4.0,,,,,,,,,,,0.19150138506665826,2.237272262573242,3.473791970172897,0.0001,
,1.0,0.003644780023023486,248,120,,,,,1696238398.0,,,0.002018537139520049,6.145797669887543e-06,,,,,74.62781276263078,,,,0.04665299318730831,,,,2048.0,0.0009081389289349318,,4.0,,,,,,,,,,,0.16116668400354683,2.0980303287506104,0.2143972790800035,0.0001,
10287.058944,,,249,121,3.5,73.62400000001071,0.0015705048942475067,2075816.46848,1696238399.0,11936.0,1521006.0,,,2377.0,2.69140625,,3480946.0,,0.6720000000204891,122694.0,0.0,,2.203125,2.16796875,0.0,,,96394.52672,,0.0,,0.0027602813330740755,4464984.0,6186.0,906.71104,2.854912,0.09543593666710398,48272.6912,3776.438272,,,,,90.41199999999662
10287.058944,,,250,122,3.5,73.62400000001071,0.0005225350833114495,2075534.249984,1696238400.0,11947.0,1545098.0,0.0027834330685436726,4.81889583170414e-06,2386.0,2.69140625,,3535195.0,,0.6729999999515712,122694.0,0.0,0.04959727008827031,2.203125,2.16796875,0.0,,0.0013031589332967997,96394.52672,,0.0,,0.0027551849821888337,4520180.0,6214.0,905.58464,2.854912,0.030402036728116144,48554.938368,3775.311872,0.16610728786326945,,,,90.43600000000151
,2.0,0.7766255270689726,251,122,,,,,1696238400.0,,,,,,,,,16.057461692209166,,,,,,,,2064.0,,,4.0,,,,,,,,,,,,2.183196544647217,0.9964214959181845,0.0001,
,3.0,0.0036336740013211966,252,122,,,,,1696238400.0,,,0.0022096920292824507,5.16907311975956e-06,,,,,73.42394100704693,,,,0.049410236068069935,,,,2080.0,0.0010482401121407747,,4.0,,,,,,,,,,,0.1616055630147457,2.017974376678467,0.21791257429867983,0.0001,
10287.058944,,,253,123,3.6,73.62400000001071,0.0019020416553812043,2075044.74112,1696238401.0,11993.0,1562660.0,,,2398.0,2.7890625,,3567924.0,,0.6739999998826534,122694.0,0.0,,2.23046875,2.17578125,0.0,,,96379.150336,,0.0,,0.003978437131685733,4562401.0,6262.0,904.237056,2.854912,0.5985091186505129,49044.451328,3773.964288,,,,,90.50800000000163
,4.0,0.8164617840666324,254,123,,,,,1696238401.0,,,0.0020013570319861174,4.81889583170414e-06,,,,,15.486109081535998,,,,0.05079175694845617,,,,2096.0,0.0011049499735236168,,4.0,,,,,,,,,,,0.1628193249925971,2.505225896835327,1.033183991909027,0.0001,
10287.058944,,,255,124,3.6,73.62400000001071,0.04157959445959901,2074771.795968,1696238402.0,12049.0,1588138.0,0.001869846135377884,,2419.0,2.7890625,,3608803.0,,0.6759999999776483,122694.0,0.0,,2.23046875,2.17578125,0.0,,0.0010122018866240978,96379.150336,,0.0,,0.01897751570446321,4604458.0,6317.0,904.237056,2.854912,0.2735041356717312,49317.400576,3773.964288,0.1617722730152309,,,,90.596000000005
,5.0,0.00353890098631382,256,124,,,,,1696238402.0,,,,4.259869456291199e-06,,,,,73.02494272304193,,,,0.050905736861750484,,,,2112.0,,,4.0,,,,,,,,,,,,2.394075632095337,0.21910321875475347,0.0001,
10287.058944,,,257,125,3.6,74.01000000000931,0.012159228738463573,2073926.8608,1696238403.0,12102.0,1603211.0,,,2424.0,2.7890625,,3646344.0,,0.6790000000037253,123282.0,0.0,,2.23046875,2.17578125,0.0,,,96379.150336,,302.5192060403755,,0.004730786457473319,4645572.0,6338.0,904.237056,2.854912,0.1903706498411051,50151.870464,3773.964288,,,,,91.24400000000605
,6.0,0.7960578789934516,258,125,,,,,1696238403.0,,,0.002498901914805174,6.983987987041473e-06,,,,,15.8101179079971,,,,0.049049508990719914,,,,2128.0,0.0012878640554845333,,4.0,,,,,,,,,,,0.16310902498662472,2.3240275382995605,1.012010162929073,0.0001,
,7.0,0.0037882321048527956,259,126,,,,,1696238404.0,,,0.0019349378999322653,4.259869456291199e-06,,,,,73.35517373875544,,,,0.050541726872324944,,,,2144.0,0.0011845689732581377,,4.0,,,,,,,,,,,0.1606631320901215,2.154738664627075,0.21811685780994594,0.0001,
10287.058944,,,260,126,3.6,74.50900000000547,0.001565346705537978,2074142.375936,1696238404.0,12166.0,1634845.0,,,2452.0,2.7890625,,3689436.0,,0.6799999999348074,124264.0,0.0,,2.23046875,2.17578125,0.0,,,96379.150336,,411.64153127381877,,0.004316562123419571,4707007.0,6419.0,904.237056,2.854912,0.14571955288110955,49936.359424,3773.964288,,,,,92.04400000000896
10287.058944,,,261,127,3.6,75.28000000001339,0.0010444538170533348,2074581.83168,1696238405.0,12177.0,1646066.0,0.0021429238840937614,5.6568533182144165e-06,2459.0,2.7890625,,3713686.0,,0.6809999998658895,125235.0,0.0,0.04849881515838206,2.23046875,2.17578125,0.0,,0.0011540488339960575,96379.150336,,482.25661166741065,,0.0027535600701121257,4735756.0,6451.0,904.200192,2.854912,0.030384106666138447,49496.887296,3773.927424,0.16212964802980423,,,,93.05999999999767
,8.0,0.7378828378859907,262,127,,,,,1696238405.0,,,,,,,,,16.81000822203528,,,,,,,,2160.0,,,4.0,,,,,,,,,,,,2.0161542892456055,0.9518139306455851,0.0001,
,9.0,0.0035577581729739904,263,127,,,,,1696238405.0,,,0.0018143930938094854,3.2829120755195618e-06,,,,,75.31521224787937,,,,0.045012295013293624,,,,2176.0,0.0010376940481364727,,4.0,,,,,,,,,,,0.16101505886763334,2.5930817127227783,0.21244048210792243,0.0001,
10287.058944,,,264,128,3.6,76.02700000000186,0.0005223582182863936,2074397.466624,1696238406.0,12226.0,1656212.0,,,2476.0,2.72265625,,3736627.0,,0.6829999999608845,126136.0,0.0,,2.2265625,2.17578125,0.0,,,96394.52672,,396.0166703251246,,0.001567074653397044,4765813.0,6495.0,904.237056,2.854912,0.4720851942574839,49681.248256,3773.964288,,,,,93.94000000000233
,10.0,0.727227863157168,265,128,,,,,1696238406.0,,,0.0026355108711868525,2.862885594367981e-06,,,,,16.97412045102517,,,,0.04899209993891418,,,,2192.0,0.0013112600427120924,,4.0,,,,,,,,,,,0.16244183597154915,2.187269687652588,0.9426114328671247,0.0001,
10287.058944,,,266,129,3.6,77.19500000000698,0.09858960709823397,2074775.69536,1696238407.0,12309.0,1669373.0,,,2486.0,2.72265625,,3765166.0,,0.6859999999869615,127684.0,0.0,,2.2265625,2.17578125,0.0,,,96394.52672,,408.5868526311868,,0.03616508258060489,4796427.0,6531.0,906.719232,2.854912,0.6056049168917101,49287.405568,3776.462848,,,,,95.10000000000582
10287.058944,,,267,130,3.5,77.98400000001129,0.08816237821136537,2076489.740288,1696238408.0,12348.0,1691291.0,,,2486.0,2.72265625,,3798901.0,,0.6859999999869615,129050.0,0.0,,2.2265625,2.17578125,0.0,,,96394.52672,,508.16130857686966,,0.24621284573532917,4831039.0,6531.0,906.719232,2.854912,0.08700837901050859,47583.924224,3776.462848,,,,,96.01200000000244
10270.281728,,,268,131,3.5,78.69600000001083,0.054516392823961146,2076626.08384,1696238409.0,12382.0,1700382.0,,,2496.0,2.72265625,,3820006.0,,0.6869999999180436,130525.0,0.0,,2.2265625,2.17578125,0.0,,,95862.74304,,383.48425426726646,,0.023611893014687566,4858114.0,6534.0,891.24864,2.854912,0.1074333282755177,47485.845504,3744.219136,,,,,96.68400000000838
10245.115904,,,269,132,3.5,79.45900000000256,0.0005222634876164428,2076692.393984,1696238410.0,13365.0,1709568.0,,,2501.0,2.72265625,,3841520.0,,0.7509999999310821,132104.0,0.0,,2.2265625,2.17578125,0.0,,,95837.564928,,408.9096473565775,,0.0011236578056582633,4885514.0,6535.0,891.24864,2.854912,5.1859181672418515,47419.531264,3744.190464,,,,,97.41199999999662
10228.338688,,,270,133,3.5,81.30600000001141,0.04418610396735137,2076672.999424,1696238411.0,13412.0,1729067.0,,,2514.0,2.81640625,,3882178.0,,0.7519999998621643,135951.0,0.0,,2.25390625,2.18359375,0.0,,,95820.77952,,1032.8923406180556,,0.05148187543186973,4942592.0,6535.0,891.24864,2.854912,0.20662384059435523,47438.925824,3744.161792,,,,,99.13199999999779
10219.95008,,,271,134,3.5,82.83900000000722,0.40331565194965685,2076600.95488,1696238412.0,13458.0,1742011.0,,,2533.0,2.81640625,,3917543.0,,0.7539999999571592,139101.0,0.0,,2.25390625,2.18359375,0.0,,,95812.386816,,809.14144229697,,0.27975949378645426,4991466.0,6535.0,891.24864,2.854912,0.15795949041985172,47510.974464,3744.1536,,,,,100.48399999999674
