04_peers/peer_2_samples_accumulated,03_hivemind/epoch_s,04_peers/peer_1_samples_accumulated,03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/total_training_samples,04_peers/peer_2_samples_per_second,04_peers/peer_2_epoch_oos,03_hivemind/eta_next_epoch_s,03_hivemind/actual_total_samples_per_second,_timestamp,04_peers/peer_1_epoch,04_peers/peer_2_epoch,03_hivemind/num_clients,03_hivemind/global_epoch,_runtime,03_hivemind/num_peers,04_peers/peer_1_samples_per_second,03_hivemind/global_samples_accumulated,_step,03_hivemind/next_fetch_time_s,03_hivemind/per_epoch_training_samples,04_peers/peer_1_epoch_oos,03_hivemind/reached_TBS,03_hivemind/overshot_TBS,03_hivemind/undershot_TBS,03_hivemind/epoch_based_sps
13440.0,,12448.0,26163,174.56489102776055,,90.38,0.0,37.84,174.56489102776055,1681403207.0,2.0,2.0,0,2,737,2,84.17,26080,594,10.0,,0.0,,,,
13536.0,,12544.0,26371,174.57966584498718,,90.39,0.0,36.64,174.57966584498718,1681403208.0,2.0,2.0,0,2,738,2,84.17,26272,595,10.0,,0.0,,,,
13632.0,,12640.0,26578,174.5053868255223,,90.39,0.0,35.47,174.5053868255223,1681403209.0,2.0,2.0,0,2,739,2,84.19,26496,596,10.0,,0.0,,,,
13760.0,,12736.0,26785,174.49689373124755,,90.33,0.0,34.29,174.49689373124755,1681403211.0,2.0,2.0,0,2,741,2,84.18,26688,597,10.0,,0.0,,,,
13856.0,,12832.0,26993,174.51405284026453,,90.34,0.0,33.09,174.51405284026453,1681403212.0,2.0,2.0,0,2,742,2,84.16,26912,598,10.0,,0.0,,,,
13952.0,,12960.0,27200,174.52663218295402,,90.34,0.0,31.9,174.52663218295402,1681403213.0,2.0,2.0,0,2,743,2,84.18,27136,599,10.0,,0.0,,,,
14080.0,,13056.0,27409,174.52403672906144,,90.36,0.0,30.7,174.52403672906144,1681403214.0,2.0,2.0,0,2,744,2,84.17,27328,600,10.0,,0.0,,,,
14176.0,,13152.0,27616,174.59560691830995,,90.38,0.0,29.51,174.59560691830995,1681403215.0,2.0,2.0,0,2,745,2,84.15,27520,601,10.0,,0.0,,,,
14272.0,,13248.0,27823,174.70652908436256,,90.37,0.0,28.3,174.70652908436256,1681403216.0,2.0,2.0,0,2,746,2,84.22,27744,602,10.0,,0.0,,,,
14400.0,,13344.0,28031,174.7808593459004,,90.39,0.0,27.1,174.7808593459004,1681403218.0,2.0,2.0,0,2,748,2,84.31,27936,603,10.0,,0.0,,,,
14496.0,,13440.0,28237,174.73380132365435,,90.42,0.0,25.93,174.73380132365435,1681403219.0,2.0,2.0,0,2,749,2,84.36,28128,604,10.0,,0.0,,,,
14592.0,,13536.0,28444,174.75673217319053,,90.36,0.0,24.74,174.75673217319053,1681403220.0,2.0,2.0,0,2,750,2,84.37,28352,605,9.9,,0.0,,,,
14720.0,,13632.0,28651,174.7583390128405,,90.34,0.0,23.56,174.7583390128405,1681403221.0,2.0,2.0,0,2,751,2,84.42,28576,606,9.42,,0.0,,,,
14816.0,,13760.0,28859,174.77286978721793,,90.35,0.0,22.37,174.77286978721793,1681403222.0,2.0,2.0,0,2,752,2,84.41,28800,607,8.95,,0.0,,,,
14944.0,,13856.0,29066,174.78118321166573,,90.34,0.0,21.18,174.78118321166573,1681403224.0,2.0,2.0,0,2,754,2,84.44,28992,608,8.47,,0.0,,,,
15040.0,,13952.0,29273,174.77400163718485,,90.33,0.0,20.0,174.77400163718485,1681403225.0,2.0,2.0,0,2,755,2,84.45,29184,609,8.0,,0.0,,,,
15136.0,,14048.0,29481,174.7737799503439,,90.31,0.0,18.81,174.7737799503439,1681403226.0,2.0,2.0,0,2,756,2,84.46,29408,610,7.52,,0.0,,,,
15264.0,,14144.0,29689,174.6952478191373,,90.29,0.0,17.63,174.6952478191373,1681403227.0,2.0,2.0,0,2,757,2,84.49,29600,611,7.05,,0.0,,,,
15360.0,,14240.0,29897,174.62890671431586,,90.28,0.0,16.44,174.62890671431586,1681403228.0,2.0,2.0,0,2,758,2,84.41,29792,612,6.58,,0.0,,,,
15456.0,,14336.0,30104,174.60914341414426,,90.28,0.0,15.26,174.60914341414426,1681403230.0,2.0,2.0,0,2,760,2,84.35,30048,613,6.1,,0.0,,,,
15584.0,,14464.0,30311,174.61969887453552,,90.29,0.0,14.07,174.61969887453552,1681403231.0,2.0,2.0,0,2,761,2,84.32,30240,614,5.63,,0.0,,,,
15680.0,,14560.0,30519,174.5670308235081,,90.3,0.0,12.89,174.5670308235081,1681403232.0,2.0,2.0,0,2,762,2,84.32,30432,615,5.15,,0.0,,,,
15776.0,,14656.0,30726,174.53258589634666,,90.28,0.0,11.7,174.53258589634666,1681403233.0,2.0,2.0,0,2,763,2,84.29,30656,616,4.68,,0.0,,,,
15904.0,,14752.0,30933,174.42049431575992,,90.28,0.0,10.52,174.42049431575992,1681403234.0,2.0,2.0,0,2,764,2,84.25,30848,617,4.21,,0.0,,,,
16000.0,,14848.0,31140,174.37064452047537,,90.2,0.0,9.34,174.37064452047537,1681403235.0,2.0,2.0,0,2,765,2,84.22,31040,618,3.73,,0.0,,,,
16096.0,,14944.0,31347,174.35639213992073,,90.17,0.0,8.15,174.35639213992073,1681403237.0,2.0,2.0,0,2,767,2,84.2,31264,619,3.26,,0.0,,,,
16224.0,,15040.0,31555,174.40808943150645,,90.17,0.0,6.96,174.40808943150645,1681403238.0,2.0,2.0,0,2,768,2,84.19,31456,620,2.78,,0.0,,,,
16320.0,,15136.0,31762,174.41260322381027,,90.21,0.0,5.77,174.41260322381027,1681403239.0,2.0,2.0,0,2,769,2,84.2,31680,621,2.31,,0.0,,,,
16416.0,,15264.0,31970,174.3947736694695,,90.21,0.0,4.58,174.3947736694695,1681403240.0,2.0,2.0,0,2,770,2,84.2,31904,622,1.83,,0.0,,,,
16544.0,,15360.0,32177,174.36204575752885,,90.22,0.0,3.39,174.36204575752885,1681403241.0,2.0,2.0,0,2,771,2,84.18,32096,623,1.35,,0.0,,,,
16640.0,,15456.0,32384,174.3697141103523,,90.2,0.0,2.2,174.3697141103523,1681403243.0,2.0,2.0,0,2,773,2,84.16,32320,624,0.88,,0.0,,,,
16768.0,,15552.0,32591,174.26048821240823,,90.2,0.0,1.02,174.26048821240823,1681403244.0,2.0,2.0,0,2,774,2,84.17,32512,625,0.5,,0.0,,,,
16864.0,,15648.0,32797,174.25280959706822,,90.19,0.0,0.0,174.25280959706822,1681403245.0,2.0,2.0,0,2,775,2,84.07,32704,626,0.5,,0.0,,,,
16960.0,,15744.0,33004,174.2302811942334,,90.17,0.0,0.0,174.2302811942334,1681403246.0,2.0,2.0,0,2,776,2,84.08,32800,627,0.5,,0.0,,,,
16992.0,,15808.0,33211,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403247.0,2.0,2.0,0,2,777,2,84.08,32800,628,0.5,,0.0,,,,
16992.0,,15808.0,33418,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403249.0,2.0,2.0,0,2,779,2,84.08,32800,629,0.5,,0.0,,,,
16992.0,,15808.0,33625,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403250.0,2.0,2.0,0,2,780,2,84.08,32800,630,0.5,,0.0,,,,
16992.0,,15808.0,33832,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403251.0,2.0,2.0,0,2,781,2,84.08,32800,631,0.5,,0.0,,,,
16992.0,,15808.0,34038,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403252.0,2.0,2.0,0,2,782,2,84.08,32800,632,0.5,,0.0,,,,
16992.0,,15808.0,34245,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403253.0,2.0,2.0,0,2,783,2,84.08,32800,633,0.5,,0.0,,,,
16992.0,,15808.0,34452,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403254.0,2.0,2.0,0,2,784,2,84.08,32800,634,0.5,,0.0,,,,
16992.0,,15808.0,34658,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403256.0,2.0,2.0,0,2,786,2,84.08,32800,635,0.5,,0.0,,,,
16992.0,,15808.0,34864,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403257.0,2.0,2.0,0,2,787,2,84.08,32800,636,0.5,,0.0,,,,
16992.0,,15808.0,35070,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403258.0,2.0,2.0,0,2,788,2,84.08,32800,637,0.5,,0.0,,,,
16992.0,,15808.0,35276,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403259.0,2.0,2.0,0,2,789,2,84.08,32800,638,0.5,,0.0,,,,
16992.0,,15808.0,35483,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403260.0,2.0,2.0,0,2,790,2,84.08,32800,639,0.5,,0.0,,,,
16992.0,,15808.0,35690,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403262.0,2.0,2.0,0,2,792,2,84.08,32800,640,0.5,,0.0,,,,
16992.0,,15808.0,35897,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403263.0,2.0,2.0,0,2,793,2,84.08,32800,641,0.5,,0.0,,,,
16992.0,,15808.0,36104,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403264.0,2.0,2.0,0,2,794,2,84.08,32800,642,0.5,,0.0,,,,
16992.0,,15808.0,36311,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403265.0,2.0,2.0,0,2,795,2,84.08,32800,643,0.5,,0.0,,,,
16992.0,,15808.0,36517,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403266.0,2.0,2.0,0,2,796,2,84.08,32800,644,0.5,,0.0,,,,
16992.0,,15808.0,36725,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403268.0,2.0,2.0,0,2,798,2,84.08,32800,645,0.5,,0.0,,,,
16992.0,,15808.0,36932,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403269.0,2.0,2.0,0,2,799,2,84.08,32800,646,0.5,,0.0,,,,
16992.0,,15808.0,37138,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403270.0,2.0,2.0,0,2,800,2,84.08,32800,647,0.5,,0.0,,,,
16992.0,,15808.0,37346,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403271.0,2.0,2.0,0,2,801,2,84.08,32800,648,0.5,,0.0,,,,
16992.0,,15808.0,37553,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403272.0,2.0,2.0,0,2,802,2,84.08,32800,649,0.5,,0.0,,,,
16992.0,,15808.0,37760,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403273.0,2.0,2.0,0,2,803,2,84.08,32800,650,0.5,,0.0,,,,
16992.0,,15808.0,37967,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403275.0,2.0,2.0,0,2,805,2,84.08,32800,651,0.5,,0.0,,,,
16992.0,,15808.0,38173,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403276.0,2.0,2.0,0,2,806,2,84.08,32800,652,0.5,,0.0,,,,
16992.0,,15808.0,38379,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403277.0,2.0,2.0,0,2,807,2,84.08,32800,653,0.5,,0.0,,,,
16992.0,,15808.0,38586,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403278.0,2.0,2.0,0,2,808,2,84.08,32800,654,0.5,,0.0,,,,
16992.0,,15808.0,38793,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403279.0,2.0,2.0,0,2,809,2,84.08,32800,655,0.5,,0.0,,,,
16992.0,,15808.0,38999,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403281.0,2.0,2.0,0,2,811,2,84.08,32800,656,0.5,,0.0,,,,
16992.0,,15808.0,39205,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403282.0,2.0,2.0,0,2,812,2,84.08,32800,657,0.5,,0.0,,,,
16992.0,,15808.0,39412,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403283.0,2.0,2.0,0,2,813,2,84.08,32800,658,0.5,,0.0,,,,
16992.0,,15808.0,39619,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403284.0,2.0,2.0,0,2,814,2,84.08,32800,659,0.5,,0.0,,,,
16992.0,,15808.0,39825,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403285.0,2.0,2.0,0,2,815,2,84.08,32800,660,0.5,,0.0,,,,
16992.0,,15808.0,40032,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403286.0,2.0,2.0,0,2,816,2,84.08,32800,661,0.5,,0.0,,,,
16992.0,,15808.0,40238,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403288.0,2.0,2.0,0,2,818,2,84.08,32800,662,0.5,,0.0,,,,
16992.0,,15808.0,40445,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403289.0,2.0,2.0,0,2,819,2,84.08,32800,663,0.5,,0.0,,,,
16992.0,,15808.0,40652,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403290.0,2.0,2.0,0,2,820,2,84.08,32800,664,0.5,,0.0,,,,
16992.0,,15808.0,40858,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403291.0,2.0,2.0,0,2,821,2,84.08,32800,665,0.5,,0.0,,,,
16992.0,,15808.0,41065,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403292.0,2.0,2.0,0,2,822,2,84.08,32800,666,0.5,,0.0,,,,
16992.0,,15808.0,41274,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403294.0,2.0,2.0,0,2,824,2,84.08,32800,667,0.5,,0.0,,,,
16992.0,,15808.0,41480,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403295.0,2.0,2.0,0,2,825,2,84.08,32800,668,0.5,,0.0,,,,
16992.0,,15808.0,41687,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403296.0,2.0,2.0,0,2,826,2,84.08,32800,669,0.5,,0.0,,,,
16992.0,,15808.0,41894,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403297.0,2.0,2.0,0,2,827,2,84.08,32800,670,0.5,,0.0,,,,
16992.0,,15808.0,42100,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403298.0,2.0,2.0,0,2,828,2,84.08,32800,671,0.5,,0.0,,,,
16992.0,,15808.0,42306,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403300.0,2.0,2.0,0,2,830,2,84.08,32800,672,0.5,,0.0,,,,
16992.0,,15808.0,42512,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403301.0,2.0,2.0,0,2,831,2,84.08,32800,673,0.5,,0.0,,,,
16992.0,,15808.0,42719,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403302.0,2.0,2.0,0,2,832,2,84.08,32800,674,0.5,,0.0,,,,
16992.0,,15808.0,42926,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403303.0,2.0,2.0,0,2,833,2,84.08,32800,675,0.5,,0.0,,,,
16992.0,,15808.0,43133,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403304.0,2.0,2.0,0,2,834,2,84.08,32800,676,0.5,,0.0,,,,
16992.0,,15808.0,43340,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403305.0,2.0,2.0,0,2,835,2,84.08,32800,677,0.5,,0.0,,,,
16992.0,,15808.0,43546,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403307.0,2.0,2.0,0,2,837,2,84.08,32800,678,0.5,,0.0,,,,
16992.0,,15808.0,43752,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403308.0,2.0,2.0,0,2,838,2,84.08,32800,679,0.5,,0.0,,,,
16992.0,,15808.0,43958,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403309.0,2.0,2.0,0,2,839,2,84.08,32800,680,0.5,,0.0,,,,
16992.0,,15808.0,44165,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403310.0,2.0,2.0,0,2,840,2,84.08,32800,681,0.5,,0.0,,,,
16992.0,,15808.0,44372,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403311.0,2.0,2.0,0,2,841,2,84.08,32800,682,0.5,,0.0,,,,
16992.0,,15808.0,44579,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403313.0,2.0,2.0,0,2,843,2,84.08,32800,683,0.5,,0.0,,,,
16992.0,,15808.0,44786,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403314.0,2.0,2.0,0,2,844,2,84.08,32800,684,0.5,,0.0,,,,
16992.0,,15808.0,44994,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403315.0,2.0,2.0,0,2,845,2,84.08,32800,685,0.5,,0.0,,,,
16992.0,,15808.0,45200,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403316.0,2.0,2.0,0,2,846,2,84.08,32800,686,0.5,,0.0,,,,
16992.0,,15808.0,45406,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403317.0,2.0,2.0,0,2,847,2,84.08,32800,687,0.5,,0.0,,,,
16992.0,,15808.0,45612,174.2302811942334,,90.15,0.0,0.0,174.2302811942334,1681403319.0,2.0,2.0,0,2,849,2,84.08,32800,688,0.5,,0.0,,,,
16992.0,,15808.0,219,174.2302811942334,,90.15,0.0,186.82,174.2302811942334,1681403320.0,2.0,2.0,0,3,850,2,84.08,0,689,10.0,,0.0,,,,
0.0,262.3117239959538,0.0,425,174.2302811942334,98400.0,90.15,0.0,185.63,174.2302811942334,1681403321.0,3.0,3.0,0,3,851,2,84.08,0,690,10.0,32800.0,0.0,0.0,3.0,0.0,125.04206636416276
0.0,,0.0,631,174.2302811942334,,90.15,0.0,184.45,174.2302811942334,1681403322.0,3.0,3.0,0,3,852,2,84.08,0,691,10.0,,0.0,,,,
0.0,,0.0,838,174.2302811942334,,90.15,0.0,183.26,174.2302811942334,1681403323.0,3.0,3.0,0,3,853,2,84.08,0,692,10.0,,0.0,,,,
0.0,,0.0,602,90.14657183447629,,90.15,0.0,356.82,90.14657183447629,1681403325.0,3.0,3.0,0,3,855,1,84.08,0,693,10.0,,0.0,,,,
0.0,,,694,90.14657183447629,,90.15,0.0,355.8,90.14657183447629,1681403326.0,,3.0,0,3,856,1,,0,694,10.0,,,,,,
0.0,,,785,90.14657183447629,,90.15,0.0,354.79,90.14657183447629,1681403327.0,,3.0,0,3,857,1,,0,695,10.0,,,,,,
0.0,,,877,90.14657183447629,,90.15,0.0,353.77,90.14657183447629,1681403328.0,,3.0,0,3,858,1,,0,696,10.0,,,,,,
0.0,,,969,90.14657183447629,,90.15,0.0,352.75,90.14657183447629,1681403329.0,,3.0,0,3,859,1,,0,697,10.0,,,,,,
0.0,,,1061,90.14657183447629,,90.15,0.0,351.73,90.14657183447629,1681403330.0,,3.0,0,3,860,1,,0,698,10.0,,,,,,
0.0,,,1153,90.14657183447629,,90.15,0.0,350.71,90.14657183447629,1681403331.0,,3.0,0,3,861,1,,0,699,10.0,,,,,,
0.0,,,1244,90.14657183447629,,90.15,0.0,349.69,90.14657183447629,1681403332.0,,3.0,0,3,862,1,,0,700,10.0,,,,,,
0.0,,,1336,90.14657183447629,,90.15,0.0,348.67,90.14657183447629,1681403333.0,,3.0,0,3,863,1,,0,701,10.0,,,,,,
0.0,,,1428,90.14657183447629,,90.15,0.0,347.66,90.14657183447629,1681403334.0,,3.0,0,3,864,1,,0,702,10.0,,,,,,
0.0,,,1519,90.14657183447629,,90.15,0.0,346.64,90.14657183447629,1681403335.0,,3.0,0,3,865,1,,0,703,10.0,,,,,,
0.0,,,1611,90.14657183447629,,90.15,0.0,345.63,90.14657183447629,1681403336.0,,3.0,0,3,866,1,,0,704,10.0,,,,,,
0.0,,,1702,90.14657183447629,,90.15,0.0,344.61,90.14657183447629,1681403337.0,,3.0,0,3,867,1,,0,705,10.0,,,,,,
0.0,,,1794,90.14657183447629,,90.15,0.0,343.6,90.14657183447629,1681403338.0,,3.0,0,3,868,1,,0,706,10.0,,,,,,
0.0,,,1885,90.14657183447629,,90.15,0.0,342.58,90.14657183447629,1681403339.0,,3.0,0,3,869,1,,0,707,10.0,,,,,,
0.0,,,1977,90.14657183447629,,90.15,0.0,341.56,90.14657183447629,1681403340.0,,3.0,0,3,870,1,,0,708,10.0,,,,,,
0.0,,,2069,90.14657183447629,,90.15,0.0,340.54,90.14657183447629,1681403341.0,,3.0,0,3,871,1,,0,709,10.0,,,,,,
0.0,,,2161,90.14657183447629,,90.15,0.0,339.53,90.14657183447629,1681403342.0,,3.0,0,3,872,1,,0,710,10.0,,,,,,
0.0,,,2252,90.14657183447629,,90.15,0.0,338.51,90.14657183447629,1681403343.0,,3.0,0,3,873,1,,0,711,10.0,,,,,,
0.0,,,2344,90.14657183447629,,90.15,0.0,337.49,90.14657183447629,1681403344.0,,3.0,0,3,874,1,,0,712,10.0,,,,,,
0.0,,,2436,90.14657183447629,,90.15,0.0,336.48,90.14657183447629,1681403345.0,,3.0,0,3,875,1,,0,713,10.0,,,,,,
0.0,,,2528,90.14657183447629,,90.15,0.0,335.46,90.14657183447629,1681403346.0,,3.0,0,3,876,1,,0,714,10.0,,,,,,
0.0,,,2619,90.14657183447629,,90.15,0.0,334.44,90.14657183447629,1681403347.0,,3.0,0,3,877,1,,0,715,10.0,,,,,,
0.0,,,2711,90.14657183447629,,90.15,0.0,333.43,90.14657183447629,1681403348.0,,3.0,0,3,878,1,,0,716,10.0,,,,,,
0.0,,,2802,90.14657183447629,,90.15,0.0,332.41,90.14657183447629,1681403349.0,,3.0,0,3,879,1,,0,717,10.0,,,,,,
0.0,,,2894,90.14657183447629,,90.15,0.0,331.39,90.14657183447629,1681403350.0,,3.0,0,3,880,1,,0,718,10.0,,,,,,
0.0,,,2986,90.14657183447629,,90.15,0.0,330.38,90.14657183447629,1681403351.0,,3.0,0,3,881,1,,0,719,10.0,,,,,,
0.0,,,3077,90.14657183447629,,90.15,0.0,329.36,90.14657183447629,1681403352.0,,3.0,0,3,882,1,,0,720,10.0,,,,,,
0.0,,,3169,90.14657183447629,,90.15,0.0,328.34,90.14657183447629,1681403353.0,,3.0,0,3,883,1,,0,721,10.0,,,,,,
0.0,,,3260,90.14657183447629,,90.15,0.0,327.33,90.14657183447629,1681403354.0,,3.0,0,3,884,1,,0,722,10.0,,,,,,
0.0,,,3352,90.14657183447629,,90.15,0.0,326.31,90.14657183447629,1681403355.0,,3.0,0,3,885,1,,0,723,10.0,,,,,,
0.0,,,3444,90.14657183447629,,90.15,0.0,325.3,90.14657183447629,1681403356.0,,3.0,0,3,886,1,,0,724,10.0,,,,,,
0.0,,,3535,90.14657183447629,,90.15,0.0,324.28,90.14657183447629,1681403357.0,,3.0,0,3,887,1,,0,725,10.0,,,,,,
0.0,,,3627,90.14657183447629,,90.15,0.0,323.26,90.14657183447629,1681403358.0,,3.0,0,3,888,1,,0,726,10.0,,,,,,
0.0,,,3719,90.14657183447629,,90.15,0.0,322.24,90.14657183447629,1681403360.0,,3.0,0,3,890,1,,0,727,10.0,,,,,,
0.0,,,3811,90.14657183447629,,90.15,0.0,321.22,90.14657183447629,1681403361.0,,3.0,0,3,891,1,,0,728,10.0,,,,,,
0.0,,,3902,90.14657183447629,,90.15,0.0,320.21,90.14657183447629,1681403362.0,,3.0,0,3,892,1,,0,729,10.0,,,,,,
0.0,,,3994,90.14657183447629,,90.15,0.0,319.19,90.14657183447629,1681403363.0,,3.0,0,3,893,1,,0,730,10.0,,,,,,
0.0,,,4086,90.14657183447629,,90.15,0.0,318.17,90.14657183447629,1681403364.0,,3.0,0,3,894,1,,0,731,10.0,,,,,,
0.0,,,4177,90.14657183447629,,90.15,0.0,317.16,90.14657183447629,1681403365.0,,3.0,0,3,895,1,,0,732,10.0,,,,,,
0.0,,,4269,90.14657183447629,,90.15,0.0,316.14,90.14657183447629,1681403366.0,,3.0,0,3,896,1,,0,733,10.0,,,,,,
0.0,,,4361,90.14657183447629,,90.15,0.0,315.12,90.14657183447629,1681403367.0,,3.0,0,3,897,1,,0,734,10.0,,,,,,
0.0,,,4452,90.14657183447629,,90.15,0.0,314.11,90.14657183447629,1681403368.0,,3.0,0,3,898,1,,0,735,10.0,,,,,,
0.0,,,4544,90.14657183447629,,90.15,0.0,313.09,90.14657183447629,1681403369.0,,3.0,0,3,899,1,,0,736,10.0,,,,,,
0.0,,,4635,90.14657183447629,,90.15,0.0,312.08,90.14657183447629,1681403370.0,,3.0,0,3,900,1,,0,737,10.0,,,,,,
0.0,,,4727,90.14657183447629,,90.15,0.0,311.06,90.14657183447629,1681403371.0,,3.0,0,3,901,1,,0,738,10.0,,,,,,
0.0,,,4819,90.14657183447629,,90.15,0.0,310.04,90.14657183447629,1681403372.0,,3.0,0,3,902,1,,0,739,10.0,,,,,,
0.0,,,4910,90.14657183447629,,90.15,0.0,309.03,90.14657183447629,1681403373.0,,3.0,0,3,903,1,,0,740,10.0,,,,,,
0.0,,,5002,90.14657183447629,,90.15,0.0,308.01,90.14657183447629,1681403374.0,,3.0,0,3,904,1,,0,741,10.0,,,,,,
0.0,,,5094,90.14657183447629,,90.15,0.0,306.99,90.14657183447629,1681403375.0,,3.0,0,3,905,1,,0,742,10.0,,,,,,
0.0,,,5185,90.14657183447629,,90.15,0.0,305.98,90.14657183447629,1681403376.0,,3.0,0,3,906,1,,0,743,10.0,,,,,,
0.0,,,5277,90.14657183447629,,90.15,0.0,304.96,90.14657183447629,1681403377.0,,3.0,0,3,907,1,,0,744,10.0,,,,,,
0.0,,,5368,90.14657183447629,,90.15,0.0,303.94,90.14657183447629,1681403378.0,,3.0,0,3,908,1,,0,745,10.0,,,,,,
0.0,,,5460,90.14657183447629,,90.15,0.0,302.93,90.14657183447629,1681403379.0,,3.0,0,3,909,1,,0,746,10.0,,,,,,
0.0,,,5552,90.14657183447629,,90.15,0.0,301.91,90.14657183447629,1681403380.0,,3.0,0,3,910,1,,0,747,10.0,,,,,,
0.0,,,5644,90.14657183447629,,90.15,0.0,300.89,90.14657183447629,1681403381.0,,3.0,0,3,911,1,,0,748,10.0,,,,,,
0.0,,,5735,90.14657183447629,,90.15,0.0,299.88,90.14657183447629,1681403382.0,,3.0,0,3,912,1,,0,749,10.0,,,,,,
0.0,,,5827,90.14657183447629,,90.15,0.0,298.86,90.14657183447629,1681403383.0,,3.0,0,3,913,1,,0,750,10.0,,,,,,
