cpu/load/avg_sys_load_five_min_percent,disk/counter/disk_write_sys_count,_runtime,cpu/interrupts/interrupts_count,01_general/step_based_sps,disk/time/disk_read_time_sys_s,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,process/memory/data_resident_set_proc_MB,01_general/locally_processed_samples,disk/time/disk_write_time_sys_s,process/voluntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,02_timing/loss_calc_time_s,01_general/dataset_iteration_count,memory/total_memory_sys_MB,01_general/step,memory/used_memory_sys_MB,02_timing/step_time_s,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/forward_time_s,process/memory/lib_memory_proc_MB,_timestamp,cpu/logical_core_count,process/involuntary_proc_ctx_switches,memory/used_memory_sys_percent,disk/time/disk_busy_time_sys_s,process/memory/shared_memory_proc_MB,02_timing/backward_time_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_read_sys_count,_step,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/opt_step_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,01_general/minibatch_loss,memory/available_memory_sys_MB,process/memory/resident_set_size_proc_MB,02_timing/dataload_cuda_move_time_s,01_general/lr
21.875,1643.0,87,187663.0,,0.0030000000000001137,2.654208,13.5,79803.0,31.374999999999996,0.0,0.0,0.0,,71.70600000000013,7722.0,26008.252416,,0.0008050600001752173,,,,4039.02464,,0.10212177849677001,0.14301157099998818,3600.83456,1696164893.0,,183.0,14.4,2.984000000000009,973.029376,0.036851053999953365,109930.0,3.0,227,0.0031593925222534592,2.423000069029513e-06,0.0010531308417195896,,27011.366912,3704.123392,0.0026162839999415155,
,,87,,21.877427223637664,,,,,,,,,1128.0,,,,0.18238731899987215,,2.0,,14.0,,0.36567371099999946,,,,1696164893.0,,,,,,,,,228,,,,2.010695695877075,,,,0.0001
,,87,,43.49135507659573,,,,,,,,,1136.0,,,,0.002919065000014598,0.0007664210002076288,2.0,,15.0,,0.18394460199988316,,0.14129290799996852,,1696164893.0,,,,,,0.03648181999983535,,,229,,2.888999915739987e-06,,1.968237042427063,,,0.002481498999941323,0.0001
21.875,1646.0,88,189798.0,,0.0030000000000001137,2.654208,13.5,80565.0,31.374999999999996,0.0,0.0,0.0,,71.70800000000008,7742.0,26008.252416,,0.0007625240000379563,,,,4035.592192,,0.01225664466721903,0.14076627400004327,3600.83456,1696164894.0,,186.0,14.4,3.0,973.094912,,111173.0,3.0,230,0.0031599162032957553,,0.0015799580994720777,,27014.59456,3704.188928,0.002430564999940543,
,,88,,21.920974268508676,,,,,,,,,1144.0,,,,0.18534853599999224,,2.0,,16.0,,0.36494728299976487,,,,1696164894.0,,,,,,0.035636346999808666,,,231,,3.0369999421964167e-06,,1.901258111000061,,,,0.0001
,,88,,44.75286828412707,,,,,,,,,1152.0,,,,0.0027273309999600315,0.000752954999825306,2.0,,17.0,,0.1787594919996991,,0.14225510699998267,,1696164894.0,,,,,,0.030560597999965466,,,232,,3.499000058582169e-06,,2.4228017330169678,,,0.0024600019999070355,0.0001
21.875,1649.0,89,192069.0,,0.0030000000000001137,2.654208,13.5,81389.0,31.374999999999996,0.0,0.0,0.0,,71.71000000000004,7777.0,26008.24832,,,,,,4032.888832,,0.012245404030506519,,3600.83456,1696164895.0,,190.0,14.4,3.0120000000000005,973.094912,,112576.0,3.0,233,0.0031570182266432855,,0.000526169704924402,,27017.29792,3704.188928,0.0026624710001215135,
,,89,,21.148328544736263,,,,,,,,,1160.0,,,,0.20208659200011425,0.0008830849999412749,2.0,,18.0,,0.37828048600044895,,0.14502425100022265,,1696164895.0,,,,,,0.027620673999990686,,,234,,3.4130000585719245e-06,,2.2013490200042725,,,,0.0001
,,90,,44.72628289190271,,,,,,,,,1168.0,,,,0.0028465100001540122,0.0008875429998624895,2.0,,19.0,,0.17886574700014535,,0.14384763100019882,,1696164896.0,,,,,,0.028786017000129505,,,235,,3.730999878825969e-06,,2.2100348472595215,,,0.0024943149999216985,0.0001
22.125,1652.0,90,194335.0,,0.0030000000000001137,2.654208,13.625000000000002,82281.0,31.874999999999996,0.0,0.0,0.0,,71.71300000000019,7818.0,26008.252416,,,,,,4032.79872,,0.012254214243427208,,3600.83456,1696164896.0,,193.0,14.4,3.024000000000001,973.094912,,113989.0,3.0,236,0.26447083474801647,,0.02020828429862266,,27017.601024,3704.188928,0.002582313999937469,
,,90,,21.75631058920835,,,,,,,,,1176.0,,,,0.18680003600002237,0.0008903929999632965,2.0,,20.0,,0.36770940400015206,,0.1404349590000038,,1696164896.0,,,,,,0.03699827200011896,,,237,,3.4300001061637886e-06,,2.0294530391693115,,,,0.0001
,,91,,44.14766276259852,,,,,,,,,1184.0,,,,0.002781084000162082,0.0008494039998367953,2.0,,21.0,,0.18121004599993285,,0.14327116100002968,,1696164897.0,,,,,,0.031677659000024505,,,238,,3.612000000430271e-06,,2.2809572219848633,,,0.002627125999879354,0.0001
22.125,1657.0,91,196525.0,,0.0030000000000001137,2.654208,13.625000000000002,83013.0,31.874999999999996,0.0,0.0,0.0,,71.7170000000001,7837.0,26008.252416,,,,,,4087.844864,,0.048994828412534754,,3600.83456,1696164897.0,,196.0,14.5,3.0400000000000063,973.094912,,115285.0,3.0,239,0.003157869800054985,,0.001052623264026619,,26970.304512,3704.188928,0.0028135580000707705,
,,91,,22.099792563581076,,,,,,,,,1192.0,,,,0.18124567800009572,0.0008219620001455041,2.0,,22.0,,0.36199434800050767,,0.14059124899995368,,1696164897.0,,,,,,0.03651942000010422,,,240,,2.4810001377773006e-06,,2.2796852588653564,,,,0.0001
,,92,,43.63377781935922,,,,,,,,,1200.0,,,,0.0030742730000383744,0.0008515150000221183,2.0,,23.0,,0.18334419799998614,,0.14095194499986974,,1696164898.0,,,,,,0.03590135500007818,,,241,,4.011999862996163e-06,,1.8908085823059082,,,0.0025610980001147254,0.0001
22.125,1670.0,92,198864.0,,0.0030000000000001137,2.654208,13.625000000000002,83965.0,31.874999999999996,0.0,0.0,0.0,,71.73100000000022,7858.0,26008.252416,,,,,,4087.291904,,0.05718823675213936,,3600.83456,1696164898.0,,198.0,14.5,3.0600000000000023,973.094912,,116638.0,3.0,242,0.020025456786546967,,0.05429212487339207,,26970.656768,3704.188928,0.0025022579998221772,
,,92,,20.325560446925834,,,,,,,,,1208.0,,,,0.21965832199998658,0.000784946999829117,2.0,,24.0,,0.39359308299958684,,0.1428450900000371,,1696164898.0,,,,,,0.027799948999927437,,,243,,2.516999984436552e-06,,2.19014573097229,,,,0.0001
,,93,,44.274052800632944,,,,,,,,,1216.0,,,,0.0032001029999264574,0.0008287329999348003,2.0,,25.0,,0.18069274200001928,,0.1427553450000687,,1696164899.0,,,,,,0.03131758299991816,,,244,,2.874000074370997e-06,,2.1731908321380615,,,0.0025881040000967914,0.0001
22.125,1673.0,93,200979.0,,0.0030000000000001137,2.654208,13.625000000000002,84705.0,31.874999999999996,0.0,0.0,0.0,,71.73400000000038,7888.0,26015.944704,,,,,,4041.408512,,0.012236458311696521,,3600.83456,1696164899.0,,199.0,14.4,3.0720000000000027,973.094912,,117718.0,3.0,245,0.004046953660411817,,0.0032104770180496033,,27016.454144,3704.188928,0.0024708220000775327,
,,93,,22.174411173531226,,,,,,,,,1224.0,,,,0.18308342900013486,0.0007540699998571654,2.0,,26.0,,0.36077620900027796,,0.13929821500005346,,1696164899.0,,,,,,0.035167055000101755,,,246,,2.618000053189462e-06,,1.9950929880142212,,,,0.0001
,,94,,43.422860379631786,,,,,,,,,1232.0,,,,0.00220051299993429,0.0007522139999309729,2.0,,27.0,,0.18423475399958988,,0.14112467199993262,,1696164900.0,,,,,,0.037417420999872775,,,247,,2.61299987869279e-06,,2.0927622318267822,,,0.002737321000040538,0.0001
22.125,1677.0,94,203290.0,,0.0030000000000001137,2.654208,13.625000000000002,85433.0,31.874999999999996,0.0,0.0,0.0,,71.73800000000028,7918.0,26008.252416,,,,,,4082.782208,,0.09393780839760707,,3600.83456,1696164900.0,,201.0,14.5,3.088000000000008,973.094912,,118858.0,3.0,248,0.0015794570365775377,,0.001052971358681925,,26967.617536,3704.188928,,
,,94,,22.635674128021243,,,,,,,,,1240.0,,,,0.17652518399995643,0.0007650649999959569,2.0,,28.0,,0.3534244199997829,,0.14244719099997383,,1696164900.0,,,,,,0.0311012770000616,,,249,,2.63599986283225e-06,,2.1790976524353027,,,0.002583066999932271,0.0001
,,95,,43.24468574571838,,,,,,,,,1248.0,,,,0.0029685439999411756,0.0008012050000161253,2.0,,29.0,,0.18499382899994998,,0.14352802400003384,,1696164901.0,,,,,,0.035176788999933706,,,250,,3.11000007968687e-06,,2.0293822288513184,,,0.0025161569999454514,0.0001
22.375,1680.0,95,205642.0,,0.0030000000000001137,2.654208,13.750000000000002,86275.0,32.25,0.0,0.0,0.0,,71.74000000000024,7937.0,26008.252416,,,,,,4093.874176,,0.012254234638656557,,3600.83456,1696164901.0,,202.0,14.6,3.103999999999999,973.094912,,120184.0,3.0,251,0.0035901078043293426,,0.002353515114760576,,26956.517376,3704.188928,,
,,95,,22.319417208335707,,,,,,,,,1256.0,,,,0.17790959699982523,0.0007621190000008937,2.0,,30.0,,0.3584322979997978,,0.13926052500005426,,1696164901.0,,,,,,0.03799740699992071,,,252,,3.584999831218738e-06,,2.108614921569824,,,0.0024990650001655013,0.0001
,,96,,25.922967995253135,,,,,,,,,1264.0,,,,0.0032799000000522938,0.0007627410000168311,2.0,,31.0,,0.30860663800012844,,0.14069831300002988,,1696164902.0,,,,,,0.035237036999888005,,,253,,0.12605567500008874,,1.9788810014724731,,,0.0025729720000526868,0.0001
22.375,1685.0,96,208494.0,,0.0030000000000001137,2.654208,13.750000000000002,88201.0,32.25,0.0,0.0,0.0,,71.74400000000014,7962.0,26008.252416,,,,,,4115.922944,,0.06941394281685162,,3600.83456,1696164902.0,,206.0,14.6,3.1200000000000045,976.543744,,121882.0,3.0,254,0.004051273317044506,,0.0024004591901097866,,26934.685696,3707.63776,,
,,96,,21.465906370374757,,,,,,,,,1272.0,,,,0.19476717900010954,0.0009459140001126798,2.0,,32.0,,0.37268400700008897,,0.14523603800012097,,1696164902.0,,,,,,0.02932412499990278,,,255,,3.5289999686938245e-06,,2.034108877182007,,,0.0024072219998743094,0.0001
,,97,,44.174499721108695,,,,,,,,,1280.0,,,,0.0027224960001603904,0.000831961000130832,2.0,,33.0,,0.18109995700024228,,0.14335828799994488,,1696164903.0,,,,,,0.03162834399995518,,,256,,4.075999868291547e-06,,2.099621057510376,,,0.002554792000182715,0.0001
22.375,1692.0,97,211859.0,,0.0030000000000001137,2.654208,13.750000000000002,89969.0,32.25,0.0,0.0,0.0,,71.74900000000025,7987.0,26008.252416,,,,,,4089.42592,,0.07758086063451979,,3600.83456,1696164903.0,,208.0,14.6,3.13600000000001,973.094912,,124296.0,3.0,257,0.0035887528048384686,,0.0015391762054281677,,26960.973824,3704.188928,,
,,97,,19.321302724514815,,,,,,,,,1288.0,,,,0.22851050899998882,0.0010191250000843866,2.0,,34.0,,0.4140507560005062,,0.14164880900011667,,1696164903.0,,,,,,0.040028403000178514,,,258,,2.240000185338431e-06,,2.026845693588257,,,0.002841669999952501,0.0001
,,98,,43.79920837641205,,,,,,,,,1296.0,,,,0.002970166000068275,0.0008495329998368106,2.0,,35.0,,0.1826517029999195,,0.14096925600006216,,1696164904.0,,,,,,0.035318469999992885,,,259,,2.1099999685247894e-06,,1.875750184059143,,,0.002542167999990852,0.0001
22.375,1711.0,98,214769.0,,0.0030000000000001137,2.654208,13.750000000000002,91812.0,32.25,0.0,0.0,0.0,,71.76200000000017,8010.0,26008.252416,,,,,,4065.476608,,0.27359243086600255,,3600.83456,1696164904.0,,212.0,14.5,3.1680000000000064,973.094912,,126152.0,3.0,260,0.055509658314660135,,0.13741830643069136,,26984.61184,3704.188928,,
,,98,,21.62929803487789,,,,,,,,,1304.0,,,,0.19666689499990753,0.0007622959999480372,2.0,,36.0,,0.36986868399981176,,0.14076806499997474,,1696164904.0,,,,,,0.02924164700016263,,,261,,3.2699999792384915e-06,,1.9851040840148926,,,0.002426510999839593,0.0001
22.375,1713.0,99,217130.0,,0.0030000000000001137,2.654208,13.750000000000002,92537.0,32.25,0.0,0.0,0.0,,71.76300000000037,8031.0,26008.252416,,0.0008239680000770022,,,,4061.417472,,0.008169584939317957,0.14150654000013674,3600.83456,1696164905.0,,215.0,14.5,3.176000000000002,973.094912,0.029264532999832227,127493.0,3.0,262,0.003159331675312535,2.3490001694881357e-06,0.0010531105594059297,,26988.969984,3704.188928,0.002497786000049018,
,,99,,45.21846984345707,,,,,,,,,1312.0,,,,0.002823680999881617,,2.0,,37.0,,0.1769188570001461,,,,1696164905.0,,,,,,,,,263,,,,2.0417239665985107,,,,0.0001
,,99,,21.52946694946962,,,,,,,,,1320.0,,,,0.19713922400001138,0.0010352290000810171,2.0,,38.0,,0.37158374700015884,,0.1399329169998964,,1696164905.0,,,,,,0.030938054999978704,,,264,,3.4260001484653912e-06,,1.9636720418930054,,,0.0025348960000428633,0.0001
22.625,1716.0,100,219463.0,,0.0030000000000001137,2.654208,13.875000000000002,93287.0,32.75,0.0,0.0,0.0,,71.76600000000008,8055.0,26008.252416,,0.0007637300000169489,,,,4055.18336,,0.012265853463005868,0.14191761300003236,3600.83456,1696164906.0,,218.0,14.5,3.1920000000000073,973.094912,0.03637620500012417,128788.0,3.0,265,0.2805734123868957,3.000000106112566e-06,0.021744738916144833,,26995.22048,3704.188928,0.002573281999957544,
,,100,,43.24062496492888,,,,,,,,,1328.0,,,,0.003377371999931711,,2.0,,39.0,,0.18501120200016885,,,,1696164906.0,,,,,,,,,266,,,,2.02201771736145,,,,0.0001
,,101,,19.844710378566482,,,,,,,,,1336.0,,,,0.22752608899986626,0.0007466130000466364,2.0,,40.0,,0.4031300959998134,,0.1413517179998962,,1696164907.0,,,,,,0.030984085999989475,,,267,,2.9600000743812416e-06,,1.9962999820709229,,,0.0025186299999404582,0.0001
22.625,1727.0,101,221776.0,,0.0030000000000001137,2.654208,13.875000000000002,94009.0,32.75,0.0,0.0,0.0,,71.77800000000025,8080.0,26008.252416,,0.0007903940002051968,,,,3999.535104,,0.04901390858853058,0.14279521799994654,3600.83456,1696164907.0,,218.0,14.3,3.2080000000000126,973.094912,0.03142563300002621,129997.0,3.0,268,0.003685616173196418,2.320000021427404e-06,0.0018667406598774628,,27050.94656,3704.188928,0.0025654440000835166,
,,101,,44.26745406360389,,,,,,,,,1344.0,,,,0.003140668000014557,,2.0,,41.0,,0.18071967700029745,,,,1696164907.0,,,,,,,,,269,,,,1.762722373008728,,,,0.0001
,,102,,20.62449363162864,,,,,,,,,1352.0,,,,0.21260994699991898,0.0007920289999674424,2.0,,42.0,,0.38788831099986965,,0.1411752989999968,,1696164908.0,,,,,,0.030735419999928126,,,270,,2.7290000161883654e-06,,1.9500908851623535,,,0.002572887000042101,0.0001
22.625,1730.0,102,223810.0,,0.0030000000000001137,2.654208,13.875000000000002,94668.0,32.75,0.0,0.0,0.0,,71.7800000000002,8105.0,26008.24832,,0.0008117830000173853,,,,3990.921216,,0.012251429475436745,0.1423404979998395,3600.83456,1696164908.0,,220.0,14.3,3.2240000000000038,973.070336,0.027079767000032007,130884.0,3.0,271,0.003158571661664373,3.2419998206023593e-06,0.0010528572215229759,,27059.257344,3704.164352,0.0025930159999916214,
,,102,,45.70911483807851,,,,,,,,,1360.0,,,,0.0021914910000759846,,2.0,,43.0,,0.1750197969997771,,,,1696164908.0,,,,,,,,,272,,,,1.8906233310699463,,,,0.0001
,,103,,19.223357009290137,,,,,,,,,1368.0,,,,0.23597911299998486,0.0011166599999796745,2.0,,44.0,,0.416160403000049,,0.14594108999995115,,1696164909.0,,,,,,0.030539078000174413,,,273,,3.3999999686784577e-06,,1.8994466066360474,,,0.0025810619999901974,0.0001
22.625,1735.0,103,225774.0,,0.0030000000000001137,2.654208,13.875000000000002,95360.0,32.75,0.0,0.0,0.0,,71.78500000000031,8126.0,26008.252416,,0.0011021679999885237,,,,3982.290944,,0.06539337357587881,0.14240426900005332,3600.83456,1696164909.0,,224.0,14.2,3.2480000000000047,973.094912,0.03148539799985883,131776.0,3.0,274,0.003161105460928294,2.5239999104087474e-06,0.0005268509106415598,,27067.977728,3704.188928,0.002566307000051893,
,,103,,44.35883337468142,,,,,,,,,1376.0,,,,0.0027867280000464234,,2.0,,45.0,,0.1803473939999094,,,,1696164909.0,,,,,,,,,275,,,,1.8239630460739136,,,,0.0001
,,104,,22.61463411744685,,,,,,,,,1384.0,,,,0.18222914700004367,0.0008890199999314063,2.0,,46.0,,0.35375323599987496,,0.13862375600001542,,1696164910.0,,,,,,0.029524690000016562,,,276,,5.8159998843621e-06,,1.9484699964523315,,,0.0024808069999835425,0.0001
22.625,1741.0,104,227682.0,,0.0030000000000001137,2.654208,13.875000000000002,96073.0,32.75,0.0,0.0,0.0,,71.79000000000042,8148.0,26008.24832,,0.0008727429999453307,,,,4030.042112,,0.04077594795096346,0.14256463100014116,3600.83456,1696164910.0,,227.0,14.4,3.26400000000001,973.070336,0.028318873999978678,132755.0,3.0,277,0.003153764724313939,3.665999884105986e-06,0.0015768823599854051,,27028.054016,3704.164352,0.002553113999965717,
,,104,,45.283783651217725,,,,,,,,,1392.0,,,,0.0023506550001002324,,2.0,,47.0,,0.17666368300001523,,,,1696164910.0,,,,,,,,,278,,,,2.0156331062316895,,,,0.0001
,,105,,19.81947225591366,,,,,,,,,1400.0,,,,0.22543880400007765,0.0008042279998790036,2.0,,48.0,,0.40364344199997504,,0.13869536699985474,,1696164911.0,,,,,,0.036349008000115646,,,279,,2.443000084895175e-06,,2.0832881927490234,,,0.0023535919999631005,0.0001
22.625,1744.0,105,229759.0,,0.0030000000000001137,2.654208,13.875000000000002,96850.0,32.125,0.0,0.0,0.0,,71.79300000000012,8173.0,26008.252416,,,,,,3970.822144,,0.012248899230902707,,3600.83456,1696164911.0,,228.0,14.2,3.2760000000000105,973.070336,,134011.0,3.0,280,0.0031579193329954354,,0.0010526397786331304,,27079.348224,3704.164352,0.0025419559999591,
,,105,,44.01071275767032,,,,,,,,,1408.0,,,,0.0027464570000574895,0.0007801379999818892,2.0,,49.0,,0.1817739249997885,,0.14014773099984268,,1696164911.0,,,,,,0.03555455800005802,,,281,,3.0849998893245356e-06,,2.053730010986328,,,,0.0001
,,106,,23.704490201126,,,,,,,,,1416.0,,,,0.16231459699997686,0.0007818809999662335,2.0,,50.0,,0.3374888020000526,,0.14086642799998117,,1696164912.0,,,,,,0.03101198299987118,,,282,,2.890000132538262e-06,,1.9852867126464844,,,0.0025110230001246236,0.0001
22.625,1747.0,106,231884.0,,0.0030000000000001137,2.654208,13.875000000000002,97592.0,32.125,0.0,0.0,0.0,,71.79500000000007,8193.0,26008.252416,,,,,,4020.08064,,0.01226351568013888,,3600.83456,1696164912.0,,228.0,14.3,3.2920000000000016,973.094912,,134919.0,3.0,283,0.00316168763631417,,0.0005269479398702651,,27030.306816,3704.188928,0.0025195139999141247,
,,106,,44.44524174272778,,,,,,,,,1424.0,,,,0.0033969339999657677,0.0010999769999671116,2.0,,51.0,,0.1799967709998782,,0.14265180300003522,,1696164912.0,,,,,,0.030326215000059165,,,284,,2.327999936824199e-06,,1.991089940071106,,,,0.0001
,,107,,21.82165435753447,,,,,,,,,1432.0,,,,0.19023550500014608,0.001078843999948731,2.0,,52.0,,0.366608318000317,,0.14179706500021894,,1696164913.0,,,,,,0.03078400499998679,,,285,,3.0020000849617645e-06,,1.8946034908294678,,,0.002709896999931516,0.0001
22.625,1750.0,107,234210.0,,0.0030000000000001137,2.654208,13.875000000000002,98417.0,32.125,0.0,0.0,0.0,,71.79800000000023,8214.0,26008.24832,,,,,,4018.409472,,0.012254508524027772,,3600.83456,1696164913.0,,229.0,14.3,3.308000000000007,973.094912,,136245.0,3.0,286,0.02055183200400358,,0.055552176335437894,,27031.994368,3704.188928,0.0031172540000170557,
,,107,,44.86809749607195,,,,,,,,,1440.0,,,,0.0033968540001296788,0.0007522519999838551,2.0,,53.0,,0.17830040600006214,,0.14260302200000297,,1696164913.0,,,,,,0.028428135000012844,,,287,,2.888999915739987e-06,,2.334045648574829,,,,0.0001
,,108,,21.12572927074348,,,,,,,,,1448.0,,,,0.20151798699998835,0.0007883920000040234,2.0,,54.0,,0.37868515199988906,,0.14067672399983167,,1696164914.0,,,,,,0.03317157100013901,,,288,,2.2649999209534144e-06,,2.054670572280884,,,0.002528213000005053,0.0001
22.625,1766.0,108,236388.0,,0.0030000000000001137,2.654208,13.875000000000002,99230.0,32.125,0.0,0.0,0.0,,71.81600000000026,8236.0,26008.252416,,,,,,3965.001728,,0.11039617548431613,,3600.83456,1696164914.0,,230.0,14.2,3.332000000000008,973.094912,,137537.0,3.0,289,0.00605326251576452,,0.0024436653456811346,,27085.389824,3704.188928,0.0025155289999929664,
,,108,,44.17426555612593,,,,,,,,,1456.0,,,,0.003290612000000692,0.000932981000005384,2.0,,55.0,,0.1811009169996396,,0.1423364649999712,,1696164914.0,,,,,,0.03202245199986464,,,290,,2.877999804695719e-06,,1.8407268524169922,,,,0.0001
,,109,,21.44146751406931,,,,,,,,,1464.0,,,,0.18808685999988484,0.0010985220001202833,2.0,,56.0,,0.37310879000006025,,0.14055252599996493,,1696164915.0,,,,,,0.040887788999953045,,,291,,2.570000106061343e-06,,2.033970832824707,,,0.0024805230000310985,0.0001
22.625,1769.0,109,238324.0,,0.0030000000000001137,2.654208,13.875000000000002,99844.0,32.125,0.0,0.0,0.0,,71.81800000000021,8256.0,26008.252416,,,,,,3964.198912,,0.012261365475263351,,3600.83456,1696164915.0,,231.0,14.2,3.347999999999999,973.070336,,138485.0,3.0,292,0.003161133286137571,,0.001053711092722794,,27086.184448,3704.168448,0.0025250999999570922,
,,109,,42.84131666269814,,,,,,,,,1472.0,,,,0.0031202539998957945,0.0007582970001749345,2.0,,57.0,,0.18673562400022092,,0.14331127500008733,,1696164915.0,,,,,,0.037006503000156954,,,293,,1.4194999948813347e-05,,2.059351921081543,,,,0.0001
,,110,,23.179859282190375,,,,,,,,,1480.0,,,,0.1713038800000959,0.0008270700000139186,2.0,,58.0,,0.34512720300017463,,0.1396025510000527,,1696164916.0,,,,,,0.030823973999986265,,,294,,2.9180000638007186e-06,,2.1243247985839844,,,0.002566809999962061,0.0001
22.875,1772.0,110,240724.0,,0.0030000000000001137,2.654208,14.000000000000002,100625.0,32.5,0.0,0.0,0.0,,71.82100000000037,8277.0,26008.252416,,,,,,4019.007488,,0.012249597928146722,,3600.83456,1696164916.0,,233.0,14.3,3.3599999999999994,973.070336,,139823.0,3.0,295,0.27548037840851386,,0.020049146611090942,,27038.855168,3704.168448,0.002546329000097103,
,,110,,43.608620545648904,,,,,,,,,1488.0,,,,0.002789081999935661,0.0007949440000629693,2.0,,59.0,,0.18344996699966032,,0.14192221399980554,,1696164916.0,,,,,,0.035394519999954355,,,296,,2.877999804695719e-06,,1.975258469581604,,,,0.0001
,,111,,22.45519178055495,,,,,,,,,1496.0,,,,0.1817919019999863,0.0008275939999293769,2.0,,60.0,,0.35626504899983047,,0.14005133499995281,,1696164917.0,,,,,,0.031113744999856863,,,297,,2.260999963255017e-06,,2.1340951919555664,,,0.002478212000141866,0.0001
22.875,1775.0,111,242171.0,,0.0030000000000001137,2.654208,14.000000000000002,101099.0,32.5,0.0,0.0,0.0,,71.82400000000007,8305.0,26008.252416,,,,,,3895.226368,,0.01224623617870201,,3600.83456,1696164917.0,,235.0,13.9,3.3760000000000048,973.094912,,140591.0,3.0,298,0.004050187486218346,,0.0029499397025199233,,27162.857472,3704.193024,0.0027351180001460307,
,,111,,45.347244598133194,,,,,,,,,1504.0,,,,0.002195463000134623,0.0007804330000453774,2.0,,61.0,,0.17641645200046696,,0.14127832100007254,,1696164917.0,,,,,,0.02942442500011566,,,299,,2.691999952730839e-06,,2.0909082889556885,,,,0.0001
,,112,,40.79842205983093,,,,,,,,,1512.0,,,,0.002792912999893815,0.0007708739999543468,2.0,,62.0,,0.19608601499999168,,0.15306979000001775,,1696164918.0,,,,,,0.03700432300001921,,,300,,3.169000137859257e-06,,1.9808112382888794,,,0.002444945999968695,0.0001
22.875,1778.0,112,243976.0,,0.0030000000000001137,2.654208,14.000000000000002,101951.0,32.5,0.0,0.0,0.0,,71.82600000000002,8343.0,26008.252416,,,,,,3865.976832,,0.012228375682945915,,3600.83456,1696164918.0,,239.0,13.8,3.39200000000001,976.535552,,141495.0,3.0,301,0.060632362761777886,,0.07527297661940806,,27207.274496,3707.63776,,
22.875,1830.0,113,244892.0,,0.0030000000000001137,2.654208,14.000000000000002,102351.0,32.5,0.0,0.0,0.0,,71.89800000000014,8343.0,26008.252416,,,,,,4076.425216,,0.3259412288014749,,3600.83456,1696164919.0,,239.0,14.5,3.412000000000006,976.535552,,141741.0,3.0,302,0.0,,0.0,,26997.026816,3707.65824,,
22.875,1831.0,114,246401.0,,0.0030000000000001137,2.654208,14.000000000000002,102957.0,32.5,0.0,0.0,0.0,,71.89900000000034,8346.0,26008.252416,,,,,,4101.935104,,0.004081285471884284,,3600.83456,1696164920.0,,239.0,14.6,3.4200000000000017,976.543744,,142878.0,3.0,303,0.0015783096165546038,,0.0,,26956.132352,3707.691008,0.0028568400000494876,
,,114,,3.467335273505285,,,,,,,,,1520.0,,,,2.0723398869999983,0.0010577670000202488,3.0,,0.0,,2.3072473150000405,,0.1870880970000144,,1696164920.0,,,,,,0.04390201100000013,,,304,,2.7129999580211006e-06,,2.0078115463256836,,,,0.0001
,,115,,45.03955432775953,,,,,,,,,1528.0,,,,0.00393879500006733,0.0007957379998515535,3.0,,1.0,,0.17762165099998128,,0.13949579000018275,,1696164921.0,,,,,,0.030901942999889798,,,305,,2.4769999527052278e-06,,1.9877697229385376,,,0.002486908000037147,0.0001
23.0,1834.0,115,248187.0,,0.0030000000000001137,2.654208,14.124999999999998,103594.0,31.874999999999996,0.0,0.0,0.0,,71.90200000000004,8369.0,26015.944704,,,,,,4079.013888,,0.012246658115225132,,3600.83456,1696164921.0,,241.0,14.5,3.432000000000002,973.094912,,143757.0,3.0,306,0.0031573415453598056,,0.0010524471791286706,,26978.9184,3704.242176,,
,,115,,25.79945970962659,,,,,,,,,1536.0,,,,0.13707012100007887,0.0007243519999065029,3.0,,2.0,,0.310084013000278,,0.13885200100003203,,1696164921.0,,,,,,0.030010472000185473,,,307,,3.136000032100128e-06,,1.9077825546264648,,,0.0034239310000430123,0.0001
,,116,,44.95595454395886,,,,,,,,,1544.0,,,,0.0021648120000463678,0.0008403780000207917,3.0,,3.0,,0.1779519550002533,,0.14125207500001125,,1696164922.0,,,,,,0.031113550000100076,,,308,,2.556000026743277e-06,,1.975049376487732,,,0.0025785840000480675,0.0001
23.0,1837.0,116,250170.0,,0.0030000000000001137,2.654208,14.124999999999998,104228.0,31.874999999999996,0.0,0.0,0.0,,71.904,8388.0,26008.252416,,,,,,4075.790336,,0.01224984249101391,,3600.83456,1696164922.0,,244.0,14.5,3.4480000000000075,973.094912,,144790.0,3.0,309,0.0015790812586143454,,0.0010527208400490122,,26974.72,3704.242176,,
,,116,,20.34910331523853,,,,,,,,,1552.0,,,,0.20881536599995343,0.0007553000000370957,3.0,,4.0,,0.3931377159999556,,0.1410988319998978,,1696164922.0,,,,,,0.039935818000003565,,,310,,2.3180000425782055e-06,,1.8604861497879028,,,0.002530082000021139,0.0001
