memory/total_memory_sys_MB,cpu/logical_core_count,01_general/dataset_iteration_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,cpu/interrupts/soft_interrupts_count,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,01_general/step,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/dataload_time_s,memory/used_memory_sys_percent,memory/available_memory_sys_MB,process/voluntary_proc_ctx_switches,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,memory/used_memory_sys_MB,01_general/lr,process/memory/text_resident_set_proc_MB,01_general/step_based_sps,process/memory/virtual_memory_size_proc_MB,disk/time/disk_read_time_sys_s,02_timing/loss_calc_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,02_timing/forward_time_s,_step,disk/time/disk_write_time_sys_s,cpu/interrupts/interrupts_count,01_general/minibatch_loss,02_timing/opt_step_time_s,process/memory/dirty_pages_proc_count,disk/counter/disk_write_sys_count,_timestamp,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/step_time_s,01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,disk/counter/disk_read_sys_count,process/memory/resident_set_size_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs
,,,968.564736,19.875,226.0,9.25,48836.0,0.068928464000237,1.3400000000000034,,3594.9568,10.25,,15.7,26615.742464,1846.0,48336.0,0.0010348579999117646,4451.151872,,2.654208,,28179.058688,0.0,0.0011673890003294218,0.021705775722430067,87,0.17743898000026093,244,0.5070000000000618,115461.0,,1.9110002540401183e-06,0.0,567.0,1696190044.0,0.013613990204941437,,,0.0,0.0,0.0,3696.20992,0.40040772150157194
,,0.0,,,,,,,,157.0,,,0.0016409930003646878,,,,,,,0.0001,,11.989804110315548,,,,,87,,245,,,2.419611692428589,,,,1696190044.0,,0.25021259500135784,474.0,,,,,
,,0.0,,,,,,0.05996489900007873,,158.0,,,0.0017107300000134273,,,,,0.0011288400000921683,,0.0001,,12.478701975413376,,,0.001159241999630467,,87,0.17644416999974055,246,,,2.8326914310455322,1.7390002540196292e-06,,,1696190044.0,,0.24040961999980937,477.0,,,,,
,,,968.564736,19.875,229.0,9.25,49331.0,0.06697830600023735,1.3600000000000136,,3594.9568,10.25,,15.7,26615.259136,1862.0,49006.0,0.0011011040005541872,4451.467264,,2.654208,,28179.058688,0.0,0.0011802150002040435,0.0,88,0.1760109030001331,247,0.5100000000002183,116812.0,,1.624000105948653e-06,0.0,571.0,1696190045.0,0.0,,,0.0,0.0,0.0,3696.20992,0.016344622213960647
,,0.0,,,,,,,,159.0,,,0.001446600000235776,,,,,,,0.0001,,12.159594581534362,,,,,88,,248,,,1.9348162412643433,,,,1696190045.0,,0.24671875200147042,480.0,,,,,
,,0.0,,,,,,0.08863058900078613,,160.0,,,0.0016836509994391236,,,,,0.0010721100006776396,,0.0001,,11.946082836394451,,,0.0011651120003079996,,88,0.15857454399974813,249,,,2.3388118743896484,2.337999831070192e-06,,,1696190045.0,,0.2511283440007901,483.0,,,,,
,,,968.564736,19.875,229.0,9.25,49800.0,0.06776827599969693,1.372000000000014,,3594.9568,10.25,,15.7,26616.807424,1881.0,49576.0,0.001083064999875205,4452.098048,,2.654208,,28179.058688,0.0,0.0011679129993353854,0.0,89,0.17987669899957837,250,0.512000000000171,118155.0,,1.5980003809090704e-06,0.0,574.0,1696190046.0,0.0,,,0.0,0.0,0.0,3696.20992,0.01225916061729523
,,0.0,,,,,,,,161.0,,,0.0016402750006818678,,,,,,,0.0001,,11.926635638511812,,,,,89,,251,,,2.361257553100586,,,,1696190046.0,,0.25153782599954866,486.0,,,,,
,,0.0,,,,,,0.06699360000038723,,162.0,,,0.00161077499979001,,,,,0.0010858240002562525,,0.0001,,12.226744387781588,,,0.0011886540005434654,,89,0.1744830239995281,252,,,2.1699631214141846,1.8849996195058338e-06,,,1696190046.0,,0.24536376200012455,489.0,,,,,
,,,968.564736,19.875,231.0,9.25,50364.0,0.05626802599999792,1.3840000000000146,,3594.9568,10.25,,15.7,26596.88448,1901.0,50113.0,0.0010513730003367527,4472.725504,,2.654208,,28179.058688,0.0,0.0011727889996109297,0.014802981101204402,90,0.18025145399951725,253,0.5140000000001237,119374.0,,2.083999788737856e-06,0.0,577.0,1696190047.0,0.2699249790597506,,,0.0,0.0,0.0,3696.20992,0.012257347163480986
,,0.0,,,,,,,,163.0,,,0.0015258060002452112,,,,,,,0.0001,,12.485873690630495,,,,,90,,254,,,2.578219413757324,,,,1696190047.0,,0.2402715319994968,492.0,,,,,
,,0.0,,,,,,0.06725823099986883,,164.0,,,0.0015075520004756982,,,,,0.0011552020005183294,,0.0001,,12.115372315962606,,,0.001161534999482683,,90,0.1765347729997302,255,,,2.310476779937744,2.005999704124406e-06,,,1696190047.0,,0.24761929899977986,495.0,,,,,
,,,968.564736,19.25,233.0,9.25,50621.0,0.05992244700064475,1.4000000000000057,,3594.9568,10.25,,15.6,26618.556416,1920.0,50543.0,0.0010594570003377157,4453.941248,,2.654208,,28179.058688,0.0,0.0011314219991618302,0.0,91,0.17952093699932448,256,0.5160000000000764,120320.0,,1.6410003809141926e-06,0.0,580.0,1696190048.0,0.0,,,0.0,0.0,0.0,3696.20992,0.012257026512044323
,,0.0,,,,,,,,165.0,,,0.0014848359996904037,,,,,,,0.0001,,12.339547831277887,,,,,91,,257,,,3.1505391597747803,,,,1696190048.0,,0.2431207399995401,498.0,,,,,
,,0.0,,,,,,0.05929046799974458,,166.0,,,0.0018106059997080592,,,,,0.001147239000601985,,0.0001,,12.427924150311616,,,0.0013971819998914725,,91,0.1777443500004665,258,,,2.4553604125976562,2.0369998310343362e-06,,,1696190048.0,,0.24139188200024364,501.0,,,,,
,,,968.564736,19.25,235.0,9.25,51022.0,0.07796248300019215,1.420000000000016,,3594.9568,10.25,,15.6,26622.722048,1937.0,51028.0,0.0010057480003524688,4455.542784,,2.654208,,28179.058688,0.0,0.0010518150002098992,0.05264195211462461,92,0.17976653999994596,259,0.5190000000002328,121414.0,,1.966999661817681e-06,0.0,585.0,1696190049.0,0.01687160199047966,,,0.0,0.0,0.0,3696.20992,0.061293237157994555
,,0.0,,,,,,,,167.0,,,0.0015780759995323024,,,,,,,0.0001,,11.478129443989614,,,,,92,,260,,,1.788519024848938,,,,1696190049.0,,0.2613666289998946,504.0,,,,,
,,,971.440128,19.25,235.0,9.25,51614.0,,1.4279999999999973,,3594.9568,10.25,,13.8,27205.05856,1963.0,51849.0,0.0011154859994348953,3861.864448,,2.654208,,28179.058688,0.0,,0.0,93,,261,0.5199999999999818,123062.0,,,0.0,587.0,1696190050.0,0.0,,,0.0,0.0,0.0,3699.32288,0.008166165712436443
,,1.0,,,,,,0.06728183300037927,,0.0,,,0.7074351640003442,,,,,,,0.0001,,3.1448601291328573,,,0.0013985859995955252,,93,0.17668334399968444,262,,,2.174150228500366,2.3084000531525817e-05,,,1696190050.0,,0.9539374969999699,507.0,,,,,
,,1.0,,,,,,0.056205492000117374,,1.0,,,0.00155594799980463,,,,,0.0011394209996069549,,0.0001,,12.88158004264647,,,0.0012659959993470693,,94,0.17272194599991053,263,,,2.5438857078552246,1.8820001059793867e-06,,,1696190051.0,,0.23289068499889254,510.0,,,,,
,,,969.19552,19.25,236.0,9.25,52168.0,,1.4519999999999982,,3594.9568,10.25,,13.8,27198.328832,2013.0,52580.0,0.0010882730002776952,3868.393472,,2.654208,,28181.946368,0.0,,0.0,94,,264,0.524000000000342,124510.0,,,0.0,593.0,1696190051.0,0.0,,,0.0,0.0,0.0,3697.324032,0.09395156709996826
,,1.0,,,,,,0.06929851800032338,,2.0,,,0.002416831000118691,,,,,,,0.0001,,11.93699230497496,,,0.001409946000421769,,94,0.1771042070004114,265,,,2.7422070503234863,1.8139999156119302e-06,,,1696190051.0,,0.25131958900146856,513.0,,,,,
,,1.0,,,,,,0.06811172000016086,,3.0,,,0.001392241999383259,,,,,0.0010737600005086279,,0.0001,,12.200371235366587,,,0.0014181970000208821,,95,0.1738962959998389,266,,,2.0890746116638184,1.941999471455347e-06,,,1696190052.0,,0.245894156999384,516.0,,,,,
,,,969.187328,19.25,237.0,9.25,52591.0,,1.4639999999999986,,3595.218944,10.25,,13.8,27197.190144,2037.0,53046.0,0.0010606320001897984,3869.331456,,2.654208,,28179.320832,0.0,,0.0,95,,267,0.5260000000002947,125690.0,,,0.0,596.0,1696190052.0,0.0,,,0.0,0.0,0.0,3697.328128,0.01225364029124008
,,1.0,,,,,,0.06784842799970647,,4.0,,,0.0020648800000344636,,,,,,,0.0001,,11.599243896346378,,,0.0014393249994100188,,95,0.18622261500058812,268,,,1.9639681577682495,1.6679996406310238e-06,,,1696190052.0,,0.2586375479995695,519.0,,,,,
,,,969.187328,18.75,238.0,9.375,53043.0,0.06821212300019397,1.4800000000000182,,3595.218944,10.25,,13.8,27194.802176,2059.0,53474.0,0.0009897039999486879,3869.028352,,2.654208,,28179.320832,0.0,0.0014696719999847119,0.0,96,0.17764947800060327,269,0.5289999999999964,126961.0,,1.7610000213608146e-06,0.0,599.0,1696190053.0,0.0,,,0.0,0.0,0.0,3697.328128,0.09397178808975111
,,1.0,,,,,,,,5.0,,,0.001971191999473376,,,,,,,0.0001,,11.98590792831971,,,,,96,,270,,,1.8970965147018433,,,,1696190053.0,,0.2502939300002254,522.0,,,,,
,,1.0,,,,,,0.06849595500079886,,6.0,,,0.0019228090004617115,,,,,0.0010203570000157924,,0.0001,,11.849173903376744,,,0.0015687519999119104,,96,0.18017231399971934,271,,,2.254643201828003,2.0200004655634984e-06,,,1696190053.0,,0.25318220700137317,525.0,,,,,
,,,969.187328,18.75,239.0,9.375,53532.0,0.06729996200010646,1.4920000000000186,,3595.218944,10.25,,13.8,27192.664064,2077.0,53931.0,0.0010610290000840905,3871.166464,,2.654208,,28179.320832,0.0,0.0011934870008190046,0.0013406744661746577,97,0.1794873100006953,272,0.5300000000002001,128168.0,,1.7069996829377487e-06,0.0,602.0,1696190054.0,0.00153219936502948,,,0.0,0.0,0.0,3697.33632,0.012257594951082145
,,1.0,,,,,,,,7.0,,,0.0015430390003530192,,,,,,,0.0001,,11.971912265561562,,,,,97,,273,,,2.0945701599121094,,,,1696190054.0,,0.2505865340017408,528.0,,,,,
,,1.0,,,,,,0.06822558000021672,,8.0,,,0.001738711999678344,,,,,0.0010914849999608123,,0.0001,,11.851501304942538,,,0.0012418460000844789,,97,0.1808330029998615,274,,,2.047053575515747,1.8609998733154498e-06,,,1696190054.0,,0.25313248699967517,531.0,,,,,
,,,969.187328,18.75,242.0,9.375,54032.0,0.05958665199977986,1.5080000000000098,,3595.218944,10.25,,13.8,27192.758272,2095.0,54436.0,0.0011656229999061907,3871.076352,,2.654208,,28179.320832,0.0,0.0013855020006303675,0.0,98,0.18113487600021472,275,0.5330000000003565,129389.0,,1.7279999156016856e-06,0.0,605.0,1696190055.0,0.0,,,0.0,0.0,0.0,3697.33632,0.012256904085921387
,,1.0,,,,,,,,9.0,,,0.0017687010004010517,,,,,,,0.0001,,12.242745134872328,,,,,98,,276,,,2.1768674850463867,,,,1696190055.0,,0.2450430820008478,534.0,,,,,
,,1.0,,,,,,0.06220831300015561,,10.0,,,0.0017646209998929407,,,,,0.0011644599999272032,,0.0001,,12.225510993336913,,,0.0013768529997832957,,98,0.1788726750000933,277,,,2.205570936203003,1.594000423210673e-06,,,1696190055.0,,0.24538851600027556,537.0,,,,,
,,,969.187328,18.75,243.0,9.375,54489.0,0.07408866799960379,1.52800000000002,,3595.218944,10.25,,13.8,27193.020416,2114.0,54980.0,0.0012737730003209435,3870.605312,,2.654208,,28179.320832,0.0,0.0012209690003146534,0.0,99,0.17797026700009155,278,0.5360000000000582,130689.0,,1.7550000848132186e-06,0.0,610.0,1696190056.0,0.0,,,0.0,0.0,0.0,3697.33632,0.057195430839651624
,,1.0,,,,,,,,11.0,,,0.0015947769998092554,,,,,,,0.0001,,11.711878009817921,,,,,99,,279,,,1.9309252500534058,,,,1696190056.0,,0.256150209000225,540.0,,,,,
,,1.0,,,,,,0.07793007899999793,,12.0,,,0.0015883949999988545,,,,,0.0011263359992881306,,0.0001,,11.366678241787344,,,0.0012724459993478376,,99,0.18201011400014977,280,,,1.7240192890167236,1.9799999790848233e-06,,,1696190056.0,,0.2639293499987616,543.0,,,,,
,,,969.187328,18.75,245.0,9.375,55036.0,0.05897769500006689,1.5480000000000018,,3595.218944,10.25,,13.8,27190.878208,2132.0,55570.0,0.0012938190002387273,3872.95232,,2.654208,,28179.320832,0.0,0.0013604630003101192,0.016646042633841195,100,0.1842405340003097,281,0.6020000000003165,132140.0,,1.863999386841897e-06,0.0,673.0,1696190057.0,0.26305694884464564,,,0.0,0.0,0.0,3697.33632,0.3309418408314005
,,1.0,,,,,,,,13.0,,,0.001916503000757075,,,,,,,0.0001,,12.106983211815624,,,,,100,,282,,,2.5731167793273926,,,,1696190057.0,,0.24779087800106936,546.0,,,,,
,,1.0,,,,,,0.05872957100018539,,14.0,,,0.001649925000492658,,,,,0.0010201770001003752,,0.0001,,12.235621510179751,,,0.0012504910000643576,,100,0.18253348000052938,283,,,2.6079676151275635,2.103000042552594e-06,,,1696190057.0,,0.2451857470014147,549.0,,,,,
,,,969.187328,19.25,247.0,9.625,55900.0,0.05618132700055867,1.5800000000000125,,3595.218944,10.375,,13.8,27191.853056,2155.0,56576.0,0.0010719459996835212,3871.981568,,2.654208,,28179.320832,0.0,0.001290646000597917,0.0938956142037995,101,0.18494005399952584,284,0.625,133894.0,,1.6969997886917554e-06,0.0,701.0,1696190058.0,0.06506542351373586,,,0.0,0.0,0.0,3697.33632,0.17567823933945184
,,1.0,,,,,,,,15.0,,,0.0016282179994959733,,,,,,,0.0001,,12.239208575583756,,,,,101,,285,,,2.583911657333374,,,,1696190058.0,,0.24511388799965061,552.0,,,,,
,,1.0,,,,,,0.07105672600027901,,16.0,,,0.0015716389998488012,,,,,0.0010113110001839232,,0.0001,,11.682251588580428,,,0.0012634629993044655,,101,0.18189482700017834,286,,,2.01057505607605,1.8450000425218605e-06,,,1696190058.0,,0.25679981099983706,555.0,,,,,
,,,969.187328,19.25,251.0,9.625,56368.0,0.06076431800011051,1.592000000000013,,3595.218944,10.375,,13.8,27191.328768,2173.0,57041.0,0.0011115289998997469,3872.89088,,2.654208,,28179.320832,0.0,0.0012248060002093553,0.0,102,0.18255631199917843,287,0.6269999999999527,135115.0,,1.7720003597787581e-06,0.0,704.0,1696190059.0,0.0,,,0.0,0.0,0.0,3697.33632,0.012257863156011085
,,1.0,,,,,,,,17.0,,,0.0014999369996075984,,,,,,,0.0001,,12.137951508866335,,,,,102,,288,,,1.9764775037765503,,,,1696190059.0,,0.24715867399936542,558.0,,,,,
,,1.0,,,,,,0.06380953799998679,,18.0,,,0.0014248239995140466,,,,,0.0010716030001276522,,0.0001,,11.895201136856738,,,0.001273892000426713,,102,0.1846205989995724,289,,,2.092965602874756,2.0890001906082034e-06,,,1696190059.0,,0.2522025449998182,561.0,,,,,
,,,969.187328,19.25,253.0,9.625,56826.0,0.06133536400011508,1.608000000000004,,3595.218944,10.375,,13.8,27190.829056,2192.0,57521.0,0.0011546579999048845,3873.001472,,2.654208,,28179.320832,0.0,0.001204285000312666,0.0,103,0.1773979669997061,290,0.6290000000003602,136230.0,,1.9240005713072605e-06,0.0,707.0,1696190060.0,0.0,,,0.0,0.0,0.0,3697.33632,0.012257618272783958
,,1.0,,,,,,,,19.0,,,0.0015690840000388562,,,,,,,0.0001,,12.362809796629957,,,,,103,,291,,,2.366741895675659,,,,1696190060.0,,0.2426632820006489,564.0,,,,,
,,1.0,,,,,,0.07375468999998702,,20.0,,,0.0014768150003874325,,,,,0.0011185570001543965,,0.0001,,11.55014691090397,,,0.0012880410004072473,,103,0.18209710599967366,292,,,1.9053585529327393,1.7470001694164239e-06,,,1696190060.0,,0.2597369560007792,567.0,,,,,
,,,969.187328,19.25,256.0,9.625,57323.0,0.062327032999746734,1.6280000000000143,,3595.218944,10.375,,13.9,27171.995648,2214.0,57976.0,0.0011078199995608884,3894.915072,,2.654208,,28179.320832,0.0,0.001227767000273161,0.0,104,0.17804101100045955,293,0.6330000000002656,137460.0,,2.124000275216531e-06,0.0,712.0,1696190061.0,0.0,,,0.0,0.0,0.0,3697.33632,0.020424443114491514
,,1.0,,,,,,,,21.0,,,0.0017196869994222652,,,,,,,0.0001,,12.273681395258428,,,,,104,,294,,,2.3513240814208984,,,,1696190061.0,,0.2444254419997378,570.0,,,,,
,,1.0,,,,,,0.06074715599970659,,22.0,,,0.0019126359993606457,,,,,0.0010952109996651416,,0.0001,,12.226448796929786,,,0.0012887359998785541,,104,0.18032394900001236,295,,,2.2479124069213867,2.0060006136191078e-06,,,1696190061.0,,0.24536969399923692,573.0,,,,,
,,,969.187328,19.25,257.0,9.625,57789.0,0.07376810000005207,1.6400000000000148,,3595.218944,10.375,,13.9,27170.97984,2244.0,58467.0,0.0011105639996458194,3895.734272,,2.654208,,28179.320832,0.0,0.0012496439994720276,0.0,105,0.18318269799965492,296,0.637000000000171,138800.0,,1.8209993868367746e-06,0.0,718.0,1696190062.0,0.0,,,0.0,0.0,0.0,3697.33632,0.08984432871717797
,,1.0,,,,,,,,23.0,,,0.0014344660003189347,,,,,,,0.0001,,11.505392694592254,,,,,105,,297,,,2.150500774383545,,,,1696190062.0,,0.2607472929985306,576.0,,,,,
,,1.0,,,,,,0.07065562699972361,,24.0,,,0.001665578999563877,,,,,0.001158336000116833,,0.0001,,11.615331984272798,,,0.001297181999689201,,105,0.1835006359997351,298,,,2.1263558864593506,1.9560002328944393e-06,,,1696190062.0,,0.2582793159990615,579.0,,,,,
,,,969.187328,19.625,258.0,9.875,58266.0,0.053903170000012324,1.656000000000006,,3595.218944,10.375,,13.9,27173.04832,2265.0,58899.0,0.0010994790000040666,3893.665792,,2.654208,,28179.320832,0.0,0.001251568000043335,0.0,106,0.1858050610007922,299,0.6400000000003274,140109.0,,1.844000507844612e-06,0.0,723.0,1696190063.0,0.0,,,0.0,0.0,0.0,3697.33632,0.020415545288571545
,,1.0,,,,,,,,25.0,,,0.0015339240007961052,,,,,,,0.0001,,12.315521391898296,,,,,106,,300,,,3.269477128982544,,,,1696190063.0,,0.24359504600215587,582.0,,,,,
,,1.0,,,,,,0.05610358499961876,,26.0,,,0.0013668410001628217,,,,,0.0010359100006098743,,0.0001,,12.206284896447226,,,0.0012583509997057263,,106,0.18600812000022415,301,,,3.5494039058685303,2.220000169472769e-06,,,1696190063.0,,0.2457750270004908,585.0,,,,,
,,,969.187328,19.625,259.0,9.875,58809.0,,1.6680000000000064,,3595.218944,10.375,,13.9,27173.883904,2281.0,59385.0,0.0010650779995557969,3892.830208,,2.654208,,28179.320832,0.0,0.0012550299998110859,0.05273983587782299,107,0.18273792499985575,302,0.6420000000002801,141353.0,,,0.0,726.0,1696190064.0,0.017393773401036906,,,0.0,0.0,0.0,3697.340416,0.012255429334826326
,,1.0,,,,,,0.07290477199967427,,27.0,,,0.001413796000633738,,,,,,,0.0001,,11.566114249248068,,,,,107,,303,,,2.1791868209838867,1.781000719347503e-06,,,1696190064.0,,0.25937838200025,588.0,,,,,
,,1.0,,,,,,0.058511277999969025,,28.0,,,0.0015015389999462059,,,,,0.0012092249999113847,,0.0001,,12.245364882466228,,,0.0012442510005712393,,107,0.18252271599976666,304,,,2.378486156463623,1.6489993868162856e-06,,,1696190064.0,,0.24499065799955133,591.0,,,,,
,,,969.187328,19.625,262.0,9.875,59311.0,,1.6880000000000166,,3595.218944,10.375,,13.9,27176.984576,2300.0,59912.0,0.001221019000695378,3889.729536,,2.654208,,28179.320832,0.0,0.0012953550003658165,0.0,108,0.18292697000015323,305,0.6440000000002328,142770.0,,,0.0,729.0,1696190065.0,0.0,,,0.0,0.0,0.0,3697.340416,0.012257615357566379
,,1.0,,,,,,0.05771937999998045,,29.0,,,0.0015788259997862042,,,,,,,0.0001,,12.257712722357638,,,,,108,,306,,,2.851060152053833,2.316000063729007e-06,,,1696190065.0,,0.2447438660010448,594.0,,,,,
,,1.0,,,,,,0.06363663100000849,,30.0,,,0.0017075639998438419,,,,,0.001201750000291213,,0.0001,,11.847567116277965,,,0.0013636650000989903,,108,0.1853050509998866,307,,,1.955939769744873,1.883000550151337e-06,,,1696190065.0,,0.2532165440006793,597.0,,,,,
,,,969.187328,19.625,264.0,9.875,59777.0,,1.700000000000017,,3595.218944,10.375,,13.9,27177.00096,2320.0,60410.0,0.0012428640002326574,3889.721344,,2.654208,,28179.320832,0.0,0.001270993000616727,0.0,109,0.18278265400022065,308,0.6469999999999345,144061.0,,,0.0,732.0,1696190066.0,0.0,,,0.0,0.0,0.0,3697.340416,0.012257539562396015
,,1.0,,,,,,0.060734378999768523,,31.0,,,0.0014323130008051521,,,,,,,0.0001,,12.122913884346959,,,,,109,,309,,,2.510053873062134,2.054000105999876e-06,,,1696190066.0,,0.2474652570017497,600.0,,,,,
,,1.0,,,,,,0.06571657600034086,,32.0,,,0.0015365140006906586,,,,,0.001172570999187883,,0.0001,,11.738284706632315,,,0.0012401120002323296,,109,0.18590635700002167,310,,,2.2666516304016113,1.838000571297016e-06,,,1696190066.0,,0.2555739680010447,603.0,,,,,
,,,969.187328,19.625,266.0,9.875,60317.0,,1.7160000000000082,,3595.218944,10.375,,13.9,27179.515904,2346.0,60918.0,0.001258456000869046,3887.0016,,2.654208,,28179.320832,0.0,,0.017761243055339423,110,,311,0.650000000000091,145393.0,,,0.0,737.0,1696190067.0,0.2694638861673808,,,0.0,0.0,0.0,3697.340416,0.044897361310222
,,1.0,,,,,,0.06564580899976136,,33.0,,,0.0015646820002075401,,,,,,,0.0001,,11.852905021963354,,,0.0016649239996695542,,110,0.1829665629993542,312,,,2.4616308212280273,2.0750003386638127e-06,,,1696190067.0,,0.25310250900020037,606.0,,,,,
,,1.0,,,,,,0.062116195000271546,,34.0,,,0.0015332009998019203,,,,,0.0012272100002519437,,0.0001,,11.979060123761062,,,0.001210374999573105,,110,0.1843483920001745,313,,,2.767732620239258,1.6369995137210935e-06,,,1696190067.0,,0.25043700999958673,609.0,,,,,
,,,969.187328,20.125,268.0,10.125,60757.0,,1.7360000000000184,,3595.218944,10.5,,13.9,27181.010944,2385.0,61447.0,0.0011565150007299962,3885.703168,,2.654208,,28179.320832,0.0,,0.0,111,,314,0.6520000000000437,146758.0,,,0.0,740.0,1696190068.0,0.0,,,0.0,0.0,0.0,3697.340416,0.012255257400784854
,,1.0,,,,,,0.06398762200024066,,35.0,,,0.001390958999763825,,,,,,,0.0001,,12.012567307592146,,,0.0012471540003389237,,111,0.1819543870005873,315,,,2.432921886444092,1.8179998733103275e-06,,,1696190068.0,,0.24973845500153402,612.0,,,,,
,,1.0,,,,,,0.06199544000082824,,36.0,,,0.0016497290007464471,,,,,0.0012536330004877527,,0.0001,,11.94196125613086,,,0.0013085079999655136,,111,0.18500539700016816,316,,,2.252122640609741,2.310000127181411e-06,,,1696190068.0,,0.2512150170023233,615.0,,,,,
,,,969.187328,20.125,270.0,10.125,61252.0,,1.7480000000000189,,3595.218944,10.5,,13.9,27182.252032,2403.0,61907.0,0.0013480199995683506,3884.363776,,2.654208,,28179.320832,0.0,,0.00043078569217113214,112,,317,0.6539999999999964,148026.0,,,0.0,743.0,1696190069.0,0.00043078569217113214,,,0.0,0.0,0.0,3697.340416,0.012253459667664507
,,1.0,,,,,,0.07288994700047624,,37.0,,,0.0015093840002009529,,,,,,,0.0001,,11.437068407909491,,,0.0013311410002643242,,112,0.18522436399962317,318,,,2.00380802154541,2.124000275216531e-06,,,1696190069.0,,0.26230498000040825,618.0,,,,,
,,1.0,,,,,,0.07538521599963133,,38.0,,,0.0015188780007520108,,,,,0.0012249130004420294,,0.0001,,11.228345560085003,,,0.0012680990002991166,,113,0.18778197200026625,319,,,2.047351121902466,1.8689997887122445e-06,,,1696190070.0,,0.26718094700117945,621.0,,,,,
,,,969.187328,20.125,271.0,10.125,61691.0,,1.7600000000000193,,3595.218944,10.5,,13.9,27185.958912,2424.0,62355.0,0.0011008890005541616,3880.546304,,2.654208,,28179.320832,0.0,,0.0,113,,320,0.6559999999999491,149289.0,,,0.0,746.0,1696190070.0,0.0,,,0.0,0.0,0.0,3697.3568,0.012252748878207535
,,1.0,,,,,,0.06219782599964674,,39.0,,,0.0014664739992440445,,,,,,,0.0001,,11.854668778754181,,,0.0013121880001563113,,113,0.18698543800019252,321,,,2.3334057331085205,2.0369998310343362e-06,,,1696190070.0,,0.2530648519996248,624.0,,,,,
,,1.0,,,,,,0.06682998199994472,,40.0,,,0.0013978520000819117,,,,,0.0010651659995346563,,0.0001,,11.779637011135918,,,0.001293156999963685,,114,0.18408879299931868,322,,,1.9085807800292969,1.8280006770510226e-06,,,1696190071.0,,0.2546767779995207,627.0,,,,,
,,,969.187328,20.125,272.0,10.125,62195.0,,1.7760000000000105,,3595.218944,10.5,,13.8,27189.18656,2445.0,62809.0,0.0011008560004484025,3877.625856,,2.654208,,28179.320832,0.0,,0.0,114,,323,0.6580000000003565,150544.0,,,0.0,749.0,1696190071.0,0.0,,,0.0,0.0,0.0,3697.3568,0.01225144694911325
,,1.0,,,,,,0.07354784100061806,,41.0,,,0.0018318889997317456,,,,,,,0.0001,,11.418485621544233,,,0.00140696200014645,,114,0.18484226300006412,324,,,1.9784252643585205,2.052000127150677e-06,,,1696190071.0,,0.26273186300113593,630.0,,,,,
,,1.0,,,,,,0.07113632900018274,,42.0,,,0.0019722259994523483,,,,,0.001070819000233314,,0.0001,,11.516708999996176,,,0.0014279689994509681,,115,0.18488173999958235,325,,,2.0735011100769043,2.0000006770715117e-06,,,1696190072.0,,0.2604910829995788,633.0,,,,,
,,,969.187328,20.125,273.0,10.125,62615.0,,1.7960000000000207,,3595.218944,10.5,,13.8,27190.870016,2474.0,63274.0,0.001148339999417658,3875.631104,,2.654208,,28179.320832,0.0,,0.0,115,,326,0.6610000000000582,151902.0,,,0.0,754.0,1696190072.0,0.0,,,0.0,0.0,0.0,3697.360896,0.04490030550581225
,,1.0,,,,,,0.06410575300014898,,43.0,,,0.0018907429994214908,,,,,,,0.0001,,11.703768033996846,,,0.0013111890002619475,,115,0.18786981699940952,327,,,1.8710612058639526,1.8630007616593502e-06,,,1696190072.0,,0.25632770499942126,636.0,,,,,
,,,969.187328,20.5,275.0,10.375,63073.0,0.06813156699990941,1.804000000000002,,3595.218944,10.625,,13.8,27188.047872,2490.0,63685.0,0.0010774400006994256,3875.557376,,2.654208,,28179.320832,0.0,0.0012607179996848572,0.0,116,0.18630237199977273,328,0.6620000000002619,153211.0,,2.0159995983703993e-06,0.0,756.0,1696190073.0,0.0,,,0.0,0.0,0.0,3697.360896,0.008169744221615115
,,1.0,,,,,,,,44.0,,,0.0014380709999386454,,,,,,,0.0001,,11.618351828063261,,,,,116,,329,,,1.8120511770248413,,,,1696190073.0,,0.25821218399960344,639.0,,,,,
,,1.0,,,,,,0.06919514200035337,,45.0,,,0.0014334620000227005,,,,,0.0011428159996285103,,0.0001,,11.73574119866467,,,0.001311924000219733,,116,0.18254400699970574,330,,,2.182208299636841,2.0079996829736046e-06,,,1696190073.0,,0.25562935899961303,642.0,,,,,
