04_peers/peer_2_epoch,04_peers/peer_3_samples_per_second,03_hivemind/epoch_s,03_hivemind/num_clients,04_peers/peer_2_epoch_oos,04_peers/peer_1_samples_accumulated,03_hivemind/global_samples_accumulated,_step,04_peers/peer_3_samples_accumulated,03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/reached_TBS,_timestamp,03_hivemind/epoch_based_sps,04_peers/peer_2_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_1_epoch,03_hivemind/total_training_samples,04_peers/peer_1_samples_per_second,04_peers/peer_3_epoch,03_hivemind/global_epoch,03_hivemind/overshot_TBS,03_hivemind/undershot_TBS,04_peers/peer_2_samples_per_second,_runtime,04_peers/peer_1_epoch_oos,04_peers/peer_3_epoch_oos,03_hivemind/eta_next_epoch_s,03_hivemind/next_fetch_time_s,03_hivemind/per_epoch_training_samples
2.0,834.85,,0,0.0,5216.0,32960,372,22528.0,217409,1339.289782273537,3,,1681399639.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,567,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,373,22528.0,219968,1339.289782273537,3,,1681399641.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,569,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,374,22528.0,221769,1339.289782273537,3,,1681399643.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,571,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,0,375,22528.0,1679,1339.289782273537,3,,1681399644.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,3,,,254.12,572,0.0,0.0,23.21,10.0,
3.0,834.85,164.16529464907944,0,0.0,0.0,0,376,0.0,3490,1339.289782273537,3,0.0,1681399645.0,200.773251559993,0.0,1339.289782273537,3.0,98656.0,250.32,3.0,3,3.0,0.0,254.12,573,0.0,0.0,21.86,10.0,32960.0
3.0,834.85,,0,0.0,0.0,0,377,0.0,5290,1339.289782273537,3,,1681399647.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,575,0.0,0.0,20.52,10.0,
3.0,834.85,,0,0.0,0.0,0,378,0.0,7102,1339.289782273537,3,,1681399648.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,576,0.0,0.0,19.16,9.58,
3.0,834.85,,0,0.0,0.0,0,379,0.0,12497,1339.289782273537,3,,1681399652.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,580,0.0,0.0,15.14,7.57,
3.0,834.85,,0,0.0,0.0,0,380,0.0,13869,1339.289782273537,3,,1681399653.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,581,0.0,0.0,14.11,7.06,
3.0,834.85,,0,0.0,0.0,0,381,0.0,15247,1339.289782273537,3,,1681399654.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,582,0.0,0.0,13.08,6.54,
3.0,834.85,,0,0.0,0.0,0,382,0.0,16623,1339.289782273537,3,,1681399655.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,583,0.0,0.0,12.06,6.03,
3.0,834.85,,0,0.0,0.0,0,383,0.0,17992,1339.289782273537,3,,1681399656.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,584,0.0,0.0,11.03,5.52,
3.0,834.85,,0,0.0,0.0,0,384,0.0,19362,1339.289782273537,3,,1681399657.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,585,0.0,0.0,10.01,5.0,
3.0,834.85,,0,0.0,0.0,0,385,0.0,20734,1339.289782273537,3,,1681399658.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,586,0.0,0.0,8.99,4.49,
3.0,834.85,,0,0.0,0.0,0,386,0.0,22102,1339.289782273537,3,,1681399659.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,587,0.0,0.0,7.96,3.98,
3.0,834.85,,0,0.0,0.0,0,387,0.0,23477,1339.289782273537,3,,1681399660.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,588,0.0,0.0,6.94,3.47,
3.0,834.85,,0,0.0,0.0,0,388,0.0,24852,1339.289782273537,3,,1681399661.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,589,0.0,0.0,5.91,2.96,
3.0,834.85,,0,0.0,0.0,0,389,0.0,26221,1339.289782273537,3,,1681399662.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,590,0.0,0.0,4.89,2.44,
3.0,834.85,,0,0.0,0.0,0,390,0.0,27588,1339.289782273537,3,,1681399663.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,591,0.0,0.0,3.87,1.93,
3.0,834.85,,0,0.0,0.0,0,391,0.0,28956,1339.289782273537,3,,1681399664.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,592,0.0,0.0,2.85,1.42,
3.0,834.85,,0,0.0,0.0,0,392,0.0,30326,1339.289782273537,3,,1681399665.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,593,0.0,0.0,1.82,0.91,
3.0,834.85,,0,0.0,0.0,0,393,0.0,31695,1339.289782273537,3,,1681399666.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,594,0.0,0.0,0.8,0.5,
3.0,834.85,,0,0.0,0.0,0,394,0.0,33075,1339.289782273537,3,,1681399667.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,595,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,395,0.0,34442,1339.289782273537,3,,1681399668.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,596,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,396,0.0,35812,1339.289782273537,3,,1681399670.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,598,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,397,0.0,37187,1339.289782273537,3,,1681399671.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,599,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,398,0.0,38564,1339.289782273537,3,,1681399672.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,600,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,399,0.0,39932,1339.289782273537,3,,1681399673.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,601,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,400,0.0,41298,1339.289782273537,3,,1681399674.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,602,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,401,0.0,42663,1339.289782273537,3,,1681399675.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,603,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,402,0.0,44029,1339.289782273537,3,,1681399676.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,604,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,403,0.0,45407,1339.289782273537,3,,1681399677.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,605,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,404,0.0,46791,1339.289782273537,3,,1681399678.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,606,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,405,0.0,48161,1339.289782273537,3,,1681399679.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,607,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,406,0.0,49534,1339.289782273537,3,,1681399680.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,608,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,407,0.0,50900,1339.289782273537,3,,1681399681.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,609,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,408,0.0,52269,1339.289782273537,3,,1681399682.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,610,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,409,0.0,53640,1339.289782273537,3,,1681399683.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,611,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,410,0.0,55006,1339.289782273537,3,,1681399684.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,612,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,411,0.0,56370,1339.289782273537,3,,1681399685.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,613,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,412,0.0,57737,1339.289782273537,3,,1681399686.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,614,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,413,0.0,59105,1339.289782273537,3,,1681399687.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,615,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,414,0.0,60472,1339.289782273537,3,,1681399688.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,616,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,415,0.0,61843,1339.289782273537,3,,1681399689.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,617,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,416,0.0,63210,1339.289782273537,3,,1681399690.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,618,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,417,0.0,64580,1339.289782273537,3,,1681399691.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,619,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,418,0.0,65951,1339.289782273537,3,,1681399692.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,620,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,419,0.0,67317,1339.289782273537,3,,1681399693.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,621,0.0,0.0,0.0,0.5,
3.0,834.85,,0,0.0,0.0,0,420,0.0,68684,1339.289782273537,3,,1681399694.0,,0.0,1339.289782273537,3.0,,250.32,3.0,3,,,254.12,622,0.0,0.0,0.0,0.5,
