02_timing/forward_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB,memory/used_memory_sys_percent,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,cpu/load/avg_sys_load_fifteen_min_percent,_step,disk/time/disk_write_time_sys_s,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,cpu/logical_core_count,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,disk/time/disk_read_time_sys_s,cpu/load/avg_sys_load_five_min_percent,_runtime,01_general/lr,03_hivemind/global_epoch,01_general/dataset_iteration_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,03_hivemind/num_peers,cpu/interrupts/interrupts_count,_timestamp,01_general/minibatch_loss,memory/available_memory_sys_MB,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,01_general/step,02_timing/step_time_s,02_timing/dataload_time_s,memory/total_memory_sys_MB,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent
,,8546.541568,33.9,0.0,1011222.0,5.5,599,1.8339999999998327,,2397.069312,0.0,33.58058395394172,28523.323392,,,3.4199999999999875,4748.455936,5629.0,,0.0,0.535365579995179,,0.0,10.5,298,,,,495.0,0.008164512461917213,,1466230.0,1681079992.0,,20846.104576,0.0,6175.555584,2.654208,,,,,1561.0,488776.0,17.125
0.025223530000403116,0.10868743599985464,,,,,,600,,0.006374363999384514,,,,,,0.358412509000118,,,,9664.0,,,0.000753417999476369,,,299,0.0001,1.0,0.0,,,6.0,,1681079993.0,7.38037109375,,,,,301.0,0.5040762279995761,0.004624971000339428,,,,
0.02486929000042437,,8545.447936,33.9,0.0,1013099.0,5.5,601,1.9369999999998981,0.006806110999605153,2395.430912,0.0,36.6674823061779,28504.051712,,,3.431999999999988,4748.455936,5645.0,,0.0,0.712890228158547,0.0007495990003008046,0.0,10.5,299,,,,496.0,0.2615372824713358,,1468536.0,1681079993.0,,20866.33472,0.0,6173.917184,2.654208,,,,,1618.0,490151.0,17.125
,0.10988618500050507,,,,,,602,,,,,,,,0.35643953799990413,,,,9696.0,,,,,,300,0.0001,1.0,0.0,,,6.0,,1681079994.0,7.364501953125,,,,,302.0,0.5029525580011978,0.004201835000458232,,,,
0.025762987999769393,,8544.141312,33.9,0.0,1014688.0,5.5,603,1.9380000000001019,0.006688388000839041,2395.369472,0.0,43.315247002651624,28504.051712,,,3.4439999999999884,4748.455936,5658.0,,0.0,0.45977175009896476,0.0007856239999455283,0.0,10.5,300,,,,497.0,0.00817159198445453,,1470756.0,1681079994.0,,20848.500736,0.0,6173.855744,2.654208,,,,,1620.0,491666.0,17.125
,0.10967287399944325,,,,,,604,,,,,,,,0.35803058999954374,,,,9728.0,,,,,,301,0.0001,1.0,0.0,,,6.0,,1681079995.0,7.0841064453125,,,,,303.0,0.5050057230000675,0.0040652590005265665,,,,
0.02459163300045475,,8545.726464,33.9,0.0,1016232.0,5.5,605,1.9400000000005093,0.006805287000133831,2395.430912,0.0,40.21286721580074,28504.051712,,,3.451999999999998,4748.455936,5674.0,,0.0,0.5853271229159654,0.0006855239998913021,0.0,10.5,301,,,,498.0,0.00817255213973428,,1472754.0,1681079995.0,,20847.054848,0.0,6173.917184,2.654208,,,,,1622.0,492892.0,17.125
,0.10937640699921758,,,,,,606,,,,,,,,0.35760343200036004,,,,9760.0,,,,,,302,0.0001,1.0,0.0,,,6.0,,1681079996.0,7.2117919921875,,,,,304.0,0.5032373049998569,0.004175021999799355,,,,
0.024475466000694723,,8545.93536,33.9,0.0,1018088.0,5.5,607,1.943000000000211,0.006797360999371449,2395.369472,0.0,43.868690531058135,28504.051712,,0.35660722500051634,3.460000000000008,4748.455936,5696.0,,0.0,0.7435495818170141,0.0007792780006639077,0.0,10.5,302,,,,499.0,0.06133948599410216,,1474990.0,1681079996.0,,20846.710784,0.0,6173.855744,2.654208,,,,,1626.0,494210.0,16.75
,0.1083861290007917,,,,,,608,,,,,,,,,,,,9792.0,,,,,,303,0.0001,1.0,0.0,,,6.0,,1681079997.0,7.1087646484375,,,,,305.0,0.5018459140028426,0.004800455000804504,,,,
0.025017850999574875,0.10873972599983972,8543.678464,33.9,0.0,1019946.0,5.5,609,1.9440000000004147,0.006913729000189051,2395.430912,0.0,29.613606051235706,28504.051712,,0.3565330460005498,3.4679999999999893,4748.455936,5709.0,,0.0,0.6322959562222579,0.0007912720002423157,0.0,10.5,303,,,,500.0,0.008172559915191857,,1477155.0,1681079997.0,,20848.971776,0.0,6173.917184,2.654208,,,,,1628.0,495486.0,16.75
,,,,,,,610,,,,,,,,,,,,9824.0,,,,,,304,0.0001,1.0,0.0,,,6.0,,1681079998.0,7.1114501953125,,,,,306.0,0.5026610600007189,0.004665436000323098,,,,
0.02486271999987366,0.10813829499966232,8593.801216,34.1,0.0,1021755.0,5.5,611,1.9459999999999127,0.00667572200018185,2395.369472,0.0,25.809855512557565,28504.051712,,0.3555372270002408,3.475999999999999,4748.455936,5746.0,,0.0,0.4727680124911933,0.0007011719999354682,0.0,10.5,304,,,,502.0,0.008170983743709469,,1485571.0,1681079998.0,,20798.849024,0.0,6174.072832,2.654208,,,,,1630.0,496654.0,16.75
,,,,,,,612,,,,,,,,,,,,9856.0,,,,,,305,0.0001,1.0,0.0,,,6.0,,1681079999.0,7.25439453125,,,,,307.0,0.5002487409992682,0.004333604999374074,,,,
0.025287210999522358,0.10810788099934143,8593.547264,34.1,0.0,1023399.0,5.5,613,1.949999999999818,0.006817247999606479,2395.459584,0.0,24.759650665628538,28504.051712,,0.35726742499991815,3.4960000000000093,4748.455936,5764.0,,0.0,0.3977658403418451,0.0006937389998711296,0.0,10.5,305,,,,503.0,0.08580671552504833,,1487555.0,1681079999.0,,20799.090688,0.0,6174.16704,2.654208,,,,,1635.0,497850.0,16.75
,,,,,,,614,,,,,,,,,,,,9888.0,,,,,,305,0.0001,1.0,0.0,,,6.0,,1681079999.0,7.24365234375,,,,,308.0,0.5022663659983664,0.004092862000106834,,,,
0.024782221999885223,0.10904815300000337,8595.009536,34.1,0.0,1025035.0,5.5,615,1.9600000000000364,0.006695154999761144,2395.398144,0.0,38.8261891399193,28504.051712,,0.35847143399951165,3.515999999999991,4748.455936,5781.0,,0.0,0.4851317594541862,0.0007857840000724536,0.0,10.5,306,,,,505.0,0.04902787285434212,,1489691.0,1681080000.0,,20797.640704,0.0,6174.1056,2.654208,,,,,1646.0,499167.0,16.75
,,,,,,,616,,,,,,,,,,,,9920.0,,,,,,306,0.0001,1.0,0.0,,,6.0,,1681080000.0,7.010986328125,,,,,309.0,0.50390526999945,0.004122522000216122,,,,
0.02482615999997506,0.10867465299998003,,,,,,617,,0.006783838000046671,,,,,,0.36011642399989796,,,,9952.0,,,0.0007379720000244561,,,307,0.0001,1.0,0.0,,,6.0,,1681080001.0,7.1778564453125,,,,,310.0,0.5051767539998764,0.004037706999952206,,,,
0.02402727800017601,,8594.853888,34.0,0.0,1026776.0,5.625,618,1.9650000000001455,0.006914648999554629,2395.398144,0.0,32.7713745686403,28504.051712,,,3.5320000000000107,4748.455936,5805.0,,0.0,0.46182620688087966,0.0006672260005871067,0.0,10.75,307,,,,507.0,0.07349536914918006,,1491930.0,1681080001.0,,20817.068032,0.0,6174.1056,2.654208,,,,,1651.0,500594.0,17.375
,0.10897665599986794,,,,,,619,,,,,,,,0.3568707529993844,,,,9984.0,,,,,,308,0.0001,1.0,0.0,,,6.0,,1681080002.0,7.208984375,,,,,311.0,0.5015275309997378,0.004070969000167679,,,,
0.02542381600051158,,8591.130624,34.1,0.0,1028412.0,5.625,620,1.9660000000003492,0.0067993709999427665,2395.455488,0.0,39.79682912069621,28504.051712,,,3.539999999999992,4748.455936,5818.0,,0.0,0.44454913609832525,0.0006873660004202975,0.0,10.75,308,,,,508.0,0.008162861821734651,,1494090.0,1681080002.0,,20801.511424,0.0,6174.162944,2.654208,,,,,1653.0,502025.0,17.375
,0.10851915700004611,,,,,,621,,,,,,,,0.3573119249995216,,,,10016.0,,,,,,309,0.0001,1.0,0.0,,,6.0,,1681080003.0,7.148193359375,,,,,312.0,0.5036449620010899,0.0049033270006475504,,,,
0.02480012900014117,,8594.04288,34.1,0.0,1030098.0,5.625,622,1.9679999999998472,0.006701591999444645,2395.394048,0.0,44.240663620329755,28504.051712,,,3.5519999999999925,4748.455936,5830.0,,0.0,0.5111184560555039,0.0008246550005424069,0.0,10.75,309,,,,510.0,0.008162972364422648,,1496213.0,1681080003.0,,20798.60736,0.0,6174.101504,2.654208,,,,,1655.0,503336.0,17.375
,0.10867911500008631,,,,,,623,,,,,,,,0.36097045599944977,,,,10048.0,,,,,,310,0.0001,1.0,0.0,,,6.0,,1681080004.0,7.286376953125,,,,,313.0,0.5060594829992624,0.004083535999598098,,,,
0.025460068000029423,,8594.41152,34.1,0.0,1032934.0,5.625,624,1.9710000000004584,0.006533990000207268,2395.455488,0.0,46.6395249230319,28504.051712,,0.35998351099988213,3.568000000000012,4748.455936,5844.0,,0.0,0.5769251316480406,0.0007164560001911013,0.0,10.75,310,,,,511.0,0.06124352096257936,,1499311.0,1681080004.0,,20798.226432,0.0,6174.162944,2.654208,,,,,1659.0,505069.0,17.375
,0.10765346399966802,,,,,,625,,,,,,,,,,,,10080.0,,,,,,311,0.0001,1.0,0.0,,,6.0,,1681080005.0,7.4224853515625,,,,,314.0,0.5045617490004588,0.004214260000480863,,,,
0.02465955000025133,0.10826594900026976,8597.090304,34.1,0.0,1034613.0,5.625,626,1.9729999999999563,0.006818453000050795,2395.394048,0.0,33.66359447099598,28504.051712,,0.3585193929993693,3.584000000000003,4748.455936,5872.0,,0.0,0.5021042730122,0.0007866930000091088,0.0,10.75,311,,,,513.0,0.00817182325266346,,1501361.0,1681080005.0,,20795.551744,0.0,6174.101504,2.654208,,,,,1661.0,506275.0,17.375
,,,,,,,627,,,,,,,,,,,,10112.0,,,,,,312,0.0001,1.0,0.0,,,6.0,,1681080006.0,7.44482421875,,,,,315.0,0.5033793000002333,0.004329262000283052,,,,
0.024684774000888865,0.10938203900059307,8595.47648,34.1,0.0,1036325.0,5.625,628,1.97400000000016,0.006834996000179672,2395.455488,0.0,31.301218237699466,28504.051712,,0.3607143310000538,3.592000000000013,4748.455936,5885.0,,0.0,0.654299900809693,0.0006851790003565839,0.0,10.75,312,,,,514.0,0.008171566720256967,,1503369.0,1681080006.0,,20797.169664,0.0,6174.162944,2.654208,,,,,1663.0,507408.0,17.0
,,,,,,,629,,,,,,,,,,,,10144.0,,,,,,313,0.0001,1.0,0.0,,,6.0,,1681080007.0,7.0015869140625,,,,,316.0,0.5067121290021532,0.004410810000081256,,,,
0.02530377800030692,0.10794290400008322,8595.779584,34.1,0.0,1038175.0,5.625,630,1.975999999999658,0.006753496999408526,2395.394048,0.0,33.196201504295864,28504.051712,,0.35665398799937975,3.6040000000000134,4748.455936,5903.0,,0.0,0.6575260138052498,0.0006601020004382008,0.0,10.75,313,,,,516.0,0.008171891279912653,,1505670.0,1681080007.0,,20796.870656,0.0,6174.101504,2.654208,,,,,1665.0,508858.0,17.0
,,,,,,,631,,,,,,,,,,,,10176.0,,,,,,313,0.0001,1.0,0.0,,,6.0,,1681080007.0,7.3035888671875,,,,,317.0,0.5021861559998797,0.0048718870002630865,,,,
0.029304982999747153,0.10818817200015474,,,,,,632,,0.006868012000268209,,,,,,0.3542020950008009,,,,10208.0,,,0.0007055969999782974,,,314,0.0001,1.0,0.0,,,6.0,,1681080008.0,7.2823486328125,,,,,318.0,0.5037547160009126,0.004485856999963289,,,,
,,8594.567168,34.0,0.0,1040155.0,5.625,633,1.9790000000002692,,2391.068672,0.0,25.635987102816607,28504.051712,,,3.6280000000000143,4748.455936,5927.0,,0.0,0.47575569829465936,,0.0,10.75,314,,,,518.0,0.012258618272412479,,1507844.0,1681080008.0,,20817.219584,0.0,6169.776128,2.654208,,,,,1668.0,510062.0,17.0
0.025907698999617423,0.10832357300023432,,,,,,634,,0.006804529999499209,,,,,,0.3585614789999454,,,,10240.0,,,0.0007113170004231506,,,315,0.0001,1.0,0.0,,,6.0,,1681080009.0,7.0128173828125,,,,,319.0,0.5048024739990069,0.004493875999287411,,,,
0.02541204600038327,,8591.09376,34.0,0.0,1041957.0,5.625,635,1.9809999999997672,0.006769196000277589,2395.455488,0.0,40.396619444236634,28504.051712,,,3.6359999999999957,4748.455936,5940.0,,0.0,0.5077899493515129,0.000678777000757691,0.0,10.75,315,,,,522.0,0.008172396633689686,,1510106.0,1681080009.0,,20820.832256,0.0,6174.162944,2.654208,,,,,1670.0,511428.0,17.0
,0.10843108400058554,,,,,,636,,,,,,,,0.35827193100067234,,,,10272.0,,,,,,316,0.0001,1.0,0.0,,,6.0,,1681080010.0,7.4189453125,,,,,320.0,0.5039007420027701,0.0043377080000936985,,,,
0.025566739000169036,,8594.341888,34.1,0.0,1043450.0,5.625,637,1.9840000000003783,0.006983199999922363,2395.394048,0.0,42.4879674336083,28504.051712,,,3.6520000000000152,4748.455936,5951.0,,0.0,0.44107672217487515,0.0007553190007456578,0.0,10.75,316,,,,523.0,0.05311946628793334,,1512244.0,1681080010.0,,20798.30016,0.0,6174.101504,2.654208,,,,,1674.0,512844.0,17.0
,0.10978674299985869,,,,,,638,,,,,,,,0.3598434039995482,,,,10304.0,,,,,,317,0.0001,1.0,0.0,,,6.0,,1681080011.0,6.9676513671875,,,,,321.0,0.5072414820006088,0.004306077000364894,,,,
0.024422267999398173,,8594.665472,34.1,0.0,1044909.0,5.75,639,1.9849999999996726,0.006939015000170912,2395.455488,0.0,39.975398331612986,28504.051712,,,3.6639999999999873,4748.455936,5961.0,,0.0,0.3888377483926267,0.0007126790005713701,0.0,10.875,317,,,,526.0,0.008172112846783834,,1514258.0,1681080011.0,,20797.97248,0.0,6174.162944,2.654208,,,,,1676.0,514124.0,16.625
,0.10844142800033296,,,,,,640,,,,,,,,0.35791228500056604,,,,10336.0,,,,,,318,0.0001,1.0,0.0,,,6.0,,1681080012.0,7.0233154296875,,,,,322.0,0.5028284670006542,0.004400791999614739,,,,
0.025062542999876314,,8592.105472,34.1,0.0,1046217.0,5.75,641,1.9890000000004875,0.006760776999726659,2395.394048,0.0,12.956514468750736,28504.051712,,0.35917620899999747,3.6759999999999877,4748.455936,5982.0,,0.0,0.42533879181556467,0.0007384729997284012,0.0,10.875,318,,,,526.0,0.020423282512973717,,1515841.0,1681080012.0,,20800.544768,0.0,6174.101504,2.654208,,,,,1680.0,515030.0,16.625
,0.10802906800017809,,,,,,642,,,,,,,,,,,,10368.0,,,,,,319,0.0001,1.0,0.0,,,6.0,,1681080013.0,7.397705078125,,,,,323.0,0.5043333839994375,0.004566313999930571,,,,
0.024434769000436063,0.10955404000014823,8593.403904,34.1,0.0,1048066.0,5.75,643,1.9939999999996871,0.0067929169999843,2395.455488,0.0,52.107093734009865,28504.051712,,0.3609883939998326,3.6920000000000073,4748.455936,6012.0,,0.0,0.5242620630268746,0.0007111670001904713,0.0,10.875,319,,,,527.0,0.09806570404933139,,1518354.0,1681080013.0,,20799.24224,0.0,6174.162944,2.654208,,,,,1687.0,516709.0,16.625
,,,,,,,644,,,,,,,,,,,,10400.0,,,,,,320,0.0001,1.0,0.0,,,6.0,,1681080014.0,7.1207275390625,,,,,324.0,0.5070616400007566,0.004580353000164905,,,,
0.024989133999952173,0.10807064900018304,8595.206144,34.1,0.0,1049680.0,5.75,645,1.9960000000000946,0.00690946100075962,2395.394048,0.0,38.79389983354249,28504.051712,,0.3596224479997545,3.6999999999999886,4748.455936,6025.0,,0.0,0.46135942525580176,0.0007084730004862649,0.0,10.875,320,,,,529.0,0.008171444288281697,,1520517.0,1681080014.0,,20797.44,0.0,6174.101504,2.654208,,,,,1689.0,518026.0,16.625
,,,,,,,646,,,,,,,,,,,,10432.0,,,,,,320,0.0001,1.0,0.0,,,6.0,,1681080014.0,7.2274169921875,,,,,325.0,0.5047821800017118,0.004482015000576212,,,,
0.02609713499987265,0.10752699699969526,8596.168704,34.1,0.0,1051155.0,5.75,647,1.998000000000502,0.006884868000270217,2395.455488,0.0,25.186569437832148,28504.055808,,0.3574301849994299,3.7079999999999984,4748.455936,6043.0,,0.0,0.42584105748034273,0.0006927849999556202,0.0,10.875,321,,,,530.0,0.008171296593819006,,1522354.0,1681080015.0,,20796.473344,0.0,6174.162944,2.654208,,,,,1691.0,519150.0,16.625
,,,,,,,648,,,,,,,,,,,,10464.0,,,,,,321,0.0001,1.0,0.0,,,6.0,,1681080015.0,7.2420654296875,,,,,326.0,0.503554391999387,0.004922422000163351,,,,
0.02804704899972421,0.10948895199999242,,,,,,649,,0.006588575999558088,,,,,,0.3576455319998786,,,,10496.0,,,0.0007264140003826469,,,322,0.0001,1.0,0.0,,,6.0,,1681080016.0,7.1298828125,,,,,327.0,0.5079974469999797,0.005500924000443774,,,,
0.026297708000129205,,8595.61984,34.0,0.0,1052970.0,5.75,650,2.0,0.006903763000082108,2395.451392,0.0,29.31395212119612,28504.051712,,,3.7239999999999895,4748.455936,6066.0,,0.0,0.6340090801671583,0.000810657000329229,0.0,10.875,322,,,,531.0,0.01225770573177065,,1524437.0,1681080016.0,,20816.30208,0.0,6174.158848,2.654208,,,,,1694.0,520401.0,16.25
,0.10911664800005383,,,,,,651,,,,,,,,0.3578016090004894,,,,10528.0,,,,,,323,0.0001,1.0,0.0,,,6.0,,1681080017.0,6.92626953125,,,,,328.0,0.5053858560013396,0.004455471000255784,,,,
0.024539805999665987,,8593.502208,34.1,0.0,1054765.0,5.75,652,2.0020000000004075,0.006783513000300445,2395.389952,0.0,31.165293555771015,28504.051712,,,3.7319999999999993,4748.455936,6081.0,,0.0,0.6229044143737431,0.0006885749999128166,0.0,10.875,323,,,,533.0,0.008172797070126022,,1526817.0,1681080017.0,,20799.148032,0.0,6174.097408,2.654208,,,,,1696.0,521919.0,16.25
,0.11614503800046805,,,,,,653,,,,,,,,0.3578056699998342,,,,10560.0,,,,,,324,0.0001,1.0,0.0,,,6.0,,1681080018.0,7.4354248046875,,,,,329.0,0.5102049249999254,0.004242322999743919,,,,
0.03033530900029291,,8596.312064,34.1,0.0,1057846.0,5.75,654,2.005000000000109,0.006884118000016315,2395.4432,0.0,35.048184977239984,28504.047616,,,3.7479999999999905,4748.455936,6108.0,,0.0,0.7352168932442242,0.0007028999998510699,0.0,10.875,324,,,,536.0,0.053118594549558834,,1530073.0,1681080018.0,,20796.624896,0.0,6174.150656,2.654208,,,,,1700.0,523763.0,16.25
,0.10842800499995064,,,,,,655,,,,,,,,0.35152330599976267,,,,10592.0,,,,,,325,0.0001,1.0,0.0,,,6.0,,1681080019.0,7.40966796875,,,,,330.0,0.5031275749997803,0.005253936999906728,,,,
0.028666925999459636,,8596.72576,34.1,0.0,1059639.0,5.75,656,2.0070000000005166,0.006858232000013231,2395.38176,0.0,36.32925405463819,28504.047616,,0.35440150999966136,3.7560000000000002,4748.455936,6144.0,,0.0,0.45841831262106475,0.0007102119998307899,0.0,10.875,325,,,,537.0,0.008175918351745803,,1532362.0,1681080019.0,,20795.92448,0.0,6174.089216,2.654208,,,,,1702.0,525227.0,16.25
,0.108315550000043,,,,,,657,,,,,,,,,,,,10624.0,,,,,,326,0.0001,1.0,0.0,,,6.0,,1681080020.0,7.4422607421875,,,,,331.0,0.5034313219994146,0.004478892000406631,,,,
0.027033265999307332,0.10863880200031417,8599.621632,34.1,0.0,1061286.0,5.75,658,2.007999999999811,0.006784662000427488,2395.4432,0.0,29.33121742550079,28504.047616,,0.35663671499969496,3.7680000000000007,4748.455936,6162.0,,0.0,0.5449131477899938,0.0007251879997056676,0.0,10.875,326,,,,540.0,0.008172938986691218,,1534511.0,1681080020.0,,20793.028608,0.0,6174.150656,2.654208,,,,,1704.0,526559.0,16.25
,,,,,,,659,,,,,,,,,,,,10656.0,,,,,,327,0.0001,1.0,0.0,,,6.0,,1681080021.0,7.27587890625,,,,,332.0,0.5041670829996292,0.004348450000179582,,,,
0.026579651999782072,0.10852861199964536,8599.556096,34.1,0.0,1062835.0,5.75,660,2.0100000000002183,0.006851793999885558,2395.38176,0.0,35.26236135863728,28504.047616,,0.35700922400064883,3.7760000000000105,4748.455936,6179.0,,0.0,0.45297673245186704,0.0007712079996053944,0.0,10.875,327,,,,541.0,0.008171376268474074,,1536533.0,1681080021.0,,20793.09824,0.0,6174.089216,2.654208,,,,,1706.0,527830.0,16.0
,,,,,,,661,,,,,,,,,,,,10688.0,,,,,,328,0.0001,1.0,0.0,,,6.0,,1681080022.0,7.1358642578125,,,,,333.0,0.5044551529990713,0.004714662999504071,,,,
0.025873040000078618,0.10927848600022116,8598.167552,34.1,0.0,1064234.0,5.75,662,2.0119999999997162,0.006870256000183872,2395.4432,0.0,31.351610337243272,28504.047616,,0.35661221600003046,3.788000000000011,4748.455936,6190.0,,0.0,0.5327199815240663,0.0006862380005259183,0.0,10.875,328,,,,542.0,0.032687005383729706,,1538452.0,1681080022.0,,20794.49088,0.0,6174.150656,2.654208,,,,,1709.0,529019.0,16.0
,,,,,,,663,,,,,,,,,,,,10720.0,,,,,,328,0.0001,1.0,0.0,,,6.0,,1681080022.0,7.147705078125,,,,,334.0,0.5033908580007846,0.004070621999744617,,,,
0.024790061000203423,0.10931110399997124,8598.380544,34.1,0.0,1065859.0,5.75,664,2.016000000000531,0.006842528000561288,2395.38176,0.0,30.97850348301489,28504.047616,,0.3607313050006269,3.8000000000000114,4748.455936,6207.0,,0.0,1.1432663890948895,0.0007075339999573771,0.0,10.875,329,,,,543.0,0.04903064800485621,,1540446.0,1681080023.0,,20794.269696,0.0,6174.089216,2.654208,,,,,1713.0,530221.0,16.0
,,,,,,,665,,,,,,,,,,,,10752.0,,,,,,329,0.0001,1.0,0.0,,,6.0,,1681080023.0,7.2314453125,,,,,335.0,0.5064201730010609,0.004037640999740688,,,,
0.02432890399995813,0.10815847300000314,,,,,,666,,0.006773514000087744,,,,,,0.35916879400065227,,,,10784.0,,,0.0006972840001253644,,,330,0.0001,1.0,0.0,,,6.0,,1681080024.0,7.220947265625,,,,,336.0,0.5033476650005468,0.004220695999720192,,,,
0.0248901550003211,,8594.30912,34.0,0.0,1067531.0,5.75,667,2.018000000000029,0.006724366000526061,2395.38176,0.0,31.696592540058997,28504.047616,,,3.812000000000012,4748.455936,6229.0,,0.0,0.4056426048978213,0.0007000280002102954,0.0,10.875,330,,,,544.0,0.012256172496883403,,1542533.0,1681080024.0,,20817.620992,0.0,6174.089216,2.654208,,,,,1716.0,531502.0,16.0
,0.10841073299980053,,,,,,668,,,,,,,,0.3588574539999172,,,,10816.0,,,,,,331,0.0001,1.0,0.0,,,6.0,,1681080025.0,7.3453369140625,,,,,337.0,0.5037838400012333,0.004201104000458145,,,,
0.025500671999907354,,8594.509824,34.1,0.0,1069241.0,5.75,669,2.104000000000269,0.006668840999736858,2395.4432,0.0,40.90773289690638,28504.047616,,,3.8240000000000123,4748.455936,6240.0,,0.0,0.43830548816283865,0.0007045759994070977,0.0,10.875,331,,,,546.0,0.26964297648623514,,1544735.0,1681080025.0,,20798.005248,0.0,6174.150656,2.654208,,,,,1775.0,532911.0,16.0
,0.10851109299983364,,,,,,670,,,,,,,,0.35893779799971526,,,,10848.0,,,,,,332,0.0001,1.0,0.0,,,6.0,,1681080026.0,6.9197998046875,,,,,338.0,0.5052362099986567,0.004913230000056501,,,,
0.02585499599990726,,8597.573632,34.1,0.0,1070797.0,5.875,671,2.106999999999971,0.006592576999537414,2395.38176,0.0,42.90727755300462,28504.047616,,,3.8360000000000127,4748.455936,6257.0,,0.0,0.5864084120614866,0.0007323870004256605,0.0,10.875,332,,,,548.0,0.07353243613234775,,1546781.0,1681080026.0,,20795.076608,0.0,6174.089216,2.654208,,,,,1780.0,534188.0,15.75
,0.10869707099936932,,,,,,672,,,,,,,,0.35586097100076586,,,,10880.0,,,,,,333,0.0001,1.0,0.0,,,6.0,,1681080027.0,7.2862548828125,,,,,339.0,0.5032901559998209,0.005552153999815346,,,,
0.0281757809998453,,8595.079168,34.1,0.0,1072165.0,5.875,673,2.1109999999998763,0.006785455999306578,2395.4432,0.0,8.717546145145525,28504.051712,,0.3558949560001565,3.848000000000013,4748.455936,6269.0,,0.0,0.5206047604431772,0.0007380670003840351,0.0,10.875,333,,,,549.0,0.020429329776545203,,1548276.0,1681080027.0,,20797.702144,0.0,6174.150656,2.654208,,,,,1784.0,534996.0,15.75
,0.11008665200006362,,,,,,674,,,,,,,,,,,,10912.0,,,,,,334,0.0001,1.0,0.0,,,6.0,,1681080028.0,7.2213134765625,,,,,340.0,0.507201711999187,0.005520799999430892,,,,
0.024767588000031537,0.10885507900002267,8598.052864,34.1,0.0,1074118.0,5.875,675,2.1130000000002838,0.0068182840004737955,2395.38176,0.0,48.21197243961293,28504.051712,,0.3583221050002976,3.8559999999999945,4748.455936,6284.0,,0.0,0.5186957638971376,0.0007708100001764251,0.0,10.875,334,,,,552.0,0.008171704703546974,,1550729.0,1681080028.0,,20794.597376,0.0,6174.089216,2.654208,,,,,1786.0,536511.0,15.75
,,,,,,,676,,,,,,,,,,,,10944.0,,,,,,335,0.0001,1.0,0.0,,,6.0,,1681080029.0,7.2872314453125,,,,,341.0,0.503651961000287,0.004118094999284949,,,,
0.028818191000027582,0.10995612700025958,8598.560768,34.1,0.0,1075631.0,5.875,677,2.1140000000004875,0.006814594999923429,2395.4432,0.0,24.908836710616924,28504.051712,,0.35698018400034925,3.8640000000000043,4748.455936,6297.0,,0.0,0.5419162633450614,0.0006993070001044543,0.0,10.875,335,,,,552.0,0.008171436511317964,,1552559.0,1681080029.0,,20794.089472,0.0,6174.150656,2.654208,,,,,1788.0,537619.0,15.75
,,,,,,,678,,,,,,,,,,,,10976.0,,,,,,336,0.0001,1.0,0.0,,,6.0,,1681080030.0,7.2567138671875,,,,,342.0,0.5085561480009346,0.005287744000270322,,,,
0.027464682000754692,0.10982106200026465,8597.942272,34.1,0.0,1077140.0,5.875,679,2.1159999999999854,0.006617422999624978,2395.38176,0.0,26.320929443233613,28504.051712,,0.35942924299979495,3.8760000000000048,4748.455936,6309.0,,0.0,0.5351733594941052,0.0006509800005005673,0.0,10.875,336,,,,556.0,0.008171438458279147,,1554427.0,1681080030.0,,20794.712064,0.0,6174.089216,2.654208,,,,,1790.0,538716.0,15.75
,,,,,,,680,,,,,,,,,,,,11008.0,,,,,,336,0.0001,1.0,0.0,,,6.0,,1681080030.0,7.1785888671875,,,,,343.0,0.5090326010013086,0.005049211000368814,,,,
