03_hivemind/global_epoch,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,process/memory/text_resident_set_proc_MB,_timestamp,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,01_general/dataset_iteration_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,process/memory/resident_set_size_proc_MB,memory/total_memory_sys_MB,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,_step,01_general/minibatch_loss,disk/time/disk_busy_time_sys_s,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,_runtime,01_general/step,cpu/logical_core_count,02_timing/forward_time_s,02_timing/loss_calc_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,bandwidth/disk_read_sys_bandwidth_MBs,01_general/lr,02_timing/step_time_s,03_hivemind/num_peers,02_timing/backward_time_s,memory/used_memory_sys_MB,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,02_timing/dataload_time_s,02_timing/opt_step_time_s,process/memory/shared_memory_proc_MB,process/memory/dirty_pages_proc_count,process/memory/virtual_memory_size_proc_MB
,2.0,,2.719744,1681395604.0,3100155.0,974.0,,0.01634823060829952,6714.404864,1290668.0,3.226867718949643,2.533333333333333,6273.29024,,198121.824256,0.45999999999997954,492,,2.3599999999999994,1.9,0.002000000000000668,6.1,3903565.0,187,,,0.017862322999917524,0.0004015000004073954,100.48817515867215,0.0033224239996343385,6018.0,0.0,,,,,9552.142336,4.500000000000001,4581.0,0.0,,,2450.886656,0.0,34089.2672
2.0,,9791.0,,1681395605.0,,,0.0,,,,,,,,,,493,7.2158203125,,,,,,188,305.0,,,,,,,,0.0001,0.20601215000033335,9.0,0.1416611310000917,,,,,0.0029526309999710065,0.039812141000311385,,,
2.0,,9823.0,,1681395605.0,,,0.0,,,,,,,,,,494,7.2908935546875,,,,,,188,306.0,,0.017495587000212254,0.0003905620001205534,,0.0031441830001313065,,,0.0001,0.20520845400005783,9.0,0.14142847599987363,,,,,0.0029267800000525312,0.039822865999667556,,,
2.0,,9855.0,,1681395605.0,,,0.0,,,,,,,,,,495,7.1763916015625,,,,,,188,307.0,,0.01734382299991921,0.00040140500004781643,,0.003203663000022061,,,0.0001,0.2063004430001456,9.0,0.14281142400022873,,,,,0.002932628000053228,0.03960749999987456,,,
,2.0,,2.719744,1681395605.0,3106324.0,978.0,,0.016347445025137592,6714.404864,1296271.0,3.2074118170996755,2.533333333333333,6264.60672,,198130.835456,0.4619999999999891,496,,2.3799999999999955,1.9,0.002000000000000668,6.1,3909201.0,188,,,,,94.95577873832194,,6072.0,0.0,,,,,9542.782976,4.500000000000001,4583.0,0.0,,,2442.203136,0.0,34089.2672
2.0,,9887.0,,1681395606.0,,,0.0,,,,,,,,,,497,7.2568359375,,,,,,189,308.0,,0.017357411999910255,0.0003873129999192315,,0.0033024529998328944,,,0.0001,0.20820687299965357,9.0,0.1441846429997895,,,,,0.0029722670001319784,0.04000278500006971,,,
2.0,,9919.0,,1681395606.0,,,0.0,,,,,,,,,,498,7.039306640625,,,,,,189,309.0,,0.01735253000015291,0.0004001350002909021,,0.0032373660001212556,,,0.0001,0.20808375100068588,9.0,0.14442076600016662,,,,,0.0028340320000097563,0.03983892199994443,,,
,2.0,,2.719744,1681395606.0,3112550.0,984.0,,0.0776566448409872,6714.404864,1300968.0,2.5711470096911553,2.533333333333333,6273.257472,,198102.663168,0.464999999999975,499,,2.3999999999999915,1.9,0.002000000000000668,6.1,3913904.0,189,,,0.01725669300003574,0.00039205099983519176,96.38589009005771,0.0032100249995892227,6173.0,0.0,,,,0.14424340000005031,9552.224256,4.500000000000001,4588.0,0.0,,0.03998723199993037,2450.853888,0.0,34089.2672
2.0,,9951.0,,1681395606.0,,,0.0,,,,,,,,,,500,7.0823974609375,,,,,,189,310.0,,,,,,,,0.0001,0.20795537599951786,9.0,,,,,,0.0028659750000770146,,,,
2.0,,9983.0,,1681395607.0,,,0.0,,,,,,,,,,501,7.4154052734375,,,,,,190,311.0,,0.01711174700039919,0.0004234870002619573,,0.0031573400001434493,,,0.0001,0.2060254730008637,9.0,0.1426909980000346,,,,,0.002910802999849693,0.039731098000174825,,,
2.0,,10015.0,,1681395607.0,,,0.0,,,,,,,,,,502,7.4388427734375,,,,,,190,312.0,,0.017550862999996752,0.00038464899989776313,,0.003166742000303202,,,0.0001,0.20531725099999676,9.0,0.14138130199989973,,,,,0.0028216159998919466,0.04001207900000736,,,
,2.0,,2.719744,1681395607.0,3119409.0,988.0,,0.016348778998388873,6714.404864,1305814.0,2.6197481448503552,2.533333333333333,6273.29024,,198110.691328,0.4660000000000082,503,,2.415999999999997,1.9,0.002000000000000668,6.1,3918693.0,190,,,0.0172286020001593,0.0003956010000365495,96.8986623395822,0.0032075960002657666,6239.0,0.0,,,,0.14310508400012623,9544.138752,4.500000000000001,4635.0,0.0,,0.03998759900014193,2450.886656,0.0,34089.2672
2.0,,10047.0,,1681395608.0,,,0.0,,,,,,,,,,504,7.266357421875,,,,,,191,313.0,,,,,,,,0.0001,0.20821757300063837,9.0,,,,,,0.0042930909999086,,,,
2.0,,10079.0,,1681395608.0,,,0.0,,,,,,,,,,505,7.1824951171875,,,,,,191,314.0,,0.01734585900021557,0.0003839619998871058,,0.003242448000037257,,,0.0001,0.20840867100014293,9.0,0.1440990090000014,,,,,0.0030505250001624518,0.04028686799983916,,,
2.0,,10111.0,,1681395608.0,,,0.0,,,,,,,,,,506,7.293701171875,,,,,,191,315.0,,0.01711651699997674,0.0004108869998162845,,0.003205443999831914,,,0.0001,0.20765188299992587,9.0,0.14426143400032743,,,,,0.0028039069998158084,0.0398536940001577,,,
,2.0,,2.719744,1681395608.0,3126212.0,998.0,,0.06539396475148636,6714.404864,1310569.0,2.2673872501856946,2.533333333333333,6273.257472,,198109.216768,0.4679999999999609,507,,2.435999999999993,1.9,0.002000000000000668,6.1,3923194.0,191,,,0.017252254999675642,0.00038008999990779557,99.34167854420733,0.0031192050000754534,6290.0,0.0,,,,0.1431758210001135,9546.018816,4.500000000000001,4775.0,0.0,,0.04003740600001038,2450.853888,0.0,34089.2672
2.0,,10143.0,,1681395609.0,,,0.0,,,,,,,,,,508,7.1895751953125,,,,,,192,316.0,,,,,,,,0.0001,0.20674863299973367,9.0,,,,,,0.0027838559999509016,,,,
2.0,,10175.0,,1681395609.0,,,0.0,,,,,,,,,,509,6.9522705078125,,,,,,192,317.0,,0.016997667999930854,0.0003899319999618456,,0.003191918000084115,,,0.0001,0.205925054999625,9.0,0.14273015500020847,,,,,0.002868764999675477,0.03974661699976423,,,
2.0,,10207.0,,1681395609.0,,,0.0,,,,,,,,,,510,7.0728759765625,,,,,,192,318.0,,0.017238794000149937,0.0003926809999938996,,0.0032003450000956946,,,0.0001,0.20566396100048223,9.0,0.1419163280002067,,,,,0.0030220749999898544,0.03989373800004614,,,
,2.0,,2.719744,1681395609.0,3133320.0,1002.0,,0.01634891902788984,6714.404864,1315738.0,2.514133255284233,2.6333333333333333,6273.29024,,198108.286976,0.46999999999997044,511,,2.451999999999998,1.9333333333333331,0.002000000000000668,6.1,3927868.0,192,,,0.01702257400029339,0.00039070400043783593,112.90153957818924,0.0031984209999791346,6344.0,0.0,,,,0.14210030399999596,9546.412032,4.7,4875.0,0.0,,0.039802553999834345,2450.886656,0.0,34089.2672
2.0,,10239.0,,1681395610.0,,,0.0,,,,,,,,,,512,7.1881103515625,,,,,,193,319.0,,,,,,,,0.0001,0.20536684900071123,9.0,,,,,,0.0028522920001705643,,,,
2.0,,10271.0,,1681395610.0,,,0.0,,,,,,,,,,513,7.22021484375,,,,,,193,320.0,,0.017043033999925683,0.00040387900025962153,,0.003093444000114687,,,0.0001,0.20725141200045982,9.0,0.143836714000372,,,,,0.0029903419999754988,0.03988399899981232,,,
2.0,,10303.0,,1681395610.0,,,0.0,,,,,,,,,,514,6.9691162109375,,,,,,193,321.0,,0.017127572999925178,0.0003901660002156859,,0.003286359999947308,,,0.0001,0.208139668000058,9.0,0.144841255999836,,,,,0.0026755270000649034,0.03981878600006894,,,
,2.0,,2.719744,1681395610.0,3139562.0,1006.0,,0.016348899572952616,6714.404864,1319381.0,2.522959309037832,2.6333333333333333,6273.257472,,198109.843456,0.47100000000000364,515,,2.4680000000000035,1.9333333333333331,0.002000000000000668,6.1,3931728.0,193,,,0.01738546500018856,0.0003893510001944378,65.07447175736625,0.0032343419998142053,6389.0,0.0,,,,0.1439427010000145,9544.851456,4.7,4986.0,0.0,,0.03997369299986531,2450.853888,0.0,34089.2672
2.0,,10335.0,,1681395611.0,,,0.0,,,,,,,,,,516,7.28857421875,,,,,,194,322.0,,,,,,,,0.0001,0.2079708340002071,9.0,,,,,,0.0030452820001301006,,,,
2.0,,10367.0,,1681395611.0,,,0.0,,,,,,,,,,517,7.225830078125,,,,,,194,323.0,,0.017540649000238773,0.0004088499999852502,,0.0032667700002093625,,,0.0001,0.20633113100029732,9.0,0.14198838699985572,,,,,0.0028089279999221617,0.04031754700008605,,,
2.0,,10399.0,,1681395611.0,,,0.0,,,,,,,,,,518,7.13623046875,,,,,,194,324.0,,0.0171085970000604,0.0003837290000774374,,0.0032118019998961245,,,0.0001,0.2052603059996727,9.0,0.1421100090001346,,,,,0.002694133999739279,0.039752034999764874,,,
,2.0,,2.719744,1681395611.0,3146085.0,1012.0,,0.07764443480449819,6714.404864,1324851.0,2.4754750673022357,2.6333333333333333,6273.29024,,198107.271168,0.47399999999998954,519,,2.4879999999999995,1.9333333333333331,0.002000000000000668,6.1,3936466.0,194,,,0.017195794000144815,0.0003915070001312415,119.50797067058406,0.0032362219999413355,6435.0,0.0,,,,0.143479823999769,9547.91936,4.7,5070.0,0.0,,,2450.886656,0.0,34089.2672
2.0,,10431.0,,1681395612.0,,,0.0,,,,,,,,,,520,7.3865966796875,,,,,,195,325.0,,,,,,,,0.0001,0.20708025100020677,9.0,,,,,,0.0029714930001318862,0.0398054110000885,,,
2.0,,10463.0,,1681395612.0,,,0.0,,,,,,,,,,521,7.180419921875,,,,,,195,326.0,,0.017165676000331587,0.0004022239995720156,,0.0032155120002244075,,,0.0001,0.20816206100016643,9.0,0.1444881769998574,,,,,0.0030081620002420095,0.039882309999939025,,,
2.0,,10495.0,,1681395612.0,,,0.0,,,,,,,,,,522,7.3599853515625,,,,,,195,327.0,,0.017126344999724097,0.0003974900000685011,,0.0031849789997977496,,,0.0001,0.20813882199900036,9.0,0.14447970799983523,,,,,0.002819440999701328,0.04013085899987345,,,
,2.0,,2.719744,1681395612.0,3152612.0,1016.0,,0.016347448913977193,6714.404864,1329274.0,2.256802040156589,2.6333333333333333,6273.257472,,198114.328576,0.4749999999999659,523,,2.5079999999999956,1.9333333333333331,0.002000000000000668,6.1,3940808.0,195,,,0.018232692000310635,0.0003999240002485749,97.09402050536417,0.00316510799984826,6519.0,0.0,,,,,9540.46464,4.7,5157.0,0.0,,,2450.853888,0.0,34089.2672
2.0,,10527.0,,1681395613.0,,,0.0,,,,,,,,,,524,7.1031494140625,,,,,,196,328.0,,,,,,,,0.0001,0.20797210300042934,9.0,0.14268827300020348,,,,,0.0030961339998611948,0.0403899719999572,,,
2.0,,10559.0,,1681395613.0,,,0.0,,,,,,,,,,525,7.2548828125,,,,,,196,329.0,,0.017310479000116175,0.00040781699999570264,,0.0032369099999414175,,,0.0001,0.20567420899988065,9.0,0.14201047599999583,,,,,0.002789550999750645,0.039918976000080875,,,
2.0,,10591.0,,1681395613.0,,,0.0,,,,,,,,,,526,6.9327392578125,,,,,,196,330.0,,0.017368136000186496,0.00039170700028989813,,0.003191998000147578,,,0.0001,0.20639005300063218,9.0,0.14267854999980045,,,,,0.002857982000023185,0.03990168000018457,,,
,2.0,,2.719744,1681395613.0,3159382.0,1026.0,,0.08173333646476597,6714.404864,1334197.0,2.507345694895536,2.6333333333333333,6273.29024,,198122.545152,0.47800000000000864,527,,2.5279999999999916,1.9333333333333331,0.002000000000000668,6.1,3945458.0,196,,,0.017251904000204377,0.0004042569999000989,88.40619291382954,0.0028773829999408918,6571.0,0.0,,,,,9541.05856,4.7,5271.0,0.0,,,2450.886656,0.0,34089.2672
2.0,,10623.0,,1681395614.0,,,0.0,,,,,,,,,,528,7.2464599609375,,,,,,197,331.0,,,,,,,,0.0001,0.20718932999989192,9.0,0.1434944370002995,,,,,0.0030309529997794016,0.04013039599976764,,,
2.0,,10655.0,,1681395614.0,,,0.0,,,,,,,,,,529,7.21728515625,,,,,,197,332.0,,0.017596636000234867,0.00039009400006762007,,0.003308764999928826,,,0.0001,0.2081140090003828,9.0,0.14389322299984997,,,,,0.002915521999966586,0.04000976900033493,,,
2.0,,10687.0,,1681395614.0,,,0.0,,,,,,,,,,530,7.0426025390625,,,,,,197,333.0,,0.017137791000095604,0.000452310000127909,,0.0032904640002016095,,,0.0001,0.20879886000011538,9.0,0.14484907099995326,,,,,0.0031402539998452994,0.039928969999891706,,,
,2.0,,2.719744,1681395614.0,3167633.0,1033.0,,0.0858131649781564,6714.404864,1339760.0,3.4607000064034463,2.6333333333333333,6273.257472,,198130.91328,0.4819999999999709,531,,2.548000000000002,1.9333333333333331,0.002000000000000668,6.1,3951345.0,197,,,0.017278950000218174,0.00038408699992942275,90.62047403542736,0.0031546750001325563,6633.0,0.0,,,,,9542.746112,4.566666666666666,5345.0,0.0,,,2450.853888,0.0,34089.2672
2.0,,10719.0,,1681395615.0,,,0.0,,,,,,,,,,532,7.1278076171875,,,,,,198,334.0,,,,,,,,0.0001,0.20730010899933404,9.0,0.14332116499963377,,,,,0.00299901799962754,0.040162213999792584,,,
2.0,,10751.0,,1681395615.0,,,0.0,,,,,,,,,,533,7.3232421875,,,,,,198,335.0,,0.01718087600011131,0.0004386559999147721,,0.003227222000077745,,,0.0001,0.20718229200019778,9.0,0.14324789300007978,,,,,0.00280256099995313,0.04028508400006103,,,
2.0,,10783.0,,1681395615.0,,,0.0,,,,,,,,,,534,7.4461669921875,,,,,,198,336.0,,0.017010964999826683,0.0003883480003423756,,0.0031079390000741114,,,0.0001,0.20807544199988115,9.0,0.14435472300010588,,,,,0.0031173389998002676,0.040096127999731834,,,
,2.0,,2.719744,1681395615.0,3174555.0,1037.0,,0.01634839784614534,6714.404864,1346645.0,2.4062159467157263,2.6333333333333333,6273.286144,,198134.648832,0.48399999999998045,535,,2.563999999999993,1.9333333333333331,0.002000000000000668,6.1,3957573.0,198,,,0.016863505999936024,0.00039326200021605473,87.28392047081658,0.0032160780001504463,6688.0,0.0,,,,,9538.998272,4.566666666666666,5355.0,0.0,,,2450.88256,0.0,34089.2672
2.0,,10815.0,,1681395616.0,,,0.0,,,,,,,,,,536,7.2841796875,,,,,,199,337.0,,,,,,,,0.0001,0.2089859340003386,9.0,0.14571178999995027,,,,,0.0026284830000804504,0.04017281500000536,,,
2.0,,10847.0,,1681395616.0,,,0.0,,,,,,,,,,537,7.1900634765625,,,,,,199,338.0,,0.016850192000219977,0.00039463400025852025,,0.003143590000036056,,,0.0001,0.20645338200029073,9.0,0.1431815139999344,,,,,0.002945017000001826,0.039938434999839956,,,
2.0,,10879.0,,1681395616.0,,,0.0,,,,,,,,,,538,7.30517578125,,,,,,199,339.0,,0.016819221999867295,0.00042306700015615206,,0.003162733999943157,,,0.0001,0.20572296399996048,9.0,0.1425655729999562,,,,,0.002929192999999941,0.039823175000037736,,,
,2.0,,2.719744,1681395616.0,3180818.0,1041.0,,0.016347931144427046,6714.404864,1351857.0,2.880460765869563,2.6333333333333333,6273.253376,,198133.059584,0.4849999999999568,539,,2.584000000000003,1.9333333333333331,0.002000000000000668,6.1,3962232.0,199,,,0.016989811999792437,0.0003870180003104906,92.95042510398461,0.003104149000137113,6747.0,0.0,,,,,9540.964352,4.566666666666666,5362.0,0.0,,,2450.849792,0.0,34089.2672
2.0,,10911.0,,1681395617.0,,,0.0,,,,,,,,,,540,7.26806640625,,,,,,200,340.0,,,,,,,,0.0001,0.20771716699937315,9.0,0.14433657199970185,,,,,0.0027703369996743277,0.040129278999756934,,,
2.0,,10943.0,,1681395617.0,,,0.0,,,,,,,,,,541,7.1861572265625,,,,,,200,341.0,,0.01687633699975777,0.0003964520001318306,,0.003213950999906956,,,0.0001,0.20988201999944067,9.0,0.14656460100013646,,,,,0.0029921299997113238,0.03983854899979633,,,
2.0,,10975.0,,1681395617.0,,,0.0,,,,,,,,,,542,7.2386474609375,,,,,,200,342.0,,0.016954276999967988,0.0003992550000475603,,0.0031602049998582515,,,0.0001,0.2068292469998596,9.0,0.14327740599992467,,,,,0.002993860000060522,0.04004424400000062,,,
,2.0,,2.719744,1681395617.0,3186707.0,1045.0,,0.01633996631522819,6714.404864,1356264.0,2.4110944736299595,2.6333333333333333,6256.074752,,198131.294208,0.48599999999999,543,,2.603999999999999,1.9333333333333331,0.002000000000000668,6.1,3966403.0,200,,,,,99.54322641413606,,6800.0,0.0,,,,,9542.77888,4.566666666666666,5385.0,0.0,,,2433.671168,0.0,34089.2672
2.0,,11007.0,,1681395618.0,,,0.0,,,,,,,,,,544,7.1741943359375,,,,,,201,343.0,,0.016937033999965934,0.0003922930000044289,,0.0029280280000421044,,,0.0001,0.2063650130003225,9.0,0.14292126100008318,,,,,0.003121520000149758,0.040064877000077104,,,
2.0,,11039.0,,1681395618.0,,,0.0,,,,,,,,,,545,7.2662353515625,,,,,,201,344.0,,0.01699159999998301,0.00037573700001303223,,0.0031143440000960254,,,0.0001,0.20841018700048153,9.0,0.14475722099996347,,,,,0.0030634849999842118,0.040107800000441785,,,
,2.0,,2.719744,1681395619.0,3191043.0,1062.0,,0.12261123367514529,6714.404864,1360480.0,2.4729791791430222,2.6333333333333333,6273.286144,,198113.652736,0.492999999999995,546,,2.6199999999999903,1.9333333333333331,0.002000000000000668,6.1,3970806.0,202,,,0.016845968999859906,0.0003739419998964877,86.4912733629691,0.0031852830002208066,6897.0,0.0,,,,0.14617131299974062,9541.197824,4.566666666666666,5402.0,0.0,,0.04003658600004201,2450.88256,0.0,34089.2672
2.0,,11071.0,,1681395619.0,,,0.0,,,,,,,,,,547,7.2606201171875,,,,,,202,345.0,,,,,,,,0.0001,0.20949810999991314,9.0,,,,,,0.0028850170001533115,,,,
2.0,,11103.0,,1681395619.0,,,0.0,,,,,,,,,,548,7.3919677734375,,,,,,202,346.0,,0.016867403999640374,0.00038348499992935103,,0.0031360709999717074,,,0.0001,0.2073887689989533,9.0,0.14370621099988057,,,,,0.0031158439996943343,0.040179753999836976,,,
2.0,,11135.0,,1681395619.0,,,0.0,,,,,,,,,,549,7.36376953125,,,,,,202,347.0,,0.01712008300000889,0.000389930999972421,,0.002841470000021218,,,0.0001,0.20664423700009138,9.0,0.14330321300030846,,,,,0.002929429999767308,0.04006011000001308,,,
,2.0,,2.719744,1681395620.0,3197094.0,1068.0,,0.08174504243173601,6714.404864,1366768.0,2.6343457530371808,2.6333333333333333,6273.253376,,198142.828544,0.4959999999999809,550,,2.6439999999999912,1.9333333333333331,0.002000000000000668,6.1,3977007.0,203,,,0.017071080999812693,0.00039662800008954946,110.87206234496057,0.0031655080001655733,6940.0,0.0,,,,0.1450164070001847,9531.273216,4.466666666666667,5416.0,0.0,,0.0403011719999995,2450.849792,0.0,34089.2672
2.0,,11167.0,,1681395620.0,,,0.0,,,,,,,,,,551,7.1177978515625,,,,,,203,348.0,,,,,,,,0.0001,0.20880537000039112,9.0,,,,,,0.0028545740001391096,,,,
2.0,,11199.0,,1681395620.0,,,0.0,,,,,,,,,,552,7.2366943359375,,,,,,203,349.0,,0.017357375000301545,0.0003922549999515468,,0.003198256999894511,,,0.0001,0.20950073399990288,9.0,0.14546640699973068,,,,,0.002985649000038393,0.0401007909999862,,,
2.0,,11231.0,,1681395620.0,,,0.0,,,,,,,,,,553,7.316650390625,,,,,,203,350.0,,0.01781049700002768,0.0004962439998053014,,0.0031852339998295065,,,0.0001,0.20676253799956612,9.0,0.14199834000010014,,,,,0.0031324319998020655,0.040139791000001424,,,
,2.0,,2.719744,1681395621.0,3201544.0,1072.0,,0.016348588416415396,6714.404864,1372525.0,2.60154097694144,2.6333333333333333,6273.282048,,198116.114432,0.49699999999995725,554,,2.6599999999999966,1.9333333333333331,0.002000000000000668,6.1,3982176.0,204,,,0.01749902400024439,0.000471018000098411,135.79843214300317,0.003250974999900791,6979.0,0.0,,,,0.14152281399992717,9538.301952,4.466666666666667,5473.0,0.0,,0.040078937000089354,2450.878464,0.0,34089.2672
2.0,,11263.0,,1681395621.0,,,0.0,,,,,,,,,,555,7.2503662109375,,,,,,204,351.0,,,,,,,,0.0001,0.2059004690004258,9.0,,,,,,0.003077701000165689,,,,
2.0,,11295.0,,1681395621.0,,,0.0,,,,,,,,,,556,7.259765625,,,,,,204,352.0,,0.01741416599998047,0.0003770919997805322,,0.0032327439998880436,,,0.0001,0.20800953599973582,9.0,0.14408650199993644,,,,,0.0028701820001515443,0.04002884999999878,,,
2.0,,11327.0,,1681395621.0,,,0.0,,,,,,,,,,557,7.2977294921875,,,,,,204,353.0,,0.017440606000036496,0.0004038490001221362,,0.003336100000069564,,,0.0001,0.21141330000045855,9.0,0.1473471750000499,,,,,0.002823823999733577,0.040061746000446874,,,
,2.0,,2.719744,1681395622.0,3205499.0,1076.0,,0.016348518415086968,6714.404864,1376687.0,2.3824133902619935,2.6333333333333333,6273.24928,,198111.78496,0.49799999999999045,558,,2.676000000000002,1.9333333333333331,0.002000000000000668,6.1,3986307.0,205,,,0.017460526999911963,0.00038717200004612096,87.5430112730967,0.0032591160002084507,7028.0,0.0,,,,0.14183832199978497,9543.094272,4.466666666666667,5503.0,0.0,,0.0403245809998225,2450.845696,0.0,34089.2672
2.0,,11359.0,,1681395622.0,,,0.0,,,,,,,,,,559,7.044677734375,,,,,,205,354.0,,,,,,,,0.0001,0.20640807599966138,9.0,,,,,,0.0031383579998873756,,,,
2.0,,11391.0,,1681395622.0,,,0.0,,,,,,,,,,560,7.1171875,,,,,,205,355.0,,0.017367951999858633,0.0003899050002473814,,0.0031956769998942036,,,0.0001,0.20624686499922973,9.0,0.1421331039996403,,,,,0.0030193919997145713,0.04014083499987464,,,
2.0,,11423.0,,1681395622.0,,,0.0,,,,,,,,,,561,6.96728515625,,,,,,205,356.0,,0.01737706599988087,0.0003893749999406282,,0.0033044530000552186,,,0.0001,0.20877791199973217,9.0,0.1448237589997916,,,,,0.002772319000087009,0.040110939999976836,,,
,2.0,,2.719744,1681395623.0,3210670.0,1083.0,,0.08581365485718602,6714.404864,1381098.0,2.95675608816393,2.6333333333333333,6273.282048,,198111.567872,0.5009999999999764,562,,2.695999999999998,1.9333333333333331,0.002000000000000668,6.1,3990777.0,206,,,0.017481559000316338,0.0003974610003751877,81.636983279535,0.0031979309997041128,7069.0,0.0,,,,0.1460789580000892,9542.832128,4.466666666666667,5512.0,0.0,,,2450.878464,0.0,34089.2672
2.0,,11455.0,,1681395623.0,,,0.0,,,,,,,,,,563,6.88330078125,,,,,,206,357.0,,,,,,,,0.0001,0.20981625200056442,9.0,,,,,,0.0029027670002506056,0.03975757599982899,,,
2.0,,11487.0,,1681395623.0,,,0.0,,,,,,,,,,564,7.2396240234375,,,,,,206,358.0,,0.01745808899977419,0.0003930709999622195,,0.0032325150000360736,,,0.0001,0.2082109739999396,9.0,0.14425169800006188,,,,,0.0029970509999657224,0.03987855000013951,,,
2.0,,11519.0,,1681395623.0,,,0.0,,,,,,,,,,565,7.36669921875,,,,,,206,359.0,,0.017613082000025315,0.0004220099999656668,,0.0032267110000248067,,,0.0001,0.20815647800009174,9.0,0.1439946760001476,,,,,0.003063068999836105,0.03983693000009225,,,
,2.0,,2.719744,1681395624.0,3217758.0,1094.0,,0.06539041786179382,6714.404864,1386666.0,3.1582326602117385,2.6333333333333333,6273.24928,,198110.318592,0.5049999999999955,566,,2.719999999999999,1.9333333333333331,0.002000000000000668,6.1,3995991.0,207,,,0.017608386000119935,0.000408289999995759,89.85903010644793,0.003286677000232885,7118.0,0.0,,,,,9544.216576,4.466666666666667,5626.0,0.0,,,2450.845696,0.0,34089.2672
2.0,,11551.0,,1681395624.0,,,0.0,,,,,,,,,,567,7.14599609375,,,,,,207,360.0,,,,,,,,0.0001,0.20860740700027236,9.0,0.1444928539999637,,,,,0.0027424310001151753,0.040068768999844906,,,
,2.0,,2.719744,1681395625.0,3234786.0,1096.0,,0.008173961683145414,6714.404864,1390826.0,2.5804734051728393,2.666666666666667,6273.282048,,198104.162304,0.5049999999999955,568,,2.7279999999999944,1.9333333333333331,0.002000000000000668,6.1,4006118.0,208,,,0.017462388999774703,0.00039375599999402766,55.214983443779,0.00331529999994018,7242.0,0.0,,,,0.1438654730000053,9550.688256,4.4,5653.0,0.0,,,2450.878464,0.0,34089.2672
,2.0,,2.719744,1681395626.0,3235298.0,1097.0,,0.004087629449919414,6714.404864,1391022.0,0.08111389681197441,2.666666666666667,6273.282048,,198104.162304,0.5049999999999955,569,,2.7319999999999993,1.9333333333333331,0.002000000000000668,6.1,4006689.0,209,,,,,0.011264931938278511,,7242.0,0.0,,,,,9550.688256,4.4,5653.0,0.0,,,2450.878464,0.0,34089.2672
,2.0,,2.719744,1681395627.0,3272797.0,1098.0,,0.004086687234534002,6714.404864,1401855.0,261.1953627590776,2.666666666666667,6273.282048,,198091.309056,0.5059999999999718,570,,2.736000000000004,1.9333333333333331,0.002000000000000668,6.2,4029843.0,210,,,,,244.79263736807968,,7242.0,0.0,,,,,9563.5456,4.4,5653.0,0.0,,,2450.878464,0.0,34089.2672
,2.0,,2.719744,1681395628.0,3308489.0,1099.0,,0.004084646794635842,6714.404864,1414717.0,204.64230403213904,2.666666666666667,6273.282048,,198086.59456,0.5059999999999718,571,,2.739999999999995,1.9333333333333331,0.002000000000000668,6.2,4052515.0,211,,,,,152.58229199198922,,7242.0,0.0,,,,,9568.264192,4.4,5653.0,0.0,,,2450.878464,0.0,34089.2672
,2.0,,2.719744,1681395629.0,3372575.0,1105.0,,0.0858164717211509,6714.404864,1432583.0,395.2314958552806,2.666666666666667,6273.282048,,198076.669952,0.5089999999999577,572,,2.7519999999999953,1.9333333333333331,0.002000000000000668,6.2,4090997.0,212,,,,,468.4916816753543,,7242.0,0.0,,,,,9578.205184,4.4,5653.0,0.0,,,2450.878464,0.0,34089.2672
,2.0,,2.719744,1681395630.0,3509645.0,1106.0,,0.004085028494755443,6714.404864,1463886.0,825.6798013323778,2.833333333333333,6273.282048,,198071.349248,0.5089999999999577,573,,2.7560000000000002,2.0,0.002000000000000668,6.2,4170035.0,213,,,,,924.1660165040486,,7242.0,0.0,,,,,9583.517696,5.1000000000000005,5653.0,0.0,,,2450.878464,0.0,34089.2672
,2.0,,2.719744,1681395631.0,3593961.0,1107.0,,0.004086590996239636,6714.404864,1484047.0,622.4885771840379,2.833333333333333,6273.282048,,198071.611392,0.5089999999999577,574,,2.759999999999991,2.0,0.002000000000000668,6.2,4218793.0,214,,,,,645.9505501446889,,7242.0,0.0,,,,,9583.259648,5.1000000000000005,5653.0,0.0,,,2450.878464,0.0,34089.2672
,2.0,,2.719744,1681395632.0,3684282.0,1108.0,,0.004085356833348788,6714.404864,1503983.0,665.0230021984629,2.833333333333333,6273.282048,,198077.21472,0.5089999999999577,575,,2.763999999999996,2.0,0.002000000000000668,6.2,4270141.0,215,,,,,582.6948913774498,,7242.0,0.0,,,,,9577.652224,5.1000000000000005,5653.0,0.0,,,2450.878464,0.0,34089.2672
