02_timing/step_time_s,memory/used_memory_sys_percent,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,01_general/lr,02_timing/loss_calc_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,03_hivemind/num_peers,02_timing/backward_time_s,memory/total_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,02_timing/forward_time_s,disk/time/disk_busy_time_sys_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,bandwidth/disk_write_sys_bandwidth_MBs,_runtime,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,cpu/interrupts/soft_interrupts_count,03_hivemind/global_epoch,process/involuntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,memory/available_memory_sys_MB,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,_step,01_general/step,cpu/logical_core_count,01_general/minibatch_loss,process/memory/resident_set_size_proc_MB,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,process/memory/data_resident_set_proc_MB,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,_timestamp,02_timing/dataload_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB
,6.3,6996.074496,1.1,,0.000386642999956166,94.08403817974016,2.1,2.719744,,,,0.0,5.066666666666666,0.0170661409999866,1.1400000000000006,1462923.0,710.0,0.1144332584914371,92,0.017000000000000348,0.40500000000002956,599291.0,,1238.0,34368.458752,197753.565184,2797144.0,61.0,,223,,,,6556.839936,0.0030837429999337473,2759.0,2452.242432,0.0,,0.0,2.2955857637655566,1681394258.0,,,9896.517632
0.20501340300006632,,,,0.0001,,,,,9.0,0.14118081500009794,,,,,,,,,92,,,,1.0,,,,,,0.0,224,131.0,,7.193359375,,,,,,4224.0,,,1681394258.0,0.0034933330000512797,0.03980272800004059,
0.20483749000027274,,,,0.0001,0.00038231700000324054,,,,9.0,0.14194437100013602,,,,0.01700310800015359,,,,,92,,,,1.0,,,,,,0.0,225,132.0,,7.3408203125,,0.0030483929999718384,,,,4256.0,,,1681394258.0,0.0029451620000600087,0.039514138999948045,
0.2053234259999499,,,,0.0001,0.00041943399992305785,,,,9.0,0.1426955680001356,,,,0.01667349300009846,,,,,92,,,,1.0,,,,,,0.0,226,133.0,,7.223388671875,,0.003091601999813065,,,,4288.0,,,1681394258.0,0.002830627000093955,0.03961270199988576,
,6.3,6996.074496,1.1,,0.00039320899986705626,89.13199430100573,2.1,2.719744,,,,0.0,5.066666666666666,0.018099501000051532,1.156000000000006,1468572.0,714.0,0.016347907802780663,93,0.017000000000000348,0.4060000000000059,604610.0,,1272.0,34368.458752,197759.619072,2801654.0,61.0,,227,,,,6556.852224,0.0030994510000255104,2807.0,2452.25472,0.0,,0.0,2.106924424870184,1681394259.0,,,9890.44736
0.20469548700020823,,,,0.0001,,,,,9.0,0.1406523890000244,,,,,,,,,93,,,,1.0,,,,,,0.0,228,134.0,,7.234375,,,,,,4320.0,,,1681394259.0,0.0026691310001751845,0.039781806000064535,
0.20552302500027508,,,,0.0001,0.0003917230001206917,,,,9.0,0.1429486669999278,,,,0.01668778199996268,,,,,93,,,,1.0,,,,,,0.0,229,135.0,,7.15283203125,,0.0030441900000823807,,,,4352.0,,,1681394259.0,0.0027980800000477757,0.039652583000133745,
0.20667984099986825,,,,0.0001,0.000407294000069669,,,,9.0,0.14364689099988937,,,,0.017013411999869277,,,,,94,,,,1.0,,,,,,0.0,230,136.0,,7.5079345703125,,0.003133772999944995,,,,4384.0,,,1681394260.0,0.0027648110001337045,0.03971365999996124,
,6.3,6996.074496,1.1,,0.0003972070001054817,96.33718410852508,2.1,2.719744,,,,0.0,5.066666666666666,0.017263262999904327,1.171999999999997,1474607.0,718.0,0.01634826561128645,94,0.017000000000000348,0.40800000000001546,609594.0,,1298.0,34368.458752,197745.504256,2805994.0,61.0,,231,,,,6556.839936,0.003008688999898368,2840.0,2452.242432,0.0,,0.0,2.197341004715964,1681394260.0,,,9904.541696
0.2071971619998294,,,,0.0001,,,,,9.0,0.14389567900002476,,,,,,,,,94,,,,1.0,,,,,,0.0,232,137.0,,7.1632080078125,,,,,,4416.0,,,1681394260.0,0.0028615199998967,0.03977080399999977,
0.2072930870001528,,,,0.0001,0.0003755289999389788,,,,9.0,0.14420961300015733,,,,0.016997096000068268,,,,,94,,,,1.0,,,,,,0.0,233,138.0,,7.4210205078125,,0.0030553030001101433,,,,4448.0,,,1681394260.0,0.0028796299998248287,0.03977591600005326,
0.21103649800033963,,,,0.0001,0.00038810300020486466,,,,9.0,0.1434457120001298,,,,0.017071508000071844,,,,,95,,,,1.0,,,,,,0.0,234,139.0,,7.081298828125,,0.0030952800000250136,,,,4480.0,,,1681394261.0,0.002848738000011508,0.044187156999896615,
,6.3,6996.082688,1.1,,0.00040852799997992406,86.78400528927239,2.166666666666667,2.719744,,,,0.0,5.2,0.017191464999996242,1.195999999999998,1482128.0,726.0,0.09809052707706409,95,0.017000000000000348,0.41100000000000136,615347.0,,1331.0,34368.454656,197740.654592,2811583.0,61.0,,235,,,,6556.844032,0.003137885000114693,2894.0,2452.246528,0.0,,0.0,3.0741976703688167,1681394261.0,,,9909.374976
0.2069732539996494,,,,0.0001,,,,,9.0,0.1435096379998413,,,,,,,,,95,,,,1.0,,,,,,0.0,236,140.0,,7.3558349609375,,,,,,4512.0,,,1681394261.0,0.0029112519998761854,0.039814485999841054,
0.20721626199997445,,,,0.0001,0.0004006500000741653,,,,9.0,0.1433830379999108,,,,0.017097577999948044,,,,,95,,,,1.0,,,,,,0.0,237,141.0,,7.1978759765625,,0.003070817999969222,,,,4544.0,,,1681394261.0,0.00278328500007774,0.04048089299999447,
0.2058239510004114,,,,0.0001,0.00040775800016490393,,,,9.0,0.14288597400013714,,,,0.01717440699985673,,,,,96,,,,1.0,,,,,,0.0,238,142.0,,7.5201416015625,,0.0030611910001425713,,,,4576.0,,,1681394262.0,0.002576156000031915,0.03971846500007814,
,6.3,6996.344832,1.1,,,102.15600103891926,2.166666666666667,2.719744,,,,0.0,5.2,,1.2120000000000033,1489008.0,730.0,0.016344155729596698,96,0.017000000000000348,0.41200000000003456,621280.0,,1345.0,34368.720896,197758.83264,2817104.0,61.0,,239,,,,6556.770304,0.00308609300009266,2949.0,2452.168704,0.0,,0.0,2.234265241230663,1681394262.0,,,9891.2256
0.2085670270000719,,,,0.0001,0.00039713500018478953,,,,9.0,0.14389186499988682,,,,0.01800230499998179,,,,,96,,,,1.0,,,,,,0.0,240,143.0,,7.3408203125,,,,,,4608.0,,,1681394262.0,0.0034632590000001073,0.03972636999992574,
0.20857796100017367,,,,0.0001,0.00038410299998759,,,,9.0,0.1456112870000652,,,,0.017080799000041225,,,,,96,,,,1.0,,,,,,0.0,241,144.0,,7.399169921875,,0.0030865759999869624,,,,4640.0,,,1681394262.0,0.0026484200000140845,0.03976677600007861,
,6.3,6996.353024,1.1,,0.0003937999999834574,98.12789863947052,2.166666666666667,2.719744,,0.14445342899989555,,0.0,5.2,0.01705849399991166,1.2280000000000086,1495312.0,742.0,0.06948634438115306,97,0.017000000000000348,0.41600000000005366,626068.0,,1364.0,34368.720896,197737.398272,2821539.0,61.0,,242,,,,6556.7744,0.0030949070001042855,2998.0,2452.168704,0.0,,0.0,2.1938892217432078,1681394263.0,,0.039752640000187967,9893.773312
0.2074687830001949,,,,0.0001,,,,,9.0,,,,,,,,,,97,,,,1.0,,,,,,0.0,243,145.0,,7.33837890625,,,,,,4672.0,,,1681394263.0,0.0027155130001119687,,
0.20632693200013819,,,,0.0001,0.0003939020000416349,,,,9.0,0.1430782800000543,,,,0.01705149800000072,,,,,97,,,,1.0,,,,,,0.0,244,146.0,,7.21484375,,0.003083282999796211,,,,4704.0,,,1681394263.0,0.0028245230000720767,0.03989544600017325,
0.20572122200019294,,,,0.0001,0.00038904799998817907,,,,9.0,0.14268828500007658,,,,0.0169528450001053,,,,,97,,,,1.0,,,,,,0.0,245,147.0,,7.22802734375,,0.0031892140000309155,,,,4736.0,,,1681394263.0,0.0028970729999855394,0.03960475700000643,
,6.3,6996.353024,1.1,,0.00039000499987196235,90.56533638408376,2.166666666666667,2.719744,,0.14441130699992755,,0.0,5.2,0.017101331000048958,1.2439999999999998,1501639.0,746.0,0.01634906683174595,98,0.017000000000000348,0.41700000000003,630873.0,,1379.0,34368.720896,197736.615936,2826002.0,61.0,,246,,,,6556.89728,0.0031422759998349648,3040.0,2452.271104,0.0,,0.0,2.171599926572073,1681394264.0,,0.040055171999938466,9894.121472
0.2081526419997317,,,,0.0001,,,,,9.0,,,,,,,,,,98,,,,1.0,,,,,,0.0,247,148.0,,7.2469482421875,,,,,,4768.0,,,1681394264.0,0.0030525510001098155,,
0.20880855099971996,,,,0.0001,0.0003868909998345771,,,,9.0,0.14594874099998378,,,,0.01696572599985302,,,,,98,,,,1.0,,,,,,0.0,248,149.0,,7.055908203125,,0.00307923600007598,,,,4800.0,,,1681394264.0,0.0026647439999578637,0.03976321300001473,
0.2087430949998179,,,,0.0001,0.0003816710000137391,,,,9.0,0.14530571299997064,,,,0.017041631999973106,,,,,98,,,,1.0,,,,,,0.0,249,150.0,,7.0809326171875,,0.0031194529999538645,,,,4832.0,,,1681394264.0,0.0028762649999407586,0.04001836099996581,
,6.3,6996.353024,1.1,,0.00040674100000615,97.19950917305245,2.166666666666667,2.719744,,0.1427197379998688,,0.0,5.2,0.017342240999823844,1.2600000000000051,1507304.0,750.0,0.016349537480883455,99,0.017000000000000348,0.41800000000000637,637671.0,,1398.0,34368.720896,197741.760512,2831367.0,61.0,,250,,,,6556.884992,0.0031277140001293446,3083.0,2452.258816,0.0,,0.0,2.160757428745509,1681394265.0,,0.04025421500000448,9889.001472
0.2067612129999361,,,,0.0001,,,,,9.0,,,,,,,,,,99,,,,1.0,,,,,,0.0,251,151.0,,7.15625,,,,,,4864.0,,,1681394265.0,0.002910564000103477,,
0.2059922450000613,,,,0.0001,0.0003926740000679274,,,,9.0,0.14276123199988433,,,,0.017166360000146597,,,,,99,,,,1.0,,,,,,0.0,252,152.0,,7.0943603515625,,0.0031833640000513697,,,,4896.0,,,1681394265.0,0.0027118719999634777,0.0397767429999476,
0.20875829000056,,,,0.0001,0.0003985040000316076,,,,9.0,0.14434075000008306,,,,0.017453678000038053,,,,,99,,,,1.0,,,,,,0.0,253,153.0,,7.130859375,,0.00311386900011712,,,,4928.0,,,1681394265.0,0.002927437000153077,0.04052405200013709,
,6.3,6996.353024,1.1333333333333333,,0.0003850079999665468,97.4558169738813,2.166666666666667,2.719744,,0.14514792399995713,,0.0,5.033333333333333,0.01733213300008174,1.2879999999999967,1511866.0,756.0,0.05722124381714699,100,0.017000000000000348,0.4210000000000491,643207.0,,1415.0,34368.720896,197743.75936,2836099.0,61.0,,254,,,,6556.89728,0.003148490000057791,3125.0,2452.271104,0.0,,0.0,2.648142964387508,1681394266.0,,0.03993416999992405,9886.920704
0.2086035269999229,,,,0.0001,,,,,9.0,,,,,,,,,,100,,,,1.0,,,,,,0.0,255,154.0,,6.936767578125,,,,,,4960.0,,,1681394266.0,0.0026558019999356475,,
0.20692231100019853,,,,0.0001,0.00039232800008903723,,,,9.0,0.1437722489999942,,,,0.016974727999922834,,,,,100,,,,1.0,,,,,,0.0,256,155.0,,7.14794921875,,0.003051315999982762,,,,4992.0,,,1681394266.0,0.0028142380001554557,0.039917452000054254,
0.206296782000436,,,,0.0001,0.0003855400000247755,,,,9.0,0.14288744200007386,,,,0.017138311000053363,,,,,100,,,,1.0,,,,,,0.0,257,156.0,,7.1055908203125,,0.00312945500013484,,,,5024.0,,,1681394266.0,0.0028377040000577836,0.03991833000009137,
,6.3,6996.353024,1.1333333333333333,,0.00040035300003182783,95.66687824125746,2.166666666666667,2.719744,,0.14447492299996156,,0.0,5.033333333333333,0.016989647999935187,1.304000000000002,1518032.0,760.0,0.016348693437682853,101,0.017000000000000348,0.42200000000002547,648023.0,,1426.0,34368.720896,197765.238784,2840560.0,61.0,,258,,,,6556.889088,0.0031218609999541513,3161.0,2452.258816,0.0,,0.0,2.1570775849769968,1681394267.0,,0.04018781700006002,9884.299264
0.20815389500012316,,,,0.0001,,,,,9.0,,,,,,,,,,101,,,,1.0,,,,,,0.0,259,157.0,,7.2376708984375,,,,,,5056.0,,,1681394267.0,0.002979293000180405,,
0.2089634680000927,,,,0.0001,0.0004094569999324449,,,,9.0,0.1449223570000413,,,,0.01744550400007938,,,,,101,,,,1.0,,,,,,0.0,260,158.0,,7.480712890625,,0.0030276540001068497,,,,5088.0,,,1681394267.0,0.0030444169999555015,0.04011407899997721,
0.20843242000023565,,,,0.0001,0.00038779500005148293,,,,9.0,0.14446439099992858,,,,0.017149531000086427,,,,,101,,,,1.0,,,,,,0.0,261,159.0,,7.2318115234375,,0.0030998459999409533,,,,5120.0,,,1681394267.0,0.0028766660000201227,0.040454191000208084,
,6.3,6996.353024,1.1333333333333333,,0.00038197100002435036,117.6440899357374,2.166666666666667,2.719744,,0.14322912700004053,,0.0,5.033333333333333,0.017120965000003707,1.323999999999998,1523054.0,768.0,0.07765841847882116,102,0.017000000000000348,0.424000000000035,652487.0,,1440.0,34368.720896,197724.577792,2844659.0,61.0,,262,,,,6556.901376,0.003106778999836024,3202.0,2452.271104,0.0,,0.0,2.0246271358734056,1681394268.0,,,9906.147328
0.20708491099981075,,,,0.0001,,,,,9.0,,,,,,,,,,102,,,,1.0,,,,,,0.0,263,160.0,,6.953857421875,,,,,,5152.0,,,1681394268.0,0.0030378679998648295,0.0402082010000413,
0.2068757590000132,,,,0.0001,0.0003857140000036452,,,,9.0,0.14345010900001398,,,,0.017013021999900957,,,,,102,,,,1.0,,,,,,0.0,264,161.0,,7.3309326171875,,0.003191738000168698,,,,5184.0,,,1681394268.0,0.0028467869999531104,0.03998838899997281,
0.20926097999972626,,,,0.0001,0.00038147700001900375,,,,9.0,0.14565964799999165,,,,0.017023882000103185,,,,,102,,,,1.0,,,,,,0.0,265,162.0,,6.881103515625,,0.0030673699998260417,,,,5216.0,,,1681394268.0,0.0030413029999181163,0.040087299999868264,
,6.3,6996.353024,1.1333333333333333,,0.0003826109998499305,86.8644350527279,2.166666666666667,2.719744,,,,0.0,5.033333333333333,0.017073518999950466,1.347999999999999,1527715.0,775.0,0.0858273939558414,103,0.017000000000000348,0.4280000000000541,657355.0,,1454.0,34368.720896,197742.227456,2849132.0,61.0,,266,,,,6556.889088,0.0030817599999863887,3240.0,2452.258816,0.0,,0.0,2.2729012902236776,1681394269.0,,,9907.785728
0.20913335599971106,,,,0.0001,,,,,9.0,0.1459386879998874,,,,,,,,,103,,,,1.0,,,,,,0.0,267,163.0,,7.3709716796875,,,,,,5248.0,,,1681394269.0,0.002799782000010964,0.0398569960000259,
0.20743733700032863,,,,0.0001,0.00039015900006234006,,,,9.0,0.14368512900000496,,,,0.017122303999940414,,,,,103,,,,1.0,,,,,,0.0,268,164.0,,7.1177978515625,,0.0031354620000456634,,,,5280.0,,,1681394269.0,0.0028323830001681927,0.04027190000010705,
0.20822184699977697,,,,0.0001,0.0003892419999829144,,,,9.0,0.1440281780000987,,,,0.017250694000040312,,,,,103,,,,1.0,,,,,,0.0,269,165.0,,7.466552734375,,0.0031448069998987194,,,,5312.0,,,1681394269.0,0.0030047089999243326,0.04040421699983199,
,6.3,6996.353024,1.1333333333333333,,0.0004336249999141728,92.42194491575549,2.166666666666667,2.719744,,,,0.0,5.033333333333333,0.017377542000076573,1.3640000000000043,1533683.0,779.0,0.016345695235047385,104,0.017000000000000348,0.42900000000003047,662696.0,,1469.0,34368.720896,197742.473216,2853662.0,61.0,,270,,,,6556.901376,0.0030982190000941046,3276.0,2452.271104,0.0,,0.0,2.1413100193812165,1681394270.0,,,9908.031488
0.20865868600003523,,,,0.0001,,,,,9.0,0.14481824599988613,,,,,,,,,104,,,,1.0,,,,,,0.0,271,166.0,,7.294189453125,,,,,,5344.0,,,1681394270.0,0.0028826949999256613,0.04004835900013859,
0.20915701900003114,,,,0.0001,0.00039652200007367355,,,,9.0,0.14567752199991446,,,,0.017098313999895254,,,,,104,,,,1.0,,,,,,0.0,272,167.0,,7.087158203125,,0.003067428000122163,,,,5376.0,,,1681394270.0,0.0030095330000676768,0.03990769999995791,
0.20762059900039276,,,,0.0001,0.00038441900005636853,,,,9.0,0.14395398400006343,,,,0.017078793000109727,,,,,105,,,,1.0,,,,,,0.0,273,168.0,,7.091552734375,,0.003086749999965832,,,,5408.0,,,1681394271.0,0.0031455810001261852,0.03997107200007122,
,6.3,6996.353024,1.1666666666666665,,0.00040552900009060977,99.52687413307855,2.2666666666666666,2.719744,,,,0.0,5.166666666666667,0.016978654000013194,1.3799999999999955,1540687.0,783.0,0.016348522297177072,105,0.017000000000000348,0.4300000000000068,668700.0,,1501.0,34368.720896,197744.181248,2859737.0,61.0,,274,,,,6556.889088,0.00714273000016874,3310.0,2452.258816,0.0,,0.0,2.638681833739703,1681394271.0,,,9905.823744
0.2118938500002514,,,,0.0001,,,,,9.0,0.14435535799998434,,,,,,,,,105,,,,1.0,,,,,,0.0,275,169.0,,7.1837158203125,,,,,,5440.0,,,1681394271.0,0.0028409510000528826,0.040170627999941644,
0.20886486200038235,,,,0.0001,0.00039869000011094613,,,,9.0,0.14533620800011704,,,,0.0170500770000217,,,,,105,,,,1.0,,,,,,0.0,276,170.0,,7.0770263671875,,0.003133056000024226,,,,5472.0,,,1681394271.0,0.0028720290001729154,0.040074801999935517,
0.20819780800002263,,,,0.0001,0.0003852820000247448,,,,9.0,0.1446232030000374,,,,0.017213206999940667,,,,,106,,,,1.0,,,,,,0.0,277,171.0,,7.3953857421875,,0.003172799000140003,,,,5504.0,,,1681394272.0,0.0029089019999446464,0.03989441499993518,
,6.3,6996.353024,1.1666666666666665,,0.0003847570001198619,85.64820362024196,2.2666666666666666,2.719744,,,,0.0,5.166666666666667,0.017076261000056547,1.4000000000000057,1546060.0,787.0,0.016348518415086968,106,0.017000000000000348,0.43100000000004,673171.0,,1559.0,34368.724992,197741.858816,2863728.0,61.0,,278,,,,6556.901376,0.003341011999964394,3348.0,2452.271104,0.0,,0.0,2.096146681866825,1681394272.0,,,9908.637696
0.2082116319998022,,,,0.0001,,,,,9.0,0.14467022499979976,,,,,,,,,106,,,,1.0,,,,,,0.0,279,172.0,,7.2469482421875,,,,,,5536.0,,,1681394272.0,0.002867227000024286,0.03987214999983735,
0.2096286980001878,,,,0.0001,0.00040132700019057665,,,,9.0,0.14600715699998545,,,,0.017016882000007172,,,,,106,,,,1.0,,,,,,0.0,280,173.0,,7.215087890625,,0.003141611000046396,,,,5568.0,,,1681394272.0,0.0030796989999544166,0.03998202200000378,
0.2104426329999569,,,,0.0001,0.00040139599991562136,,,,9.0,0.14489766099995904,,,,0.017122210000025007,,,,,107,,,,1.0,,,,,,0.0,281,174.0,,7.197265625,,0.0031115050001062627,,,,5600.0,,,1681394273.0,0.003919220999932804,0.040990640000018175,
,6.3,6996.353024,1.1666666666666665,,,105.90107808630765,2.2666666666666666,2.719744,,,,0.0,5.166666666666667,,1.4240000000000066,1552313.0,797.0,0.06946730452700385,107,0.017000000000000348,0.4350000000000023,679274.0,,1611.0,34368.720896,197748.432896,2868702.0,61.0,,282,,,,6556.889088,0.0031335610001406167,3394.0,2452.25472,0.0,,0.0,2.290218271851012,1681394273.0,,,9901.088768
0.20908650299998044,,,,0.0001,0.0004075530000591243,,,,9.0,0.1429115449998335,,,,0.01851002399985191,,,,,107,,,,1.0,,,,,,0.0,283,175.0,,7.491943359375,,,,,,5632.0,,,1681394273.0,0.0036822420001954015,0.04044157799989989,
0.20804127900009917,,,,0.0001,0.0003899849998560967,,,,9.0,0.14397901500001353,,,,0.01688057100000151,,,,,107,,,,1.0,,,,,,0.0,284,176.0,,7.1700439453125,,0.0031194910000067466,,,,5664.0,,,1681394273.0,0.003641359000084776,0.040030858000136504,
,6.3,6996.353024,1.1666666666666665,,0.0003915150000466383,96.43045248096433,2.2666666666666666,2.719744,,0.14685641599999144,,0.0,5.166666666666667,0.016807500999902913,1.436000000000007,1558461.0,800.0,0.012260805433035322,108,0.017000000000000348,0.43600000000003547,684073.0,,1641.0,34368.720896,197731.483648,2872922.0,61.0,,285,,,,6556.889088,0.0030894520000401826,3451.0,2452.25472,0.0,,0.0,2.199840735558497,1681394274.0,,0.04021779400000014,9899.143168
0.21016505899979165,,,,0.0001,,,,,9.0,,,,,,,,,,108,,,,1.0,,,,,,0.0,286,177.0,,7.28173828125,,,,,,5696.0,,,1681394274.0,0.002802380999810339,,
0.20924926199995753,,,,0.0001,0.0003846639999665058,,,,9.0,0.14623519100018711,,,,0.016739555999947697,,,,,108,,,,1.0,,,,,,0.0,287,178.0,,7.24462890625,,0.003061292999973375,,,,5728.0,,,1681394274.0,0.0024481149998791807,0.04038044300000365,
0.2077796250002848,,,,0.0001,0.0003739150001820235,,,,9.0,0.14437671100017724,,,,0.016705614999864338,,,,,108,,,,1.0,,,,,,0.0,288,179.0,,7.451416015625,,0.0031239050001659052,,,,5760.0,,,1681394274.0,0.002821371999971234,0.04037810699992406,
,6.3,6996.353024,1.1666666666666665,,0.0004000450001058198,100.67020910345477,2.2666666666666666,2.719744,,0.14554565699995692,,0.0,5.166666666666667,0.016699425999831874,1.460000000000008,1565737.0,807.0,0.06948227770987096,109,0.017000000000000348,0.4390000000000214,689525.0,,1664.0,34368.720896,197734.559744,2877549.0,61.0,,289,,,,6556.901376,0.0030956049999986135,3506.0,2452.267008,0.0,,0.0,2.2174218392889893,1681394275.0,,0.04035301299995808,9896.169472
0.20896992899974975,,,,0.0001,,,,,9.0,,,,,,,,,,109,,,,1.0,,,,,,0.0,290,180.0,,7.1754150390625,,,,,,5792.0,,,1681394275.0,0.0028761829998984467,,
0.2078541949999817,,,,0.0001,0.000399368999978833,,,,9.0,0.14462944699994296,,,,0.017066590000013093,,,,,109,,,,1.0,,,,,,0.0,291,181.0,,7.1365966796875,,0.0031340699999873323,,,,5824.0,,,1681394275.0,0.002502152000033675,0.04012256700002581,
0.20798646399998688,,,,0.0001,0.00037816700000803394,,,,9.0,0.1443367849999504,,,,0.017129931999988912,,,,,109,,,,1.0,,,,,,0.0,292,182.0,,7.100830078125,,0.0031149720000485104,,,,5856.0,,,1681394275.0,0.0029053279999970982,0.04012127999999393,
,6.3,6996.353024,1.1666666666666665,,0.00039979000007406285,110.10320492049574,2.2666666666666666,2.719744,,0.14669452399994043,,0.0,5.033333333333333,0.01669425299996874,1.475999999999999,1572047.0,811.0,0.01634902403888392,110,0.017000000000000348,0.4399999999999977,695936.0,,1681.0,34368.720896,197729.366016,2882711.0,61.0,,293,,,,6556.889088,0.0030937100000301143,3559.0,2452.25472,0.0,,0.0,2.6769850458219158,1681394276.0,,0.04021865799995794,9901.391872
0.20969281199995748,,,,0.0001,,,,,9.0,,,,,,,,,,110,,,,1.0,,,,,,0.0,294,183.0,,7.3680419921875,,,,,,5888.0,,,1681394276.0,0.002591876999986198,,
0.20933036399992488,,,,0.0001,0.00038185900007192686,,,,9.0,0.14640889499992227,,,,0.016812562000040998,,,,,110,,,,1.0,,,,,,0.0,295,184.0,,7.1578369140625,,0.0031658180000704306,,,,5920.0,,,1681394276.0,0.0026269799998317467,0.039934249999987514,
0.20824526800038257,,,,0.0001,0.0003846219999559253,,,,9.0,0.145162824000181,,,,0.016903703000025416,,,,,110,,,,1.0,,,,,,0.0,296,185.0,,7.1810302734375,,0.003085853000129646,,,,5952.0,,,1681394276.0,0.002536019999979544,0.040172246000111045,
,6.3,6996.353024,1.1666666666666665,,0.0003738249999969412,85.27188554720087,2.2666666666666666,2.719744,,0.14580825699999878,,0.0,5.033333333333333,0.016769025000030524,1.5,1578144.0,815.0,0.0163491446243226,111,0.017000000000000348,0.4410000000000309,700467.0,,1681.0,34368.720896,197729.767424,2886775.0,61.0,,297,,,,6556.901376,0.003166137000107483,3599.0,2452.267008,0.0,,0.0,2.131128564040608,1681394277.0,,0.040656238999872585,9900.859392
0.20963636200008295,,,,0.0001,,,,,9.0,,,,,,,,,,111,,,,1.0,,,,,,0.0,298,186.0,,6.99072265625,,,,,,5984.0,,,1681394277.0,0.0028628790000766458,,
0.21029671899964342,,,,0.0001,0.0003890959999353072,,,,9.0,0.14671098999997412,,,,0.016818470999851343,,,,,111,,,,1.0,,,,,,0.0,299,187.0,,7.0562744140625,,0.003081641999870044,,,,6016.0,,,1681394277.0,0.0029310869999790157,0.04036543300003359,
0.2089167289998386,,,,0.0001,0.00039636800011066953,,,,9.0,0.14523194100002002,,,,0.01695021299997279,,,,,111,,,,1.0,,,,,,0.0,300,188.0,,7.050537109375,,0.0031233329998485715,,,,6048.0,,,1681394277.0,0.0029552119999607385,0.04025966199992581,
,6.3,6996.353024,1.1666666666666665,,0.00040038700012701156,103.93053949321839,2.2666666666666666,2.719744,,0.14483082600008856,,0.0,5.033333333333333,0.017134624000163967,1.5280000000000058,1584655.0,827.0,0.118511646406563,112,0.017000000000000348,0.4460000000000264,706087.0,,1682.0,34368.720896,197728.518144,2891488.0,61.0,,301,,,,6556.884992,0.00310027499995158,3647.0,2452.250624,0.0,,0.0,2.3239632612562624,1681394278.0,,,9902.153728
0.20862798700022722,,,,0.0001,,,,,9.0,,,,,,,,,,112,,,,1.0,,,,,,0.0,302,189.0,,7.3233642578125,,,,,,6080.0,,,1681394278.0,0.002859455999896454,0.040302418999999645,
0.2095659640001486,,,,0.0001,0.0003880960000515188,,,,9.0,0.14513458500005072,,,,0.017195889000049647,,,,,112,,,,1.0,,,,,,0.0,303,190.0,,7.13525390625,,0.003085497000029136,,,,6112.0,,,1681394278.0,0.0034337199999754375,0.04032817699999214,
0.211507119000089,,,,0.0001,0.00039437100008399284,,,,9.0,0.1462743209999644,,,,0.017129176000025836,,,,,112,,,,1.0,,,,,,0.0,304,191.0,,7.4537353515625,,0.0031431929999143904,,,,6144.0,,,1681394278.0,0.0034929840001041157,0.04107307399999627,
,6.3,6996.353024,1.1666666666666665,,0.00038185800008250226,130.65130204995125,2.2666666666666666,2.719744,,,,0.0,5.033333333333333,0.01709770699994806,1.543999999999997,1593740.0,831.0,0.01634788836476943,113,0.017000000000000348,0.44700000000000273,713814.0,,1723.0,34368.720896,197750.689792,2897296.0,61.0,,305,,,,6556.89728,0.0031304640001508233,3695.0,2452.262912,0.0,,0.0,2.7141565689078635,1681394279.0,,,9903.644672
0.20956119400034368,,,,0.0001,,,,,9.0,0.14505554600009418,,,,,,,,,113,,,,1.0,,,,,,0.0,306,192.0,,7.318603515625,,,,,,6176.0,,,1681394279.0,0.003433117999975366,0.04046250100009274,
0.21220499800028847,,,,0.0001,0.00044093600013184187,,,,9.0,0.14392709900016598,,,,0.01759416400000191,,,,,113,,,,1.0,,,,,,0.0,307,193.0,,6.84814453125,,0.0031159509999270085,,,,6208.0,,,1681394279.0,0.003887854000140578,0.04323899399992115,
0.21032783700024993,,,,0.0001,0.00040083900012177764,,,,9.0,0.1455942390000473,,,,0.017369318999953975,,,,,114,,,,1.0,,,,,,0.0,308,194.0,,7.1051025390625,,0.0030872679999447428,,,,6240.0,,,1681394280.0,0.003542830000014874,0.04033334200016725,
