_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
703,338,,,1681396175,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004394369998408365,0.018814463999660802,0.04737715700002809,0.0037153439998292015,9.0,0.00879691099999036,11712.0,12.618997573852539,0.07972387599920694,2.0,0.0001,0.0005805629998576478,0.0,365.0
704,339,,,1681396176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004551930001071014,0.01901678800004447,0.046809162000045035,0.0037287360000846093,9.0,0.008779393999702734,11744.0,12.687726020812988,0.07944165900016742,2.0,0.0001,0.0006523860001834692,0.0,366.0
705,339,,,1681396176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046937100023569656,0.01894114400010949,0.04711194199990132,0.003785394999795244,9.0,0.008771664000050805,11776.0,12.859285354614258,0.07999679400018067,2.0,0.0001,0.0009172780000881176,0.0,367.0
706,339,,,1681396176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000427077000040299,0.018898359000104392,0.04752754599985565,0.0036852889998044702,9.0,0.008807823000097414,11808.0,12.494938850402832,0.07993021500033137,2.0,0.0001,0.0005841210004291497,0.0,368.0
707,339,,,1681396176,2.533333333333333,0.0,3.524000000000001,16448.507904,0.03676942683580667,6476066.0,6.643464612843656,5137.833984,1531.0,12513.517568,0.0,0.0,0.0,2.7666666666666666,2014521.0,55.36956218430922,188374.40512,2.719744,11083.0,0.6680000000000064,10262.429696,0.0,7316384.0,10.8,3.6000000000000005,43327.504384,7010.0,0.00043737399983001524,0.018654776999937894,0.04754886099999567,0.003762929999993503,,,,,,,,,,
708,339,,,1681396176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.008788467000158562,11840.0,12.68400764465332,0.08005807700010337,2.0,0.0001,0.0008656680001877248,0.0,369.0
709,339,,,1681396176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040847399986887467,0.018457088000104704,0.04706784700010758,0.00375566799993976,9.0,0.008657951000259345,11872.0,12.651542663574219,0.07896972100024868,2.0,0.0001,0.0006226929999684216,0.0,370.0
710,339,,,1681396176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004575620000650815,0.01871900000014648,0.047674688000370224,0.0037671529998988262,9.0,0.008830053999645315,11904.0,12.759933471679688,0.08024547700006224,2.0,0.0001,0.0007970199999363103,0.0,371.0
711,339,,,1681396176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045843799989597755,0.018823720999989746,0.047481201000209694,0.0037283179999576532,9.0,0.008746465000058379,11936.0,12.686485290527344,0.07984462800004621,2.0,0.0001,0.0006064849999347643,0.0,372.0
712,339,,,1681396176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005076440002085292,0.019072055999913573,0.04699302600010924,0.0037591710001834144,9.0,0.008284529999855295,11968.0,12.717977523803711,0.07948930300062784,2.0,0.0001,0.0008728760003577918,0.0,373.0
713,340,,,1681396177,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004739979999612842,0.018958425999699102,0.046921943000143074,0.0036986079999223875,9.0,0.008746968999730598,12000.0,12.6776123046875,0.07936050399985106,2.0,0.0001,0.0005605600003946165,0.0,374.0
714,340,,,1681396177,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045548500020231586,0.018846981000024243,0.04720848300030411,0.003673197999887634,9.0,0.008777919000294787,12032.0,12.50324535369873,0.0797301120010161,2.0,0.0001,0.0007680460003030021,0.0,375.0
715,340,,,1681396177,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004432489999999234,0.01867125200033115,0.04721134000010352,0.0036582699999598844,9.0,0.008790158000010706,12064.0,12.69357681274414,0.07988947800049573,2.0,0.0001,0.0011152090000905446,0.0,376.0
716,340,,,1681396177,2.533333333333333,0.0,3.5600000000000023,16448.79872,0.036781287564764654,6489407.0,6.331561811503431,5137.833984,1540.0,12513.517568,0.0,0.0,0.0,2.7666666666666666,2025307.0,57.853940139932924,188374.511616,2.719744,11342.0,0.6699999999999591,10262.429696,0.0,7328438.0,10.8,3.6000000000000005,43327.504384,7027.0,0.0004446220000318135,0.018891705999976693,,0.0037159049998081173,,,,,,,,,,
717,340,,,1681396177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04698389199984376,,9.0,0.008392628000365221,12096.0,12.538098335266113,0.0793654939998305,2.0,0.0001,0.000936740999804897,0.0,377.0
718,340,,,1681396177,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004753889998028171,0.01902453799993964,0.04703714700008277,0.0036836839999523363,9.0,0.008768144999976357,12128.0,12.634450912475586,0.07958818499946574,2.0,0.0001,0.0005992819997118204,0.0,378.0
719,340,,,1681396177,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004469420000532409,0.018804285999976855,0.04741264399990541,0.003761496999686642,9.0,0.008814668000013626,12160.0,12.480813026428223,0.07999121099965123,2.0,0.0001,0.0007511740000154532,0.0,379.0
720,340,,,1681396177,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004433560002325976,0.018496872000014264,0.047171578999950725,0.0037000629999965895,9.0,0.008649713000068004,12192.0,12.541370391845703,0.07928631900040273,2.0,0.0001,0.0008247360001405468,0.0,380.0
721,340,,,1681396177,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043327399998815963,0.01826264999999694,0.047593685000265396,0.003700980999838066,9.0,0.00878049800030567,12224.0,12.568638801574707,0.07935260900012509,2.0,0.0001,0.0005815209997308557,0.0,381.0
722,341,,,1681396178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004303219998291752,0.01867316400011987,0.047604961000160984,0.0036643420003201754,9.0,0.008764365000388352,12256.0,12.624571800231934,0.08028662900096606,2.0,0.0001,0.001149475000147504,0.0,382.0
723,341,,,1681396178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004826760000469221,0.018844433999674948,0.04724183500002255,0.0037503169996853103,9.0,0.008733468999707839,12288.0,12.668692588806152,0.08002874599878851,2.0,0.0001,0.0009760149996509426,0.0,383.0
724,341,,,1681396178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004347899998720095,0.018267367000134982,0.04748059700023077,0.003718043999924703,9.0,0.008697202999883302,12320.0,12.73782730102539,0.07931125200002498,2.0,0.0001,0.0007132509999792092,0.0,384.0
725,341,,,1681396178,2.566666666666667,0.0,3.603999999999999,16445.730816,0.1307881161913877,6503139.0,6.409719302073423,5137.829888,1552.0,12513.513472,0.0,0.0,0.0,3.1000000000000005,2035810.0,56.05287771194519,188377.587712,2.719744,11554.0,0.6760000000000446,10262.429696,0.0,7340114.0,10.8,3.6666666666666665,43327.504384,7040.0,0.0006174019999889424,0.01909921900005429,,0.0036803839998356125,,,,,,,,,,
726,341,,,1681396178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04748483700041106,,9.0,0.00882485900001484,12352.0,12.682577133178711,0.08119844600014403,2.0,0.0001,0.001491744999839284,0.0,385.0
727,341,,,1681396178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006115789997238608,0.0186370309997983,0.04714017199967202,0.0036753730000782525,9.0,0.00873609900008887,12384.0,12.709495544433594,0.07992675099922053,2.0,0.0001,0.0011264969998592278,0.0,386.0
728,341,,,1681396178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004363869998087466,0.01899784900024315,0.04651925400003165,0.003724582999893755,9.0,0.008664916999805428,12416.0,12.619329452514648,0.07940060799955972,2.0,0.0001,0.0010576179997769941,0.0,387.0
729,341,,,1681396178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004618289999598346,0.019516403000125138,0.04698314200004461,0.003623599000093236,9.0,0.008635330000288377,12448.0,12.70703125,0.07978180400050405,2.0,0.0001,0.0005615009999928589,0.0,388.0
730,341,,,1681396178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000530139999682433,0.020432214999800635,0.04574484600016149,0.0036747160002050805,9.0,0.008879647999947338,12480.0,12.645456314086914,0.08007880300010584,2.0,0.0001,0.000817238000308862,0.0,389.0
731,342,,,1681396179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00054371300029743,0.019660653000300954,0.045802913999978045,0.003716025999892736,9.0,0.008610438000232534,12512.0,12.666106224060059,0.07892260900098336,2.0,0.0001,0.0005888650002816576,0.0,390.0
732,342,,,1681396179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005441040002551745,0.01988951699968311,0.046652406999783125,0.003510814999572176,9.0,0.008835119000195846,12544.0,12.714527130126953,0.08011826699976154,2.0,0.0001,0.0006863050002721138,0.0,391.0
733,342,,,1681396179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000565050000204792,0.019342948000030447,0.04662605599969538,0.003602440000122442,9.0,0.00884808199998588,12576.0,12.6875,0.07957259199974942,2.0,0.0001,0.0005880159997104784,0.0,392.0
734,342,,,1681396179,2.566666666666667,0.0,3.6440000000000055,16446.820352,0.11443913882790475,6517772.0,7.030184050278173,5137.829888,1566.0,12513.513472,0.0,0.0,0.0,3.1000000000000005,2046318.0,55.90025442015384,188375.8592,2.719744,11748.0,0.68100000000004,10262.429696,0.0,7352727.0,10.8,3.6666666666666665,43327.504384,7774.0,0.0005450970002129907,0.019842631999836158,,0.003615628999796172,,,,,,,,,,
735,342,,,1681396179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046158267999999225,,9.0,0.00876417900008164,12608.0,12.579509735107422,0.07947334499976932,2.0,0.0001,0.0005475399998431385,0.0,393.0
736,342,,,1681396179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005205150000620051,0.019830014999570267,0.04654330899984416,0.0036040620002495416,9.0,0.008761881999816978,12640.0,12.616308212280273,0.07984958999941227,2.0,0.0001,0.0005898069998693245,0.0,394.0
737,342,,,1681396179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005382250001275679,0.02102426999999807,0.04507039000009172,0.003621853999902669,9.0,0.008781188999819278,12672.0,12.823796272277832,0.07960739800000738,2.0,0.0001,0.000571470000068075,0.0,395.0
738,342,,,1681396179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005630999999084452,0.0201246829997217,0.04631410899992261,0.0036018160003550292,9.0,0.008812870999918232,12704.0,12.57107162475586,0.0800215509998452,2.0,0.0001,0.0006049720000191883,0.0,396.0
739,342,,,1681396179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000549339999906806,0.01969368400023086,0.046523086999968655,0.003562059000159934,9.0,0.008218836000196461,12736.0,12.686673164367676,0.07911032800029716,2.0,0.0001,0.000563321999834443,0.0,397.0
740,343,,,1681396180,2.566666666666667,0.0,3.6680000000000064,16451.928064,0.024493583957675345,6546740.0,5.952124283823529,5137.825792,1572.0,12513.509376,0.0,0.0,0.0,3.1000000000000005,2056415.0,51.76935839006839,188370.980864,2.719744,12000.0,0.6839999999999691,10262.454272,0.0,7371700.0,10.8,3.6666666666666665,43327.504384,8499.0,0.000530636999883427,0.01953636300004291,0.04662387099961052,0.003639128000031633,,,,,,,,,,
741,344,,,1681396181,2.566666666666667,0.0,3.671999999999997,16451.915776,0.00408706931611547,6547392.0,0.32586395263824336,5137.825792,1573.0,12513.509376,0.0,0.0,0.0,3.1000000000000005,2056731.0,0.19647468195037984,188370.980864,2.719744,12000.0,0.6839999999999691,10262.458368,0.0,7372167.0,10.8,3.6666666666666665,43327.504384,8499.0,,,,,,,,,,,,,,
742,345,,,1681396182,2.566666666666667,0.0,3.676000000000002,16451.91168,0.00408514797280958,6547898.0,0.011521393876530686,5137.825792,1574.0,12513.509376,0.0,0.0,0.0,3.1000000000000005,2056924.0,0.07801675163204673,188370.980864,2.719744,12000.0,0.6839999999999691,10262.458368,0.0,7372479.0,10.8,3.6666666666666665,43327.504384,8499.0,,,,,,,,,,,,,,
743,346,,,1681396183,2.566666666666667,0.0,3.680000000000007,16451.91168,0.061315171123509524,6548461.0,0.08144219540540958,5137.825792,1577.0,12513.509376,0.0,0.0,0.0,2.833333333333333,2057062.0,0.008151404911685301,188370.993152,2.719744,12000.0,0.6860000000000355,10262.458368,0.0,7372806.0,10.8,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
744,347,,,1681396184,2.566666666666667,0.0,3.6880000000000024,16451.641344,0.05720500763566173,6549327.0,0.22028077856386347,5137.825792,1583.0,12513.509376,0.0,0.0,0.0,2.833333333333333,2057522.0,0.13544690142911783,188371.31264,2.719744,12000.0,0.6870000000000118,10262.458368,0.0,7373450.0,10.8,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
745,348,,,1681396185,2.566666666666667,0.0,3.695999999999998,16451.633152,0.06949054380893854,6550138.0,0.09815219963341919,5137.825792,1587.0,12513.509376,0.0,0.0,0.0,2.833333333333333,2057972.0,0.10082675526534894,188371.320832,2.719744,12000.0,0.6889999999999645,10262.458368,0.0,7374285.0,10.8,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
746,349,,,1681396186,2.566666666666667,0.0,3.700000000000003,16459.30496,0.0040855686300280535,6588323.0,312.9072455345629,5137.825792,1588.0,12513.509376,0.0,0.0,0.0,2.833333333333333,2067219.0,229.7835031155378,188363.649024,2.719744,12000.0,0.6889999999999645,10262.458368,0.0,7397000.0,10.8,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
747,350,,,1681396187,2.566666666666667,0.0,3.7040000000000077,16461.2096,0.004086626963556567,6590124.0,7.803350339212446,5137.825792,1589.0,12513.509376,0.0,0.0,0.0,2.833333333333333,2068058.0,3.49824846374069,188361.74848,2.719744,12000.0,0.6900000000000546,10262.458368,0.0,7398194.0,10.8,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
748,351,,,1681396188,2.6,0.0,3.7079999999999984,16477.94176,0.004086714454267837,6612139.0,149.56400328198322,5137.825792,1590.0,12513.509376,0.0,0.0,0.0,3.4333333333333336,2074991.0,141.92568652344283,188345.01632,2.719744,12000.0,0.6900000000000546,10262.458368,0.0,7411618.0,10.8,3.7000000000000006,43327.504384,8499.0,,,,,,,,,,,,,,
749,352,,,1681396189,2.6,0.0,3.7120000000000033,16476.52864,0.004086552120625127,6648285.0,227.85802877841093,5137.825792,1591.0,12513.509376,0.0,0.0,0.0,3.4333333333333336,2085092.0,347.62021719035664,188346.42944,2.719744,12000.0,0.6900000000000546,10262.458368,0.0,7433341.0,10.8,3.7000000000000006,43327.504384,8499.0,,,,,,,,,,,,,,
750,353,,,1681396190,2.6,0.0,3.7240000000000038,16487.022592,0.081733997502525,6712407.0,419.9807595438487,5137.825792,1599.0,12513.509376,0.0,0.0,0.0,3.4333333333333336,2099522.0,395.0832269915499,188335.927296,2.719744,12000.0,0.6920000000000073,10262.458368,0.0,7469973.0,10.8,3.7000000000000006,43327.504384,8499.0,,,,,,,,,,,,,,
751,354,,,1681396191,2.6,0.0,3.7280000000000086,16386.797568,0.00408965048734821,6805058.0,631.56648138366,5137.825792,1600.0,12513.509376,0.0,0.0,0.0,3.4333333333333336,2117887.0,620.2228293312294,188436.15232,2.719744,12000.0,0.6929999999999836,10262.458368,0.0,7522091.0,10.7,3.7000000000000006,43327.504384,8499.0,,,,,,,,,,,,,,
752,355,,,1681396192,2.6,0.0,3.7319999999999993,16301.19936,0.004084096215940167,6920721.0,747.1500503075466,5137.825792,1601.0,12513.509376,0.0,0.0,0.0,3.4333333333333336,2138531.0,677.2736846536646,188521.75872,2.719744,12000.0,0.6929999999999836,10262.458368,0.0,7586143.0,10.7,3.7000000000000006,43327.504384,8499.0,,,,,,,,,,,,,,
753,356,,,1681396193,2.666666666666667,0.0,3.736000000000004,16324.390912,0.004086555036814992,7021443.0,633.3344665671627,5137.825792,1602.0,12513.509376,0.0,0.0,0.0,4.2,2155462.0,686.5336630040405,188498.567168,2.719744,12000.0,0.6929999999999836,10262.458368,0.0,7640984.0,10.7,3.8666666666666663,43327.504384,8499.0,,,,,,,,,,,,,,
754,357,,,1681396194,2.666666666666667,0.0,3.740000000000009,16330.678272,0.004086553085428777,7068160.0,364.04143503272206,5137.825792,1603.0,12513.509376,0.0,0.0,0.0,4.2,2167480.0,404.14590925724457,188492.279808,2.719744,12000.0,0.6929999999999836,10262.458368,0.0,7668173.0,10.7,3.8666666666666663,43327.504384,8499.0,,,,,,,,,,,,,,
755,358,,,1681396195,2.666666666666667,0.0,3.7480000000000047,16354.2016,0.0326771976285773,7183634.0,769.1833215849244,5137.825792,1610.0,12513.509376,0.0,0.0,0.0,4.2,2190602.0,756.5983961797077,188468.75648,2.719744,12000.0,0.69500000000005,10262.458368,0.0,7732913.0,10.7,3.8666666666666663,43327.504384,8499.0,,,,,,,,,,,,,,
756,359,,,1681396196,2.666666666666667,0.0,3.7519999999999953,16372.36736,0.05312776819045429,7282248.0,617.7771116752491,5137.825792,1613.0,12513.509376,0.0,0.0,0.0,4.2,2209806.0,541.5895294424284,188450.59072,2.719744,12000.0,0.6960000000000264,10262.458368,0.0,7787718.0,10.7,3.8666666666666663,43327.504384,8499.0,,,,,,,,,,,,,,
757,360,,,1681396197,2.666666666666667,0.0,3.7560000000000002,16375.840768,0.00408669695582589,7371151.0,615.0716462381741,5137.825792,1614.0,12513.509376,0.0,0.0,0.0,4.2,2228012.0,620.1106952432383,188447.113216,2.719744,12000.0,0.6960000000000264,10262.458368,0.0,7837874.0,10.7,3.8666666666666663,43327.504384,8499.0,,,,,,,,,,,,,,
758,361,,,1681396198,2.6333333333333333,0.0,3.760000000000005,16388.898816,0.004086673632062448,7451835.0,545.0805763748742,5137.825792,1615.0,12513.509376,0.0,0.0,0.0,3.8666666666666663,2243687.0,619.9542240310046,188434.055168,2.719744,12000.0,0.6960000000000264,10262.458368,0.0,7882895.0,10.7,3.8,43327.504384,8499.0,,,,,,,,,,,,,,
759,362,,,1681396199,2.6333333333333333,0.0,3.763999999999996,16423.153664,0.004085262593344105,7571515.0,799.8581437118096,5137.825792,1616.0,12513.509376,0.0,0.0,0.0,3.8666666666666663,2266119.0,780.34345069498,188399.804416,2.719744,12000.0,0.6970000000000027,10262.458368,0.0,7950643.0,10.7,3.8,43327.504384,8499.0,,,,,,,,,,,,,,
760,363,,,1681396200,2.6333333333333333,0.0,3.7680000000000007,16423.911424,0.004086791262016972,7601176.0,304.36348359131694,5137.825792,1617.0,12513.509376,0.0,0.0,0.0,3.8666666666666663,2274944.0,328.85267823616783,188399.046656,2.719744,12000.0,0.6970000000000027,10262.458368,0.0,7968320.0,10.7,3.8,43327.504384,8499.0,,,,,,,,,,,,,,
761,364,,,1681396201,2.6333333333333333,0.0,3.780000000000001,16448.692224,0.06536437251255654,7701143.0,616.6252846397758,5137.825792,1624.0,12513.509376,0.0,0.0,0.0,3.8666666666666663,2290725.0,572.0190793231061,188374.265856,2.719744,12000.0,0.6990000000000691,10262.458368,0.0,8022499.0,10.8,3.8,43327.504384,8499.0,,,,,,,,,,,,,,
762,365,,,1681396202,2.6333333333333333,0.0,3.784000000000006,16441.991168,0.0040847409989764666,7726075.0,214.6307290461452,5137.825792,1625.0,12513.509376,0.0,0.0,0.0,3.8666666666666663,2299046.0,174.39671635643953,188380.966912,2.719744,12000.0,0.7000000000000455,10262.458368,0.0,8037806.0,10.8,3.8,43327.504384,8499.0,,,,,,,,,,,,,,
763,366,,,1681396203,2.6333333333333333,0.0,3.7879999999999967,16466.661376,0.004086820420256458,7760692.0,274.7919065131304,5137.825792,1626.0,12513.509376,0.0,0.0,0.0,3.5666666666666664,2307483.0,318.6630457295722,188356.296704,2.719744,12000.0,0.7000000000000455,10262.458368,0.0,8057766.0,10.8,3.733333333333334,43327.504384,8499.0,,,,,,,,,,,,,,
764,367,,,1681396204,2.6333333333333333,0.0,3.7920000000000016,16470.87616,0.004086592947661991,7855545.0,591.4945481378171,5137.825792,1627.0,12513.509376,0.0,0.0,0.0,3.5666666666666664,2324853.0,648.1679139386175,188352.08192,2.719744,12000.0,0.7000000000000455,10262.458368,0.0,8110317.0,10.8,3.733333333333334,43327.504384,8499.0,,,,,,,,,,,,,,
765,368,,,1681396205,2.6333333333333333,0.0,3.7960000000000065,16480.251904,0.004084854625418018,7886240.0,269.4773013642852,5137.825792,1628.0,12513.509376,0.0,0.0,0.0,3.5666666666666664,2333620.0,242.9437611263743,188342.706176,2.719744,12000.0,0.7000000000000455,10262.458368,0.0,8128568.0,10.8,3.733333333333334,43327.504384,8499.0,,,,,,,,,,,,,,
766,369,,,1681396206,2.6333333333333333,0.0,3.804000000000002,16520.962048,0.06538763352481095,7944632.0,396.69721826266385,5137.825792,1633.0,12513.509376,0.0,0.0,0.0,3.5666666666666664,2346583.0,384.8293707601108,188301.996032,2.719744,12000.0,0.7019999999999982,10262.458368,0.0,8161826.0,10.8,3.733333333333334,43327.504384,8499.0,,,,,,,,,,,,,,
767,370,,,1681396207,2.6333333333333333,0.0,3.808000000000007,16534.601728,0.053093301330062556,8006528.0,424.36063072041037,5137.825792,1637.0,12513.509376,0.0,0.0,0.0,3.5666666666666664,2359592.0,438.66651547153447,188288.34816,2.719744,12000.0,0.7029999999999745,10262.458368,0.0,8196575.0,10.8,3.733333333333334,43327.504384,8499.0,,,,,,,,,,,,,,
768,371,,,1681396208,2.6,0.0,3.8119999999999976,16535.130112,0.004085293687212542,8040568.0,312.82173301602757,5137.825792,1638.0,12513.509376,0.0,0.0,0.0,3.266666666666666,2369531.0,293.76386990114247,188287.819776,2.719744,12000.0,0.7040000000000646,10262.458368,0.0,8216934.0,10.8,3.6666666666666665,43327.504384,8499.0,,,,,,,,,,,,,,
769,372,,,1681396209,2.6,0.0,3.8160000000000025,16560.365568,0.0040866639036221675,8092533.0,352.50054305359964,5137.825792,1639.0,12513.509376,0.0,0.0,0.0,3.266666666666666,2378637.0,323.26681628657605,188262.592512,2.719744,12000.0,0.7040000000000646,10262.458368,0.0,8245308.0,10.8,3.6666666666666665,43327.504384,8499.0,,,,,,,,,,,,,,
770,373,,,1681396210,2.6,0.0,3.823999999999998,16564.764672,0.0040849838064450925,8177461.0,575.8073580399081,5137.825792,1640.0,12513.509376,0.0,0.0,0.0,3.266666666666666,2395054.0,548.210619614581,188258.193408,2.719744,12000.0,0.7040000000000646,10262.458368,0.0,8292589.0,10.8,3.6666666666666665,43327.504384,8499.0,,,,,,,,,,,,,,
771,374,,,1681396211,2.6,0.0,3.828000000000003,16572.002304,0.004086586143099196,8198594.0,207.47318470713898,5137.825792,1641.0,12513.509376,0.0,0.0,0.0,3.266666666666666,2402495.0,206.34492776018976,188250.955776,2.719744,12000.0,0.7040000000000646,10262.458368,0.0,8305912.0,10.8,3.6666666666666665,43327.504384,8499.0,,,,,,,,,,,,,,
772,375,,,1681396212,2.6,0.0,3.8400000000000034,16582.868992,0.06129998776137594,8239328.0,322.886319505878,5137.825792,1646.0,12513.509376,0.0,0.0,0.0,3.266666666666666,2413860.0,358.6538406995346,188240.080896,2.719744,12000.0,0.7060000000000173,10262.458368,0.0,8330355.0,10.8,3.6666666666666665,43327.504384,8499.0,,,,,,,,,,,,,,
773,376,,,1681396213,2.6,0.0,3.8440000000000083,16604.2624,0.0040831866975657456,8338967.0,615.9209358601358,5137.825792,1647.0,12513.509376,0.0,0.0,0.0,3.0000000000000004,2432689.0,655.142232867474,188218.69568,2.719744,12000.0,0.7069999999999936,10262.458368,0.0,8386419.0,10.8,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
774,377,,,1681396214,2.6,0.0,3.847999999999999,16608.567296,0.004085008089505296,8361129.0,204.9901421482737,5137.825792,1648.0,12513.509376,0.0,0.0,0.0,3.0000000000000004,2440084.0,223.45500903064712,188214.390784,2.719744,12000.0,0.7069999999999936,10262.458368,0.0,8400096.0,10.8,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
775,378,,,1681396215,2.6,0.0,3.852000000000004,16645.824512,0.004086675569044786,8430698.0,470.3580161997368,5137.825792,1649.0,12513.509376,0.0,0.0,0.0,3.0000000000000004,2454098.0,450.96566306868084,188177.133568,2.719744,12000.0,0.7069999999999936,10262.458368,0.0,8439504.0,10.8,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
776,379,,,1681396216,2.6,0.0,3.8560000000000088,16655.208448,0.004082173786366233,8487348.0,421.5867285704514,5137.825792,1650.0,12513.509376,0.0,0.0,0.0,3.0000000000000004,2466794.0,380.63379510506036,188167.745536,2.719744,12000.0,0.70799999999997,10262.458368,0.0,8471803.0,10.9,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
777,380,,,1681396217,2.6,0.0,3.8640000000000043,16661.741568,0.08574480112479468,8509668.0,212.37900276247817,5137.825792,1664.0,12513.509376,0.0,0.0,0.0,3.0000000000000004,2473839.0,244.15262720899986,188161.216512,2.719744,12000.0,0.7160000000000082,10262.458368,0.0,8487320.0,10.9,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
778,381,,,1681396218,2.6,0.0,3.868000000000009,16700.715008,0.05312690880995232,8599440.0,591.9455094824434,5137.825792,1667.0,12513.509376,0.0,0.0,0.0,3.033333333333333,2491417.0,591.9179961929851,188122.23488,2.719744,12000.0,0.7169999999999845,10262.458368,0.0,8539370.0,10.9,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
779,382,,,1681396219,2.6,0.0,3.872,16710.905856,0.00408658905933762,8641478.0,323.207035348451,5137.825792,1668.0,12513.509376,0.0,0.0,0.0,3.033333333333333,2501361.0,257.14331649930693,188112.052224,2.719744,12000.0,0.7179999999999609,10262.458368,0.0,8563664.0,10.9,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
780,383,,,1681396220,2.6,0.0,3.8760000000000048,16727.703552,0.004086827225599476,8688296.0,374.98605012123903,5137.825792,1669.0,12513.509376,0.0,0.0,0.0,3.033333333333333,2510858.0,211.4422397068479,188095.254528,2.719744,12000.0,0.7179999999999609,10262.458368,0.0,8589839.0,10.9,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
781,384,,,1681396221,2.6,0.0,3.8799999999999955,16725.7088,0.004083765167723885,8695723.0,74.7215287012115,5137.825792,1670.0,12513.509376,0.0,0.0,0.0,3.033333333333333,2512734.0,74.64862711201457,188097.24928,2.719744,12000.0,0.7179999999999609,10262.458368,0.0,8594098.0,10.9,3.6000000000000005,43327.504384,8499.0,,,,,,,,,,,,,,
