_timestamp,03_hivemind/overshot_TBS,03_hivemind/per_epoch_training_samples,03_hivemind/actual_total_samples_per_second,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/reached_TBS,04_peers/peer_1_epoch_oos,03_hivemind/epoch_s,03_hivemind/global_epoch,03_hivemind/epoch_based_sps,03_hivemind/eta_next_epoch_s,03_hivemind/num_clients,04_peers/peer_2_epoch_oos,03_hivemind/estimated_current_samples,_runtime,04_peers/peer_2_epoch,03_hivemind/total_training_samples,04_peers/peer_1_samples_per_second,03_hivemind/global_samples_accumulated,03_hivemind/next_fetch_time_s,_step,04_peers/peer_1_epoch,03_hivemind/undershot_TBS,04_peers/peer_2_samples_per_second,04_peers/peer_1_samples_accumulated,04_peers/peer_2_samples_accumulated
1681402396.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,196724,574,2.0,,241.92,32832,0.5,427,2.0,,959.59,6208.0,26624.0
1681402398.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,198149,576,2.0,,241.92,32832,0.5,428,2.0,,959.59,6208.0,26624.0
1681402399.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,199582,577,2.0,,241.92,32832,0.5,429,2.0,,959.59,6208.0,26624.0
1681402400.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,201008,578,2.0,,241.92,32832,0.5,430,2.0,,959.59,6208.0,26624.0
1681402401.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,202452,579,2.0,,241.92,32832,0.5,431,2.0,,959.59,6208.0,26624.0
1681402402.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,26.5,0,0.0,930,580,2.0,,241.92,0,10.0,432,2.0,,959.59,6208.0,26624.0
1681402403.0,2.0,32832.0,1201.509119831232,1201.509119831232,2,0.0,0.0,168.69971280917525,3,194.61799580618094,25.31,0,0.0,2352,581,3.0,98336.0,241.92,0,10.0,433,3.0,1.0,959.59,0.0,0.0
1681402405.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,24.13,0,0.0,3778,583,3.0,,241.92,0,9.65,434,3.0,,959.59,0.0,0.0
1681402406.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,22.94,0,0.0,5200,584,3.0,,241.92,0,9.18,435,3.0,,959.59,0.0,0.0
1681402407.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,21.6,0,0.0,6813,585,3.0,,241.92,0,8.64,436,3.0,,959.59,0.0,0.0
1681402408.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,20.58,0,0.0,8036,586,3.0,,241.92,0,8.23,437,3.0,,959.59,0.0,0.0
1681402409.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,19.56,0,0.0,9262,587,3.0,,241.92,0,7.83,438,3.0,,959.59,0.0,0.0
1681402410.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,18.54,0,0.0,10490,588,3.0,,241.92,0,7.42,439,3.0,,959.59,0.0,0.0
1681402411.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,17.52,0,0.0,11717,589,3.0,,241.92,0,7.01,440,3.0,,959.59,0.0,0.0
1681402412.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,16.49,0,0.0,12949,590,3.0,,241.92,0,6.6,441,3.0,,959.59,0.0,0.0
1681402413.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,15.47,0,0.0,14177,591,3.0,,241.92,0,6.19,442,3.0,,959.59,0.0,0.0
1681402414.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,14.45,0,0.0,15404,592,3.0,,241.92,0,5.78,443,3.0,,959.59,0.0,0.0
1681402415.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,13.43,0,0.0,16631,593,3.0,,241.92,0,5.37,444,3.0,,959.59,0.0,0.0
1681402416.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,12.4,0,0.0,17863,594,3.0,,241.92,0,4.96,445,3.0,,959.59,0.0,0.0
1681402417.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,11.38,0,0.0,19093,595,3.0,,241.92,0,4.55,446,3.0,,959.59,0.0,0.0
1681402418.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,10.36,0,0.0,20315,596,3.0,,241.92,0,4.15,447,3.0,,959.59,0.0,0.0
1681402419.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,9.35,0,0.0,21539,597,3.0,,241.92,0,3.74,448,3.0,,959.59,0.0,0.0
1681402420.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,8.32,0,0.0,22766,598,3.0,,241.92,0,3.33,449,3.0,,959.59,0.0,0.0
1681402421.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,7.31,0,0.0,23988,599,3.0,,241.92,0,2.92,450,3.0,,959.59,0.0,0.0
1681402423.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,6.29,0,0.0,25212,601,3.0,,241.92,0,2.52,451,3.0,,959.59,0.0,0.0
1681402424.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,5.27,0,0.0,26434,602,3.0,,241.92,0,2.11,452,3.0,,959.59,0.0,0.0
1681402425.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,4.25,0,0.0,27661,603,3.0,,241.92,0,1.7,453,3.0,,959.59,0.0,0.0
1681402426.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,3.23,0,0.0,28884,604,3.0,,241.92,0,1.29,454,3.0,,959.59,0.0,0.0
1681402427.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,2.21,0,0.0,30108,605,3.0,,241.92,0,0.89,455,3.0,,959.59,0.0,0.0
1681402428.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,1.19,0,0.0,31335,606,3.0,,241.92,0,0.5,456,3.0,,959.59,0.0,0.0
1681402429.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.17,0,0.0,32558,607,3.0,,241.92,0,0.5,457,3.0,,959.59,0.0,0.0
1681402430.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,33785,608,3.0,,241.92,0,0.5,458,3.0,,959.59,0.0,0.0
1681402431.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,35013,609,3.0,,241.92,0,0.5,459,3.0,,959.59,0.0,0.0
1681402432.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,36237,610,3.0,,241.92,0,0.5,460,3.0,,959.59,0.0,0.0
1681402433.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,37464,611,3.0,,241.92,0,0.5,461,3.0,,959.59,0.0,0.0
1681402434.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,38690,612,3.0,,241.92,0,0.5,462,3.0,,959.59,0.0,0.0
1681402435.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,39918,613,3.0,,241.92,0,0.5,463,3.0,,959.59,0.0,0.0
1681402436.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,41142,614,3.0,,241.92,0,0.5,464,3.0,,959.59,0.0,0.0
1681402437.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,42371,615,3.0,,241.92,0,0.5,465,3.0,,959.59,0.0,0.0
1681402438.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,43612,616,3.0,,241.92,0,0.5,466,3.0,,959.59,0.0,0.0
1681402439.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,44840,617,3.0,,241.92,0,0.5,467,3.0,,959.59,0.0,0.0
1681402440.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,46064,618,3.0,,241.92,0,0.5,468,3.0,,959.59,0.0,0.0
1681402441.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,47296,619,3.0,,241.92,0,0.5,469,3.0,,959.59,0.0,0.0
1681402442.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,48524,620,3.0,,241.92,0,0.5,470,3.0,,959.59,0.0,0.0
1681402443.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,49756,621,3.0,,241.92,0,0.5,471,3.0,,959.59,0.0,0.0
1681402444.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,50978,622,3.0,,241.92,0,0.5,472,3.0,,959.59,0.0,0.0
1681402445.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,52201,623,3.0,,241.92,0,0.5,473,3.0,,959.59,0.0,0.0
1681402446.0,,,1201.509119831232,1201.509119831232,2,,0.0,,3,,0.0,0,0.0,53422,624,3.0,,241.92,0,0.5,474,3.0,,959.59,0.0,0.0
