01_general/locally_processed_samples,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,_timestamp,disk/time/disk_write_time_sys_s,02_timing/dataload_time_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,01_general/dataset_iteration_count,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,disk/time/disk_read_time_sys_s,cpu/logical_core_count,memory/used_memory_sys_MB,process/voluntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,02_timing/step_time_s,memory/total_memory_sys_MB,memory/available_memory_sys_MB,disk/counter/disk_write_sys_count,process/memory/shared_memory_proc_MB,01_general/lr,01_general/step,03_hivemind/num_peers,02_timing/forward_time_s,03_hivemind/global_epoch,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/opt_step_time_s,_step,disk/time/disk_busy_time_sys_s,process/involuntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,process/memory/lib_memory_proc_MB,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,_runtime
,2434935.0,2.0409569023660175,0.0,0.75,1681394321.0,0.0730000000000004,,0.0,10778.943488,2.854912,,9268458.0,0.0,1.7249999999999999,145889.66912,0.0,,22361.260032,8223.0,0.0,,,512873.984,351.0,3258.298368,,,,,,,,,224,0.19999999999998863,972.0,2.8843025441312866,,5.2,5261317.0,13245.87008,0.0072602479995111935,4.6375,0.0040831100281851634,156
16652.0,,,,,1681394321.0,,0.005736874998547137,,,,1.0,,,,,,,,,,0.5310098780028056,,,,,0.0001,39.0,9.0,0.4087139870025567,2.0,7.303752422332764,0.0940296459957608,0.010658159000740852,225,,,,0.004610963005688973,,,,,,,156
16712.0,,,,,1681394322.0,,0.006875915998534765,,,,1.0,,,,,,,,,,0.539242093989742,,,,,0.0001,40.0,9.0,0.4198943640003563,2.0,7.119856834411621,0.09329249999427702,0.004781307994562667,226,,,,0.006289048003964126,,,,0.008108957998047117,,,157
,2442960.0,2.204005528220857,0.0,0.7625,1681394322.0,0.0730000000000004,,0.0,10778.996736,2.854912,,9273833.0,0.0,1.7374999999999998,145887.25248,0.0,,21749.743616,8342.0,0.0,,,513564.40576,351.0,3258.339328,,,,,,,,,227,0.19999999999998863,979.0,3.3303533536511734,,5.1,5306683.0,13245.87008,0.009742266003740951,4.4624999999999995,0.0,157
16779.0,,,,,1681394322.0,,0.007880172001023311,,,,1.0,,,,,,,,,,0.6002356250101002,,,,,0.0001,41.0,9.0,0.4808611140033463,2.0,7.208722114562988,0.09226781700272113,0.004670176000217907,228,,,,0.004814079999050591,,,,,,,157
,2455691.0,1.848360133964427,0.0,0.7625,1681394323.0,0.0730000000000004,,0.0,10780.340224,2.854912,,9335437.0,0.0,1.7374999999999998,145820.09856,0.0,,20073.877504,8457.0,0.0,,,515279.507456,351.0,3259.797504,,,,,,,,,229,0.19999999999998863,984.0,2.68555467413251,,4.7,5332192.0,13178.773504,,4.4624999999999995,0.0,158
,2472382.0,6.919771468060771,0.0,0.7625,1681394324.0,0.0730000000000004,,0.0,10780.422144,2.854912,,9386494.0,0.0,1.7374999999999998,145853.681664,0.0,,20126.441472,8506.0,0.0,,,515226.86976,351.0,3259.834368,,,,,,,,,230,0.19999999999998863,985.0,2.096155801961339,,4.8,5342405.0,13212.327936,,4.4624999999999995,0.0,159
,2495592.0,583.8089064035619,0.0,0.7625,1681394325.0,0.0730000000000004,,0.0,10780.422144,2.854912,,9399946.0,0.0,1.7374999999999998,145853.681664,0.0,,20656.533504,8506.0,0.0,,,514696.773632,353.0,3259.834368,,,,,,,,,231,0.2039999999999793,985.0,3.872738222408569,,4.8,5355990.0,13212.332032,,4.4624999999999995,0.061215704634418285,160
,2516741.0,835.8282768317163,0.0,0.7625,1681394326.0,0.07900000000000063,,0.0,10780.438528,2.854912,,9411378.0,0.0,1.7374999999999998,146161.979392,0.0,,21757.906944,8512.0,0.0,,,513046.867968,374.0,3259.850752,,,,,,,,,232,0.2079999999999984,985.0,2.8781209257316274,,5.2,5365885.0,13212.332032,,4.4624999999999995,0.08569754859743073,161
17035.0,,,,,1681394327.0,,3.7540818709967425,,,,2.0,,,,,,,,,,4.382700286994805,,,,,0.0001,0.0,9.0,0.47078155700000934,2.0,7.158203125,0.11845518500194885,0.00627898200036725,233,,,,0.00558691899641417,,,,0.027515772999322508,,,162
,2545656.0,839.9098657527265,0.0,0.8,1681394327.0,0.07900000000000063,,0.0,10894.360576,2.854912,,9449155.0,0.0,1.8375,146463.49824,0.0,,21404.438528,8569.0,0.0,,,513178.128384,374.0,3373.674496,,,,,,,,,234,0.2079999999999984,987.0,3.461937699492737,,5.1,5396903.0,13245.886464,0.03148670399968978,4.7125,0.0,162
17291.0,,,,,1681394327.0,,0.004504800999711733,,,,2.0,,,,,,,,,,0.6172901149984682,,,,,0.0001,1.0,9.0,0.4526393019987154,2.0,7.222991943359375,0.11175495800125645,0.010742664999270346,235,,,,0.006161684999824502,,,,,,,162
,2576788.0,737.9032834309766,0.0,0.8,1681394328.0,0.07900000000000063,,0.0,10894.327808,2.854912,,9470130.0,0.0,1.8375,146309.349376,0.0,,21455.650816,8630.0,0.0,,,512664.121344,377.0,3373.666304,,,,0.455630784999812,,,,,236,0.21199999999998909,989.0,2.958256982276118,0.006624337001994718,5.2,5444345.0,13245.886464,0.03318854499957524,4.7125,0.0163141661159205,163
17547.0,,,,,1681394328.0,,0.004757102993607987,,,,2.0,,,,,,,,,,0.6238004669867223,,,,,0.0001,2.0,9.0,,2.0,7.1928558349609375,0.11163760499766795,0.011962091994064394,237,,,,,,,,,,,163
,2609388.0,811.1259641025441,0.0,0.8,1681394329.0,0.07900000000000063,,0.0,10894.323712,2.854912,,9491659.0,0.0,1.8375,146155.200512,0.0,,21913.776128,8703.0,0.0,,,512225.792,379.0,3373.658112,,,,0.5828410550020635,,,0.11350670699903276,0.009604314000171144,238,0.21999999999999886,990.0,3.0208853305830448,0.006109365996962879,5.3,5485796.0,13245.89056,0.029627075004100334,4.7125,0.028566894524644088,164
17803.0,,,,,1681394329.0,,0.019864456000505015,,,,2.0,,,,,,,,,,0.7615529730028356,,,,,0.0001,3.0,9.0,,2.0,7.3231964111328125,,,239,,,,,,,,,,,164
18059.0,,,,,1681394330.0,,0.02190609100216534,,,,2.0,,,,,,,,,,0.6103174090021639,,,,,0.0001,4.0,9.0,0.43480246699618874,2.0,7.2020263671875,0.10764932300662622,0.014071707002585754,240,,,,0.004710478999186307,,,,0.027177341995411552,,,165
,2631264.0,509.55746017316153,0.0,0.8,1681394330.0,0.07900000000000063,,0.0,10894.381056,2.854912,,9508851.0,0.0,1.8375,146617.647104,0.0,,21539.577856,8759.0,0.0,,,512271.89248,379.0,3373.682688,,,,,,,,,241,0.21999999999999886,993.0,2.92403910297641,,5.3,5523884.0,13245.89056,0.031213827001920436,4.7125,0.0,165
18315.0,,,,,1681394330.0,,0.019226143005653284,,,,2.0,,,,,,,,,,0.6269259060136392,,,,,0.0001,5.0,9.0,0.44709539099858375,2.0,7.224456787109375,0.11790142500103684,0.005487571004778147,242,,,,0.006001549001666717,,,,,,,165
,2656405.0,584.2221135843262,0.0,0.8,1681394331.0,0.07900000000000063,,0.0,10894.372864,2.854912,,9526894.0,0.0,1.8375,146480.283648,0.0,,21556.948992,8809.0,0.0,,,511947.280384,379.0,3373.674496,,,,,,,,,243,0.21999999999999886,997.0,3.246169555292122,,5.4,5562684.0,13262.667776,0.027455502000520937,4.7125,0.0,166
18571.0,,,,,1681394331.0,,0.024252917006378993,,,,2.0,,,,,,,,,,0.7787668790042517,,,,,0.0001,6.0,9.0,0.598448732001998,2.0,7.168022155761719,0.10589726900070673,0.01673842899617739,244,,,,0.005974029998469632,,,,,,,166
,2673656.0,319.01446075770616,0.0,0.8500000000000001,1681394332.0,0.07900000000000063,,0.0,10894.364672,2.854912,,9540895.0,0.0,1.95,146309.349376,0.0,,21710.032896,8867.0,0.0,,,511667.048448,380.0,3373.666304,,,,0.4299620989986579,,,0.11077314800058957,0.01185138699656818,245,0.22399999999998954,1001.0,3.0234086804237403,0.007199442996352445,5.4,5617698.0,13245.89056,0.0261152330058394,5.0375000000000005,0.012243489937070431,167
18827.0,,,,,1681394332.0,,0.018714719997660723,,,,2.0,,,,,,,,,,0.6046160299956682,,,,,0.0001,7.0,9.0,,2.0,7.3575286865234375,,,246,,,,,,,,,,,167
19083.0,,,,,1681394333.0,,0.018049889004032593,,,,2.0,,,,,,,,,,0.615557755001646,,,,,0.0001,8.0,9.0,0.44305058600002667,2.0,7.205047607421875,0.10711085500224726,0.01465085299423663,247,,,,0.005550754001887981,,,,0.027144817999214865,,,168
,2697083.0,323.1859312804527,0.0,0.8500000000000001,1681394333.0,0.0799999999999983,,0.0,10891.337728,2.854912,,9552698.0,0.0,1.95,146001.051648,0.0,,21575.995392,8909.0,0.0,,,512081.32608,383.0,3370.63936,,,,,,,,,248,0.22799999999998022,1037.0,3.0830222971486796,,5.3,5648564.0,13245.89056,0.02577948600082891,5.0375000000000005,0.10609071428049335,168
19339.0,,,,,1681394333.0,,0.01651126299839234,,,,2.0,,,,,,,,,,0.6185416739972425,,,,,0.0001,9.0,9.0,0.4488287290005246,2.0,7.1865692138671875,0.10778666200349107,0.01466761600022437,249,,,,0.004967917993781157,,,,,,,168
,2720528.0,358.35118694620354,0.0,0.8500000000000001,1681394334.0,0.0799999999999983,,0.0,10894.381056,2.854912,,9566039.0,0.0,1.95,146617.6512,0.0,,21575.385088,9003.0,0.0,,,511928.48384,383.0,3373.682688,,,,0.4926382889971137,,,,,250,0.22799999999998022,1054.0,4.804146897042438,0.003738371000508778,5.4,5691724.0,13245.89056,0.030967794999014586,5.0375000000000005,0.0,169
19595.0,,,,,1681394334.0,,0.020221366998157464,,,,2.0,,,,,,,,,,0.6684115509924595,,,,,0.0001,10.0,9.0,,2.0,7.25372314453125,0.10503475099540083,0.015810978002264164,251,,,,,,,,,,,169
19851.0,,,,,1681394335.0,,0.01929911199840717,,,,2.0,,,,,,,,,,0.6157304820007994,,,,,0.0001,11.0,9.0,0.44314688800659496,2.0,7.2344207763671875,0.1098316240022541,0.012794238995411433,252,,,,0.006492423999588937,,,,0.024166194998542778,,,170
,2739981.0,447.9227224415192,0.0,0.8500000000000001,1681394335.0,0.0799999999999983,,0.0,10891.22304,2.854912,,9577151.0,0.0,1.95,146309.353472,0.0,,21579.677696,9049.0,0.0,,,512077.991936,383.0,3370.524672,,,,,,,,,253,0.22799999999998022,1059.0,3.1017076388849696,,5.3,5723745.0,13245.89056,0.026407944002130534,5.0375000000000005,0.0,170
20107.0,,,,,1681394336.0,,0.018889734004915226,,,,2.0,,,,,,,,,,0.6205651430063881,,,,,0.0001,12.0,9.0,0.44507166300172685,2.0,7.1005401611328125,0.1073033239954384,0.01537157699931413,254,,,,0.007520901002862956,,,,,,,171
,2759171.0,368.8467949879206,0.0,0.8500000000000001,1681394336.0,0.0799999999999983,,0.0,10891.485184,2.854912,,9588147.0,0.0,1.95,146163.597312,0.0,,21572.325376,9098.0,0.0,,,511931.195392,383.0,3370.786816,,,,,,,,,255,0.22799999999998022,1063.0,3.0942817876936433,,5.4,5751268.0,13254.279168,0.028506533002655488,5.0375000000000005,0.0,171
20363.0,,,,,1681394336.0,,0.020678978005889803,,,,2.0,,,,,,,,,,0.6030650770044303,,,,,0.0001,13.0,9.0,0.4273093399970094,2.0,7.24371337890625,0.10756133499671705,0.013970446001621895,256,,,,0.00503844500053674,,,,,,,171
,2785143.0,372.5934825219662,0.0,0.95,1681394337.0,0.0799999999999983,,0.0,10891.501568,2.854912,,9602323.0,0.0,2.25,146001.055744,0.0,,21574.7584,9186.0,0.0,,,511928.766464,385.0,3370.835968,,,,0.5342241479957011,,,0.1065728869943996,,257,0.23599999999999,1066.0,4.9466286535860835,0.005409436002082657,5.4,5801423.0,13245.89056,0.02566253099939786,6.2375,0.008157849988445577,172
20619.0,,,,,1681394337.0,,0.017688631000055466,,,,2.0,,,,,,,,,,0.7050161229926744,,,,,0.0001,14.0,9.0,,2.0,7.20123291015625,,0.015458490001037717,258,,,,,,,,,,,172
20875.0,,,,,1681394338.0,,0.01927695400081575,,,,2.0,,,,,,,,,,0.6148418499942636,,,,,0.0001,15.0,9.0,0.43833409699436743,2.0,7.242584228515625,0.10417198900540825,0.018577302995254286,259,,,,0.004915518002235331,,,,0.02956598899618257,,,173
,2802067.0,356.6406902666118,0.0,0.95,1681394338.0,0.0799999999999983,,0.0,10892.853248,2.854912,,9611776.0,0.0,2.25,146001.055744,0.0,,21574.303744,9288.0,0.0,,,512083.365888,387.0,3372.146688,,,,,,,,,260,0.23999999999998067,1069.0,2.8434059070554727,,5.3,5828770.0,13245.89056,0.031211817004077602,6.2375,0.10199501624094866,173
21131.0,,,,,1681394339.0,,0.020004157006042078,,,,2.0,,,,,,,,,,0.6276151270139962,,,,,0.0001,16.0,9.0,0.4475359730058699,2.0,7.3009490966796875,0.10390411700063851,0.019110486995487008,261,,,,0.005848576001881156,,,,,,,174
,2819918.0,420.39206815944743,0.0,0.95,1681394339.0,0.08099999999999596,,0.0,10894.364672,2.854912,,9621506.0,0.0,2.25,146001.055744,0.0,,21576.00768,9360.0,0.0,,,511927.865344,388.0,3373.654016,,,,,,,,,262,0.24399999999999977,1073.0,2.789917053858626,,5.4,5855401.0,13245.894656,0.032013481002650224,6.2375,0.003916714508902351,174
21387.0,,,,,1681394339.0,,0.01974677399994107,,,,2.0,,,,,,,,,,0.7220239890011726,,,,,0.0001,17.0,9.0,0.5436038900006679,2.0,7.2083892822265625,0.11076782600139268,0.011068152998632286,263,,,,0.00482386499788845,,,,,,,174
,2835411.0,328.3654072280075,0.0,0.95,1681394340.0,0.08099999999999596,,0.0,10894.368768,2.854912,,9630698.0,0.0,2.25,146001.055744,0.0,,21674.356736,9425.0,0.0,,,511829.164032,388.0,3373.654016,,,,0.4407273870019708,,,0.1051246430070023,0.016914929998165462,264,0.24399999999999977,1078.0,3.4940438833080125,0.005563774997426663,5.4,5901415.0,13245.898752,0.03410033000545809,6.2375,0.0,175
21643.0,,,,,1681394340.0,,0.021396074000222143,,,,2.0,,,,,,,,,,0.6238271390102454,,,,,0.0001,18.0,9.0,,2.0,7.2689208984375,,,265,,,,,,,,,,,175
21899.0,,,,,1681394341.0,,0.022382583003491163,,,,2.0,,,,,,,,,,0.6117826780027826,,,,,0.0001,19.0,9.0,0.4352299239981221,2.0,7.1351165771484375,0.11400608899566578,0.007614844995259773,266,,,,0.005284704006044194,,,,0.02726453300419962,,,176
,2849693.0,260.2458932561233,0.0,0.95,1681394341.0,0.08099999999999596,,0.0,10894.462976,2.854912,,9641652.0,0.0,2.25,146001.055744,0.0,,21567.340544,9474.0,0.0,,,512089.976832,388.0,3373.723648,,,,,,,,,267,0.24399999999999977,1083.0,3.520624552737789,,5.3,5928826.0,13245.902848,0.03517321800609352,6.2375,0.0,176
,2867828.0,298.2643829320249,0.0,0.975,1681394342.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9659825.0,0.0,2.2875,146001.055744,0.0,,21561.044992,9524.0,0.0,,,511788.679168,388.0,3374.32576,,,,0.44147271599649685,,,0.10572675400180742,,268,0.24399999999999977,1085.0,2.161472891026658,0.0055951999966055155,5.4,5955279.0,13245.902848,,6.1375,0.0,177
,2875697.0,146.8839887555052,0.0,0.975,1681394343.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9665581.0,0.0,2.2875,146001.055744,0.0,,21603.92192,9524.0,0.0,,,511591.653376,388.0,3374.32576,,,,,,,,,269,0.24399999999999977,1085.0,10.468537539878492,,5.4,5969142.0,13245.902848,,6.1375,0.0,178
,2905649.0,175.7070180692415,0.0,0.975,1681394344.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9693410.0,0.0,2.2875,146001.055744,0.0,,21632.868352,9524.0,0.0,,,511562.350592,390.0,3374.32576,,,,,,,,,270,0.24799999999999045,1085.0,220.71813633918927,,5.4,6030553.0,13245.902848,,6.1375,0.06527245472039818,179
,2930150.0,242.45267575352602,0.0,0.975,1681394345.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9709119.0,0.0,2.2875,146001.055744,0.0,,21622.157312,9524.0,0.0,,,511573.061632,390.0,3374.32576,,,,,,,,,271,0.24799999999999045,1085.0,284.75881339721855,,5.4,6083614.0,13245.902848,,6.1375,0.0,180
,2954806.0,205.7965303039415,0.0,0.975,1681394346.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9732709.0,0.0,2.2875,146001.055744,0.0,,21682.21696,9524.0,0.0,,,511512.993792,390.0,3374.32576,,,,,,,,,272,0.24799999999999045,1085.0,228.7731659267,,5.4,6138562.0,13245.902848,,6.1375,0.0,181
,2983667.0,308.65853782159047,0.0,0.9625,1681394347.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9767055.0,0.0,2.25,146001.055744,0.0,,21702.742016,9524.0,0.0,,,511492.46464,390.0,3374.32576,,,,,,,,,273,0.24799999999999045,1085.0,346.6574575342886,,5.4,6214594.0,13245.902848,,5.637499999999999,0.0,182
,3010575.0,240.6740430411315,0.0,0.9625,1681394348.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9797560.0,0.0,2.25,146001.055744,0.0,,21716.320256,9524.0,0.0,,,511478.882304,390.0,3374.32576,,,,,,,,,274,0.24799999999999045,1085.0,310.5079825950133,,5.4,6280663.0,13245.902848,,5.637499999999999,0.0,183
,3036991.0,333.088916421223,0.0,0.9625,1681394349.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9821234.0,0.0,2.25,146001.055744,0.0,,21716.627456,9524.0,0.0,,,511478.566912,390.0,3374.32576,,,,,,,,,275,0.24799999999999045,1085.0,282.99207168459833,,5.4,6325781.0,13245.902848,,5.637499999999999,0.0,184
,3071337.0,331.729895082007,0.0,0.9625,1681394350.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9854308.0,0.0,2.25,146001.055744,0.0,,21731.61472,9524.0,0.0,,,511463.600128,390.0,3374.32576,,,,,,,,,276,0.24799999999999045,1085.0,335.77493788491773,,5.4,6409124.0,13245.902848,,5.637499999999999,0.0,185
,3102968.0,309.02543440327497,0.0,0.9625,1681394351.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9888554.0,0.0,2.25,146001.055744,0.0,,21737.443328,9524.0,0.0,,,511457.77152,390.0,3374.32576,,,,,,,,,277,0.24799999999999045,1085.0,239.8696950982976,,5.4,6458642.0,13245.902848,,5.637499999999999,0.0,186
,3131216.0,332.66970221287687,0.0,0.9625,1681394352.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9910859.0,0.0,2.2125,146001.055744,0.0,,21749.84192,9524.0,0.0,,,511445.372928,390.0,3374.32576,,,,,,,,,278,0.24799999999999045,1085.0,256.5970929772544,,5.5,6508016.0,13245.902848,,5.1875,0.0,187
,3157629.0,273.29048413917036,0.0,0.9625,1681394353.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9930555.0,0.0,2.2125,146001.055744,0.0,,21756.928,9524.0,0.0,,,511438.286848,390.0,3374.32576,,,,,,,,,279,0.24799999999999045,1085.0,220.22106426985917,,5.5,6567425.0,13245.902848,,5.1875,0.0,188
,3182155.0,256.2452533353257,0.0,0.9625,1681394354.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9950598.0,0.0,2.2125,146001.055744,0.0,,21771.9808,9524.0,0.0,,,511423.234048,390.0,3374.32576,,,,,,,,,280,0.24799999999999045,1085.0,218.16951372348,,5.5,6616303.0,13245.902848,,5.1875,0.0,189
,3203793.0,241.95496690618202,0.0,0.9625,1681394355.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9968388.0,0.0,2.2125,146001.055744,0.0,,21766.832128,9524.0,0.0,,,511428.378624,392.0,3374.32576,,,,,,,,,281,0.25199999999998113,1085.0,209.99314018730468,,5.5,6653666.0,13245.902848,,5.1875,0.05711552721515291,190
,3232726.0,267.9488999349997,0.0,0.9625,1681394356.0,0.08099999999999596,,0.0,10895.065088,2.854912,,9991853.0,0.0,2.2125,146001.055744,0.0,,21775.273984,9524.0,0.0,,,511419.936768,392.0,3374.32576,,,,,,,,,282,0.25199999999998113,1085.0,164.6297928500394,,5.5,6702783.0,13245.902848,,5.1875,0.0,191
,3273923.0,165.94026303234742,0.0,0.95,1681394357.0,0.08099999999999596,,0.0,10895.065088,2.854912,,10021209.0,0.0,2.175,146001.055744,0.0,,21772.197888,9524.0,0.0,,,511422.980096,392.0,3374.32576,,,,,,,,,283,0.25199999999998113,1085.0,85.29617703484715,,5.5,6812814.0,13245.902848,,4.775,0.0,192
,3308122.0,28.298990651965884,0.0,0.95,1681394358.0,0.08099999999999596,,0.0,10895.065088,2.854912,,10049867.0,0.0,2.175,146001.055744,0.0,,21780.676608,9524.0,0.0,,,511414.49728,392.0,3374.32576,,,,,,,,,284,0.25199999999998113,1085.0,159.33338828152134,,5.5,6878353.0,13245.902848,,4.775,0.0,193
,3321374.0,42.532263181738614,0.0,0.95,1681394359.0,0.08200000000000074,,0.0,10895.065088,2.854912,,10058208.0,0.0,2.175,146001.055744,0.0,,21775.056896,9524.0,0.0,,,511420.145664,393.0,3374.32576,,,,,,,,,285,0.2560000000000002,1085.0,42.49911733605471,,5.5,6894061.0,13245.902848,,4.775,0.012238466108065648,194
,3337832.0,60.10481528393543,0.0,0.95,1681394360.0,0.08200000000000074,,0.0,10895.065088,2.854912,,10068194.0,0.0,2.175,146001.055744,0.0,,21776.564224,9524.0,0.0,,,511418.650624,393.0,3374.32576,,,,,,,,,286,0.2560000000000002,1085.0,80.51816763859993,,5.5,6920831.0,13245.902848,,4.775,0.0,195
,3360139.0,196.73829459514147,0.0,0.95,1681394361.0,0.09399999999999409,,0.0,10895.065088,2.854912,,10084486.0,0.0,2.175,146001.055744,0.0,,21773.45536,9524.0,0.0,,,511421.759488,475.0,3374.32576,,,,,,,,,287,0.2599999999999909,1085.0,97.37827040661865,,5.5,6961989.0,13245.902848,,4.775,0.3469460250797176,196
,3380394.0,194.32522173336096,0.0,0.95,1681394362.0,0.09399999999999409,,0.0,10895.065088,2.854912,,10098600.0,0.0,2.1374999999999997,146001.055744,0.0,,21776.224256,9524.0,0.0,,,511418.990592,475.0,3374.32576,,,,,,,,,288,0.2599999999999909,1085.0,134.35148920781427,,5.5,6998300.0,13245.902848,,4.387499999999999,0.0,197
,3399531.0,226.4935538636202,0.0,0.95,1681394363.0,0.09399999999999409,,0.0,10895.065088,2.854912,,10110508.0,0.0,2.1374999999999997,146001.055744,0.0,,21780.455424,9524.0,0.0,,,511414.759424,475.0,3374.32576,,,,,,,,,289,0.2599999999999909,1085.0,71.14794924626949,,5.5,7035372.0,13245.902848,,4.387499999999999,0.0,198
,3413571.0,117.16575231861607,0.0,0.95,1681394364.0,0.09399999999999409,,0.0,10895.065088,2.854912,,10118324.0,0.0,2.1374999999999997,146001.055744,0.0,,21761.982464,9524.0,0.0,,,511433.23648,475.0,3374.32576,,,,,,,,,290,0.2599999999999909,1085.0,110.21041907950521,,5.5,7052667.0,13245.902848,,4.387499999999999,0.0,199
,3426951.0,73.18325896446233,0.0,0.95,1681394365.0,0.09499999999999886,,0.0,10895.065088,2.854912,,10126887.0,0.0,2.1374999999999997,146001.055744,0.0,,21757.988864,9524.0,0.0,,,511437.221888,477.0,3374.32576,,,,,,,,,291,0.2639999999999816,1085.0,106.48514749592556,,5.5,7083326.0,13245.902848,,4.387499999999999,0.04078806848273209,200
,3442536.0,33.01700984009101,0.0,0.95,1681394366.0,0.09499999999999886,,0.0,10895.065088,2.854912,,10135270.0,0.0,2.1374999999999997,146001.055744,0.0,,21763.555328,9524.0,0.0,,,511431.65952,477.0,3374.32576,,,,,,,,,292,0.2639999999999816,1085.0,157.04068844609168,,5.5,7123659.0,13245.902848,,4.387499999999999,0.0,201
,3464269.0,94.93179034879476,0.0,0.95,1681394367.0,0.09499999999999886,,0.0,10895.065088,2.854912,,10147795.0,0.0,2.125,146001.055744,0.0,,21758.11584,9524.0,0.0,,,511437.099008,478.0,3374.32576,,,,,,,,,293,0.2680000000000007,1085.0,128.7666722991139,,5.5,7175024.0,13245.902848,,4.1375,0.004079040241651501,202
,3487721.0,179.6729107060363,0.0,0.95,1681394368.0,0.09499999999999886,,0.0,10895.065088,2.854912,,10161447.0,0.0,2.125,146001.055744,0.0,,21767.55712,9524.0,0.0,,,511427.661824,478.0,3374.32576,,,,,,,,,294,0.2680000000000007,1085.0,131.245309971376,,5.5,7219483.0,13245.902848,,4.1375,0.0,203
,3512602.0,221.67199459588625,0.0,0.95,1681394369.0,0.09499999999999886,,0.0,10895.065088,2.854912,,10177256.0,0.0,2.125,146001.055744,0.0,,21767.4752,9524.0,0.0,,,511427.743744,479.0,3374.32576,,,,,,,,,295,0.27199999999999136,1085.0,130.72173785633686,,5.5,7263719.0,13245.902848,,4.1375,0.012243306704193782,204
,3540831.0,104.88145019965448,0.0,0.95,1681394370.0,0.09499999999999886,,0.0,10895.065088,2.854912,,10192259.0,0.0,2.125,146001.055744,0.0,,21771.874304,9524.0,0.0,,,511423.34464,479.0,3374.32576,,,,,,,,,296,0.27199999999999136,1085.0,246.11309596076273,,5.5,7334940.0,13245.902848,,4.1375,0.0,205
,3559590.0,256.7602958945677,0.0,0.95,1681394371.0,0.09499999999999886,,0.0,10895.065088,2.854912,,10203433.0,0.0,2.125,146001.055744,0.0,,21756.637184,9524.0,0.0,,,511438.577664,479.0,3374.32576,,,,,,,,,297,0.27199999999999136,1085.0,101.50200725059656,,5.5,7367233.0,13245.902848,,4.1375,0.0,206
,3590231.0,230.71290704508647,0.0,0.95,1681394372.0,0.09599999999999653,,0.0,10895.065088,2.854912,,10221831.0,0.0,2.1125,146001.055744,0.0,,21773.336576,9524.0,0.0,,,511421.874176,482.0,3374.32576,,,,,,,,,298,0.27599999999998204,1085.0,252.71659106908234,,5.5,7455876.0,13245.902848,,3.9125,0.10607894824194511,207
,3606348.0,104.10572474138448,0.0,0.95,1681394373.0,0.09599999999999653,,0.0,10895.065088,2.854912,,10231554.0,0.0,2.1125,146001.055744,0.0,,21759.619072,9524.0,0.0,,,511435.59168,482.0,3374.32576,,,,,,,,,299,0.27599999999998204,1085.0,153.07419610514563,,5.5,7482456.0,13245.902848,,3.9125,0.0,208
,3609437.0,1.5498245095895136,0.0,0.95,1681394374.0,0.09599999999999653,,0.0,10895.065088,2.854912,,10232876.0,0.0,2.1125,146001.055744,0.0,,21757.2352,9524.0,0.0,,,511437.975552,482.0,3374.32576,,,,,,,,,300,0.27599999999998204,1085.0,16.923764791038504,,5.5,7483848.0,13245.902848,,3.9125,0.0,209
,3622196.0,35.037333863167476,0.0,0.95,1681394375.0,0.09599999999999653,,0.0,10895.065088,2.854912,,10239898.0,0.0,2.1125,146001.055744,0.0,,21757.104128,9524.0,0.0,,,511438.106624,482.0,3374.32576,,,,,,,,,301,0.27599999999998204,1085.0,134.70797608415668,,5.5,7518196.0,13245.902848,,3.9125,0.0,210
,3624564.0,0.1059186611145177,0.0,0.95,1681394376.0,0.09599999999999653,,0.0,10895.065088,2.854912,,10241068.0,0.0,2.1125,146001.055744,0.0,,21753.987072,9524.0,0.0,,,511441.227776,482.0,3374.32576,,,,,,,,,302,0.27599999999998204,1085.0,9.050154947192222,,5.5,7519551.0,13245.902848,,3.9125,0.0,211
