01_general/dataset_iteration_count,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,process/memory/text_resident_set_proc_MB,02_timing/step_time_s,02_timing/dataload_time_s,disk/counter/disk_write_sys_count,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/opt_step_time_s,memory/total_memory_sys_MB,cpu/interrupts/interrupts_count,cpu/load/avg_sys_load_five_min_percent,01_general/lr,cpu/logical_core_count,01_general/step_based_sps,process/involuntary_proc_ctx_switches,02_timing/backward_time_s,process/voluntary_proc_ctx_switches,bandwidth/disk_read_sys_bandwidth_MBs,_runtime,memory/used_memory_sys_percent,process/memory/resident_set_size_proc_MB,01_general/locally_processed_samples,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/forward_time_s,01_general/minibatch_loss,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/shared_memory_proc_MB,_timestamp,01_general/step,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,_step,memory/used_memory_sys_MB
,1284740.0,0.11260648009727892,0.0,2.719744,,,3061.0,0.0,1745355.0,0.00017263100016862154,0.0,0.0408723364579012,1.448999682907015e-06,,1301065.0,5.166666666666667,,,,17938.0,0.048469822000697604,22683.0,0.0,264,3.0,3344.953344,,5.333333333333334,0.018956379000883317,,0.0,10.484000000000037,204795.16672,1.1789999999999736,5237.80096,651.83744,1680631163.0,,0.0007008510001469404,5.566666666666666,40.86559092730154,27786.866688,2343,4516.614144
0.0,,,,,0.06919334000122035,0.0008922079996409593,,,,,,,,,,,0.0001,,462.4722552695913,,,,,264,,,66560.0,,,12.9130859375,,,,,,,1680631163.0,2079.0,,,,,2344,
0.0,,,,,0.068336274000103,0.0005552220009121811,,,,0.00020022500029881485,,,1.4349989214679226e-06,,,,0.0001,,468.2725312174873,,0.04815241899996181,,,265,,,66592.0,,0.018897701000241796,12.67347526550293,,,,,,,1680631164.0,2080.0,0.0005292719997669337,,,,2345,
0.0,,,,,0.0687269189984363,0.0009524359993520193,,,,0.00015450700084329583,,,1.6269987099803984e-06,,,,0.0001,,465.61086203686904,,0.04934792899985041,,,265,,,66624.0,,0.017761230999894906,12.690165519714355,,,,,,,1680631164.0,2081.0,0.0005091889997856924,,,,2346,
0.0,,,,,0.06956716700005927,0.0017570090003573569,,,,0.00016436700025224127,,,1.5200002962956205e-06,,,,0.0001,,459.98710857339836,,0.047351420998893445,,,265,,,66656.0,,0.019473620999633567,12.730986595153809,,,,,,,1680631164.0,2082.0,0.0008192290006263647,,,,2347,
0.0,,,,,0.06821992799996224,0.000866043999849353,,,,0.00015560799874947406,,,1.8099999579135329e-06,,,,0.0001,,469.07114882938185,,0.048028810999312554,,,265,,,66688.0,,0.01855605900163937,12.8305025100708,,,,,,,1680631164.0,2083.0,0.0006115960004535737,,,,2348,
0.0,,,,,0.0689175619991147,0.0006027609997545369,,,,0.00016294799934257753,,,1.936999979079701e-06,,,,0.0001,,464.3228673761133,,0.0491226900012407,,,265,,,66720.0,,0.01847931199881714,12.708662986755371,,,,,,,1680631164.0,2084.0,0.0005479139999806648,,,,2349,
0.0,,,,,0.06927214200186427,0.0006344680004986003,,,,0.00014703300075780135,,,1.7209986253874376e-06,,,,0.0001,,461.94616010486305,,0.047782121000636835,,,265,,,66752.0,,0.0200385060015833,12.880365371704102,,,,,,,1680631164.0,2085.0,0.0006682929997623432,,,,2350,
0.0,,,,,0.06818929500150261,0.0006124200008343905,,,,0.000144702000397956,,,1.5630012057954445e-06,,,,0.0001,,469.28187187292156,,0.04900282899870945,,,265,,,66784.0,,0.017873589000373613,12.628620147705078,,,,,,,1680631164.0,2086.0,0.0005541919999814127,,,,2351,
0.0,,,,,0.0689581780025037,0.0009587110016582301,,,,0.0001470970000809757,,,1.6779995348770171e-06,,,,0.0001,,464.04938365451244,,0.047127681000347366,,,265,,,66816.0,,0.020025601999805076,13.0078125,,,,,,,1680631164.0,2087.0,0.0006974090010771761,,,,2352,
0.0,,,,,0.06803813300211914,0.0007268890003615525,,,,0.00014516100054606795,,,1.4230008673621342e-06,,,,0.0001,,470.3244869903076,,0.04803046099914354,,,265,,,66848.0,,0.01850632300011057,12.62455940246582,,,,,,,1680631164.0,2088.0,0.0006278760010900442,,,,2353,
,1290257.0,0.1053644052638623,0.0,2.719744,,,3075.0,0.0,1752742.0,0.00015591299961670302,0.0,0.12670231384497418,,,1306932.0,5.166666666666667,,,,18093.0,,22815.0,0.0,265,3.0,3344.953344,,5.333333333333334,0.018387538999377284,,0.0,10.532000000000039,204791.803904,1.1850000000000023,5237.80096,651.83744,1680631164.0,,0.0005008120006095851,5.566666666666666,44.28220323831512,27786.866688,2354,4520.378368
0.0,,,,,0.0690669359992171,0.0009317889998783357,,,,,,,1.5320001693908125e-06,,,,0.0001,,463.3186565618422,,0.049089350999565795,,,266,,,66880.0,,,12.57205867767334,,,,,,,1680631165.0,2089.0,,,,,2355,
0.0,,,,,0.06871611200040206,0.0010223930003121495,,,,0.0001419199998053955,,,1.582000550115481e-06,,,,0.0001,,465.68408875945664,,0.04921850299979269,,,266,,,66912.0,,0.017763875001037377,12.67578125,,,,,,,1680631165.0,2090.0,0.0005678389989043353,,,,2356,
0.0,,,,,0.06867774399870541,0.0009832529995037476,,,,0.00017497199951321818,,,1.5259993233485147e-06,,,,0.0001,,465.94425117696363,,0.047922640000251704,,,266,,,66944.0,,0.018917477000286453,12.662819862365723,,,,,,,1680631165.0,2091.0,0.0006778759998269379,,,,2357,
0.0,,,,,0.06924258100116276,0.001093998000214924,,,,0.00014931999976397492,,,1.9090002751909196e-06,,,,0.0001,,462.14337387947216,,0.04908152700045321,,,266,,,66976.0,,0.018381351999778417,12.750171661376953,,,,,,,1680631165.0,2092.0,0.0005344750006770482,,,,2358,
0.0,,,,,0.06851092499709921,0.0009602019999874756,,,,0.00015741499919386115,,,1.696000254014507e-06,,,,0.0001,,467.078790738191,,0.04862562199923559,,,266,,,67008.0,,0.01822965999963344,12.688745498657227,,,,,,,1680631165.0,2093.0,0.0005363299987948267,,,,2359,
0.0,,,,,0.06919319500048005,0.0009523379994789138,,,,0.0001468859991291538,,,1.639000402064994e-06,,,,0.0001,,462.4732244229796,,0.04926456500106724,,,266,,,67040.0,,0.018308369000806124,12.750964164733887,,,,,,,1680631165.0,2094.0,0.0005193979995965492,,,,2360,
0.0,,,,,0.06868548700185784,0.0009579329998814501,,,,0.00015281300147762522,,,1.6290014173137024e-06,,,,0.0001,,465.8917246831845,,0.048842885000340175,,,266,,,67072.0,,0.01822996999908355,12.728251457214355,,,,,,,1680631165.0,2095.0,0.0005002569996577222,,,,2361,
0.0,,,,,0.06825502599713218,0.0007224759992823238,,,,0.0001546120001876261,,,1.6949998098425567e-06,,,,0.0001,,468.8299437662586,,0.047641519999160664,,,266,,,67104.0,,0.019058488998780376,12.749256134033203,,,,,,,1680631165.0,2096.0,0.0006762339999113465,,,,2362,
0.0,,,,,0.0690597950015217,0.0007102759991539642,,,,0.00015281800006050617,,,1.4000015653437003e-06,,,,0.0001,,463.3665651526317,,0.04947939700105053,,,266,,,67136.0,,0.018216039999970235,12.740411758422852,,,,,,,1680631165.0,2097.0,0.0004998639997211285,,,,2363,
,1295376.0,0.10021180803915905,0.0,2.719744,,,3085.0,0.0,1759404.0,0.00014959199870645534,0.0,0.040870197318793794,,,1312794.0,5.166666666666667,,,,18313.0,,22918.0,0.0,266,3.0,3344.953344,,5.333333333333334,0.018305921001228853,,0.0,10.572000000000003,204792.180736,1.1889999999999645,5237.80096,651.83744,1680631165.0,,0.00047780099885130767,5.633333333333333,41.936246926078844,27786.866688,2364,4520.177664
0.0,,,,,0.06819100499888009,0.0006479559997387696,,,,,,,1.5810001059435308e-06,,,,0.0001,,469.2701038872435,,0.04860815400024876,,,267,,,67168.0,,,12.583928108215332,,,,,,,1680631166.0,2098.0,,,,,2365,
0.0,,,,,0.06935397800225473,0.0009800440002436517,,,,0.0001581110009283293,,,2.1629984985338524e-06,,,,0.0001,,461.40107491685137,,0.04910829500113323,,,267,,,67200.0,,0.018552384000940947,12.515417098999023,,,,,,,1680631166.0,2099.0,0.0005529810005100444,,,,2366,
0.0,,,,,0.06847828999889316,0.0007819870006642304,,,,0.00016037500063248444,,,1.3839999155607074e-06,,,,0.0001,,467.3013885206133,,0.0481911319984647,,,267,,,67232.0,,0.018703963000007207,12.726851463317871,,,,,,,1680631166.0,2100.0,0.0006394489992089802,,,,2367,
0.0,,,,,0.06826272800208244,0.001031505000355537,,,,0.00015739700029371306,,,1.7820002540247515e-06,,,,0.0001,,468.7770462238749,,0.0484879590003402,,,267,,,67264.0,,0.01808644000084314,12.711597442626953,,,,,,,1680631166.0,2101.0,0.0004976449999958277,,,,2368,
0.0,,,,,0.06923811599517649,0.0008602009984315373,,,,0.0001536189993203152,,,1.6699996194802225e-06,,,,0.0001,,462.17317643693974,,0.04949591500007955,,,267,,,67296.0,,0.018210861999250483,12.768007278442383,,,,,,,1680631166.0,2102.0,0.0005158489984751213,,,,2369,
0.0,,,,,0.06853155099997821,0.000900111999726505,,,,0.00015512500067416113,,,1.686999894445762e-06,,,,0.0001,,466.9382136121533,,0.048706330999266356,,,267,,,67328.0,,0.018260867000208236,12.797432899475098,,,,,,,1680631166.0,2103.0,0.0005074290002085036,,,,2370,
0.0,,,,,0.0682790640003077,0.0006113990002631908,,,,0.00015178700050455518,,,1.357999281026423e-06,,,,0.0001,,468.66488972162523,,0.04920774899983371,,,267,,,67360.0,,0.017794506999052828,12.738555908203125,,,,,,,1680631166.0,2104.0,0.0005122640013723867,,,,2371,
0.0,,,,,0.06908302999727312,0.0010077489987452282,,,,0.0001740120005706558,,,1.6099984350148588e-06,,,,0.0001,,463.2107190617308,,0.04854124200028309,,,267,,,67392.0,,0.018721454000115045,12.57622241973877,,,,,,,1680631166.0,2105.0,0.0006369629991240799,,,,2372,
0.0,,,,,0.06796861500151863,0.0007281739999598358,,,,0.00014741800077899825,,,1.546000930829905e-06,,,,0.0001,,470.8055328078264,,0.04855168700123613,,,267,,,67424.0,,0.018049444999633124,12.588007926940918,,,,,,,1680631166.0,2106.0,0.0004903449989797082,,,,2373,
,1300962.0,0.11395314657929118,0.0,2.719744,,,3095.0,0.0,1765704.0,0.0001561110002512578,0.0,0.04087146132847442,1.6800004232209176e-06,,1318832.0,5.166666666666667,,,,18499.0,0.04935339199982991,23028.0,0.0,267,3.0,3344.95744,,5.333333333333334,0.018262367999341222,,0.0,10.620000000000005,204793.638912,1.1920000000000073,5238.063104,651.83744,1680631166.0,,0.0005729320000682492,5.633333333333333,42.83163107076967,27787.128832,2374,4518.510592
0.0,,,,,0.06918186300026719,0.0008353800003533252,,,,,,,,,,,0.0001,,462.548977611031,,,,,267,,,67456.0,,,12.615585327148438,,,,,,,1680631166.0,2107.0,,,,,2375,
0.0,,,,,0.06872445999943011,0.000903677999303909,,,,0.0001604549997864524,,,2.110999048454687e-06,,,,0.0001,,465.6275218497949,,0.048508121000850224,,,268,,,67488.0,,0.018538340998929925,12.644433975219727,,,,,,,1680631167.0,2108.0,0.0006117540015111445,,,,2376,
0.0,,,,,0.06855200600148237,0.0009366729991597822,,,,0.00015798200001881924,,,1.7210004443768412e-06,,,,0.0001,,466.7988854958968,,0.04838091199962946,,,268,,,67520.0,,0.018482401001165272,12.642765045166016,,,,,,,1680631167.0,2109.0,0.0005923170010646572,,,,2377,
0.0,,,,,0.06895134699880145,0.0006866299991088454,,,,0.00015434399938385468,,,1.743999746395275e-06,,,,0.0001,,464.09535698492215,,0.04904704000000493,,,268,,,67552.0,,0.018549917000200367,12.744451522827148,,,,,,,1680631167.0,2110.0,0.0005116720003570663,,,,2378,
0.0,,,,,0.06849319700086198,0.0009692530002212152,,,,0.00015370700020866934,,,1.5770001482451335e-06,,,,0.0001,,467.19968407369396,,0.04873174400017888,,,268,,,67584.0,,0.01814540399936959,12.723995208740234,,,,,,,1680631167.0,2111.0,0.0004915120007353835,,,,2379,
0.0,,,,,0.06900352500088047,0.0008978149999165908,,,,0.0001554810005472973,,,1.6269987099803984e-06,,,,0.0001,,463.74442464485236,,0.04890796200015757,,,268,,,67616.0,,0.018515411000407767,12.598437309265137,,,,,,,1680631167.0,2112.0,0.0005252290011412697,,,,2380,
0.0,,,,,0.06874268399951688,0.000943086999541265,,,,0.00014904700037732255,,,1.7520014807814732e-06,,,,0.0001,,465.50408186309534,,0.04884100199888053,,,268,,,67648.0,,0.018313094000404817,12.551156044006348,,,,,,,1680631167.0,2113.0,0.0004947019988321699,,,,2381,
0.0,,,,,0.06867777099978412,0.0011738009998225607,,,,0.00015861300016695168,,,1.434000296285376e-06,,,,0.0001,,465.94406798817903,,0.04802798899982008,,,268,,,67680.0,,0.01871154099899286,12.76330280303955,,,,,,,1680631167.0,2114.0,0.000604393000685377,,,,2382,
0.0,,,,,0.06927412000004551,0.0009001150010590209,,,,0.00015116299982764758,,,1.4880006347084418e-06,,,,0.0001,,461.9329700612433,,0.04947986600018339,,,268,,,67712.0,,0.01822453599925211,12.711160659790039,,,,,,,1680631167.0,2115.0,0.0005169519990886329,,,,2383,
0.0,,,,,0.06845297999643662,0.0009432690003450261,,,,0.0001638689991523279,,,1.5859986888244748e-06,,,,0.0001,,467.47416988516477,,0.04775665899978776,,,268,,,67744.0,,0.019027821999770822,12.639710426330566,,,,,,,1680631167.0,2116.0,0.0005597749986918643,,,,2384,
,1305991.0,0.11417621823034195,0.0,2.719744,,,3114.0,0.0,1773089.0,0.00017168699923786335,0.0,0.21248620398288623,,,1324851.0,5.166666666666667,,,,18730.0,,23148.0,0.0,268,3.0,3344.95744,,5.333333333333334,,,0.0,10.664000000000044,204793.982976,1.1999999999999886,5238.063104,651.83744,1680631167.0,,,5.633333333333333,42.447559057515726,27787.128832,2385,4518.588416
0.0,,,,,0.06934448100219015,0.0010605860006762668,,,,,,,2.052000127150677e-06,,,,0.0001,,461.4642656131398,,0.046253398000771995,,,269,,,67776.0,,0.021186739000768284,12.705458641052246,,,,,,,1680631168.0,2117.0,0.0006700190006085904,,,,2386,
0.0,,,,,0.06873059399913473,0.0010309690005669836,,,,0.00014865399862173945,,,1.5349996829172596e-06,,,,0.0001,,465.5859659877646,,0.04845355899851711,,,269,,,67808.0,,0.018544233000284294,12.672067642211914,,,,,,,1680631168.0,2118.0,0.0005516440014616819,,,,2387,
0.0,,,,,0.06805746799909684,0.0006757959999958985,,,,0.0001521439990028739,,,1.5969999367371202e-06,,,,0.0001,,470.19086869973853,,0.048106449999977485,,,269,,,67840.0,,0.018601963000037358,12.639941215515137,,,,,,,1680631168.0,2119.0,0.0005195180001464905,,,,2388,
0.0,,,,,0.06916410399935558,0.000895459999810555,,,,0.00014939899847377092,,,1.7710008251015097e-06,,,,0.0001,,462.66774453259967,,0.04946250300054089,,,269,,,67872.0,,0.018123853998986306,12.71337890625,,,,,,,1680631168.0,2120.0,0.0005311170007189503,,,,2389,
0.0,,,,,0.06863252199946146,0.0009259250000468455,,,,0.00015693299974373076,,,1.3829994713887572e-06,,,,0.0001,,466.25126205111764,,0.0489548890000151,,,269,,,67904.0,,0.018086374999256805,12.735641479492188,,,,,,,1680631168.0,2121.0,0.0005070170009275898,,,,2390,
0.0,,,,,0.0688076810019993,0.0006564450013684109,,,,0.0001522150014352519,,,1.583999619469978e-06,,,,0.0001,,465.06435813568834,,0.04858766500001366,,,269,,,67936.0,,0.018759870999929262,12.84765625,,,,,,,1680631168.0,2122.0,0.0006499009996332461,,,,2391,
0.0,,,,,0.06888741700095125,0.001171461000922136,,,,0.0001539410004625097,,,1.4479992387350649e-06,,,,0.0001,,464.5260541494555,,0.04898990099900402,,,269,,,67968.0,,0.01802811500056123,12.623046875,,,,,,,1680631168.0,2123.0,0.0005425510007626144,,,,2392,
0.0,,,,,0.06788178900023922,0.0006441269997594645,,,,0.00014557999929820653,,,1.6230005712714046e-06,,,,0.0001,,471.4077291022372,,0.047917526000674115,,,269,,,68000.0,,0.01866768400032015,12.812386512756348,,,,,,,1680631168.0,2124.0,0.0005052489996160148,,,,2393,
0.0,,,,,0.06951807299992652,0.000942091000979417,,,,0.00016108499949041288,,,2.1359992388170213e-06,,,,0.0001,,460.3119536992032,,0.049426892001065426,,,269,,,68032.0,,0.018411752998872544,12.619243621826172,,,,,,,1680631168.0,2125.0,0.0005741160002799006,,,,2394,
,1312273.0,0.16896956324492252,0.0,2.719744,,,3124.0,0.0,1780189.0,0.00015945699851727113,0.0,0.04087136409418473,,,1331545.0,5.166666666666667,,,,18961.0,,23278.0,0.0,269,3.0,3344.95744,,5.333333333333334,0.018892041000071913,,0.0,10.708000000000027,204793.421824,1.2029999999999745,5238.063104,651.83744,1680631168.0,,0.000634346999504487,5.633333333333333,50.48228931071796,27787.128832,2395,4518.723584
0.0,,,,,0.06851318999724754,0.0007624720001331298,,,,,,,1.618000169401057e-06,,,,0.0001,,467.0633494263743,,0.048063254998851335,,,270,,,68064.0,,,12.765352249145508,,,,,,,1680631169.0,2126.0,,,,,2396,
0.0,,,,,0.06889332399987325,0.0009541840008751024,,,,0.00015349100067396648,,,1.5599998732795939e-06,,,,0.0001,,464.48622511027156,,0.048757730999568594,,,270,,,68096.0,,0.018503396999221877,12.662632942199707,,,,,,,1680631169.0,2127.0,0.0005229609996604268,,,,2397,
0.0,,,,,0.06860523400064267,0.0006846889991720673,,,,0.00015497099957428873,,,1.3839999155607074e-06,,,,0.0001,,466.436715305136,,0.04899447100069665,,,270,,,68128.0,,0.01822317600090173,12.752717018127441,,,,,,,1680631169.0,2128.0,0.0005465430003823712,,,,2398,
0.0,,,,,0.06808041600015713,0.0008994760009954916,,,,0.00017559299885760993,,,1.3940007193014026e-06,,,,0.0001,,470.03238052960995,,0.048243237999486155,,,270,,,68160.0,,0.01824025200039614,12.566908836364746,,,,,,,1680631169.0,2129.0,0.0005204629997024313,,,,2399,
0.0,,,,,0.06887476400152082,0.0008809680002741516,,,,0.0001532320002297638,,,1.5570003597531468e-06,,,,0.0001,,464.61139234238846,,0.049553177999769105,,,270,,,68192.0,,0.017784082001526258,12.711055755615234,,,,,,,1680631169.0,2130.0,0.0005017469993617851,,,,2400,
0.0,,,,,0.06887058199572493,0.0009067189985216828,,,,0.00016547300037927926,,,1.4229990483727306e-06,,,,0.0001,,464.6396047878086,,0.04686599599881447,,,270,,,68224.0,,0.020273647998692468,12.654062271118164,,,,,,,1680631169.0,2131.0,0.0006573230002686614,,,,2401,
0.0,,,,,0.06839970600049128,0.0006977619996177964,,,,0.00015191400052572135,,,1.3619992387248203e-06,,,,0.0001,,467.8382681903656,,0.04850322499987669,,,270,,,68256.0,,0.018525510000472423,12.61083984375,,,,,,,1680631169.0,2132.0,0.0005199330007599201,,,,2402,
0.0,,,,,0.06908655199913483,0.0009852170005615335,,,,0.00016691400014678948,,,1.43899887916632e-06,,,,0.0001,,463.1871047841661,,0.04885659399951692,,,270,,,68288.0,,0.01853672600009304,12.636322021484375,,,,,,,1680631169.0,2133.0,0.0005396619999373797,,,,2403,
0.0,,,,,0.06853898199733521,0.0010368729999754578,,,,0.0001640819991735043,,,1.6819994925754145e-06,,,,0.0001,,466.8875881647054,,0.04703008700016653,,,270,,,68320.0,,0.019620934999693418,12.628568649291992,,,,,,,1680631169.0,2134.0,0.0006853229988337262,,,,2404,
,1317544.0,0.8951646240141595,0.0,2.719744,,,3134.0,0.0,1786469.0,0.00015751499995531049,0.0,0.04087218087659745,1.571999746374786e-06,,1337426.0,5.166666666666667,,,,19148.0,0.04833479700027965,23377.0,0.0,270,3.0,3344.95744,,5.333333333333334,0.019220486999984132,,0.0,10.75200000000001,204792.254464,1.2069999999999936,5238.063104,651.83744,1680631169.0,,0.0006342710003082175,5.633333333333333,45.54558746487483,27787.128832,2405,4519.739392
0.0,,,,,0.06937470699995174,0.0010260649996780558,,,,,,,,,,,0.0001,,461.263209371425,,,,,271,,,68352.0,,,12.645232200622559,,,,,,,1680631170.0,2135.0,,,,,2406,
0.0,,,,,0.06843570499768248,0.0006447590003517689,,,,0.0001652489991101902,,,1.6739995771786198e-06,,,,0.0001,,467.5921728443311,,0.04904668500057596,,,271,,,68384.0,,0.018066673999783234,12.643465995788574,,,,,,,1680631170.0,2136.0,0.0005106639982841443,,,,2407,
0.0,,,,,0.06856180200338713,0.0010660040006769123,,,,0.00015417100075865164,,,1.97100052901078e-06,,,,0.0001,,466.73219000893704,,0.04846477099999902,,,271,,,68416.0,,0.018367175000093994,12.557083129882812,,,,,,,1680631170.0,2137.0,0.0005077100013295421,,,,2408,
0.0,,,,,0.06902990500020678,0.0006645919984293869,,,,0.00014589800048270263,,,1.9390008674236014e-06,,,,0.0001,,463.5672032274149,,0.04910447299880616,,,271,,,68448.0,,0.018509638000978157,12.770312309265137,,,,,,,1680631170.0,2138.0,0.0006033650006429525,,,,2409,
0.0,,,,,0.06863305499973649,0.0010416220011393307,,,,0.00015000399980635848,,,2.2299991542240605e-06,,,,0.0001,,466.2476411711946,,0.04843491799874755,,,271,,,68480.0,,0.018509097000787733,12.794270515441895,,,,,,,1680631170.0,2139.0,0.0004951840001012897,,,,2410,
0.0,,,,,0.06885122700077773,0.0006516499997815117,,,,0.00015814300058991648,,,1.5770001482451335e-06,,,,0.0001,,464.7702211558051,,0.04876127500028815,,,271,,,68512.0,,0.018650530000741128,12.711223602294922,,,,,,,1680631170.0,2140.0,0.0006280519992287736,,,,2411,
0.0,,,,,0.06863643600081559,0.0008953030010161456,,,,0.00017869399925984908,,,1.401000190526247e-06,,,,0.0001,,466.2246740145387,,0.047874144998786505,,,271,,,68544.0,,0.019140129001243622,12.586036682128906,,,,,,,1680631170.0,2141.0,0.0005467640003189445,,,,2412,
0.0,,,,,0.06806150399825128,0.0006649400002061157,,,,0.0001473259999329457,,,1.7299989849561825e-06,,,,0.0001,,470.16298671304975,,0.04771562999849266,,,271,,,68576.0,,0.018942755999887595,12.747910499572754,,,,,,,1680631170.0,2142.0,0.000589122000747011,,,,2413,
0.0,,,,,0.06958581500475702,0.0010976110006595263,,,,0.00017819900131144095,,,1.583999619469978e-06,,,,0.0001,,459.86383859716835,,0.04800503500155173,,,271,,,68608.0,,0.01963380500092171,12.680304527282715,,,,,,,1680631170.0,2143.0,0.0006695810006931424,,,,2414,
0.0,,,,,0.0684625829981087,0.0006627790007769363,,,,0.000189981999938027,,,1.8419996195007116e-06,,,,0.0001,,467.4085989551988,,0.04826985799991235,,,271,,,68640.0,,0.018789030998959788,12.6366605758667,,,,,,,1680631170.0,2144.0,0.000549090998902102,,,,2415,
,1323504.0,0.14271829624894825,0.0,2.719744,,,3145.0,0.0,1794402.0,0.00015086900020833127,0.0,0.044942099218479116,,,1344312.0,5.2,,,,19374.0,,23501.0,0.0,271,3.0,3344.95744,,5.333333333333334,,,0.0,10.807999999999993,204793.040896,1.210999999999956,5238.063104,651.83744,1680631170.0,,,5.733333333333333,50.83869095572829,27787.128832,2416,4519.395328
0.0,,,,,0.06966425500104378,0.00087248400086537,,,,,,,1.8640002963365987e-06,,,,0.0001,,459.3460448191191,,0.048253299999487353,,,272,,,68672.0,,0.01986002100056794,12.492375373840332,,,,,,,1680631171.0,2145.0,0.000525716999618453,,,,2417,
0.0,,,,,0.06851835399902484,0.0006986070002312772,,,,0.00015559599887637887,,,1.4970009942771867e-06,,,,0.0001,,467.0281484061253,,0.04853283900047245,,,272,,,68704.0,,0.01854146899859188,12.743578910827637,,,,,,,1680631171.0,2146.0,0.0005883459998585749,,,,2418,
0.0,,,,,0.06841658400117012,0.001029789998938213,,,,0.0001615230012248503,,,1.6470003174617887e-06,,,,0.0001,,467.72285502375723,,0.048149525000553695,,,272,,,68736.0,,0.018543214000601438,12.690876007080078,,,,,,,1680631171.0,2147.0,0.0005308849995344644,,,,2419,
0.0,,,,,0.06914166200294858,0.0008265129999927012,,,,0.00015424400044139475,,,1.6009998944355175e-06,,,,0.0001,,462.8179172007081,,0.04903048200139892,,,272,,,68768.0,,0.01849885700175946,12.682683944702148,,,,,,,1680631171.0,2148.0,0.000629964999461663,,,,2420,
0.0,,,,,0.06865638799717999,0.0009774919999472331,,,,0.00015592799900332466,,,1.5530004020547494e-06,,,,0.0001,,466.0891860683725,,0.04710199999863107,,,272,,,68800.0,,0.01981095199880656,12.702325820922852,,,,,,,1680631171.0,2149.0,0.0006084630003897473,,,,2421,
0.0,,,,,0.06985249599711096,0.0015126069993129931,,,,0.00015962999896146357,,,1.5619989426340908e-06,,,,0.0001,,458.108182724401,,0.048325452000426594,,,272,,,68832.0,,0.01914782299900253,12.741641998291016,,,,,,,1680631171.0,2150.0,0.0007054220004647505,,,,2422,
0.0,,,,,0.06960819499909121,0.0016542670000490034,,,,0.0001564209997013677,,,2.279999534948729e-06,,,,0.0001,,459.7159860332219,,0.04761255700032052,,,272,,,68864.0,,0.019575661999624572,12.647042274475098,,,,,,,1680631171.0,2151.0,0.000607007999860798,,,,2423,
0.0,,,,,0.06831654599591275,0.0006253929986996809,,,,0.00015825199989194516,,,1.5690002328483388e-06,,,,0.0001,,468.40775588851494,,0.04781283599913877,,,272,,,68896.0,,0.01907672599918442,12.711817741394043,,,,,,,1680631171.0,2152.0,0.0006417699987650849,,,,2424,
0.0,,,,,0.06899613000132376,0.000937284001338412,,,,0.00015421999887621496,,,1.525000698165968e-06,,,,0.0001,,463.79412873426446,,0.0489896189992578,,,272,,,68928.0,,0.018368670000199927,12.798583984375,,,,,,,1680631171.0,2153.0,0.0005448120009532431,,,,2425,
,1329036.0,0.1333626297450095,0.0,2.719744,,,3158.0,0.0,1801276.0,0.00018608699974720366,0.0,0.13079213011396365,,,1350612.0,5.2,,,,19637.0,,23637.0,0.0,272,3.0,3344.95744,,5.333333333333334,0.018272400000569178,,0.0,10.855999999999995,204794.478592,1.2160000000000082,5238.063104,651.83744,1680631171.0,,0.0005311330005497439,5.733333333333333,45.873782969544806,27787.128832,2426,4518.535168
0.0,,,,,0.06852414200147905,0.0008285109997814288,,,,,,,1.6020003386074677e-06,,,,0.0001,,466.9887001184094,,0.04870440900049289,,,273,,,68960.0,,,12.828230857849121,,,,,,,1680631172.0,2154.0,,,,,2427,
0.0,,,,,0.06923065999944811,0.0008477329993183957,,,,0.00015015900135040283,,,1.4979996194597334e-06,,,,0.0001,,462.22295151100826,,0.049559933999262284,,,273,,,68992.0,,0.01813343700086989,12.941306114196777,,,,,,,1680631172.0,2155.0,0.000537898999027675,,,,2428,
0.0,,,,,0.06866838600035408,0.0008896799990907311,,,,0.0001816849999158876,,,1.5980003809090704e-06,,,,0.0001,,466.00774918220736,,0.048452861001351266,,,273,,,69024.0,,0.018537353000283474,12.801918983459473,,,,,,,1680631172.0,2156.0,0.0006052089993318077,,,,2429,
0.0,,,,,0.06861938600013673,0.0009009959994727978,,,,0.00020867200146312825,,,2.036000296357088e-06,,,,0.0001,,466.34051782299883,,0.04756261100010306,,,273,,,69056.0,,0.01926196199929109,12.619952201843262,,,,,,,1680631172.0,2157.0,0.0006831089995102957,,,,2430,
0.0,,,,,0.06920970099781698,0.0008474480000586482,,,,0.00018094999904860742,,,2.0369989215396345e-06,,,,0.0001,,462.3629280093169,,0.04938530399886076,,,273,,,69088.0,,0.018274146001203917,12.805366516113281,,,,,,,1680631172.0,2158.0,0.0005198159997235052,,,,2431,
