process/memory/text_resident_set_proc_MB,01_general/lr,process/voluntary_proc_ctx_switches,_step,memory/used_memory_sys_MB,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_five_min_percent,_runtime,02_timing/forward_time_s,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,01_general/dataset_iteration_count,_timestamp,01_general/step,disk/counter/disk_read_sys_count,cpu/load/avg_sys_load_one_min_percent,process/memory/resident_set_size_proc_MB,memory/available_memory_sys_MB,02_timing/dataload_time_s,02_timing/opt_step_time_s,01_general/minibatch_loss,cpu/load/avg_sys_load_fifteen_min_percent,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,process/memory/virtual_memory_size_proc_MB,disk/time/disk_write_time_sys_s,process/memory/shared_memory_proc_MB,disk/time/disk_busy_time_sys_s,process/memory/data_resident_set_proc_MB,02_timing/backward_time_s,memory/used_memory_sys_percent,cpu/interrupts/soft_interrupts_count,process/memory/lib_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,01_general/step_based_sps,bandwidth/disk_read_sys_bandwidth_MBs,02_timing/step_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,bandwidth/net_sent_sys_bandwidth_Mbits,bandwidth/disk_write_sys_bandwidth_MBs,memory/total_memory_sys_MB,cpu/logical_core_count,process/involuntary_proc_ctx_switches
2.654208,,1812.0,232,4395.933696,,12.75,83,,107024.0,0.0012505009999586036,0.0,,1696189460.0,,0.0,17.875,3696.406528,26673.467392,,,,13.625000000000002,47042.0,,28179.746816,0.6210000000000946,969.539584,1.3120000000000118,0.0,,15.5,47094.0,3593.740288,0.0,,0.0,,0.0,638.0,0.0,0.012245616421219793,,,197.0
,0.0001,,233,,0.0017216599999301252,,84,0.1763665979997313,,,,0.0,1696189461.0,149.0,,,,,0.0015029969999886816,1.936999979079701e-06,2.332568883895874,,,450.0,,,,,,0.05832330500015814,,,,,12.543536629594636,,0.23916699799974594,,,,,,,
,0.0001,,234,,0.0012346719995548483,,84,0.1735582669998621,,0.0012541090000013355,,0.0,1696189461.0,150.0,,,,,0.0020007310004075407,1.7669999579084106e-06,3.1043641567230225,,,453.0,,,,,,0.054661174999637296,,,,,12.891541855553204,,0.23271072099942103,,,,,,,
2.654208,,1851.0,235,4398.727168,0.0011976709993177792,12.75,84,0.1728051649997724,108332.0,0.0012300009993850836,0.0,,1696189461.0,,0.0,17.875,3696.406528,26670.686208,,,,13.625000000000002,47621.0,,28179.746816,0.6230000000000473,969.539584,1.3240000000000123,0.0,,15.5,47582.0,3593.740288,0.0,,0.0,,0.0,641.0,0.0,0.012257370484239909,,,198.0
,0.0001,,236,,,,85,,,,,0.0,1696189462.0,151.0,,,,,0.0017475399999966612,1.6829999367473647e-06,1.9353009462356567,,,456.0,,,,,,0.07775572199989256,,,,,11.7768160516527,,0.2547377819983012,,,,,,,
,0.0001,,237,,0.0012482379997891258,,85,0.1769132779991196,,0.001359868000690767,,0.0,1696189462.0,152.0,,,,,0.0015848570001253393,1.952000275196042e-06,1.7492177486419678,,,459.0,,,,,,0.0737402849999853,,,,,11.771700673057081,,0.25484847799998533,,,,,,,
2.654208,,1874.0,238,4400.31232,,12.75,85,,109677.0,0.001217220000398811,0.0,,1696189462.0,,0.0,17.5,3696.406528,26669.09696,,,,13.625000000000002,48078.0,,28179.746816,0.625,969.539584,1.3360000000000127,0.0,,15.5,48025.0,3593.740288,0.0,,0.0,,0.0,644.0,0.0,0.012244316007337787,,,200.0
,0.0001,,239,,0.0012835119996452704,,86,0.17939920999924652,,,,0.0,1696189463.0,153.0,,,,,0.0015518150003117626,2.1309997464413755e-06,3.058239698410034,,,462.0,,,,,,0.05184223200012639,,,,,12.749891498451786,,0.2352961199994752,,,,,,,
,0.0001,,240,,0.0012497580000854214,,86,0.17549837999922602,,0.0013670810003532097,,0.0,1696189463.0,154.0,,,,,0.001585564000379236,1.8400005501462147e-06,2.538996934890747,,,465.0,,,,,,0.06816652599991357,,,,,12.103160123383715,,0.2478691490005076,,,,,,,
2.654208,,1900.0,241,4407.177216,,12.75,86,0.17443699300019944,110899.0,0.0010532030000831583,0.0,,1696189463.0,,0.0,17.5,3696.410624,26662.227968,,,,13.625000000000002,48586.0,,28179.746816,0.6269999999999527,969.539584,1.3520000000000039,0.0,,15.5,48540.0,3593.740288,0.0,,0.0,,0.0,647.0,0.0,0.012256251187901059,,,203.0
,0.0001,,242,,0.0017341149996354943,,87,,,,,0.0,1696189464.0,155.0,,,,,0.001439360999938799,1.856000380939804e-06,2.3071203231811523,,,468.0,,,,,,0.07205427100052475,,,,,11.9655488396067,,0.2507197990007626,,,,,,,
,0.0001,,243,,0.0012708440008282196,,87,0.1812627719991724,,0.00111754000045039,,0.0,1696189464.0,156.0,,,,,0.0014161270000840886,2.278000465594232e-06,2.074669122695923,,,471.0,,,,,,0.06174908199955098,,,,,12.154673421461501,,0.24681864300055167,,,,,,,
2.654208,,1929.0,244,4407.001088,,12.75,87,,112107.0,0.001101612000638852,0.0,,1696189464.0,,0.0,17.5,3696.410624,26662.4,,,,13.625000000000002,49186.0,,28179.746816,0.6300000000001091,969.539584,1.372000000000014,0.0,,15.5,49000.0,3593.740288,0.0,,0.0,,0.0,652.0,0.0,0.04492673520732994,,,206.0
,0.0001,,245,,0.001209666999784531,,88,0.17869934700047452,,,,0.0,1696189465.0,157.0,,,,,0.001516229000117164,1.856000380939804e-06,2.419611692428589,,,474.0,,,,,,0.06728503600061231,,,,,12.008946809383882,,0.2498137470020083,,,,,,,
,0.0001,,246,,0.001190565999422688,,88,0.1739002670001355,,0.001132162999965658,,0.0,1696189465.0,158.0,,,,,0.0015595229997416027,1.743999746395275e-06,2.8326914310455322,,,477.0,,,,,,0.05972591499994451,,,,,12.631037647629494,,0.23751017799895635,,,,,,,
2.654208,,1969.0,247,4408.025088,,12.75,88,,113379.0,0.0010745380004664185,0.0,,1696189465.0,,0.0,17.5,3696.41472,26661.380096,,,,13.625000000000002,49727.0,,28179.746816,0.6329999999998108,969.539584,1.3880000000000052,0.0,,15.5,49527.0,3593.740288,0.0,,0.0,,0.0,656.0,0.0,0.01633641982873636,,,207.0
,0.0001,,248,,0.0012209859996801242,,89,0.1790275980001752,,,,0.0,1696189466.0,159.0,,,,,0.0015130760002648458,2.025000867433846e-06,1.9348161220550537,,,480.0,,,,,,0.06475846400007867,,,,,12.11647876363317,,0.2475966870015327,,,,,,,
,0.0001,,249,,0.0012078539994035964,,89,0.1757023370000752,,0.0010866699994949158,,0.0,1696189466.0,160.0,,,,,0.0014680020003652317,2.074999429169111e-06,2.3388118743896484,,,483.0,,,,,,0.06558624100034649,,,,,12.242240693440827,,0.2450531789991146,,,,,,,
2.654208,,2020.0,250,4411.375616,,12.75,89,,114741.0,0.0010656660006134189,0.0,,1696189466.0,,0.0,17.5,3696.41472,26658.033664,,,,13.625000000000002,50292.0,,28179.746816,0.6349999999997635,969.539584,1.4000000000000057,0.0,,15.5,49998.0,3593.740288,0.0,,0.0,,0.0,659.0,0.0,0.012251974095120332,,,209.0
,0.0001,,251,,0.0012125550001655938,,90,0.17653753600006894,,,,0.0,1696189467.0,161.0,,,,,0.0015615849997629994,1.678000444371719e-06,2.361257553100586,,,486.0,,,,,,0.06442559199967945,,,,,12.254671084346219,,0.24480461200073478,,,,,,,
,0.0001,,252,,0.0012375740006973501,,90,0.1757188050005425,,0.0011214780006412184,,0.0,1696189467.0,162.0,,,,,0.0015218969992929487,2.1949999791104347e-06,2.1699631214141846,,,489.0,,,,,,0.06777757400050177,,,,,12.127115306871746,,0.2473795230016549,,,,,,,
2.654208,,2061.0,253,4413.7472,,12.75,90,,116039.0,0.0011957799997617258,0.0,,1696189467.0,,0.0,17.125,3696.41472,26655.854592,,,,13.625000000000002,50914.0,,28179.746816,0.637000000000171,969.539584,1.4159999999999968,0.0,,15.5,50581.0,3593.740288,0.020189798498727457,,0.0,,0.0,662.0,0.27042045379736723,0.012252678968944835,,,212.0
,0.0001,,254,,0.0012567670000862563,,91,0.17725539799994294,,,,0.0,1696189468.0,163.0,,,,,0.0014943229998607421,1.582000550115481e-06,2.578219413757324,,,492.0,,,,,,0.05413786200006143,,,,,12.74742150255389,,0.23534171200026321,,,,,,,
,0.0001,,255,,0.0011940869999307324,,91,0.17473235200031922,,0.0012468119994082372,,0.0,1696189468.0,164.0,,,,,0.001564629000313289,1.7539996406412683e-06,2.310476779937744,,,495.0,,,,,,0.06816351700035739,,,,,12.15051321884657,,0.2469031509999695,,,,,,,
2.654208,,2103.0,256,4404.6336,,12.75,91,,117022.0,0.0012398809994920157,0.0,,1696189468.0,,0.0,17.125,3696.41472,26667.659264,,,,13.625000000000002,51420.0,,28179.746816,0.6390000000001237,969.539584,1.4320000000000164,0.0,,15.5,50898.0,3593.740288,0.0,,0.0,,0.0,665.0,0.0,0.012254721230687422,,,214.0
,0.0001,,257,,0.0011246399999436107,,92,0.1755590550001216,,,,0.0,1696189469.0,165.0,,,,,0.0016632959996059071,1.6730000425013714e-06,3.1505391597747803,,,498.0,,,,,,0.05368080800053576,,,,,12.860669271043616,,0.2332693529997414,,,,,,,
,0.0001,,258,,0.0011278929996478837,,92,0.17656194099981803,,0.001274696000109543,,0.0,1696189469.0,166.0,,,,,0.0016328740002791164,1.960999725270085e-06,2.4553604125976562,,,501.0,,,,,,0.06327659800081165,,,,,12.301335330842688,,0.2438759630003915,,,,,,,
2.654208,,2141.0,259,4404.772864,,12.75,92,,117961.0,0.0010679930001060711,0.0,,1696189469.0,,0.0,17.125,3696.418816,26673.291264,,,,13.625000000000002,51970.0,,28179.746816,0.6419999999998254,969.539584,1.4480000000000075,0.0,,15.5,51270.0,3593.740288,0.053867277345225575,,0.0,,0.0,670.0,0.017389406874436214,0.05309352852442661,,,215.0
,0.0001,,260,,0.001074550999874191,,93,0.17710784199971386,,,,0.0,1696189470.0,167.0,,,,,0.0013858050006092526,1.7819993445300497e-06,1.788519024848938,,,504.0,,,,,,0.07237210699986463,,,,,11.857235095162137,,0.2530100799995125,,,,,,,
2.654208,,2166.0,261,3879.989248,,12.75,93,,119638.0,,0.0,,1696189470.0,,0.0,17.125,3699.769344,27192.70912,,,,13.625000000000002,52699.0,,28179.746816,0.6439999999997781,972.41088,1.460000000000008,0.0,,13.8,51855.0,3593.740288,0.0,,0.0,,0.0,672.0,0.0,0.008164044940884675,,,218.0
,0.0001,,262,,0.0016343320003215922,,94,0.1769017740007257,,0.001310378999733075,,1.0,1696189471.0,0.0,,,,,0.7352739309999379,1.7550000848132186e-06,2.174150228500366,,,507.0,,,,,,0.06549003999953129,,,,,3.059313321154408,,0.9806122110003344,,,,,,,
2.654208,,2184.0,263,3865.960448,0.0014756020000277204,12.75,94,0.17211164999935136,121376.0,0.0011568869995244313,0.0,,1696189471.0,,0.0,17.125,3697.72544,27197.874176,,1.7860002117231488e-06,,13.625000000000002,53525.0,,28179.746816,0.6489999999998872,970.227712,1.4720000000000084,0.0,0.054456908000247495,13.8,52585.0,3593.740288,0.0,,0.0,,0.0,678.0,0.0,0.08983444154725395,,,222.0
,0.0001,,264,,,,94,,,,,1.0,1696189471.0,1.0,,,,,0.0021454300003824756,,2.5438857078552246,,,510.0,,,,,,,,,,,12.967462824664926,,0.2313482629997452,,,,,,,
,0.0001,,265,,0.0015170579999903566,,95,0.17536083100003452,,0.001079570000001695,,1.0,1696189472.0,2.0,,,,,0.002034260000073118,1.811000402085483e-06,2.7422070503234863,,,513.0,,,,,,0.06841112500023883,,,,,12.07706836247113,,0.2484046550007406,,,,,,,
2.654208,,2199.0,266,3866.320896,0.001382158000524214,12.875,95,0.1718104069996116,122890.0,0.001111636000132421,0.0,,1696189472.0,,0.0,17.75,3697.729536,27197.513728,,2.8989998099859804e-06,,13.625000000000002,53979.0,,28180.00896,0.6509999999998399,970.227712,1.4879999999999995,0.0,0.06847318200016161,13.8,53074.0,3594.002432,0.0,,0.0,,0.0,681.0,0.0,0.012257437531916125,,,224.0
,0.0001,,267,,,,95,,,,,1.0,1696189472.0,3.0,,,,,0.0012923000003866036,,2.0890746116638184,,,516.0,,,,,,,,,,,12.291425671041987,,0.24407258200062643,,,,,,,
,0.0001,,268,,0.001470770000196353,,96,0.17929013299999497,,0.0010942529997919337,,1.0,1696189473.0,4.0,,,,,0.0016859289999047178,2.6529996830504388e-06,1.96396803855896,,,519.0,,,,,,0.06622073699963948,,,,,12.011315860710306,,0.2497644749992105,,,,,,,
2.654208,,2221.0,269,3866.660864,0.0013932179999756045,12.875,96,0.1756628439998167,124304.0,0.0010497329994905158,0.0,,1696189473.0,,0.0,17.75,3697.733632,27197.17376,,1.7359998309984803e-06,,13.625000000000002,54412.0,,28180.00896,0.7199999999997999,970.227712,1.5120000000000005,0.0,0.06651693099956901,13.8,53543.0,3594.002432,0.0,,0.0,,0.0,735.0,0.0,0.37999565573237726,,,229.0
,0.0001,,270,,,,96,,,,,1.0,1696189473.0,5.0,,,,,0.0015738249994683429,,1.8970963954925537,,,522.0,,,,,,,,,,,12.185300054595947,,0.24619828699815116,,,,,,,
,0.0001,,271,,0.00130718699983845,,97,0.17944020200047817,,0.0011370590000296943,,1.0,1696189474.0,6.0,,,,,0.001609345999895595,1.81299947143998e-06,2.254643201828003,,,525.0,,,,,,0.0652840169996125,,,,,12.058865399716696,,0.24877962399932585,,,,,,,
2.654208,,2239.0,272,3868.13952,0.0011878189998242306,12.875,97,0.1749180359993261,125825.0,0.0011179349994563381,0.0,,1696189474.0,,0.0,17.75,3697.80736,27195.887616,,2.0429997675819322e-06,,13.625000000000002,54929.0,,28180.00896,0.7219999999997526,970.227712,1.524000000000001,0.0,0.06887885600008303,13.8,53968.0,3594.002432,0.0,,0.0,,0.0,738.0,0.0,0.01225734424839236,,,230.0
,0.0001,,273,,,,97,,,,,1.0,1696189474.0,7.0,,,,,0.0015131480004129116,,2.0945701599121094,,,528.0,,,,,,,,,,,12.115443848310848,,0.2476178369988702,,,,,,,
,0.0001,,274,,0.0012684290004472132,,98,0.1781258760001947,,0.0010594010000204435,,1.0,1696189475.0,8.0,,,,,0.0014948779999031103,1.9300005078548566e-06,2.047053575515747,,,531.0,,,,,,0.06817159199999878,,,,,11.994141773247108,,0.2501221060010721,,,,,,,
2.654208,,2261.0,275,3868.63104,0.0012498289997893153,12.875,98,0.1787966130004861,127283.0,0.0010896069998125313,0.0,,1696189475.0,,0.0,17.75,3697.811456,27195.00288,,1.8390001059742644e-06,,13.625000000000002,55402.0,,28180.00896,0.7240000000001601,970.227712,1.539999999999992,0.0,0.06075606600006722,13.8,54451.0,3594.002432,0.0,,0.0,,0.0,742.0,0.0,0.016344972096069797,,,231.0
,0.0001,,276,,,,99,,,,,1.0,1696189476.0,9.0,,,,,0.001610755000001518,,2.1768674850463867,,,534.0,,,,,,,,,,,12.320090286207828,,0.24350470900026266,,,,,,,
,0.0001,,277,,0.001344833000075596,,99,0.17674783799975557,,0.0010790289998112712,,1.0,1696189476.0,10.0,,,,,0.0015153539998209453,1.8580003597890027e-06,2.205570936203003,,,537.0,,,,,,0.06185850899964862,,,,,12.368715311990611,,0.2425474209994718,,,,,,,
2.654208,,2281.0,278,3867.922432,0.0012900860001536785,12.875,99,0.17751814999974158,128777.0,0.0011543579994395259,0.0,,1696189476.0,,0.0,17.75,3697.811456,27196.092416,,1.6160001905518584e-06,,13.625000000000002,55905.0,,28180.00896,0.7280000000000655,970.227712,1.5519999999999925,0.0,0.07183645099939895,13.8,54894.0,3594.002432,0.000813914727297758,,0.0,,0.0,747.0,0.0015320747500587092,0.07353958818788082,,,234.0
,0.0001,,279,,,,100,,,,,1.0,1696189477.0,11.0,,,,,0.0015893009995124885,,1.9309251308441162,,,540.0,,,,,,,,,,,11.839458739168633,,0.2533899619984368,,,,,,,
,0.0001,,280,,0.001312347999373742,,100,0.17914783800006262,,0.0012413739996190998,,1.0,1696189477.0,12.0,,,,,0.0016173630001503625,2.6729994715424255e-06,1.7240192890167236,,,543.0,,,,,,0.07643839299998945,,,,,11.549122755835183,,0.2597599889986668,,,,,,,
2.654208,,2301.0,281,3885.187072,0.0012625670005945722,12.875,100,0.17660485200030962,130062.0,0.0011617959999057348,0.0,,1696189477.0,,0.0,17.25,3697.811456,27181.338624,,2.428000698273536e-06,,13.625000000000002,56355.0,,28180.00896,0.7319999999999709,970.227712,1.5759999999999934,0.0,0.05963078000058886,13.9,55395.0,3594.002432,0.018786243173447126,,0.0,,0.0,753.0,0.2666848812679162,0.02859018918013829,,,237.0
,0.0001,,282,,,,101,,,,,1.0,1696189478.0,13.0,,,,,0.0014637760004916345,,2.5731167793273926,,,546.0,,,,,,,,,,,12.493430589669469,,0.2401261990025887,,,,,,,
,0.0001,,283,,0.0015054739997140132,,101,0.17867112400017504,,0.0010935129994322779,,1.0,1696189478.0,14.0,,,,,0.0017961660005312297,2.930999471573159e-06,2.6079676151275635,,,549.0,,,,,,0.055240452000361984,,,,,12.588663002599018,,0.23830965999968612,,,,,,,
2.654208,,2322.0,284,3870.838784,0.0013739930000156164,12.875,101,0.1742046389999814,131275.0,0.0011136960001749685,0.0,,1696189478.0,,0.0,17.25,3697.811456,27195.879424,,2.3960001271916553e-06,,13.625000000000002,56822.0,,28180.00896,0.7339999999999236,970.227712,1.592000000000013,0.0,0.05990335500064248,13.8,55862.0,3594.002432,0.0,,0.0,,0.0,756.0,0.0,0.012248133666695827,,,238.0
,0.0001,,285,,,,102,,,,,1.0,1696189479.0,15.0,,,,,0.0015128939994610846,,2.583911418914795,,,552.0,,,,,,,,,,,12.599167363844781,,0.23811097300040274,,,,,,,
,0.0001,,286,,0.0013186450005377992,,102,0.17700414800037834,,0.001055513999745017,,1.0,1696189479.0,16.0,,,,,0.0016034159998525865,2.716999915719498e-06,2.01057505607605,,,555.0,,,,,,0.06981542500034266,,,,,11.961728926731137,,0.2507998650007721,,,,,,,
2.654208,,2345.0,287,3873.513472,0.0012704519995168084,12.875,102,0.1770134849994065,132528.0,0.0011202849991605035,0.0,,1696189479.0,,0.0,17.25,3697.815552,27193.008128,,3.0930004868423566e-06,,13.625000000000002,57293.0,,28180.00896,0.737999999999829,970.227712,1.6119999999999948,0.0,0.06378310500076623,13.8,56359.0,3594.002432,0.0,,0.0,,0.0,761.0,0.0,0.024499178387878427,,,239.0
,0.0001,,288,,,,103,,,,,1.0,1696189480.0,17.0,,,,,0.0014550340001733275,,1.9764776229858398,,,558.0,,,,,,,,,,,12.262643556033566,,0.2446454539995102,,,,,,,
,0.0001,,289,,0.0013850989998900332,,103,0.17762070700064214,,0.0011140810001961654,,1.0,1696189480.0,18.0,,,,,0.001822758000344038,3.490999915811699e-06,2.092965602874756,,,561.0,,,,,,0.060453705999861995,,,,,12.376245690743799,,0.24239984200085019,,,,,,,
2.654208,,2366.0,290,3887.489024,0.0013245190002635354,12.875,103,0.17626950300018507,133748.0,0.0011574430000109714,0.0,,1696189480.0,,0.0,17.25,3697.815552,27179.225088,,2.609000148368068e-06,,13.625000000000002,57776.0,,28180.00896,0.7399999999997817,970.227712,1.6280000000000143,0.0,0.06121057800010021,13.9,56787.0,3594.002432,0.0,,0.0,,0.0,764.0,0.0,0.012249379576695557,,,240.0
,0.0001,,291,,,,104,,,,,1.0,1696189481.0,19.0,,,,,0.0016320579998136964,,2.366741895675659,,,564.0,,,,,,,,,,,12.417387637412446,,0.24159671000052185,,,,,,,
,0.0001,,292,,0.0013592679997600499,,104,0.17542881999997917,,0.0011829180002678186,,1.0,1696189481.0,20.0,,,,,0.0017129870002463576,3.5000002753804438e-06,1.9053584337234497,,,567.0,,,,,,0.07328843199957191,,,,,11.858835974209033,,0.2529759250001007,,,,,,,
2.654208,,2387.0,293,3888.881664,0.0012763229997290182,12.875,104,0.17579168800057232,135004.0,0.0010445570005686022,0.0,,1696189481.0,,0.0,17.25,3697.815552,27177.631744,,3.116000698355492e-06,,13.625000000000002,58229.0,,28180.00896,0.7440000000001419,970.227712,1.6400000000000148,0.0,0.06142079400069633,13.9,57276.0,3594.002432,0.0,,0.0,,0.0,769.0,0.0,0.04493039896480192,,,241.0
,0.0001,,294,,,,105,,,,,1.0,1696189482.0,21.0,,,,,0.0015470460002688924,,2.3513240814208984,,,570.0,,,,,,,,,,,12.443820092693159,,0.24108352400253352,,,,,,,
,0.0001,,295,,0.0012601910002558725,,105,0.17831393699998443,,0.0010793029996420955,,1.0,1696189482.0,22.0,,,,,0.0020186140000078012,2.5709996407385916e-06,2.2479124069213867,,,573.0,,,,,,0.06153371400068863,,,,,12.28459324052256,,0.24420833000021958,,,,,,,
2.654208,,2414.0,296,3889.676288,0.0018352510005570366,12.875,105,0.17621248999967065,136148.0,0.0010852039995370433,0.0,,1696189482.0,,0.0,16.875,3697.823744,27177.025536,,3.000000106112566e-06,,13.625000000000002,58709.0,,28180.00896,0.7480000000000473,970.227712,1.656000000000006,0.0,0.07382846900054574,13.9,57703.0,3594.002432,0.0,,0.0,,0.0,775.0,0.0,0.08172371363246159,,,244.0
,0.0001,,297,,,,106,,,,,1.0,1696189483.0,23.0,,,,,0.0015723400001661503,,2.150500774383545,,,576.0,,,,,,,,,,,11.786117143589927,,0.25453675400058273,,,,,,,
,0.0001,,298,,0.0013656669998454163,,106,0.1797829709994403,,0.0010765489996629185,,1.0,1696189483.0,24.0,,,,,0.0018252050003866316,2.9470002118614502e-06,2.1263558864593506,,,579.0,,,,,,0.06862746499973582,,,,,11.872686616940294,,0.25268080399928294,,,,,,,
2.654208,,2437.0,299,3889.885184,0.001329386000179511,12.875,106,0.17940397199981817,137324.0,0.0011228220000703004,0.0,,1696189483.0,,0.0,16.875,3697.82784,27176.620032,,2.644999767653644e-06,,13.625000000000002,59133.0,,28180.00896,0.750999999999749,970.227712,1.671999999999997,0.0,0.053124918000321486,13.9,58148.0,3594.002432,0.0,,0.0,,0.0,778.0,0.0,0.012258061401980595,,,247.0
,0.0001,,300,,,,107,,,,,1.0,1696189484.0,25.0,,,,,0.0015457750005225535,,3.269476890563965,,,582.0,,,,,,,,,,,12.68340638985862,,0.23652951800067967,,,,,,,
,0.0001,,301,,0.001344089999292919,,107,0.1775672610001493,,0.0010959740002363105,,1.0,1696189484.0,26.0,,,,,0.0017408800003977376,2.8059994292561896e-06,3.549403667449951,,,585.0,,,,,,0.05402973800028121,,,,,12.72368508763501,,0.23578074899978674,,,,,,,
2.654208,,2466.0,302,3890.151424,0.0012744159994326765,12.875,107,0.1769027800000913,138649.0,0.001046117999976559,0.0,,1696189484.0,,0.0,16.875,3697.82784,27176.5504,,2.207999386882875e-06,,13.625000000000002,59719.0,,28180.00896,0.7609999999999673,970.227712,1.6920000000000073,0.0,0.06902175800041732,13.9,58685.0,3594.002432,0.054545659351503885,,0.0,,0.0,790.0,0.01783069990794263,0.05721148467195357,,,248.0
,0.0001,,303,,,,108,,,,,1.0,1696189485.0,27.0,,,,,0.0014821900003880728,,2.1791868209838867,,,588.0,,,,,,,,,,,12.01299950704132,,0.2497294699996928,,,,,,,
,0.0001,,304,,0.0014382220006154967,,108,0.18155593200026487,,0.0010502149998501409,,1.0,1696189485.0,28.0,,,,,0.0016374160004488658,3.0780001907260157e-06,2.378486156463623,,,591.0,,,,,,0.05765315400003601,,,,,12.328529824349907,,0.24333801700140612,,,,,,,
2.654208,,2486.0,305,3891.335168,0.0013188040002205526,12.875,108,0.17527821000021504,140134.0,0.0010595139992801705,0.0,,1696189485.0,,0.0,16.875,3697.831936,27175.170048,,1.933999556058552e-06,,13.625000000000002,60455.0,,28180.00896,0.7640000000001237,970.227712,1.7120000000000175,0.0,0.054804518000310054,13.9,59458.0,3594.002432,0.07311102277636751,,0.0,,0.0,794.0,0.05873781549123607,0.01634443561629387,,,249.0
,0.0001,,306,,,,109,,,,,1.0,1696189486.0,29.0,,,,,0.001500693999332725,,2.851060152053833,,,594.0,,,,,,,,,,,12.822503377229054,,0.2339636739989146,,,,,,,
,0.0001,,307,,0.0012226710005052155,,109,0.1753725279995706,,0.001099991999581107,,1.0,1696189486.0,30.0,,,,,0.0016493459997946047,2.026999936788343e-06,1.955939769744873,,,597.0,,,,,,0.06559082200055855,,,,,12.248028155247198,,0.24493738599994686,,,,,,,
2.654208,,2515.0,308,3890.110464,0.0012880039994342951,12.875,109,0.1755639240000164,141452.0,0.0011284719994364423,0.0,,1696189486.0,,0.0,16.875,3697.831936,27176.61184,,2.4599994503660128e-06,,13.625000000000002,60924.0,,28180.00896,0.7669999999998254,970.227712,1.724000000000018,0.0,0.058399481999913405,13.9,59914.0,3594.002432,0.0,,0.0,,0.0,797.0,0.0,0.012259484296507354,,,251.0
,0.0001,,309,,,,110,,,,,1.0,1696189487.0,31.0,,,,,0.0020966629999747965,,2.510053873062134,,,600.0,,,,,,,,,,,12.579723737199927,,0.23847900499822572,,,,,,,
,0.0001,,310,,0.0013265460002003238,,110,0.17425227500007168,,0.0011040540002795751,,1.0,1696189487.0,32.0,,,,,0.0016942319998634048,3.2850002753548324e-06,2.2666516304016113,,,603.0,,,,,,0.06551767800010566,,,,,12.300220333806697,,0.243898070000796,,,,,,,
2.654208,,2535.0,311,3888.754688,0.0012772399995810702,12.875,110,0.17526149499917665,142770.0,0.0011573220008358476,0.0,,1696189487.0,,0.0,16.625,3697.831936,27177.766912,,3.0950004656915553e-06,,13.625000000000002,61429.0,,28180.00896,0.7699999999999818,970.227712,1.740000000000009,0.0,0.06701435499962827,13.9,60459.0,3594.002432,0.019823824135549464,,0.0,,0.0,802.0,0.2715002000504051,0.053118910393490634,,,252.0
,0.0001,,312,,,,111,,,,,1.0,1696189488.0,33.0,,,,,0.001618119000340812,,2.4616308212280273,,,606.0,,,,,,,,,,,12.178704166876464,,0.24633162600002834,,,,,,,
,0.0001,,313,,0.0014413889994102647,,111,0.17716775300050358,,0.0011030529994968674,,1.0,1696189488.0,34.0,,,,,0.0016762350005592452,4.0859995351638645e-06,2.7677323818206787,,,609.0,,,,,,0.06002576399987447,,,,,12.426565212906452,,0.2414182799993796,,,,,,,
2.654208,,2564.0,314,3889.31584,0.0012827629998355405,12.875,111,0.17673454600026162,144207.0,0.0010836729998118244,0.0,,1696189488.0,,0.0,16.625,3697.831936,27177.398272,,2.6970001272275113e-06,,13.625000000000002,61911.0,,28180.00896,0.7719999999999345,970.227712,1.7520000000000095,0.0,0.060441939999691385,13.9,60925.0,3594.002432,0.0,,0.0,,0.0,805.0,0.0,0.012257793188376344,,,254.0
,0.0001,,315,,,,112,,,,,1.0,1696189489.0,35.0,,,,,0.0015061639996929443,,2.432921886444092,,,612.0,,,,,,,,,,,12.445458659010258,,0.24105178299942054,,,,,,,
,0.0001,,316,,0.0012873980003860197,,112,0.17739514899949427,,0.0011934789999941131,,1.0,1696189489.0,36.0,,,,,0.0016364240000257269,2.58999989455333e-06,2.252122640609741,,,615.0,,,,,,0.0601094670000748,,,,,12.415959114617543,,0.24162450699986948,,,,,,,
2.654208,,2585.0,317,3889.778688,0.001256358000318869,12.875,112,0.1760158799997953,145561.0,0.00112775999969017,0.0,,1696189489.0,,0.0,16.625,3697.831936,27176.738816,,3.0410001272684895e-06,,13.625000000000002,62393.0,,28180.00896,0.775000000000091,970.227712,1.7720000000000198,0.0,0.07344866699986596,13.9,61449.0,3594.002432,0.0,,0.0,,0.0,808.0,0.0,0.012259186860918944,,,255.0
,0.0001,,318,,,,113,,,,,1.0,1696189490.0,37.0,,,,,0.001727146000121138,,2.00380802154541,,,618.0,,,,,,,,,,,11.830639567691401,,0.2535788519999187,,,,,,,
