process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,cpu/interrupts/interrupts_count,disk/counter/disk_write_sys_count,_runtime,03_hivemind/global_epoch,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,disk/time/disk_read_time_sys_s,process/memory/dirty_pages_proc_count,cpu/load/avg_sys_load_five_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,_timestamp,01_general/lr,02_timing/step_time_s,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,_step,01_general/step,cpu/logical_core_count,02_timing/forward_time_s,disk/time/disk_busy_time_sys_s,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,01_general/minibatch_loss,cpu/interrupts/soft_interrupts_count,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/backward_time_s,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,process/involuntary_proc_ctx_switches,03_hivemind/num_peers,02_timing/opt_step_time_s,process/memory/lib_memory_proc_MB,process/memory/resident_set_size_proc_MB
,,,,,49,2.0,0.2384610579999844,,,,,,,,1680687214.0,0.0001,0.2791305279997687,0.0005884279999008868,,,0.0,,6336.0,,247,197.0,,0.01976452199983214,,0.002349484999967899,,,7.2894287109375,,,,0.016278971000019737,,,,,2.0,0.001688064000063605,,
,,,,,49,2.0,0.0008354059998509911,,,,,,,,1680687214.0,0.0001,0.03991973299957863,0.00018553800009613042,,,0.0,,6368.0,,248,198.0,,0.018728870999893843,,0.002384839999876931,,,7.082275390625,,,,0.01624728399997366,,,,,2.0,0.0015377939998870715,,
,,,,,49,2.0,0.001239354000063031,,,,,,,,1680687214.0,0.0001,0.040603132999876834,0.00020127400011915597,,,0.0,,6400.0,,249,199.0,,0.018891647999907946,,0.002303477999930692,,,7.191162109375,,,,0.01637537700003122,,,,,2.0,0.001592001999824788,,
,,,,,49,2.0,0.09466581499987115,,,,,,,,1680687214.0,0.0001,0.13373745399985637,0.00019033900002796145,,,0.0,,6432.0,,250,200.0,,0.01878103200010628,,0.002290101999960825,,,7.11376953125,,,,0.016241347999994105,,,,,2.0,0.001568817999896055,,
,,,,,49,2.0,0.0005542549999972834,,,,,,,,1680687214.0,0.0001,0.04050042199969539,0.0003085929999997461,,,0.0,,6464.0,,251,201.0,,0.0193135770000481,,0.002425375999791868,,,7.031494140625,,,,0.01631587099996068,,,,,2.0,0.0015827499998977146,,
,,,,,49,2.0,0.036894996999990326,,,,,,,,1680687214.0,0.0001,0.07594055100003061,0.00018489100011720438,,,0.0,,6496.0,,252,202.0,,0.018779995999921084,,0.0022862890000396874,,,7.0411376953125,,,,0.01616411099985271,,,,,2.0,0.0016302670001095976,,
,,,,,49,2.0,0.0006121729998085357,,,,,,,,1680687214.0,0.0001,0.040085769999905096,0.0001841779999267601,,,0.0,,6528.0,,253,203.0,,0.018893102999982148,,0.002570583000078841,,,7.058837890625,,,,0.01622004199998628,,,,,2.0,0.0016056910001225333,,
,,,,,49,2.0,0.01061527499996373,,,,,,,,1680687214.0,0.0001,0.0501955560002898,0.0002000870001666044,,,0.0,,6560.0,,254,204.0,,0.01898370399999294,,0.0023433280000517698,,,7.087158203125,,,,0.016429474999995364,,,,,2.0,0.0016236870001193893,,
,,,,,49,2.0,0.0005746250001266162,,,,,,,,1680687214.0,0.0001,0.039959993999673316,0.0002113810000992089,,,0.0,,6592.0,,255,205.0,,0.018718431999786844,,0.0024798769998142234,,,7.189453125,,,,0.01636627699986093,,,,,2.0,0.0016094019999854936,,
,,,,,49,2.0,0.021926144999952157,,,,,,,,1680687214.0,0.0001,0.06081425699971987,0.00019456299992270942,,,0.0,,6624.0,,256,206.0,,0.01890149499990912,,0.00230295100004696,,,7.181640625,,,,0.015926395999940723,,,,,2.0,0.0015627069999482046,,
,,,,,49,2.0,0.0004932080000799033,,,,,,,,1680687214.0,0.0001,0.04000468699996418,0.00023681299990130356,,,0.0,,6656.0,,257,207.0,,0.01879822199998671,,0.0025228619999779767,,,7.1395263671875,,,,0.01631788500003495,,,,,2.0,0.0016356969999833382,,
4297.0,4.289715618320867,22756.544512,975188.0,447.0,49,,,5365.440512,,0.0,0.0,1.0,462.107225103757,2.719744,1680687214.0,,,0.00019239900007050892,3.5,762917.0,,0.0,,1095.831552,258,,,0.01955250499986505,1.1999999999999886,0.0023375820001092507,1.4333333333333333,0.0,,342110.0,0.11442370422165483,0.7333333333333333,,203705.470976,0.17999999999994998,0.0,1809.0,,,6035.06688,4239.097856
,,,,,49,2.0,0.043566107999822634,,,,,,,,1680687214.0,0.0001,0.08490837499994086,,,,0.0,,6688.0,,259,208.0,,,,,,,7.0372314453125,,,,0.017721541000128127,,,,,2.0,0.00153823999994529,,
,,,,,49,2.0,0.00046834799991302134,,,,,,,,1680687214.0,0.0001,0.03990243799989912,0.0002737720001277921,,,0.0,,6720.0,,260,209.0,,0.018785449999995762,,0.0025594870000986703,,,7.2001953125,,,,0.01615322699990429,,,,,2.0,0.0016621539998595836,,
,,,,,50,2.0,0.01423434899993481,,,,,,,,1680687215.0,0.0001,0.05375004600023203,0.0001847220000854577,,,0.0,,6752.0,,261,210.0,,0.018955697999899712,,0.002280796000150076,,,6.931884765625,,,,0.01644233299998632,,,,,2.0,0.0016521480001756572,,
,,,,,50,2.0,0.0005334160000529664,,,,,,,,1680687215.0,0.0001,0.03950718800024333,0.00018313700002181577,,,0.0,,6784.0,,262,211.0,,0.01875144900009218,,0.0025382769999851007,,,7.08056640625,,,,0.015887310999914916,,,,,2.0,0.0016135980001763528,,
,,,,,50,2.0,0.01573418199996013,,,,,,,,1680687215.0,0.0001,0.05507979499998328,0.00018473499994797749,,,0.0,,6816.0,,263,212.0,,0.018868734000079712,,0.002301163999845812,,,6.951904296875,,,,0.01638396900011685,,,,,2.0,0.0016070110000327986,,
,,,,,50,2.0,0.0008789470000465371,,,,,,,,1680687215.0,0.0001,0.04032843200025127,0.00018445900013830396,,,0.0,,6848.0,,264,213.0,,0.018822249999857377,,0.002486111000052915,,,7.0577392578125,,,,0.016274722000162,,,,,2.0,0.0016819429999941349,,
,,,,,50,2.0,0.0450007760000517,,,,,,,,1680687215.0,0.0001,0.08437831800029016,0.00020306500005062844,,,0.0,,6880.0,,265,214.0,,0.018871243000148752,,0.0023122500001591106,,,7.179931640625,,,,0.016418282999893563,,,,,2.0,0.0015727009999864094,,
,,,,,50,2.0,0.0005223599998771533,,,,,,,,1680687215.0,0.0001,0.039292053999815835,0.00023294499987969175,,,0.0,,6912.0,,266,215.0,,0.01840067800003453,,0.0025354080000852264,,,7.0400390625,,,,0.0160443380000288,,,,,2.0,0.00155632499991043,,
,,,,,50,2.0,0.12061576700011756,,,,,,,,1680687215.0,0.0001,0.15911785600019357,0.0001914080000915419,,,0.0,,6944.0,,267,216.0,,0.01869805399996949,,0.0022366200000760728,,,7.1290283203125,,,,0.015895990999979404,,,,,2.0,0.0014800159999595053,,
,,,,,50,2.0,0.0008553930001653498,,,,,,,,1680687215.0,0.0001,0.03931090800028869,0.0001697259999673406,,,0.0,,6976.0,,268,217.0,,0.018176252000102977,,0.002476764999983061,,,7.183837890625,,,,0.015985646999979508,,,,,2.0,0.0016471250000904547,,
,,,,,50,2.0,0.015204506999907608,,,,,,,,1680687215.0,0.0001,0.054509632999725,0.0001889730001494172,,,0.0,,7008.0,,269,218.0,,0.018664440999828003,,0.002346321999993961,,,6.956787109375,,,,0.016273855000008552,,,,,2.0,0.0018315349998374586,,
,,,,,50,2.0,0.00047027300001900585,,,,,,,,1680687215.0,0.0001,0.0395886999999675,0.0002206869999099581,,,0.0,,7040.0,,270,219.0,,0.01858784099999866,,0.0025196750000304746,,,7.06201171875,,,,0.01622990300006677,,,,,2.0,0.0015603209999426326,,
,,,,,50,2.0,0.014963908000027004,,,,,,,,1680687215.0,0.0001,0.05343738500005202,0.00018933600017589924,,,0.0,,7072.0,,271,220.0,,0.018529694999870117,,0.0022989219999089983,,,7.1934814453125,,,,0.01582473899998149,,,,,2.0,0.0016307850000885082,,
,,,,,50,2.0,0.0005185739998978534,,,,,,,,1680687215.0,0.0001,0.0396409920001588,0.0002348300001813186,,,0.0,,7104.0,,272,221.0,,0.01868740899999466,,0.0025329780000902247,,,7.1319580078125,,,,0.01603010799999538,,,,,2.0,0.0016370929999993677,,
4526.0,4.372912544155499,22756.544512,995127.0,465.0,50,,,5372.751872,,0.0,0.0,1.0,433.968176921115,2.719744,1680687215.0,,,,3.5,790454.0,,0.0,,1095.831552,273,,,0.019146166999917114,1.2680000000000007,0.002339368999855651,1.4333333333333333,0.0,,364653.0,0.11028976378716784,0.7333333333333333,,203697.729536,0.18799999999998818,0.0,1831.0,,,6035.06688,4239.097856
,,,,,50,2.0,0.010801869000033548,,,,,,,,1680687215.0,0.0001,0.05185519499946167,0.0004966509998212132,,,0.0,,7136.0,,274,222.0,,,,,,,7.0675048828125,,,,0.017445798999915496,,,,,2.0,0.0016253399999186513,,
,,,,,50,2.0,0.0005515379998541903,,,,,,,,1680687215.0,0.0001,0.039827392999995936,0.00018019899994214938,,,0.0,,7168.0,,275,223.0,,0.018788436000022557,,0.0025030100000549282,,,7.0484619140625,,,,0.016155341000057888,,,,,2.0,0.0016488690000642237,,
,,,,,51,2.0,0.0197561190000215,,,,,,,,1680687216.0,0.0001,0.05868915199971525,0.00019879100000252947,,,0.0,,7200.0,,276,224.0,,0.018756361999976434,,0.002313031999847226,,,7.1226806640625,,,,0.016051029999971433,,,,,2.0,0.0016138179998961277,,
,,,,,51,2.0,0.0006161480000628217,,,,,,,,1680687216.0,0.0001,0.03942911099989033,0.00017873399997370143,,,0.0,,7232.0,,277,225.0,,0.018413130999988425,,0.0024654569999711384,,,7.0167236328125,,,,0.016145743999913975,,,,,2.0,0.0016098969999802648,,
,,,,,51,2.0,0.14578231700011202,,,,,,,,1680687216.0,0.0001,0.18498199600003318,0.0001876020000963763,,,0.0,,7264.0,,278,226.0,,0.01881775199990443,,0.0023719490000075893,,,7.14892578125,,,,0.01620016299989402,,,,,2.0,0.0016222130000187462,,
,,,,,51,2.0,0.0004660960000819614,,,,,,,,1680687216.0,0.0001,0.0398740309999539,0.00022409400003198243,,,0.0,,7296.0,,279,227.0,,0.01841979299979357,,0.0025285579999945185,,,7.2137451171875,,,,0.016380815000047733,,,,,2.0,0.0018546750000041357,,
,,,,,51,2.0,0.08207582199997887,,,,,,,,1680687216.0,0.0001,0.12090100399996118,0.00018204899993179424,,,0.0,,7328.0,,280,228.0,,0.018948246000036306,,0.0022243710000111605,,,6.9212646484375,,,,0.015893534000042564,,,,,2.0,0.0015769819999604806,,
,,,,,51,2.0,0.0005017390001285094,,,,,,,,1680687216.0,0.0001,0.03874928700020064,0.00017726100008985668,,,0.0,,7360.0,,281,229.0,,0.018278109999982917,,0.002492504999963785,,,6.9932861328125,,,,0.015700664999940273,,,,,2.0,0.0015990070000952983,,
,,,,,51,2.0,0.008650097000099777,,,,,,,,1680687216.0,0.0001,0.04715015300007508,0.000185558999874047,,,0.0,,7392.0,,282,230.0,,0.018480779000128678,,0.0023366610000721266,,,7.1207275390625,,,,0.015935149999904752,,,,,2.0,0.0015619069999956992,,
,,,,,51,2.0,0.0006016249999447609,,,,,,,,1680687216.0,0.0001,0.039537548999760475,0.00022690399987368437,,,0.0,,7424.0,,283,231.0,,0.018597902000010436,,0.0025709219999043853,,,7.1597900390625,,,,0.016027985999926386,,,,,2.0,0.001512210000100822,,
,,,,,51,2.0,0.008127346999799556,,,,,,,,1680687216.0,0.0001,0.04645161600001302,0.00019070500002271729,,,0.0,,7456.0,,284,232.0,,0.018404226000029666,,0.0023015060000943777,,,7.0924072265625,,,,0.015867647000050056,,,,,2.0,0.001560185000016645,,
,,,,,51,2.0,0.0005576670000664308,,,,,,,,1680687216.0,0.0001,0.038977344999921115,0.00019825000003947935,,,0.0,,7488.0,,285,233.0,,0.01838066400000571,,0.0024083220000648,,,7.2132568359375,,,,0.015842702999862013,,,,,2.0,0.0015897389998826839,,
,,,,,51,2.0,0.012627105000092342,,,,,,,,1680687216.0,0.0001,0.05163171100002728,0.00020068699996045325,,,0.0,,7520.0,,286,234.0,,0.018691361000037432,,0.002332689000013488,,,7.087158203125,,,,0.01627540599997701,,,,,2.0,0.0015044629999465542,,
4734.0,3.150498295477703,22737.268736,1011762.0,479.0,51,,,5379.723264,,0.0,0.0,1.1333333333333333,433.99284992547297,2.719744,1680687216.0,,,0.00020254700007171778,3.5,808392.0,,0.0,,1095.819264,287,,,0.019311172000016086,1.3359999999999985,0.002456224000070506,2.1,0.0,,384190.0,0.05721560842338102,0.8,,203691.54048,0.19299999999998363,0.0,1851.0,,,6035.06688,4239.085568
,,,,,51,2.0,0.0005856990001120721,,,,,,,,1680687216.0,0.0001,0.04105082100045365,,,,0.0,,7552.0,,288,235.0,,,,,,,7.038330078125,,,,0.016876495000133218,,,,,2.0,0.0016186840000500524,,
,,,,,51,2.0,0.027110746000062136,,,,,,,,1680687216.0,0.0001,0.06582841100021142,0.00019200399992769235,,,0.0,,7584.0,,289,236.0,,0.018573764000166193,,0.0023062810000737954,,,7.158447265625,,,,0.01600036199988608,,,,,2.0,0.0016452540000955196,,
,,,,,52,2.0,0.0005350540000108595,,,,,,,,1680687217.0,0.0001,0.03906538899991574,0.00019233700004406273,,,0.0,,7616.0,,290,237.0,,0.018573647000039273,,0.0023888480000096024,,,7.0374755859375,,,,0.01574095799992392,,,,,2.0,0.0016345449998880213,,
,,,,,52,2.0,0.018875137999884828,,,,,,,,1680687217.0,0.0001,0.05763135999973201,0.00019636700017144904,,,0.0,,7648.0,,291,238.0,,0.018666985999971075,,0.002385568999898169,,,7.181396484375,,,,0.015903260999948543,,,,,2.0,0.0016040389998579485,,
,,,,,52,2.0,0.0008381590000681172,,,,,,,,1680687217.0,0.0001,0.039626630000384466,0.00021380099997259094,,,0.0,,7680.0,,292,239.0,,0.018659900000102425,,0.0025642410000727978,,,7.0067138671875,,,,0.015786224000066795,,,,,2.0,0.00156430500010174,,
,,,,,52,2.0,0.02215647799994258,,,,,,,,1680687217.0,0.0001,0.06095957700017607,0.00019244700001763704,,,0.0,,7712.0,,293,240.0,,0.01876301299989791,,0.0023630730001968914,,,7.2655029296875,,,,0.015918003000024328,,,,,2.0,0.0015665630000967212,,
,,,,,52,2.0,0.0006139280001207226,,,,,,,,1680687217.0,0.0001,0.03924755700018068,0.00018117099989467533,,,0.0,,7744.0,,294,241.0,,0.018589260999988255,,0.0025227090000043972,,,7.2340087890625,,,,0.015725293000059537,,,,,2.0,0.00161519500011309,,
,,,,,52,2.0,0.01330468999981349,,,,,,,,1680687217.0,0.0001,0.053872455999680824,0.00018438000006426591,,,0.0,,7776.0,,295,242.0,,0.018545663999930184,,0.0022935069998766267,,,6.9866943359375,,,,0.01797347499996249,,,,,2.0,0.0015707400000337657,,
,,,,,52,2.0,0.0008049590001064644,,,,,,,,1680687217.0,0.0001,0.04015966999986631,0.00022921499999029038,,,0.0,,7808.0,,296,243.0,,0.018739587000027313,,0.0025211330000729504,,,6.8983154296875,,,,0.016225944999860076,,,,,2.0,0.0016388309998092154,,
,,,,,52,2.0,0.01001023100002385,,,,,,,,1680687217.0,0.0001,0.04851084800020544,0.00019234399997003493,,,0.0,,7840.0,,297,244.0,,0.018590453000115303,,0.0023508189999574824,,,7.20556640625,,,,0.015772269000080996,,,,,2.0,0.0015947320000577747,,
,,,,,52,2.0,0.0005215529999986757,,,,,,,,1680687217.0,0.0001,0.039779317000238734,0.00024836200009303866,,,0.0,,7872.0,,298,245.0,,0.01875281200000245,,0.002473519999966811,,,7.0281982421875,,,,0.016170106000117812,,,,,2.0,0.0016129640000599466,,
,,,,,52,2.0,0.010040021000122579,,,,,,,,1680687217.0,0.0001,0.04871765699977004,0.0001846189998104819,,,0.0,,7904.0,,299,246.0,,0.01852755699997033,,0.0023467759999675764,,,7.0279541015625,,,,0.015973761999930502,,,,,2.0,0.0016449219999685738,,
,,,,,52,2.0,0.0005378639998525614,,,,,,,,1680687217.0,0.0001,0.03966502000002947,0.0002188089999890508,,,0.0,,7936.0,,300,247.0,,0.018694630000027246,,0.002471290000130466,,,7.1910400390625,,,,0.01611251400004221,,,,,2.0,0.001629912999987937,,
4932.0,1.2024862817707334,22775.820288,1023462.0,497.0,52,,,5389.750272,,0.0,0.0,1.1333333333333333,480.43855687147175,2.719744,1680687217.0,,,,3.5,817859.0,,0.0,,1095.815168,301,,,,1.4039999999999964,,2.1,0.0,,398935.0,0.14304194742347778,0.8,,203642.990592,0.20100000000002183,0.0,1871.0,,,6035.06688,4239.081472
,,,,,53,2.0,0.2792407300000832,,,,,,,,1680687218.0,0.0001,0.31755294499998854,0.0001814629999898898,,,0.0,,7968.0,,302,248.0,,0.01855876299987358,,0.0022647480000159703,,,7.23388671875,,,,0.015650452000045334,,,,,2.0,0.001656788999980563,,
,,,,,53,2.0,0.0005247869999038812,,,,,,,,1680687218.0,0.0001,0.03918261700005132,0.00024421900002380426,,,0.0,,8000.0,,303,249.0,,0.0183956109999599,,0.0024739640000461804,,,7.0274658203125,,,,0.015919446999987485,,,,,2.0,0.0016245890001300722,,
,,,,,53,2.0,0.012487439000096856,,,,,,,,1680687218.0,0.0001,0.051482059000363734,0.00018565100003797852,,,0.0,,8032.0,,304,250.0,,0.01882023799998933,,0.0023653740001918777,,,7.0838623046875,,,,0.016007699000056164,,,,,2.0,0.0016156579999915266,,
,,,,,53,2.0,0.000596838000092248,,,,,,,,1680687218.0,0.0001,0.03985939100016367,0.00021640299996761314,,,0.0,,8064.0,,305,251.0,,0.018785205999847676,,0.002531621000116502,,,7.153564453125,,,,0.01611133799997333,,,,,2.0,0.0016179850001662999,,
,,,,,53,2.0,0.013699992999818278,,,,,,,,1680687218.0,0.0001,0.05278019299976222,0.00019133399996462686,,,0.0,,8096.0,,306,252.0,,0.018880146999890712,,0.0023163420000855695,,,6.90234375,,,,0.016076791000159574,,,,,2.0,0.0016155859998434607,,
,,,,,53,2.0,0.0005794669998522295,,,,,,,,1680687218.0,0.0001,0.039871017999757896,0.00018509599999561033,,,0.0,,8128.0,,307,253.0,,0.01880897899991396,,0.0025598500001251523,,,6.8565673828125,,,,0.016074612000011257,,,,,2.0,0.001663013999859686,,
,,,,,53,2.0,0.019670034999990094,,,,,,,,1680687218.0,0.0001,0.059567473000015525,0.00018717900002229726,,,0.0,,8160.0,,308,254.0,,0.018924016000028132,,0.0023462920000838494,,,6.96142578125,,,,0.01682829500009575,,,,,2.0,0.0016116559997954027,,
,,,,,53,2.0,0.0006130389999725594,,,,,,,,1680687218.0,0.0001,0.03922410800009857,0.00017483400006312877,,,0.0,,8192.0,,309,255.0,,0.018615658000044277,,0.002444062999984453,,,7.0269775390625,,,,0.01589165200016396,,,,,2.0,0.0014848619998701906,,
,,,,,53,2.0,0.019326930000033826,,,,,,,,1680687218.0,0.0001,0.05841672800033848,0.00018888700014940696,,,0.0,,8224.0,,310,256.0,,0.018627254999955767,,0.0023238290000335837,,,7.1282958984375,,,,0.016243953000184774,,,,,2.0,0.0017058739999811223,,
,,,,,53,2.0,0.0005512469999757741,,,,,,,,1680687218.0,0.0001,0.0394580410004437,0.00022341700014294474,,,0.0,,8256.0,,311,257.0,,0.018660737000118388,,0.002533850999952847,,,7.1483154296875,,,,0.015866978000076415,,,,,2.0,0.0016218110001773312,,
,,,,,53,2.0,0.024389867999843773,,,,,,,,1680687218.0,0.0001,0.06354479599986007,0.00018647399997462344,,,0.0,,8288.0,,312,258.0,,0.018623833999981798,,0.0023447959999884915,,,7.0457763671875,,,,0.016344830999969417,,,,,2.0,0.0016549930001019675,,
,,,,,53,2.0,0.0006156179999834421,,,,,,,,1680687218.0,0.0001,0.039407933000120465,0.00023635299999114068,,,0.0,,8320.0,,313,259.0,,0.018580936000034853,,0.0025159740000617603,,,6.97900390625,,,,0.01585771800000657,,,,,2.0,0.0016013340000426979,,
,,,,,53,2.0,0.022682252000095104,,,,,,,,1680687218.0,0.0001,0.06139685500011183,0.00018147000014323567,,,0.0,,8352.0,,314,260.0,,0.018566726000017297,,0.0023097280000001774,,,7.15185546875,,,,0.01605216300004031,,,,,2.0,0.0016045159998157033,,
,,,,,53,2.0,0.0005445320000490028,,,,,,,,1680687218.0,0.0001,0.03958936000003632,0.00021975899994686188,,,0.0,,8384.0,,315,261.0,,0.018722064000030514,,0.0025202280000939936,,,7.059326171875,,,,0.016027062999910413,,,,,2.0,0.001555714000005537,,
5156.0,1.2848475999174973,22756.544512,1034202.0,512.0,53,,,5370.433536,,0.0,0.0,1.1333333333333333,404.85399646621767,2.719744,1680687218.0,,,0.00018448099990564515,3.5,828562.0,,0.0,,1095.84384,316,,,0.019438970999999583,1.4679999999999893,0.002334656999892104,2.1,0.0,,412630.0,0.06130218968479781,0.8,,203699.945472,0.20699999999999363,0.0,1897.0,,,6035.06688,4239.126528
,,,,,53,2.0,0.011278936000053363,,,,,,,,1680687218.0,0.0001,0.05137610899964784,,,,0.0,,8416.0,,317,262.0,,,,,,,6.9373779296875,,,,0.01659922299995742,,,,,2.0,0.0015398409998397256,,
,,,,,53,2.0,0.0005056919999333331,,,,,,,,1680687218.0,0.0001,0.04000460099996417,0.00019746699990719208,,,0.0,,8448.0,,318,263.0,,0.018899693000093976,,0.0025281509999786067,,,7.1068115234375,,,,0.01631907000000865,,,,,2.0,0.00155452800004241,,
,,,,,54,2.0,0.018480640999996467,,,,,,,,1680687219.0,0.0001,0.057770718000028864,0.0001966750000974571,,,0.0,,8480.0,,319,264.0,,0.018895846000077654,,0.0023139129998526187,,,7.1180419921875,,,,0.01630790900003376,,,,,2.0,0.0015757339999709075,,
,,,,,54,2.0,0.0006038260000877926,,,,,,,,1680687219.0,0.0001,0.03975537999986045,0.000197731999833195,,,0.0,,8512.0,,320,265.0,,0.01871384300011414,,0.0024989179999010958,,,7.1279296875,,,,0.016151947000025757,,,,,2.0,0.0015891139998984727,,
,,,,,54,2.0,0.002837424000063038,,,,,,,,1680687219.0,0.0001,0.041843373999881806,0.00018458499994267186,,,0.0,,8544.0,,321,266.0,,0.018566551000049003,,0.0023448080000889604,,,7.0406494140625,,,,0.01627481299988176,,,,,2.0,0.001635192999856372,,
,,,,,54,2.0,0.0006402779999916675,,,,,,,,1680687219.0,0.0001,0.04019865800023581,0.00027835400010189915,,,0.0,,8576.0,,322,267.0,,0.01885083100000884,,0.0025860430000648194,,,7.2222900390625,,,,0.016239909999967495,,,,,2.0,0.0016032420001010905,,
,,,,,54,2.0,0.03461393499992482,,,,,,,,1680687219.0,0.0001,0.0742193429996405,0.00023701700001765857,,,0.0,,8608.0,,323,268.0,,0.01900188999979946,,0.0023541979999208706,,,7.0009765625,,,,0.01640290599993932,,,,,2.0,0.0016093970000383706,,
,,,,,54,2.0,0.0006194439999944734,,,,,,,,1680687219.0,0.0001,0.039755860000013854,0.00019300700000712823,,,0.0,,8640.0,,324,269.0,,0.018688514999894323,,0.0025311199999578093,,,7.1153564453125,,,,0.01607551200004309,,,,,2.0,0.001648262000117029,,
,,,,,54,2.0,0.03750577300002078,,,,,,,,1680687219.0,0.0001,0.07688391299984687,0.000206363999950554,,,0.0,,8672.0,,325,270.0,,0.018915676999995412,,0.002371062000065649,,,7.333251953125,,,,0.01622795799994492,,,,,2.0,0.0016570789998695545,,
,,,,,54,2.0,0.0004990659999748459,,,,,,,,1680687219.0,0.0001,0.039120238999657886,0.0001977209999495244,,,0.0,,8704.0,,326,271.0,,0.01848870599997099,,0.002498245999959181,,,6.9013671875,,,,0.015902849999974933,,,,,2.0,0.0015336499998284125,,
,,,,,54,2.0,0.01737515800004985,,,,,,,,1680687219.0,0.0001,0.05635654300021997,0.0001917479999065108,,,0.0,,8736.0,,327,272.0,,0.01873162000015327,,0.002496798000038325,,,7.00244140625,,,,0.015989984000043478,,,,,2.0,0.0015712350000285369,,
,,,,,54,2.0,0.0005278529999941384,,,,,,,,1680687219.0,0.0001,0.03966293300027246,0.00018371400005889882,,,0.0,,8768.0,,328,273.0,,0.01862449000009292,,0.0025549380000029487,,,7.058349609375,,,,0.016179923999970924,,,,,2.0,0.0015920140001526306,,
,,,,,54,2.0,0.0454527249999046,,,,,,,,1680687219.0,0.0001,0.08515599900033521,0.00018746500018096413,,,0.0,,8800.0,,329,274.0,,0.018935059000114052,,0.0023342030001458625,,,7.33349609375,,,,0.016589925000062067,,,,,2.0,0.0016566219999276655,,
,,,,,54,2.0,0.00045306399988476187,,,,,,,,1680687219.0,0.0001,0.03922889000023133,0.0002615779999359802,,,0.0,,8832.0,,330,275.0,,0.018435749000218493,,0.0025412140000753425,,,6.9957275390625,,,,0.01593491600010566,,,,,2.0,0.0016023690000110946,,
5377.0,1.1698163317507355,22756.544512,1044894.0,530.0,54,,,5371.019264,,0.0,0.0,1.1333333333333333,445.20594651217027,2.719744,1680687219.0,,,0.00019383699986974534,3.5,842797.0,,0.0,,1095.839744,331,,,0.019369653000012477,1.539999999999992,0.0025009609998960514,2.1,0.0,,426536.0,0.1430391911926757,0.8,,203680.489472,0.21499999999991815,0.0,1919.0,,,6035.06688,4239.122432
,,,,,54,2.0,0.05206529999986742,,,,,,,,1680687219.0,0.0001,0.0922355739996874,,,,0.0,,8864.0,,332,276.0,,,,,,,7.069580078125,,,,0.01642314500008979,,,,,2.0,0.0016826779999519204,,
,,,,,54,2.0,0.0005682030000571103,,,,,,,,1680687219.0,0.0001,0.03933317099995293,0.0002112740000939084,,,0.0,,8896.0,,333,277.0,,0.01841873500006841,,0.002494467999895278,,,6.8721923828125,,,,0.01602905799995824,,,,,2.0,0.0016114329998799803,,
,,,,,55,2.0,0.010731337000152052,,,,,,,,1680687220.0,0.0001,0.050009701000135465,0.00019240599999648111,,,0.0,,8928.0,,334,278.0,,0.018838015000028463,,0.0023098140000001877,,,7.351318359375,,,,0.016285314000015205,,,,,2.0,0.0016528149999430752,,
,,,,,55,2.0,0.0005036860000018351,,,,,,,,1680687220.0,0.0001,0.03989659799981382,0.00022601499995289487,,,0.0,,8960.0,,335,279.0,,0.01874230799990073,,0.00254526599997007,,,7.2503662109375,,,,0.016265032000092106,,,,,2.0,0.001614290999896184,,
,,,,,55,2.0,0.017167871000083323,,,,,,,,1680687220.0,0.0001,0.05691726200029734,0.00019339000004947593,,,0.0,,8992.0,,336,280.0,,0.01894189900008314,,0.0025337580000268645,,,7.0294189453125,,,,0.016461551000020336,,,,,2.0,0.0016187930000342021,,
,,,,,55,2.0,0.0005047560000548401,,,,,,,,1680687220.0,0.0001,0.03969933100029266,0.0002133259999936854,,,0.0,,9024.0,,337,281.0,,0.018392704000007143,,0.002464698000039789,,,7.135986328125,,,,0.01647921100015992,,,,,2.0,0.0016446360000372806,,
,,,,,55,2.0,0.002842461000000185,,,,,,,,1680687220.0,0.0001,0.04201793799961706,0.00018548299999565643,,,0.0,,9056.0,,338,282.0,,0.01863428000001477,,0.0023965599998518883,,,6.89453125,,,,0.01611966299992673,,,,,2.0,0.0018394909998278308,,
,,,,,55,2.0,0.0005314990000897524,,,,,,,,1680687220.0,0.0001,0.03967667100005201,0.0001874949998637021,,,0.0,,9088.0,,339,283.0,,0.01857819399992877,,0.0025017870000283438,,,7.151123046875,,,,0.01626294900006542,,,,,2.0,0.0016147470000760222,,
