_runtime,01_general/step,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,_step,process/memory/resident_set_size_proc_MB,03_hivemind/global_epoch,disk/time/disk_write_time_sys_s,02_timing/step_time_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,cpu/interrupts/ctx_switches_count,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_five_min_percent,02_timing/backward_time_s,memory/used_memory_sys_percent,process/memory/data_resident_set_proc_MB,memory/used_memory_sys_MB,02_timing/opt_step_time_s,memory/total_memory_sys_MB,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/forward_time_s,01_general/lr,03_hivemind/num_peers,cpu/logical_core_count,01_general/minibatch_loss,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,_timestamp,disk/counter/disk_write_sys_count,memory/available_memory_sys_MB
36,,279534.0,5146.279936,1296.0,37.75719689566721,0.1599689837196239,62,6604.304384,,0.4750000000003638,,,0.006630741999970269,2397.904896,6.0,,0.0,2.654208,7.000000000000001,28565.884928,37852.0,0.0006734300000061921,9.0,0.3597831039999164,29.7,0.0,7229.550592,0.10863342600009673,,31631.0,19.625,98.0,0.0,0.06128712935880449,0.025140720000081274,,,,,,0.38800000000000523,0.004999999999999005,1680986043.0,394.0,22171.643904
36,26.0,,,,,,63,,0.0,,0.5051730020002196,0.0,,,,864.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.0948486328125,0.004311580000148751,,,1680986043.0,,
37,27.0,,,,,,64,,0.0,,0.5044506310000543,0.0,0.006841054999995322,,,896.0,,,,,,0.0006662260000211973,,0.359753764000061,,,,0.10906102200010537,,,,,,,0.024201420999816037,0.0001,2.0,,7.3531494140625,0.003927143000055366,,,1680986044.0,,
37,,281098.0,5146.284032,1320.0,28.675797595008387,0.08241631701583782,65,6604.30848,,0.4790000000002692,,,0.006726171999844155,2397.904896,6.0,,0.0,2.654208,7.000000000000001,28565.884928,39061.0,0.0007622169998739992,9.0,,29.7,0.0,7227.170816,,,32582.0,19.625,100.0,0.0,0.05308845506111499,0.027731892000019798,,,,,,0.4000000000000057,0.004999999999999005,1680986044.0,399.0,22193.152
38,28.0,,,,,,66,,0.0,,0.5077251799996247,0.0,,,,928.0,,,,,,,,0.35840640499986876,,,,0.10951630799991108,,,,,,,,0.0001,2.0,,7.4713134765625,0.004582186000106958,,,1680986045.0,,
38,,283129.0,5146.288128,1331.0,58.49661366261534,0.20497057360974272,67,6604.36992,,0.48099999999976717,,,0.007010792000073707,2397.966336,6.0,,0.0,2.654208,7.000000000000001,28565.884928,40361.0,0.0006671870000900526,9.0,,29.7,0.0,7229.66528,,,33973.0,19.625,101.0,0.0,0.008169145965287034,0.026997356000038053,,,,,,0.40799999999998704,0.004999999999999005,1680986045.0,401.0,22171.529216
38,29.0,,,,,,68,,0.0,,0.5035671330001605,0.0,,,,960.0,,,,,,,,0.3555692239999644,,,,0.10866349000002629,,,,,,,,0.0001,2.0,,7.149169921875,0.004659083999968061,,,1680986045.0,,
39,,284652.0,5146.288128,1347.0,40.31670973797074,0.10140359975033598,69,6604.30848,,0.4819999999999709,,,0.006593386000076862,2397.904896,6.0,,0.0,2.654208,7.000000000000001,28565.884928,41340.0,0.000719868000032875,9.0,,29.8,0.0,7234.371584,,,34955.0,19.625,104.0,0.0,0.008172303332903483,0.027758221999874877,,,,,,0.4159999999999968,0.004999999999999005,1680986046.0,403.0,22166.704128
39,30.0,,,,,,70,,0.0,,0.5037212160000308,0.0,,,,992.0,,,,,,,,0.3563761750001504,,,,0.10797974399997656,,,,,,,,0.0001,2.0,,7.177978515625,0.004293820999919262,,,1680986046.0,,
40,,286229.0,5146.574848,1368.0,28.462026637524925,0.1946503553238024,71,6604.36992,,0.4849999999996726,,,0.006587552999917534,2397.966336,6.0,,0.0,2.654208,7.000000000000001,28566.147072,42543.0,0.0007349380000505334,9.0,0.3577152080001724,29.8,0.0,7236.005888,,,35948.0,19.0,106.0,0.0,0.012256915747261163,0.02612310399990747,,,,,,0.42799999999999727,0.004999999999999005,1680986047.0,406.0,22165.069824
40,31.0,,,,,,72,,0.0,,0.5037838870000542,0.0,,,,1024.0,,,,,,,,,,,,0.1075408609999613,,,,,,,,0.0001,2.0,,7.3031005859375,0.005082223000044905,,,1680986047.0,,
41,,287689.0,5146.574848,1391.0,29.035504018285376,0.09264140721124683,73,6604.341248,,0.4899999999997817,,,0.006621943000027386,2397.913088,6.0,,0.0,2.654208,7.000000000000001,28566.147072,43642.0,0.0007988100001057319,9.0,0.3560664110000289,29.8,0.0,7236.870144,0.10781468100003622,,36840.0,19.0,110.0,0.0,0.04494413001597659,0.02631682100013677,,,,,,0.4399999999999977,0.004999999999999005,1680986048.0,412.0,22164.340736
41,32.0,,,,,,74,,0.0,,0.5023853850002524,0.0,,,,1056.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.357421875,0.00476671899991743,,,1680986048.0,,
42,,289132.0,5146.578944,1402.0,32.731888216844425,0.16906514487239857,75,6604.41088,,0.4930000000003929,,,0.006611024999983783,2397.974528,6.0,,0.0,2.654208,7.000000000000001,28566.147072,44670.0,0.0006824920001236023,9.0,0.3542015339999125,29.8,0.0,7236.128768,0.10898230299994793,,37748.0,19.0,112.0,0.0,0.05719823281016201,0.02643542000009802,,,,,,0.46000000000000796,0.004999999999999005,1680986049.0,416.0,22165.21728
42,33.0,,,,,,76,,0.0,,0.5013342709999051,0.0,,,,1088.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.0640869140625,0.004421496999839292,,,1680986049.0,,
43,,290393.0,5146.58304,1412.0,28.71718567341926,0.08837947452395034,77,6604.34944,,0.49399999999968713,,,0.006681245999970997,2397.913088,6.0,,0.0,2.654208,7.000000000000001,28566.147072,45480.0,0.0006772529998215759,9.0,0.3600642970000081,29.8,0.0,7235.956736,0.10879031099989334,,38552.0,19.0,115.0,0.0,0.00817013468639592,0.025342727999941417,,,,,,0.4720000000000084,0.004999999999999005,1680986050.0,418.0,22165.110784
43,34.0,,,,,,78,,0.0,,0.5059372069997607,0.0,,,,1120.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.3203125,0.004381372000125339,,,1680986050.0,,
44,35.0,,,,,,79,,0.0,,0.5053363290001016,0.0,0.006812714000034248,,,1152.0,,,,,,0.0007922449999568926,,0.3570207230000051,,,,0.10954846200002066,,,,,,,0.026772197000127562,0.0001,2.0,,7.0633544921875,0.004389987999957157,,,1680986051.0,,
44,,291758.0,5146.58304,1439.0,27.42571141204465,0.14757787617076146,80,6604.34944,,0.4960000000000946,,,0.006780108999919321,2397.913088,6.0,,0.0,2.654208,7.000000000000001,28566.147072,46451.0,0.0006617100000312348,9.0,,29.7,0.0,7234.281472,,,39449.0,19.0,117.0,0.0,0.012249641601184403,0.02562720600008106,,,,,,0.48399999999998045,0.004999999999999005,1680986051.0,421.0,22185.92256
45,36.0,,,,,,81,,0.0,,0.5012881950003703,0.0,,,,1184.0,,,,,,,,0.35633855900005074,,,,0.1075436170001467,,,,,,,,0.0001,2.0,,7.0916748046875,0.004336994000141203,,,1680986052.0,,
45,,293364.0,5146.587136,1452.0,40.102183538325086,0.10341341514054922,82,6604.619776,,0.4970000000002983,,,0.0066708029999063,2397.970432,6.0,,0.0,2.654208,7.000000000000001,28566.147072,47550.0,0.0007252379998590186,9.125,,29.9,0.0,7290.44992,,,40427.0,18.5,118.0,0.0,0.008164636629985577,0.02555429600010939,,,,,,0.4919999999999902,0.004999999999999005,1680986052.0,423.0,22129.74592
46,37.0,,,,,,83,,0.0,,0.5053890439999122,0.0,,,,1216.0,,,,,,,,0.3590013220000401,,,,0.10897451000005276,,,,,,,,0.0001,2.0,,7.3497314453125,0.004462874999944688,,,1680986053.0,,
46,,295247.0,5146.591232,1462.0,60.85708091630836,0.1843877166094923,84,6604.558336,,0.5,,,0.006806864000054702,2397.908992,6.0,,0.0,2.654208,7.000000000000001,28566.147072,48694.0,0.000691895999807457,9.125,,29.9,0.0,7292.06784,,,41719.0,18.5,118.0,0.0,0.07352213890793644,0.025253950999967856,,,,,,0.5039999999999907,0.004999999999999005,1680986053.0,428.0,22109.007872
46,38.0,,,,,,85,,0.0,,0.49975385299990194,0.0,,,,1248.0,,,,,,,,0.3553464450001229,,,,0.10723704599990924,,,,,,,,0.0001,2.0,,7.1671142578125,0.004417651000039768,,,1680986053.0,,
47,,296709.0,5146.591232,1475.0,32.91508884920789,0.12553225560423825,86,6604.619776,,0.5020000000004075,,,0.006752977999894938,2397.970432,6.0,,0.0,2.654208,7.000000000000001,28566.147072,49734.0,0.0008732070000405656,9.125,0.35387111000000004,29.9,0.0,7291.920384,,,42654.0,18.5,123.0,0.0,0.008170927393718929,0.02690842100014379,,,,,,0.5159999999999911,0.004999999999999005,1680986054.0,430.0,22109.294592
47,39.0,,,,,,87,,0.0,,0.5011387199999717,0.0,,,,1280.0,,,,,,,,,,,,0.10786789200005842,,,,,,,,0.0001,2.0,,7.2568359375,0.004865111999833971,,,1680986054.0,,
48,,298105.0,5146.595328,1490.0,28.915131307046114,0.16807499032201315,88,6604.558336,,0.5029999999997017,,,0.0067134319999695435,2397.908992,6.0,,0.0,2.654208,7.000000000000001,28566.147072,50748.0,0.0007245630001762038,9.125,0.3542975180000667,29.9,0.0,7292.33408,0.10715722199984157,,43506.0,18.5,124.0,0.0,0.008172307216764476,0.025381995999850915,,,,,,0.5240000000000009,0.004999999999999005,1680986055.0,432.0,22108.8768
48,40.0,,,,,,89,,0.0,,0.4985863739998422,0.0,,,,1312.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.382568359375,0.0043116429999372485,,,1680986055.0,,
49,,299402.0,5146.595328,1504.0,29.054136783971337,0.08373566294369143,90,6604.619776,,0.5050000000001091,,,0.006538987999874735,2397.970432,6.0,,0.0,2.654208,7.000000000000001,28566.147072,51672.0,0.0006594829999357898,9.125,0.35380611000005047,29.9,0.0,7291.33056,0.10750851300008435,,44315.0,18.5,126.0,0.0,0.008170111377538047,0.025945159000002604,,,,,,0.5360000000000014,0.004999999999999005,1680986056.0,434.0,22109.884416
49,41.0,,,,,,91,,0.0,,0.4987762539999494,0.0,,,,1344.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.066162109375,0.004318001000001459,,,1680986056.0,,
50,,300867.0,5146.619904,1519.0,27.878427917473157,0.17977719568117487,92,6604.562432,,0.5060000000003129,,,0.006904460999976436,2397.908992,6.0,,0.0,2.654208,7.000000000000001,28566.147072,52789.0,0.0008590749998802494,9.125,0.3534544229999028,29.9,0.0,7291.428864,0.10926465200009261,,45209.0,18.0,127.0,0.0,0.00816842740238292,0.02592564100018535,,,,,,0.5480000000000018,0.004999999999999005,1680986057.0,436.0,22109.646848
50,42.0,,,,,,93,,0.0,,0.500582427000154,0.0,,,,1376.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.34326171875,0.00417417500011652,,,1680986057.0,,
51,43.0,,,,,,94,,0.0,,0.5003085540001848,0.0,0.006720214999859309,,,1408.0,,,,,,0.0006599620000997675,,0.35393922700018265,,,,0.10750539100013157,,,,,,,0.02657534700006181,0.0001,2.0,,7.4066162109375,0.0049084119998497044,,,1680986058.0,,
51,,302248.0,5146.619904,1540.0,30.794533062415656,0.09166351225736091,95,6604.562432,,0.5090000000000146,,,0.006746870999904786,2397.908992,6.0,,0.0,2.654208,7.000000000000001,28566.147072,53866.0,,9.125,,29.9,0.0,7304.495104,,,46058.0,18.0,127.0,0.0,0.044883402970643985,,,,,,,0.563999999999993,0.004999999999999005,1680986058.0,441.0,22115.844096
52,44.0,,,,,,96,,0.0,,0.5011437599998771,0.0,,,,1440.0,,,,,,0.0006814410000970383,,0.3527801069999441,,,,0.10745220600006178,,,,,,,0.02850959099987449,0.0001,2.0,,7.2760009765625,0.004973543999994945,,,1680986059.0,,
52,,304162.0,5146.632192,1569.0,48.43953051415642,0.20990504440907642,97,6604.623872,,0.511000000000422,,,0.006744133999973201,2397.970432,6.0,,0.0,2.654208,7.000000000000001,28566.147072,55220.0,0.0007052400001157366,9.125,,30.0,0.0,7304.552448,,,47287.0,18.0,128.0,0.0,0.008170243483385279,0.025994496000066647,,,,,,0.5720000000000027,0.004999999999999005,1680986059.0,443.0,22102.79424
53,45.0,,,,,,98,,0.0,,0.5007527760001267,0.0,,,,1472.0,,,,,,,,0.35482888799992907,,,,0.10781923400008964,,,,,,,,0.0001,2.0,,7.0556640625,0.0046607839999524,,,1680986060.0,,
53,,305597.0,5146.632192,1580.0,36.432356140327464,0.09068342728892599,99,6604.566528,,0.5119999999997162,,,0.006875610000179222,2397.908992,6.0,,0.0,2.654208,7.000000000000001,28566.147072,56066.0,0.0006732200001806632,9.125,,30.0,0.0,7304.863744,,,48208.0,18.0,129.0,0.0,0.008170684511094938,0.026932393000151933,,,,,,0.5799999999999841,0.004999999999999005,1680986060.0,445.0,22096.34304
53,46.0,,,,,,100,,0.0,,0.497764618000474,0.0,,,,1504.0,,,,,,,,0.35127892399987104,,,,0.10705521900013082,,,,,,,,0.0001,2.0,,7.2880859375,0.004949251999960325,,,1680986060.0,,
54,,306815.0,5146.632192,1608.0,24.83022227811331,0.14946813351298877,101,6604.627968,,0.5140000000001237,,,0.006675012999949104,2397.970432,6.0,,0.0,2.654208,7.000000000000001,28566.147072,56879.0,0.0007230040000649751,9.125,0.35289514300006886,30.0,0.0,7307.522048,,,48948.0,18.0,130.0,0.0,0.008163823809465625,0.026031454000076337,,,,,,0.5879999999999939,0.004999999999999005,1680986061.0,447.0,22093.684736
54,47.0,,,,,,102,,0.0,,0.498699489000046,0.0,,,,1536.0,,,,,,,,,,,,0.10776304199998776,,,,,,,,0.0001,2.0,,7.2786865234375,0.004611832999898979,,,1680986061.0,,
55,,308391.0,5146.636288,1633.0,33.46336600824705,0.12013978876290637,103,6604.566528,,0.5150000000003274,,,0.006646550999903411,2397.908992,6.0,,0.0,2.654208,7.124999999999999,28566.147072,58114.0,0.0006466009999712696,9.25,0.3527094420001049,30.0,0.0,7305.854976,0.10838585800001965,,49872.0,17.5,135.0,0.0,0.008167782742171547,0.02555165500007206,,,,,,0.5960000000000036,0.004999999999999005,1680986062.0,449.0,22095.347712
55,48.0,,,,,,104,,0.0,,0.4984352450001097,0.0,,,,1568.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.6488037109375,0.004495138000038423,,,1680986062.0,,
56,,309727.0,5146.636288,1650.0,28.47762743696231,0.15692798475090278,105,6604.627968,,0.5169999999998254,,,0.0068518989999120095,2397.970432,6.0,,0.0,2.654208,7.124999999999999,28566.147072,58974.0,0.0006892720000450936,9.25,0.35098503699987305,30.0,0.0,7306.637312,0.10800189200017485,,50720.0,17.5,136.0,0.0,0.04083924377731558,0.026036018000013428,,,,,,0.6080000000000041,0.004999999999999005,1680986063.0,453.0,22094.413824
56,49.0,,,,,,106,,0.0,,0.4974267190000319,0.0,,,,1600.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.4775390625,0.004862601000013456,,,1680986063.0,,
57,,311005.0,5146.640384,1666.0,27.909759331015024,0.07544921554136146,107,6604.566528,,0.5190000000002328,,,0.006666123000059088,2397.908992,6.0,,0.0,2.654208,7.124999999999999,28566.147072,59844.0,0.0006777280000278552,9.25,0.3569102980000025,30.0,0.0,7307.38688,0.10646576499993898,,51501.0,17.5,137.0,0.0,0.008174795973002682,0.02604587900009392,,,,,,0.6159999999999854,0.004999999999999005,1680986064.0,455.0,22093.80352
57,50.0,,,,,,108,,0.0,,0.5008629840001504,0.0,,,,1632.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1551513671875,0.004097191000028033,,,1680986064.0,,
58,51.0,,,,,,109,,0.0,,0.4969484560001547,0.0,0.006661254000164263,,,1664.0,,,,,,0.0006162660001791664,,0.3529664519999187,,,,0.10680742299996382,,,,,,,0.02529915099989921,0.0001,2.0,,7.271240234375,0.004597910000029515,,,1680986065.0,,
58,,312478.0,5146.640384,1693.0,30.964283100240444,0.15833152322832594,110,6604.566528,,0.5209999999997308,,,0.006884220999836543,2397.904896,6.0,,0.0,2.654208,7.124999999999999,28566.147072,60915.0,0.0007238840000809432,9.25,,29.9,0.0,7307.231232,,,52445.0,17.5,138.0,0.0,0.012257924376532179,0.0254829940001855,,,,,,0.632000000000005,0.004999999999999005,1680986065.0,458.0,22113.107968
59,52.0,,,,,,111,,0.0,,0.49570361700011745,0.0,,,,1696.0,,,,,,,,0.3506575630001407,,,,0.1075879160000568,,,,,,,,0.0001,2.0,,7.105712890625,0.004367038999816941,,,1680986066.0,,
59,,313880.0,5146.64448,1700.0,25.72412225105696,0.09621982672868744,112,6604.767232,,0.5230000000001382,,,0.006734754000035537,2397.966336,6.0,,0.0,2.654208,7.124999999999999,28566.147072,61998.0,0.0006765850000647333,9.25,,30.0,0.0,7307.12064,,,53250.0,17.5,140.0,0.0,0.008179404163672821,0.027657047000047896,,,,,,0.6399999999999864,0.004999999999999005,1680986066.0,460.0,22094.09024
60,53.0,,,,,,113,,0.0,,0.496895207000307,0.0,,,,1728.0,,,,,,,,0.3497999610001443,,,,0.1074512440000035,,,,,,,,0.0001,2.0,,7.5184326171875,0.004575616000010996,,,1680986067.0,,
60,,315678.0,5146.9312,1716.0,58.98201357931266,0.19653864003088267,114,6604.705792,,0.5270000000000437,,,0.006664653999905568,2397.904896,6.0,,0.0,2.654208,7.124999999999999,28566.409216,63144.0,0.0006996070001150656,9.25,,30.0,0.0,7311.253504,,,54514.0,17.125,144.0,0.0,0.09806183241663602,0.024975734000008742,,,,,,0.6519999999999868,0.004999999999999005,1680986067.0,465.0,22089.670656
60,54.0,,,,,,115,,0.0,,0.4965684959997816,0.0,,,,1760.0,,,,,,,,0.3520603629999641,,,,0.10808150999991994,,,,,,,,0.0001,2.0,,7.15283203125,0.004086627999868142,,,1680986067.0,,
61,,317236.0,5146.935296,1728.0,37.65664533376552,0.15306557777662275,116,6604.767232,,0.5290000000004511,,,0.006666230000064388,2397.966336,6.0,,0.0,2.654208,7.124999999999999,28566.409216,64276.0,0.0006550539999352623,9.25,0.3511537520000729,30.0,0.0,7320.244224,,,55453.0,17.125,145.0,0.0,0.008169880202584787,0.024775744999942617,,,,,,0.6599999999999966,0.004999999999999005,1680986068.0,467.0,22080.827392
61,55.0,,,,,,117,,0.0,,0.49533917099984137,0.0,,,,1792.0,,,,,,,,,,,,0.10794317899990347,,,,,,,,0.0001,2.0,,7.2957763671875,0.0041452109999227105,,,1680986068.0,,
62,,318949.0,5146.935296,1750.0,33.76121439411503,0.1598614903660758,118,6604.709888,,0.5299999999997453,,,0.006831929999862041,2397.904896,6.0,,0.0,2.654208,7.124999999999999,28566.409216,65643.0,0.0007264960001975851,9.25,0.3522917860000234,30.0,0.0,7321.198592,0.10771508899983928,,56480.0,17.125,146.0,0.0,0.008172649334017422,0.025524085999904855,,,,,,0.671999999999997,0.004999999999999005,1680986069.0,469.0,22079.868928
62,56.0,,,,,,119,,0.0,,0.49779883699989114,0.0,,,,1824.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.0618896484375,0.004709450000063953,,,1680986069.0,,
63,,320211.0,5146.939392,1764.0,30.401019479503105,0.11162246729693905,120,6604.771328,,0.5320000000001528,,,0.006700395000052595,2397.966336,6.0,,0.0,2.654208,7.124999999999999,28566.409216,66547.0,0.0008010019998891948,9.25,0.35191968699996323,30.0,0.0,7321.358336,0.10795596599996315,,57216.0,17.125,148.0,0.0,0.008173143113050212,0.025576587999921685,,,,,,0.6800000000000068,0.004999999999999005,1680986070.0,471.0,22079.700992
63,57.0,,,,,,121,,0.0,,0.49769505599988406,0.0,,,,1856.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,6.9259033203125,0.0047414180000942,,,1680986070.0,,
64,,321614.0,5146.939392,1777.0,35.01529564272676,0.11332807776543649,122,6604.709888,,0.5330000000003565,,,0.00670513199997913,2397.904896,6.0,,0.0,2.654208,7.124999999999999,28566.409216,67507.0,0.0007841299998290197,9.25,0.35124349900002017,30.0,0.0,7321.686016,0.10746420400005263,,58098.0,17.125,149.0,0.0,0.008171815482236567,0.02441288899990468,,,,,,0.6879999999999882,0.004999999999999005,1680986071.0,473.0,22079.373312
64,58.0,,,,,,123,,0.0,,0.49504473099977986,0.0,,,,1888.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.2799072265625,0.004434876999994231,,,1680986071.0,,
65,59.0,,,,,,124,,0.0,,0.4940325629997915,0.0,0.006621153999958551,,,1920.0,,,,,,0.0006585609999092412,,0.34952415399993697,,,,0.10720478200005346,,,,,,,0.025547539999934088,0.0001,2.0,,7.3231201171875,0.004476371999999174,,,1680986072.0,,
65,,323031.0,5146.939392,1807.0,32.29436201685276,0.07845759421402108,125,6605.074432,,0.5370000000002619,,,0.006735452000157238,2397.904896,6.0,,0.0,2.654208,7.249999999999999,28566.409216,68623.0,0.0006779660000120202,9.5,,30.0,0.0,7321.235456,,,58928.0,17.75,152.0,0.0,0.04903300363119528,0.026529707000008784,,,,,,0.7040000000000077,0.004999999999999005,1680986072.0,478.0,22099.091456
66,60.0,,,,,,126,,0.0,,0.4938289030001215,0.0,,,,1952.0,,,,,,,,0.3489462640000056,,,,0.10671551099994758,,,,,,,,0.0001,2.0,,6.952392578125,0.004224002999990262,,,1680986073.0,,
66,,324742.0,5146.939392,1818.0,48.82219634104852,0.10297184279921276,127,6605.135872,,0.5399999999999636,,,0.0065621509997981775,2397.966336,6.0,,0.0,2.654208,7.249999999999999,28566.409216,69807.0,0.0007342930000504566,9.5,,30.0,0.0,7318.679552,,,60022.0,17.75,154.0,0.0,0.06946190188617087,0.025579154000070048,,,,,,0.7199999999999989,0.004999999999999005,1680986073.0,482.0,22082.379776
67,61.0,,,,,,128,,0.0,,0.49660587699986536,0.0,,,,1984.0,,,,,,,,0.3514942169999813,,,,0.10698240600004283,,,,,,,,0.0001,2.0,,7.386474609375,0.005253655999922557,,,1680986074.0,,
67,,326071.0,5146.939392,1831.0,16.771450574739227,0.0783858443354098,129,6605.074432,,0.5410000000001673,,,0.006648261999998795,2397.904896,6.0,,0.0,2.654208,7.249999999999999,28566.409216,70882.0,0.0006124750000253698,9.5,,30.0,0.0,7316.56192,,,60821.0,17.75,156.0,0.0,0.008171343236081733,0.0250950729998749,,,,,,0.7280000000000086,0.004999999999999005,1680986074.0,484.0,22084.501504
67,62.0,,,,,,130,,0.0,,0.49741123099988727,0.0,,,,2016.0,,,,,,,,0.3528778339998553,,,,0.10808080200013137,,,,,,,,0.0001,2.0,,7.4871826171875,0.004096785000001546,,,1680986074.0,,
68,,327769.0,5146.939392,1846.0,58.71704595563146,0.10312043034741086,131,6605.135872,,0.5429999999996653,,,0.006783032999919669,2397.966336,6.0,,0.0,2.654208,7.249999999999999,28566.409216,71879.0,0.0006246650000321097,9.5,0.353532333999965,30.0,0.0,7320.776704,,,61989.0,17.75,157.0,0.0,0.008171747459878278,0.025091346999943198,,,,,,0.7399999999999807,0.004999999999999005,1680986075.0,486.0,22080.28672
68,63.0,,,,,,132,,0.0,,0.4976058289998946,0.0,,,,2048.0,,,,,,,,,,,,0.10745730799999365,,,,,,,,0.0001,2.0,,7.3778076171875,0.004117142000040985,,,1680986075.0,,
69,,329177.0,5146.939392,1860.0,30.13390378695247,0.11176673807890318,133,6605.074432,,0.543999999999869,,,0.006667359000175566,2397.904896,6.0,,0.0,2.654208,7.249999999999999,28566.409216,72927.0,0.0006579490000149235,9.5,0.3516789870000139,30.0,0.0,7319.318528,0.1069980930001293,,62840.0,17.75,158.0,0.0,0.008171436511317964,0.02491556500012848,,,,,,0.7519999999999811,0.004999999999999005,1680986076.0,488.0,22081.748992
69,64.0,,,,,,134,,0.0,,0.49558308400037276,0.0,,,,2080.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1204833984375,0.004665130999910616,,,1680986076.0,,
70,,330912.0,5146.943488,1868.0,34.67585059605457,0.3664676949170692,135,6605.135872,,0.5590000000001965,,,0.0066489719999935915,2397.96224,6.0,,0.0,2.654208,7.249999999999999,28566.409216,74254.0,0.00066415300011613,9.625,0.3527024029999666,30.0,0.0,7319.826432,0.10724158600010014,,63924.0,17.375,160.0,0.0,0.1225655139612567,0.025051325000049474,,,,,,0.7719999999999914,0.004999999999999005,1680986077.0,505.0,22081.245184
70,65.0,,,,,,136,,0.0,,0.4968477420002273,0.0,,,,2112.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,6.9434814453125,0.004539303000001382,,,1680986077.0,,
71,66.0,,,,,,137,,0.0,,0.4972392380000201,0.0,0.00652704399999493,,,2144.0,,,,,,0.0007383140000456478,,0.3518925369999124,,,,0.1073820839999371,,,,,,,0.025621392000175547,0.0001,2.0,,7.20166015625,0.0050778669999544945,,,1680986078.0,,
71,,332162.0,5146.943488,1886.0,24.724297742823232,0.09163496635438079,138,6600.810496,,0.5630000000001019,,,,2393.636864,6.0,,0.0,2.654208,7.249999999999999,28566.409216,75141.0,,9.625,,30.0,0.0,7320.756224,,,64688.0,17.375,161.0,0.0,0.02042182587176138,,,,,,,0.7920000000000016,0.004999999999999005,1680986078.0,510.0,22099.443712
72,67.0,,,,,,139,,0.0,,0.496960380000246,0.0,0.007656214999997246,,,2176.0,,,,,,0.0007672140000067884,,0.34981635100007225,,,,0.10749026000007689,,,,,,,0.02692560700006652,0.0001,2.0,,7.3577880859375,0.004304733000026317,,,1680986079.0,,
72,,334102.0,5146.943488,1912.0,44.184803729139965,0.1410047491168953,140,6605.074432,,0.6289999999999054,,,0.006679677999954947,2397.9008,6.0,,0.0,2.654208,7.249999999999999,28566.409216,76733.0,0.0006177740001476195,9.625,,30.0,0.0,7317.078016,,,65816.0,17.375,162.0,0.0,0.2981384569835459,0.024781075999953828,,,,,,0.8079999999999927,0.004999999999999005,1680986079.0,559.0,22103.252992
73,68.0,,,,,,141,,0.0,,0.49597737599992797,0.0,,,,2208.0,,,,,,,,0.3525232849999611,,,,0.1070411900000181,,,,,,,,0.0001,2.0,,7.0814208984375,0.004334372999892366,,,1680986080.0,,
73,,336947.0,5146.943488,1920.0,116.83555176127558,0.2423942975452999,142,6605.135872,,0.6320000000005166,,,0.006644959000141171,2397.96224,6.0,,0.0,2.654208,7.249999999999999,28566.409216,78606.0,0.0006550850000621722,9.625,,30.1,0.0,7342.411776,,,67609.0,17.375,163.0,0.0,0.09397936482495814,0.026070469999922352,,,,,,0.8160000000000025,0.004999999999999005,1680986080.0,564.0,22058.65984
74,69.0,,,,,,143,,0.0,,0.49602750200006085,0.0,,,,2240.0,,,,,,,,0.35091556899988063,,,,0.10757558099999187,,,,,,,,0.0001,2.0,,7.12548828125,0.004165838000062649,,,1680986081.0,,
74,,338220.0,5146.943488,1942.0,29.221917575601744,0.11880265292277743,144,6605.074432,,0.6340000000000146,,,0.006745781000063289,2397.9008,6.0,,0.0,2.654208,7.249999999999999,28566.409216,79519.0,0.0006227000001217675,9.625,0.35065804099986053,30.1,0.0,7343.136768,,,68381.0,17.375,164.0,0.0,0.00817127327470169,0.023784129999967263,,,,,,0.828000000000003,0.004999999999999005,1680986081.0,566.0,22057.795584
